[[0, -0.09726115, -0.002564639, 2.752954, 1], [1, -0.09390986, 0.2982551, 2.724689, 1], [2, -0.09002202, 0.5904999, 2.684268, 1], [3, -0.08882254, 0.7273256, 2.668248, 1], [4, -0.2525889, 0.460981, 2.655281, 1], [5, -0.3080854, 0.2212633, 2.702854, 1], [6, -0.3006777, 0.02038517, 2.690852, 1], [7, -0.2989185, -0.01666895, 2.694734, 1], [8, 0.06412315, 0.4774849, 2.692396, 1], [9, 0.1050322, 0.2321862, 2.728864, 1], [10, 0.110261, 0.03263669, 2.694293, 1], [11, 0.08406147, -0.02139037, 2.699262, 1], [12, -0.1653355, -0.003841941, 2.713251, 1], [13, -0.1739577, -0.2624454, 2.799097, 1], [14, -0.2115226, -0.5793682, 2.870512, 1], [15, -0.2192178, -0.6516291, 2.808748, 1], [16, -0.02666525, -0.00130398, 2.722747, 1], [17, -0.02565978, -0.2700615, 2.808104, 1], [18, -0.01256682, -0.5736915, 2.881219, 1], [19, -0.006357978, -0.6500042, 2.817322, 1], [20, -0.0910864, 0.5186504, 2.696558, 1], [21, -0.2966165, -0.0847437, 2.712667, 1], [22, -0.2603572, -0.03669293, 2.669818, 1], [23, 0.08162472, -0.08518531, 2.70757, 1], [24, 0.05756203, -0.02745188, 2.665455, 1]]
[[0, -0.09629272, -0.002901396, 2.752793, 1], [1, -0.09328085, 0.2979704, 2.724585, 1], [2, -0.08969699, 0.5903076, 2.684253, 1], [3, -0.08850963, 0.727423, 2.668047, 1], [4, -0.2516724, 0.4609998, 2.654381, 1], [5, -0.3080997, 0.2212684, 2.70287, 1], [6, -0.3218996, 0.02087093, 2.69311, 1], [7, -0.3232473, -0.01468403, 2.699965, 1], [8, 0.06415773, 0.4774608, 2.692407, 1], [9, 0.1049555, 0.2319352, 2.72928, 1], [10, 0.1103871, 0.03225919, 2.695863, 1], [11, 0.08492257, -0.01706321, 2.701379, 1], [12, -0.1642749, -0.00421339, 2.713186, 1], [13, -0.1739562, -0.2628088, 2.799082, 1], [14, -0.2118458, -0.5794591, 2.8704, 1], [15, -0.2186484, -0.6515455, 2.808513, 1], [16, -0.02582288, -0.001586463, 2.722528, 1], [17, -0.02566131, -0.2700676, 2.808114, 1], [18, -0.01244149, -0.5729197, 2.881441, 1], [19, -0.006810341, -0.6482851, 2.8179, 1], [20, -0.09069009, 0.518433, 2.69652, 1], [21, -0.3263703, -0.07603265, 2.712903, 1], [22, -0.2777774, -0.01891626, 2.690412, 1], [23, 0.07342524, -0.05706158, 2.703141, 1], [24, 0.05916622, -0.016973, 2.664324, 1]]
[[0, -0.09473008, -0.00281077, 2.752359, 1], [1, -0.09227084, 0.2978761, 2.724065, 1], [2, -0.08913781, 0.5901183, 2.683747, 1], [3, -0.08835934, 0.7274896, 2.66791, 1], [4, -0.250791, 0.4628868, 2.655457, 1], [5, -0.3487364, 0.2383488, 2.710824, 1], [6, -0.4355781, 0.05786913, 2.697827, 1], [7, -0.4495087, -0.0006057788, 2.70599, 1], [8, 0.06419916, 0.4774589, 2.692347, 1], [9, 0.1057137, 0.2326971, 2.731369, 1], [10, 0.1111049, 0.03272036, 2.700776, 1], [11, 0.08743047, -0.02181594, 2.707304, 1], [12, -0.163008, -0.004148002, 2.713071, 1], [13, -0.1738433, -0.2626718, 2.798715, 1], [14, -0.2113854, -0.5776505, 2.870168, 1], [15, -0.2185535, -0.6504157, 2.808526, 1], [16, -0.02396168, -0.001453698, 2.721726, 1], [17, -0.02553443, -0.2699557, 2.808035, 1], [18, -0.01243899, -0.5726973, 2.881412, 1], [19, -0.005530379, -0.6478232, 2.817652, 1], [20, -0.09002528, 0.5182608, 2.696002, 1], [21, -0.453689, -0.05493747, 2.702713, 1], [22, -0.4245919, -0.006610825, 2.720692, 1], [23, 0.08310668, -0.09902318, 2.716068, 1], [24, 0.05927417, -0.03007323, 2.670583, 1]]
[[0, -0.0930283, -0.00250599, 2.751479, 1], [1, -0.09151275, 0.2980128, 2.723638, 1], [2, -0.08898591, 0.5901573, 2.683649, 1], [3, -0.08827085, 0.7274981, 2.667866, 1], [4, -0.2495496, 0.4661306, 2.657693, 1], [5, -0.366825, 0.2482924, 2.708604, 1], [6, -0.4683156, 0.07591216, 2.703437, 1], [7, -0.5006855, 0.03191575, 2.693585, 1], [8, 0.06460427, 0.4770025, 2.691927, 1], [9, 0.1064578, 0.2327679, 2.73268, 1], [10, 0.1115172, 0.03268674, 2.70309, 1], [11, 0.09659892, 0.005765104, 2.707371, 1], [12, -0.1616626, -0.003837358, 2.712379, 1], [13, -0.1738407, -0.2631161, 2.798311, 1], [14, -0.2109213, -0.5801796, 2.870381, 1], [15, -0.2178014, -0.6519426, 2.808538, 1], [16, -0.02195867, -0.001165216, 2.720696, 1], [17, -0.02512732, -0.2687298, 2.807129, 1], [18, -0.01229886, -0.5723199, 2.881555, 1], [19, -0.005558931, -0.6474527, 2.817713, 1], [20, -0.08975951, 0.5183187, 2.695838, 1], [21, -0.514351, -0.02761852, 2.676894, 1], [22, -0.4812665, 0.01836557, 2.7102, 1], [23, 0.08309329, -0.06940249, 2.715406, 1], [24, 0.06697404, -0.004294704, 2.671636, 1]]
[[0, -0.09161955, -0.003258456, 2.751271, 1], [1, -0.09055436, 0.297567, 2.723552, 1], [2, -0.08851137, 0.5899678, 2.683693, 1], [3, -0.08823801, 0.7275397, 2.667901, 1], [4, -0.2484735, 0.4650115, 2.658463, 1], [5, -0.3905869, 0.2711577, 2.707549, 1], [6, -0.5214609, 0.1204289, 2.687557, 1], [7, -0.5588169, 0.06607629, 2.687611, 1], [8, 0.0647966, 0.4767992, 2.69166, 1], [9, 0.1074403, 0.2299294, 2.734917, 1], [10, 0.1115757, 0.03003785, 2.7033, 1], [11, 0.09741651, 0.01259473, 2.708225, 1], [12, -0.160314, -0.004694074, 2.712371, 1], [13, -0.1736694, -0.2632778, 2.79803, 1], [14, -0.2107511, -0.5797156, 2.870456, 1], [15, -0.2182265, -0.6519865, 2.808116, 1], [16, -0.02052943, -0.00178967, 2.720315, 1], [17, -0.02500929, -0.2688347, 2.807229, 1], [18, -0.01221402, -0.5724038, 2.881527, 1], [19, -0.005330886, -0.6477515, 2.817769, 1], [20, -0.08916658, 0.5180723, 2.695852, 1], [21, -0.5764208, 0.01054518, 2.671129, 1], [22, -0.5359964, 0.05438978, 2.6954, 1], [23, 0.09198863, -0.05534635, 2.717597, 1], [24, 0.06739478, 0.00134395, 2.672231, 1]]
[[0, -0.0908322, -0.002914074, 2.751014, 1], [1, -0.08978748, 0.2976438, 2.723547, 1], [2, -0.08775267, 0.5898131, 2.683993, 1], [3, -0.08820329, 0.7273999, 2.667901, 1], [4, -0.2484142, 0.4678524, 2.66337, 1], [5, -0.4148309, 0.3001931, 2.698704, 1], [6, -0.5657854, 0.1704737, 2.673434, 1], [7, -0.6087031, 0.1225627, 2.676574, 1], [8, 0.06511807, 0.4769799, 2.691587, 1], [9, 0.1079868, 0.2299413, 2.735762, 1], [10, 0.1131414, 0.02984942, 2.70647, 1], [11, 0.09139239, -0.02349184, 2.713615, 1], [12, -0.1595765, -0.004396385, 2.712156, 1], [13, -0.1736203, -0.2633793, 2.797824, 1], [14, -0.2106569, -0.5795895, 2.870495, 1], [15, -0.2189401, -0.6516674, 2.812193, 1], [16, -0.01973104, -0.001402974, 2.720037, 1], [17, -0.02490588, -0.2686136, 2.807044, 1], [18, -0.01211842, -0.5725299, 2.881612, 1], [19, -0.00479757, -0.6484757, 2.817297, 1], [20, -0.08840475, 0.5179762, 2.696064, 1], [21, -0.6404486, 0.06716838, 2.665309, 1], [22, -0.5878823, 0.1073135, 2.680696, 1], [23, 0.08365109, -0.06277242, 2.707894, 1], [24, 0.06571816, -0.008395528, 2.670154, 1]]
[[0, -0.08942255, -0.002591693, 2.750798, 1], [1, -0.0888874, 0.297627, 2.72357, 1], [2, -0.08725737, 0.5895931, 2.684213, 1], [3, -0.08770531, 0.7271929, 2.668003, 1], [4, -0.2484159, 0.4704455, 2.665987, 1], [5, -0.4273472, 0.3263403, 2.700666, 1], [6, -0.5986584, 0.2161275, 2.672301, 1], [7, -0.659115, 0.1746015, 2.669433, 1], [8, 0.06526894, 0.477165, 2.691534, 1], [9, 0.1091103, 0.2286701, 2.737852, 1], [10, 0.1165958, 0.02857282, 2.709589, 1], [11, 0.1013164, 0.007613903, 2.712772, 1], [12, -0.1579761, -0.004005488, 2.71211, 1], [13, -0.1735402, -0.2634036, 2.797649, 1], [14, -0.2106048, -0.5794878, 2.870526, 1], [15, -0.2187973, -0.6514245, 2.812216, 1], [16, -0.01853064, -0.001141304, 2.719688, 1], [17, -0.02427776, -0.2687237, 2.806514, 1], [18, -0.01207839, -0.5722887, 2.88157, 1], [19, -0.00480484, -0.6482689, 2.816798, 1], [20, -0.08782119, 0.517799, 2.696234, 1], [21, -0.6996202, 0.1299956, 2.64685, 1], [22, -0.6296287, 0.1584395, 2.685055, 1], [23, 0.09753877, -0.06851146, 2.719337, 1], [24, 0.07502554, 0.006193839, 2.672947, 1]]
[[0, -0.08853078, -0.00207988, 2.750305, 1], [1, -0.08800399, 0.2978001, 2.723699, 1], [2, -0.0861229, 0.5894455, 2.685206, 1], [3, -0.08728548, 0.7270162, 2.668184, 1], [4, -0.2478746, 0.4725149, 2.667099, 1], [5, -0.4433364, 0.3577891, 2.696216, 1], [6, -0.6223292, 0.2724688, 2.668306, 1], [7, -0.692499, 0.2418313, 2.658676, 1], [8, 0.06544003, 0.4771475, 2.691344, 1], [9, 0.1098945, 0.2292524, 2.738638, 1], [10, 0.1180317, 0.02916174, 2.710597, 1], [11, 0.1037052, 0.01292685, 2.712733, 1], [12, -0.1571107, -0.003430062, 2.711614, 1], [13, -0.1730331, -0.2630996, 2.797059, 1], [14, -0.210128, -0.5783066, 2.870625, 1], [15, -0.2195164, -0.6508766, 2.812525, 1], [16, -0.01765327, -0.0007039743, 2.719215, 1], [17, -0.02383698, -0.2685771, 2.806351, 1], [18, -0.011964, -0.5720594, 2.88153, 1], [19, -0.004855385, -0.6481516, 2.816409, 1], [20, -0.08676339, 0.5177469, 2.696948, 1], [21, -0.7443622, 0.2049829, 2.639036, 1], [22, -0.6556884, 0.2276125, 2.675, 1], [23, 0.09663991, -0.06199567, 2.714904, 1], [24, 0.07782014, 0.009797549, 2.675444, 1]]
[[0, -0.08766194, -0.001255466, 2.750023, 1], [1, -0.08721518, 0.2983137, 2.72417, 1], [2, -0.0852659, 0.589792, 2.686902, 1], [3, -0.08662116, 0.7273516, 2.669225, 1], [4, -0.2473573, 0.4742214, 2.668859, 1], [5, -0.4551316, 0.386764, 2.692395, 1], [6, -0.645169, 0.3315407, 2.664071, 1], [7, -0.7232197, 0.3130065, 2.652585, 1], [8, 0.06606551, 0.4775469, 2.692123, 1], [9, 0.1103692, 0.2294035, 2.740031, 1], [10, 0.1188609, 0.02931836, 2.712117, 1], [11, 0.09378585, 0.00990251, 2.709118, 1], [12, -0.1565309, -0.002798395, 2.7114, 1], [13, -0.1735967, -0.262738, 2.796817, 1], [14, -0.21001, -0.5789401, 2.870681, 1], [15, -0.2191004, -0.6512052, 2.813834, 1], [16, -0.01647625, 0.0003170744, 2.718866, 1], [17, -0.02364092, -0.2686422, 2.806528, 1], [18, -0.01185028, -0.5722731, 2.881824, 1], [19, -0.004661737, -0.6488379, 2.816927, 1], [20, -0.08591267, 0.5181386, 2.698257, 1], [21, -0.7773328, 0.285416, 2.636527, 1], [22, -0.705974, 0.288615, 2.65715, 1], [23, 0.08783772, -0.0630601, 2.719664, 1], [24, 0.05451095, 0.003249123, 2.6456, 1]]
[[0, -0.08713602, -0.0006836382, 2.750327, 1], [1, -0.08633057, 0.2990614, 2.72517, 1], [2, -0.08420885, 0.5906362, 2.688827, 1], [3, -0.08618589, 0.7279456, 2.669844, 1], [4, -0.2472373, 0.4761376, 2.670172, 1], [5, -0.4521397, 0.4227948, 2.686498, 1], [6, -0.6478127, 0.4001873, 2.652005, 1], [7, -0.7330376, 0.385245, 2.644216, 1], [8, 0.06648438, 0.4775112, 2.692183, 1], [9, 0.1113297, 0.2298647, 2.741229, 1], [10, 0.1198105, 0.02965326, 2.714869, 1], [11, 0.09357254, 0.009416494, 2.708492, 1], [12, -0.1559277, -0.002266953, 2.711646, 1], [13, -0.1736206, -0.2625367, 2.796694, 1], [14, -0.2099915, -0.5789578, 2.87063, 1], [15, -0.2191351, -0.6511601, 2.813976, 1], [16, -0.01604617, 0.0009228456, 2.719241, 1], [17, -0.02365618, -0.268657, 2.80663, 1], [18, -0.01168664, -0.5721996, 2.881774, 1], [19, -0.004188512, -0.6460898, 2.816804, 1], [20, -0.08487074, 0.5189608, 2.699955, 1], [21, -0.7826719, 0.3658377, 2.633225, 1], [22, -0.7311418, 0.3547802, 2.640833, 1], [23, 0.0856911, -0.06330794, 2.718539, 1], [24, 0.05564579, 0.009231878, 2.642417, 1]]
[[0, -0.08627696, 0.0002738871, 2.751235, 1], [1, -0.08544579, 0.299889, 2.726313, 1], [2, -0.08353257, 0.5912542, 2.690038, 1], [3, -0.08555514, 0.7278778, 2.670192, 1], [4, -0.2464315, 0.478041, 2.670758, 1], [5, -0.4539435, 0.4390266, 2.685881, 1], [6, -0.648501, 0.4539433, 2.641, 1], [7, -0.7380795, 0.4515061, 2.638489, 1], [8, 0.06720256, 0.4779247, 2.692831, 1], [9, 0.1120269, 0.2301446, 2.742516, 1], [10, 0.1199096, 0.02998618, 2.715164, 1], [11, 0.105832, 0.01501624, 2.716794, 1], [12, -0.1549716, -0.001206203, 2.712656, 1], [13, -0.1736267, -0.2622356, 2.796559, 1], [14, -0.2099894, -0.5789582, 2.870751, 1], [15, -0.2177837, -0.6509077, 2.812504, 1], [16, -0.01531695, 0.001756621, 2.720059, 1], [17, -0.02330718, -0.2681427, 2.806652, 1], [18, -0.01172845, -0.5722104, 2.88175, 1], [19, -0.01548034, -0.6467506, 2.819436, 1], [20, -0.08412597, 0.5196293, 2.701176, 1], [21, -0.7881222, 0.4471952, 2.623161, 1], [22, -0.7200682, 0.4208107, 2.637067, 1], [23, 0.1005941, -0.06338154, 2.721987, 1], [24, 0.0797176, 0.01168732, 2.679, 1]]
