[['2, k, 0', [0.0168677, -0.365508, 1.0]], ['2, k, 1', [0.0276639, -0.0626566, 1.0]], ['2, k, 2', [0.0381359, 0.234472, 1.0]], ['2, k, 3', [0.0625037, 0.376049, 1.0]], ['2, k, 4', [-0.128451, 0.133043, 1.0]], ['2, k, 5', [-0.169082, -0.14156, 1.0]], ['2, k, 6', [-0.206216, -0.373328, 1.0]], ['2, k, 7', [-0.253354, -0.428925, 1.0]], ['2, k, 8', [0.213462, 0.113185, 1.0]], ['2, k, 9', [0.23387, -0.155626, 1.0]], ['2, k, 10', [0.237939, -0.388081, 1.0]], ['2, k, 11', [0.233724, -0.462086, 1.0]], ['2, k, 12', [-0.0610723, -0.356995, 1.0]], ['2, k, 13', [-0.127241, -0.741165, 1.0]], ['2, k, 14', [-0.178399, -1.09382, 1.0]], ['2, k, 15', [-0.17972, -1.18606, 1.0]], ['2, k, 16', [0.0944295, -0.365991, 1.0]], ['2, k, 17', [0.143083, -0.734726, 1.0]], ['2, k, 18', [0.176173, -1.08194, 1.0]], ['2, k, 19', [0.157895, -1.17289, 1.0]], ['2, k, 20', [0.0355678, 0.160973, 1.0]], ['2, k, 21', [-0.344507, -0.476374, 1.0]], ['2, k, 22', [-0.227658, -0.4432, 1.0]], ['2, k, 23', [0.243543, -0.521255, 1.0]], ['2, k, 24', [0.295805, -0.491781, 1.0]]]
[['2, k, 0', [0.0169439, -0.365062, 1.0]], ['2, k, 1', [0.0276928, -0.0625732, 1.0]], ['2, k, 2', [0.038149, 0.234405, 1.0]], ['2, k, 3', [0.0625206, 0.376165, 1.0]], ['2, k, 4', [-0.12827, 0.133053, 1.0]], ['2, k, 5', [-0.169273, -0.141422, 1.0]], ['2, k, 6', [-0.206454, -0.373346, 1.0]], ['2, k, 7', [-0.202579, -0.440266, 1.0]], ['2, k, 8', [0.213579, 0.112955, 1.0]], ['2, k, 9', [0.233552, -0.15572, 1.0]], ['2, k, 10', [0.238559, -0.389867, 1.0]], ['2, k, 11', [0.232056, -0.463288, 1.0]], ['2, k, 12', [-0.0609851, -0.356447, 1.0]], ['2, k, 13', [-0.128403, -0.741802, 1.0]], ['2, k, 14', [-0.17829, -1.09444, 1.0]], ['2, k, 15', [-0.180402, -1.1865, 1.0]], ['2, k, 16', [0.0944942, -0.365644, 1.0]], ['2, k, 17', [0.14299, -0.734598, 1.0]], ['2, k, 18', [0.17553, -1.08194, 1.0]], ['2, k, 19', [0.157968, -1.17321, 1.0]], ['2, k, 20', [0.0355824, 0.160943, 1.0]], ['2, k, 21', [-0.210162, -0.504479, 1.0]], ['2, k, 22', [-0.154888, -0.435423, 1.0]], ['2, k, 23', [0.248443, -0.52274, 1.0]], ['2, k, 24', [0.301002, -0.487114, 1.0]]]
[['2, k, 0', [0.0169764, -0.365079, 1.0]], ['2, k, 1', [0.0277475, -0.062632, 1.0]], ['2, k, 2', [0.0382216, 0.234263, 1.0]], ['2, k, 3', [0.0623963, 0.37617, 1.0]], ['2, k, 4', [-0.127717, 0.132673, 1.0]], ['2, k, 5', [-0.169427, -0.14163, 1.0]], ['2, k, 6', [-0.20643, -0.373296, 1.0]], ['2, k, 7', [-0.203282, -0.438983, 1.0]], ['2, k, 8', [0.213361, 0.113286, 1.0]], ['2, k, 9', [0.232873, -0.154983, 1.0]], ['2, k, 10', [0.2368, -0.400933, 1.0]], ['2, k, 11', [0.229168, -0.46107, 1.0]], ['2, k, 12', [-0.0609343, -0.356549, 1.0]], ['2, k, 13', [-0.128453, -0.745084, 1.0]], ['2, k, 14', [-0.178923, -1.09578, 1.0]], ['2, k, 15', [-0.180355, -1.18712, 1.0]], ['2, k, 16', [0.09453, -0.365619, 1.0]], ['2, k, 17', [0.143092, -0.734556, 1.0]], ['2, k, 18', [0.175546, -1.08194, 1.0]], ['2, k, 19', [0.15686, -1.1731, 1.0]], ['2, k, 20', [0.0356516, 0.160824, 1.0]], ['2, k, 21', [-0.212861, -0.505343, 1.0]], ['2, k, 22', [-0.155297, -0.433162, 1.0]], ['2, k, 23', [0.24235, -0.510034, 1.0]], ['2, k, 24', [0.292706, -0.48532, 1.0]]]
[['2, k, 0', [0.0169824, -0.365809, 1.0]], ['2, k, 1', [0.0277581, -0.0628794, 1.0]], ['2, k, 2', [0.0382354, 0.234226, 1.0]], ['2, k, 3', [0.0624005, 0.376137, 1.0]], ['2, k, 4', [-0.127949, 0.132194, 1.0]], ['2, k, 5', [-0.169588, -0.141962, 1.0]], ['2, k, 6', [-0.206227, -0.373429, 1.0]], ['2, k, 7', [-0.202934, -0.439771, 1.0]], ['2, k, 8', [0.213386, 0.112806, 1.0]], ['2, k, 9', [0.231601, -0.154478, 1.0]], ['2, k, 10', [0.236432, -0.39914, 1.0]], ['2, k, 11', [0.232663, -0.462944, 1.0]], ['2, k, 12', [-0.0609244, -0.357315, 1.0]], ['2, k, 13', [-0.12886, -0.747232, 1.0]], ['2, k, 14', [-0.179386, -1.09624, 1.0]], ['2, k, 15', [-0.18033, -1.18756, 1.0]], ['2, k, 16', [0.0945295, -0.366291, 1.0]], ['2, k, 17', [0.143241, -0.739058, 1.0]], ['2, k, 18', [0.17658, -1.08303, 1.0]], ['2, k, 19', [0.156776, -1.1741, 1.0]], ['2, k, 20', [0.0356641, 0.160743, 1.0]], ['2, k, 21', [-0.208277, -0.505206, 1.0]], ['2, k, 22', [-0.155488, -0.431903, 1.0]], ['2, k, 23', [0.243414, -0.524043, 1.0]], ['2, k, 24', [0.299345, -0.489745, 1.0]]]
[['2, k, 0', [0.017037, -0.365771, 1.0]], ['2, k, 1', [0.027791, -0.0628649, 1.0]], ['2, k, 2', [0.0382553, 0.234229, 1.0]], ['2, k, 3', [0.0624708, 0.376305, 1.0]], ['2, k, 4', [-0.127884, 0.13181, 1.0]], ['2, k, 5', [-0.169511, -0.141852, 1.0]], ['2, k, 6', [-0.206306, -0.373584, 1.0]], ['2, k, 7', [-0.203408, -0.438819, 1.0]], ['2, k, 8', [0.213186, 0.11308, 1.0]], ['2, k, 9', [0.23078, -0.153084, 1.0]], ['2, k, 10', [0.236993, -0.396191, 1.0]], ['2, k, 11', [0.230731, -0.45788, 1.0]], ['2, k, 12', [-0.0608758, -0.357341, 1.0]], ['2, k, 13', [-0.130989, -0.750083, 1.0]], ['2, k, 14', [-0.179305, -1.09708, 1.0]], ['2, k, 15', [-0.181037, -1.18833, 1.0]], ['2, k, 16', [0.0946324, -0.366094, 1.0]], ['2, k, 17', [0.143207, -0.739109, 1.0]], ['2, k, 18', [0.174869, -1.08508, 1.0]], ['2, k, 19', [0.157097, -1.17598, 1.0]], ['2, k, 20', [0.0356863, 0.160748, 1.0]], ['2, k, 21', [-0.213933, -0.506908, 1.0]], ['2, k, 22', [-0.155676, -0.433463, 1.0]], ['2, k, 23', [0.246105, -0.521472, 1.0]], ['2, k, 24', [0.294265, -0.489349, 1.0]]]
[['2, k, 0', [0.0170532, -0.365738, 1.0]], ['2, k, 1', [0.0277997, -0.062866, 1.0]], ['2, k, 2', [0.0382641, 0.234217, 1.0]], ['2, k, 3', [0.0625102, 0.376266, 1.0]], ['2, k, 4', [-0.127972, 0.131799, 1.0]], ['2, k, 5', [-0.169338, -0.141773, 1.0]], ['2, k, 6', [-0.206176, -0.37387, 1.0]], ['2, k, 7', [-0.202588, -0.438768, 1.0]], ['2, k, 8', [0.213136, 0.113199, 1.0]], ['2, k, 9', [0.228571, -0.152285, 1.0]], ['2, k, 10', [0.236717, -0.387673, 1.0]], ['2, k, 11', [0.229193, -0.458341, 1.0]], ['2, k, 12', [-0.0608521, -0.35735, 1.0]], ['2, k, 13', [-0.131022, -0.750052, 1.0]], ['2, k, 14', [-0.178987, -1.09705, 1.0]], ['2, k, 15', [-0.181497, -1.18863, 1.0]], ['2, k, 16', [0.0946409, -0.366039, 1.0]], ['2, k, 17', [0.143856, -0.739678, 1.0]], ['2, k, 18', [0.175174, -1.08427, 1.0]], ['2, k, 19', [0.156895, -1.17521, 1.0]], ['2, k, 20', [0.0356921, 0.160741, 1.0]], ['2, k, 21', [-0.220476, -0.502379, 1.0]], ['2, k, 22', [-0.161366, -0.466673, 1.0]], ['2, k, 23', [0.230991, -0.531852, 1.0]], ['2, k, 24', [0.298716, -0.48958, 1.0]]]
[['2, k, 0', [0.0170835, -0.365787, 1.0]], ['2, k, 1', [0.027756, -0.0629238, 1.0]], ['2, k, 2', [0.0381228, 0.234136, 1.0]], ['2, k, 3', [0.0620749, 0.376135, 1.0]], ['2, k, 4', [-0.127958, 0.131855, 1.0]], ['2, k, 5', [-0.169128, -0.141718, 1.0]], ['2, k, 6', [-0.205926, -0.374429, 1.0]], ['2, k, 7', [-0.201022, -0.438679, 1.0]], ['2, k, 8', [0.213088, 0.113157, 1.0]], ['2, k, 9', [0.227033, -0.152847, 1.0]], ['2, k, 10', [0.236865, -0.388775, 1.0]], ['2, k, 11', [0.23048, -0.458555, 1.0]], ['2, k, 12', [-0.0608402, -0.357359, 1.0]], ['2, k, 13', [-0.130395, -0.748652, 1.0]], ['2, k, 14', [-0.179679, -1.0987, 1.0]], ['2, k, 15', [-0.180828, -1.19017, 1.0]], ['2, k, 16', [0.0946782, -0.366167, 1.0]], ['2, k, 17', [0.144081, -0.73905, 1.0]], ['2, k, 18', [0.175145, -1.08386, 1.0]], ['2, k, 19', [0.156077, -1.17515, 1.0]], ['2, k, 20', [0.0355806, 0.160667, 1.0]], ['2, k, 21', [-0.217503, -0.50116, 1.0]], ['2, k, 22', [-0.155728, -0.43394, 1.0]], ['2, k, 23', [0.248096, -0.520251, 1.0]], ['2, k, 24', [0.299571, -0.489896, 1.0]]]
[['2, k, 0', [0.0173769, -0.365774, 1.0]], ['2, k, 1', [0.0278236, -0.0629534, 1.0]], ['2, k, 2', [0.0381205, 0.234099, 1.0]], ['2, k, 3', [0.062118, 0.376043, 1.0]], ['2, k, 4', [-0.128004, 0.132218, 1.0]], ['2, k, 5', [-0.168824, -0.141919, 1.0]], ['2, k, 6', [-0.205851, -0.374518, 1.0]], ['2, k, 7', [-0.200836, -0.435134, 1.0]], ['2, k, 8', [0.212811, 0.113313, 1.0]], ['2, k, 9', [0.225938, -0.152525, 1.0]], ['2, k, 10', [0.236725, -0.39107, 1.0]], ['2, k, 11', [0.228228, -0.458324, 1.0]], ['2, k, 12', [-0.0605327, -0.357313, 1.0]], ['2, k, 13', [-0.129865, -0.747914, 1.0]], ['2, k, 14', [-0.180382, -1.09689, 1.0]], ['2, k, 15', [-0.180272, -1.1892, 1.0]], ['2, k, 16', [0.0949371, -0.366185, 1.0]], ['2, k, 17', [0.144845, -0.739987, 1.0]], ['2, k, 18', [0.175155, -1.08237, 1.0]], ['2, k, 19', [0.155863, -1.17405, 1.0]], ['2, k, 20', [0.0355872, 0.160642, 1.0]], ['2, k, 21', [-0.218826, -0.504489, 1.0]], ['2, k, 22', [-0.162633, -0.466774, 1.0]], ['2, k, 23', [0.237772, -0.530809, 1.0]], ['2, k, 24', [0.301187, -0.488195, 1.0]]]
[['2, k, 0', [0.0178473, -0.366369, 1.0]], ['2, k, 1', [0.0280061, -0.0634489, 1.0]], ['2, k, 2', [0.038086, 0.233631, 1.0]], ['2, k, 3', [0.0618971, 0.376339, 1.0]], ['2, k, 4', [-0.127985, 0.132124, 1.0]], ['2, k, 5', [-0.168768, -0.142017, 1.0]], ['2, k, 6', [-0.205148, -0.374687, 1.0]], ['2, k, 7', [-0.201019, -0.4385, 1.0]], ['2, k, 8', [0.212761, 0.113362, 1.0]], ['2, k, 9', [0.224847, -0.154054, 1.0]], ['2, k, 10', [0.236572, -0.391464, 1.0]], ['2, k, 11', [0.22727, -0.457959, 1.0]], ['2, k, 12', [-0.0600204, -0.358069, 1.0]], ['2, k, 13', [-0.129663, -0.748027, 1.0]], ['2, k, 14', [-0.179731, -1.09725, 1.0]], ['2, k, 15', [-0.180483, -1.18927, 1.0]], ['2, k, 16', [0.0953654, -0.36664, 1.0]], ['2, k, 17', [0.144797, -0.741462, 1.0]], ['2, k, 18', [0.175037, -1.08212, 1.0]], ['2, k, 19', [0.156595, -1.174, 1.0]], ['2, k, 20', [0.0356047, 0.160175, 1.0]], ['2, k, 21', [-0.215505, -0.502382, 1.0]], ['2, k, 22', [-0.15229, -0.431415, 1.0]], ['2, k, 23', [0.236578, -0.524143, 1.0]], ['2, k, 24', [0.299635, -0.48719, 1.0]]]
[['2, k, 0', [0.0179178, -0.366954, 1.0]], ['2, k, 1', [0.0279837, -0.0638754, 1.0]], ['2, k, 2', [0.0379785, 0.233296, 1.0]], ['2, k, 3', [0.0617885, 0.37621, 1.0]], ['2, k, 4', [-0.127418, 0.131125, 1.0]], ['2, k, 5', [-0.168463, -0.14225, 1.0]], ['2, k, 6', [-0.205069, -0.374682, 1.0]], ['2, k, 7', [-0.199493, -0.435817, 1.0]], ['2, k, 8', [0.212908, 0.112755, 1.0]], ['2, k, 9', [0.224008, -0.153898, 1.0]], ['2, k, 10', [0.236643, -0.402723, 1.0]], ['2, k, 11', [0.229104, -0.458985, 1.0]], ['2, k, 12', [-0.0599604, -0.358598, 1.0]], ['2, k, 13', [-0.129592, -0.753985, 1.0]], ['2, k, 14', [-0.179048, -1.09881, 1.0]], ['2, k, 15', [-0.181989, -1.19039, 1.0]], ['2, k, 16', [0.0954381, -0.367257, 1.0]], ['2, k, 17', [0.144912, -0.74144, 1.0]], ['2, k, 18', [0.175009, -1.08284, 1.0]], ['2, k, 19', [0.156193, -1.17442, 1.0]], ['2, k, 20', [0.0355194, 0.159825, 1.0]], ['2, k, 21', [-0.215749, -0.501085, 1.0]], ['2, k, 22', [-0.156076, -0.446177, 1.0]], ['2, k, 23', [0.236284, -0.53002, 1.0]], ['2, k, 24', [0.293264, -0.486371, 1.0]]]
[['2, k, 0', [0.0180071, -0.367134, 1.0]], ['2, k, 1', [0.0277812, -0.0641418, 1.0]], ['2, k, 2', [0.0371534, 0.232728, 1.0]], ['2, k, 3', [0.0618772, 0.376163, 1.0]], ['2, k, 4', [-0.126696, 0.130477, 1.0]], ['2, k, 5', [-0.168187, -0.142576, 1.0]], ['2, k, 6', [-0.205113, -0.374747, 1.0]], ['2, k, 7', [-0.199607, -0.439154, 1.0]], ['2, k, 8', [0.212929, 0.112973, 1.0]], ['2, k, 9', [0.222916, -0.153284, 1.0]], ['2, k, 10', [0.23568, -0.40591, 1.0]], ['2, k, 11', [0.229118, -0.457712, 1.0]], ['2, k, 12', [-0.0598568, -0.358817, 1.0]], ['2, k, 13', [-0.12969, -0.752894, 1.0]], ['2, k, 14', [-0.179046, -1.09881, 1.0]], ['2, k, 15', [-0.179854, -1.18958, 1.0]], ['2, k, 16', [0.0955047, -0.367385, 1.0]], ['2, k, 17', [0.145158, -0.740779, 1.0]], ['2, k, 18', [0.173948, -1.08183, 1.0]], ['2, k, 19', [0.15687, -1.17385, 1.0]], ['2, k, 20', [0.0349022, 0.159349, 1.0]], ['2, k, 21', [-0.209453, -0.51146, 1.0]], ['2, k, 22', [-0.155448, -0.446541, 1.0]], ['2, k, 23', [0.239229, -0.521298, 1.0]], ['2, k, 24', [0.294841, -0.486713, 1.0]]]
