[[0, -0.1886076, 0.2190915, 2.907727, 1], [1, -0.2007417, 0.5079862, 2.830732, 1], [2, -0.2019502, 0.7942894, 2.745799, 1], [3, -0.19043, 0.934754, 2.685061, 1], [4, -0.3785448, 0.6735646, 2.741512, 1], [5, -0.4557071, 0.4359642, 2.804974, 1], [6, -0.4762954, 0.1847143, 2.7307, 1], [7, -0.4550172, 0.1059198, 2.716707, 1], [8, -0.009444609, 0.7031615, 2.790094, 1], [9, 0.0748506, 0.4844312, 2.891741, 1], [10, 0.1464337, 0.2382167, 2.837057, 1], [11, 0.1518702, 0.1517988, 2.806942, 1], [12, -0.2648951, 0.2124187, 2.863569, 1], [13, -0.2916503, -0.1907819, 2.890816, 1], [14, -0.2860369, -0.5635101, 3.006609, 1], [15, -0.2594033, -0.645489, 2.921656, 1], [16, -0.1087897, 0.2200347, 2.879614, 1], [17, -0.1282334, -0.1942304, 2.919516, 1], [18, -0.1748514, -0.5640868, 2.999355, 1], [19, -0.1696128, -0.639724, 2.914074, 1], [20, -0.2027869, 0.7239606, 2.76883, 1], [21, -0.4460555, 0.02866216, 2.710173, 1], [22, -0.4130487, 0.1171527, 2.70025, 1], [23, 0.1642932, 0.07689479, 2.81476, 1], [24, 0.117028, 0.1410282, 2.781, 1]]
[[0, -0.1915513, 0.2190534, 2.907501, 1], [1, -0.1978458, 0.5094907, 2.830537, 1], [2, -0.1891063, 0.7972478, 2.743694, 1], [3, -0.1778342, 0.9378831, 2.687923, 1], [4, -0.3720953, 0.6748465, 2.742509, 1], [5, -0.4441979, 0.4383137, 2.813498, 1], [6, -0.4696541, 0.188821, 2.734429, 1], [7, -0.4484697, 0.1065529, 2.719232, 1], [8, -0.001687037, 0.7012526, 2.788312, 1], [9, 0.084644, 0.4797251, 2.883281, 1], [10, 0.1536439, 0.2328653, 2.828136, 1], [11, 0.1606489, 0.1497935, 2.792095, 1], [12, -0.2683307, 0.214371, 2.863324, 1], [13, -0.3133508, -0.181523, 2.859305, 1], [14, -0.3007177, -0.5607692, 3.000257, 1], [15, -0.2724328, -0.6456434, 2.918036, 1], [16, -0.1115467, 0.2182536, 2.879442, 1], [17, -0.1281837, -0.1940536, 2.919536, 1], [18, -0.1722418, -0.562421, 2.997845, 1], [19, -0.1692458, -0.6399295, 2.9145, 1], [20, -0.1922841, 0.7267004, 2.767467, 1], [21, -0.4468142, 0.02808135, 2.708182, 1], [22, -0.4084065, 0.1173429, 2.704296, 1], [23, 0.1731147, 0.07773062, 2.791786, 1], [24, 0.1246786, 0.137673, 2.770864, 1]]
[[0, -0.1955216, 0.2187983, 2.907265, 1], [1, -0.1954721, 0.5104549, 2.830614, 1], [2, -0.1802626, 0.7986362, 2.743675, 1], [3, -0.167619, 0.9397166, 2.690533, 1], [4, -0.3643665, 0.6773441, 2.742432, 1], [5, -0.4394342, 0.4424523, 2.815214, 1], [6, -0.4639689, 0.1948282, 2.742508, 1], [7, -0.4483989, 0.113716, 2.723977, 1], [8, 0.009156456, 0.6951742, 2.787983, 1], [9, 0.09309526, 0.4721742, 2.881789, 1], [10, 0.1619494, 0.2302963, 2.819444, 1], [11, 0.170998, 0.1464587, 2.777203, 1], [12, -0.2722482, 0.2162191, 2.863153, 1], [13, -0.33009, -0.1749219, 2.841021, 1], [14, -0.316054, -0.5533823, 2.991222, 1], [15, -0.3039688, -0.6376015, 2.902382, 1], [16, -0.1156068, 0.2157818, 2.879196, 1], [17, -0.1262164, -0.183635, 2.916981, 1], [18, -0.1716324, -0.5613927, 2.997137, 1], [19, -0.1670036, -0.6383231, 2.919718, 1], [20, -0.1848225, 0.7280549, 2.767512, 1], [21, -0.4430419, 0.03662082, 2.717355, 1], [22, -0.4077169, 0.1238571, 2.711458, 1], [23, 0.1854018, 0.07735489, 2.770887, 1], [24, 0.1343168, 0.134412, 2.753154, 1]]
[[0, -0.1976384, 0.2190972, 2.9072, 1], [1, -0.1919544, 0.511859, 2.830728, 1], [2, -0.170991, 0.8001042, 2.743665, 1], [3, -0.1564235, 0.9426838, 2.691076, 1], [4, -0.3573897, 0.6797199, 2.74239, 1], [5, -0.436591, 0.4468586, 2.816741, 1], [6, -0.4625432, 0.1996457, 2.747296, 1], [7, -0.4480703, 0.1202599, 2.730333, 1], [8, 0.01528483, 0.6931354, 2.787863, 1], [9, 0.1007247, 0.468828, 2.877872, 1], [10, 0.1702471, 0.2259128, 2.810952, 1], [11, 0.181237, 0.1402803, 2.771591, 1], [12, -0.2745241, 0.2181291, 2.86288, 1], [13, -0.3434799, -0.168366, 2.830765, 1], [14, -0.3438311, -0.5468853, 2.983959, 1], [15, -0.3374446, -0.6244437, 2.884746, 1], [16, -0.1175955, 0.2147737, 2.87935, 1], [17, -0.1266203, -0.183719, 2.917269, 1], [18, -0.1714125, -0.5608971, 2.996967, 1], [19, -0.1655135, -0.638658, 2.920477, 1], [20, -0.1767716, 0.7295517, 2.767558, 1], [21, -0.4449308, 0.04409656, 2.722327, 1], [22, -0.4081273, 0.1299698, 2.722417, 1], [23, 0.1910345, 0.0678048, 2.779248, 1], [24, 0.1459781, 0.117661, 2.739095, 1]]
[[0, -0.2019204, 0.2207086, 2.904351, 1], [1, -0.1892604, 0.5137146, 2.8297, 1], [2, -0.1636245, 0.802013, 2.743656, 1], [3, -0.1434784, 0.9456408, 2.69338, 1], [4, -0.3432097, 0.6848139, 2.741292, 1], [5, -0.4327677, 0.4558099, 2.815551, 1], [6, -0.4631865, 0.2103476, 2.754338, 1], [7, -0.450846, 0.129688, 2.741153, 1], [8, 0.02283879, 0.691702, 2.787015, 1], [9, 0.1091822, 0.4663875, 2.874177, 1], [10, 0.188961, 0.2276978, 2.798174, 1], [11, 0.2044985, 0.1452981, 2.759155, 1], [12, -0.2789408, 0.2223429, 2.85969, 1], [13, -0.3872625, -0.1414997, 2.810135, 1], [14, -0.4238787, -0.5444223, 2.948378, 1], [15, -0.4309235, -0.6248714, 2.854398, 1], [16, -0.1212959, 0.2142401, 2.87676, 1], [17, -0.1277651, -0.183212, 2.917063, 1], [18, -0.1705903, -0.557803, 2.996103, 1], [19, -0.1616329, -0.6402159, 2.920316, 1], [20, -0.1705815, 0.7314529, 2.767198, 1], [21, -0.4511988, 0.04994384, 2.730653, 1], [22, -0.4068045, 0.1332841, 2.733269, 1], [23, 0.2221393, 0.07620821, 2.758606, 1], [24, 0.1689159, 0.1275395, 2.728125, 1]]
[[0, -0.2070013, 0.2222136, 2.897054, 1], [1, -0.1866232, 0.5161954, 2.826801, 1], [2, -0.1574583, 0.8051603, 2.74292, 1], [3, -0.1349651, 0.9491109, 2.695562, 1], [4, -0.3357841, 0.6886728, 2.73846, 1], [5, -0.4307448, 0.4614344, 2.81159, 1], [6, -0.4647478, 0.2129166, 2.755078, 1], [7, -0.4590346, 0.1508315, 2.747597, 1], [8, 0.02878896, 0.6907259, 2.78443, 1], [9, 0.1131266, 0.4656506, 2.873661, 1], [10, 0.19721, 0.2292508, 2.794913, 1], [11, 0.2187214, 0.1492645, 2.756498, 1], [12, -0.2832743, 0.2251597, 2.8528, 1], [13, -0.4259063, -0.1538248, 2.813533, 1], [14, -0.5153309, -0.5538695, 2.903245, 1], [15, -0.5440705, -0.6317947, 2.815327, 1], [16, -0.1263048, 0.214057, 2.869353, 1], [17, -0.1285174, -0.1830387, 2.912636, 1], [18, -0.1703196, -0.5574378, 2.995183, 1], [19, -0.1603103, -0.6404431, 2.920252, 1], [20, -0.1653126, 0.7343253, 2.765879, 1], [21, -0.4626809, 0.07273788, 2.736572, 1], [22, -0.4120815, 0.1597092, 2.75224, 1], [23, 0.2365523, 0.07841711, 2.763363, 1], [24, 0.1866391, 0.1297851, 2.73192, 1]]
[[0, -0.2102457, 0.2226063, 2.889484, 1], [1, -0.1837097, 0.5176567, 2.823836, 1], [2, -0.1501481, 0.8070331, 2.743193, 1], [3, -0.1310209, 0.9512488, 2.697683, 1], [4, -0.3308058, 0.6892864, 2.737205, 1], [5, -0.4293446, 0.4629573, 2.808713, 1], [6, -0.4682846, 0.2156037, 2.754579, 1], [7, -0.4723457, 0.1560246, 2.744303, 1], [8, 0.03353692, 0.6897187, 2.783608, 1], [9, 0.1191952, 0.4652892, 2.873078, 1], [10, 0.2054632, 0.2286776, 2.797915, 1], [11, 0.2234129, 0.1464896, 2.769377, 1], [12, -0.2850894, 0.2267959, 2.84572, 1], [13, -0.4516397, -0.1451779, 2.821065, 1], [14, -0.6048021, -0.5227783, 2.873798, 1], [15, -0.6328591, -0.6070647, 2.797273, 1], [16, -0.1308202, 0.2129024, 2.861085, 1], [17, -0.1270327, -0.1814219, 2.896897, 1], [18, -0.1690735, -0.5566011, 2.99303, 1], [19, -0.1525557, -0.6433015, 2.912703, 1], [20, -0.1592369, 0.7360301, 2.765228, 1], [21, -0.4826765, 0.07852802, 2.731933, 1], [22, -0.4219036, 0.1630514, 2.748231, 1], [23, 0.2418802, 0.0751051, 2.769762, 1], [24, 0.1914911, 0.1331453, 2.732534, 1]]
[[0, -0.2120731, 0.2211766, 2.882816, 1], [1, -0.1821184, 0.517492, 2.82129, 1], [2, -0.1478422, 0.8068232, 2.743292, 1], [3, -0.1294238, 0.9515169, 2.699942, 1], [4, -0.3286894, 0.6885029, 2.736636, 1], [5, -0.429413, 0.4624101, 2.806237, 1], [6, -0.472206, 0.2233726, 2.756548, 1], [7, -0.4776225, 0.1577632, 2.739873, 1], [8, 0.03631755, 0.6886767, 2.782676, 1], [9, 0.1232168, 0.4648206, 2.872293, 1], [10, 0.2098597, 0.2269021, 2.802646, 1], [11, 0.2244954, 0.1411369, 2.77852, 1], [12, -0.2862464, 0.2261666, 2.839125, 1], [13, -0.4718091, -0.1492609, 2.825191, 1], [14, -0.6298078, -0.5224278, 2.865264, 1], [15, -0.6698735, -0.60036, 2.787754, 1], [16, -0.1330308, 0.2106597, 2.854472, 1], [17, -0.1246034, -0.1800238, 2.881197, 1], [18, -0.1687022, -0.5569419, 2.992336, 1], [19, -0.1518849, -0.6432039, 2.912096, 1], [20, -0.1570701, 0.7358443, 2.764811, 1], [21, -0.4906887, 0.08762052, 2.724126, 1], [22, -0.42327, 0.1682253, 2.750238, 1], [23, 0.2412978, 0.06719064, 2.7828, 1], [24, 0.192035, 0.1341394, 2.751545, 1]]
[[0, -0.2133508, 0.218084, 2.874651, 1], [1, -0.1809544, 0.5159775, 2.818379, 1], [2, -0.1463599, 0.8055893, 2.743755, 1], [3, -0.1282649, 0.9510229, 2.701663, 1], [4, -0.3277534, 0.6875529, 2.736617, 1], [5, -0.4294981, 0.4613575, 2.804738, 1], [6, -0.4748116, 0.2239123, 2.754768, 1], [7, -0.4920106, 0.1651635, 2.730973, 1], [8, 0.03767417, 0.6871382, 2.782503, 1], [9, 0.1249282, 0.4636474, 2.872545, 1], [10, 0.2124477, 0.2252126, 2.806946, 1], [11, 0.2229296, 0.1379453, 2.787951, 1], [12, -0.2871465, 0.2235368, 2.83095, 1], [13, -0.4975386, -0.1629028, 2.829858, 1], [14, -0.6809278, -0.5366383, 2.842305, 1], [15, -0.7071819, -0.6220491, 2.768174, 1], [16, -0.1344612, 0.2071804, 2.846412, 1], [17, -0.1206207, -0.1765355, 2.862879, 1], [18, -0.1681261, -0.5588723, 2.990874, 1], [19, -0.1517249, -0.6442679, 2.915028, 1], [20, -0.1556803, 0.734688, 2.764644, 1], [21, -0.5057967, 0.09142959, 2.718404, 1], [22, -0.4462743, 0.1511143, 2.732125, 1], [23, 0.2421793, 0.06743383, 2.792982, 1], [24, 0.1917679, 0.1206995, 2.758037, 1]]
[[0, -0.2161044, 0.207412, 2.8606, 1], [1, -0.1810745, 0.5092662, 2.813853, 1], [2, -0.1457115, 0.799652, 2.746567, 1], [3, -0.1279826, 0.9430785, 2.706209, 1], [4, -0.3261484, 0.6788483, 2.735784, 1], [5, -0.429786, 0.4527474, 2.801692, 1], [6, -0.4792884, 0.2258525, 2.749426, 1], [7, -0.4961562, 0.1664443, 2.71896, 1], [8, 0.03962691, 0.6796741, 2.783789, 1], [9, 0.1246709, 0.4556824, 2.874454, 1], [10, 0.213521, 0.2150846, 2.821348, 1], [11, 0.2191703, 0.123492, 2.811702, 1], [12, -0.2891955, 0.213604, 2.817014, 1], [13, -0.5098193, -0.1673993, 2.828586, 1], [14, -0.7176465, -0.5487226, 2.840474, 1], [15, -0.7470736, -0.6289456, 2.762168, 1], [16, -0.1376958, 0.1959968, 2.832258, 1], [17, -0.1165817, -0.1772288, 2.82958, 1], [18, -0.1671617, -0.5597468, 2.986278, 1], [19, -0.1517981, -0.6442457, 2.914547, 1], [20, -0.1550405, 0.7290986, 2.765622, 1], [21, -0.5068104, 0.09336564, 2.692648, 1], [22, -0.4585174, 0.1477468, 2.722375, 1], [23, 0.239695, 0.05179689, 2.814768, 1], [24, 0.1865387, 0.10837, 2.779786, 1]]
[[0, -0.2180936, 0.2015326, 2.854402, 1], [1, -0.1819396, 0.5027229, 2.810223, 1], [2, -0.1457451, 0.7933828, 2.748369, 1], [3, -0.1286389, 0.9372742, 2.710393, 1], [4, -0.3263935, 0.6734292, 2.736049, 1], [5, -0.4311077, 0.4472279, 2.800216, 1], [6, -0.4824652, 0.2171981, 2.742992, 1], [7, -0.4953058, 0.1583327, 2.715356, 1], [8, 0.03938557, 0.6736248, 2.783813, 1], [9, 0.123622, 0.4496868, 2.875127, 1], [10, 0.2129271, 0.2081881, 2.828732, 1], [11, 0.2180495, 0.1162882, 2.819126, 1], [12, -0.2913365, 0.2080346, 2.811312, 1], [13, -0.5141477, -0.1703346, 2.827553, 1], [14, -0.7185415, -0.5490835, 2.842483, 1], [15, -0.6992047, -0.5917149, 2.731661, 1], [16, -0.139408, 0.1899415, 2.825536, 1], [17, -0.1153155, -0.178481, 2.823482, 1], [18, -0.1672507, -0.5618524, 2.982788, 1], [19, -0.151832, -0.6442201, 2.914602, 1], [20, -0.1551027, 0.7226726, 2.766092, 1], [21, -0.5089289, 0.08651696, 2.68598, 1], [22, -0.4571177, 0.139931, 2.714, 1], [23, 0.2376339, 0.04478533, 2.820044, 1], [24, 0.1858805, 0.08804049, 2.788091, 1]]
