[[0, -0.152587, -0.462677, 2.32675, 1.0], [1, -0.160966, -0.166359, 2.27735, 1.0], [2, -0.168102, 0.123508, 2.21463, 1.0], [3, -0.185479, 0.25586, 2.18751, 1.0], [4, -0.33891, 0.00509255, 2.25174, 1.0], [5, -0.36889, -0.217766, 2.305, 1.0], [6, -0.353481, -0.424645, 2.28329, 1.0], [7, -0.34608, -0.468195, 2.27234, 1.0], [8, -0.00504494, 0.0207577, 2.21715, 1.0], [9, 0.0495385, -0.22108, 2.2683, 1.0], [10, 0.0490517, -0.428386, 2.24603, 1.0], [11, 0.0426189, -0.455624, 2.24496, 1.0], [12, -0.226477, -0.459357, 2.29818, 1.0], [13, -0.272965, -0.749783, 2.40249, 1.0], [14, -0.297416, -1.07693, 2.49009, 1.0], [15, -0.287598, -1.1543, 2.39648, 1.0], [16, -0.0741783, -0.452376, 2.28683, 1.0], [17, -0.0308329, -0.754908, 2.38706, 1.0], [18, 0.00800461, -1.08294, 2.48829, 1.0], [19, 0.0176392, -1.13867, 2.40625, 1.0], [20, -0.166527, 0.0519667, 2.23265, 1.0], [21, -0.336974, -0.520788, 2.26342, 1.0], [22, -0.314595, -0.463828, 2.2466, 1.0], [23, 0.0493681, -0.51162, 2.24306, 1.0], [24, 0.0174462, -0.455078, 2.219, 1.0]]
[[0, -0.152509, -0.462716, 2.3268, 1.0], [1, -0.160932, -0.166367, 2.27737, 1.0], [2, -0.168089, 0.123515, 2.21463, 1.0], [3, -0.185656, 0.255991, 2.18775, 1.0], [4, -0.338901, 0.00512297, 2.25174, 1.0], [5, -0.368846, -0.21789, 2.30512, 1.0], [6, -0.353447, -0.425249, 2.28336, 1.0], [7, -0.346182, -0.46875, 2.27375, 1.0], [8, -0.00500021, 0.020827, 2.21725, 1.0], [9, 0.0496156, -0.223267, 2.2683, 1.0], [10, 0.049043, -0.431041, 2.246, 1.0], [11, 0.0428896, -0.456126, 2.24624, 1.0], [12, -0.226403, -0.459397, 2.29822, 1.0], [13, -0.272986, -0.749955, 2.40283, 1.0], [14, -0.297654, -1.07724, 2.49051, 1.0], [15, -0.290529, -1.15229, 2.40118, 1.0], [16, -0.0740982, -0.452414, 2.28688, 1.0], [17, -0.0307888, -0.754853, 2.38706, 1.0], [18, 0.00805236, -1.08285, 2.48829, 1.0], [19, 0.0176859, -1.13872, 2.40634, 1.0], [20, -0.166512, 0.0519707, 2.23266, 1.0], [21, -0.340299, -0.521255, 2.26533, 1.0], [22, -0.315109, -0.461585, 2.24681, 1.0], [23, 0.0478768, -0.510764, 2.24346, 1.0], [24, 0.0178384, -0.454, 2.21938, 1.0]]
[[0, -0.152446, -0.462704, 2.32683, 1.0], [1, -0.160913, -0.16638, 2.27736, 1.0], [2, -0.16809, 0.123441, 2.21454, 1.0], [3, -0.185768, 0.256035, 2.18792, 1.0], [4, -0.338901, 0.00512555, 2.25174, 1.0], [5, -0.36863, -0.218292, 2.3053, 1.0], [6, -0.353409, -0.425813, 2.28339, 1.0], [7, -0.345878, -0.468042, 2.27274, 1.0], [8, -0.00499, 0.020856, 2.21725, 1.0], [9, 0.0495462, -0.22281, 2.2683, 1.0], [10, 0.0490874, -0.430746, 2.24601, 1.0], [11, 0.042581, -0.457393, 2.24522, 1.0], [12, -0.22632, -0.459391, 2.29832, 1.0], [13, -0.272917, -0.750053, 2.40292, 1.0], [14, -0.297743, -1.07748, 2.49082, 1.0], [15, -0.294227, -1.15096, 2.40561, 1.0], [16, -0.074044, -0.452398, 2.28688, 1.0], [17, -0.0305872, -0.754824, 2.38706, 1.0], [18, 0.00876164, -1.08202, 2.48729, 1.0], [19, 0.0176862, -1.1387, 2.40634, 1.0], [20, -0.166504, 0.0519181, 2.23259, 1.0], [21, -0.336884, -0.52064, 2.26278, 1.0], [22, -0.314482, -0.458225, 2.24668, 1.0], [23, 0.0474963, -0.51571, 2.24146, 1.0], [24, 0.0184824, -0.468178, 2.216, 1.0]]
[[0, -0.15239, -0.462695, 2.32683, 1.0], [1, -0.160933, -0.166372, 2.27733, 1.0], [2, -0.168333, 0.123474, 2.2144, 1.0], [3, -0.185845, 0.256105, 2.18794, 1.0], [4, -0.338892, 0.00515536, 2.25174, 1.0], [5, -0.36863, -0.21823, 2.30529, 1.0], [6, -0.353408, -0.425946, 2.28371, 1.0], [7, -0.346445, -0.46831, 2.27495, 1.0], [8, -0.00497163, 0.0209205, 2.21734, 1.0], [9, 0.0496012, -0.223795, 2.2683, 1.0], [10, 0.0490958, -0.431902, 2.24594, 1.0], [11, 0.0433626, -0.458908, 2.2457, 1.0], [12, -0.226263, -0.459383, 2.29835, 1.0], [13, -0.272905, -0.750018, 2.4029, 1.0], [14, -0.297754, -1.07749, 2.49085, 1.0], [15, -0.295154, -1.15139, 2.4043, 1.0], [16, -0.0739752, -0.452385, 2.28684, 1.0], [17, -0.0306535, -0.753615, 2.38642, 1.0], [18, 0.00853499, -1.0816, 2.48698, 1.0], [19, 0.0177172, -1.1387, 2.40625, 1.0], [20, -0.166668, 0.0519435, 2.23249, 1.0], [21, -0.3389, -0.522529, 2.27007, 1.0], [22, -0.315022, -0.460652, 2.24664, 1.0], [23, 0.0487224, -0.517494, 2.24215, 1.0], [24, 0.01762, -0.455141, 2.21997, 1.0]]
[[0, -0.152346, -0.462781, 2.32687, 1.0], [1, -0.160883, -0.166395, 2.27735, 1.0], [2, -0.168243, 0.123497, 2.21441, 1.0], [3, -0.186152, 0.256122, 2.18827, 1.0], [4, -0.33884, 0.00523913, 2.25185, 1.0], [5, -0.368617, -0.218098, 2.30539, 1.0], [6, -0.353357, -0.42601, 2.28397, 1.0], [7, -0.346614, -0.468986, 2.27492, 1.0], [8, -0.00493554, 0.021028, 2.21763, 1.0], [9, 0.0495922, -0.224785, 2.26857, 1.0], [10, 0.0492744, -0.433065, 2.24601, 1.0], [11, 0.0441048, -0.458067, 2.24675, 1.0], [12, -0.226224, -0.459462, 2.29839, 1.0], [13, -0.272881, -0.750027, 2.40296, 1.0], [14, -0.297849, -1.07764, 2.4914, 1.0], [15, -0.295403, -1.1504, 2.40529, 1.0], [16, -0.0739282, -0.452473, 2.28688, 1.0], [17, -0.0305656, -0.753585, 2.38645, 1.0], [18, 0.00854602, -1.0816, 2.48697, 1.0], [19, 0.0177178, -1.13874, 2.40634, 1.0], [20, -0.166594, 0.0519523, 2.2325, 1.0], [21, -0.338808, -0.521026, 2.26519, 1.0], [22, -0.315078, -0.45681, 2.24783, 1.0], [23, 0.0522845, -0.516476, 2.244, 1.0], [24, 0.0179438, -0.455633, 2.21931, 1.0]]
[[0, -0.152334, -0.462768, 2.32688, 1.0], [1, -0.160861, -0.166373, 2.27736, 1.0], [2, -0.168202, 0.123532, 2.21442, 1.0], [3, -0.186218, 0.256239, 2.18828, 1.0], [4, -0.338789, 0.00531866, 2.25184, 1.0], [5, -0.368484, -0.218327, 2.30571, 1.0], [6, -0.353335, -0.426461, 2.28415, 1.0], [7, -0.346471, -0.467532, 2.2758, 1.0], [8, -0.0049141, 0.0211071, 2.2177, 1.0], [9, 0.0495581, -0.225807, 2.26853, 1.0], [10, 0.049527, -0.434302, 2.24588, 1.0], [11, 0.0438288, -0.462535, 2.24553, 1.0], [12, -0.226214, -0.45945, 2.29839, 1.0], [13, -0.272753, -0.749212, 2.40234, 1.0], [14, -0.297722, -1.07746, 2.49144, 1.0], [15, -0.293837, -1.14591, 2.4147, 1.0], [16, -0.0739158, -0.45246, 2.28689, 1.0], [17, -0.028524, -0.741883, 2.38084, 1.0], [18, 0.00778273, -1.07476, 2.49059, 1.0], [19, 0.0171506, -1.12926, 2.41867, 1.0], [20, -0.166559, 0.0519836, 2.23251, 1.0], [21, -0.336001, -0.521266, 2.2665, 1.0], [22, -0.3149, -0.46341, 2.24743, 1.0], [23, 0.0492016, -0.522676, 2.24234, 1.0], [24, 0.0179159, -0.467941, 2.2206, 1.0]]
[[0, -0.151995, -0.462653, 2.32695, 1.0], [1, -0.160681, -0.166327, 2.27733, 1.0], [2, -0.168099, 0.123544, 2.21433, 1.0], [3, -0.186474, 0.256215, 2.18837, 1.0], [4, -0.338795, 0.00534237, 2.25184, 1.0], [5, -0.368389, -0.218569, 2.30599, 1.0], [6, -0.353278, -0.426455, 2.28435, 1.0], [7, -0.346157, -0.467961, 2.27544, 1.0], [8, -0.00499166, 0.0211711, 2.21777, 1.0], [9, 0.0501785, -0.218609, 2.26696, 1.0], [10, 0.0496859, -0.426993, 2.24638, 1.0], [11, 0.0448532, -0.46194, 2.24547, 1.0], [12, -0.225892, -0.459347, 2.29845, 1.0], [13, -0.272685, -0.746586, 2.4004, 1.0], [14, -0.298182, -1.07526, 2.49117, 1.0], [15, -0.294639, -1.14243, 2.41676, 1.0], [16, -0.0735735, -0.452337, 2.28697, 1.0], [17, -0.0286138, -0.742093, 2.38087, 1.0], [18, 0.00814797, -1.07498, 2.48921, 1.0], [19, 0.0170486, -1.12785, 2.41676, 1.0], [20, -0.166444, 0.0520024, 2.23243, 1.0], [21, -0.338288, -0.521346, 2.26466, 1.0], [22, -0.314911, -0.465007, 2.24672, 1.0], [23, 0.0483502, -0.523238, 2.24657, 1.0], [24, 0.0167189, -0.473241, 2.22283, 1.0]]
[[0, -0.151873, -0.462459, 2.32694, 1.0], [1, -0.16062, -0.166278, 2.27729, 1.0], [2, -0.168053, 0.123522, 2.21426, 1.0], [3, -0.18686, 0.256116, 2.18829, 1.0], [4, -0.338842, 0.00533748, 2.25192, 1.0], [5, -0.368285, -0.21865, 2.30619, 1.0], [6, -0.353261, -0.426627, 2.28449, 1.0], [7, -0.346259, -0.467754, 2.27487, 1.0], [8, -0.00499014, 0.0211768, 2.21781, 1.0], [9, 0.0503309, -0.223817, 2.26738, 1.0], [10, 0.0498124, -0.432235, 2.2462, 1.0], [11, 0.0450793, -0.462984, 2.24454, 1.0], [12, -0.225772, -0.459161, 2.2985, 1.0], [13, -0.272664, -0.746194, 2.4, 1.0], [14, -0.298572, -1.07483, 2.49051, 1.0], [15, -0.294677, -1.14232, 2.41588, 1.0], [16, -0.0734468, -0.452128, 2.28689, 1.0], [17, -0.0286743, -0.742182, 2.38089, 1.0], [18, 0.00764701, -1.07389, 2.48876, 1.0], [19, 0.0165666, -1.12741, 2.41622, 1.0], [20, -0.166398, 0.0519981, 2.23237, 1.0], [21, -0.338254, -0.521268, 2.26433, 1.0], [22, -0.315272, -0.460763, 2.24709, 1.0], [23, 0.0511946, -0.521977, 2.24315, 1.0], [24, 0.0167294, -0.459606, 2.22067, 1.0]]
[[0, -0.151587, -0.462122, 2.327, 1.0], [1, -0.160503, -0.16619, 2.27731, 1.0], [2, -0.168022, 0.123512, 2.21427, 1.0], [3, -0.18719, 0.256018, 2.18838, 1.0], [4, -0.338915, 0.00532814, 2.252, 1.0], [5, -0.367877, -0.221254, 2.30783, 1.0], [6, -0.353101, -0.429486, 2.28479, 1.0], [7, -0.344496, -0.467482, 2.27545, 1.0], [8, -0.00499776, 0.021188, 2.21801, 1.0], [9, 0.0505149, -0.226296, 2.26802, 1.0], [10, 0.0501887, -0.43499, 2.24613, 1.0], [11, 0.0454912, -0.462679, 2.24599, 1.0], [12, -0.225486, -0.458829, 2.29865, 1.0], [13, -0.27236, -0.745757, 2.39962, 1.0], [14, -0.298434, -1.07469, 2.49162, 1.0], [15, -0.294393, -1.14188, 2.4146, 1.0], [16, -0.0731647, -0.45179, 2.28688, 1.0], [17, -0.0282185, -0.742473, 2.38092, 1.0], [18, 0.00807519, -1.07452, 2.4887, 1.0], [19, 0.0191105, -1.13534, 2.40748, 1.0], [20, -0.166356, 0.0520012, 2.23238, 1.0], [21, -0.335699, -0.520805, 2.2645, 1.0], [22, -0.314144, -0.459081, 2.24823, 1.0], [23, 0.0512529, -0.522702, 2.24625, 1.0], [24, 0.016415, -0.457204, 2.22205, 1.0]]
[[0, -0.151517, -0.462048, 2.32695, 1.0], [1, -0.160446, -0.166192, 2.27725, 1.0], [2, -0.16795, 0.123409, 2.21417, 1.0], [3, -0.187811, 0.255725, 2.18826, 1.0], [4, -0.338957, 0.00536941, 2.25207, 1.0], [5, -0.367719, -0.222433, 2.30831, 1.0], [6, -0.352986, -0.431005, 2.28466, 1.0], [7, -0.345799, -0.4668, 2.27353, 1.0], [8, -0.00501172, 0.0211791, 2.21801, 1.0], [9, 0.0505339, -0.227865, 2.26841, 1.0], [10, 0.0506362, -0.436887, 2.2457, 1.0], [11, 0.0471257, -0.462528, 2.24368, 1.0], [12, -0.225456, -0.458834, 2.29865, 1.0], [13, -0.272255, -0.745348, 2.39902, 1.0], [14, -0.298887, -1.07471, 2.49147, 1.0], [15, -0.294441, -1.14198, 2.41445, 1.0], [16, -0.0730013, -0.45149, 2.28667, 1.0], [17, -0.0275342, -0.743366, 2.38096, 1.0], [18, 0.00856931, -1.07515, 2.48809, 1.0], [19, 0.019039, -1.13547, 2.40752, 1.0], [20, -0.16629, 0.0519319, 2.2323, 1.0], [21, -0.338615, -0.519756, 2.25999, 1.0], [22, -0.315819, -0.456489, 2.2457, 1.0], [23, 0.0491177, -0.521816, 2.23867, 1.0], [24, 0.0176675, -0.463532, 2.22103, 1.0]]
[[0, -0.151358, -0.461926, 2.32663, 1.0], [1, -0.160418, -0.166139, 2.2771, 1.0], [2, -0.167987, 0.123419, 2.21411, 1.0], [3, -0.188467, 0.255318, 2.18827, 1.0], [4, -0.339577, 0.00493432, 2.25253, 1.0], [5, -0.367522, -0.223137, 2.30862, 1.0], [6, -0.352949, -0.432027, 2.28448, 1.0], [7, -0.346324, -0.466876, 2.27071, 1.0], [8, -0.00505891, 0.0211763, 2.21804, 1.0], [9, 0.0505642, -0.228659, 2.26839, 1.0], [10, 0.051212, -0.438, 2.24537, 1.0], [11, 0.0469042, -0.462011, 2.24214, 1.0], [12, -0.225374, -0.458928, 2.29853, 1.0], [13, -0.271957, -0.745182, 2.39762, 1.0], [14, -0.29868, -1.07473, 2.4915, 1.0], [15, -0.293943, -1.14137, 2.41293, 1.0], [16, -0.0726982, -0.450892, 2.28594, 1.0], [17, -0.0268515, -0.743536, 2.38014, 1.0], [18, 0.00878111, -1.07499, 2.48796, 1.0], [19, 0.0189848, -1.13504, 2.40759, 1.0], [20, -0.166315, 0.0519494, 2.23222, 1.0], [21, -0.32963, -0.524812, 2.26183, 1.0], [22, -0.315916, -0.465471, 2.24079, 1.0], [23, 0.0511436, -0.521463, 2.24095, 1.0], [24, 0.0171535, -0.465318, 2.2196, 1.0]]
