[['2, k, 0', [0.013285, -0.368556, 1.0]], ['2, k, 1', [0.0128057, -0.0662423, 1.0]], ['2, k, 2', [0.0122845, 0.230368, 1.0]], ['2, k, 3', [0.0335084, 0.37525, 1.0]], ['2, k, 4', [-0.147823, 0.129454, 1.0]], ['2, k, 5', [-0.173434, -0.148005, 1.0]], ['2, k, 6', [-0.207103, -0.378787, 1.0]], ['2, k, 7', [-0.215316, -0.44827, 1.0]], ['2, k, 8', [0.187405, 0.121627, 1.0]], ['2, k, 9', [0.199339, -0.151201, 1.0]], ['2, k, 10', [0.22087, -0.397468, 1.0]], ['2, k, 11', [0.226452, -0.464002, 1.0]], ['2, k, 12', [-0.0630927, -0.362748, 1.0]], ['2, k, 13', [-0.138878, -0.735237, 1.0]], ['2, k, 14', [-0.180743, -1.08396, 1.0]], ['2, k, 15', [-0.17581, -1.14216, 1.0]], ['2, k, 16', [0.0893626, -0.366265, 1.0]], ['2, k, 17', [0.14259, -0.721365, 1.0]], ['2, k, 18', [0.17235, -1.07306, 1.0]], ['2, k, 19', [0.149251, -1.16375, 1.0]], ['2, k, 20', [0.0124229, 0.156995, 1.0]], ['2, k, 21', [-0.212754, -0.520339, 1.0]], ['2, k, 22', [-0.26236, -0.454832, 1.0]], ['2, k, 23', [0.220661, -0.533672, 1.0]], ['2, k, 24', [0.2898, -0.474572, 1.0]]]
[['2, k, 0', [0.0131882, -0.366092, 1.0]], ['2, k, 1', [0.0141106, -0.0645317, 1.0]], ['2, k, 2', [0.0159165, 0.231886, 1.0]], ['2, k, 3', [0.0335643, 0.375382, 1.0]], ['2, k, 4', [-0.147557, 0.129161, 1.0]], ['2, k, 5', [-0.173077, -0.145807, 1.0]], ['2, k, 6', [-0.206253, -0.377833, 1.0]], ['2, k, 7', [-0.217527, -0.44158, 1.0]], ['2, k, 8', [0.187666, 0.121694, 1.0]], ['2, k, 9', [0.199981, -0.150027, 1.0]], ['2, k, 10', [0.217788, -0.392203, 1.0]], ['2, k, 11', [0.232611, -0.457384, 1.0]], ['2, k, 12', [-0.0631805, -0.360648, 1.0]], ['2, k, 13', [-0.137916, -0.735091, 1.0]], ['2, k, 14', [-0.181646, -1.08183, 1.0]], ['2, k, 15', [-0.176619, -1.14005, 1.0]], ['2, k, 16', [0.0892581, -0.36345, 1.0]], ['2, k, 17', [0.141964, -0.722449, 1.0]], ['2, k, 18', [0.170784, -1.07323, 1.0]], ['2, k, 19', [0.150405, -1.16448, 1.0]], ['2, k, 20', [0.0153238, 0.158566, 1.0]], ['2, k, 21', [-0.216065, -0.505976, 1.0]], ['2, k, 22', [-0.243287, -0.422323, 1.0]], ['2, k, 23', [0.244847, -0.499891, 1.0]], ['2, k, 24', [0.310792, -0.469099, 1.0]]]
[['2, k, 0', [0.0128684, -0.365356, 1.0]], ['2, k, 1', [0.0137927, -0.0642332, 1.0]], ['2, k, 2', [0.0154371, 0.231892, 1.0]], ['2, k, 3', [0.0337691, 0.375687, 1.0]], ['2, k, 4', [-0.146626, 0.128644, 1.0]], ['2, k, 5', [-0.174649, -0.14477, 1.0]], ['2, k, 6', [-0.206796, -0.372471, 1.0]], ['2, k, 7', [-0.218798, -0.443176, 1.0]], ['2, k, 8', [0.187897, 0.122587, 1.0]], ['2, k, 9', [0.20092, -0.142943, 1.0]], ['2, k, 10', [0.213898, -0.381662, 1.0]], ['2, k, 11', [0.229644, -0.447929, 1.0]], ['2, k, 12', [-0.0634236, -0.360303, 1.0]], ['2, k, 13', [-0.136996, -0.735034, 1.0]], ['2, k, 14', [-0.181506, -1.08198, 1.0]], ['2, k, 15', [-0.176501, -1.14016, 1.0]], ['2, k, 16', [0.0888667, -0.362213, 1.0]], ['2, k, 17', [0.141564, -0.722376, 1.0]], ['2, k, 18', [0.169754, -1.06697, 1.0]], ['2, k, 19', [0.171295, -1.12534, 1.0]], ['2, k, 20', [0.0149286, 0.158636, 1.0]], ['2, k, 21', [-0.215897, -0.507599, 1.0]], ['2, k, 22', [-0.260863, -0.440699, 1.0]], ['2, k, 23', [0.240915, -0.488757, 1.0]], ['2, k, 24', [0.307678, -0.461502, 1.0]]]
[['2, k, 0', [0.0125215, -0.363818, 1.0]], ['2, k, 1', [0.0133788, -0.0636474, 1.0]], ['2, k, 2', [0.0148079, 0.231926, 1.0]], ['2, k, 3', [0.0348456, 0.376009, 1.0]], ['2, k, 4', [-0.145947, 0.128513, 1.0]], ['2, k, 5', [-0.175269, -0.128911, 1.0]], ['2, k, 6', [-0.205649, -0.356942, 1.0]], ['2, k, 7', [-0.218506, -0.430018, 1.0]], ['2, k, 8', [0.187894, 0.122851, 1.0]], ['2, k, 9', [0.202559, -0.134669, 1.0]], ['2, k, 10', [0.215708, -0.367774, 1.0]], ['2, k, 11', [0.22062, -0.439018, 1.0]], ['2, k, 12', [-0.0637349, -0.359037, 1.0]], ['2, k, 13', [-0.136882, -0.735069, 1.0]], ['2, k, 14', [-0.180456, -1.07942, 1.0]], ['2, k, 15', [-0.175259, -1.13758, 1.0]], ['2, k, 16', [0.0884997, -0.360489, 1.0]], ['2, k, 17', [0.141308, -0.722606, 1.0]], ['2, k, 18', [0.168403, -1.06791, 1.0]], ['2, k, 19', [0.170163, -1.12622, 1.0]], ['2, k, 20', [0.014408, 0.158785, 1.0]], ['2, k, 21', [-0.213546, -0.488296, 1.0]], ['2, k, 22', [-0.294931, -0.45056, 1.0]], ['2, k, 23', [0.209862, -0.502305, 1.0]], ['2, k, 24', [0.292468, -0.449145, 1.0]]]
[['2, k, 0', [0.0110751, -0.356023, 1.0]], ['2, k, 1', [0.0142153, -0.0614208, 1.0]], ['2, k, 2', [0.0172936, 0.231805, 1.0]], ['2, k, 3', [0.0351106, 0.376434, 1.0]], ['2, k, 4', [-0.145592, 0.129023, 1.0]], ['2, k, 5', [-0.174007, -0.11862, 1.0]], ['2, k, 6', [-0.205106, -0.353236, 1.0]], ['2, k, 7', [-0.218228, -0.418803, 1.0]], ['2, k, 8', [0.187957, 0.122651, 1.0]], ['2, k, 9', [0.201757, -0.123779, 1.0]], ['2, k, 10', [0.215011, -0.353731, 1.0]], ['2, k, 11', [0.214781, -0.423334, 1.0]], ['2, k, 12', [-0.0652702, -0.349963, 1.0]], ['2, k, 13', [-0.136432, -0.741137, 1.0]], ['2, k, 14', [-0.180364, -1.0805, 1.0]], ['2, k, 15', [-0.17532, -1.13862, 1.0]], ['2, k, 16', [0.0871816, -0.354136, 1.0]], ['2, k, 17', [0.141062, -0.723264, 1.0]], ['2, k, 18', [0.167667, -1.06559, 1.0]], ['2, k, 19', [0.169292, -1.12389, 1.0]], ['2, k, 20', [0.0162463, 0.159226, 1.0]], ['2, k, 21', [-0.222868, -0.475692, 1.0]], ['2, k, 22', [-0.296244, -0.439868, 1.0]], ['2, k, 23', [0.21289, -0.480297, 1.0]], ['2, k, 24', [0.288797, -0.430789, 1.0]]]
[['2, k, 0', [0.011888, -0.353373, 1.0]], ['2, k, 1', [0.0150144, -0.0589214, 1.0]], ['2, k, 2', [0.0180116, 0.233018, 1.0]], ['2, k, 3', [0.0357667, 0.376791, 1.0]], ['2, k, 4', [-0.145159, 0.129293, 1.0]], ['2, k, 5', [-0.17056, -0.078974, 1.0]], ['2, k, 6', [-0.203353, -0.296234, 1.0]], ['2, k, 7', [-0.222939, -0.389021, 1.0]], ['2, k, 8', [0.18786, 0.123743, 1.0]], ['2, k, 9', [0.199372, -0.12814, 1.0]], ['2, k, 10', [0.217627, -0.304358, 1.0]], ['2, k, 11', [0.214854, -0.3921, 1.0]], ['2, k, 12', [-0.0645411, -0.348058, 1.0]], ['2, k, 13', [-0.136466, -0.742034, 1.0]], ['2, k, 14', [-0.180399, -1.08166, 1.0]], ['2, k, 15', [-0.175461, -1.1392, 1.0]], ['2, k, 16', [0.088041, -0.350774, 1.0]], ['2, k, 17', [0.141163, -0.724956, 1.0]], ['2, k, 18', [0.166784, -1.06689, 1.0]], ['2, k, 19', [0.16832, -1.12461, 1.0]], ['2, k, 20', [0.0170454, 0.160744, 1.0]], ['2, k, 21', [-0.21628, -0.453302, 1.0]], ['2, k, 22', [-0.291976, -0.414805, 1.0]], ['2, k, 23', [0.213683, -0.456761, 1.0]], ['2, k, 24', [0.277616, -0.40855, 1.0]]]
[['2, k, 0', [0.0118693, -0.351667, 1.0]], ['2, k, 1', [0.0149751, -0.057957, 1.0]], ['2, k, 2', [0.0179528, 0.233015, 1.0]], ['2, k, 3', [0.0357284, 0.376364, 1.0]], ['2, k, 4', [-0.143365, 0.13005, 1.0]], ['2, k, 5', [-0.177289, -0.0788582, 1.0]], ['2, k, 6', [-0.205843, -0.28225, 1.0]], ['2, k, 7', [-0.217204, -0.362848, 1.0]], ['2, k, 8', [0.18742, 0.123894, 1.0]], ['2, k, 9', [0.210407, -0.117937, 1.0]], ['2, k, 10', [0.221876, -0.295444, 1.0]], ['2, k, 11', [0.223586, -0.368636, 1.0]], ['2, k, 12', [-0.0644864, -0.346171, 1.0]], ['2, k, 13', [-0.136525, -0.739674, 1.0]], ['2, k, 14', [-0.180339, -1.08247, 1.0]], ['2, k, 15', [-0.175036, -1.14001, 1.0]], ['2, k, 16', [0.0879628, -0.349328, 1.0]], ['2, k, 17', [0.141188, -0.724764, 1.0]], ['2, k, 18', [0.166753, -1.06746, 1.0]], ['2, k, 19', [0.168662, -1.12517, 1.0]], ['2, k, 20', [0.0170287, 0.160971, 1.0]], ['2, k, 21', [-0.213817, -0.421334, 1.0]], ['2, k, 22', [-0.288458, -0.382367, 1.0]], ['2, k, 23', [0.211053, -0.427642, 1.0]], ['2, k, 24', [0.297391, -0.374174, 1.0]]]
[['2, k, 0', [0.0119182, -0.350866, 1.0]], ['2, k, 1', [0.0154463, -0.0570672, 1.0]], ['2, k, 2', [0.0189777, 0.233387, 1.0]], ['2, k, 3', [0.0357727, 0.376729, 1.0]], ['2, k, 4', [-0.143443, 0.130042, 1.0]], ['2, k, 5', [-0.175094, -0.0557979, 1.0]], ['2, k, 6', [-0.207208, -0.260739, 1.0]], ['2, k, 7', [-0.21857, -0.32801, 1.0]], ['2, k, 8', [0.187194, 0.124267, 1.0]], ['2, k, 9', [0.210854, -0.0502594, 1.0]], ['2, k, 10', [0.223954, -0.249303, 1.0]], ['2, k, 11', [0.222996, -0.324538, 1.0]], ['2, k, 12', [-0.0643857, -0.345553, 1.0]], ['2, k, 13', [-0.13528, -0.736842, 1.0]], ['2, k, 14', [-0.180741, -1.08206, 1.0]], ['2, k, 15', [-0.175428, -1.1392, 1.0]], ['2, k, 16', [0.0879584, -0.348375, 1.0]], ['2, k, 17', [0.140204, -0.720498, 1.0]], ['2, k, 18', [0.166413, -1.06728, 1.0]], ['2, k, 19', [0.168338, -1.12461, 1.0]], ['2, k, 20', [0.0179493, 0.161505, 1.0]], ['2, k, 21', [-0.216066, -0.3829, 1.0]], ['2, k, 22', [-0.282659, -0.344327, 1.0]], ['2, k, 23', [0.22584, -0.377322, 1.0]], ['2, k, 24', [0.296333, -0.332182, 1.0]]]
[['2, k, 0', [0.0121766, -0.351605, 1.0]], ['2, k, 1', [0.0155967, -0.057286, 1.0]], ['2, k, 2', [0.0188839, 0.233494, 1.0]], ['2, k, 3', [0.0358285, 0.376872, 1.0]], ['2, k, 4', [-0.143332, 0.130086, 1.0]], ['2, k, 5', [-0.175292, -0.0355206, 1.0]], ['2, k, 6', [-0.207601, -0.211047, 1.0]], ['2, k, 7', [-0.215905, -0.285371, 1.0]], ['2, k, 8', [0.185239, 0.127779, 1.0]], ['2, k, 9', [0.209764, -0.0449019, 1.0]], ['2, k, 10', [0.218516, -0.213502, 1.0]], ['2, k, 11', [0.220331, -0.28131, 1.0]], ['2, k, 12', [-0.0639436, -0.347198, 1.0]], ['2, k, 13', [-0.135659, -0.735961, 1.0]], ['2, k, 14', [-0.180139, -1.07621, 1.0]], ['2, k, 15', [-0.175577, -1.13305, 1.0]], ['2, k, 16', [0.0880776, -0.348574, 1.0]], ['2, k, 17', [0.139708, -0.71891, 1.0]], ['2, k, 18', [0.166355, -1.06721, 1.0]], ['2, k, 19', [0.167537, -1.12418, 1.0]], ['2, k, 20', [0.0179765, 0.161517, 1.0]], ['2, k, 21', [-0.219354, -0.333757, 1.0]], ['2, k, 22', [-0.283168, -0.300502, 1.0]], ['2, k, 23', [0.21667, -0.328219, 1.0]], ['2, k, 24', [0.290715, -0.285779, 1.0]]]
[['2, k, 0', [0.0126342, -0.350388, 1.0]], ['2, k, 1', [0.0161628, -0.056242, 1.0]], ['2, k, 2', [0.0194762, 0.233883, 1.0]], ['2, k, 3', [0.0354893, 0.376808, 1.0]], ['2, k, 4', [-0.140515, 0.131867, 1.0]], ['2, k, 5', [-0.177339, -0.0198344, 1.0]], ['2, k, 6', [-0.208437, -0.190205, 1.0]], ['2, k, 7', [-0.227198, -0.241941, 1.0]], ['2, k, 8', [0.182418, 0.129682, 1.0]], ['2, k, 9', [0.207955, -0.0363412, 1.0]], ['2, k, 10', [0.22857, -0.186598, 1.0]], ['2, k, 11', [0.228748, -0.232836, 1.0]], ['2, k, 12', [-0.0628089, -0.345426, 1.0]], ['2, k, 13', [-0.134108, -0.735007, 1.0]], ['2, k, 14', [-0.179933, -1.07773, 1.0]], ['2, k, 15', [-0.175652, -1.1302, 1.0]], ['2, k, 16', [0.0880552, -0.347788, 1.0]], ['2, k, 17', [0.13914, -0.718764, 1.0]], ['2, k, 18', [0.166044, -1.06736, 1.0]], ['2, k, 19', [0.166954, -1.11997, 1.0]], ['2, k, 20', [0.01859, 0.16207, 1.0]], ['2, k, 21', [-0.248686, -0.271358, 1.0]], ['2, k, 22', [-0.313476, -0.252068, 1.0]], ['2, k, 23', [0.223987, -0.271911, 1.0]], ['2, k, 24', [0.299769, -0.243705, 1.0]]]
[['2, k, 0', [0.0142979, -0.350029, 1.0]], ['2, k, 1', [0.0173868, -0.0559713, 1.0]], ['2, k, 2', [0.020299, 0.233783, 1.0]], ['2, k, 3', [0.0360118, 0.37787, 1.0]], ['2, k, 4', [-0.136268, 0.133441, 1.0]], ['2, k, 5', [-0.183512, 0.00487103, 1.0]], ['2, k, 6', [-0.193133, -0.128201, 1.0]], ['2, k, 7', [-0.209638, -0.179254, 1.0]], ['2, k, 8', [0.17972, 0.132477, 1.0]], ['2, k, 9', [0.211004, -0.0194575, 1.0]], ['2, k, 10', [0.219523, -0.131549, 1.0]], ['2, k, 11', [0.228367, -0.181292, 1.0]], ['2, k, 12', [-0.0599605, -0.344946, 1.0]], ['2, k, 13', [-0.132771, -0.728936, 1.0]], ['2, k, 14', [-0.17988, -1.07679, 1.0]], ['2, k, 15', [-0.175298, -1.12906, 1.0]], ['2, k, 16', [0.0885655, -0.34755, 1.0]], ['2, k, 17', [0.138881, -0.718982, 1.0]], ['2, k, 18', [0.166398, -1.06786, 1.0]], ['2, k, 19', [0.167607, -1.12026, 1.0]], ['2, k, 20', [0.0195312, 0.162051, 1.0]], ['2, k, 21', [-0.226815, -0.216272, 1.0]], ['2, k, 22', [-0.249854, -0.147557, 1.0]], ['2, k, 23', [0.214898, -0.222806, 1.0]], ['2, k, 24', [0.312529, -0.185284, 1.0]]]
