[[0, -0.17418, -0.1306023, 3.146064, 1], [1, -0.1798863, 0.1135109, 3.129512, 1], [2, -0.1853832, 0.352808, 3.101018, 1], [3, -0.186932, 0.4848342, 3.091529, 1], [4, -0.3277682, 0.2423899, 3.061939, 1], [5, -0.3724897, 0.03576101, 3.042358, 1], [6, -0.3148356, -0.12441, 2.926672, 1], [7, -0.2930334, -0.1615593, 2.873104, 1], [8, -0.02754349, 0.2481604, 3.115604, 1], [9, 0.03222843, -0.01299908, 3.115905, 1], [10, 0.07885056, -0.2029853, 3.065601, 1], [11, 0.0754582, -0.214281, 3.055869, 1], [12, -0.2401072, -0.1306874, 3.102807, 1], [13, -0.2695593, -0.2517613, 2.812516, 1], [14, -0.2521572, -0.6028534, 2.816135, 1], [15, -0.2488239, -0.6647326, 2.735407, 1], [16, -0.1044752, -0.1276172, 3.119911, 1], [17, 0.01901054, -0.2613989, 2.853144, 1], [18, 0.01474515, -0.6019332, 2.850562, 1], [19, 0.02282293, -0.6626896, 2.77138, 1], [20, -0.1842185, 0.293684, 3.110322, 1], [21, -0.2752959, -0.2049429, 2.81827, 1], [22, -0.2546063, -0.1609456, 2.8643, 1], [23, 0.0832165, -0.2567524, 3.036147, 1], [24, 0.0585853, -0.2045324, 3.014858, 1]]
[[0, -0.1743087, -0.1305413, 3.146084, 1], [1, -0.1803142, 0.1137493, 3.129507, 1], [2, -0.1861113, 0.3532196, 3.100982, 1], [3, -0.1867045, 0.4850089, 3.091539, 1], [4, -0.3277971, 0.2426824, 3.061948, 1], [5, -0.3728747, 0.03611528, 3.042038, 1], [6, -0.3163712, -0.1252909, 2.927604, 1], [7, -0.2938931, -0.163398, 2.873453, 1], [8, -0.02784152, 0.2478719, 3.115362, 1], [9, 0.03328425, -0.01571432, 3.117982, 1], [10, 0.07794154, -0.2063263, 3.068431, 1], [11, 0.0843192, -0.2341811, 3.054561, 1], [12, -0.2402792, -0.1305965, 3.102789, 1], [13, -0.2695331, -0.2517244, 2.812588, 1], [14, -0.2526174, -0.6039828, 2.816788, 1], [15, -0.2490516, -0.6650604, 2.734818, 1], [16, -0.1045714, -0.1275789, 3.119969, 1], [17, 0.01889602, -0.2618235, 2.853179, 1], [18, 0.01459424, -0.6017028, 2.850809, 1], [19, 0.02314744, -0.6625594, 2.771389, 1], [20, -0.1848541, 0.2940524, 3.110298, 1], [21, -0.2759213, -0.2047701, 2.812403, 1], [22, -0.2597866, -0.1562121, 2.87425, 1], [23, 0.09138978, -0.2853941, 3.033385, 1], [24, 0.07380883, -0.2431659, 3.014429, 1]]
[[0, -0.1755306, -0.1305977, 3.146359, 1], [1, -0.1809898, 0.1139718, 3.129704, 1], [2, -0.1863823, 0.353558, 3.101146, 1], [3, -0.1867301, 0.4848118, 3.09178, 1], [4, -0.3278268, 0.2428028, 3.061953, 1], [5, -0.3722949, 0.03536752, 3.041348, 1], [6, -0.3144439, -0.1251637, 2.926271, 1], [7, -0.2915677, -0.1624088, 2.873446, 1], [8, -0.02807051, 0.2470662, 3.114378, 1], [9, 0.0350771, -0.01684816, 3.120456, 1], [10, 0.08384012, -0.2071981, 3.074763, 1], [11, 0.09725729, -0.2590643, 3.069177, 1], [12, -0.2418611, -0.1304322, 3.103371, 1], [13, -0.269539, -0.2517151, 2.812584, 1], [14, -0.2528463, -0.6030214, 2.81642, 1], [15, -0.2493296, -0.6648859, 2.734606, 1], [16, -0.105494, -0.1278043, 3.120034, 1], [17, 0.01894989, -0.26232, 2.853014, 1], [18, 0.01465533, -0.6021167, 2.85069, 1], [19, 0.02378416, -0.6629398, 2.772303, 1], [20, -0.1851978, 0.2943653, 3.110467, 1], [21, -0.269705, -0.2025141, 2.815481, 1], [22, -0.2563151, -0.1571112, 2.870005, 1], [23, 0.101436, -0.3128322, 3.04629, 1], [24, 0.0805152, -0.244607, 3.039, 1]]
[[0, -0.1748004, -0.1302703, 3.145897, 1], [1, -0.1808313, 0.1142136, 3.129542, 1], [2, -0.1864279, 0.3537663, 3.101119, 1], [3, -0.1868483, 0.4850661, 3.091697, 1], [4, -0.3282359, 0.2428548, 3.061962, 1], [5, -0.3728372, 0.03571439, 3.041129, 1], [6, -0.3156298, -0.1249334, 2.925883, 1], [7, -0.2929834, -0.1595794, 2.874148, 1], [8, -0.02806901, 0.2470949, 3.114396, 1], [9, 0.03847923, -0.01565547, 3.123858, 1], [10, 0.1022772, -0.2035815, 3.092395, 1], [11, 0.1110893, -0.2502256, 3.091267, 1], [12, -0.2409985, -0.1302596, 3.102555, 1], [13, -0.2695642, -0.2514946, 2.812566, 1], [14, -0.2526958, -0.6032794, 2.816558, 1], [15, -0.249215, -0.6649432, 2.734595, 1], [16, -0.104807, -0.1273361, 3.119832, 1], [17, 0.01900517, -0.2621785, 2.853042, 1], [18, 0.01479572, -0.6022093, 2.850737, 1], [19, 0.02358835, -0.6636569, 2.772704, 1], [20, -0.1851993, 0.2945724, 3.110416, 1], [21, -0.2698831, -0.2037852, 2.81576, 1], [22, -0.255852, -0.1563974, 2.874188, 1], [23, 0.1191195, -0.3139784, 3.065192, 1], [24, 0.1185622, -0.223427, 3.048714, 1]]
[[0, -0.1746091, -0.1302689, 3.145913, 1], [1, -0.180733, 0.1142828, 3.12948, 1], [2, -0.1863547, 0.3539189, 3.100962, 1], [3, -0.1869691, 0.4850194, 3.091896, 1], [4, -0.3288141, 0.2429648, 3.061971, 1], [5, -0.3732622, 0.03574741, 3.041155, 1], [6, -0.3154347, -0.126169, 2.928202, 1], [7, -0.2873095, -0.1709625, 2.868123, 1], [8, -0.02813083, 0.2467679, 3.114633, 1], [9, 0.04634107, -0.01287797, 3.132131, 1], [10, 0.1167547, -0.2012597, 3.104013, 1], [11, 0.132043, -0.2490705, 3.107483, 1], [12, -0.2407797, -0.1303391, 3.102506, 1], [13, -0.2697223, -0.2514188, 2.812417, 1], [14, -0.2526281, -0.6031644, 2.817173, 1], [15, -0.24905, -0.6646502, 2.735792, 1], [16, -0.104596, -0.1272575, 3.119925, 1], [17, 0.01893703, -0.2618097, 2.853914, 1], [18, 0.01498488, -0.6022091, 2.850936, 1], [19, 0.02418126, -0.6634937, 2.77372, 1], [20, -0.1851165, 0.2947042, 3.110287, 1], [21, -0.2549816, -0.2180903, 2.813036, 1], [22, -0.2527794, -0.1601724, 2.875428, 1], [23, 0.1390903, -0.311179, 3.084786, 1], [24, 0.1401926, -0.2065772, 3.0521, 1]]
[[0, -0.1747821, -0.1302613, 3.145825, 1], [1, -0.1810509, 0.1143917, 3.129398, 1], [2, -0.1868088, 0.3541269, 3.10094, 1], [3, -0.1872458, 0.4845344, 3.092083, 1], [4, -0.3298571, 0.243487, 3.061682, 1], [5, -0.3742091, 0.03577939, 3.041189, 1], [6, -0.3146743, -0.1250841, 2.927518, 1], [7, -0.2871791, -0.1724534, 2.86431, 1], [8, -0.02846438, 0.2464973, 3.114675, 1], [9, 0.07494888, 0.000128337, 3.149785, 1], [10, 0.172065, -0.1740567, 3.139641, 1], [11, 0.1873634, -0.2247698, 3.137027, 1], [12, -0.2409611, -0.1303814, 3.102401, 1], [13, -0.2697511, -0.2514113, 2.812414, 1], [14, -0.2526646, -0.6031086, 2.816989, 1], [15, -0.2490528, -0.6646903, 2.735808, 1], [16, -0.1047645, -0.1272074, 3.119858, 1], [17, 0.01880453, -0.2622112, 2.853878, 1], [18, 0.01492423, -0.6016645, 2.851214, 1], [19, 0.02447729, -0.6629648, 2.774164, 1], [20, -0.1855315, 0.29489, 3.110249, 1], [21, -0.2552304, -0.2216234, 2.813272, 1], [22, -0.2528398, -0.159187, 2.874672, 1], [23, 0.2088915, -0.2831918, 3.123616, 1], [24, 0.1994704, -0.1958907, 3.084273, 1]]
[[0, -0.1770034, -0.1303305, 3.145654, 1], [1, -0.182043, 0.1145684, 3.129167, 1], [2, -0.1870703, 0.3543346, 3.100753, 1], [3, -0.1883713, 0.4852803, 3.091328, 1], [4, -0.3313953, 0.2433559, 3.061038, 1], [5, -0.3756664, 0.03587817, 3.041564, 1], [6, -0.3144416, -0.1239943, 2.927303, 1], [7, -0.2843895, -0.1725848, 2.864208, 1], [8, -0.0288262, 0.2465415, 3.114324, 1], [9, 0.08563968, 0.006172524, 3.153406, 1], [10, 0.1925321, -0.1621799, 3.143659, 1], [11, 0.2198123, -0.2106897, 3.148471, 1], [12, -0.2432536, -0.1304215, 3.102606, 1], [13, -0.2700009, -0.2511936, 2.812237, 1], [14, -0.2527689, -0.6029761, 2.816518, 1], [15, -0.2490802, -0.6645361, 2.735722, 1], [16, -0.1069255, -0.127319, 3.119339, 1], [17, 0.01870772, -0.2630041, 2.85408, 1], [18, 0.01489488, -0.6021861, 2.851037, 1], [19, 0.02425438, -0.662973, 2.774115, 1], [20, -0.18592, 0.2951008, 3.110052, 1], [21, -0.2576556, -0.2202649, 2.80948, 1], [22, -0.2523446, -0.1617328, 2.873243, 1], [23, 0.2407019, -0.2644727, 3.142901, 1], [24, 0.2358028, -0.1968447, 3.091444, 1]]
[[0, -0.1782301, -0.1303863, 3.145524, 1], [1, -0.1825368, 0.1145965, 3.128909, 1], [2, -0.187132, 0.354391, 3.100436, 1], [3, -0.1904709, 0.4873075, 3.090193, 1], [4, -0.3319574, 0.2433028, 3.060709, 1], [5, -0.3766903, 0.03562143, 3.041827, 1], [6, -0.3143501, -0.1231958, 2.926589, 1], [7, -0.2864567, -0.1684598, 2.865899, 1], [8, -0.02941518, 0.2470132, 3.113913, 1], [9, 0.1059195, 0.02072898, 3.157244, 1], [10, 0.2247937, -0.1391276, 3.154628, 1], [11, 0.254054, -0.1950717, 3.162076, 1], [12, -0.2444571, -0.1304964, 3.102407, 1], [13, -0.270146, -0.2512038, 2.812123, 1], [14, -0.2531649, -0.6002494, 2.815985, 1], [15, -0.249358, -0.6640733, 2.73558, 1], [16, -0.1081323, -0.127362, 3.11929, 1], [17, 0.0187056, -0.2630029, 2.853953, 1], [18, 0.01482635, -0.6018968, 2.850393, 1], [19, 0.02371695, -0.6631411, 2.774043, 1], [20, -0.186063, 0.2951517, 3.109768, 1], [21, -0.2560014, -0.2128238, 2.812233, 1], [22, -0.2529279, -0.1600332, 2.874341, 1], [23, 0.2751277, -0.2406741, 3.151779, 1], [24, 0.2591313, -0.1628257, 3.1064, 1]]
[[0, -0.1784101, -0.1300003, 3.145432, 1], [1, -0.1831324, 0.1152574, 3.128587, 1], [2, -0.1880923, 0.3552988, 3.099824, 1], [3, -0.1919515, 0.4887041, 3.089482, 1], [4, -0.3325004, 0.2436177, 3.060407, 1], [5, -0.378859, 0.03615291, 3.043047, 1], [6, -0.3163419, -0.1217639, 2.926566, 1], [7, -0.2913094, -0.1691613, 2.866115, 1], [8, -0.02905304, 0.2493327, 3.116201, 1], [9, 0.1413995, 0.08951602, 3.172482, 1], [10, 0.3105102, -0.06945299, 3.207868, 1], [11, 0.345158, -0.103325, 3.204418, 1], [12, -0.2445896, -0.1301948, 3.102065, 1], [13, -0.2703224, -0.2510753, 2.811998, 1], [14, -0.2530688, -0.5995582, 2.816011, 1], [15, -0.2494157, -0.664073, 2.735607, 1], [16, -0.1084187, -0.1267616, 3.119477, 1], [17, 0.0188625, -0.2628332, 2.853924, 1], [18, 0.01490279, -0.6019286, 2.849931, 1], [19, 0.02653624, -0.6652365, 2.765303, 1], [20, -0.1869429, 0.2960092, 3.109231, 1], [21, -0.2696545, -0.2110366, 2.809603, 1], [22, -0.2531891, -0.1607232, 2.872211, 1], [23, 0.3748656, -0.1417328, 3.183828, 1], [24, 0.3453157, -0.06882274, 3.142067, 1]]
[[0, -0.1787814, -0.1295663, 3.145295, 1], [1, -0.1838855, 0.1157519, 3.128419, 1], [2, -0.1890795, 0.3557715, 3.09967, 1], [3, -0.1921435, 0.4887555, 3.089364, 1], [4, -0.3332393, 0.2438084, 3.060118, 1], [5, -0.3798617, 0.03642475, 3.043091, 1], [6, -0.3164394, -0.1211732, 2.92666, 1], [7, -0.2889573, -0.1714238, 2.865905, 1], [8, -0.02889142, 0.2520565, 3.118495, 1], [9, 0.1476763, 0.09924126, 3.177349, 1], [10, 0.3267357, -0.01933002, 3.207862, 1], [11, 0.3721884, -0.06233126, 3.214056, 1], [12, -0.2448746, -0.1298547, 3.101701, 1], [13, -0.2704478, -0.2511179, 2.811714, 1], [14, -0.2531753, -0.5993519, 2.81533, 1], [15, -0.2494789, -0.6639286, 2.735534, 1], [16, -0.108922, -0.1261875, 3.119587, 1], [17, 0.01921373, -0.2627094, 2.853706, 1], [18, 0.01500318, -0.6010637, 2.850428, 1], [19, 0.02643727, -0.6647162, 2.766192, 1], [20, -0.1878848, 0.296497, 3.109069, 1], [21, -0.2593613, -0.2163969, 2.811828, 1], [22, -0.2538161, -0.1607811, 2.87185, 1], [23, 0.4143448, -0.09842156, 3.200836, 1], [24, 0.3986098, -0.05328125, 3.17, 1]]
[[0, -0.1792384, -0.1290635, 3.145108, 1], [1, -0.1845913, 0.1161274, 3.128122, 1], [2, -0.1899044, 0.3559743, 3.099284, 1], [3, -0.1921974, 0.4883789, 3.089, 1], [4, -0.3334416, 0.2441659, 3.059692, 1], [5, -0.3808938, 0.03690578, 3.043431, 1], [6, -0.3201027, -0.1203607, 2.925025, 1], [7, -0.2942902, -0.1727197, 2.863959, 1], [8, -0.02874429, 0.2553339, 3.121548, 1], [9, 0.159564, 0.1198747, 3.183476, 1], [10, 0.3585255, -0.0009650467, 3.224452, 1], [11, 0.3997179, -0.01948561, 3.234401, 1], [12, -0.245223, -0.1293094, 3.10108, 1], [13, -0.270607, -0.2512306, 2.811625, 1], [14, -0.253297, -0.5992299, 2.815264, 1], [15, -0.2496619, -0.6638061, 2.735587, 1], [16, -0.1095672, -0.1256432, 3.119779, 1], [17, 0.01933951, -0.2625961, 2.853565, 1], [18, 0.01435122, -0.6007098, 2.852141, 1], [19, 0.02588754, -0.6639855, 2.768825, 1], [20, -0.1886875, 0.2967482, 3.108704, 1], [21, -0.265799, -0.2169316, 2.807936, 1], [22, -0.2624861, -0.1590115, 2.867917, 1], [23, 0.4483164, -0.04428218, 3.226241, 1], [24, 0.4014845, 0.01343575, 3.1809, 1]]
