[[0, -0.128412, -0.718176, 2.53082, 1.0], [1, -0.134787, -0.418376, 2.52233, 1.0], [2, -0.140275, -0.123287, 2.50021, 1.0], [3, -0.14459, 0.0312205, 2.50938, 1.0], [4, -0.308793, -0.231533, 2.49029, 1.0], [5, -0.365776, -0.487289, 2.46689, 1.0], [6, -0.401744, -0.681843, 2.39125, 1.0], [7, -0.405544, -0.769406, 2.38527, 1.0], [8, 0.0412845, -0.236428, 2.49066, 1.0], [9, 0.115218, -0.455922, 2.47119, 1.0], [10, -0.0624568, -0.655263, 2.3645, 1.0], [11, -0.119789, -0.721424, 2.35931, 1.0], [12, -0.206437, -0.707399, 2.50179, 1.0], [13, -0.296308, -1.04832, 2.45128, 1.0], [14, -0.330643, -1.58497, 2.60018, 1.0], [15, -0.280364, -1.62143, 2.5493, 1.0], [16, -0.0469392, -0.709764, 2.49222, 1.0], [17, 0.0806306, -1.04011, 2.44869, 1.0], [18, 0.0984665, -1.58507, 2.57116, 1.0], [19, 0.0424981, -1.60162, 2.50482, 1.0], [20, -0.139055, -0.196452, 2.50815, 1.0], [21, -0.451689, -0.821123, 2.37271, 1.0], [22, -0.439644, -0.749261, 2.36514, 1.0], [23, -0.195697, -0.778247, 2.33766, 1.0], [24, -0.191894, -0.654135, 2.33943, 1.0]]
[[0, -0.122278, -0.703336, 2.47959, 1.0], [1, -0.133549, -0.415145, 2.50946, 1.0], [2, -0.140329, -0.123418, 2.49986, 1.0], [3, -0.144532, 0.0311559, 2.50849, 1.0], [4, -0.30885, -0.231478, 2.48996, 1.0], [5, -0.363876, -0.4778, 2.46403, 1.0], [6, -0.392539, -0.707236, 2.39243, 1.0], [7, -0.416982, -0.790757, 2.37695, 1.0], [8, 0.0412168, -0.236436, 2.49032, 1.0], [9, 0.115195, -0.455597, 2.47075, 1.0], [10, -0.0625589, -0.651087, 2.36466, 1.0], [11, -0.12052, -0.717754, 2.35765, 1.0], [12, -0.200393, -0.692362, 2.45085, 1.0], [13, -0.296122, -1.03752, 2.48235, 1.0], [14, -0.328712, -1.58161, 2.60784, 1.0], [15, -0.292728, -1.60965, 2.51753, 1.0], [16, -0.0408377, -0.695288, 2.44127, 1.0], [17, 0.0722783, -1.03533, 2.47776, 1.0], [18, 0.0942734, -1.58596, 2.57798, 1.0], [19, 0.0530236, -1.60686, 2.47409, 1.0], [20, -0.139054, -0.196427, 2.50715, 1.0], [21, -0.464269, -0.854632, 2.3798, 1.0], [22, -0.47893, -0.790493, 2.35583, 1.0], [23, -0.193974, -0.774668, 2.33606, 1.0], [24, -0.190925, -0.648956, 2.33865, 1.0]]
[[0, -0.127125, -0.708915, 2.47689, 1.0], [1, -0.134733, -0.416245, 2.50503, 1.0], [2, -0.14024, -0.12353, 2.50019, 1.0], [3, -0.144747, 0.0309686, 2.5086, 1.0], [4, -0.310973, -0.231315, 2.49125, 1.0], [5, -0.363426, -0.47463, 2.46143, 1.0], [6, -0.404842, -0.658252, 2.37125, 1.0], [7, -0.420301, -0.753258, 2.35941, 1.0], [8, 0.0410236, -0.236451, 2.49046, 1.0], [9, 0.113421, -0.450653, 2.47019, 1.0], [10, 0.147897, -0.65057, 2.43451, 1.0], [11, 0.17566, -0.789032, 2.38434, 1.0], [12, -0.205381, -0.69813, 2.44725, 1.0], [13, -0.263664, -1.01981, 2.47193, 1.0], [14, -0.318683, -1.52472, 2.59536, 1.0], [15, -0.320899, -1.56205, 2.49162, 1.0], [16, -0.0454537, -0.700566, 2.43942, 1.0], [17, 0.0223348, -1.02222, 2.45859, 1.0], [18, 0.093438, -1.52791, 2.57204, 1.0], [19, 0.0997379, -1.56268, 2.46674, 1.0], [20, -0.139046, -0.196512, 2.50694, 1.0], [21, -0.460427, -0.815785, 2.3393, 1.0], [22, -0.468112, -0.791935, 2.31614, 1.0], [23, 0.204663, -0.804962, 2.36804, 1.0], [24, 0.150273, -0.782884, 2.359, 1.0]]
[[0, -0.128971, -0.710361, 2.47529, 1.0], [1, -0.135579, -0.416493, 2.50274, 1.0], [2, -0.140355, -0.123663, 2.50085, 1.0], [3, -0.145287, 0.0306251, 2.50902, 1.0], [4, -0.314078, -0.231501, 2.4936, 1.0], [5, -0.362538, -0.459588, 2.45789, 1.0], [6, -0.402384, -0.643865, 2.37676, 1.0], [7, -0.421478, -0.725906, 2.34891, 1.0], [8, 0.0406514, -0.236323, 2.49066, 1.0], [9, 0.111701, -0.445678, 2.46854, 1.0], [10, 0.1474, -0.642133, 2.43203, 1.0], [11, 0.168861, -0.740789, 2.38951, 1.0], [12, -0.207419, -0.699847, 2.44487, 1.0], [13, -0.261285, -1.00643, 2.46913, 1.0], [14, -0.3142, -1.48462, 2.58488, 1.0], [15, -0.319794, -1.53389, 2.47821, 1.0], [16, -0.0470597, -0.701708, 2.43844, 1.0], [17, 0.0189874, -1.00719, 2.45568, 1.0], [18, 0.0865425, -1.48725, 2.56136, 1.0], [19, 0.0950646, -1.53384, 2.45263, 1.0], [20, -0.13913, -0.196551, 2.50691, 1.0], [21, -0.457256, -0.797767, 2.32925, 1.0], [22, -0.467633, -0.775998, 2.308, 1.0], [23, 0.193627, -0.791201, 2.36235, 1.0], [24, 0.15901, -0.756492, 2.39, 1.0]]
[[0, -0.130483, -0.710546, 2.47383, 1.0], [1, -0.136403, -0.416383, 2.50128, 1.0], [2, -0.14073, -0.123948, 2.50188, 1.0], [3, -0.145985, 0.0303028, 2.5097, 1.0], [4, -0.315486, -0.231975, 2.494, 1.0], [5, -0.363865, -0.452137, 2.45436, 1.0], [6, -0.40116, -0.633813, 2.37216, 1.0], [7, -0.418504, -0.698203, 2.34045, 1.0], [8, 0.0401954, -0.23615, 2.49096, 1.0], [9, 0.111219, -0.444755, 2.46767, 1.0], [10, 0.146709, -0.637891, 2.42578, 1.0], [11, 0.164224, -0.737856, 2.3827, 1.0], [12, -0.209054, -0.700202, 2.44296, 1.0], [13, -0.261646, -1.00743, 2.46893, 1.0], [14, -0.303998, -1.38904, 2.55902, 1.0], [15, -0.310667, -1.44001, 2.4488, 1.0], [16, -0.0483896, -0.701711, 2.43739, 1.0], [17, 0.0184167, -1.00674, 2.45491, 1.0], [18, 0.0734351, -1.38968, 2.53695, 1.0], [19, 0.0831535, -1.43791, 2.42463, 1.0], [20, -0.139336, -0.196616, 2.50694, 1.0], [21, -0.453871, -0.781562, 2.31579, 1.0], [22, -0.46945, -0.772447, 2.299, 1.0], [23, 0.187596, -0.785081, 2.36584, 1.0], [24, 0.142504, -0.766123, 2.3515, 1.0]]
[[0, -0.131426, -0.710153, 2.47239, 1.0], [1, -0.137104, -0.416088, 2.49997, 1.0], [2, -0.141266, -0.124232, 2.50272, 1.0], [3, -0.146911, 0.0298702, 2.51048, 1.0], [4, -0.31553, -0.231992, 2.49398, 1.0], [5, -0.36998, -0.448422, 2.45462, 1.0], [6, -0.401451, -0.624786, 2.36242, 1.0], [7, -0.422991, -0.682055, 2.33736, 1.0], [8, 0.0397566, -0.235999, 2.4911, 1.0], [9, 0.110311, -0.441672, 2.46461, 1.0], [10, 0.148478, -0.62893, 2.40652, 1.0], [11, 0.161983, -0.731338, 2.37733, 1.0], [12, -0.210056, -0.699811, 2.44123, 1.0], [13, -0.261696, -1.0069, 2.46825, 1.0], [14, -0.303795, -1.38921, 2.55888, 1.0], [15, -0.310641, -1.44185, 2.44723, 1.0], [16, -0.049227, -0.701305, 2.43625, 1.0], [17, 0.0180418, -1.0066, 2.45437, 1.0], [18, 0.0731064, -1.39759, 2.53961, 1.0], [19, 0.083006, -1.44762, 2.42603, 1.0], [20, -0.139703, -0.196694, 2.50692, 1.0], [21, -0.452564, -0.775471, 2.31278, 1.0], [22, -0.457709, -0.68355, 2.34722, 1.0], [23, 0.186939, -0.782343, 2.35759, 1.0], [24, 0.136647, -0.759679, 2.34844, 1.0]]
[[0, -0.131658, -0.709634, 2.47123, 1.0], [1, -0.13741, -0.415719, 2.49956, 1.0], [2, -0.142341, -0.124121, 2.50526, 1.0], [3, -0.147686, 0.0294755, 2.51146, 1.0], [4, -0.317841, -0.231263, 2.49533, 1.0], [5, -0.377047, -0.441799, 2.45743, 1.0], [6, -0.405894, -0.616405, 2.36512, 1.0], [7, -0.425496, -0.665839, 2.33118, 1.0], [8, 0.0392708, -0.235748, 2.49124, 1.0], [9, 0.109529, -0.437269, 2.4616, 1.0], [10, 0.148484, -0.628863, 2.40587, 1.0], [11, 0.160452, -0.724754, 2.37704, 1.0], [12, -0.210336, -0.699117, 2.43953, 1.0], [13, -0.261506, -1.00729, 2.468, 1.0], [14, -0.303194, -1.38818, 2.55789, 1.0], [15, -0.310568, -1.44196, 2.44515, 1.0], [16, -0.0494013, -0.700931, 2.43555, 1.0], [17, 0.01763, -1.00588, 2.45341, 1.0], [18, 0.0732206, -1.39763, 2.5395, 1.0], [19, 0.0832027, -1.44913, 2.42504, 1.0], [20, -0.140345, -0.19652, 2.50756, 1.0], [21, -0.471363, -0.732951, 2.29355, 1.0], [22, -0.464161, -0.688297, 2.33836, 1.0], [23, 0.176737, -0.774037, 2.35866, 1.0], [24, 0.165507, -0.772048, 2.36, 1.0]]
[[0, -0.131655, -0.708827, 2.47003, 1.0], [1, -0.137784, -0.415386, 2.49895, 1.0], [2, -0.143379, -0.124496, 2.50637, 1.0], [3, -0.148263, 0.0293127, 2.51214, 1.0], [4, -0.318958, -0.231335, 2.4957, 1.0], [5, -0.383337, -0.440625, 2.45585, 1.0], [6, -0.410853, -0.613348, 2.36279, 1.0], [7, -0.434918, -0.669261, 2.33279, 1.0], [8, 0.0388082, -0.235487, 2.49135, 1.0], [9, 0.108998, -0.43464, 2.4606, 1.0], [10, 0.148499, -0.627989, 2.40464, 1.0], [11, 0.157684, -0.725798, 2.3771, 1.0], [12, -0.210358, -0.698349, 2.43805, 1.0], [13, -0.26099, -1.00849, 2.46793, 1.0], [14, -0.303386, -1.38954, 2.55843, 1.0], [15, -0.311218, -1.44439, 2.44508, 1.0], [16, -0.0493738, -0.700103, 2.43464, 1.0], [17, 0.0174804, -1.00526, 2.45226, 1.0], [18, 0.0732311, -1.39714, 2.53907, 1.0], [19, 0.0833963, -1.44978, 2.42398, 1.0], [20, -0.14112, -0.196624, 2.50784, 1.0], [21, -0.476534, -0.734025, 2.30096, 1.0], [22, -0.455762, -0.689626, 2.29771, 1.0], [23, 0.180658, -0.774716, 2.358, 1.0], [24, 0.127792, -0.752314, 2.3455, 1.0]]
[[0, -0.131716, -0.707768, 2.46903, 1.0], [1, -0.13827, -0.414857, 2.49852, 1.0], [2, -0.144723, -0.124583, 2.50777, 1.0], [3, -0.1489, 0.0292594, 2.51308, 1.0], [4, -0.318703, -0.231344, 2.49534, 1.0], [5, -0.387704, -0.441773, 2.45618, 1.0], [6, -0.422038, -0.613237, 2.36584, 1.0], [7, -0.44199, -0.673372, 2.3331, 1.0], [8, 0.0384575, -0.235337, 2.49143, 1.0], [9, 0.108899, -0.43423, 2.46026, 1.0], [10, 0.148752, -0.629328, 2.40463, 1.0], [11, 0.158672, -0.729876, 2.37848, 1.0], [12, -0.210464, -0.697301, 2.43687, 1.0], [13, -0.260665, -1.0088, 2.4679, 1.0], [14, -0.303218, -1.38967, 2.55815, 1.0], [15, -0.311133, -1.44528, 2.44424, 1.0], [16, -0.0493897, -0.69905, 2.43384, 1.0], [17, 0.0174738, -1.00466, 2.4514, 1.0], [18, 0.0760547, -1.39445, 2.53621, 1.0], [19, 0.087112, -1.44723, 2.42016, 1.0], [20, -0.142236, -0.196509, 2.5084, 1.0], [21, -0.477392, -0.735385, 2.30594, 1.0], [22, -0.470782, -0.67973, 2.343, 1.0], [23, 0.179072, -0.775469, 2.36181, 1.0], [24, 0.131684, -0.754276, 2.34883, 1.0]]
[[0, -0.131714, -0.70763, 2.46871, 1.0], [1, -0.138514, -0.414763, 2.49822, 1.0], [2, -0.145322, -0.124824, 2.50824, 1.0], [3, -0.149122, 0.0289739, 2.51329, 1.0], [4, -0.318432, -0.231368, 2.49502, 1.0], [5, -0.391888, -0.442327, 2.45965, 1.0], [6, -0.430057, -0.614836, 2.36903, 1.0], [7, -0.448243, -0.667185, 2.34088, 1.0], [8, 0.0382548, -0.235249, 2.49148, 1.0], [9, 0.108842, -0.434081, 2.46032, 1.0], [10, 0.146646, -0.617821, 2.41158, 1.0], [11, 0.156228, -0.723938, 2.37935, 1.0], [12, -0.210511, -0.697325, 2.43641, 1.0], [13, -0.260347, -1.00776, 2.46756, 1.0], [14, -0.302985, -1.3906, 2.55856, 1.0], [15, -0.310875, -1.44683, 2.44424, 1.0], [16, -0.0493398, -0.698732, 2.4336, 1.0], [17, 0.0179032, -1.00423, 2.45102, 1.0], [18, 0.0767063, -1.39352, 2.53584, 1.0], [19, 0.0880436, -1.44681, 2.4193, 1.0], [20, -0.142818, -0.196641, 2.50855, 1.0], [21, -0.477869, -0.736285, 2.30962, 1.0], [22, -0.476536, -0.683045, 2.35114, 1.0], [23, 0.164009, -0.771453, 2.36306, 1.0], [24, 0.126284, -0.756845, 2.34725, 1.0]]
[[0, -0.131508, -0.707359, 2.46821, 1.0], [1, -0.138638, -0.414614, 2.49792, 1.0], [2, -0.145725, -0.124933, 2.50858, 1.0], [3, -0.149387, 0.028881, 2.51369, 1.0], [4, -0.318272, -0.231384, 2.49488, 1.0], [5, -0.39464, -0.443762, 2.46219, 1.0], [6, -0.435371, -0.613321, 2.37437, 1.0], [7, -0.452555, -0.661093, 2.35166, 1.0], [8, 0.0380945, -0.235085, 2.49153, 1.0], [9, 0.108897, -0.434044, 2.46035, 1.0], [10, 0.146728, -0.617549, 2.41354, 1.0], [11, 0.15909, -0.731593, 2.38312, 1.0], [12, -0.210344, -0.697386, 2.43564, 1.0], [13, -0.26017, -1.00757, 2.46742, 1.0], [14, -0.303182, -1.39093, 2.55879, 1.0], [15, -0.311189, -1.44768, 2.44417, 1.0], [16, -0.0490284, -0.698031, 2.43326, 1.0], [17, 0.0184803, -1.0035, 2.45063, 1.0], [18, 0.0767477, -1.39348, 2.53583, 1.0], [19, 0.0881052, -1.44729, 2.41897, 1.0], [20, -0.143188, -0.196675, 2.50865, 1.0], [21, -0.482102, -0.738442, 2.32056, 1.0], [22, -0.490982, -0.719674, 2.34375, 1.0], [23, 0.16255, -0.773224, 2.36358, 1.0], [24, 0.132613, -0.763172, 2.34801, 1.0]]
