[[0, 463.087, 223.722, 0.0830608, 1.0], [1, 464.609, 214.943, 0.843531, 1.0], [2, 438.101, 213.435, 0.682971, 1.0], [3, 404.415, 181.073, 0.781167, 1.0], [4, 388.223, 132.681, 0.818983, 1.0], [5, 495.4, 216.401, 0.750404, 1.0], [6, 523.333, 182.601, 0.719534, 1.0], [7, 549.731, 138.576, 0.803268, 1.0], [8, 463.135, 311.852, 0.754405, 1.0], [9, 439.652, 310.388, 0.735543, 1.0], [10, 439.632, 382.394, 0.821393, 1.0], [11, 435.204, 451.417, 0.809966, 1.0], [12, 486.597, 313.348, 0.710054, 1.0], [13, 486.665, 388.233, 0.832906, 1.0], [14, 496.895, 454.275, 0.785464, 1.0], [15, 0, 0, 0, 1.0], [16, 470.433, 217.923, 0.0510824, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.874, 482.186, 0.73999, 1.0], [20, 510.121, 476.334, 0.772956, 1.0], [21, 489.572, 461.603, 0.649566, 1.0], [22, 429.32, 485.11, 0.800195, 1.0], [23, 419.1, 477.813, 0.757309, 1.0], [24, 439.569, 454.33, 0.778724, 1.0]]
[[0, 460.161, 226.649, 0.0887345, 1.0], [1, 464.583, 216.336, 0.849961, 1.0], [2, 436.693, 213.439, 0.680428, 1.0], [3, 404.39, 179.662, 0.765167, 1.0], [4, 388.227, 132.673, 0.816224, 1.0], [5, 493.966, 217.791, 0.738821, 1.0], [6, 523.335, 182.621, 0.713083, 1.0], [7, 548.343, 138.58, 0.803215, 1.0], [8, 463.118, 311.866, 0.748337, 1.0], [9, 439.64, 310.401, 0.735896, 1.0], [10, 439.623, 382.367, 0.823838, 1.0], [11, 435.21, 451.406, 0.817797, 1.0], [12, 486.589, 314.771, 0.706853, 1.0], [13, 486.671, 389.652, 0.846309, 1.0], [14, 496.882, 452.864, 0.800173, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.896, 482.206, 0.75058, 1.0], [20, 510.135, 476.337, 0.782913, 1.0], [21, 489.525, 460.185, 0.665698, 1.0], [22, 429.345, 483.68, 0.79444, 1.0], [23, 420.518, 477.787, 0.766555, 1.0], [24, 439.569, 454.308, 0.781848, 1.0]]
[[0, 461.619, 226.64, 0.0959134, 1.0], [1, 464.588, 216.325, 0.848671, 1.0], [2, 436.686, 211.995, 0.680578, 1.0], [3, 404.387, 179.661, 0.767756, 1.0], [4, 388.227, 132.672, 0.816329, 1.0], [5, 493.977, 217.796, 0.737916, 1.0], [6, 523.328, 182.629, 0.708296, 1.0], [7, 548.34, 138.576, 0.802956, 1.0], [8, 463.119, 311.852, 0.749588, 1.0], [9, 439.64, 310.389, 0.733791, 1.0], [10, 439.628, 382.353, 0.82875, 1.0], [11, 435.209, 451.409, 0.815543, 1.0], [12, 486.59, 313.349, 0.707874, 1.0], [13, 486.671, 388.218, 0.844595, 1.0], [14, 496.881, 452.86, 0.799943, 1.0], [15, 0, 0, 0, 1.0], [16, 468.967, 220.784, 0.0546374, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.897, 482.207, 0.749583, 1.0], [20, 510.135, 476.337, 0.781587, 1.0], [21, 489.52, 460.178, 0.664672, 1.0], [22, 429.346, 483.682, 0.794038, 1.0], [23, 420.517, 477.787, 0.766792, 1.0], [24, 439.568, 454.312, 0.780173, 1.0]]
[[0, 461.619, 226.632, 0.102311, 1.0], [1, 464.602, 214.943, 0.842657, 1.0], [2, 436.688, 211.974, 0.683181, 1.0], [3, 404.388, 179.66, 0.764901, 1.0], [4, 388.23, 132.686, 0.821264, 1.0], [5, 495.408, 216.429, 0.74214, 1.0], [6, 523.347, 182.611, 0.709228, 1.0], [7, 548.343, 138.567, 0.804586, 1.0], [8, 463.123, 311.871, 0.749371, 1.0], [9, 439.643, 310.403, 0.737564, 1.0], [10, 439.619, 382.359, 0.824185, 1.0], [11, 435.21, 451.406, 0.816287, 1.0], [12, 486.595, 314.775, 0.707919, 1.0], [13, 486.674, 388.235, 0.844605, 1.0], [14, 496.881, 452.859, 0.80027, 1.0], [15, 455.775, 219.338, 0.0520637, 1.0], [16, 467.528, 219.382, 0.060512, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.894, 482.204, 0.751028, 1.0], [20, 510.133, 476.336, 0.782664, 1.0], [21, 489.522, 460.177, 0.66611, 1.0], [22, 429.345, 483.681, 0.794928, 1.0], [23, 420.517, 477.787, 0.766516, 1.0], [24, 439.571, 454.307, 0.783584, 1.0]]
[[0, 461.641, 226.632, 0.101809, 1.0], [1, 464.615, 216.309, 0.841331, 1.0], [2, 438.104, 211.998, 0.684446, 1.0], [3, 404.392, 179.659, 0.763505, 1.0], [4, 388.226, 132.682, 0.820328, 1.0], [5, 495.412, 216.427, 0.744107, 1.0], [6, 523.355, 182.602, 0.714334, 1.0], [7, 548.34, 138.565, 0.807817, 1.0], [8, 463.127, 311.877, 0.746049, 1.0], [9, 439.647, 310.406, 0.735593, 1.0], [10, 439.618, 382.371, 0.820162, 1.0], [11, 435.206, 451.411, 0.815309, 1.0], [12, 486.595, 314.782, 0.706153, 1.0], [13, 488.011, 389.653, 0.844882, 1.0], [14, 496.876, 452.865, 0.79977, 1.0], [15, 457.233, 219.337, 0.0510367, 1.0], [16, 468.966, 219.38, 0.0588267, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.896, 482.206, 0.751734, 1.0], [20, 510.133, 476.336, 0.783483, 1.0], [21, 488.145, 460.18, 0.67146, 1.0], [22, 429.344, 483.682, 0.795794, 1.0], [23, 420.515, 477.788, 0.767787, 1.0], [24, 439.568, 454.315, 0.774933, 1.0]]
[[0, 463.071, 226.629, 0.0928017, 1.0], [1, 464.617, 216.325, 0.848299, 1.0], [2, 438.121, 213.43, 0.691273, 1.0], [3, 404.402, 179.654, 0.758112, 1.0], [4, 388.227, 132.684, 0.818257, 1.0], [5, 495.406, 216.436, 0.739901, 1.0], [6, 523.371, 182.577, 0.719855, 1.0], [7, 548.347, 138.56, 0.805735, 1.0], [8, 463.128, 311.889, 0.744127, 1.0], [9, 439.648, 310.417, 0.736604, 1.0], [10, 439.619, 382.373, 0.819855, 1.0], [11, 435.206, 451.41, 0.815029, 1.0], [12, 486.596, 314.795, 0.704859, 1.0], [13, 488.011, 389.673, 0.848214, 1.0], [14, 496.876, 452.862, 0.80003, 1.0], [15, 0, 0, 0, 1.0], [16, 468.99, 219.371, 0.0517292, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.896, 482.205, 0.752586, 1.0], [20, 510.133, 476.336, 0.784245, 1.0], [21, 489.519, 460.181, 0.670603, 1.0], [22, 429.344, 483.681, 0.793381, 1.0], [23, 420.515, 477.786, 0.766363, 1.0], [24, 439.567, 454.313, 0.773107, 1.0]]
[[0, 463.087, 226.6, 0.0944004, 1.0], [1, 464.625, 216.315, 0.84622, 1.0], [2, 438.136, 213.434, 0.695628, 1.0], [3, 404.414, 179.665, 0.761422, 1.0], [4, 388.237, 132.698, 0.825035, 1.0], [5, 495.414, 216.418, 0.74282, 1.0], [6, 523.395, 182.551, 0.719464, 1.0], [7, 549.736, 138.527, 0.80879, 1.0], [8, 463.126, 311.882, 0.74556, 1.0], [9, 439.647, 310.413, 0.737834, 1.0], [10, 439.619, 382.373, 0.818844, 1.0], [11, 435.205, 451.416, 0.812568, 1.0], [12, 486.593, 314.787, 0.70521, 1.0], [13, 486.676, 388.227, 0.841517, 1.0], [14, 496.875, 452.857, 0.800251, 1.0], [15, 0, 0, 0, 1.0], [16, 470.426, 219.354, 0.0544834, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.896, 482.205, 0.752959, 1.0], [20, 510.134, 476.335, 0.784052, 1.0], [21, 488.143, 460.171, 0.67181, 1.0], [22, 429.345, 483.684, 0.791179, 1.0], [23, 420.514, 477.788, 0.764624, 1.0], [24, 439.567, 454.314, 0.772608, 1.0]]
[[0, 463.115, 223.728, 0.109763, 1.0], [1, 464.624, 214.882, 0.830273, 1.0], [2, 438.097, 210.492, 0.698087, 1.0], [3, 404.381, 179.626, 0.753881, 1.0], [4, 389.645, 132.681, 0.821323, 1.0], [5, 495.444, 216.379, 0.748743, 1.0], [6, 524.776, 181.191, 0.713428, 1.0], [7, 549.745, 138.534, 0.806545, 1.0], [8, 463.123, 311.872, 0.748489, 1.0], [9, 439.646, 310.403, 0.739512, 1.0], [10, 439.614, 382.359, 0.82041, 1.0], [11, 435.207, 451.413, 0.812986, 1.0], [12, 486.591, 314.775, 0.706469, 1.0], [13, 488.033, 389.674, 0.83312, 1.0], [14, 496.879, 452.849, 0.803296, 1.0], [15, 461.62, 217.858, 0.0628184, 1.0], [16, 470.429, 219.295, 0.0707461, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.894, 482.199, 0.756779, 1.0], [20, 510.132, 476.333, 0.786608, 1.0], [21, 489.529, 460.17, 0.666209, 1.0], [22, 429.342, 483.683, 0.790983, 1.0], [23, 420.513, 477.788, 0.76399, 1.0], [24, 439.568, 454.314, 0.768733, 1.0]]
[[0, 463.096, 225.179, 0.128598, 1.0], [1, 464.622, 214.881, 0.8268, 1.0], [2, 438.095, 209.079, 0.697829, 1.0], [3, 404.381, 179.631, 0.754222, 1.0], [4, 389.655, 132.676, 0.823373, 1.0], [5, 495.443, 216.382, 0.748805, 1.0], [6, 523.395, 182.567, 0.71493, 1.0], [7, 549.756, 138.537, 0.802121, 1.0], [8, 463.124, 311.878, 0.74809, 1.0], [9, 439.647, 310.406, 0.739052, 1.0], [10, 439.614, 382.362, 0.820185, 1.0], [11, 435.207, 451.413, 0.813057, 1.0], [12, 486.59, 314.782, 0.70629, 1.0], [13, 488.034, 389.686, 0.83447, 1.0], [14, 496.88, 452.86, 0.802946, 1.0], [15, 460.161, 217.887, 0.0715564, 1.0], [16, 467.521, 219.331, 0.0817719, 1.0], [17, 457.262, 217.871, 0.0515901, 1.0], [18, 0, 0, 0, 1.0], [19, 499.891, 482.201, 0.755637, 1.0], [20, 510.13, 476.333, 0.785685, 1.0], [21, 489.533, 460.18, 0.665544, 1.0], [22, 429.341, 483.683, 0.791707, 1.0], [23, 420.513, 477.788, 0.764573, 1.0], [24, 439.569, 454.316, 0.767726, 1.0]]
[[0, 464.548, 223.744, 0.133907, 1.0], [1, 464.635, 214.886, 0.830028, 1.0], [2, 438.096, 209.06, 0.703964, 1.0], [3, 404.392, 179.643, 0.756262, 1.0], [4, 389.643, 132.672, 0.820067, 1.0], [5, 496.857, 216.401, 0.756977, 1.0], [6, 523.385, 182.592, 0.720328, 1.0], [7, 549.753, 138.548, 0.801163, 1.0], [8, 463.125, 311.879, 0.749678, 1.0], [9, 439.648, 310.407, 0.73978, 1.0], [10, 439.614, 382.363, 0.820122, 1.0], [11, 435.207, 451.413, 0.813076, 1.0], [12, 486.592, 314.782, 0.708015, 1.0], [13, 488.035, 389.685, 0.832825, 1.0], [14, 496.88, 452.858, 0.803333, 1.0], [15, 461.648, 217.852, 0.0787616, 1.0], [16, 468.989, 219.312, 0.0903511, 1.0], [17, 457.249, 216.398, 0.0523169, 1.0], [18, 0, 0, 0, 1.0], [19, 499.891, 482.201, 0.754894, 1.0], [20, 510.13, 476.333, 0.785453, 1.0], [21, 489.534, 460.179, 0.664198, 1.0], [22, 429.341, 483.683, 0.791755, 1.0], [23, 420.512, 477.788, 0.764857, 1.0], [24, 439.568, 454.316, 0.766926, 1.0]]
[[0, 463.134, 225.175, 0.133247, 1.0], [1, 464.634, 214.896, 0.827852, 1.0], [2, 436.697, 209.077, 0.690698, 1.0], [3, 404.394, 179.639, 0.752278, 1.0], [4, 389.646, 132.668, 0.820464, 1.0], [5, 496.868, 216.409, 0.756786, 1.0], [6, 523.357, 182.613, 0.728494, 1.0], [7, 549.753, 138.565, 0.798734, 1.0], [8, 463.126, 311.877, 0.749974, 1.0], [9, 439.648, 310.405, 0.738483, 1.0], [10, 439.614, 382.349, 0.820168, 1.0], [11, 435.209, 451.409, 0.813437, 1.0], [12, 486.592, 314.781, 0.708737, 1.0], [13, 488.034, 389.684, 0.832462, 1.0], [14, 496.878, 452.867, 0.800082, 1.0], [15, 461.635, 217.879, 0.0770227, 1.0], [16, 467.542, 219.341, 0.0910036, 1.0], [17, 457.247, 216.407, 0.0516698, 1.0], [18, 0, 0, 0, 1.0], [19, 499.89, 482.2, 0.750598, 1.0], [20, 510.127, 476.333, 0.782881, 1.0], [21, 489.534, 460.189, 0.662665, 1.0], [22, 429.339, 483.682, 0.791537, 1.0], [23, 420.512, 477.787, 0.764249, 1.0], [24, 439.569, 454.314, 0.763406, 1.0]]
