[[0, 13.44292, 81.17391, -264.11423, 1], [1, 9.748088778925082, 110.79368881905356, -265.06318041757527, 1], [2, 6.788075835502098, 133.39093412197627, -265.0483315680424, 1], [3, 5.920968972501529, 139.87102896265841, -264.82898871928273, 1], [4, 21.62903094688695, 128.94884556622318, -265.0053910993526, 1], [5, 23.24971352368979, 99.26311065668241, -263.79355889037305, 1], [6, 24.653236805269398, 77.96231416569304, -258.82955293246783, 1], [7, 0, 0, 0, 1], [8, -6.289959693747721, 126.48789202829863, -263.7221658901786, 1], [9, -15.94985314241164, 105.80351624077781, -263.7412005948584, 1], [10, -20.782474693058994, 84.48918097084885, -256.3680360686607, 1], [11, 0, 0, 0, 1], [12, 17.6959796669457, 81.09815766393459, -264.8012881074992, 1], [13, 12.5248681841131, 45.38076477256051, -267.71023804261966, 1], [14, 6.635730589013866, 10.61611372343338, -271.37043696870444, 1], [15, 13.496805664437087, 7.698482170708676, -261.7873955764871, 1], [16, 8.764659365038142, 81.69589831818602, -256.6139626499222, 1], [17, 1.367813114145422, 48.34223044113562, -252.62223352170346, 1], [18, -4.217448476427054, 11.048096965977791, -254.75466593249357, 1], [19, 2.947263801240771, 7.874075994157634, -245.3825616639591, 1], [20, 6.788075835502098, 133.39093412197627, -265.0483315680424, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.577420000000002, 81.01152333333334, -263.92248666666666, 1], [1, 9.63504477772397, 110.77196557195212, -265.0052384256674, 1], [2, 6.556089496755718, 133.40447615368618, -265.0379276351382, 1], [3, 5.6577635790910055, 139.8938353356895, -264.84192754207953, 1], [4, 21.414238794363968, 128.97398903176395, -265.0770917634224, 1], [5, 23.108338625358975, 99.29293593386949, -263.85107414544433, 1], [6, 24.498643952435124, 77.98263669620887, -258.9242738246007, 1], [7, 0, 0, 0, 1], [8, -6.505064134370722, 126.43920625544004, -263.6164981291345, 1], [9, -16.133996223606133, 105.79297905999087, -263.66773024144254, 1], [10, -20.901158720812695, 84.26802222254496, -256.2438396192533, 1], [11, 0, 0, 0, 1], [12, 17.860470672800375, 80.91677786501083, -264.5675976213963, 1], [13, 12.200513788092204, 45.41279154328949, -266.835126434591, 1], [14, 5.884142014130676, 10.556220695063601, -269.65946411984686, 1], [15, 12.750756855348776, 7.8037964727670275, -260.03162070006283, 1], [16, 8.897097580010245, 81.43175259208398, -256.4948479962122, 1], [17, 1.092002675154002, 48.414733842903615, -252.1668324782803, 1], [18, -4.7833218080953195, 11.177947403209615, -253.91228776033807, 1], [19, 2.3801418455477545, 8.276902300760486, -244.36261890426414, 1], [20, 6.556089496755718, 133.40447615368618, -265.0379276351382, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.563386, 80.82508, -263.787512, 1], [1, 9.528137339003745, 110.72871593604533, -264.97356350385047, 1], [2, 6.414826016265484, 133.39700854992554, -265.0488431180528, 1], [3, 5.506633363859858, 139.89004769806212, -264.86506402493694, 1], [4, 21.288688546836234, 128.98809907030244, -265.18480112595586, 1], [5, 23.09324045555528, 99.31500511473847, -263.9628487449542, 1], [6, 24.461884882523915, 78.00784728432282, -258.9943551134476, 1], [7, 0, 0, 0, 1], [8, -6.6148629908068255, 126.40433628967426, -263.494415350402, 1], [9, -16.17447862874051, 105.76504036587424, -263.5258946322446, 1], [10, -20.825291768503284, 83.95305028333907, -255.94695408698388, 1], [11, 0, 0, 0, 1], [12, 17.873097793101323, 80.75577713480281, -264.37793628848993, 1], [13, 12.04784667791558, 45.43866583403562, -266.4654193684149, 1], [14, 5.52108089517272, 10.558027694064236, -268.92870234838995, 1], [15, 12.395252868205105, 7.870306279162117, -259.29246931235826, 1], [16, 8.860050783639146, 81.1231902980685, -256.46498802954216, 1], [17, 1.059555637135153, 48.4292213128404, -252.05468165501821, 1], [18, -4.922474842827291, 11.10646191008302, -253.69866008683863, 1], [19, 1.631330845049897, 5.070436204011985, -247.45173870765558, 1], [20, 6.414826016265484, 133.39700854992554, -265.0488431180528, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.52911, 80.659108, -263.664972, 1], [1, 9.48995505164601, 110.69394464916083, -264.9087553793765, 1], [2, 6.380715968684521, 133.4047311110506, -265.0315817426242, 1], [3, 5.471818240108287, 139.90377236303326, -264.8580750878793, 1], [4, 21.272284533974705, 129.02634388525033, -265.2215397120325, 1], [5, 23.216494805471573, 99.36343312480982, -264.01783979877644, 1], [6, 24.551735764109534, 78.065349894424, -258.98124453526066, 1], [7, 0, 0, 0, 1], [8, -6.622563335891735, 126.381280915351, -263.36832644718777, 1], [9, -16.123528589070247, 105.73549804482901, -263.390104402833, 1], [10, -20.657096873871996, 83.74207621561615, -255.70515366549662, 1], [11, 0, 0, 0, 1], [12, 17.846242780392462, 80.57618423977576, -264.20832361593125, 1], [13, 12.060179935920898, 45.43856436703678, -266.29778938801496, 1], [14, 5.454050024665193, 10.518174543032472, -268.6709190297551, 1], [15, 12.341213391315275, 7.845945227951097, -259.0445605928451, 1], [16, 8.832752456818236, 80.88446891232884, -256.42832551025776, 1], [17, 1.1388105664558594, 48.40706319519681, -252.00262283249884, 1], [18, -4.850540700738059, 11.087572901073273, -253.6466147561424, 1], [19, 1.8610650912240594, 5.929182343114906, -246.90163743742573, 1], [20, 6.380715968684521, 133.4047311110506, -265.0315817426242, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.510896000000002, 80.52049199999999, -263.565674, 1], [1, 9.493729980312253, 110.66404102381773, -264.8392607841363, 1], [2, 6.405964892273569, 133.41167267645, -264.9994392440524, 1], [3, 5.502568471707445, 139.91393571607722, -264.834651780178, 1], [4, 21.310664543440673, 129.05672647197355, -265.2395877612369, 1], [5, 23.395720502402995, 99.40466312644688, -264.0667371615996, 1], [6, 24.6839540121892, 78.11543696080336, -258.9534503249154, 1], [7, 0, 0, 0, 1], [8, -6.5659451180003625, 126.37211761645588, -263.2372342691803, 1], [9, -16.02918831332107, 105.71913206484811, -263.2412787915004, 1], [10, -20.483228563371934, 83.55220426335146, -255.4117050121772, 1], [11, 0, 0, 0, 1], [12, 17.84044518245379, 80.43474640964482, -264.06449147981436, 1], [13, 12.094296998554341, 45.43088046578555, -266.17057254220356, 1], [14, 5.417515391458628, 10.487341322305987, -268.5136983639733, 1], [15, 12.312588676872288, 7.815580914681279, -258.89848440361857, 1], [16, 8.834726969664073, 80.68950134849851, -256.41742146242336, 1], [17, 1.2502254236282893, 48.393735083523, -251.9724593201429, 1], [18, -4.737334095472583, 11.057884981292872, -253.65912413975653, 1], [19, 1.8091262794877343, 5.655755510533198, -246.9468943268088, 1], [20, 6.405964892273569, 133.41167267645, -264.9994392440524, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.360949999999999, 80.41339200000002, -263.551788, 1], [1, 9.368330931257342, 110.61956559374303, -264.8526411685163, 1], [2, 6.304468248628559, 133.40056676595887, -265.04922028914694, 1], [3, 5.40877241558578, 139.906393864422, -264.8931413265267, 1], [4, 21.220307483138726, 129.06507880044663, -265.355368316163, 1], [5, 23.43715285168963, 99.42587757720757, -264.211251872621, 1], [6, 24.70388643709246, 78.12637336554589, -259.10058732958413, 1], [7, 0, 0, 0, 1], [8, -6.632437893018636, 126.34743586383003, -263.17467881433475, 1], [9, -16.074772061217335, 105.65832961932615, -263.16805528491057, 1], [10, -20.45296815924889, 83.4336978760916, -255.20732610147215, 1], [11, 0, 0, 0, 1], [12, 17.685511404313715, 80.33810544047087, -263.9931592036443, 1], [13, 11.942067337595184, 45.44996957488038, -266.1364142501273, 1], [14, 5.173592361077221, 10.514215486028519, -268.4384695562104, 1], [15, 12.073845521208936, 7.839524355103732, -258.83440927647746, 1], [16, 8.672344104920487, 80.54289515594748, -256.49955653857893, 1], [17, 1.2065706925392083, 48.39383640216235, -252.04579226362534, 1], [18, -4.808821341595152, 10.91417591164339, -253.76691951654087, 1], [19, 1.3001648491503346, 4.577817017130697, -247.50412782174158, 1], [20, 6.304468248628559, 133.40056676595887, -265.04922028914694, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.250284000000002, 80.32294199999998, -263.540284, 1], [1, 9.170505078382067, 110.55792894646059, -264.8654249050643, 1], [2, 6.100639030555847, 133.36840494295134, -265.10443087073656, 1], [3, 5.21121749427109, 139.87709189719408, -264.9582721003278, 1], [4, 21.022009809528207, 129.0323354520338, -265.50052251063335, 1], [5, 23.34641559165831, 99.40334546979999, -264.44447079016135, 1], [6, 24.531659221443274, 78.0800379232697, -259.3799413359263, 1], [7, 0, 0, 0, 1], [8, -6.804002917915006, 126.31478321250621, -263.122695534866, 1], [9, -16.26096205098464, 105.59753732223734, -263.11072306291663, 1], [10, -20.591192825045397, 83.36274728164872, -255.04670345487534, 1], [11, 0, 0, 0, 1], [12, 17.559170644294685, 80.25623275414836, -263.88319616952566, 1], [13, 11.553459498319796, 45.50944834638596, -265.9383844642248, 1], [14, 4.576125569676679, 10.593261685922101, -268.0340442694715, 1], [15, 11.475509983610323, 7.9400733625108835, -258.429688739077, 1], [16, 8.553958399397565, 80.42825535291453, -256.5888334814751, 1], [17, 1.0387901658592824, 48.40614869000741, -252.10324333978622, 1], [18, -5.0410264623923275, 10.847848087749817, -253.810280876587, 1], [19, 1.214697263811896, 5.0646382144353135, -247.25339179454488, 1], [20, 6.100639030555847, 133.36840494295134, -265.10443087073656, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.165788000000001, 80.263086, -263.505354, 1], [1, 9.048097541173135, 110.51856201572426, -264.8332898679007, 1], [2, 5.973592853398509, 133.35335247757237, -265.09526028169495, 1], [3, 5.08743150821112, 139.86365813560343, -264.95380902914246, 1], [4, 20.90065434158638, 129.01636503096333, -265.5204557287276, 1], [5, 23.312725562171668, 99.3964489536175, -264.53050583079647, 1], [6, 24.41915657547679, 78.05349008062143, -259.5123234147228, 1], [7, 0, 0, 0, 1], [8, -6.900682767153289, 126.30308663589332, -263.06775084099394, 1], [9, -16.361442343671428, 105.59071585006014, -263.07519347279396, 1], [10, -20.681842306716188, 83.30864717629521, -254.9269863353857, 1], [11, 0, 0, 0, 1], [12, 17.47668442646411, 80.2063179948269, -263.7968740185573, 1], [13, 11.384681871953791, 45.49600505490025, -265.84107080433887, 1], [14, 4.339771010065124, 10.589278694389137, -267.9146313926211, 1], [15, 11.242168312671847, 7.936328809544641, -258.3166490689848, 1], [16, 8.514201356720443, 80.35028974516199, -256.601663026675, 1], [17, 0.9849341858153933, 48.426308637146875, -252.11192660776692, 1], [18, -5.1244101894040455, 10.779323103512347, -253.85468361485965, 1], [19, 1.2483122327539027, 5.36652020360836, -247.0525317847829, 1], [20, 5.973592853398509, 133.35335247757237, -265.09526028169495, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.108466000000002, 80.22172199999999, -263.49925599999995, 1], [1, 8.978616265287837, 110.49172050797289, -264.8327506466754, 1], [2, 5.899679185397019, 133.34477897244832, -265.1121452356259, 1], [3, 5.015272545386999, 139.8560139963558, -264.97428566959366, 1], [4, 20.830877319471092, 129.00705325974963, -265.56099990172055, 1], [5, 23.31976009454722, 99.39573588234775, -264.6250756077934, 1], [6, 24.37154120412572, 78.03461495705147, -259.6554960720279, 1], [7, 0, 0, 0, 1], [8, -6.947994911270908, 126.29658387476836, -263.04886304277704, 1], [9, -16.409928747705624, 105.60086299630088, -263.0780708687364, 1], [10, -20.732032278786427, 83.27079342386352, -254.8479225543606, 1], [11, 0, 0, 0, 1], [12, 17.424629567195296, 80.17965966563345, -263.7477720997674, 1], [13, 11.282286814423273, 45.4835040873298, -265.78059168839826, 1], [14, 4.195251509431285, 10.586265541785032, -267.83880230590694, 1], [15, 11.103016610785382, 7.9373946632772965, -258.24638420207975, 1], [16, 8.499990447238009, 80.29333529990214, -256.63217498666626, 1], [17, 0.9906245635523332, 48.43990872740147, -252.14277284132646, 1], [18, -5.122700709371475, 10.735721765615246, -253.9286710621153, 1], [19, 0.9831469979676326, 5.88417726921157, -247.31103373643805, 1], [20, 5.899679185397019, 133.34477897244832, -265.1121452356259, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.24819, 80.185726, -263.48139199999997, 1], [1, 9.04611040736254, 110.47286432715083, -264.81259989641114, 1], [2, 5.948948998079972, 133.34278155020817, -265.1084461340913, 1], [3, 5.065956347703994, 139.8547495013556, -264.97406328002614, 1], [4, 20.87853127480087, 128.99368954688086, -265.58233966351327, 1], [5, 23.389761864587186, 99.38880510147574, -264.69675767179945, 1], [6, 24.413462776117324, 78.00764183628382, -259.7982298448866, 1], [7, 0, 0, 0, 1], [8, -6.883458509501266, 126.30205467407539, -263.0156624806661, 1], [9, -16.37009385108125, 105.65275228953661, -263.06574204402744, 1], [10, -20.72234256532883, 83.28990879606476, -254.75085470201552, 1], [11, 0, 0, 0, 1], [12, 17.609023781103996, 80.18404241575759, -263.70907768799617, 1], [13, 11.283293933006336, 45.46524240587297, -265.6776330301967, 1], [14, 4.108530603298072, 10.58615191832834, -267.64117090376357, 1], [15, 10.663739474747771, 7.555944004749465, -257.9172869595851, 1], [16, 8.673979880349712, 80.22396062536825, -256.62464952533696, 1], [17, 1.0856448147880338, 48.453915708441755, -252.1142829198739, 1], [18, -5.022406419455775, 10.886610221077468, -253.90458128612616, 1], [19, 1.1182292634063362, 6.262180751593188, -247.15530435424895, 1], [20, 5.948948998079972, 133.34278155020817, -265.1084461340913, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 13.389576, 80.15978399999999, -263.448536, 1], [1, 9.181162041434673, 110.46884232233324, -264.74237632767927, 1], [2, 6.0852116799314055, 133.35476722691976, -265.04148409594205, 1], [3, 5.20677745288541, 139.86774280193816, -264.9088518741259, 1], [4, 21.012188356901845, 128.9913419617956, -265.51728381625514, 1], [5, 23.524773716615197, 99.39210174763353, -264.6514178119281, 1], [6, 24.538583090625757, 77.99730296529687, -259.80895881741, 1], [7, 0, 0, 0, 1], [8, -6.7372652723777655, 126.32954491019284, -262.93804834732805, 1], [9, -16.25812086629071, 105.73961740514488, -262.98468408065, 1], [10, -20.66557683032677, 83.38514044509517, -254.5356077623304, 1], [11, 0, 0, 0, 1], [12, 17.801841881743353, 80.19001759675255, -263.6705483596626, 1], [13, 11.390709641446989, 45.416895810369304, -265.6077396140285, 1], [14, 4.1930658832494885, 10.55159970208257, -267.5959455904862, 1], [15, 10.755221009038742, 7.531411711005541, -257.87476089562335, 1], [16, 8.865926423270938, 80.16792257864857, -256.5835388133526, 1], [17, 1.2282828413300164, 48.472652952929494, -252.03066269251627, 1], [18, -4.894002190338298, 10.946181747509534, -253.84022989765046, 1], [19, 1.2494503010633586, 6.514957339951667, -247.00718983881293, 1], [20, 6.0852116799314055, 133.35476722691976, -265.04148409594205, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
