[[0, -0.07460373, -0.09619015, 2.429075, 1], [1, -0.07983353, 0.2053686, 2.397653, 1], [2, -0.08558712, 0.498499, 2.356747, 1], [3, -0.08445272, 0.6361135, 2.340652, 1], [4, -0.2316603, 0.366363, 2.326509, 1], [5, -0.2656436, 0.1294832, 2.326441, 1], [6, -0.2608409, -0.04290543, 2.283866, 1], [7, -0.2578347, -0.1104679, 2.274074, 1], [8, 0.07151306, 0.3732872, 2.337035, 1], [9, 0.1162951, 0.1380763, 2.337368, 1], [10, 0.1375803, -0.05446143, 2.325325, 1], [11, 0.1366855, -0.1129314, 2.324804, 1], [12, -0.1412557, -0.09543976, 2.396409, 1], [13, -0.1331564, -0.3846394, 2.444298, 1], [14, -0.1220405, -0.6783196, 2.45897, 1], [15, -0.1110854, -0.7336743, 2.36416, 1], [16, -0.006066166, -0.09482443, 2.396049, 1], [17, -0.02800125, -0.4033869, 2.461285, 1], [18, -0.04736939, -0.6971236, 2.468117, 1], [19, 0.003734797, -0.7198834, 2.368624, 1], [20, -0.08421148, 0.4263555, 2.368877, 1], [21, -0.2509476, -0.1781769, 2.279752, 1], [22, -0.2787372, -0.1120437, 2.25605, 1], [23, 0.1308052, -0.1816168, 2.335937, 1], [24, 0.1624657, -0.1317656, 2.321571, 1]]
[[0, -0.07474652, -0.09630848, 2.429089, 1], [1, -0.08002117, 0.2053463, 2.397788, 1], [2, -0.08571535, 0.4985774, 2.356861, 1], [3, -0.08531914, 0.6361703, 2.341021, 1], [4, -0.2319262, 0.3651889, 2.326808, 1], [5, -0.2658133, 0.1282806, 2.326399, 1], [6, -0.2587205, -0.0883934, 2.290399, 1], [7, -0.2613733, -0.1227021, 2.277111, 1], [8, 0.07107476, 0.3735968, 2.337406, 1], [9, 0.1171989, 0.1387467, 2.33909, 1], [10, 0.1408208, -0.05233425, 2.331463, 1], [11, 0.1477599, -0.1087543, 2.333641, 1], [12, -0.1414921, -0.09572969, 2.396478, 1], [13, -0.1333147, -0.3847059, 2.444302, 1], [14, -0.1210687, -0.6783963, 2.458404, 1], [15, -0.1130156, -0.736128, 2.365686, 1], [16, -0.006132223, -0.09482668, 2.396042, 1], [17, -0.02569186, -0.3989826, 2.459834, 1], [18, -0.04673812, -0.6921846, 2.472495, 1], [19, -0.01887362, -0.729853, 2.368379, 1], [20, -0.08435708, 0.4264154, 2.369005, 1], [21, -0.2521832, -0.1812485, 2.280926, 1], [22, -0.2849044, -0.1126573, 2.2614, 1], [23, 0.1409608, -0.1834795, 2.346267, 1], [24, 0.1730408, -0.1196608, 2.333333, 1]]
[[0, -0.07488674, -0.09661661, 2.429394, 1], [1, -0.08018237, 0.2052095, 2.398069, 1], [2, -0.08577836, 0.4985755, 2.356939, 1], [3, -0.08591297, 0.6360857, 2.341566, 1], [4, -0.2318858, 0.3642672, 2.326763, 1], [5, -0.2658598, 0.1273923, 2.326574, 1], [6, -0.2679007, -0.06412392, 2.297658, 1], [7, -0.2700197, -0.1140982, 2.284825, 1], [8, 0.0705094, 0.3739236, 2.338064, 1], [9, 0.1219804, 0.1408339, 2.346618, 1], [10, 0.1480576, -0.05012826, 2.34277, 1], [11, 0.161413, -0.0997488, 2.347167, 1], [12, -0.1416771, -0.09608546, 2.396719, 1], [13, -0.1336811, -0.3844756, 2.444122, 1], [14, -0.1210487, -0.678129, 2.458475, 1], [15, -0.1127687, -0.7360745, 2.366007, 1], [16, -0.006211584, -0.09503104, 2.396421, 1], [17, -0.02679681, -0.4043657, 2.459645, 1], [18, -0.04700415, -0.6981212, 2.465241, 1], [19, 0.01552788, -0.7352651, 2.386272, 1], [20, -0.08444384, 0.4263942, 2.369132, 1], [21, -0.2653945, -0.1801624, 2.286975, 1], [22, -0.295934, -0.09901386, 2.268062, 1], [23, 0.1593466, -0.1717044, 2.350488, 1], [24, 0.1891032, -0.08122207, 2.337143, 1]]
[[0, -0.07521731, -0.09661387, 2.429474, 1], [1, -0.08045729, 0.2052367, 2.398154, 1], [2, -0.08589753, 0.498611, 2.356925, 1], [3, -0.08640145, 0.6362359, 2.341752, 1], [4, -0.2320888, 0.36384, 2.326735, 1], [5, -0.265993, 0.1269646, 2.326652, 1], [6, -0.2720762, -0.05483907, 2.297979, 1], [7, -0.2771038, -0.1155667, 2.286999, 1], [8, 0.07036524, 0.3744797, 2.338959, 1], [9, 0.1263964, 0.1430408, 2.352402, 1], [10, 0.1672108, -0.04040308, 2.354048, 1], [11, 0.1755711, -0.09851684, 2.359287, 1], [12, -0.1420384, -0.0960621, 2.396737, 1], [13, -0.1338572, -0.3843503, 2.444138, 1], [14, -0.1204226, -0.677951, 2.458707, 1], [15, -0.1138631, -0.7360342, 2.366219, 1], [16, -0.006501558, -0.09500895, 2.396572, 1], [17, -0.03791435, -0.3815656, 2.446392, 1], [18, -0.04464673, -0.6740878, 2.472373, 1], [19, -0.01740788, -0.7379984, 2.393342, 1], [20, -0.08459607, 0.4264314, 2.369142, 1], [21, -0.272186, -0.1802657, 2.293705, 1], [22, -0.3034996, -0.1188324, 2.2755, 1], [23, 0.1759076, -0.172582, 2.372427, 1], [24, 0.2005229, -0.08675396, 2.35125, 1]]
[[0, -0.07530375, -0.0966326, 2.429549, 1], [1, -0.0806301, 0.2052889, 2.398319, 1], [2, -0.08606472, 0.498744, 2.357042, 1], [3, -0.0874254, 0.6363145, 2.34213, 1], [4, -0.2325137, 0.3630938, 2.3267, 1], [5, -0.2668371, 0.1263012, 2.326823, 1], [6, -0.2753432, -0.05182835, 2.29928, 1], [7, -0.2807784, -0.1111562, 2.289292, 1], [8, 0.07030847, 0.3745355, 2.339517, 1], [9, 0.1332939, 0.1461067, 2.360894, 1], [10, 0.1832606, -0.03062936, 2.363573, 1], [11, 0.1963066, -0.09111935, 2.373229, 1], [12, -0.1421369, -0.09614032, 2.396701, 1], [13, -0.1344684, -0.3837539, 2.443913, 1], [14, -0.1213581, -0.6773561, 2.458651, 1], [15, -0.08514746, -0.7387999, 2.381267, 1], [16, -0.006633187, -0.0949005, 2.396927, 1], [17, -0.03713109, -0.3824016, 2.447018, 1], [18, -0.0457848, -0.674992, 2.472049, 1], [19, -0.01849994, -0.7381206, 2.391902, 1], [20, -0.0847699, 0.426549, 2.369281, 1], [21, -0.2703149, -0.1741151, 2.296324, 1], [22, -0.3039775, -0.1173139, 2.2716, 1], [23, 0.2020014, -0.1574654, 2.388256, 1], [24, 0.221376, -0.08087969, 2.3656, 1]]
[[0, -0.075451, -0.09651894, 2.42986, 1], [1, -0.08127522, 0.2056024, 2.3986, 1], [2, -0.08746758, 0.4994043, 2.356972, 1], [3, -0.08884584, 0.6366086, 2.342506, 1], [4, -0.233322, 0.3624796, 2.326383, 1], [5, -0.2693789, 0.1260297, 2.327452, 1], [6, -0.2842311, -0.04792152, 2.301254, 1], [7, -0.2888606, -0.1107836, 2.29391, 1], [8, 0.07023453, 0.3747348, 2.340426, 1], [9, 0.1447701, 0.1511639, 2.368708, 1], [10, 0.2106089, -0.01700659, 2.379134, 1], [11, 0.2259705, -0.07877668, 2.390472, 1], [12, -0.1422247, -0.09612428, 2.396768, 1], [13, -0.1346175, -0.3833258, 2.443769, 1], [14, -0.1220334, -0.6769692, 2.458321, 1], [15, -0.06963253, -0.7360517, 2.394191, 1], [16, -0.006811829, -0.09454946, 2.397692, 1], [17, -0.03519744, -0.3825777, 2.447278, 1], [18, -0.04216202, -0.6751413, 2.472861, 1], [19, -0.02165637, -0.7391664, 2.390867, 1], [20, -0.08595268, 0.427112, 2.369342, 1], [21, -0.2898943, -0.1798718, 2.302362, 1], [22, -0.3119707, -0.1204202, 2.283, 1], [23, 0.2336884, -0.144867, 2.413414, 1], [24, 0.2479031, -0.06717075, 2.39175, 1]]
[[0, -0.07562406, -0.09633087, 2.430043, 1], [1, -0.08154001, 0.2057103, 2.39864, 1], [2, -0.08781539, 0.4994395, 2.35677, 1], [3, -0.08957187, 0.6365695, 2.342609, 1], [4, -0.2339476, 0.3620595, 2.325869, 1], [5, -0.2715883, 0.1261035, 2.329879, 1], [6, -0.2872165, -0.04775728, 2.30353, 1], [7, -0.2928496, -0.1084081, 2.298342, 1], [8, 0.0702673, 0.3757501, 2.342493, 1], [9, 0.1595893, 0.1591891, 2.377127, 1], [10, 0.2434364, -0.0008284136, 2.396041, 1], [11, 0.2596593, -0.06886584, 2.405053, 1], [12, -0.1423549, -0.09607217, 2.396736, 1], [13, -0.1346975, -0.3829463, 2.44365, 1], [14, -0.1159264, -0.6763119, 2.457838, 1], [15, -0.07332265, -0.7402465, 2.390605, 1], [16, -0.007039787, -0.09402528, 2.39835, 1], [17, -0.03162336, -0.4020695, 2.4646, 1], [18, -0.04201623, -0.6963524, 2.470077, 1], [19, -0.007852543, -0.7282112, 2.365215, 1], [20, -0.08627246, 0.4271697, 2.369218, 1], [21, -0.2961563, -0.1747629, 2.300359, 1], [22, -0.3154138, -0.08872634, 2.2888, 1], [23, 0.2725908, -0.1388493, 2.423772, 1], [24, 0.279661, -0.07542404, 2.407222, 1]]
[[0, -0.07618076, -0.09533222, 2.430323, 1], [1, -0.08228005, 0.2062282, 2.398555, 1], [2, -0.08880029, 0.499609, 2.356158, 1], [3, -0.0904889, 0.6368811, 2.342443, 1], [4, -0.2344445, 0.3660514, 2.322612, 1], [5, -0.2718417, 0.1303077, 2.329734, 1], [6, -0.2909102, -0.04339076, 2.30559, 1], [7, -0.297448, -0.1101374, 2.299777, 1], [8, 0.07246107, 0.3755344, 2.345682, 1], [9, 0.1734857, 0.1654003, 2.384616, 1], [10, 0.2746195, 0.02055945, 2.408183, 1], [11, 0.29529, -0.02937683, 2.418531, 1], [12, -0.1428632, -0.09521782, 2.396271, 1], [13, -0.1347755, -0.3827575, 2.443569, 1], [14, -0.1172347, -0.676064, 2.459172, 1], [15, -0.07983507, -0.7373249, 2.382428, 1], [16, -0.007784287, -0.0925387, 2.399647, 1], [17, -0.03032392, -0.4014071, 2.46402, 1], [18, -0.03918884, -0.6956659, 2.470737, 1], [19, -0.01519722, -0.7269416, 2.361754, 1], [20, -0.08717951, 0.4274344, 2.36877, 1], [21, -0.2990459, -0.1761786, 2.308692, 1], [22, -0.3173869, -0.1373678, 2.29, 1], [23, 0.3191361, -0.09800815, 2.448048, 1], [24, 0.3131323, 0.004600681, 2.4185, 1]]
[[0, -0.07627494, -0.09302462, 2.430696, 1], [1, -0.08315651, 0.2074815, 2.397946, 1], [2, -0.09088377, 0.5003581, 2.353813, 1], [3, -0.09214884, 0.637651, 2.34186, 1], [4, -0.2353677, 0.3697158, 2.319919, 1], [5, -0.2742862, 0.1344627, 2.329533, 1], [6, -0.2930194, -0.03948921, 2.308189, 1], [7, -0.2998766, -0.1098407, 2.306603, 1], [8, 0.07860985, 0.3800112, 2.354301, 1], [9, 0.2591893, 0.2410615, 2.408542, 1], [10, 0.3942318, 0.1120089, 2.449605, 1], [11, 0.4211557, 0.07558636, 2.455528, 1], [12, -0.1428696, -0.09243373, 2.395035, 1], [13, -0.1350473, -0.381842, 2.443683, 1], [14, -0.1178378, -0.6751047, 2.459976, 1], [15, -0.08606965, -0.7366378, 2.379693, 1], [16, -0.007912887, -0.09014683, 2.401553, 1], [17, -0.03014238, -0.4002233, 2.462491, 1], [18, -0.03848637, -0.6943747, 2.471095, 1], [19, -0.02232363, -0.7297337, 2.362332, 1], [20, -0.08888968, 0.4283456, 2.366994, 1], [21, -0.3061242, -0.1745417, 2.314855, 1], [22, -0.3208472, -0.1000644, 2.292181, 1], [23, 0.4698731, 0.02292728, 2.489926, 1], [24, 0.4193363, 0.1237155, 2.465, 1]]
[[0, -0.07609923, -0.09104454, 2.430792, 1], [1, -0.08421244, 0.2088335, 2.397132, 1], [2, -0.09372045, 0.501247, 2.351357, 1], [3, -0.09333599, 0.6377388, 2.340725, 1], [4, -0.2357359, 0.3712528, 2.318151, 1], [5, -0.2751435, 0.1362352, 2.329209, 1], [6, -0.2936848, -0.03780456, 2.308846, 1], [7, -0.2996902, -0.1088551, 2.30517, 1], [8, 0.08092982, 0.384288, 2.357486, 1], [9, 0.271312, 0.2591466, 2.411162, 1], [10, 0.4118214, 0.1717009, 2.454601, 1], [11, 0.4570234, 0.1315429, 2.463074, 1], [12, -0.1425876, -0.09085964, 2.394175, 1], [13, -0.1353303, -0.3808315, 2.443503, 1], [14, -0.115153, -0.6739544, 2.459436, 1], [15, -0.09703381, -0.7377327, 2.375996, 1], [16, -0.007785023, -0.08769408, 2.402652, 1], [17, -0.02561543, -0.3937549, 2.461118, 1], [18, -0.03850056, -0.6873939, 2.474487, 1], [19, -0.02431391, -0.7330437, 2.372003, 1], [20, -0.09123266, 0.4293988, 2.365008, 1], [21, -0.3027075, -0.1753637, 2.315916, 1], [22, -0.3193555, -0.1001021, 2.292688, 1], [23, 0.513581, 0.08324536, 2.501597, 1], [24, 0.449377, 0.1748279, 2.470182, 1]]
[[0, -0.07597862, -0.08889707, 2.431559, 1], [1, -0.08469547, 0.2105338, 2.396797, 1], [2, -0.0944566, 0.5026742, 2.35005, 1], [3, -0.09404293, 0.6385159, 2.340233, 1], [4, -0.2375182, 0.368911, 2.316214, 1], [5, -0.2777968, 0.1344088, 2.330089, 1], [6, -0.2947324, -0.03977832, 2.309415, 1], [7, -0.2988263, -0.1100168, 2.308355, 1], [8, 0.08491888, 0.3953462, 2.362544, 1], [9, 0.305941, 0.3414801, 2.414064, 1], [10, 0.4611634, 0.2784708, 2.454286, 1], [11, 0.5048201, 0.2590578, 2.467021, 1], [12, -0.1422808, -0.08912902, 2.393712, 1], [13, -0.1357629, -0.3783622, 2.444148, 1], [14, -0.1162746, -0.6716024, 2.459458, 1], [15, -0.1040179, -0.7364848, 2.375966, 1], [16, -0.007860923, -0.08507235, 2.405025, 1], [17, -0.02904498, -0.3883426, 2.459327, 1], [18, -0.03777697, -0.6820041, 2.474441, 1], [19, -0.03077983, -0.7344788, 2.376505, 1], [20, -0.09193923, 0.4308734, 2.363934, 1], [21, -0.2993291, -0.1772472, 2.318915, 1], [22, -0.3180938, -0.1092123, 2.295709, 1], [23, 0.5657612, 0.2171994, 2.481506, 1], [24, 0.5049764, 0.2954515, 2.494333, 1]]
