[['2, k, 0', [-0.2206538, -0.1316895, 1.0]], ['2, k, 1', [-0.2259823, 0.136295, 1.0]], ['2, k, 2', [-0.2255387, 0.3984528, 1.0]], ['2, k, 3', [-0.2291986, 0.5368903, 1.0]], ['2, k, 4', [-0.3887774, 0.2810038, 1.0]], ['2, k, 5', [-0.381834, 0.08451921, 1.0]], ['2, k, 6', [-0.2978963, -0.09662081, 1.0]], ['2, k, 7', [-0.2544507, -0.150475, 1.0]], ['2, k, 8', [-0.05877105, 0.2823858, 1.0]], ['2, k, 9', [-0.0946881, 0.07069927, 1.0]], ['2, k, 10', [-0.1667661, -0.09038239, 1.0]], ['2, k, 11', [-0.2092681, -0.1494425, 1.0]], ['2, k, 12', [-0.296097, -0.1320448, 1.0]], ['2, k, 13', [-0.3984818, -0.2320268, 1.0]], ['2, k, 14', [-0.3947099, -0.6087968, 1.0]], ['2, k, 15', [-0.418766, -0.6750555, 1.0]], ['2, k, 16', [-0.1406252, -0.1285101, 1.0]], ['2, k, 17', [-0.02764498, -0.2258216, 1.0]], ['2, k, 18', [-0.03762783, -0.6032123, 1.0]], ['2, k, 19', [-0.0114889, -0.6644626, 1.0]], ['2, k, 20', [-0.2264818, 0.3334725, 1.0]], ['2, k, 21', [-0.2103211, -0.1978888, 1.0]], ['2, k, 22', [-0.2561263, -0.1768306, 1.0]], ['2, k, 23', [-0.2423889, -0.1852997, 1.0]], ['2, k, 24', [-0.2163182, -0.1421552, 1.0]]]
[['2, k, 0', [-0.219919, -0.1326311, 1.0]], ['2, k, 1', [-0.2255088, 0.1364703, 1.0]], ['2, k, 2', [-0.2258126, 0.3994256, 1.0]], ['2, k, 3', [-0.2293953, 0.5374416, 1.0]], ['2, k, 4', [-0.3885724, 0.2816899, 1.0]], ['2, k, 5', [-0.3769893, 0.08487736, 1.0]], ['2, k, 6', [-0.2976354, -0.09703799, 1.0]], ['2, k, 7', [-0.2541355, -0.1578834, 1.0]], ['2, k, 8', [-0.05890391, 0.2816088, 1.0]], ['2, k, 9', [-0.09043805, 0.08060575, 1.0]], ['2, k, 10', [-0.167963, -0.09101956, 1.0]], ['2, k, 11', [-0.2076257, -0.1528329, 1.0]], ['2, k, 12', [-0.2943031, -0.1331136, 1.0]], ['2, k, 13', [-0.397803, -0.2315183, 1.0]], ['2, k, 14', [-0.394636, -0.6087119, 1.0]], ['2, k, 15', [-0.418621, -0.6746059, 1.0]], ['2, k, 16', [-0.1406783, -0.1293849, 1.0]], ['2, k, 17', [-0.02770534, -0.2255537, 1.0]], ['2, k, 18', [-0.03746166, -0.6024445, 1.0]], ['2, k, 19', [-0.01130407, -0.6642426, 1.0]], ['2, k, 20', [-0.226481, 0.3341718, 1.0]], ['2, k, 21', [-0.2064893, -0.2004609, 1.0]], ['2, k, 22', [-0.2486825, -0.2003953, 1.0]], ['2, k, 23', [-0.2423029, -0.1899744, 1.0]], ['2, k, 24', [-0.2489388, -0.1627871, 1.0]]]
[['2, k, 0', [-0.2177205, -0.1326273, 1.0]], ['2, k, 1', [-0.2240517, 0.1369843, 1.0]], ['2, k, 2', [-0.2256466, 0.4001908, 1.0]], ['2, k, 3', [-0.2296881, 0.538919, 1.0]], ['2, k, 4', [-0.3884679, 0.282176, 1.0]], ['2, k, 5', [-0.3762318, 0.08524331, 1.0]], ['2, k, 6', [-0.2983506, -0.09909755, 1.0]], ['2, k, 7', [-0.2544884, -0.1632738, 1.0]], ['2, k, 8', [-0.05827867, 0.2831799, 1.0]], ['2, k, 9', [-0.09079283, 0.08043528, 1.0]], ['2, k, 10', [-0.1689733, -0.09312607, 1.0]], ['2, k, 11', [-0.208937, -0.158809, 1.0]], ['2, k, 12', [-0.291407, -0.1334202, 1.0]], ['2, k, 13', [-0.3965696, -0.2301187, 1.0]], ['2, k, 14', [-0.3946653, -0.6089624, 1.0]], ['2, k, 15', [-0.4187531, -0.6747528, 1.0]], ['2, k, 16', [-0.1392673, -0.1291735, 1.0]], ['2, k, 17', [-0.02776115, -0.2255614, 1.0]], ['2, k, 18', [-0.03717628, -0.6021457, 1.0]], ['2, k, 19', [-0.01079757, -0.6645978, 1.0]], ['2, k, 20', [-0.2260025, 0.3349305, 1.0]], ['2, k, 21', [-0.2106513, -0.2076391, 1.0]], ['2, k, 22', [-0.2397939, -0.1974468, 1.0]], ['2, k, 23', [-0.249271, -0.1931652, 1.0]], ['2, k, 24', [-0.2483333, -0.1664155, 1.0]]]
[['2, k, 0', [-0.2169361, -0.1321953, 1.0]], ['2, k, 1', [-0.223454, 0.1375551, 1.0]], ['2, k, 2', [-0.225673, 0.401054, 1.0]], ['2, k, 3', [-0.2300864, 0.5394078, 1.0]], ['2, k, 4', [-0.3883347, 0.282428, 1.0]], ['2, k, 5', [-0.3759578, 0.08516913, 1.0]], ['2, k, 6', [-0.3011255, -0.0992218, 1.0]], ['2, k, 7', [-0.2609095, -0.1649603, 1.0]], ['2, k, 8', [-0.05832762, 0.2826278, 1.0]], ['2, k, 9', [-0.09121171, 0.07903473, 1.0]], ['2, k, 10', [-0.1714114, -0.09789342, 1.0]], ['2, k, 11', [-0.2098694, -0.1626868, 1.0]], ['2, k, 12', [-0.290918, -0.1330373, 1.0]], ['2, k, 13', [-0.3967252, -0.2300648, 1.0]], ['2, k, 14', [-0.3947, -0.6090428, 1.0]], ['2, k, 15', [-0.4188243, -0.6748538, 1.0]], ['2, k, 16', [-0.1382412, -0.1287359, 1.0]], ['2, k, 17', [-0.0284248, -0.2247195, 1.0]], ['2, k, 18', [-0.03702018, -0.60191, 1.0]], ['2, k, 19', [-0.01073912, -0.6642798, 1.0]], ['2, k, 20', [-0.2258068, 0.3357141, 1.0]], ['2, k, 21', [-0.2177654, -0.2071772, 1.0]], ['2, k, 22', [-0.2695879, -0.1850351, 1.0]], ['2, k, 23', [-0.2436734, -0.1921147, 1.0]], ['2, k, 24', [-0.2095835, -0.1575169, 1.0]]]
[['2, k, 0', [-0.2145543, -0.1336107, 1.0]], ['2, k, 1', [-0.2226111, 0.137553, 1.0]], ['2, k, 2', [-0.2258882, 0.4017418, 1.0]], ['2, k, 3', [-0.2305221, 0.5402153, 1.0]], ['2, k, 4', [-0.3910497, 0.2811854, 1.0]], ['2, k, 5', [-0.3755626, 0.08438867, 1.0]], ['2, k, 6', [-0.300584, -0.1006318, 1.0]], ['2, k, 7', [-0.2601462, -0.16627, 1.0]], ['2, k, 8', [-0.05833645, 0.2825669, 1.0]], ['2, k, 9', [-0.09169998, 0.07797782, 1.0]], ['2, k, 10', [-0.1742978, -0.1036524, 1.0]], ['2, k, 11', [-0.2153049, -0.1688893, 1.0]], ['2, k, 12', [-0.2871822, -0.1350497, 1.0]], ['2, k, 13', [-0.3967765, -0.2299642, 1.0]], ['2, k, 14', [-0.3947251, -0.6090371, 1.0]], ['2, k, 15', [-0.4186768, -0.6748484, 1.0]], ['2, k, 16', [-0.1370654, -0.1296322, 1.0]], ['2, k, 17', [-0.02849746, -0.2247006, 1.0]], ['2, k, 18', [-0.0371543, -0.602002, 1.0]], ['2, k, 19', [-0.01054686, -0.6646179, 1.0]], ['2, k, 20', [-0.2257622, 0.3361898, 1.0]], ['2, k, 21', [-0.2178469, -0.2084255, 1.0]], ['2, k, 22', [-0.2659842, -0.1843151, 1.0]], ['2, k, 23', [-0.2495083, -0.2045077, 1.0]], ['2, k, 24', [-0.2136989, -0.1605049, 1.0]]]
[['2, k, 0', [-0.2152644, -0.1335091, 1.0]], ['2, k, 1', [-0.2228845, 0.1377469, 1.0]], ['2, k, 2', [-0.2264107, 0.4023905, 1.0]], ['2, k, 3', [-0.2308493, 0.5406449, 1.0]], ['2, k, 4', [-0.3909068, 0.2816943, 1.0]], ['2, k, 5', [-0.3752192, 0.0845787, 1.0]], ['2, k, 6', [-0.277442, -0.1279265, 1.0]], ['2, k, 7', [-0.2396527, -0.1766364, 1.0]], ['2, k, 8', [-0.05835515, 0.2824245, 1.0]], ['2, k, 9', [-0.09203963, 0.07747501, 1.0]], ['2, k, 10', [-0.1757552, -0.1045438, 1.0]], ['2, k, 11', [-0.2153931, -0.1679356, 1.0]], ['2, k, 12', [-0.28816, -0.1346321, 1.0]], ['2, k, 13', [-0.3967424, -0.2298898, 1.0]], ['2, k, 14', [-0.3947261, -0.608986, 1.0]], ['2, k, 15', [-0.4184666, -0.6746691, 1.0]], ['2, k, 16', [-0.1377526, -0.1297629, 1.0]], ['2, k, 17', [-0.02852696, -0.2245267, 1.0]], ['2, k, 18', [-0.03717586, -0.6022524, 1.0]], ['2, k, 19', [-0.01059583, -0.6647143, 1.0]], ['2, k, 20', [-0.2261411, 0.3367211, 1.0]], ['2, k, 21', [-0.2175538, -0.2374792, 1.0]], ['2, k, 22', [-0.2598846, -0.2053353, 1.0]], ['2, k, 23', [-0.2434819, -0.2014377, 1.0]], ['2, k, 24', [-0.2487721, -0.1573075, 1.0]]]
[['2, k, 0', [-0.2166553, -0.1327696, 1.0]], ['2, k, 1', [-0.2235089, 0.1382429, 1.0]], ['2, k, 2', [-0.2270257, 0.4029556, 1.0]], ['2, k, 3', [-0.2317129, 0.5418165, 1.0]], ['2, k, 4', [-0.3910896, 0.2819646, 1.0]], ['2, k, 5', [-0.3746119, 0.0845963, 1.0]], ['2, k, 6', [-0.2897486, -0.1132221, 1.0]], ['2, k, 7', [-0.2527905, -0.1719571, 1.0]], ['2, k, 8', [-0.0584189, 0.2822414, 1.0]], ['2, k, 9', [-0.09311402, 0.0758125, 1.0]], ['2, k, 10', [-0.1770698, -0.1038263, 1.0]], ['2, k, 11', [-0.2172801, -0.1672569, 1.0]], ['2, k, 12', [-0.2902025, -0.1333945, 1.0]], ['2, k, 13', [-0.3967116, -0.2298224, 1.0]], ['2, k, 14', [-0.3947112, -0.608936, 1.0]], ['2, k, 15', [-0.4189257, -0.6751477, 1.0]], ['2, k, 16', [-0.1386644, -0.1293926, 1.0]], ['2, k, 17', [-0.02863018, -0.2242957, 1.0]], ['2, k, 18', [-0.03739096, -0.6024381, 1.0]], ['2, k, 19', [-0.01037863, -0.665115, 1.0]], ['2, k, 20', [-0.2266809, 0.3372869, 1.0]], ['2, k, 21', [-0.2152791, -0.2245816, 1.0]], ['2, k, 22', [-0.2663024, -0.196118, 1.0]], ['2, k, 23', [-0.2458266, -0.1985546, 1.0]], ['2, k, 24', [-0.2441524, -0.1578932, 1.0]]]
[['2, k, 0', [-0.220716, -0.1323794, 1.0]], ['2, k, 1', [-0.2247508, 0.1387983, 1.0]], ['2, k, 2', [-0.2276335, 0.4036877, 1.0]], ['2, k, 3', [-0.2320646, 0.5418762, 1.0]], ['2, k, 4', [-0.3910883, 0.2825292, 1.0]], ['2, k, 5', [-0.374573, 0.08495244, 1.0]], ['2, k, 6', [-0.2924224, -0.1074874, 1.0]], ['2, k, 7', [-0.2538498, -0.1718819, 1.0]], ['2, k, 8', [-0.05864875, 0.2841714, 1.0]], ['2, k, 9', [-0.09314455, 0.07573403, 1.0]], ['2, k, 10', [-0.1784606, -0.1049852, 1.0]], ['2, k, 11', [-0.2179334, -0.1672569, 1.0]], ['2, k, 12', [-0.2942277, -0.1324811, 1.0]], ['2, k, 13', [-0.3966715, -0.2296869, 1.0]], ['2, k, 14', [-0.3946084, -0.6083393, 1.0]], ['2, k, 15', [-0.4188874, -0.6750798, 1.0]], ['2, k, 16', [-0.1427852, -0.129534, 1.0]], ['2, k, 17', [-0.02868564, -0.2241947, 1.0]], ['2, k, 18', [-0.03750133, -0.6024176, 1.0]], ['2, k, 19', [-0.01067883, -0.6646366, 1.0]], ['2, k, 20', [-0.2273032, 0.3379767, 1.0]], ['2, k, 21', [-0.2158925, -0.2147833, 1.0]], ['2, k, 22', [-0.2614041, -0.200083, 1.0]], ['2, k, 23', [-0.2440129, -0.2013968, 1.0]], ['2, k, 24', [-0.2441405, -0.1673815, 1.0]]]
[['2, k, 0', [-0.2275649, -0.1312946, 1.0]], ['2, k, 1', [-0.2275026, 0.139511, 1.0]], ['2, k, 2', [-0.22857, 0.4043207, 1.0]], ['2, k, 3', [-0.2323522, 0.5419942, 1.0]], ['2, k, 4', [-0.3913062, 0.2828941, 1.0]], ['2, k, 5', [-0.3737244, 0.08523051, 1.0]], ['2, k, 6', [-0.2935247, -0.1057985, 1.0]], ['2, k, 7', [-0.2555959, -0.1690653, 1.0]], ['2, k, 8', [-0.05966819, 0.2847061, 1.0]], ['2, k, 9', [-0.09387231, 0.07532778, 1.0]], ['2, k, 10', [-0.1788949, -0.1052885, 1.0]], ['2, k, 11', [-0.2178133, -0.1662067, 1.0]], ['2, k, 12', [-0.3016338, -0.1305128, 1.0]], ['2, k, 13', [-0.3966006, -0.2296072, 1.0]], ['2, k, 14', [-0.3945928, -0.6083316, 1.0]], ['2, k, 15', [-0.4189552, -0.6751067, 1.0]], ['2, k, 16', [-0.1490245, -0.1292977, 1.0]], ['2, k, 17', [-0.02871215, -0.2240961, 1.0]], ['2, k, 18', [-0.03717634, -0.6022782, 1.0]], ['2, k, 19', [-0.01037737, -0.6646805, 1.0]], ['2, k, 20', [-0.2284794, 0.3386429, 1.0]], ['2, k, 21', [-0.2177548, -0.215821, 1.0]], ['2, k, 22', [-0.2556566, -0.2023341, 1.0]], ['2, k, 23', [-0.2427583, -0.1981007, 1.0]], ['2, k, 24', [-0.2461455, -0.1538046, 1.0]]]
[['2, k, 0', [-0.2306837, -0.1307179, 1.0]], ['2, k, 1', [-0.2293845, 0.1401396, 1.0]], ['2, k, 2', [-0.2293371, 0.4050092, 1.0]], ['2, k, 3', [-0.2332348, 0.5428733, 1.0]], ['2, k, 4', [-0.3914488, 0.283365, 1.0]], ['2, k, 5', [-0.3732682, 0.08559317, 1.0]], ['2, k, 6', [-0.2772781, -0.1265869, 1.0]], ['2, k, 7', [-0.238129, -0.1750861, 1.0]], ['2, k, 8', [-0.05985137, 0.2851297, 1.0]], ['2, k, 9', [-0.09551794, 0.07349343, 1.0]], ['2, k, 10', [-0.1807009, -0.1058959, 1.0]], ['2, k, 11', [-0.2188331, -0.1657061, 1.0]], ['2, k, 12', [-0.3045809, -0.1296134, 1.0]], ['2, k, 13', [-0.3963559, -0.2296464, 1.0]], ['2, k, 14', [-0.3944874, -0.6082504, 1.0]], ['2, k, 15', [-0.4188951, -0.6751132, 1.0]], ['2, k, 16', [-0.1522368, -0.1291046, 1.0]], ['2, k, 17', [-0.02891874, -0.2244308, 1.0]], ['2, k, 18', [-0.03752256, -0.6025196, 1.0]], ['2, k, 19', [-0.01073846, -0.6650835, 1.0]], ['2, k, 20', [-0.2294353, 0.3393386, 1.0]], ['2, k, 21', [-0.2220164, -0.2380953, 1.0]], ['2, k, 22', [-0.271983, -0.1762346, 1.0]], ['2, k, 23', [-0.2392974, -0.2022967, 1.0]], ['2, k, 24', [-0.2463029, -0.1430201, 1.0]]]
[['2, k, 0', [-0.2323522, -0.1302889, 1.0]], ['2, k, 1', [-0.230067, 0.14072, 1.0]], ['2, k, 2', [-0.2292268, 0.4060178, 1.0]], ['2, k, 3', [-0.2341726, 0.5435662, 1.0]], ['2, k, 4', [-0.3913385, 0.2838301, 1.0]], ['2, k, 5', [-0.3727762, 0.08619139, 1.0]], ['2, k, 6', [-0.296966, -0.1009158, 1.0]], ['2, k, 7', [-0.254846, -0.1604103, 1.0]], ['2, k, 8', [-0.0599963, 0.2855659, 1.0]], ['2, k, 9', [-0.09599578, 0.07352611, 1.0]], ['2, k, 10', [-0.1791302, -0.1041786, 1.0]], ['2, k, 11', [-0.2149634, -0.1647889, 1.0]], ['2, k, 12', [-0.3060506, -0.1289923, 1.0]], ['2, k, 13', [-0.3962926, -0.2295247, 1.0]], ['2, k, 14', [-0.3944438, -0.6082407, 1.0]], ['2, k, 15', [-0.4189393, -0.6750789, 1.0]], ['2, k, 16', [-0.1541037, -0.128907, 1.0]], ['2, k, 17', [-0.02897053, -0.2239603, 1.0]], ['2, k, 18', [-0.03741346, -0.6023392, 1.0]], ['2, k, 19', [-0.01653395, -0.6654608, 1.0]], ['2, k, 20', [-0.2295379, 0.3402082, 1.0]], ['2, k, 21', [-0.218065, -0.2033042, 1.0]], ['2, k, 22', [-0.2281177, -0.2097635, 1.0]], ['2, k, 23', [-0.2404061, -0.1993748, 1.0]], ['2, k, 24', [-0.2192123, -0.1508517, 1.0]]]
