[['2, k, 0', [0.0555157, -0.41683, 1.0]], ['2, k, 1', [0.0471353, -0.125297, 1.0]], ['2, k, 2', [0.0387253, 0.161361, 1.0]], ['2, k, 3', [0.050101, 0.290934, 1.0]], ['2, k, 4', [-0.0983493, 0.0899158, 1.0]], ['2, k, 5', [-0.184177, -0.0250281, 1.0]], ['2, k, 6', [-0.178223, -0.156159, 1.0]], ['2, k, 7', [-0.178279, -0.193351, 1.0]], ['2, k, 8', [0.180564, 0.0733543, 1.0]], ['2, k, 9', [0.266104, -0.0550165, 1.0]], ['2, k, 10', [0.31043, -0.188868, 1.0]], ['2, k, 11', [0.320348, -0.243417, 1.0]], ['2, k, 12', [-0.00843243, -0.408768, 1.0]], ['2, k, 13', [-0.0829348, -0.75877, 1.0]], ['2, k, 14', [-0.0641567, -1.24542, 1.0]], ['2, k, 15', [-0.0721674, -1.27813, 1.0]], ['2, k, 16', [0.118307, -0.416251, 1.0]], ['2, k, 17', [0.141547, -0.836456, 1.0]], ['2, k, 18', [0.174041, -0.851964, 1.0]], ['2, k, 19', [0.172856, -0.95919, 1.0]], ['2, k, 20', [0.0408396, 0.0903623, 1.0]], ['2, k, 21', [-0.170624, -0.232395, 1.0]], ['2, k, 22', [-0.206387, -0.200141, 1.0]], ['2, k, 23', [0.32358, -0.284738, 1.0]], ['2, k, 24', [0.354185, -0.255464, 1.0]]]
[['2, k, 0', [0.0421245, -0.411055, 1.0]], ['2, k, 1', [0.0426836, -0.123656, 1.0]], ['2, k, 2', [0.0383502, 0.161357, 1.0]], ['2, k, 3', [0.0496422, 0.291057, 1.0]], ['2, k, 4', [-0.0982675, 0.0898869, 1.0]], ['2, k, 5', [-0.179543, 0.0162029, 1.0]], ['2, k, 6', [-0.168617, -0.0929034, 1.0]], ['2, k, 7', [-0.171458, -0.1672, 1.0]], ['2, k, 8', [0.179125, 0.0751026, 1.0]], ['2, k, 9', [0.259028, -0.0321176, 1.0]], ['2, k, 10', [0.307881, -0.133547, 1.0]], ['2, k, 11', [0.324238, -0.196913, 1.0]], ['2, k, 12', [-0.0216651, -0.404158, 1.0]], ['2, k, 13', [-0.0875984, -0.813518, 1.0]], ['2, k, 14', [-0.0775553, -1.2155, 1.0]], ['2, k, 15', [-0.0745452, -1.28042, 1.0]], ['2, k, 16', [0.104964, -0.409408, 1.0]], ['2, k, 17', [0.13297, -0.824723, 1.0]], ['2, k, 18', [0.203559, -0.525111, 1.0]], ['2, k, 19', [0.187483, -0.647826, 1.0]], ['2, k, 20', [0.0399007, 0.0905414, 1.0]], ['2, k, 21', [-0.142042, -0.215797, 1.0]], ['2, k, 22', [-0.200748, -0.183057, 1.0]], ['2, k, 23', [0.325545, -0.243137, 1.0]], ['2, k, 24', [0.358243, -0.216687, 1.0]]]
[['2, k, 0', [0.0324035, -0.409619, 1.0]], ['2, k, 1', [0.0377141, -0.122568, 1.0]], ['2, k, 2', [0.0379432, 0.161383, 1.0]], ['2, k, 3', [0.0495413, 0.291346, 1.0]], ['2, k, 4', [-0.09751, 0.090029, 1.0]], ['2, k, 5', [-0.202504, 0.03785, 1.0]], ['2, k, 6', [-0.174029, -0.0389141, 1.0]], ['2, k, 7', [-0.166133, -0.102616, 1.0]], ['2, k, 8', [0.175566, 0.0798376, 1.0]], ['2, k, 9', [0.242391, 0.017479, 1.0]], ['2, k, 10', [0.291007, -0.0679803, 1.0]], ['2, k, 11', [0.323392, -0.139117, 1.0]], ['2, k, 12', [-0.0311634, -0.404527, 1.0]], ['2, k, 13', [-0.0764142, -0.851689, 1.0]], ['2, k, 14', [-0.0784111, -1.23235, 1.0]], ['2, k, 15', [-0.0224673, -1.27982, 1.0]], ['2, k, 16', [0.0952567, -0.406199, 1.0]], ['2, k, 17', [0.129346, -0.852481, 1.0]], ['2, k, 18', [0.385163, -0.722435, 1.0]], ['2, k, 19', [0.329306, -0.820219, 1.0]], ['2, k, 20', [0.0387955, 0.0907205, 1.0]], ['2, k, 21', [-0.149569, -0.1505, 1.0]], ['2, k, 22', [-0.19507, -0.109818, 1.0]], ['2, k, 23', [0.321498, -0.186528, 1.0]], ['2, k, 24', [0.354535, -0.152411, 1.0]]]
[['2, k, 0', [0.0329438, -0.408377, 1.0]], ['2, k, 1', [0.0368829, -0.120835, 1.0]], ['2, k, 2', [0.0375938, 0.162034, 1.0]], ['2, k, 3', [0.0494349, 0.291778, 1.0]], ['2, k, 4', [-0.0954319, 0.0904336, 1.0]], ['2, k, 5', [-0.139724, 0.0811558, 1.0]], ['2, k, 6', [-0.157172, 0.0257208, 1.0]], ['2, k, 7', [-0.169016, -0.0241899, 1.0]], ['2, k, 8', [0.173558, 0.0825724, 1.0]], ['2, k, 9', [0.241096, 0.0210475, 1.0]], ['2, k, 10', [0.301549, -0.0202906, 1.0]], ['2, k, 11', [0.325988, -0.0728656, 1.0]], ['2, k, 12', [-0.0305168, -0.403328, 1.0]], ['2, k, 13', [-0.0777429, -0.85753, 1.0]], ['2, k, 14', [-0.0755673, -1.23656, 1.0]], ['2, k, 15', [-0.0284021, -1.2789, 1.0]], ['2, k, 16', [0.0956952, -0.404952, 1.0]], ['2, k, 17', [0.130762, -0.872589, 1.0]], ['2, k, 18', [0.143079, -1.20773, 1.0]], ['2, k, 19', [0.140059, -1.25019, 1.0]], ['2, k, 20', [0.038158, 0.0917156, 1.0]], ['2, k, 21', [-0.155198, -0.0635854, 1.0]], ['2, k, 22', [-0.197666, -0.033621, 1.0]], ['2, k, 23', [0.330552, -0.11379, 1.0]], ['2, k, 24', [0.358786, -0.0943509, 1.0]]]
[['2, k, 0', [0.0336051, -0.40813, 1.0]], ['2, k, 1', [0.0367888, -0.1204, 1.0]], ['2, k, 2', [0.0373322, 0.16244, 1.0]], ['2, k, 3', [0.0494194, 0.292141, 1.0]], ['2, k, 4', [-0.093694, 0.0888203, 1.0]], ['2, k, 5', [-0.139758, 0.0794564, 1.0]], ['2, k, 6', [-0.156607, 0.0258665, 1.0]], ['2, k, 7', [-0.16105, 0.0295087, 1.0]], ['2, k, 8', [0.17341, 0.0826402, 1.0]], ['2, k, 9', [0.236905, 0.0343014, 1.0]], ['2, k, 10', [0.279418, 0.0173565, 1.0]], ['2, k, 11', [0.320167, -0.00845176, 1.0]], ['2, k, 12', [-0.0298317, -0.403239, 1.0]], ['2, k, 13', [-0.080858, -0.873438, 1.0]], ['2, k, 14', [-0.0778617, -1.23762, 1.0]], ['2, k, 15', [-0.157837, -1.27734, 1.0]], ['2, k, 16', [0.0963217, -0.404507, 1.0]], ['2, k, 17', [0.131422, -0.880532, 1.0]], ['2, k, 18', [0.138584, -1.21442, 1.0]], ['2, k, 19', [0.137774, -1.25574, 1.0]], ['2, k, 20', [0.0378652, 0.0921329, 1.0]], ['2, k, 21', [-0.140852, -0.00476938, 1.0]], ['2, k, 22', [-0.190475, 0.0327736, 1.0]], ['2, k, 23', [0.333377, -0.0435053, 1.0]], ['2, k, 24', [0.353258, -0.0221591, 1.0]]]
[['2, k, 0', [0.0337576, -0.408181, 1.0]], ['2, k, 1', [0.0365109, -0.119999, 1.0]], ['2, k, 2', [0.0369791, 0.163234, 1.0]], ['2, k, 3', [0.0497005, 0.2931, 1.0]], ['2, k, 4', [-0.0913201, 0.086959, 1.0]], ['2, k, 5', [-0.111565, 0.0839206, 1.0]], ['2, k, 6', [-0.140521, 0.0617206, 1.0]], ['2, k, 7', [-0.157894, 0.0970836, 1.0]], ['2, k, 8', [0.173198, 0.0827931, 1.0]], ['2, k, 9', [0.230848, 0.0761335, 1.0]], ['2, k, 10', [0.284559, 0.057532, 1.0]], ['2, k, 11', [0.323825, 0.0512036, 1.0]], ['2, k, 12', [-0.0296935, -0.403354, 1.0]], ['2, k, 13', [-0.0781682, -0.873104, 1.0]], ['2, k, 14', [-0.0725638, -1.21612, 1.0]], ['2, k, 15', [-0.178101, -1.25684, 1.0]], ['2, k, 16', [0.0963646, -0.404271, 1.0]], ['2, k, 17', [0.110993, -0.7712, 1.0]], ['2, k, 18', [0.136454, -1.19116, 1.0]], ['2, k, 19', [0.133677, -1.25271, 1.0]], ['2, k, 20', [0.037462, 0.0928364, 1.0]], ['2, k, 21', [-0.151775, 0.0566956, 1.0]], ['2, k, 22', [-0.184308, 0.0846727, 1.0]], ['2, k, 23', [0.32402, 0.023892, 1.0]], ['2, k, 24', [0.35446, 0.0451808, 1.0]]]
[['2, k, 0', [0.0332595, -0.404581, 1.0]], ['2, k, 1', [0.0363921, -0.118276, 1.0]], ['2, k, 2', [0.0371925, 0.163507, 1.0]], ['2, k, 3', [0.049656, 0.293576, 1.0]], ['2, k, 4', [-0.0826588, 0.0833908, 1.0]], ['2, k, 5', [-0.134669, 0.100465, 1.0]], ['2, k, 6', [-0.147592, 0.0408621, 1.0]], ['2, k, 7', [-0.147997, 0.156343, 1.0]], ['2, k, 8', [0.166975, 0.0855872, 1.0]], ['2, k, 9', [0.238125, 0.0849971, 1.0]], ['2, k, 10', [0.283491, 0.10047, 1.0]], ['2, k, 11', [0.320937, 0.116702, 1.0]], ['2, k, 12', [-0.0296963, -0.40134, 1.0]], ['2, k, 13', [-0.0713662, -0.763878, 1.0]], ['2, k, 14', [-0.101233, -1.09822, 1.0]], ['2, k, 15', [-0.0807832, -1.17717, 1.0]], ['2, k, 16', [0.0953102, -0.399072, 1.0]], ['2, k, 17', [0.117153, -0.758769, 1.0]], ['2, k, 18', [0.134688, -1.06272, 1.0]], ['2, k, 19', [0.141297, -1.10971, 1.0]], ['2, k, 20', [0.0376206, 0.0934001, 1.0]], ['2, k, 21', [-0.141631, 0.147551, 1.0]], ['2, k, 22', [-0.184351, 0.149526, 1.0]], ['2, k, 23', [0.31702, 0.0849403, 1.0]], ['2, k, 24', [0.342401, 0.114077, 1.0]]]
[['2, k, 0', [0.033461, -0.402368, 1.0]], ['2, k, 1', [0.0363445, -0.116941, 1.0]], ['2, k, 2', [0.0372558, 0.163812, 1.0]], ['2, k, 3', [0.0492339, 0.295304, 1.0]], ['2, k, 4', [-0.0841362, 0.0856759, 1.0]], ['2, k, 5', [-0.147998, 0.145431, 1.0]], ['2, k, 6', [-0.17927, 0.182223, 1.0]], ['2, k, 7', [-0.146369, 0.223493, 1.0]], ['2, k, 8', [0.167039, 0.0849623, 1.0]], ['2, k, 9', [0.237809, 0.0908786, 1.0]], ['2, k, 10', [0.276931, 0.146099, 1.0]], ['2, k, 11', [0.313763, 0.179685, 1.0]], ['2, k, 12', [-0.0289855, -0.397461, 1.0]], ['2, k, 13', [-0.0751435, -0.73981, 1.0]], ['2, k, 14', [-0.101204, -1.09832, 1.0]], ['2, k, 15', [-0.0805841, -1.17413, 1.0]], ['2, k, 16', [0.0952261, -0.398167, 1.0]], ['2, k, 17', [0.124735, -0.746169, 1.0]], ['2, k, 18', [0.130239, -1.10079, 1.0]], ['2, k, 19', [0.11993, -1.17817, 1.0]], ['2, k, 20', [0.0376137, 0.0940031, 1.0]], ['2, k, 21', [-0.133967, 0.223226, 1.0]], ['2, k, 22', [-0.173638, 0.215514, 1.0]], ['2, k, 23', [0.320155, 0.16555, 1.0]], ['2, k, 24', [0.326486, 0.156175, 1.0]]]
[['2, k, 0', [0.033387, -0.397232, 1.0]], ['2, k, 1', [0.0360895, -0.113036, 1.0]], ['2, k, 2', [0.0373416, 0.165928, 1.0]], ['2, k, 3', [0.0489996, 0.295685, 1.0]], ['2, k, 4', [-0.0852526, 0.0868814, 1.0]], ['2, k, 5', [-0.146864, 0.158712, 1.0]], ['2, k, 6', [-0.148912, 0.237245, 1.0]], ['2, k, 7', [-0.144835, 0.282028, 1.0]], ['2, k, 8', [0.167408, 0.085017, 1.0]], ['2, k, 9', [0.241914, 0.135967, 1.0]], ['2, k, 10', [0.272988, 0.205812, 1.0]], ['2, k, 11', [0.291039, 0.230667, 1.0]], ['2, k, 12', [-0.0284882, -0.39172, 1.0]], ['2, k, 13', [-0.0752626, -0.731978, 1.0]], ['2, k, 14', [-0.0978407, -1.08866, 1.0]], ['2, k, 15', [-0.0797837, -1.17196, 1.0]], ['2, k, 16', [0.094684, -0.394134, 1.0]], ['2, k, 17', [0.12608, -0.725459, 1.0]], ['2, k, 18', [0.133624, -1.0639, 1.0]], ['2, k, 19', [0.120825, -1.15868, 1.0]], ['2, k, 20', [0.0374967, 0.0967856, 1.0]], ['2, k, 21', [-0.132232, 0.285991, 1.0]], ['2, k, 22', [-0.170657, 0.277554, 1.0]], ['2, k, 23', [0.301654, 0.242414, 1.0]], ['2, k, 24', [0.305277, 0.214539, 1.0]]]
[['2, k, 0', [0.0340294, -0.39454, 1.0]], ['2, k, 1', [0.0365835, -0.111337, 1.0]], ['2, k, 2', [0.0378467, 0.166669, 1.0]], ['2, k, 3', [0.0488001, 0.29573, 1.0]], ['2, k, 4', [-0.0855286, 0.0903921, 1.0]], ['2, k, 5', [-0.15065, 0.185839, 1.0]], ['2, k, 6', [-0.145565, 0.277844, 1.0]], ['2, k, 7', [-0.156152, 0.305237, 1.0]], ['2, k, 8', [0.164623, 0.0886352, 1.0]], ['2, k, 9', [0.240324, 0.175405, 1.0]], ['2, k, 10', [0.277175, 0.239049, 1.0]], ['2, k, 11', [0.289053, 0.27826, 1.0]], ['2, k, 12', [-0.0275717, -0.388758, 1.0]], ['2, k, 13', [-0.0755201, -0.728389, 1.0]], ['2, k, 14', [-0.0978196, -1.08843, 1.0]], ['2, k, 15', [-0.078625, -1.17112, 1.0]], ['2, k, 16', [0.0949581, -0.391879, 1.0]], ['2, k, 17', [0.12816, -0.719557, 1.0]], ['2, k, 18', [0.132785, -1.07001, 1.0]], ['2, k, 19', [0.118232, -1.15856, 1.0]], ['2, k, 20', [0.0379669, 0.0978259, 1.0]], ['2, k, 21', [-0.134786, 0.32334, 1.0]], ['2, k, 22', [-0.176085, 0.330992, 1.0]], ['2, k, 23', [0.300323, 0.300216, 1.0]], ['2, k, 24', [0.316335, 0.291229, 1.0]]]
[['2, k, 0', [0.0341767, -0.392307, 1.0]], ['2, k, 1', [0.0364689, -0.110579, 1.0]], ['2, k, 2', [0.0377863, 0.166505, 1.0]], ['2, k, 3', [0.0486628, 0.296131, 1.0]], ['2, k, 4', [-0.0848977, 0.0909669, 1.0]], ['2, k, 5', [-0.147305, 0.209718, 1.0]], ['2, k, 6', [-0.142599, 0.318176, 1.0]], ['2, k, 7', [-0.147996, 0.360747, 1.0]], ['2, k, 8', [0.161407, 0.0899, 1.0]], ['2, k, 9', [0.250926, 0.193539, 1.0]], ['2, k, 10', [0.278924, 0.289778, 1.0]], ['2, k, 11', [0.282644, 0.327127, 1.0]], ['2, k, 12', [-0.0273509, -0.387353, 1.0]], ['2, k, 13', [-0.0730802, -0.720118, 1.0]], ['2, k, 14', [-0.0970779, -1.08619, 1.0]], ['2, k, 15', [-0.0634559, -1.171, 1.0]], ['2, k, 16', [0.0948129, -0.388675, 1.0]], ['2, k, 17', [0.129329, -0.71205, 1.0]], ['2, k, 18', [0.133031, -1.06968, 1.0]], ['2, k, 19', [0.11851, -1.1594, 1.0]], ['2, k, 20', [0.0378107, 0.0978333, 1.0]], ['2, k, 21', [-0.136711, 0.386599, 1.0]], ['2, k, 22', [-0.172086, 0.373121, 1.0]], ['2, k, 23', [0.301557, 0.347719, 1.0]], ['2, k, 24', [0.320465, 0.328371, 1.0]]]
