[[0, -0.1802908, -0.1972325, 2.722984, 1], [1, -0.1665423, 0.03554821, 2.692235, 1], [2, -0.1519366, 0.2625299, 2.649419, 1], [3, -0.1422801, 0.3814313, 2.610777, 1], [4, -0.2947218, 0.1648012, 2.60469, 1], [5, -0.3049573, -0.03846676, 2.590991, 1], [6, -0.1953623, -0.1931361, 2.465267, 1], [7, -0.1464866, -0.2207924, 2.437298, 1], [8, 0.008814041, 0.1681236, 2.655757, 1], [9, 0.02339322, -0.03282706, 2.64141, 1], [10, -0.01178654, -0.1941269, 2.460721, 1], [11, -0.0251542, -0.2511154, 2.429852, 1], [12, -0.2452654, -0.1913919, 2.680641, 1], [13, -0.1654036, -0.2817626, 2.390443, 1], [14, -0.1629299, -0.6620283, 2.465271, 1], [15, -0.1484777, -0.7391914, 2.405707, 1], [16, -0.1110594, -0.1983791, 2.699884, 1], [17, -0.002642417, -0.290602, 2.416913, 1], [18, -0.006699943, -0.6654013, 2.507383, 1], [19, 0.01618234, -0.7435175, 2.458895, 1], [20, -0.1559189, 0.2065563, 2.662039, 1], [21, -0.09832651, -0.2621241, 2.39103, 1], [22, -0.1107042, -0.2065584, 2.427714, 1], [23, -0.03623874, -0.3172637, 2.37256, 1], [24, -0.06194051, -0.2389617, 2.420346, 1]]
[[0, -0.1804174, -0.1972452, 2.723029, 1], [1, -0.1665578, 0.03550652, 2.692297, 1], [2, -0.151851, 0.262445, 2.649631, 1], [3, -0.1420208, 0.3815659, 2.61068, 1], [4, -0.2945811, 0.1650482, 2.605008, 1], [5, -0.3049837, -0.0380891, 2.59111, 1], [6, -0.1953897, -0.1936087, 2.465376, 1], [7, -0.1475517, -0.2204996, 2.432714, 1], [8, 0.008864789, 0.1679619, 2.655732, 1], [9, 0.02337151, -0.03264781, 2.641408, 1], [10, -0.01213721, -0.1940149, 2.460851, 1], [11, -0.02840229, -0.2528192, 2.428737, 1], [12, -0.2454966, -0.1912675, 2.680845, 1], [13, -0.1656029, -0.281217, 2.390386, 1], [14, -0.1628818, -0.6618949, 2.465333, 1], [15, -0.1482968, -0.7386743, 2.404702, 1], [16, -0.1111699, -0.1984905, 2.699848, 1], [17, -0.002729886, -0.2902207, 2.417138, 1], [18, -0.006810062, -0.6652545, 2.50739, 1], [19, 0.01481249, -0.7441981, 2.461595, 1], [20, -0.1558492, 0.2064755, 2.662227, 1], [21, -0.09538258, -0.2606823, 2.387508, 1], [22, -0.1153469, -0.1997358, 2.44071, 1], [23, -0.03307435, -0.3157107, 2.370052, 1], [24, -0.06238487, -0.2479979, 2.411867, 1]]
[[0, -0.1805006, -0.1972611, 2.723028, 1], [1, -0.1665948, 0.03547876, 2.692392, 1], [2, -0.1518487, 0.2624314, 2.65009, 1], [3, -0.1417869, 0.3817501, 2.611187, 1], [4, -0.2947803, 0.1650695, 2.60556, 1], [5, -0.3047618, -0.03912709, 2.591591, 1], [6, -0.1974089, -0.1905485, 2.468775, 1], [7, -0.1487614, -0.2159509, 2.437188, 1], [8, 0.008918379, 0.1677712, 2.655835, 1], [9, 0.02300858, -0.03301638, 2.64186, 1], [10, -0.01223361, -0.1940974, 2.460986, 1], [11, -0.0273345, -0.256879, 2.42582, 1], [12, -0.245585, -0.1912638, 2.680808, 1], [13, -0.1658657, -0.2811188, 2.39035, 1], [14, -0.1628183, -0.6620107, 2.46539, 1], [15, -0.1473716, -0.7385141, 2.404354, 1], [16, -0.1112519, -0.1985282, 2.699884, 1], [17, -0.002607732, -0.2901112, 2.417279, 1], [18, -0.00795586, -0.6661301, 2.507071, 1], [19, 0.01632235, -0.7444962, 2.462051, 1], [20, -0.1558451, 0.2064498, 2.662595, 1], [21, -0.09616338, -0.255376, 2.394673, 1], [22, -0.1149004, -0.2017847, 2.431683, 1], [23, -0.02611885, -0.3178303, 2.37116, 1], [24, -0.05396399, -0.3111745, 2.396167, 1]]
[[0, -0.1807926, -0.1972334, 2.723099, 1], [1, -0.1667235, 0.03550123, 2.692655, 1], [2, -0.1518457, 0.2625411, 2.650886, 1], [3, -0.1418011, 0.3813658, 2.612262, 1], [4, -0.2957256, 0.1650543, 2.607199, 1], [5, -0.3053055, -0.0394544, 2.593163, 1], [6, -0.1993549, -0.1910394, 2.469938, 1], [7, -0.1496156, -0.2154666, 2.436652, 1], [8, 0.008826818, 0.167624, 2.656431, 1], [9, 0.02222592, -0.03263582, 2.642055, 1], [10, -0.009041172, -0.1817098, 2.467998, 1], [11, -0.02435731, -0.2378322, 2.448886, 1], [12, -0.2461138, -0.1911054, 2.681249, 1], [13, -0.1671717, -0.2801354, 2.390623, 1], [14, -0.1630335, -0.6620163, 2.465625, 1], [15, -0.1464254, -0.7380849, 2.403913, 1], [16, -0.1114532, -0.1985711, 2.699757, 1], [17, -0.001551316, -0.2892277, 2.417617, 1], [18, -0.007793322, -0.665828, 2.507107, 1], [19, 0.0168036, -0.7430049, 2.456477, 1], [20, -0.1558661, 0.2065296, 2.66326, 1], [21, -0.097059, -0.2522771, 2.394624, 1], [22, -0.1155959, -0.2016733, 2.422, 1], [23, -0.0374681, -0.2971749, 2.390094, 1], [24, -0.05831076, -0.2400154, 2.437522, 1]]
[[0, -0.1809833, -0.1972349, 2.723201, 1], [1, -0.1669665, 0.03549782, 2.693113, 1], [2, -0.1521904, 0.262619, 2.652042, 1], [3, -0.1421688, 0.381614, 2.612469, 1], [4, -0.2971847, 0.164458, 2.608586, 1], [5, -0.3059575, -0.03966169, 2.594877, 1], [6, -0.201452, -0.1867889, 2.472625, 1], [7, -0.1548595, -0.2079277, 2.441201, 1], [8, 0.00848784, 0.1676876, 2.656966, 1], [9, 0.02178323, -0.03239458, 2.642723, 1], [10, -0.01046867, -0.1881231, 2.464384, 1], [11, -0.02241478, -0.2433229, 2.446222, 1], [12, -0.2463246, -0.1911498, 2.681446, 1], [13, -0.1676946, -0.279548, 2.390534, 1], [14, -0.1636792, -0.6618715, 2.46448, 1], [15, -0.1444005, -0.7393826, 2.408689, 1], [16, -0.1116012, -0.198545, 2.69978, 1], [17, 0.002997981, -0.2868488, 2.418789, 1], [18, -0.006087508, -0.6660492, 2.508397, 1], [19, 0.01615609, -0.7428721, 2.453856, 1], [20, -0.156161, 0.2065789, 2.664247, 1], [21, -0.1012024, -0.2452799, 2.397194, 1], [22, -0.1235819, -0.1927673, 2.433824, 1], [23, -0.02300062, -0.3072334, 2.383901, 1], [24, -0.06034095, -0.2414847, 2.431191, 1]]
[[0, -0.1810982, -0.1971951, 2.723277, 1], [1, -0.1674407, 0.03558181, 2.693574, 1], [2, -0.1533257, 0.2628279, 2.653162, 1], [3, -0.14276, 0.3819442, 2.614124, 1], [4, -0.2984942, 0.1642728, 2.610643, 1], [5, -0.3063406, -0.03979552, 2.595215, 1], [6, -0.2023785, -0.1867568, 2.47284, 1], [7, -0.155985, -0.207298, 2.440115, 1], [8, 0.008638653, 0.1677689, 2.658297, 1], [9, 0.02113139, -0.03192545, 2.643771, 1], [10, -0.01134664, -0.18815, 2.464136, 1], [11, -0.01778499, -0.2425641, 2.45564, 1], [12, -0.2463961, -0.1911344, 2.681482, 1], [13, -0.169259, -0.2788811, 2.390777, 1], [14, -0.1635918, -0.6631342, 2.46666, 1], [15, -0.144033, -0.739615, 2.407766, 1], [16, -0.1117344, -0.1984816, 2.699888, 1], [17, 0.01352522, -0.2864835, 2.420817, 1], [18, -0.0002328943, -0.657893, 2.505334, 1], [19, 0.01477248, -0.7370592, 2.453534, 1], [20, -0.1570753, 0.2067486, 2.665202, 1], [21, -0.1029534, -0.2427712, 2.397642, 1], [22, -0.1166421, -0.1982628, 2.431528, 1], [23, -0.007515453, -0.3050332, 2.389047, 1], [24, -0.06651694, -0.2357827, 2.417, 1]]
[[0, -0.1810825, -0.1970885, 2.72342, 1], [1, -0.1677906, 0.03567122, 2.693872, 1], [2, -0.1545213, 0.2629026, 2.653674, 1], [3, -0.1441294, 0.3828869, 2.614908, 1], [4, -0.3003268, 0.1642656, 2.612234, 1], [5, -0.3082913, -0.03899725, 2.596783, 1], [6, -0.2036037, -0.1856753, 2.474361, 1], [7, -0.1586291, -0.2060354, 2.442853, 1], [8, 0.006912432, 0.1691448, 2.65936, 1], [9, 0.02138777, -0.03105501, 2.646451, 1], [10, -0.008736434, -0.1731573, 2.4751, 1], [11, -0.01321171, -0.2287582, 2.468343, 1], [12, -0.246374, -0.1911319, 2.681504, 1], [13, -0.1709019, -0.2775706, 2.3906, 1], [14, -0.1640659, -0.6626128, 2.467132, 1], [15, -0.1445622, -0.7407191, 2.413658, 1], [16, -0.1117446, -0.1981402, 2.700267, 1], [17, 0.03856841, -0.2811645, 2.426753, 1], [18, 0.005535604, -0.6556436, 2.503317, 1], [19, 0.03143106, -0.7311856, 2.447691, 1], [20, -0.1579861, 0.2068302, 2.665678, 1], [21, -0.1015624, -0.2386769, 2.398431, 1], [22, -0.1362755, -0.1823682, 2.444727, 1], [23, -0.002872663, -0.2974617, 2.40791, 1], [24, -0.06581286, -0.2191865, 2.442818, 1]]
[[0, -0.1811305, -0.1970975, 2.723472, 1], [1, -0.1687531, 0.03561294, 2.694713, 1], [2, -0.1572273, 0.2628714, 2.655931, 1], [3, -0.1458874, 0.383673, 2.617484, 1], [4, -0.3012453, 0.1644424, 2.613626, 1], [5, -0.3092094, -0.03965069, 2.597307, 1], [6, -0.2054826, -0.1840678, 2.476266, 1], [7, -0.1586398, -0.2038681, 2.444875, 1], [8, 0.005520832, 0.1696442, 2.659674, 1], [9, 0.02114582, -0.0306726, 2.647012, 1], [10, -0.007892263, -0.1733014, 2.476296, 1], [11, 0.0004898229, -0.2231316, 2.475189, 1], [12, -0.2464224, -0.1911777, 2.681576, 1], [13, -0.1731292, -0.2735717, 2.390397, 1], [14, -0.1644409, -0.6629322, 2.467477, 1], [15, -0.143932, -0.7404294, 2.412538, 1], [16, -0.111778, -0.198129, 2.700293, 1], [17, 0.05310895, -0.2762308, 2.433725, 1], [18, 0.03866681, -0.6555855, 2.501971, 1], [19, 0.07411298, -0.7231239, 2.435428, 1], [20, -0.1601768, 0.2067842, 2.66756, 1], [21, -0.1021764, -0.2389785, 2.401556, 1], [22, -0.125782, -0.1916701, 2.441223, 1], [23, -0.009535883, -0.2764514, 2.429173, 1], [24, -0.06388746, -0.2081579, 2.453875, 1]]
[[0, -0.181266, -0.1970753, 2.723568, 1], [1, -0.1696426, 0.03565019, 2.695402, 1], [2, -0.1588924, 0.2629552, 2.657212, 1], [3, -0.1468087, 0.3840562, 2.618414, 1], [4, -0.303395, 0.1653465, 2.61632, 1], [5, -0.3113875, -0.03919536, 2.598869, 1], [6, -0.2061597, -0.1836851, 2.477144, 1], [7, -0.1607443, -0.2063168, 2.445901, 1], [8, 0.002801146, 0.1697734, 2.660997, 1], [9, 0.01992575, -0.03086948, 2.647703, 1], [10, -0.00787387, -0.1738809, 2.476763, 1], [11, 0.004224581, -0.2237669, 2.497396, 1], [12, -0.2464828, -0.1912025, 2.681579, 1], [13, -0.1747222, -0.2717548, 2.390292, 1], [14, -0.1643025, -0.6611657, 2.468059, 1], [15, -0.144878, -0.7386819, 2.412311, 1], [16, -0.1120063, -0.1980195, 2.700547, 1], [17, 0.103286, -0.2551904, 2.452531, 1], [18, 0.1145775, -0.6486548, 2.499694, 1], [19, 0.1630386, -0.7122167, 2.44293, 1], [20, -0.1616546, 0.2068549, 2.668725, 1], [21, -0.1023897, -0.2443929, 2.407684, 1], [22, -0.1279104, -0.1925611, 2.436126, 1], [23, 0.02719594, -0.2616112, 2.460432, 1], [24, -0.0002714854, -0.2408901, 2.4814, 1]]
[[0, -0.1813283, -0.1969306, 2.723667, 1], [1, -0.1707722, 0.03600553, 2.696233, 1], [2, -0.1616905, 0.2634878, 2.659003, 1], [3, -0.1481152, 0.3846335, 2.619719, 1], [4, -0.3042425, 0.1655805, 2.617175, 1], [5, -0.314915, -0.03662435, 2.60043, 1], [6, -0.2072714, -0.1835376, 2.477949, 1], [7, -0.1628559, -0.2049316, 2.447516, 1], [8, 0.003177971, 0.1705185, 2.662193, 1], [9, 0.01851804, -0.03016684, 2.649238, 1], [10, -0.01075925, -0.1716457, 2.479554, 1], [11, -0.001487779, -0.2241158, 2.494004, 1], [12, -0.2464994, -0.1911567, 2.68163, 1], [13, -0.176526, -0.2707901, 2.39061, 1], [14, -0.1644268, -0.6602603, 2.467965, 1], [15, -0.1444385, -0.7345803, 2.403351, 1], [16, -0.1121063, -0.1977654, 2.700668, 1], [17, 0.1122126, -0.2573362, 2.455058, 1], [18, 0.1456378, -0.64525, 2.517886, 1], [19, 0.2092285, -0.6943359, 2.453125, 1], [20, -0.1639957, 0.2073472, 2.670286, 1], [21, -0.1060946, -0.2436114, 2.406315, 1], [22, -0.1298685, -0.1907558, 2.440999, 1], [23, -0.07592278, -0.2392194, 2.436937, 1], [24, -0.06118361, -0.1884864, 2.4848, 1]]
[[0, -0.1816538, -0.1969654, 2.723543, 1], [1, -0.1712422, 0.03584497, 2.696396, 1], [2, -0.1620347, 0.2632348, 2.659336, 1], [3, -0.148491, 0.3825465, 2.622041, 1], [4, -0.3043285, 0.1656213, 2.616954, 1], [5, -0.3162953, -0.03623325, 2.600708, 1], [6, -0.2085629, -0.1830125, 2.479086, 1], [7, -0.1632628, -0.2052727, 2.449167, 1], [8, 0.001445021, 0.1714022, 2.6632, 1], [9, 0.01740272, -0.02874782, 2.650967, 1], [10, -0.01249942, -0.1672321, 2.483108, 1], [11, -0.04638042, -0.194075, 2.50877, 1], [12, -0.2468188, -0.1912527, 2.68143, 1], [13, -0.1787374, -0.2695452, 2.390891, 1], [14, -0.1645871, -0.6591629, 2.46738, 1], [15, -0.1452275, -0.7342874, 2.404424, 1], [16, -0.1124086, -0.1977614, 2.700589, 1], [17, 0.1303408, -0.2572086, 2.466045, 1], [18, 0.2068588, -0.6435078, 2.522642, 1], [19, 0.2570722, -0.7016095, 2.457918, 1], [20, -0.1643828, 0.207115, 2.670591, 1], [21, -0.1070215, -0.2435855, 2.411572, 1], [22, -0.1279057, -0.1919912, 2.442278, 1], [23, -0.07631876, -0.2360554, 2.449579, 1], [24, -0.06021207, -0.1861927, 2.489072, 1]]
