[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [452.893, 226.614, 1.0]], ['2, k, 2', [417.566, 226.61, 1.0]], ['2, k, 3', [382.407, 247.248, 1.0]], ['2, k, 4', [367.612, 258.989, 1.0]], ['2, k, 5', [489.555, 226.621, 1.0]], ['2, k, 6', [521.829, 242.822, 1.0]], ['2, k, 7', [524.8, 257.502, 1.0]], ['2, k, 8', [455.793, 336.818, 1.0]], ['2, k, 9', [430.849, 336.844, 1.0]], ['2, k, 10', [424.948, 405.883, 1.0]], ['2, k, 11', [417.596, 470.476, 1.0]], ['2, k, 12', [483.641, 335.378, 1.0]], ['2, k, 13', [488.048, 407.32, 1.0]], ['2, k, 14', [491.047, 474.798, 1.0]], ['2, k, 15', [441.118, 191.409, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [438.143, 194.331, 1.0]], ['2, k, 18', [470.465, 192.887, 1.0]], ['2, k, 19', [496.905, 501.347, 1.0]], ['2, k, 20', [507.179, 498.406, 1.0]], ['2, k, 21', [486.662, 477.77, 1.0]], ['2, k, 22', [413.191, 499.773, 1.0]], ['2, k, 23', [404.369, 495.437, 1.0]], ['2, k, 24', [422.001, 474.889, 1.0]]]
[['2, k, 0', [439.642, 195.825, 1.0]], ['2, k, 1', [454.289, 225.162, 1.0]], ['2, k, 2', [417.648, 225.193, 1.0]], ['2, k, 3', [389.653, 241.372, 1.0]], ['2, k, 4', [369.104, 253.06, 1.0]], ['2, k, 5', [489.533, 223.72, 1.0]], ['2, k, 6', [517.438, 239.936, 1.0]], ['2, k, 7', [524.824, 251.684, 1.0]], ['2, k, 8', [457.217, 335.375, 1.0]], ['2, k, 9', [430.857, 335.393, 1.0]], ['2, k, 10', [420.528, 405.884, 1.0]], ['2, k, 11', [417.583, 471.919, 1.0]], ['2, k, 12', [483.661, 335.347, 1.0]], ['2, k, 13', [486.65, 408.752, 1.0]], ['2, k, 14', [492.47, 474.821, 1.0]], ['2, k, 15', [439.561, 191.387, 1.0]], ['2, k, 16', [451.36, 189.945, 1.0]], ['2, k, 17', [430.783, 192.899, 1.0]], ['2, k, 18', [470.462, 191.406, 1.0]], ['2, k, 19', [498.312, 502.786, 1.0]], ['2, k, 20', [508.602, 499.799, 1.0]], ['2, k, 21', [488.056, 477.779, 1.0]], ['2, k, 22', [413.159, 499.886, 1.0]], ['2, k, 23', [404.347, 498.308, 1.0]], ['2, k, 24', [423.447, 474.904, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [452.871, 223.716, 1.0]], ['2, k, 2', [417.577, 225.175, 1.0]], ['2, k, 3', [389.683, 241.312, 1.0]], ['2, k, 4', [369.114, 251.582, 1.0]], ['2, k, 5', [488.131, 220.791, 1.0]], ['2, k, 6', [515.964, 239.835, 1.0]], ['2, k, 7', [524.781, 251.573, 1.0]], ['2, k, 8', [455.783, 335.352, 1.0]], ['2, k, 9', [430.795, 335.373, 1.0]], ['2, k, 10', [420.503, 405.882, 1.0]], ['2, k, 11', [417.591, 471.923, 1.0]], ['2, k, 12', [483.645, 335.319, 1.0]], ['2, k, 13', [486.664, 407.329, 1.0]], ['2, k, 14', [492.459, 474.793, 1.0]], ['2, k, 15', [439.576, 192.85, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [438.118, 194.385, 1.0]], ['2, k, 18', [467.515, 191.419, 1.0]], ['2, k, 19', [498.322, 502.749, 1.0]], ['2, k, 20', [508.606, 499.774, 1.0]], ['2, k, 21', [486.629, 476.391, 1.0]], ['2, k, 22', [413.171, 499.883, 1.0]], ['2, k, 23', [404.352, 498.303, 1.0]], ['2, k, 24', [423.453, 474.904, 1.0]]]
[['2, k, 0', [446.945, 195.839, 1.0]], ['2, k, 1', [454.289, 222.27, 1.0]], ['2, k, 2', [419.029, 223.724, 1.0]], ['2, k, 3', [391.153, 239.884, 1.0]], ['2, k, 4', [369.138, 250.125, 1.0]], ['2, k, 5', [489.591, 220.773, 1.0]], ['2, k, 6', [521.841, 238.418, 1.0]], ['2, k, 7', [523.398, 250.144, 1.0]], ['2, k, 8', [455.783, 335.359, 1.0]], ['2, k, 9', [430.806, 335.364, 1.0]], ['2, k, 10', [420.499, 405.891, 1.0]], ['2, k, 11', [417.633, 470.466, 1.0]], ['2, k, 12', [482.228, 335.332, 1.0]], ['2, k, 13', [488.021, 407.336, 1.0]], ['2, k, 14', [492.467, 474.792, 1.0]], ['2, k, 15', [441.121, 192.91, 1.0]], ['2, k, 16', [455.754, 191.436, 1.0]], ['2, k, 17', [436.677, 194.345, 1.0]], ['2, k, 18', [469.0, 192.859, 1.0]], ['2, k, 19', [498.317, 502.752, 1.0]], ['2, k, 20', [508.609, 499.775, 1.0]], ['2, k, 21', [486.643, 476.401, 1.0]], ['2, k, 22', [413.161, 499.878, 1.0]], ['2, k, 23', [404.347, 498.29, 1.0]], ['2, k, 24', [424.93, 474.858, 1.0]]]
[['2, k, 0', [441.105, 194.316, 1.0]], ['2, k, 1', [452.909, 220.802, 1.0]], ['2, k, 2', [417.62, 219.378, 1.0]], ['2, k, 3', [391.12, 239.808, 1.0]], ['2, k, 4', [369.088, 248.671, 1.0]], ['2, k, 5', [489.587, 220.802, 1.0]], ['2, k, 6', [521.872, 238.431, 1.0]], ['2, k, 7', [523.31, 248.671, 1.0]], ['2, k, 8', [454.329, 333.906, 1.0]], ['2, k, 9', [429.374, 333.909, 1.0]], ['2, k, 10', [420.508, 405.793, 1.0]], ['2, k, 11', [417.624, 471.894, 1.0]], ['2, k, 12', [480.717, 333.884, 1.0]], ['2, k, 13', [486.659, 405.86, 1.0]], ['2, k, 14', [491.049, 474.804, 1.0]], ['2, k, 15', [439.651, 191.383, 1.0]], ['2, k, 16', [452.813, 187.041, 1.0]], ['2, k, 17', [435.19, 192.87, 1.0]], ['2, k, 18', [467.525, 191.389, 1.0]], ['2, k, 19', [498.33, 502.742, 1.0]], ['2, k, 20', [508.608, 498.404, 1.0]], ['2, k, 21', [486.622, 477.784, 1.0]], ['2, k, 22', [413.156, 499.87, 1.0]], ['2, k, 23', [404.343, 498.29, 1.0]], ['2, k, 24', [424.924, 474.906, 1.0]]]
[['2, k, 0', [448.424, 192.901, 1.0]], ['2, k, 1', [452.894, 219.36, 1.0]], ['2, k, 2', [417.584, 219.337, 1.0]], ['2, k, 3', [386.753, 238.437, 1.0]], ['2, k, 4', [369.047, 245.748, 1.0]], ['2, k, 5', [489.581, 219.359, 1.0]], ['2, k, 6', [520.342, 235.497, 1.0]], ['2, k, 7', [523.316, 242.854, 1.0]], ['2, k, 8', [454.283, 333.853, 1.0]], ['2, k, 9', [429.32, 333.846, 1.0]], ['2, k, 10', [420.501, 404.396, 1.0]], ['2, k, 11', [417.659, 471.89, 1.0]], ['2, k, 12', [479.248, 333.845, 1.0]], ['2, k, 13', [486.63, 405.882, 1.0]], ['2, k, 14', [492.463, 474.789, 1.0]], ['2, k, 15', [441.112, 188.495, 1.0]], ['2, k, 16', [455.773, 188.474, 1.0]], ['2, k, 17', [433.759, 191.43, 1.0]], ['2, k, 18', [471.918, 189.953, 1.0]], ['2, k, 19', [498.325, 502.757, 1.0]], ['2, k, 20', [508.618, 499.778, 1.0]], ['2, k, 21', [486.639, 477.774, 1.0]], ['2, k, 22', [413.167, 499.864, 1.0]], ['2, k, 23', [404.361, 496.904, 1.0]], ['2, k, 24', [426.36, 474.908, 1.0]]]
[['2, k, 0', [452.823, 192.849, 1.0]], ['2, k, 1', [452.87, 217.916, 1.0]], ['2, k, 2', [417.587, 217.897, 1.0]], ['2, k, 3', [389.697, 236.93, 1.0]], ['2, k, 4', [369.045, 244.271, 1.0]], ['2, k, 5', [489.535, 219.314, 1.0]], ['2, k, 6', [520.407, 235.484, 1.0]], ['2, k, 7', [521.911, 242.832, 1.0]], ['2, k, 8', [454.293, 329.463, 1.0]], ['2, k, 9', [429.364, 330.92, 1.0]], ['2, k, 10', [422.0, 404.409, 1.0]], ['2, k, 11', [417.65, 470.442, 1.0]], ['2, k, 12', [477.847, 328.009, 1.0]], ['2, k, 13', [486.622, 404.367, 1.0]], ['2, k, 14', [492.458, 473.408, 1.0]], ['2, k, 15', [445.471, 184.098, 1.0]], ['2, k, 16', [461.622, 185.554, 1.0]], ['2, k, 17', [435.186, 189.958, 1.0]], ['2, k, 18', [473.4, 189.921, 1.0]], ['2, k, 19', [498.324, 502.799, 1.0]], ['2, k, 20', [508.612, 499.803, 1.0]], ['2, k, 21', [486.627, 476.391, 1.0]], ['2, k, 22', [413.16, 499.847, 1.0]], ['2, k, 23', [404.358, 496.891, 1.0]], ['2, k, 24', [424.937, 474.869, 1.0]]]
[['2, k, 0', [451.386, 194.323, 1.0]], ['2, k, 1', [452.804, 217.88, 1.0]], ['2, k, 2', [417.551, 217.878, 1.0]], ['2, k, 3', [386.747, 236.967, 1.0]], ['2, k, 4', [367.65, 242.881, 1.0]], ['2, k, 5', [488.067, 217.864, 1.0]], ['2, k, 6', [517.454, 231.12, 1.0]], ['2, k, 7', [521.861, 241.335, 1.0]], ['2, k, 8', [454.288, 332.377, 1.0]], ['2, k, 9', [429.377, 332.423, 1.0]], ['2, k, 10', [421.991, 404.354, 1.0]], ['2, k, 11', [417.651, 467.549, 1.0]], ['2, k, 12', [477.831, 330.927, 1.0]], ['2, k, 13', [488.062, 404.34, 1.0]], ['2, k, 14', [492.487, 473.395, 1.0]], ['2, k, 15', [442.599, 185.557, 1.0]], ['2, k, 16', [460.153, 187.027, 1.0]], ['2, k, 17', [432.263, 189.92, 1.0]], ['2, k, 18', [471.942, 189.941, 1.0]], ['2, k, 19', [498.308, 502.761, 1.0]], ['2, k, 20', [508.606, 499.783, 1.0]], ['2, k, 21', [486.611, 476.361, 1.0]], ['2, k, 22', [413.156, 499.825, 1.0]], ['2, k, 23', [404.354, 496.874, 1.0]], ['2, k, 24', [424.942, 474.819, 1.0]]]
[['2, k, 0', [451.327, 192.878, 1.0]], ['2, k, 1', [452.796, 217.841, 1.0]], ['2, k, 2', [417.593, 217.846, 1.0]], ['2, k, 3', [389.656, 232.55, 1.0]], ['2, k, 4', [367.666, 241.416, 1.0]], ['2, k, 5', [486.652, 217.82, 1.0]], ['2, k, 6', [511.645, 229.649, 1.0]], ['2, k, 7', [521.83, 239.87, 1.0]], ['2, k, 8', [455.777, 330.911, 1.0]], ['2, k, 9', [432.293, 332.376, 1.0]], ['2, k, 10', [426.368, 404.348, 1.0]], ['2, k, 11', [417.666, 468.992, 1.0]], ['2, k, 12', [479.266, 328.017, 1.0]], ['2, k, 13', [486.668, 404.383, 1.0]], ['2, k, 14', [493.942, 474.794, 1.0]], ['2, k, 15', [442.537, 187.028, 1.0]], ['2, k, 16', [455.784, 187.036, 1.0]], ['2, k, 17', [433.747, 191.381, 1.0]], ['2, k, 18', [468.988, 191.39, 1.0]], ['2, k, 19', [498.318, 502.775, 1.0]], ['2, k, 20', [508.617, 499.79, 1.0]], ['2, k, 21', [486.643, 476.402, 1.0]], ['2, k, 22', [411.734, 499.833, 1.0]], ['2, k, 23', [404.347, 496.867, 1.0]], ['2, k, 24', [424.951, 474.848, 1.0]]]
[['2, k, 0', [451.328, 192.865, 1.0]], ['2, k, 1', [451.414, 217.84, 1.0]], ['2, k, 2', [417.559, 217.812, 1.0]], ['2, k, 3', [388.225, 232.552, 1.0]], ['2, k, 4', [367.652, 241.329, 1.0]], ['2, k, 5', [486.639, 217.835, 1.0]], ['2, k, 6', [511.602, 229.604, 1.0]], ['2, k, 7', [521.796, 238.421, 1.0]], ['2, k, 8', [452.905, 328.018, 1.0]], ['2, k, 9', [429.337, 329.477, 1.0]], ['2, k, 10', [420.527, 405.806, 1.0]], ['2, k, 11', [417.67, 468.989, 1.0]], ['2, k, 12', [477.818, 326.559, 1.0]], ['2, k, 13', [488.037, 404.383, 1.0]], ['2, k, 14', [495.393, 474.811, 1.0]], ['2, k, 15', [442.528, 185.564, 1.0]], ['2, k, 16', [455.785, 185.561, 1.0]], ['2, k, 17', [432.263, 191.382, 1.0]], ['2, k, 18', [467.522, 189.942, 1.0]], ['2, k, 19', [498.322, 502.737, 1.0]], ['2, k, 20', [508.625, 499.778, 1.0]], ['2, k, 21', [488.057, 477.805, 1.0]], ['2, k, 22', [411.724, 499.815, 1.0]], ['2, k, 23', [404.346, 496.843, 1.0]], ['2, k, 24', [426.388, 474.829, 1.0]]]
[['2, k, 0', [445.493, 192.872, 1.0]], ['2, k, 1', [451.377, 216.424, 1.0]], ['2, k, 2', [417.619, 216.449, 1.0]], ['2, k, 3', [392.587, 229.685, 1.0]], ['2, k, 4', [367.666, 239.877, 1.0]], ['2, k, 5', [485.15, 216.375, 1.0]], ['2, k, 6', [511.55, 229.566, 1.0]], ['2, k, 7', [521.782, 236.949, 1.0]], ['2, k, 8', [452.889, 327.992, 1.0]], ['2, k, 9', [429.309, 328.005, 1.0]], ['2, k, 10', [420.508, 404.365, 1.0]], ['2, k, 11', [417.631, 471.915, 1.0]], ['2, k, 12', [477.826, 326.533, 1.0]], ['2, k, 13', [488.077, 404.328, 1.0]], ['2, k, 14', [495.402, 474.81, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [452.827, 185.567, 1.0]], ['2, k, 17', [432.299, 191.391, 1.0]], ['2, k, 18', [464.558, 188.491, 1.0]], ['2, k, 19', [498.321, 502.739, 1.0]], ['2, k, 20', [508.62, 499.779, 1.0]], ['2, k, 21', [488.073, 477.798, 1.0]], ['2, k, 22', [413.145, 499.84, 1.0]], ['2, k, 23', [404.361, 496.883, 1.0]], ['2, k, 24', [424.937, 474.905, 1.0]]]
