[['2, k, 0', [0.0286304, -0.373021, 1.0]], ['2, k, 1', [0.026878, -0.0591868, 1.0]], ['2, k, 2', [0.0250492, 0.248533, 1.0]], ['2, k, 3', [0.034462, 0.390841, 1.0]], ['2, k, 4', [-0.141546, 0.15868, 1.0]], ['2, k, 5', [-0.199705, -0.060393, 1.0]], ['2, k, 6', [-0.209432, -0.274157, 1.0]], ['2, k, 7', [-0.210406, -0.342336, 1.0]], ['2, k, 8', [0.188856, 0.154959, 1.0]], ['2, k, 9', [0.246978, -0.068166, 1.0]], ['2, k, 10', [0.256178, -0.29826, 1.0]], ['2, k, 11', [0.246832, -0.369663, 1.0]], ['2, k, 12', [-0.0468516, -0.367965, 1.0]], ['2, k, 13', [-0.0899356, -0.846744, 1.0]], ['2, k, 14', [-0.112742, -1.21673, 1.0]], ['2, k, 15', [-0.0399517, -1.2667, 1.0]], ['2, k, 16', [0.103464, -0.369649, 1.0]], ['2, k, 17', [0.153493, -0.891249, 1.0]], ['2, k, 18', [0.134445, -1.22456, 1.0]], ['2, k, 19', [0.119639, -1.25648, 1.0]], ['2, k, 20', [0.0255218, 0.172443, 1.0]], ['2, k, 21', [-0.172666, -0.416652, 1.0]], ['2, k, 22', [-0.247535, -0.356543, 1.0]], ['2, k, 23', [0.232053, -0.436827, 1.0]], ['2, k, 24', [0.280794, -0.383168, 1.0]]]
[['2, k, 0', [0.0293291, -0.374859, 1.0]], ['2, k, 1', [0.0271123, -0.0596699, 1.0]], ['2, k, 2', [0.0250695, 0.248537, 1.0]], ['2, k, 3', [0.0347089, 0.39104, 1.0]], ['2, k, 4', [-0.140932, 0.157597, 1.0]], ['2, k, 5', [-0.199561, -0.0599806, 1.0]], ['2, k, 6', [-0.208569, -0.273122, 1.0]], ['2, k, 7', [-0.207774, -0.339004, 1.0]], ['2, k, 8', [0.188771, 0.154695, 1.0]], ['2, k, 9', [0.246856, -0.0658997, 1.0]], ['2, k, 10', [0.256086, -0.294062, 1.0]], ['2, k, 11', [0.244369, -0.367085, 1.0]], ['2, k, 12', [-0.046137, -0.369953, 1.0]], ['2, k, 13', [-0.0963424, -0.864331, 1.0]], ['2, k, 14', [-0.118581, -1.2482, 1.0]], ['2, k, 15', [-0.0599686, -1.27505, 1.0]], ['2, k, 16', [0.104129, -0.371294, 1.0]], ['2, k, 17', [0.143735, -0.830472, 1.0]], ['2, k, 18', [0.136786, -1.22403, 1.0]], ['2, k, 19', [0.101746, -1.26855, 1.0]], ['2, k, 20', [0.0255697, 0.172403, 1.0]], ['2, k, 21', [-0.186916, -0.398332, 1.0]], ['2, k, 22', [-0.248509, -0.342014, 1.0]], ['2, k, 23', [0.224348, -0.429216, 1.0]], ['2, k, 24', [0.2804, -0.367862, 1.0]]]
[['2, k, 0', [0.0290563, -0.37565, 1.0]], ['2, k, 1', [0.0269213, -0.0599949, 1.0]], ['2, k, 2', [0.024912, 0.24851, 1.0]], ['2, k, 3', [0.0346862, 0.391067, 1.0]], ['2, k, 4', [-0.140521, 0.157051, 1.0]], ['2, k, 5', [-0.199712, -0.0450281, 1.0]], ['2, k, 6', [-0.208078, -0.267713, 1.0]], ['2, k, 7', [-0.206777, -0.324796, 1.0]], ['2, k, 8', [0.188637, 0.153679, 1.0]], ['2, k, 9', [0.245683, -0.0644937, 1.0]], ['2, k, 10', [0.257799, -0.282347, 1.0]], ['2, k, 11', [0.251011, -0.345087, 1.0]], ['2, k, 12', [-0.0463921, -0.370633, 1.0]], ['2, k, 13', [-0.0993888, -0.881113, 1.0]], ['2, k, 14', [-0.116283, -1.24449, 1.0]], ['2, k, 15', [-0.0545171, -1.27512, 1.0]], ['2, k, 16', [0.103818, -0.372255, 1.0]], ['2, k, 17', [0.143983, -0.834426, 1.0]], ['2, k, 18', [0.14166, -1.2223, 1.0]], ['2, k, 19', [0.128896, -1.27454, 1.0]], ['2, k, 20', [0.0254166, 0.172318, 1.0]], ['2, k, 21', [-0.185365, -0.384544, 1.0]], ['2, k, 22', [-0.248976, -0.305548, 1.0]], ['2, k, 23', [0.246401, -0.400414, 1.0]], ['2, k, 24', [0.282251, -0.358823, 1.0]]]
[['2, k, 0', [0.0286787, -0.375418, 1.0]], ['2, k, 1', [0.026762, -0.0598909, 1.0]], ['2, k, 2', [0.0247833, 0.24868, 1.0]], ['2, k, 3', [0.0347316, 0.391097, 1.0]], ['2, k, 4', [-0.140553, 0.157446, 1.0]], ['2, k, 5', [-0.199273, -0.046564, 1.0]], ['2, k, 6', [-0.210228, -0.255825, 1.0]], ['2, k, 7', [-0.208103, -0.308358, 1.0]], ['2, k, 8', [0.188525, 0.153556, 1.0]], ['2, k, 9', [0.247111, -0.0596425, 1.0]], ['2, k, 10', [0.257589, -0.272057, 1.0]], ['2, k, 11', [0.249549, -0.340008, 1.0]], ['2, k, 12', [-0.0467819, -0.370244, 1.0]], ['2, k, 13', [-0.0994739, -0.880329, 1.0]], ['2, k, 14', [-0.105138, -1.22305, 1.0]], ['2, k, 15', [-0.0566406, -1.27148, 1.0]], ['2, k, 16', [0.103413, -0.372137, 1.0]], ['2, k, 17', [0.144131, -0.83452, 1.0]], ['2, k, 18', [0.142255, -1.22211, 1.0]], ['2, k, 19', [0.162214, -1.27647, 1.0]], ['2, k, 20', [0.0252834, 0.172457, 1.0]], ['2, k, 21', [-0.191955, -0.36612, 1.0]], ['2, k, 22', [-0.255223, -0.27799, 1.0]], ['2, k, 23', [0.236111, -0.394488, 1.0]], ['2, k, 24', [0.285873, -0.339309, 1.0]]]
[['2, k, 0', [0.0285937, -0.376926, 1.0]], ['2, k, 1', [0.0266913, -0.0601797, 1.0]], ['2, k, 2', [0.0246734, 0.248887, 1.0]], ['2, k, 3', [0.0345312, 0.391148, 1.0]], ['2, k, 4', [-0.139968, 0.157673, 1.0]], ['2, k, 5', [-0.199083, -0.0381984, 1.0]], ['2, k, 6', [-0.208878, -0.235888, 1.0]], ['2, k, 7', [-0.20533, -0.291583, 1.0]], ['2, k, 8', [0.18843, 0.153458, 1.0]], ['2, k, 9', [0.249067, -0.0554089, 1.0]], ['2, k, 10', [0.260034, -0.253448, 1.0]], ['2, k, 11', [0.246337, -0.320887, 1.0]], ['2, k, 12', [-0.0468348, -0.3715, 1.0]], ['2, k, 13', [-0.0979866, -0.908449, 1.0]], ['2, k, 14', [-0.104859, -1.223, 1.0]], ['2, k, 15', [-0.0506211, -1.27184, 1.0]], ['2, k, 16', [0.103307, -0.373859, 1.0]], ['2, k, 17', [0.144319, -0.834731, 1.0]], ['2, k, 18', [0.144893, -1.21875, 1.0]], ['2, k, 19', [0.115074, -1.25897, 1.0]], ['2, k, 20', [0.0252051, 0.172514, 1.0]], ['2, k, 21', [-0.191154, -0.342252, 1.0]], ['2, k, 22', [-0.237779, -0.284368, 1.0]], ['2, k, 23', [0.23551, -0.372211, 1.0]], ['2, k, 24', [0.283616, -0.318858, 1.0]]]
[['2, k, 0', [0.028138, -0.375612, 1.0]], ['2, k, 1', [0.0265352, -0.0598692, 1.0]], ['2, k, 2', [0.0246176, 0.24894, 1.0]], ['2, k, 3', [0.0345127, 0.391187, 1.0]], ['2, k, 4', [-0.139384, 0.157676, 1.0]], ['2, k, 5', [-0.198403, -0.033415, 1.0]], ['2, k, 6', [-0.208629, -0.22523, 1.0]], ['2, k, 7', [-0.209565, -0.272229, 1.0]], ['2, k, 8', [0.187641, 0.150652, 1.0]], ['2, k, 9', [0.249993, -0.0512225, 1.0]], ['2, k, 10', [0.256484, -0.244385, 1.0]], ['2, k, 11', [0.250041, -0.300982, 1.0]], ['2, k, 12', [-0.0473462, -0.369377, 1.0]], ['2, k, 13', [-0.0975324, -0.90201, 1.0]], ['2, k, 14', [-0.105445, -1.22482, 1.0]], ['2, k, 15', [-0.0704422, -1.27162, 1.0]], ['2, k, 16', [0.10294, -0.373159, 1.0]], ['2, k, 17', [0.143312, -0.8371, 1.0]], ['2, k, 18', [0.145556, -1.21942, 1.0]], ['2, k, 19', [0.161868, -1.27419, 1.0]], ['2, k, 20', [0.0251315, 0.172611, 1.0]], ['2, k, 21', [-0.194295, -0.319945, 1.0]], ['2, k, 22', [-0.244224, -0.277798, 1.0]], ['2, k, 23', [0.217527, -0.362859, 1.0]], ['2, k, 24', [0.282664, -0.313606, 1.0]]]
[['2, k, 0', [0.0287008, -0.371113, 1.0]], ['2, k, 1', [0.0265369, -0.0585907, 1.0]], ['2, k, 2', [0.0244434, 0.249167, 1.0]], ['2, k, 3', [0.0343748, 0.391234, 1.0]], ['2, k, 4', [-0.138527, 0.157766, 1.0]], ['2, k, 5', [-0.200487, -0.0134754, 1.0]], ['2, k, 6', [-0.205254, -0.199292, 1.0]], ['2, k, 7', [-0.20673, -0.256305, 1.0]], ['2, k, 8', [0.187383, 0.151168, 1.0]], ['2, k, 9', [0.25646, -0.0416257, 1.0]], ['2, k, 10', [0.260058, -0.205005, 1.0]], ['2, k, 11', [0.249164, -0.287261, 1.0]], ['2, k, 12', [-0.0467522, -0.365677, 1.0]], ['2, k, 13', [-0.0904459, -0.77755, 1.0]], ['2, k, 14', [-0.100999, -1.14934, 1.0]], ['2, k, 15', [-0.0861795, -1.2358, 1.0]], ['2, k, 16', [0.103452, -0.367986, 1.0]], ['2, k, 17', [0.139732, -0.773213, 1.0]], ['2, k, 18', [0.138615, -1.12865, 1.0]], ['2, k, 19', [0.121226, -1.20654, 1.0]], ['2, k, 20', [0.0250026, 0.172988, 1.0]], ['2, k, 21', [-0.187775, -0.30824, 1.0]], ['2, k, 22', [-0.241758, -0.247718, 1.0]], ['2, k, 23', [0.237496, -0.333869, 1.0]], ['2, k, 24', [0.282673, -0.293739, 1.0]]]
[['2, k, 0', [0.028426, -0.369674, 1.0]], ['2, k, 1', [0.0263739, -0.0581583, 1.0]], ['2, k, 2', [0.0242041, 0.24903, 1.0]], ['2, k, 3', [0.0343199, 0.390876, 1.0]], ['2, k, 4', [-0.137462, 0.157332, 1.0]], ['2, k, 5', [-0.202287, -0.010883, 1.0]], ['2, k, 6', [-0.213954, -0.173543, 1.0]], ['2, k, 7', [-0.207079, -0.231427, 1.0]], ['2, k, 8', [0.187402, 0.151227, 1.0]], ['2, k, 9', [0.255882, -0.0283736, 1.0]], ['2, k, 10', [0.259621, -0.188043, 1.0]], ['2, k, 11', [0.24873, -0.264998, 1.0]], ['2, k, 12', [-0.0469446, -0.364435, 1.0]], ['2, k, 13', [-0.090375, -0.777261, 1.0]], ['2, k, 14', [-0.0966314, -1.14519, 1.0]], ['2, k, 15', [-0.0893395, -1.23237, 1.0]], ['2, k, 16', [0.103108, -0.366426, 1.0]], ['2, k, 17', [0.138768, -0.764058, 1.0]], ['2, k, 18', [0.138508, -1.12858, 1.0]], ['2, k, 19', [0.154762, -1.21435, 1.0]], ['2, k, 20', [0.0248017, 0.173031, 1.0]], ['2, k, 21', [-0.190438, -0.276634, 1.0]], ['2, k, 22', [-0.23925, -0.225101, 1.0]], ['2, k, 23', [0.250437, -0.307906, 1.0]], ['2, k, 24', [0.286888, -0.263415, 1.0]]]
[['2, k, 0', [0.028131, -0.368828, 1.0]], ['2, k, 1', [0.0261173, -0.0575513, 1.0]], ['2, k, 2', [0.0239097, 0.249298, 1.0]], ['2, k, 3', [0.0340734, 0.391198, 1.0]], ['2, k, 4', [-0.136774, 0.158015, 1.0]], ['2, k, 5', [-0.204052, 0.010156, 1.0]], ['2, k, 6', [-0.205714, -0.134188, 1.0]], ['2, k, 7', [-0.209051, -0.202768, 1.0]], ['2, k, 8', [0.186404, 0.152909, 1.0]], ['2, k, 9', [0.255649, -0.0147505, 1.0]], ['2, k, 10', [0.263966, -0.159139, 1.0]], ['2, k, 11', [0.253644, -0.238107, 1.0]], ['2, k, 12', [-0.047163, -0.363719, 1.0]], ['2, k, 13', [-0.0898752, -0.782136, 1.0]], ['2, k, 14', [-0.0969962, -1.1448, 1.0]], ['2, k, 15', [-0.0828874, -1.21787, 1.0]], ['2, k, 16', [0.102746, -0.365497, 1.0]], ['2, k, 17', [0.138832, -0.760288, 1.0]], ['2, k, 18', [0.137693, -1.12521, 1.0]], ['2, k, 19', [0.132307, -1.20901, 1.0]], ['2, k, 20', [0.0245143, 0.173403, 1.0]], ['2, k, 21', [-0.197179, -0.25121, 1.0]], ['2, k, 22', [-0.24262, -0.202117, 1.0]], ['2, k, 23', [0.246485, -0.280417, 1.0]], ['2, k, 24', [0.288549, -0.237005, 1.0]]]
[['2, k, 0', [0.0278369, -0.366993, 1.0]], ['2, k, 1', [0.025692, -0.0565714, 1.0]], ['2, k, 2', [0.0232329, 0.249726, 1.0]], ['2, k, 3', [0.0340824, 0.391377, 1.0]], ['2, k, 4', [-0.135781, 0.159313, 1.0]], ['2, k, 5', [-0.198927, 0.0229057, 1.0]], ['2, k, 6', [-0.205175, -0.113147, 1.0]], ['2, k, 7', [-0.208592, -0.171473, 1.0]], ['2, k, 8', [0.185783, 0.153954, 1.0]], ['2, k, 9', [0.25119, -0.000549866, 1.0]], ['2, k, 10', [0.263937, -0.130534, 1.0]], ['2, k, 11', [0.252183, -0.209587, 1.0]], ['2, k, 12', [-0.0473473, -0.362117, 1.0]], ['2, k, 13', [-0.0858041, -0.764032, 1.0]], ['2, k, 14', [-0.0989906, -1.13928, 1.0]], ['2, k, 15', [-0.118509, -1.19737, 1.0]], ['2, k, 16', [0.102348, -0.363456, 1.0]], ['2, k, 17', [0.138074, -0.759759, 1.0]], ['2, k, 18', [0.130649, -1.13004, 1.0]], ['2, k, 19', [0.130385, -1.17383, 1.0]], ['2, k, 20', [0.0239293, 0.173952, 1.0]], ['2, k, 21', [-0.185994, -0.222586, 1.0]], ['2, k, 22', [-0.241173, -0.176701, 1.0]], ['2, k, 23', [0.233247, -0.250836, 1.0]], ['2, k, 24', [0.289742, -0.21591, 1.0]]]
[['2, k, 0', [0.027416, -0.36787, 1.0]], ['2, k, 1', [0.0256902, -0.0568681, 1.0]], ['2, k, 2', [0.0237003, 0.249546, 1.0]], ['2, k, 3', [0.0342404, 0.391811, 1.0]], ['2, k, 4', [-0.134871, 0.158844, 1.0]], ['2, k, 5', [-0.204553, 0.0291291, 1.0]], ['2, k, 6', [-0.199461, -0.0726499, 1.0]], ['2, k, 7', [-0.202849, -0.152123, 1.0]], ['2, k, 8', [0.185204, 0.154045, 1.0]], ['2, k, 9', [0.254598, 0.0120276, 1.0]], ['2, k, 10', [0.265965, -0.114047, 1.0]], ['2, k, 11', [0.254481, -0.179663, 1.0]], ['2, k, 12', [-0.0477267, -0.363225, 1.0]], ['2, k, 13', [-0.0884805, -0.754621, 1.0]], ['2, k, 14', [-0.101241, -1.1234, 1.0]], ['2, k, 15', [-0.0936559, -1.18626, 1.0]], ['2, k, 16', [0.101897, -0.364225, 1.0]], ['2, k, 17', [0.14615, -0.722859, 1.0]], ['2, k, 18', [0.132617, -1.12825, 1.0]], ['2, k, 19', [0.132347, -1.17064, 1.0]], ['2, k, 20', [0.0242486, 0.173729, 1.0]], ['2, k, 21', [-0.18776, -0.189634, 1.0]], ['2, k, 22', [-0.238813, -0.144308, 1.0]], ['2, k, 23', [0.238086, -0.22077, 1.0]], ['2, k, 24', [0.290663, -0.189394, 1.0]]]
