[[0, -0.222212, -0.292971, 2.32519, 1.0], [1, -0.225537, 0.0171747, 2.24688, 1.0], [2, -0.227183, 0.318809, 2.15485, 1.0], [3, -0.229204, 0.438112, 2.08749, 1.0], [4, -0.419232, 0.224508, 2.15648, 1.0], [5, -0.584801, 0.0398981, 2.24397, 1.0], [6, -0.527887, -0.16151, 2.31028, 1.0], [7, -0.513449, -0.161499, 2.31317, 1.0], [8, -0.0445512, 0.242779, 2.19452, 1.0], [9, 0.12285, 0.0820445, 2.28608, 1.0], [10, 0.0738933, -0.133819, 2.30289, 1.0], [11, 0.0507713, -0.140342, 2.296, 1.0], [12, -0.304219, -0.2925, 2.28429, 1.0], [13, -0.351728, -0.688521, 2.38568, 1.0], [14, -0.371592, -1.06975, 2.50169, 1.0], [15, -0.393311, -1.13672, 2.41602, 1.0], [16, -0.133184, -0.284202, 2.29276, 1.0], [17, -0.0612245, -0.688752, 2.36656, 1.0], [18, -0.0340244, -1.08383, 2.47648, 1.0], [19, -0.019989, -1.13379, 2.36523, 1.0], [20, -0.227056, 0.24467, 2.18025, 1.0], [21, -0.485019, -0.227874, 2.32505, 1.0], [22, -0.577003, -0.156449, 2.30386, 1.0], [23, 0.0140216, -0.206335, 2.26727, 1.0], [24, 0.0927338, -0.123493, 2.27228, 1.0]]
[[0, -0.222383, -0.293022, 2.32571, 1.0], [1, -0.225767, 0.0171208, 2.24699, 1.0], [2, -0.227673, 0.318707, 2.15465, 1.0], [3, -0.229443, 0.437844, 2.08738, 1.0], [4, -0.41925, 0.224531, 2.15651, 1.0], [5, -0.584835, 0.0399452, 2.24397, 1.0], [6, -0.528151, -0.161545, 2.31025, 1.0], [7, -0.480606, -0.201854, 2.31905, 1.0], [8, -0.044681, 0.242798, 2.19453, 1.0], [9, 0.122793, 0.0820571, 2.28608, 1.0], [10, 0.0736247, -0.133706, 2.30333, 1.0], [11, 0.0547459, -0.133604, 2.30054, 1.0], [12, -0.30436, -0.292536, 2.28463, 1.0], [13, -0.351906, -0.688064, 2.38588, 1.0], [14, -0.371882, -1.06936, 2.50169, 1.0], [15, -0.393777, -1.13672, 2.41621, 1.0], [16, -0.133381, -0.284271, 2.29348, 1.0], [17, -0.061489, -0.687768, 2.36657, 1.0], [18, -0.0341932, -1.08359, 2.47664, 1.0], [19, -0.0200718, -1.13327, 2.36544, 1.0], [20, -0.227453, 0.244586, 2.18015, 1.0], [21, -0.464683, -0.243323, 2.30547, 1.0], [22, -0.506739, -0.211041, 2.32775, 1.0], [23, 0.0227784, -0.195503, 2.28028, 1.0], [24, 0.0184259, -0.111321, 2.30478, 1.0]]
[[0, -0.222874, -0.293298, 2.3269, 1.0], [1, -0.226191, 0.0169001, 2.2473, 1.0], [2, -0.2282, 0.318445, 2.15447, 1.0], [3, -0.229716, 0.436734, 2.08716, 1.0], [4, -0.419289, 0.224525, 2.15652, 1.0], [5, -0.585099, 0.0404281, 2.24419, 1.0], [6, -0.528262, -0.161222, 2.30996, 1.0], [7, -0.481037, -0.197637, 2.3216, 1.0], [8, -0.0449648, 0.242807, 2.19453, 1.0], [9, 0.122566, 0.0820926, 2.28623, 1.0], [10, 0.0729272, -0.133373, 2.3048, 1.0], [11, 0.0326239, -0.160351, 2.3014, 1.0], [12, -0.304753, -0.292775, 2.28536, 1.0], [13, -0.352723, -0.685546, 2.3863, 1.0], [14, -0.37169, -1.06794, 2.50059, 1.0], [15, -0.392095, -1.13762, 2.41437, 1.0], [16, -0.133962, -0.28457, 2.29524, 1.0], [17, -0.0620743, -0.684144, 2.36607, 1.0], [18, -0.0344262, -1.08171, 2.47701, 1.0], [19, -0.0193023, -1.13017, 2.36754, 1.0], [20, -0.227924, 0.24435, 2.1801, 1.0], [21, -0.462166, -0.241621, 2.30435, 1.0], [22, -0.503328, -0.215087, 2.32806, 1.0], [23, 0.00992314, -0.239076, 2.28216, 1.0], [24, -0.00264415, -0.137578, 2.31589, 1.0]]
[[0, -0.223591, -0.293552, 2.33082, 1.0], [1, -0.227386, 0.0285663, 2.23557, 1.0], [2, -0.228421, 0.357151, 2.10071, 1.0], [3, -0.22886, 0.464349, 2.05452, 1.0], [4, -0.419539, 0.22464, 2.1576, 1.0], [5, -0.585516, 0.0409641, 2.24488, 1.0], [6, -0.528607, -0.16075, 2.31031, 1.0], [7, -0.489849, -0.185166, 2.32624, 1.0], [8, -0.0450583, 0.242934, 2.19554, 1.0], [9, 0.122366, 0.0821246, 2.2871, 1.0], [10, 0.0723973, -0.133164, 2.30632, 1.0], [11, 0.0296965, -0.164073, 2.30355, 1.0], [12, -0.305411, -0.292959, 2.28814, 1.0], [13, -0.353014, -0.684743, 2.38775, 1.0], [14, -0.371483, -1.06794, 2.50136, 1.0], [15, -0.392617, -1.13694, 2.41571, 1.0], [16, -0.13457, -0.284712, 2.29883, 1.0], [17, -0.0623173, -0.683866, 2.36729, 1.0], [18, -0.0343433, -1.08109, 2.47853, 1.0], [19, -0.0189844, -1.12998, 2.36751, 1.0], [20, -0.228638, 0.2784, 2.13452, 1.0], [21, -0.471814, -0.249327, 2.31774, 1.0], [22, -0.570929, -0.159189, 2.313, 1.0], [23, -0.000511388, -0.25044, 2.29076, 1.0], [24, -0.00632245, -0.140889, 2.31275, 1.0]]
[[0, -0.224418, -0.29407, 2.33474, 1.0], [1, -0.22747, 0.0297135, 2.23493, 1.0], [2, -0.228252, 0.356958, 2.10112, 1.0], [3, -0.228202, 0.460708, 2.05173, 1.0], [4, -0.419291, 0.224508, 2.15747, 1.0], [5, -0.584842, 0.0417242, 2.24466, 1.0], [6, -0.529237, -0.159924, 2.31087, 1.0], [7, -0.486175, -0.184476, 2.32753, 1.0], [8, -0.0450741, 0.243043, 2.19613, 1.0], [9, 0.122393, 0.0821272, 2.28755, 1.0], [10, 0.0723559, -0.132984, 2.30736, 1.0], [11, 0.0288362, -0.167289, 2.30475, 1.0], [12, -0.306121, -0.293488, 2.29087, 1.0], [13, -0.353457, -0.683845, 2.38876, 1.0], [14, -0.372364, -1.06698, 2.50162, 1.0], [15, -0.393234, -1.13641, 2.41575, 1.0], [16, -0.135415, -0.285061, 2.30308, 1.0], [17, -0.0625229, -0.683191, 2.36817, 1.0], [18, -0.034213, -1.08068, 2.47993, 1.0], [19, -0.0189406, -1.12845, 2.37044, 1.0], [20, -0.228557, 0.278263, 2.13522, 1.0], [21, -0.46876, -0.24597, 2.31565, 1.0], [22, -0.446427, -0.157523, 2.33667, 1.0], [23, -0.00549621, -0.248813, 2.29043, 1.0], [24, -0.00415414, -0.139484, 2.31297, 1.0]]
[[0, -0.224495, -0.294191, 2.33746, 1.0], [1, -0.226803, 0.0303465, 2.23391, 1.0], [2, -0.226704, 0.355527, 2.09979, 1.0], [3, -0.226562, 0.456674, 2.04798, 1.0], [4, -0.418457, 0.223973, 2.15604, 1.0], [5, -0.584625, 0.0417242, 2.24483, 1.0], [6, -0.529309, -0.159647, 2.31184, 1.0], [7, -0.486535, -0.182865, 2.32872, 1.0], [8, -0.0444931, 0.242591, 2.19571, 1.0], [9, 0.122489, 0.0819697, 2.28782, 1.0], [10, 0.0721441, -0.132988, 2.30811, 1.0], [11, 0.0266319, -0.169748, 2.30528, 1.0], [12, -0.306215, -0.293563, 2.29322, 1.0], [13, -0.353616, -0.683667, 2.38933, 1.0], [14, -0.373046, -1.06546, 2.50137, 1.0], [15, -0.393539, -1.1358, 2.41446, 1.0], [16, -0.135423, -0.28517, 2.3055, 1.0], [17, -0.0626238, -0.682948, 2.36837, 1.0], [18, -0.0341604, -1.08055, 2.48032, 1.0], [19, -0.0187144, -1.12811, 2.3707, 1.0], [20, -0.227352, 0.277166, 2.13454, 1.0], [21, -0.462717, -0.25188, 2.31176, 1.0], [22, -0.448688, -0.156571, 2.33387, 1.0], [23, -0.00785487, -0.256174, 2.29316, 1.0], [24, -0.0111394, -0.142816, 2.32675, 1.0]]
[[0, -0.224346, -0.294291, 2.34033, 1.0], [1, -0.225828, 0.030235, 2.2326, 1.0], [2, -0.223712, 0.351725, 2.09565, 1.0], [3, -0.222955, 0.447923, 2.03971, 1.0], [4, -0.417154, 0.223508, 2.1549, 1.0], [5, -0.583369, 0.0424146, 2.24444, 1.0], [6, -0.52959, -0.158658, 2.31301, 1.0], [7, -0.513691, -0.156804, 2.3239, 1.0], [8, -0.0435122, 0.241667, 2.19469, 1.0], [9, 0.123226, 0.0814611, 2.28741, 1.0], [10, 0.0721078, -0.13307, 2.30898, 1.0], [11, 0.03045, -0.170948, 2.30835, 1.0], [12, -0.306099, -0.293544, 2.29583, 1.0], [13, -0.353642, -0.6833, 2.38941, 1.0], [14, -0.373262, -1.06498, 2.50174, 1.0], [15, -0.393511, -1.1352, 2.41488, 1.0], [16, -0.135222, -0.285358, 2.30818, 1.0], [17, -0.0625894, -0.683438, 2.36821, 1.0], [18, -0.0339015, -1.08079, 2.48028, 1.0], [19, -0.0184506, -1.12808, 2.36957, 1.0], [20, -0.224902, 0.274152, 2.13169, 1.0], [21, -0.476722, -0.229125, 2.33734, 1.0], [22, -0.453642, -0.205978, 2.29953, 1.0], [23, -0.00660869, -0.252735, 2.29471, 1.0], [24, -0.0047007, -0.140482, 2.32255, 1.0]]
[[0, -0.223936, -0.294177, 2.3433, 1.0], [1, -0.224421, 0.0293435, 2.23042, 1.0], [2, -0.22009, 0.345396, 2.088, 1.0], [3, -0.218774, 0.43946, 2.03069, 1.0], [4, -0.414199, 0.221989, 2.15226, 1.0], [5, -0.58194, 0.0426174, 2.24442, 1.0], [6, -0.529024, -0.157961, 2.31491, 1.0], [7, -0.510209, -0.157657, 2.32661, 1.0], [8, -0.0417367, 0.240082, 2.19169, 1.0], [9, 0.12454, 0.0791874, 2.2867, 1.0], [10, 0.0724298, -0.134697, 2.31112, 1.0], [11, 0.0322455, -0.171983, 2.31333, 1.0], [12, -0.305684, -0.293408, 2.29909, 1.0], [13, -0.353432, -0.684272, 2.38905, 1.0], [14, -0.373439, -1.06529, 2.50139, 1.0], [15, -0.393429, -1.13506, 2.41483, 1.0], [16, -0.134823, -0.285257, 2.3106, 1.0], [17, -0.0618911, -0.685408, 2.36721, 1.0], [18, -0.033788, -1.08082, 2.48003, 1.0], [19, -0.0184268, -1.12817, 2.37017, 1.0], [20, -0.221734, 0.268971, 2.12591, 1.0], [21, -0.476064, -0.235049, 2.34136, 1.0], [22, -0.479149, -0.128868, 2.3242, 1.0], [23, -0.00264966, -0.251714, 2.30014, 1.0], [24, -0.00618565, -0.144617, 2.32722, 1.0]]
[[0, -0.222149, -0.294668, 2.34812, 1.0], [1, -0.22265, 0.0276711, 2.22873, 1.0], [2, -0.21776, 0.339906, 2.08188, 1.0], [3, -0.21575, 0.431975, 2.02341, 1.0], [4, -0.40994, 0.218785, 2.14765, 1.0], [5, -0.58025, 0.0423228, 2.24402, 1.0], [6, -0.527027, -0.156391, 2.31907, 1.0], [7, -0.482424, -0.177997, 2.34174, 1.0], [8, -0.0396145, 0.237529, 2.18801, 1.0], [9, 0.126456, 0.0770166, 2.28613, 1.0], [10, 0.0739576, -0.136216, 2.31451, 1.0], [11, 0.0332346, -0.176759, 2.31648, 1.0], [12, -0.303972, -0.293948, 2.30355, 1.0], [13, -0.352874, -0.6843, 2.38674, 1.0], [14, -0.373554, -1.06552, 2.50183, 1.0], [15, -0.393825, -1.13434, 2.41603, 1.0], [16, -0.133027, -0.285682, 2.31556, 1.0], [17, -0.0613599, -0.686879, 2.36492, 1.0], [18, -0.0334919, -1.08158, 2.48103, 1.0], [19, -0.018751, -1.12814, 2.37114, 1.0], [20, -0.219329, 0.264058, 2.12108, 1.0], [21, -0.467006, -0.239867, 2.34867, 1.0], [22, -0.442349, -0.150923, 2.34825, 1.0], [23, -0.00377735, -0.257799, 2.30631, 1.0], [24, -0.00111515, -0.147701, 2.32479, 1.0]]
[[0, -0.220256, -0.296649, 2.35362, 1.0], [1, -0.220198, 0.0246944, 2.22669, 1.0], [2, -0.214316, 0.333962, 2.07389, 1.0], [3, -0.212654, 0.426318, 2.01618, 1.0], [4, -0.405505, 0.214822, 2.14324, 1.0], [5, -0.577302, 0.0399366, 2.24406, 1.0], [6, -0.525195, -0.15799, 2.3221, 1.0], [7, -0.481657, -0.178338, 2.34579, 1.0], [8, -0.03677, 0.233493, 2.18277, 1.0], [9, 0.129097, 0.0737203, 2.28502, 1.0], [10, 0.0751155, -0.138486, 2.31795, 1.0], [11, 0.0332641, -0.179091, 2.3212, 1.0], [12, -0.30236, -0.295387, 2.30957, 1.0], [13, -0.352566, -0.685222, 2.38366, 1.0], [14, -0.373736, -1.06594, 2.50167, 1.0], [15, -0.394048, -1.13409, 2.41563, 1.0], [16, -0.1309, -0.288152, 2.32047, 1.0], [17, -0.0606026, -0.688704, 2.36187, 1.0], [18, -0.0327608, -1.08206, 2.48038, 1.0], [19, -0.0189901, -1.12831, 2.37152, 1.0], [20, -0.216042, 0.258525, 2.11483, 1.0], [21, -0.464637, -0.240221, 2.3522, 1.0], [22, -0.442951, -0.150771, 2.3492, 1.0], [23, -0.00146513, -0.257669, 2.30696, 1.0], [24, -0.00620503, -0.149534, 2.33756, 1.0]]
[[0, -0.218347, -0.298964, 2.35856, 1.0], [1, -0.216759, 0.0198397, 2.2246, 1.0], [2, -0.209445, 0.325433, 2.06611, 1.0], [3, -0.208506, 0.413518, 2.00557, 1.0], [4, -0.39989, 0.20881, 2.1375, 1.0], [5, -0.572071, 0.0363981, 2.2434, 1.0], [6, -0.524131, -0.160833, 2.32567, 1.0], [7, -0.482246, -0.179164, 2.35168, 1.0], [8, -0.0329158, 0.227978, 2.17665, 1.0], [9, 0.132576, 0.0690444, 2.28341, 1.0], [10, 0.077117, -0.141631, 2.32262, 1.0], [11, 0.0354256, -0.180924, 2.32419, 1.0], [12, -0.300757, -0.297194, 2.31406, 1.0], [13, -0.352515, -0.687848, 2.37748, 1.0], [14, -0.373333, -1.0678, 2.50168, 1.0], [15, -0.394002, -1.13408, 2.41564, 1.0], [16, -0.128745, -0.290944, 2.32572, 1.0], [17, -0.0576651, -0.691982, 2.35761, 1.0], [18, -0.0326352, -1.08233, 2.48003, 1.0], [19, -0.0191059, -1.12834, 2.3716, 1.0], [20, -0.211488, 0.250672, 2.10858, 1.0], [21, -0.474588, -0.232667, 2.37357, 1.0], [22, -0.443092, -0.151513, 2.35099, 1.0], [23, -0.000744553, -0.259051, 2.3101, 1.0], [24, -0.00350386, -0.150038, 2.3397, 1.0]]
