[[0, 0, 0, 0, 1.0], [1, 444.019, 285.381, 0.796288, 1.0], [2, 407.3, 282.482, 0.746715, 1.0], [3, 360.353, 308.894, 0.817196, 1.0], [4, 389.696, 350.003, 0.823069, 1.0], [5, 480.718, 285.393, 0.736449, 1.0], [6, 520.363, 301.562, 0.844509, 1.0], [7, 496.847, 344.165, 0.848761, 1.0], [8, 442.6, 385.259, 0.667736, 1.0], [9, 419.081, 385.271, 0.651547, 1.0], [10, 416.091, 477.803, 0.72035, 1.0], [11, 414.65, 536.591, 0.0806758, 1.0], [12, 466.065, 383.784, 0.660811, 1.0], [13, 474.832, 476.32, 0.757097, 1.0], [14, 485.156, 536.591, 0.163346, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.053, 536.599, 0.0729722, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 444.041, 282.49, 0.776517, 1.0], [2, 407.321, 280.983, 0.733507, 1.0], [3, 360.345, 308.854, 0.802193, 1.0], [4, 389.664, 348.592, 0.828485, 1.0], [5, 479.285, 283.937, 0.728592, 1.0], [6, 520.328, 301.552, 0.846311, 1.0], [7, 496.829, 345.539, 0.85541, 1.0], [8, 442.541, 385.28, 0.67699, 1.0], [9, 419.039, 385.272, 0.657824, 1.0], [10, 416.092, 476.338, 0.711592, 1.0], [11, 414.66, 536.588, 0.139946, 1.0], [12, 464.64, 383.82, 0.672728, 1.0], [13, 474.782, 474.84, 0.710167, 1.0], [14, 483.687, 536.589, 0.229302, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.596, 536.598, 0.104957, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 442.554, 279.518, 0.796733, 1.0], [2, 405.87, 276.648, 0.752249, 1.0], [3, 358.794, 305.974, 0.800405, 1.0], [4, 389.661, 348.607, 0.807803, 1.0], [5, 479.26, 282.48, 0.70711, 1.0], [6, 518.922, 301.568, 0.834508, 1.0], [7, 495.396, 345.549, 0.839367, 1.0], [8, 442.585, 385.266, 0.671868, 1.0], [9, 417.664, 385.279, 0.659831, 1.0], [10, 416.089, 479.277, 0.672761, 1.0], [11, 414.673, 536.59, 0.0870072, 1.0], [12, 466.092, 383.788, 0.656682, 1.0], [13, 473.39, 476.304, 0.706989, 1.0], [14, 485.117, 536.591, 0.166615, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.657, 536.6, 0.0707333, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 442.587, 285.355, 0.800067, 1.0], [2, 405.891, 282.452, 0.743826, 1.0], [3, 360.291, 310.302, 0.831813, 1.0], [4, 389.702, 348.613, 0.825427, 1.0], [5, 479.264, 285.377, 0.741239, 1.0], [6, 520.344, 301.554, 0.848128, 1.0], [7, 496.872, 344.1, 0.838949, 1.0], [8, 441.159, 383.833, 0.688015, 1.0], [9, 417.645, 383.835, 0.669069, 1.0], [10, 416.09, 477.833, 0.706523, 1.0], [11, 414.641, 536.591, 0.0888914, 1.0], [12, 464.628, 382.385, 0.676376, 1.0], [13, 474.8, 476.283, 0.740589, 1.0], [14, 485.126, 536.591, 0.180042, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.663, 536.599, 0.0810596, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 442.546, 283.96, 0.810205, 1.0], [2, 405.896, 283.943, 0.730434, 1.0], [3, 358.903, 307.416, 0.79736, 1.0], [4, 389.668, 348.587, 0.822406, 1.0], [5, 477.806, 283.921, 0.734033, 1.0], [6, 518.884, 301.598, 0.820882, 1.0], [7, 496.852, 344.108, 0.837383, 1.0], [8, 441.144, 383.804, 0.691176, 1.0], [9, 417.627, 383.817, 0.668348, 1.0], [10, 416.085, 476.364, 0.694387, 1.0], [11, 416.035, 536.59, 0.0761652, 1.0], [12, 464.619, 382.348, 0.683825, 1.0], [13, 474.777, 474.807, 0.703532, 1.0], [14, 485.125, 536.591, 0.166341, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.048, 536.599, 0.0686186, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 442.561, 285.404, 0.820928, 1.0], [2, 407.281, 283.928, 0.730639, 1.0], [3, 358.904, 308.917, 0.812224, 1.0], [4, 391.105, 351.49, 0.802358, 1.0], [5, 477.817, 285.414, 0.748512, 1.0], [6, 517.463, 301.608, 0.809448, 1.0], [7, 495.447, 344.117, 0.827679, 1.0], [8, 441.131, 385.279, 0.693361, 1.0], [9, 417.605, 386.74, 0.675022, 1.0], [10, 416.046, 479.268, 0.695603, 1.0], [11, 414.659, 536.59, 0.0745493, 1.0], [12, 464.622, 383.786, 0.678514, 1.0], [13, 474.78, 476.336, 0.753382, 1.0], [14, 485.127, 536.592, 0.142082, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.067, 536.599, 0.0571722, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 442.537, 282.487, 0.809981, 1.0], [2, 405.869, 279.558, 0.760356, 1.0], [3, 358.917, 308.901, 0.815866, 1.0], [4, 388.196, 350.024, 0.812482, 1.0], [5, 477.807, 283.947, 0.746817, 1.0], [6, 517.472, 301.561, 0.81665, 1.0], [7, 495.446, 344.13, 0.839526, 1.0], [8, 441.141, 382.365, 0.705432, 1.0], [9, 417.629, 382.389, 0.677224, 1.0], [10, 416.08, 476.361, 0.730986, 1.0], [11, 414.642, 536.591, 0.0963627, 1.0], [12, 464.601, 382.295, 0.704634, 1.0], [13, 474.781, 474.884, 0.728077, 1.0], [14, 485.113, 536.591, 0.186186, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.657, 536.599, 0.083151, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 441.048, 276.622, 0.795505, 1.0], [2, 405.839, 276.573, 0.657949, 1.0], [3, 357.354, 301.544, 0.778181, 1.0], [4, 386.733, 348.565, 0.82, 1.0], [5, 476.323, 278.086, 0.720087, 1.0], [6, 515.996, 301.585, 0.818764, 1.0], [7, 495.418, 342.684, 0.819065, 1.0], [8, 441.114, 382.341, 0.709712, 1.0], [9, 417.598, 382.343, 0.687199, 1.0], [10, 416.073, 476.377, 0.713139, 1.0], [11, 416.036, 536.592, 0.0832097, 1.0], [12, 464.587, 380.904, 0.700339, 1.0], [13, 473.398, 474.852, 0.699894, 1.0], [14, 485.126, 536.59, 0.163912, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 432.276, 244.292, 0.0538851, 1.0], [18, 452.843, 245.748, 0.0628776, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.045, 536.599, 0.0701506, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 441.162, 282.449, 0.804918, 1.0], [2, 405.893, 279.548, 0.736572, 1.0], [3, 358.809, 307.407, 0.761951, 1.0], [4, 388.216, 350.023, 0.804561, 1.0], [5, 476.4, 282.476, 0.734166, 1.0], [6, 515.982, 301.54, 0.826897, 1.0], [7, 495.422, 342.711, 0.831389, 1.0], [8, 441.118, 385.292, 0.688134, 1.0], [9, 417.612, 386.754, 0.660274, 1.0], [10, 416.067, 477.82, 0.705418, 1.0], [11, 414.643, 536.59, 0.0887556, 1.0], [12, 464.583, 383.795, 0.681192, 1.0], [13, 473.364, 476.313, 0.72617, 1.0], [14, 485.146, 536.591, 0.17339, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.071, 536.6, 0.0759051, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 441.129, 283.932, 0.829843, 1.0], [2, 405.847, 281.02, 0.757504, 1.0], [3, 358.878, 308.934, 0.832231, 1.0], [4, 388.192, 350.029, 0.809174, 1.0], [5, 476.374, 283.956, 0.753545, 1.0], [6, 517.435, 300.148, 0.840237, 1.0], [7, 493.979, 344.116, 0.827416, 1.0], [8, 441.139, 385.278, 0.687631, 1.0], [9, 417.628, 385.293, 0.662353, 1.0], [10, 416.073, 476.38, 0.73228, 1.0], [11, 414.629, 536.59, 0.118849, 1.0], [12, 464.605, 383.797, 0.679055, 1.0], [13, 474.779, 476.297, 0.733434, 1.0], [14, 485.123, 536.591, 0.185006, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.041, 536.6, 0.0798871, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 441.039, 279.535, 0.795294, 1.0], [2, 405.837, 279.542, 0.707365, 1.0], [3, 357.424, 305.961, 0.793326, 1.0], [4, 386.776, 348.595, 0.802893, 1.0], [5, 476.303, 279.555, 0.719717, 1.0], [6, 517.421, 300.124, 0.846001, 1.0], [7, 495.435, 341.219, 0.815014, 1.0], [8, 441.151, 383.827, 0.680213, 1.0], [9, 417.642, 383.821, 0.656918, 1.0], [10, 416.081, 477.812, 0.692083, 1.0], [11, 416.068, 536.593, 0.0746471, 1.0], [12, 464.617, 382.369, 0.676212, 1.0], [13, 474.786, 476.317, 0.731942, 1.0], [14, 485.126, 536.592, 0.116113, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
