[['2, k, 0', [-0.1972185, -0.08443378, 1.0]], ['2, k, 1', [-0.2113515, 0.1675912, 1.0]], ['2, k, 2', [-0.224326, 0.4120007, 1.0]], ['2, k, 3', [-0.2102357, 0.5428584, 1.0]], ['2, k, 4', [-0.3820979, 0.2896551, 1.0]], ['2, k, 5', [-0.4693913, 0.02520543, 1.0]], ['2, k, 6', [-0.5028402, -0.2186282, 1.0]], ['2, k, 7', [-0.5213469, -0.279749, 1.0]], ['2, k, 8', [-0.05453265, 0.2943505, 1.0]], ['2, k, 9', [0.04664567, 0.0684054, 1.0]], ['2, k, 10', [0.1088594, -0.1473107, 1.0]], ['2, k, 11', [0.1330075, -0.2330683, 1.0]], ['2, k, 12', [-0.2690465, -0.0856948, 1.0]], ['2, k, 13', [-0.3147617, -0.210884, 1.0]], ['2, k, 14', [-0.2807645, -0.5795609, 1.0]], ['2, k, 15', [-0.266789, -0.6465247, 1.0]], ['2, k, 16', [-0.1212042, -0.08154187, 1.0]], ['2, k, 17', [-0.05603825, -0.1973469, 1.0]], ['2, k, 18', [-0.08561727, -0.5811192, 1.0]], ['2, k, 19', [-0.08314766, -0.6429527, 1.0]], ['2, k, 20', [-0.2217713, 0.3513471, 1.0]], ['2, k, 21', [-0.5300838, -0.3598107, 1.0]], ['2, k, 22', [-0.4900094, -0.2894265, 1.0]], ['2, k, 23', [0.1371807, -0.3032871, 1.0]], ['2, k, 24', [0.122689, -0.2311118, 1.0]]]
[['2, k, 0', [-0.1978188, -0.08443595, 1.0]], ['2, k, 1', [-0.2105071, 0.1673403, 1.0]], ['2, k, 2', [-0.2186131, 0.4117846, 1.0]], ['2, k, 3', [-0.2058778, 0.5432029, 1.0]], ['2, k, 4', [-0.3792447, 0.2906351, 1.0]], ['2, k, 5', [-0.471026, 0.02687941, 1.0]], ['2, k, 6', [-0.5268102, -0.2160986, 1.0]], ['2, k, 7', [-0.5449491, -0.2726787, 1.0]], ['2, k, 8', [-0.05225537, 0.2905057, 1.0]], ['2, k, 9', [0.04131451, 0.06381317, 1.0]], ['2, k, 10', [0.1026197, -0.1528069, 1.0]], ['2, k, 11', [0.11195, -0.2401354, 1.0]], ['2, k, 12', [-0.2695856, -0.08539846, 1.0]], ['2, k, 13', [-0.3148294, -0.2104384, 1.0]], ['2, k, 14', [-0.280814, -0.5796821, 1.0]], ['2, k, 15', [-0.2659344, -0.6465194, 1.0]], ['2, k, 16', [-0.122001, -0.08187819, 1.0]], ['2, k, 17', [-0.0560956, -0.1973893, 1.0]], ['2, k, 18', [-0.08538915, -0.58083, 1.0]], ['2, k, 19', [-0.08356452, -0.6428918, 1.0]], ['2, k, 20', [-0.217329, 0.3511895, 1.0]], ['2, k, 21', [-0.5611774, -0.3509006, 1.0]], ['2, k, 22', [-0.51293, -0.2894095, 1.0]], ['2, k, 23', [0.1145979, -0.3059632, 1.0]], ['2, k, 24', [0.1277593, -0.2427524, 1.0]]]
[['2, k, 0', [-0.1981157, -0.08346809, 1.0]], ['2, k, 1', [-0.2098071, 0.1674812, 1.0]], ['2, k, 2', [-0.21635, 0.4116355, 1.0]], ['2, k, 3', [-0.2040793, 0.5427468, 1.0]], ['2, k, 4', [-0.3775636, 0.2926058, 1.0]], ['2, k, 5', [-0.4782806, 0.03114629, 1.0]], ['2, k, 6', [-0.5515129, -0.2067213, 1.0]], ['2, k, 7', [-0.5741543, -0.2624242, 1.0]], ['2, k, 8', [-0.05201093, 0.2900867, 1.0]], ['2, k, 9', [0.04026634, 0.06418356, 1.0]], ['2, k, 10', [0.09435465, -0.1576213, 1.0]], ['2, k, 11', [0.09800898, -0.2458554, 1.0]], ['2, k, 12', [-0.2698755, -0.08399355, 1.0]], ['2, k, 13', [-0.3148469, -0.2106094, 1.0]], ['2, k, 14', [-0.2806705, -0.5792733, 1.0]], ['2, k, 15', [-0.2659313, -0.6464716, 1.0]], ['2, k, 16', [-0.1222736, -0.08125162, 1.0]], ['2, k, 17', [-0.05615074, -0.1974868, 1.0]], ['2, k, 18', [-0.0853694, -0.5807526, 1.0]], ['2, k, 19', [-0.08347688, -0.6428447, 1.0]], ['2, k, 20', [-0.2154933, 0.3512034, 1.0]], ['2, k, 21', [-0.5980841, -0.3394383, 1.0]], ['2, k, 22', [-0.5373197, -0.2703528, 1.0]], ['2, k, 23', [0.101034, -0.3154856, 1.0]], ['2, k, 24', [0.08495416, -0.2596503, 1.0]]]
[['2, k, 0', [-0.1981191, -0.0837735, 1.0]], ['2, k, 1', [-0.2085484, 0.1661523, 1.0]], ['2, k, 2', [-0.2141095, 0.4095834, 1.0]], ['2, k, 3', [-0.2010363, 0.5410697, 1.0]], ['2, k, 4', [-0.3765489, 0.2936632, 1.0]], ['2, k, 5', [-0.5019858, 0.08374652, 1.0]], ['2, k, 6', [-0.6244836, -0.1395254, 1.0]], ['2, k, 7', [-0.650336, -0.2023737, 1.0]], ['2, k, 8', [-0.05064868, 0.2882984, 1.0]], ['2, k, 9', [0.03718789, 0.06145322, 1.0]], ['2, k, 10', [0.08734637, -0.1588742, 1.0]], ['2, k, 11', [0.08755296, -0.2457727, 1.0]], ['2, k, 12', [-0.2698112, -0.08420771, 1.0]], ['2, k, 13', [-0.3148826, -0.2106518, 1.0]], ['2, k, 14', [-0.2806617, -0.5794165, 1.0]], ['2, k, 15', [-0.2654215, -0.6463219, 1.0]], ['2, k, 16', [-0.122364, -0.0816892, 1.0]], ['2, k, 17', [-0.05617776, -0.197532, 1.0]], ['2, k, 18', [-0.08538064, -0.5806464, 1.0]], ['2, k, 19', [-0.08321129, -0.6426103, 1.0]], ['2, k, 20', [-0.2132884, 0.3493656, 1.0]], ['2, k, 21', [-0.6934327, -0.2690277, 1.0]], ['2, k, 22', [-0.6152124, -0.2176807, 1.0]], ['2, k, 23', [0.09450947, -0.3151655, 1.0]], ['2, k, 24', [0.07022666, -0.2675819, 1.0]]]
[['2, k, 0', [-0.198279, -0.08430111, 1.0]], ['2, k, 1', [-0.2071756, 0.1653256, 1.0]], ['2, k, 2', [-0.2103833, 0.4080224, 1.0]], ['2, k, 3', [-0.199744, 0.540817, 1.0]], ['2, k, 4', [-0.3745893, 0.2963702, 1.0]], ['2, k, 5', [-0.5123765, 0.1082029, 1.0]], ['2, k, 6', [-0.6569542, -0.1052921, 1.0]], ['2, k, 7', [-0.6960959, -0.1650567, 1.0]], ['2, k, 8', [-0.04934783, 0.2871467, 1.0]], ['2, k, 9', [0.06059203, 0.08469836, 1.0]], ['2, k, 10', [0.08454327, -0.1544396, 1.0]], ['2, k, 11', [0.08886258, -0.2480206, 1.0]], ['2, k, 12', [-0.2696898, -0.08450347, 1.0]], ['2, k, 13', [-0.3149567, -0.2098801, 1.0]], ['2, k, 14', [-0.2794098, -0.5807506, 1.0]], ['2, k, 15', [-0.2648222, -0.6472163, 1.0]], ['2, k, 16', [-0.1227792, -0.08243693, 1.0]], ['2, k, 17', [-0.05620557, -0.1976389, 1.0]], ['2, k, 18', [-0.08519424, -0.5813561, 1.0]], ['2, k, 19', [-0.08327145, -0.6431292, 1.0]], ['2, k, 20', [-0.2100853, 0.3480064, 1.0]], ['2, k, 21', [-0.7542245, -0.235695, 1.0]], ['2, k, 22', [-0.6612927, -0.1947795, 1.0]], ['2, k, 23', [0.0919439, -0.3146255, 1.0]], ['2, k, 24', [0.07190074, -0.282589, 1.0]]]
[['2, k, 0', [-0.1977023, -0.08450476, 1.0]], ['2, k, 1', [-0.2064311, 0.1647741, 1.0]], ['2, k, 2', [-0.2101051, 0.4070561, 1.0]], ['2, k, 3', [-0.1974072, 0.5399893, 1.0]], ['2, k, 4', [-0.3719963, 0.2989468, 1.0]], ['2, k, 5', [-0.5255699, 0.1259496, 1.0]], ['2, k, 6', [-0.6943501, -0.06601735, 1.0]], ['2, k, 7', [-0.7342463, -0.1087935, 1.0]], ['2, k, 8', [-0.04816068, 0.2864095, 1.0]], ['2, k, 9', [0.03994868, 0.07268855, 1.0]], ['2, k, 10', [0.08435503, -0.1550158, 1.0]], ['2, k, 11', [0.09324972, -0.2482271, 1.0]], ['2, k, 12', [-0.2687294, -0.08460636, 1.0]], ['2, k, 13', [-0.3152007, -0.2098131, 1.0]], ['2, k, 14', [-0.280204, -0.5797225, 1.0]], ['2, k, 15', [-0.2649659, -0.6471699, 1.0]], ['2, k, 16', [-0.1224849, -0.08268224, 1.0]], ['2, k, 17', [-0.05615571, -0.1977241, 1.0]], ['2, k, 18', [-0.08518877, -0.5812855, 1.0]], ['2, k, 19', [-0.08330553, -0.6439883, 1.0]], ['2, k, 20', [-0.2095779, 0.3471786, 1.0]], ['2, k, 21', [-0.7975662, -0.1693902, 1.0]], ['2, k, 22', [-0.7047171, -0.1388288, 1.0]], ['2, k, 23', [0.09645871, -0.3146619, 1.0]], ['2, k, 24', [0.07340316, -0.2794544, 1.0]]]
[['2, k, 0', [-0.1977393, -0.08510809, 1.0]], ['2, k, 1', [-0.2050048, 0.1631146, 1.0]], ['2, k, 2', [-0.20751, 0.4047012, 1.0]], ['2, k, 3', [-0.1954882, 0.5394182, 1.0]], ['2, k, 4', [-0.3705664, 0.2998678, 1.0]], ['2, k, 5', [-0.5399464, 0.146998, 1.0]], ['2, k, 6', [-0.733732, -0.01672043, 1.0]], ['2, k, 7', [-0.7773052, -0.05385626, 1.0]], ['2, k, 8', [-0.04595124, 0.2854219, 1.0]], ['2, k, 9', [0.03852562, 0.06710815, 1.0]], ['2, k, 10', [0.08536116, -0.1553458, 1.0]], ['2, k, 11', [0.09976337, -0.2447198, 1.0]], ['2, k, 12', [-0.2685839, -0.08508843, 1.0]], ['2, k, 13', [-0.3152986, -0.2080779, 1.0]], ['2, k, 14', [-0.2808067, -0.5798543, 1.0]], ['2, k, 15', [-0.2645578, -0.6472551, 1.0]], ['2, k, 16', [-0.1227295, -0.08362325, 1.0]], ['2, k, 17', [-0.0561735, -0.197729, 1.0]], ['2, k, 18', [-0.08531681, -0.58132, 1.0]], ['2, k, 19', [-0.08273636, -0.6432621, 1.0]], ['2, k, 20', [-0.2071985, 0.3449817, 1.0]], ['2, k, 21', [-0.8414059, -0.104172, 1.0]], ['2, k, 22', [-0.7448869, -0.07267705, 1.0]], ['2, k, 23', [0.1054934, -0.3151067, 1.0]], ['2, k, 24', [0.0848295, -0.2994705, 1.0]]]
[['2, k, 0', [-0.1977863, -0.08510058, 1.0]], ['2, k, 1', [-0.2047389, 0.1628121, 1.0]], ['2, k, 2', [-0.2072474, 0.4041606, 1.0]], ['2, k, 3', [-0.1939412, 0.5392094, 1.0]], ['2, k, 4', [-0.3693413, 0.3014828, 1.0]], ['2, k, 5', [-0.5653533, 0.1919893, 1.0]], ['2, k, 6', [-0.7735888, 0.04570591, 1.0]], ['2, k, 7', [-0.8082029, 0.01731561, 1.0]], ['2, k, 8', [-0.04454395, 0.2844334, 1.0]], ['2, k, 9', [0.03885942, 0.06630157, 1.0]], ['2, k, 10', [0.08713072, -0.1550873, 1.0]], ['2, k, 11', [0.1097315, -0.2453705, 1.0]], ['2, k, 12', [-0.268573, -0.08501451, 1.0]], ['2, k, 13', [-0.3152448, -0.2079803, 1.0]], ['2, k, 14', [-0.2810563, -0.5798579, 1.0]], ['2, k, 15', [-0.2648874, -0.6469991, 1.0]], ['2, k, 16', [-0.1229846, -0.08370933, 1.0]], ['2, k, 17', [-0.05624852, -0.1978185, 1.0]], ['2, k, 18', [-0.08548965, -0.5810221, 1.0]], ['2, k, 19', [-0.08287983, -0.6429622, 1.0]], ['2, k, 20', [-0.2069043, 0.3445031, 1.0]], ['2, k, 21', [-0.8719212, -0.01998471, 1.0]], ['2, k, 22', [-0.7977083, -0.01593777, 1.0]], ['2, k, 23', [0.1169301, -0.3134095, 1.0]], ['2, k, 24', [0.09478553, -0.265361, 1.0]]]
[['2, k, 0', [-0.197868, -0.08476231, 1.0]], ['2, k, 1', [-0.204437, 0.1626643, 1.0]], ['2, k, 2', [-0.2068409, 0.4031265, 1.0]], ['2, k, 3', [-0.1903759, 0.538279, 1.0]], ['2, k, 4', [-0.3702144, 0.3086185, 1.0]], ['2, k, 5', [-0.6004578, 0.3187311, 1.0]], ['2, k, 6', [-0.824252, 0.3181928, 1.0]], ['2, k, 7', [-0.8807408, 0.3205091, 1.0]], ['2, k, 8', [-0.0439225, 0.2843526, 1.0]], ['2, k, 9', [0.04729372, 0.07252311, 1.0]], ['2, k, 10', [0.09648379, -0.1514719, 1.0]], ['2, k, 11', [0.1342344, -0.2370578, 1.0]], ['2, k, 12', [-0.2683162, -0.08417167, 1.0]], ['2, k, 13', [-0.3152915, -0.2099851, 1.0]], ['2, k, 14', [-0.281588, -0.5803941, 1.0]], ['2, k, 15', [-0.2647072, -0.6471778, 1.0]], ['2, k, 16', [-0.1233043, -0.08352708, 1.0]], ['2, k, 17', [-0.05625039, -0.1978177, 1.0]], ['2, k, 18', [-0.08547486, -0.5810162, 1.0]], ['2, k, 19', [-0.08327771, -0.6435344, 1.0]], ['2, k, 20', [-0.2064909, 0.3437517, 1.0]], ['2, k, 21', [-0.952706, 0.3215874, 1.0]], ['2, k, 22', [-0.8847556, 0.2875136, 1.0]], ['2, k, 23', [0.1433984, -0.304235, 1.0]], ['2, k, 24', [0.1197408, -0.2562548, 1.0]]]
[['2, k, 0', [-0.2064015, -0.08532398, 1.0]], ['2, k, 1', [-0.2060361, 0.1614463, 1.0]], ['2, k, 2', [-0.2072399, 0.4010774, 1.0]], ['2, k, 3', [-0.1891554, 0.5370396, 1.0]], ['2, k, 4', [-0.3710186, 0.3131129, 1.0]], ['2, k, 5', [-0.5958751, 0.3483591, 1.0]], ['2, k, 6', [-0.787312, 0.3865255, 1.0]], ['2, k, 7', [-0.8822771, 0.398071, 1.0]], ['2, k, 8', [-0.04369085, 0.2844851, 1.0]], ['2, k, 9', [0.04918643, 0.07369745, 1.0]], ['2, k, 10', [0.09839914, -0.1504982, 1.0]], ['2, k, 11', [0.1328548, -0.2343953, 1.0]], ['2, k, 12', [-0.2747297, -0.08311861, 1.0]], ['2, k, 13', [-0.3151635, -0.2101334, 1.0]], ['2, k, 14', [-0.2815215, -0.5798326, 1.0]], ['2, k, 15', [-0.264747, -0.647108, 1.0]], ['2, k, 16', [-0.1341871, -0.08604278, 1.0]], ['2, k, 17', [-0.05623643, -0.1978818, 1.0]], ['2, k, 18', [-0.08551269, -0.5811289, 1.0]], ['2, k, 19', [-0.08316407, -0.6437243, 1.0]], ['2, k, 20', [-0.2071065, 0.3421397, 1.0]], ['2, k, 21', [-0.958056, 0.4041246, 1.0]], ['2, k, 22', [-0.8747589, 0.3773302, 1.0]], ['2, k, 23', [0.147931, -0.3023673, 1.0]], ['2, k, 24', [0.1231178, -0.2630027, 1.0]]]
[['2, k, 0', [-0.2135092, -0.08254809, 1.0]], ['2, k, 1', [-0.206889, 0.1617029, 1.0]], ['2, k, 2', [-0.2058638, 0.400909, 1.0]], ['2, k, 3', [-0.189128, 0.5358093, 1.0]], ['2, k, 4', [-0.3728626, 0.3280414, 1.0]], ['2, k, 5', [-0.5745581, 0.4151249, 1.0]], ['2, k, 6', [-0.736761, 0.5065403, 1.0]], ['2, k, 7', [-0.7424567, 0.5083906, 1.0]], ['2, k, 8', [-0.04320443, 0.2855099, 1.0]], ['2, k, 9', [0.08382065, 0.09650974, 1.0]], ['2, k, 10', [0.09869954, -0.1500938, 1.0]], ['2, k, 11', [0.1250044, -0.2371939, 1.0]], ['2, k, 12', [-0.2818703, -0.07853104, 1.0]], ['2, k, 13', [-0.3151265, -0.2100783, 1.0]], ['2, k, 14', [-0.281904, -0.5796496, 1.0]], ['2, k, 15', [-0.2647941, -0.6474457, 1.0]], ['2, k, 16', [-0.1409388, -0.08473717, 1.0]], ['2, k, 17', [-0.05610722, -0.1981425, 1.0]], ['2, k, 18', [-0.0856061, -0.5813703, 1.0]], ['2, k, 19', [-0.08202605, -0.6431308, 1.0]], ['2, k, 20', [-0.2066519, 0.3420904, 1.0]], ['2, k, 21', [-0.7474149, 0.5227441, 1.0]], ['2, k, 22', [-0.7451648, 0.4915355, 1.0]], ['2, k, 23', [0.1324339, -0.3050476, 1.0]], ['2, k, 24', [0.1296268, -0.2379617, 1.0]]]
