[[0, -0.3637978, 0.01231203, 2.14564, 1], [1, -0.3880242, 0.3217545, 2.102735, 1], [2, -0.4080243, 0.6206294, 2.0498, 1], [3, -0.4199143, 0.7549955, 2.03913, 1], [4, -0.5657147, 0.5077703, 2.015574, 1], [5, -0.6260082, 0.3028343, 2.009671, 1], [6, -0.6433466, 0.2986217, 1.765092, 1], [7, -0.669187, 0.288733, 1.673948, 1], [8, -0.224219, 0.5345684, 2.082933, 1], [9, -0.1300166, 0.3395326, 2.183286, 1], [10, -0.09376606, 0.1592644, 2.068507, 1], [11, -0.08230489, 0.1189613, 2.010835, 1], [12, -0.438846, 0.01025816, 2.096221, 1], [13, -0.4562333, -0.351542, 2.199135, 1], [14, -0.4697287, -0.6518236, 2.251292, 1], [15, -0.4898433, -0.7265178, 2.177475, 1], [16, -0.2771472, 0.01376818, 2.127062, 1], [17, -0.2593051, -0.3813789, 2.237261, 1], [18, -0.1876464, -0.648213, 2.296268, 1], [19, -0.1606078, -0.7095835, 2.221071, 1], [20, -0.4035773, 0.5474106, 2.064949, 1], [21, -0.7033891, 0.2485799, 1.580368, 1], [22, -0.7203272, 0.314091, 1.67756, 1], [23, -0.06369363, 0.08735687, 1.951972, 1], [24, -0.1084934, 0.0774179, 2.0072, 1]]
[[0, -0.3639435, 0.01203774, 2.145975, 1], [1, -0.3879959, 0.3216466, 2.103214, 1], [2, -0.4079406, 0.6206573, 2.05028, 1], [3, -0.4194775, 0.7549866, 2.039967, 1], [4, -0.5652483, 0.507041, 2.016223, 1], [5, -0.6243846, 0.3017877, 2.011227, 1], [6, -0.6439562, 0.2782616, 1.721959, 1], [7, -0.6640742, 0.276001, 1.671619, 1], [8, -0.2241512, 0.534482, 2.083867, 1], [9, -0.1302075, 0.3382929, 2.184011, 1], [10, -0.09360309, 0.1576331, 2.070024, 1], [11, -0.08081994, 0.1176332, 2.014526, 1], [12, -0.4390322, 0.01001784, 2.096277, 1], [13, -0.4563449, -0.3512506, 2.199355, 1], [14, -0.4695549, -0.6519159, 2.251368, 1], [15, -0.4898002, -0.7265196, 2.177407, 1], [16, -0.2772362, 0.01345565, 2.127854, 1], [17, -0.2595767, -0.3806839, 2.237519, 1], [18, -0.1876229, -0.6479733, 2.295488, 1], [19, -0.1607161, -0.7096254, 2.221054, 1], [20, -0.4035001, 0.5474111, 2.065439, 1], [21, -0.6993648, 0.2308913, 1.568846, 1], [22, -0.7089447, 0.3065507, 1.644727, 1], [23, -0.05865074, 0.08712962, 1.953043, 1], [24, -0.1261812, 0.0882941, 1.990389, 1]]
[[0, -0.3641762, 0.01170156, 2.146461, 1], [1, -0.3880475, 0.321502, 2.103555, 1], [2, -0.4079532, 0.6206201, 2.050404, 1], [3, -0.4194608, 0.7549864, 2.040037, 1], [4, -0.5649913, 0.506709, 2.016397, 1], [5, -0.6214508, 0.3007883, 2.014028, 1], [6, -0.6438628, 0.2773522, 1.723375, 1], [7, -0.660576, 0.2744978, 1.667938, 1], [8, -0.2241973, 0.5344394, 2.084182, 1], [9, -0.130605, 0.3380469, 2.18473, 1], [10, -0.09378634, 0.1570225, 2.071443, 1], [11, -0.08124925, 0.1166161, 2.016946, 1], [12, -0.4393269, 0.009773036, 2.09658, 1], [13, -0.4563601, -0.3512325, 2.199363, 1], [14, -0.4696756, -0.6520609, 2.251313, 1], [15, -0.489778, -0.7265957, 2.17714, 1], [16, -0.2773788, 0.01306317, 2.128488, 1], [17, -0.2601619, -0.3813251, 2.237755, 1], [18, -0.1877708, -0.6471071, 2.294666, 1], [19, -0.1608849, -0.7093702, 2.221721, 1], [20, -0.4035168, 0.5473562, 2.065612, 1], [21, -0.6824073, 0.2279025, 1.582292, 1], [22, -0.6998322, 0.303567, 1.653231, 1], [23, -0.05878142, 0.08865432, 1.963127, 1], [24, -0.1265679, 0.0894493, 1.992236, 1]]
[[0, -0.3647459, 0.01133821, 2.147503, 1], [1, -0.3882958, 0.3213182, 2.104122, 1], [2, -0.4080604, 0.6205462, 2.050546, 1], [3, -0.4195443, 0.7549555, 2.04003, 1], [4, -0.5649524, 0.5063598, 2.016455, 1], [5, -0.6217874, 0.3001541, 1.998016, 1], [6, -0.6365182, 0.2961287, 1.753112, 1], [7, -0.6624155, 0.3079185, 1.660076, 1], [8, -0.2243398, 0.5348346, 2.085378, 1], [9, -0.1319647, 0.3376495, 2.190344, 1], [10, -0.09285813, 0.1573491, 2.07665, 1], [11, -0.07630242, 0.1168709, 2.02572, 1], [12, -0.4396933, 0.009522733, 2.097145, 1], [13, -0.456522, -0.3512786, 2.199518, 1], [14, -0.4697531, -0.6520695, 2.251362, 1], [15, -0.4897573, -0.7266212, 2.177156, 1], [16, -0.2781657, 0.01263782, 2.130016, 1], [17, -0.2602627, -0.379815, 2.237692, 1], [18, -0.1889219, -0.6453856, 2.293225, 1], [19, -0.1609025, -0.7093726, 2.221743, 1], [20, -0.4036504, 0.5472628, 2.065838, 1], [21, -0.6882588, 0.2718956, 1.572474, 1], [22, -0.7064598, 0.3421863, 1.652323, 1], [23, -0.0483235, 0.0874603, 1.970406, 1], [24, -0.1178754, 0.08496366, 2.000152, 1]]
[[0, -0.3647522, 0.01102784, 2.147937, 1], [1, -0.388321, 0.3211378, 2.104326, 1], [2, -0.4081291, 0.6204419, 2.050557, 1], [3, -0.4196444, 0.7549597, 2.039911, 1], [4, -0.5647677, 0.5060623, 2.016137, 1], [5, -0.6164837, 0.2984759, 2.007754, 1], [6, -0.638125, 0.3152926, 1.768942, 1], [7, -0.6668421, 0.3433591, 1.657007, 1], [8, -0.2246042, 0.5349702, 2.08558, 1], [9, -0.1320929, 0.338348, 2.191054, 1], [10, -0.09215757, 0.1571413, 2.079228, 1], [11, -0.07344525, 0.1159687, 2.027236, 1], [12, -0.4396832, 0.009352989, 2.097358, 1], [13, -0.4566595, -0.3515059, 2.199687, 1], [14, -0.4700622, -0.6520438, 2.251111, 1], [15, -0.4895809, -0.7266166, 2.17689, 1], [16, -0.2782065, 0.01220753, 2.130651, 1], [17, -0.2602791, -0.379757, 2.237955, 1], [18, -0.188798, -0.6457921, 2.293302, 1], [19, -0.1611502, -0.7090786, 2.221824, 1], [20, -0.4037055, 0.5471538, 2.065886, 1], [21, -0.6963043, 0.3175506, 1.555479, 1], [22, -0.7258319, 0.3847359, 1.653583, 1], [23, -0.04489552, 0.08623683, 1.972265, 1], [24, -0.119203, 0.08512665, 1.997749, 1]]
[[0, -0.3645341, 0.01101285, 2.14827, 1], [1, -0.3882988, 0.3211105, 2.10446, 1], [2, -0.408244, 0.6203921, 2.050566, 1], [3, -0.4197928, 0.7548582, 2.039736, 1], [4, -0.5645161, 0.5056626, 2.015689, 1], [5, -0.6167161, 0.2981962, 2.00687, 1], [6, -0.6516204, 0.3494362, 1.745362, 1], [7, -0.6694918, 0.3813957, 1.657784, 1], [8, -0.2248586, 0.5353048, 2.086414, 1], [9, -0.1319281, 0.338994, 2.192008, 1], [10, -0.0911468, 0.1565975, 2.082618, 1], [11, -0.07144799, 0.1173247, 2.034199, 1], [12, -0.4394523, 0.009270921, 2.097603, 1], [13, -0.4567725, -0.3514564, 2.200016, 1], [14, -0.4700868, -0.6520627, 2.251095, 1], [15, -0.4894564, -0.7264935, 2.176822, 1], [16, -0.2780205, 0.01228234, 2.131034, 1], [17, -0.2601671, -0.3797847, 2.238522, 1], [18, -0.188415, -0.6473348, 2.295208, 1], [19, -0.1611359, -0.7091687, 2.221311, 1], [20, -0.4037689, 0.5471197, 2.065921, 1], [21, -0.712493, 0.3781112, 1.572511, 1], [22, -0.7014699, 0.4196864, 1.642833, 1], [23, -0.03032755, 0.09007914, 1.97263, 1], [24, -0.1174008, 0.08839652, 2.010095, 1]]
[[0, -0.364435, 0.01107437, 2.148933, 1], [1, -0.3883251, 0.3211007, 2.10465, 1], [2, -0.4083763, 0.6203409, 2.050523, 1], [3, -0.4200615, 0.7546238, 2.039195, 1], [4, -0.5643437, 0.5054424, 2.015041, 1], [5, -0.6183627, 0.2984295, 2.004036, 1], [6, -0.6566746, 0.3940551, 1.744614, 1], [7, -0.6761287, 0.4293262, 1.662473, 1], [8, -0.2249868, 0.5355496, 2.087025, 1], [9, -0.1319125, 0.3401869, 2.195634, 1], [10, -0.08948168, 0.1569949, 2.088374, 1], [11, -0.06900328, 0.1179321, 2.038205, 1], [12, -0.4392912, 0.009238606, 2.097997, 1], [13, -0.4566754, -0.3513953, 2.200297, 1], [14, -0.4700178, -0.6518841, 2.251184, 1], [15, -0.4893674, -0.7263927, 2.176871, 1], [16, -0.2780378, 0.01249375, 2.131979, 1], [17, -0.2600231, -0.3796533, 2.238729, 1], [18, -0.1891722, -0.6459165, 2.295358, 1], [19, -0.1604565, -0.7099373, 2.22217, 1], [20, -0.4038478, 0.5470896, 2.065932, 1], [21, -0.7208643, 0.4471345, 1.576544, 1], [22, -0.7083267, 0.4820145, 1.67025, 1], [23, -0.03116391, 0.09231479, 1.978629, 1], [24, -0.1120557, 0.08774256, 2.01245, 1]]
[[0, -0.3640521, 0.01114476, 2.14945, 1], [1, -0.3883113, 0.3210721, 2.104669, 1], [2, -0.4087621, 0.6199834, 2.049943, 1], [3, -0.4200378, 0.7543754, 2.03827, 1], [4, -0.5641688, 0.5054939, 2.014107, 1], [5, -0.6185616, 0.2985516, 2.001049, 1], [6, -0.6533539, 0.4336799, 1.753375, 1], [7, -0.685627, 0.481417, 1.679114, 1], [8, -0.2252623, 0.5358272, 2.087285, 1], [9, -0.1323753, 0.3410568, 2.19764, 1], [10, -0.08820064, 0.1582917, 2.09035, 1], [11, -0.06556202, 0.1172016, 2.040373, 1], [12, -0.4387636, 0.009225626, 2.098324, 1], [13, -0.4566554, -0.3514037, 2.200339, 1], [14, -0.4700041, -0.6518539, 2.251165, 1], [15, -0.4897255, -0.7267863, 2.177477, 1], [16, -0.2778007, 0.01267084, 2.132707, 1], [17, -0.2616696, -0.379904, 2.239194, 1], [18, -0.1889811, -0.6456092, 2.295249, 1], [19, -0.1604495, -0.7099603, 2.222181, 1], [20, -0.4040488, 0.5468699, 2.06564, 1], [21, -0.7334509, 0.5199043, 1.601785, 1], [22, -0.6975901, 0.5381699, 1.722, 1], [23, -0.03467959, 0.09146998, 1.986254, 1], [24, -0.111604, 0.08584988, 2.017333, 1]]
[[0, -0.3639264, 0.01119605, 2.150075, 1], [1, -0.3883403, 0.3210281, 2.104791, 1], [2, -0.4090037, 0.6198174, 2.049769, 1], [3, -0.4203265, 0.7542027, 2.037431, 1], [4, -0.5637951, 0.5054651, 2.012527, 1], [5, -0.6248339, 0.3014406, 1.978486, 1], [6, -0.6692192, 0.4842858, 1.757462, 1], [7, -0.6971617, 0.5398762, 1.697877, 1], [8, -0.2255908, 0.5361212, 2.088183, 1], [9, -0.1326424, 0.3410026, 2.197766, 1], [10, -0.08634368, 0.1572732, 2.093259, 1], [11, -0.0643728, 0.1187479, 2.042132, 1], [12, -0.4385576, 0.009207055, 2.098704, 1], [13, -0.4565768, -0.3514045, 2.200567, 1], [14, -0.4692762, -0.6513564, 2.251624, 1], [15, -0.489682, -0.7263569, 2.177501, 1], [16, -0.2778084, 0.012822, 2.13358, 1], [17, -0.2588496, -0.380991, 2.240206, 1], [18, -0.1887527, -0.6438985, 2.292447, 1], [19, -0.1605453, -0.7099965, 2.221927, 1], [20, -0.4042028, 0.5467577, 2.065576, 1], [21, -0.734486, 0.5913629, 1.60982, 1], [22, -0.6859517, 0.570069, 1.685867, 1], [23, -0.03345851, 0.0922564, 1.989396, 1], [24, -0.1064136, 0.09107944, 2.009158, 1]]
[[0, -0.3637416, 0.01130011, 2.150378, 1], [1, -0.3882965, 0.3210317, 2.10481, 1], [2, -0.4090012, 0.6197498, 2.049457, 1], [3, -0.4204454, 0.7540683, 2.036712, 1], [4, -0.5633795, 0.5057266, 2.01079, 1], [5, -0.6623205, 0.3463857, 1.897038, 1], [6, -0.6787783, 0.5276394, 1.764968, 1], [7, -0.7001889, 0.593845, 1.731949, 1], [8, -0.2257808, 0.5361886, 2.088479, 1], [9, -0.1325088, 0.3411255, 2.198867, 1], [10, -0.08608545, 0.1568112, 2.095545, 1], [11, -0.06312705, 0.1188287, 2.043648, 1], [12, -0.4382541, 0.009275021, 2.09891, 1], [13, -0.4565666, -0.3514469, 2.200603, 1], [14, -0.4692184, -0.6513344, 2.251581, 1], [15, -0.4903772, -0.7269546, 2.178506, 1], [16, -0.2777393, 0.01297127, 2.133975, 1], [17, -0.2588397, -0.3805457, 2.240309, 1], [18, -0.1827443, -0.6630744, 2.283824, 1], [19, -0.1577474, -0.7180287, 2.217576, 1], [20, -0.404188, 0.5467176, 2.065408, 1], [21, -0.7341042, 0.6506838, 1.67933, 1], [22, -0.6741913, 0.618144, 1.756, 1], [23, -0.0360893, 0.09094043, 1.990004, 1], [24, -0.101209, 0.08360411, 2.028294, 1]]
[[0, -0.3634082, 0.01140311, 2.150463, 1], [1, -0.3882144, 0.321017, 2.10474, 1], [2, -0.4091475, 0.61954, 2.048798, 1], [3, -0.4203438, 0.7538437, 2.035521, 1], [4, -0.5630577, 0.5062929, 2.009264, 1], [5, -0.6415817, 0.3214831, 1.923314, 1], [6, -0.6759137, 0.5450459, 1.798238, 1], [7, -0.6936078, 0.6236179, 1.779103, 1], [8, -0.225905, 0.5362425, 2.088715, 1], [9, -0.1326146, 0.3416605, 2.199779, 1], [10, -0.08570791, 0.1576466, 2.096111, 1], [11, -0.06448235, 0.1182731, 2.043316, 1], [12, -0.4376578, 0.009334394, 2.098871, 1], [13, -0.4565523, -0.3515548, 2.200655, 1], [14, -0.4688306, -0.6505381, 2.251702, 1], [15, -0.4903514, -0.7268313, 2.178325, 1], [16, -0.277563, 0.0131077, 2.134119, 1], [17, -0.2587759, -0.3804616, 2.240355, 1], [18, -0.1851786, -0.6577842, 2.287617, 1], [19, -0.1596323, -0.7120244, 2.220211, 1], [20, -0.4042495, 0.5465702, 2.064947, 1], [21, -0.729575, 0.6981423, 1.746822, 1], [22, -0.6590648, 0.6384797, 1.741733, 1], [23, -0.03189628, 0.09419078, 1.985265, 1], [24, -0.1062814, 0.08632935, 2.019193, 1]]
