[[0, 0.1360312, -0.4844834, 2.180937, 1], [1, 0.1448485, -0.2568176, 2.233184, 1], [2, 0.1494697, -0.03304457, 2.276087, 1], [3, 0.1739936, 0.1028257, 2.266952, 1], [4, -0.03739632, -0.09494686, 2.260387, 1], [5, -0.289467, -0.0843875, 2.230721, 1], [6, -0.5380879, -0.06551369, 2.168427, 1], [7, -0.6131166, -0.05617252, 2.149879, 1], [8, 0.3202093, -0.1405397, 2.259844, 1], [9, 0.3995799, -0.3700509, 2.217725, 1], [10, 0.2286085, -0.3320454, 2.058724, 1], [11, 0.156277, -0.3263747, 2.050844, 1], [12, 0.04873895, -0.4734995, 2.15553, 1], [13, -0.04420576, -0.5194315, 1.762707, 1], [14, -0.04178007, -0.9136156, 1.700088, 1], [15, -0.1161081, -0.9532239, 1.715929, 1], [16, 0.219375, -0.4827179, 2.149897, 1], [17, 0.2341662, -0.5206981, 1.761435, 1], [18, 0.2130291, -0.9295893, 1.71487, 1], [19, 0.214478, -0.9626169, 1.581666, 1], [20, 0.1485759, -0.08849047, 2.266818, 1], [21, -0.6951977, -0.04930238, 2.164717, 1], [22, -0.6928337, -0.04996862, 2.159, 1], [23, 0.1234501, -0.2990998, 2.023556, 1], [24, 0.1592186, -0.2663842, 2.019645, 1]]
[[0, 0.1333427, -0.4832683, 2.180522, 1], [1, 0.1441041, -0.2564805, 2.2335, 1], [2, 0.149837, -0.0330908, 2.276699, 1], [3, 0.1739895, 0.1027745, 2.267081, 1], [4, -0.03742562, -0.09198811, 2.262704, 1], [5, -0.2904638, -0.04885316, 2.236069, 1], [6, -0.5184703, -0.01684844, 2.190081, 1], [7, -0.6000249, 0.002019531, 2.171326, 1], [8, 0.3199199, -0.1404419, 2.260084, 1], [9, 0.3993286, -0.3695545, 2.217382, 1], [10, 0.228194, -0.331835, 2.059096, 1], [11, 0.156201, -0.3248595, 2.050192, 1], [12, 0.04668812, -0.4719349, 2.155145, 1], [13, -0.04432042, -0.5194498, 1.762899, 1], [14, -0.04185268, -0.9135971, 1.699958, 1], [15, -0.1161722, -0.9529879, 1.716094, 1], [16, 0.2161412, -0.4819767, 2.149422, 1], [17, 0.2340857, -0.5206098, 1.76132, 1], [18, 0.2132501, -0.929576, 1.714886, 1], [19, 0.2143952, -0.9626559, 1.581692, 1], [20, 0.1486531, -0.0884525, 2.267311, 1], [21, -0.671999, 0.01734668, 2.160959, 1], [22, -0.647747, 0.001214734, 2.1685, 1], [23, 0.1196157, -0.2960869, 2.022083, 1], [24, 0.1578064, -0.2660205, 2.022647, 1]]
[[0, 0.1197707, -0.478945, 2.179361, 1], [1, 0.1396758, -0.2548398, 2.234606, 1], [2, 0.1500021, -0.03283839, 2.278149, 1], [3, 0.173853, 0.1024395, 2.268798, 1], [4, -0.03817538, -0.08680898, 2.267142, 1], [5, -0.2876887, -0.02556415, 2.24614, 1], [6, -0.4677977, 0.02307178, 2.21264, 1], [7, -0.5487507, 0.04532827, 2.197752, 1], [8, 0.3191654, -0.1411577, 2.258749, 1], [9, 0.3990245, -0.3690448, 2.217432, 1], [10, 0.2261969, -0.3328452, 2.060504, 1], [11, 0.1541449, -0.3251183, 2.051575, 1], [12, 0.03377394, -0.4647446, 2.153755, 1], [13, -0.04441656, -0.5198418, 1.763054, 1], [14, -0.04239635, -0.9131206, 1.697822, 1], [15, -0.03859193, -0.9463628, 1.564476, 1], [16, 0.2021372, -0.4804872, 2.14839, 1], [17, 0.2340426, -0.5206469, 1.761287, 1], [18, 0.2130633, -0.9295649, 1.7149, 1], [19, 0.2131802, -0.962802, 1.581738, 1], [20, 0.1481416, -0.08802692, 2.268643, 1], [21, -0.6136734, 0.0670476, 2.163243, 1], [22, -0.5494747, 0.02217779, 2.20875, 1], [23, 0.1186102, -0.2947908, 2.024737, 1], [24, 0.156328, -0.2652922, 2.021489, 1]]
[[0, 0.12062, -0.4785697, 2.178403, 1], [1, 0.1395305, -0.2546457, 2.23468, 1], [2, 0.1498754, -0.0326757, 2.279757, 1], [3, 0.1737628, 0.1022341, 2.269437, 1], [4, -0.03791552, -0.08741555, 2.266609, 1], [5, -0.2810293, -0.004405714, 2.253252, 1], [6, -0.5134715, 0.09270751, 2.204541, 1], [7, -0.605363, 0.1223536, 2.198032, 1], [8, 0.3184917, -0.141272, 2.258061, 1], [9, 0.3985655, -0.3687328, 2.217118, 1], [10, 0.2246534, -0.3292755, 2.061421, 1], [11, 0.1538219, -0.3235876, 2.051953, 1], [12, 0.03452701, -0.4646462, 2.152959, 1], [13, -0.04451742, -0.5198867, 1.763134, 1], [14, -0.04736326, -0.9129785, 1.701567, 1], [15, -0.1283114, -0.9430651, 1.715776, 1], [16, 0.2032028, -0.4797987, 2.147201, 1], [17, 0.2339478, -0.5207328, 1.76118, 1], [18, 0.2130616, -0.9296696, 1.714909, 1], [19, 0.2131868, -0.9630272, 1.581801, 1], [20, 0.1478879, -0.08777928, 2.26982, 1], [21, -0.6698261, 0.1531093, 2.204778, 1], [22, -0.6588185, 0.1566827, 2.206, 1], [23, 0.1178002, -0.2962851, 2.023973, 1], [24, 0.1513592, -0.2605006, 2.021636, 1]]
[[0, 0.1213923, -0.4773479, 2.177032, 1], [1, 0.1394931, -0.2540449, 2.234574, 1], [2, 0.1502754, -0.03235886, 2.280463, 1], [3, 0.1734848, 0.1020125, 2.269836, 1], [4, -0.03997269, -0.08071633, 2.271572, 1], [5, -0.276546, 0.01984991, 2.258407, 1], [6, -0.4989633, 0.132064, 2.223304, 1], [7, -0.5558445, 0.1600739, 2.212875, 1], [8, 0.3181263, -0.1414121, 2.257589, 1], [9, 0.3974447, -0.3665845, 2.2126, 1], [10, 0.2237873, -0.3286386, 2.061298, 1], [11, 0.1517238, -0.3197765, 2.050828, 1], [12, 0.03587634, -0.4632697, 2.151572, 1], [13, -0.04464249, -0.5197284, 1.763314, 1], [14, -0.04574978, -0.9128478, 1.700641, 1], [15, -0.1246081, -0.9470357, 1.714428, 1], [16, 0.2035432, -0.4787519, 2.14582, 1], [17, 0.2338187, -0.5207611, 1.760998, 1], [18, 0.2129831, -0.9295503, 1.714723, 1], [19, 0.2122655, -0.9630393, 1.581649, 1], [20, 0.1480876, -0.08740059, 2.270319, 1], [21, -0.6268985, 0.2008822, 2.207949, 1], [22, -0.5266441, 0.1170762, 2.235667, 1], [23, 0.1129234, -0.2948396, 2.023355, 1], [24, 0.1361687, -0.3756369, 2.062773, 1]]
[[0, 0.1231647, -0.476804, 2.177799, 1], [1, 0.139625, -0.2535453, 2.235369, 1], [2, 0.1501693, -0.03204966, 2.281965, 1], [3, 0.1731394, 0.1019333, 2.271277, 1], [4, -0.03935115, -0.08173534, 2.270591, 1], [5, -0.2659841, 0.03947112, 2.263606, 1], [6, -0.4852971, 0.1633942, 2.233162, 1], [7, -0.5352283, 0.2049834, 2.226875, 1], [8, 0.3173258, -0.1405237, 2.258439, 1], [9, 0.3973955, -0.366427, 2.212639, 1], [10, 0.2229443, -0.328126, 2.061472, 1], [11, 0.1492231, -0.3189864, 2.051158, 1], [12, 0.0370509, -0.4632983, 2.152522, 1], [13, -0.04471431, -0.519834, 1.763382, 1], [14, -0.04732149, -0.9138288, 1.70342, 1], [15, -0.1261459, -0.9525825, 1.710828, 1], [16, 0.2062867, -0.4774438, 2.146404, 1], [17, 0.2338311, -0.5207575, 1.761037, 1], [18, 0.2131341, -0.9293183, 1.71468, 1], [19, 0.21281, -0.9628479, 1.581631, 1], [20, 0.1479854, -0.08698183, 2.271814, 1], [21, -0.6098083, 0.2563661, 2.221951, 1], [22, -0.499231, 0.2133048, 2.23575, 1], [23, 0.1087482, -0.2863858, 2.027315, 1], [24, 0.1351493, -0.3748641, 2.063883, 1]]
[[0, 0.1231479, -0.4764424, 2.177391, 1], [1, 0.1391002, -0.2528151, 2.235706, 1], [2, 0.149653, -0.0311139, 2.283832, 1], [3, 0.172742, 0.1019673, 2.2729, 1], [4, -0.03919998, -0.08080661, 2.271719, 1], [5, -0.2538611, 0.05955963, 2.275737, 1], [6, -0.4609854, 0.2067077, 2.244745, 1], [7, -0.5126563, 0.2473865, 2.238075, 1], [8, 0.3169682, -0.1409934, 2.257838, 1], [9, 0.3973351, -0.3663192, 2.212916, 1], [10, 0.2218338, -0.3268484, 2.059899, 1], [11, 0.1504419, -0.3179081, 2.05149, 1], [12, 0.03709076, -0.462979, 2.152134, 1], [13, -0.04475101, -0.5198654, 1.763426, 1], [14, -0.04882978, -0.9135347, 1.704173, 1], [15, -0.1248884, -0.9560502, 1.711941, 1], [16, 0.2061909, -0.4771146, 2.146008, 1], [17, 0.2338063, -0.5207715, 1.760979, 1], [18, 0.2133461, -0.9294834, 1.714873, 1], [19, 0.2127341, -0.9631286, 1.581868, 1], [20, 0.1473816, -0.08605552, 2.273318, 1], [21, -0.5795731, 0.3037395, 2.231163, 1], [22, -0.5079834, 0.2726758, 2.2435, 1], [23, 0.107338, -0.2860529, 2.024196, 1], [24, 0.09538492, -0.3495361, 2.0608, 1]]
[[0, 0.1224095, -0.4759436, 2.176506, 1], [1, 0.1381269, -0.2522843, 2.235721, 1], [2, 0.1491008, -0.03090313, 2.284534, 1], [3, 0.1724537, 0.1023588, 2.273793, 1], [4, -0.03911388, -0.0794507, 2.273488, 1], [5, -0.2272322, 0.07789543, 2.280811, 1], [6, -0.4403475, 0.215766, 2.246618, 1], [7, -0.4922602, 0.2556713, 2.239729, 1], [8, 0.3160884, -0.1412567, 2.256858, 1], [9, 0.3969029, -0.3664474, 2.212875, 1], [10, 0.2222167, -0.3229879, 2.057164, 1], [11, 0.149349, -0.3153407, 2.049686, 1], [12, 0.03663383, -0.4625402, 2.15155, 1], [13, -0.04475294, -0.5198714, 1.763412, 1], [14, -0.04914431, -0.9130605, 1.704438, 1], [15, -0.1247943, -0.9576446, 1.709441, 1], [16, 0.2050883, -0.4766487, 2.144765, 1], [17, 0.2338127, -0.5207836, 1.76093, 1], [18, 0.213356, -0.9295912, 1.714999, 1], [19, 0.2121614, -0.9633406, 1.582028, 1], [20, 0.1467071, -0.08576686, 2.273909, 1], [21, -0.5592489, 0.3119945, 2.232806, 1], [22, -0.4877493, 0.2808917, 2.245126, 1], [23, 0.1087045, -0.2882005, 2.020669, 1], [24, 0.1326497, -0.3685402, 2.067566, 1]]
[[0, 0.1212901, -0.4741857, 2.175559, 1], [1, 0.1372215, -0.2509619, 2.235756, 1], [2, 0.1489498, -0.03032117, 2.285113, 1], [3, 0.1724298, 0.1024049, 2.274035, 1], [4, -0.03813909, -0.0688564, 2.28669, 1], [5, -0.2159105, 0.1045277, 2.284676, 1], [6, -0.4026745, 0.2686548, 2.259506, 1], [7, -0.4548296, 0.3113724, 2.254565, 1], [8, 0.3150681, -0.1405077, 2.257151, 1], [9, 0.396113, -0.3668795, 2.212366, 1], [10, 0.2212367, -0.3218156, 2.056747, 1], [11, 0.1487224, -0.3149464, 2.049831, 1], [12, 0.03599899, -0.4602318, 2.150195, 1], [13, -0.04488002, -0.5198109, 1.763424, 1], [14, -0.04668264, -0.9115468, 1.700054, 1], [15, -0.1201998, -0.957416, 1.707853, 1], [16, 0.2034822, -0.4753737, 2.144137, 1], [17, 0.2339385, -0.5207763, 1.760848, 1], [18, 0.2132778, -0.9296801, 1.714955, 1], [19, 0.2093364, -0.9635887, 1.582042, 1], [20, 0.146385, -0.08504227, 2.274424, 1], [21, -0.5116965, 0.3762907, 2.239552, 1], [22, -0.4352136, 0.3246553, 2.264643, 1], [23, 0.1058283, -0.281172, 2.021549, 1], [24, 0.1313596, -0.3684763, 2.067218, 1]]
[[0, 0.1220573, -0.4735135, 2.176123, 1], [1, 0.1371853, -0.2504604, 2.236537, 1], [2, 0.148576, -0.03013821, 2.286399, 1], [3, 0.172742, 0.1029135, 2.275764, 1], [4, -0.03662894, -0.06481626, 2.292552, 1], [5, -0.1961652, 0.1135969, 2.289388, 1], [6, -0.3787151, 0.290339, 2.257544, 1], [7, -0.4713089, 0.3893936, 2.249147, 1], [8, 0.3144845, -0.1403929, 2.257569, 1], [9, 0.3953343, -0.3665256, 2.210212, 1], [10, 0.2187131, -0.3195304, 2.057664, 1], [11, 0.1465549, -0.3138033, 2.052162, 1], [12, 0.03705599, -0.4595855, 2.150891, 1], [13, -0.04493001, -0.5198247, 1.763397, 1], [14, -0.04870858, -0.9121096, 1.700796, 1], [15, -0.1185264, -0.9610673, 1.710899, 1], [16, 0.2039737, -0.4747724, 2.144606, 1], [17, 0.2339562, -0.5208309, 1.76079, 1], [18, 0.2138529, -0.9297588, 1.715314, 1], [19, 0.2087187, -0.9637429, 1.582448, 1], [20, 0.1460632, -0.08474627, 2.275645, 1], [21, -0.514069, 0.4508386, 2.279644, 1], [22, -0.5002825, 0.4237182, 2.265333, 1], [23, 0.09943844, -0.284789, 2.025414, 1], [24, 0.1326762, -0.3683223, 2.068022, 1]]
[[0, 0.1223408, -0.4734449, 2.17676, 1], [1, 0.1370004, -0.2499888, 2.237632, 1], [2, 0.1482157, -0.02941975, 2.288007, 1], [3, 0.1725965, 0.1030483, 2.277498, 1], [4, -0.03529999, -0.06390542, 2.296461, 1], [5, -0.1786073, 0.1299873, 2.295159, 1], [6, -0.3538616, 0.3136912, 2.261026, 1], [7, -0.4417917, 0.4244473, 2.259603, 1], [8, 0.3142887, -0.1406989, 2.256838, 1], [9, 0.3940133, -0.3664971, 2.209042, 1], [10, 0.2085293, -0.3321379, 2.055706, 1], [11, 0.1410872, -0.313581, 2.053989, 1], [12, 0.03773892, -0.4595703, 2.151964, 1], [13, -0.0449971, -0.5198208, 1.763369, 1], [14, -0.04730089, -0.9108184, 1.69754, 1], [15, -0.1139594, -0.9593636, 1.714049, 1], [16, 0.2040045, -0.4747155, 2.144965, 1], [17, 0.2339768, -0.5208254, 1.760749, 1], [18, 0.2136385, -0.9299278, 1.71514, 1], [19, 0.2072465, -0.9639726, 1.582334, 1], [20, 0.1457068, -0.08406597, 2.277198, 1], [21, -0.4731627, 0.4763698, 2.27349, 1], [22, -0.4245641, 0.4288778, 2.259273, 1], [23, 0.09771795, -0.2804313, 2.027979, 1], [24, 0.1268421, -0.3664927, 2.067146, 1]]
