[[0, -10.12868, 79.54823, -242.5677, 1], [1, -8.153711263348548, 109.24432180809642, -243.47796407655048, 1], [2, -6.692592001744262, 131.61225092453367, -243.48145055345432, 1], [3, -6.2854910573378096, 137.94175745149488, -243.2420881574546, 1], [4, 9.649728448814876, 124.92765664908988, -241.35191555953793, 1], [5, 14.394765435061899, 100.10653487713112, -240.10376253653044, 1], [6, 14.73442224549036, 77.64708782915108, -231.29240787603644, 1], [7, 0, 0, 0, 1], [8, -23.881974010707147, 127.94402490384802, -243.02541731630805, 1], [9, -43.73150548337197, 121.03867213713295, -241.20817527686776, 1], [10, -56.827364141548834, 141.99861553605677, -240.66984903576198, 1], [11, 0, 0, 0, 1], [12, -2.1988237960843673, 78.85960373977855, -239.0232670046883, 1], [13, -1.7332701379294844, 45.972188877743065, -242.20898126065126, 1], [14, -2.8929446685302906, 14.380474015708003, -245.65595140681563, 1], [15, -3.654905400592861, 11.045468009074684, -233.02038432023758, 1], [16, -17.763229064888016, 80.03308208392738, -238.98770864208743, 1], [17, -19.81834277208966, 47.80890077023423, -242.64624801938012, 1], [18, -20.30800880975494, 14.24698849577021, -247.1934922466829, 1], [19, -20.762139172146238, 10.881867208879013, -234.57803191302222, 1], [20, -6.692592001744262, 131.61225092453367, -243.48145055345432, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.133776666666668, 79.55373, -242.56769999999997, 1], [1, -8.15596404591298, 109.24948272821801, -243.48283824989457, 1], [2, -6.691736679646452, 131.61720832523392, -243.4939077287273, 1], [3, -6.283157223805677, 137.94671875855065, -243.2571823325407, 1], [4, 9.657647737237697, 124.93963227419697, -241.37409737218454, 1], [5, 14.400970137006535, 100.09897945864381, -240.11790951713263, 1], [6, 14.734376962841287, 77.64354940938674, -231.315129171023, 1], [7, 0, 0, 0, 1], [8, -23.89310416416398, 127.94860365674178, -243.04850133252097, 1], [9, -43.622138406255125, 120.9512879327421, -241.18943642282522, 1], [10, -56.827438360261155, 141.93938397675146, -240.68206268778232, 1], [11, 0, 0, 0, 1], [12, -2.204141134585557, 78.86494720136831, -239.0228037555429, 1], [13, -1.7386296107240735, 45.958304939855, -242.20981113332508, 1], [14, -2.9177801813985162, 14.698956419661954, -245.62002791994254, 1], [15, -3.680685091245366, 11.3619060090017, -232.9850575805969, 1], [16, -17.76843707919254, 80.03990095559257, -238.98812498646157, 1], [17, -19.828931296068248, 47.815635173543406, -242.64289207241626, 1], [18, -20.3380043704292, 14.230585444966614, -247.18826023545714, 1], [19, -20.79326277513681, 10.866369350305732, -234.57259913724005, 1], [20, -6.691736679646452, 131.61720832523392, -243.4939077287273, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.138886000000001, 79.558284, -242.56803599999998, 1], [1, -8.15739744938182, 109.25364261139833, -243.48799846603825, 1], [2, -6.688620126645712, 131.62106715953757, -243.5059089893939, 1], [3, -6.278080672153591, 137.9505368447216, -243.27149638085558, 1], [4, 9.670378994947072, 124.93980335594274, -241.3937633578938, 1], [5, 14.398325242106448, 100.09442291528954, -240.1493485135743, 1], [6, 14.74811023877565, 77.64429667237104, -231.3469131598912, 1], [7, 0, 0, 0, 1], [8, -23.90280676143405, 127.95098079090185, -243.06373260128018, 1], [9, -43.6599121549665, 120.94808268147047, -241.1687438557122, 1], [10, -56.837778710248394, 141.89713088845758, -240.6821459900034, 1], [11, 0, 0, 0, 1], [12, -2.2099411253708086, 78.86917835124345, -239.02165793509442, 1], [13, -1.7417885281161856, 45.95476209117519, -242.20604595767927, 1], [14, -2.9100739357777403, 14.811399663467718, -245.62073037413535, 1], [15, -3.6715022242121953, 11.473625420145929, -232.9858621562595, 1], [16, -17.774103461706595, 80.045981932544, -238.9898571155333, 1], [17, -19.839757270502492, 47.821343010458385, -242.63841638542502, 1], [18, -20.345210756618904, 14.244157465551531, -247.19040329431164, 1], [19, -20.79877607109812, 10.880358517781211, -234.57456997914056, 1], [20, -6.688620126645712, 131.62106715953757, -243.5059089893939, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.142332, 79.56215599999999, -242.568766, 1], [1, -8.160790240570059, 109.25740712906804, -243.49207716743913, 1], [2, -6.691241536579205, 131.62477704979207, -243.51379632093494, 1], [3, -6.280328925573528, 137.9542572182743, -243.28032248234345, 1], [4, 9.672534335314275, 124.94151448659629, -241.40715136606175, 1], [5, 14.390289160685008, 100.08023855999623, -240.1737148377834, 1], [6, 14.752894991592415, 77.64602901766304, -231.381200036097, 1], [7, 0, 0, 0, 1], [8, -23.917075729989264, 127.96189468918362, -243.09056061229543, 1], [9, -43.66428061659386, 120.9325570901367, -241.15900752647846, 1], [10, -56.85244057297537, 141.90186516251043, -240.66191232640824, 1], [11, 0, 0, 0, 1], [12, -2.2131171882434195, 78.87339889669843, -239.02292379807227, 1], [13, -1.743492167631756, 45.95403546021955, -242.1996935829967, 1], [14, -2.8925672228867376, 14.990865846352413, -245.61846624447358, 1], [15, -3.659820827664148, 11.651980405317456, -232.98424403895174, 1], [16, -17.777272118131407, 80.05027101023225, -238.99005223391958, 1], [17, -19.84659788078631, 47.82554506550248, -242.63576104532692, 1], [18, -20.352026100111967, 14.250827994396609, -247.19115761766804, 1], [19, -20.8115491208004, 10.88720411801026, -234.57549322361567, 1], [20, -6.691241536579205, 131.62477704979207, -243.51379632093494, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.146408000000001, 79.56646, -242.569956, 1], [1, -8.165622209199798, 109.26173622386017, -243.49408181086653, 1], [2, -6.695463361887082, 131.62919409664013, -243.5170670361308, 1], [3, -6.284158055698251, 137.9586535472469, -243.28372304408134, 1], [4, 9.682698694018969, 124.94323566077313, -241.41738207610157, 1], [5, 14.386615870563443, 100.07052921173201, -240.19109402925682, 1], [6, 14.762018643228586, 77.66046169480587, -231.40656969302282, 1], [7, 0, 0, 0, 1], [8, -23.93261361162088, 127.97017425245676, -243.1056820185607, 1], [9, -43.706888503847004, 120.88595050155368, -241.12719971388864, 1], [10, -56.91795040401525, 141.77872088422424, -240.62669475744264, 1], [11, 0, 0, 0, 1], [12, -2.2180770748288348, 78.87812561345213, -239.02205587280218, 1], [13, -1.7488704833970359, 45.95869698180355, -242.19589915846652, 1], [14, -2.8965910177913945, 15.036160711666685, -245.63155058050924, 1], [15, -3.6680266772805723, 11.697019897298157, -232.99765053080222, 1], [16, -17.782059695342397, 80.05446442633101, -238.99321669517275, 1], [17, -19.853826376679883, 47.82879851652737, -242.62921773344544, 1], [18, -20.376760402976235, 14.25872735770831, -247.2049605680342, 1], [19, -20.840591106612543, 10.894716483982492, -234.5895570068508, 1], [20, -6.695463361887082, 131.62919409664013, -243.5170670361308, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.145576, 79.569312, -242.571812, 1], [1, -8.166252340386352, 109.26468688028825, -243.49590043967402, 1], [2, -6.69571972105293, 131.63190441203787, -243.51922090644362, 1], [3, -6.284027782456886, 137.96133384116723, -243.28574444132073, 1], [4, 9.688773944277898, 124.94734554310855, -241.43184165702024, 1], [5, 14.377669562719706, 100.05420536740975, -240.20466445923196, 1], [6, 14.762370050793663, 77.67350960761046, -231.42976034110205, 1], [7, 0, 0, 0, 1], [8, -23.936326195502605, 127.97464172480005, -243.11678024266303, 1], [9, -43.68210899624904, 120.89477755265663, -241.11760146365344, 1], [10, -56.90909856829391, 141.7677132355443, -240.56640433344344, 1], [11, 0, 0, 0, 1], [12, -2.219113558851334, 78.88157506949108, -239.02015835297334, 1], [13, -1.7529994107362061, 45.96525682767475, -242.19568354420898, 1], [14, -2.8984197642467455, 15.111238986956486, -245.6385339797967, 1], [15, -3.672325406550911, 11.77201992432785, -233.00480567301855, 1], [16, -17.78130119345814, 80.05682684407157, -238.99868452759512, 1], [17, -19.856444718702335, 47.830192249599904, -242.6241591346693, 1], [18, -20.386200212707056, 14.299212633150603, -247.20385222730476, 1], [19, -20.852540747361537, 10.934759966036443, -234.58865901244727, 1], [20, -6.69571972105293, 131.63190441203787, -243.51922090644362, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.142232000000002, 79.57307599999999, -242.57446199999998, 1], [1, -8.16452266448779, 109.26797934539889, -243.49859986601396, 1], [2, -6.693620373360246, 131.63453991947878, -243.52217453366003, 1], [3, -6.281535252640588, 137.96393753326802, -243.28852926783907, 1], [4, 9.705240800112085, 124.94663278656655, -241.44414571773785, 1], [5, 14.392668376678444, 100.0356246019443, -240.2188246706124, 1], [6, 14.789416445935833, 77.68102519639321, -231.45772888537192, 1], [7, 0, 0, 0, 1], [8, -23.935114962932694, 127.97756268837234, -243.11958175296758, 1], [9, -43.653558064312776, 120.98834171565795, -241.16618792122512, 1], [10, -56.91370599758966, 141.90942865055132, -240.42105020056758, 1], [11, 0, 0, 0, 1], [12, -2.2196951647412346, 78.88619336946782, -239.01516300451152, 1], [13, -1.7548651272043199, 45.97609695218181, -242.19246338008162, 1], [14, -2.901616812116181, 15.10068749167694, -245.64203986755112, 1], [15, -3.678475455006825, 11.761475465402537, -233.00849093965874, 1], [16, -17.77771619998772, 80.05994479680827, -239.00876177430345, 1], [17, -19.85480287366839, 47.831592154398, -242.61975878283474, 1], [18, -20.37885724832181, 14.339551154653428, -247.19691280798168, 1], [19, -20.848132340076706, 10.975505110837993, -234.5817199757239, 1], [20, -6.693620373360246, 131.63453991947878, -243.52217453366003, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.139008, 79.577274, -242.577298, 1], [1, -8.16183120628762, 109.27114747931965, -243.5020305252539, 1], [2, -6.689808065438891, 131.63655441579363, -243.5262064290182, 1], [3, -6.27706964121624, 137.96590766769572, -243.29251257756601, 1], [4, 9.720763161879225, 124.94109257538314, -241.44142170481243, 1], [5, 14.421032273183318, 100.01213582965886, -240.23309165681547, 1], [6, 14.832179371185527, 77.68241246070639, -231.48851719213405, 1], [7, 0, 0, 0, 1], [8, -23.93629349831305, 127.98154131762938, -243.11853973165395, 1], [9, -43.71026336208233, 121.07201705801373, -241.23097300479986, 1], [10, -56.98609306655039, 141.9366738273132, -240.15226443721156, 1], [11, 0, 0, 0, 1], [12, -2.220187357843172, 78.89090228335952, -239.01200111442554, 1], [13, -1.7534464725715107, 45.9767541321626, -242.19234449349202, 1], [14, -2.9014207123932767, 15.040166846921597, -245.6457114155243, 1], [15, -3.6861382510522, 11.70142256125364, -233.01252457291247, 1], [16, -17.773510379344167, 80.06382780974363, -239.01923067234358, 1], [17, -19.848647449662064, 47.83323733633932, -242.61839327614408, 1], [18, -20.371085926379756, 14.373967686055408, -247.20004907960632, 1], [19, -20.848061683931917, 11.010414928066815, -234.58501352426066, 1], [20, -6.689808065438891, 131.63655441579363, -243.5262064290182, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.132392, 79.581716, -242.58220599999999, 1], [1, -8.154618266671923, 109.27404070581579, -243.50761301682792, 1], [2, -6.680724328249056, 131.63779165338374, -243.53240566397054, 1], [3, -6.267089755705838, 137.96708597125382, -243.2987001043992, 1], [4, 9.740219276725385, 124.94049070239308, -241.44476687623688, 1], [5, 14.45454609328241, 99.99688879119216, -240.2473262253865, 1], [6, 14.874561553472837, 77.67834218930214, -231.51692048720545, 1], [7, 0, 0, 0, 1], [8, -23.930794837097498, 127.98763299886623, -243.1268056563859, 1], [9, -43.712230555425705, 121.24275275382905, -241.34596385597237, 1], [10, -57.03696088400934, 142.06456416431095, -239.6485940454699, 1], [11, 0, 0, 0, 1], [12, -2.2157796560510876, 78.8953476221394, -239.01276180674515, 1], [13, -1.7439503372466665, 45.9891752672704, -242.1968642440729, 1], [14, -2.8940360829184626, 14.97244329951707, -245.655878990582, 1], [15, -3.68786696694236, 11.634105735048662, -233.02315404090749, 1], [16, -17.76193458993542, 80.0680300041652, -239.03228682152138, 1], [17, -19.8346077197268, 47.8343718200292, -242.61837492510548, 1], [18, -20.358785502673605, 14.410116782617585, -247.2019113742868, 1], [19, -20.844467695830748, 11.046766574101786, -234.58715401340876, 1], [20, -6.680724328249056, 131.63779165338374, -243.53240566397054, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.124372, 79.58592200000001, -242.58877199999998, 1], [1, -8.144799621654963, 109.2762530312392, -243.51285135381403, 1], [2, -6.668759889591728, 131.6377640628481, -243.5369044438464, 1], [3, -6.254321746089567, 137.9669925648196, -243.3028403384346, 1], [4, 9.755466614342456, 124.95298420503146, -241.4538412086594, 1], [5, 14.474129680911725, 100.0007328661712, -240.2592502605662, 1], [6, 14.898589090560941, 77.67846404246681, -231.53866917233708, 1], [7, 0, 0, 0, 1], [8, -23.923324432706266, 127.99880355725982, -243.14032264314926, 1], [9, -43.75760949507084, 121.47031603639493, -241.49695427504892, 1], [10, -57.12794502991029, 142.22320680222944, -239.0141996611183, 1], [11, 0, 0, 0, 1], [12, -2.2092490127689794, 78.89889227959118, -239.01508959626037, 1], [13, -1.7309320671783563, 45.99919263908843, -242.19884655726787, 1], [14, -2.8831610066596087, 14.939783267021863, -245.6615391601464, 1], [15, -3.687635788347663, 11.601538668918312, -233.02946299865337, 1], [16, -17.74665854099072, 80.07192222491533, -239.0486509789062, 1], [17, -19.81835092109998, 47.83420349739956, -242.61668578413617, 1], [18, -20.34016802675854, 14.45104874559528, -247.19828412322107, 1], [19, -20.83632960259152, 11.087743384191903, -234.5839226321141, 1], [20, -6.668759889591728, 131.6377640628481, -243.5369044438464, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.117838, 79.587322, -242.595714, 1], [1, -8.135940947456257, 109.27524252658446, -243.51751381292013, 1], [2, -6.657773947030624, 131.63446341436097, -243.54004902033324, 1], [3, -6.242655248458815, 137.96362698530214, -243.3054357880396, 1], [4, 9.770529846229852, 124.9593114005069, -241.46089797469884, 1], [5, 14.498399581340369, 99.99669062537814, -240.27377035757624, 1], [6, 14.928537937527775, 77.68349207250886, -231.56832447960926, 1], [7, 0, 0, 0, 1], [8, -23.91633726406574, 128.01379838447494, -243.15960862693166, 1], [9, -43.93610067007525, 121.68174402622314, -241.62618402348795, 1], [10, -57.32163589261894, 142.23350170720792, -238.20980438956408, 1], [11, 0, 0, 0, 1], [12, -2.2043574234093706, 78.899414058453, -239.01611624656968, 1], [13, -1.7175982636140934, 46.00868025125664, -242.19760882784806, 1], [14, -2.876926864328851, 14.834492141170568, -245.6797103297013, 1], [15, -3.697602030457442, 11.495989868842624, -233.0487444256122, 1], [16, -17.734224419368118, 80.07312493016792, -239.06727507311444, 1], [17, -19.807221704252363, 47.83077963737855, -242.61335754501232, 1], [18, -20.331133325674543, 14.316182301047121, -247.21675088240826, 1], [19, -20.843361233623643, 10.952620222813591, -234.6031000307362, 1], [20, -6.657773947030624, 131.63446341436097, -243.54004902033324, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
