[['2, k, 0', [-0.1303655, -0.1946179, 1.0]], ['2, k, 1', [-0.1430196, 0.04003524, 1.0]], ['2, k, 2', [-0.1528187, 0.270017, 1.0]], ['2, k, 3', [-0.1432421, 0.3852426, 1.0]], ['2, k, 4', [-0.3045714, 0.1715323, 1.0]], ['2, k, 5', [-0.3384505, -0.02931567, 1.0]], ['2, k, 6', [-0.2962976, -0.2148022, 1.0]], ['2, k, 7', [-0.2809602, -0.2325955, 1.0]], ['2, k, 8', [0.0009299389, 0.1718767, 1.0]], ['2, k, 9', [0.05299514, -0.05683587, 1.0]], ['2, k, 10', [0.124537, -0.2653878, 1.0]], ['2, k, 11', [0.1458434, -0.3241216, 1.0]], ['2, k, 12', [-0.1956678, -0.196065, 1.0]], ['2, k, 13', [-0.1972661, -0.2859537, 1.0]], ['2, k, 14', [-0.2082208, -0.662726, 1.0]], ['2, k, 15', [-0.1935154, -0.7398835, 1.0]], ['2, k, 16', [-0.06180789, -0.1885791, 1.0]], ['2, k, 17', [0.00843087, -0.2896962, 1.0]], ['2, k, 18', [0.002737249, -0.6566645, 1.0]], ['2, k, 19', [0.02143802, -0.7030491, 1.0]], ['2, k, 20', [-0.1505582, 0.2132372, 1.0]], ['2, k, 21', [-0.2671252, -0.2612105, 1.0]], ['2, k, 22', [-0.2561176, -0.2135004, 1.0]], ['2, k, 23', [0.1626481, -0.3768324, 1.0]], ['2, k, 24', [0.1281794, -0.3341953, 1.0]]]
[['2, k, 0', [-0.1304715, -0.1946507, 1.0]], ['2, k, 1', [-0.14302, 0.04003734, 1.0]], ['2, k, 2', [-0.1528238, 0.2700528, 1.0]], ['2, k, 3', [-0.1432379, 0.3851531, 1.0]], ['2, k, 4', [-0.3046267, 0.1714091, 1.0]], ['2, k, 5', [-0.3386067, -0.0292477, 1.0]], ['2, k, 6', [-0.2916978, -0.2171973, 1.0]], ['2, k, 7', [-0.2764905, -0.239667, 1.0]], ['2, k, 8', [0.0009681813, 0.1716859, 1.0]], ['2, k, 9', [0.05328938, -0.05688501, 1.0]], ['2, k, 10', [0.1300144, -0.2660593, 1.0]], ['2, k, 11', [0.1529166, -0.3208936, 1.0]], ['2, k, 12', [-0.1958361, -0.1960974, 1.0]], ['2, k, 13', [-0.1973409, -0.2860419, 1.0]], ['2, k, 14', [-0.2083881, -0.6629692, 1.0]], ['2, k, 15', [-0.1950029, -0.7401831, 1.0]], ['2, k, 16', [-0.06188424, -0.1886097, 1.0]], ['2, k, 17', [0.008312407, -0.2897926, 1.0]], ['2, k, 18', [0.0005724904, -0.6593065, 1.0]], ['2, k, 19', [0.01929424, -0.705677, 1.0]], ['2, k, 20', [-0.1505602, 0.2132617, 1.0]], ['2, k, 21', [-0.2660191, -0.2634261, 1.0]], ['2, k, 22', [-0.2600159, -0.2241889, 1.0]], ['2, k, 23', [0.1743263, -0.3757363, 1.0]], ['2, k, 24', [0.136745, -0.3420898, 1.0]]]
[['2, k, 0', [-0.1306698, -0.1948325, 1.0]], ['2, k, 1', [-0.14296, 0.04003911, 1.0]], ['2, k, 2', [-0.1526537, 0.2701396, 1.0]], ['2, k, 3', [-0.1436744, 0.3849085, 1.0]], ['2, k, 4', [-0.3046292, 0.171406, 1.0]], ['2, k, 5', [-0.3386574, -0.02922397, 1.0]], ['2, k, 6', [-0.2903139, -0.2180011, 1.0]], ['2, k, 7', [-0.2795256, -0.2386415, 1.0]], ['2, k, 8', [0.0008835781, 0.1707311, 1.0]], ['2, k, 9', [0.05348913, -0.05695541, 1.0]], ['2, k, 10', [0.1397398, -0.2651231, 1.0]], ['2, k, 11', [0.1661952, -0.3192211, 1.0]], ['2, k, 12', [-0.1961306, -0.1962249, 1.0]], ['2, k, 13', [-0.1974128, -0.2861035, 1.0]], ['2, k, 14', [-0.2083995, -0.662923, 1.0]], ['2, k, 15', [-0.1955547, -0.740245, 1.0]], ['2, k, 16', [-0.06201684, -0.1888299, 1.0]], ['2, k, 17', [0.00825145, -0.2895527, 1.0]], ['2, k, 18', [0.0006558546, -0.6597047, 1.0]], ['2, k, 19', [0.01948815, -0.7384485, 1.0]], ['2, k, 20', [-0.1504262, 0.2133214, 1.0]], ['2, k, 21', [-0.2628061, -0.2602044, 1.0]], ['2, k, 22', [-0.2595266, -0.2218341, 1.0]], ['2, k, 23', [0.1880241, -0.378812, 1.0]], ['2, k, 24', [0.1509429, -0.3446816, 1.0]]]
[['2, k, 0', [-0.1308845, -0.1948582, 1.0]], ['2, k, 1', [-0.1430172, 0.04003094, 1.0]], ['2, k, 2', [-0.1527125, 0.2701183, 1.0]], ['2, k, 3', [-0.1441312, 0.385516, 1.0]], ['2, k, 4', [-0.3047896, 0.1715555, 1.0]], ['2, k, 5', [-0.3386754, -0.02925093, 1.0]], ['2, k, 6', [-0.2907722, -0.2181959, 1.0]], ['2, k, 7', [-0.2804282, -0.2408527, 1.0]], ['2, k, 8', [0.0008250175, 0.1706638, 1.0]], ['2, k, 9', [0.05951126, -0.05519858, 1.0]], ['2, k, 10', [0.1593685, -0.2627176, 1.0]], ['2, k, 11', [0.1873841, -0.3267361, 1.0]], ['2, k, 12', [-0.1962537, -0.1962172, 1.0]], ['2, k, 13', [-0.1974671, -0.2859326, 1.0]], ['2, k, 14', [-0.2083535, -0.6633258, 1.0]], ['2, k, 15', [-0.1977144, -0.741123, 1.0]], ['2, k, 16', [-0.062371, -0.1889196, 1.0]], ['2, k, 17', [0.007745826, -0.2895762, 1.0]], ['2, k, 18', [0.0007476793, -0.6596138, 1.0]], ['2, k, 19', [0.01933734, -0.7383566, 1.0]], ['2, k, 20', [-0.1504819, 0.2133045, 1.0]], ['2, k, 21', [-0.2522113, -0.3414743, 1.0]], ['2, k, 22', [-0.2669781, -0.230729, 1.0]], ['2, k, 23', [0.2036078, -0.3891966, 1.0]], ['2, k, 24', [0.1654363, -0.3288365, 1.0]]]
[['2, k, 0', [-0.1319448, -0.1946302, 1.0]], ['2, k, 1', [-0.1437151, 0.04036397, 1.0]], ['2, k, 2', [-0.1535344, 0.2705715, 1.0]], ['2, k, 3', [-0.144816, 0.3856526, 1.0]], ['2, k, 4', [-0.3050635, 0.171872, 1.0]], ['2, k, 5', [-0.3389619, -0.02923799, 1.0]], ['2, k, 6', [-0.2908416, -0.2192654, 1.0]], ['2, k, 7', [-0.2758607, -0.2381143, 1.0]], ['2, k, 8', [0.0007934111, 0.1705334, 1.0]], ['2, k, 9', [0.07520305, -0.04833405, 1.0]], ['2, k, 10', [0.1957392, -0.2397836, 1.0]], ['2, k, 11', [0.234581, -0.308778, 1.0]], ['2, k, 12', [-0.1973109, -0.195859, 1.0]], ['2, k, 13', [-0.1973983, -0.2861959, 1.0]], ['2, k, 14', [-0.2083441, -0.6635248, 1.0]], ['2, k, 15', [-0.1983672, -0.740016, 1.0]], ['2, k, 16', [-0.06341985, -0.1888235, 1.0]], ['2, k, 17', [0.007675788, -0.290158, 1.0]], ['2, k, 18', [0.001453817, -0.6581218, 1.0]], ['2, k, 19', [0.02121441, -0.7365919, 1.0]], ['2, k, 20', [-0.1512494, 0.2137213, 1.0]], ['2, k, 21', [-0.2636994, -0.262423, 1.0]], ['2, k, 22', [-0.2621137, -0.2225304, 1.0]], ['2, k, 23', [0.2572396, -0.36255, 1.0]], ['2, k, 24', [0.2113379, -0.3120174, 1.0]]]
[['2, k, 0', [-0.1318771, -0.1945288, 1.0]], ['2, k, 1', [-0.1447485, 0.04061911, 1.0]], ['2, k, 2', [-0.1584002, 0.271012, 1.0]], ['2, k, 3', [-0.1455106, 0.386237, 1.0]], ['2, k, 4', [-0.3055713, 0.1719029, 1.0]], ['2, k, 5', [-0.3396325, -0.02848001, 1.0]], ['2, k, 6', [-0.2915463, -0.218815, 1.0]], ['2, k, 7', [-0.279148, -0.2378853, 1.0]], ['2, k, 8', [0.0008051064, 0.1705231, 1.0]], ['2, k, 9', [0.08688587, -0.04222787, 1.0]], ['2, k, 10', [0.2047128, -0.2287326, 1.0]], ['2, k, 11', [0.2605349, -0.2941549, 1.0]], ['2, k, 12', [-0.1972609, -0.195819, 1.0]], ['2, k, 13', [-0.1973129, -0.2861817, 1.0]], ['2, k, 14', [-0.2084065, -0.6639426, 1.0]], ['2, k, 15', [-0.1986272, -0.7404268, 1.0]], ['2, k, 16', [-0.06333852, -0.188638, 1.0]], ['2, k, 17', [0.007822474, -0.2907583, 1.0]], ['2, k, 18', [0.001971917, -0.6585059, 1.0]], ['2, k, 19', [0.02253479, -0.7363402, 1.0]], ['2, k, 20', [-0.1548772, 0.2141304, 1.0]], ['2, k, 21', [-0.2587013, -0.2626671, 1.0]], ['2, k, 22', [-0.271677, -0.2204442, 1.0]], ['2, k, 23', [0.2881185, -0.346796, 1.0]], ['2, k, 24', [0.2540216, -0.3074585, 1.0]]]
[['2, k, 0', [-0.1318925, -0.1944652, 1.0]], ['2, k, 1', [-0.1458323, 0.04091261, 1.0]], ['2, k, 2', [-0.1613755, 0.2714933, 1.0]], ['2, k, 3', [-0.1458686, 0.3864581, 1.0]], ['2, k, 4', [-0.3060662, 0.1718182, 1.0]], ['2, k, 5', [-0.339738, -0.0285367, 1.0]], ['2, k, 6', [-0.2924591, -0.2179968, 1.0]], ['2, k, 7', [-0.2777478, -0.2382693, 1.0]], ['2, k, 8', [0.0008795275, 0.1705291, 1.0]], ['2, k, 9', [0.0959371, -0.03720561, 1.0]], ['2, k, 10', [0.2493787, -0.2170632, 1.0]], ['2, k, 11', [0.2923496, -0.2838158, 1.0]], ['2, k, 12', [-0.1972871, -0.1957923, 1.0]], ['2, k, 13', [-0.1973209, -0.2862004, 1.0]], ['2, k, 14', [-0.2083624, -0.6638601, 1.0]], ['2, k, 15', [-0.1872628, -0.7101306, 1.0]], ['2, k, 16', [-0.06334075, -0.1885236, 1.0]], ['2, k, 17', [0.007732376, -0.290997, 1.0]], ['2, k, 18', [0.0002215294, -0.660426, 1.0]], ['2, k, 19', [0.01874673, -0.7067383, 1.0]], ['2, k, 20', [-0.1574114, 0.2145781, 1.0]], ['2, k, 21', [-0.2581648, -0.2621224, 1.0]], ['2, k, 22', [-0.2569047, -0.2245662, 1.0]], ['2, k, 23', [0.3204274, -0.3364228, 1.0]], ['2, k, 24', [0.2682171, -0.2878209, 1.0]]]
[['2, k, 0', [-0.1319072, -0.194419, 1.0]], ['2, k, 1', [-0.1468558, 0.04102239, 1.0]], ['2, k, 2', [-0.1638343, 0.2714885, 1.0]], ['2, k, 3', [-0.1461017, 0.385242, 1.0]], ['2, k, 4', [-0.3062912, 0.1717824, 1.0]], ['2, k, 5', [-0.3396211, -0.02865221, 1.0]], ['2, k, 6', [-0.2917365, -0.2185735, 1.0]], ['2, k, 7', [-0.2785528, -0.232349, 1.0]], ['2, k, 8', [0.0009305668, 0.1707936, 1.0]], ['2, k, 9', [0.1067835, -0.02783601, 1.0]], ['2, k, 10', [0.2662553, -0.2028966, 1.0]], ['2, k, 11', [0.3245576, -0.2654563, 1.0]], ['2, k, 12', [-0.1973008, -0.1957709, 1.0]], ['2, k, 13', [-0.1973855, -0.2862803, 1.0]], ['2, k, 14', [-0.2083661, -0.6629367, 1.0]], ['2, k, 15', [-0.1934866, -0.7436633, 1.0]], ['2, k, 16', [-0.0633544, -0.188447, 1.0]], ['2, k, 17', [0.007594361, -0.2913045, 1.0]], ['2, k, 18', [0.0003350247, -0.6602219, 1.0]], ['2, k, 19', [0.01934167, -0.7381968, 1.0]], ['2, k, 20', [-0.1595519, 0.2146145, 1.0]], ['2, k, 21', [-0.2670546, -0.2380283, 1.0]], ['2, k, 22', [-0.2575253, -0.2137981, 1.0]], ['2, k, 23', [0.3538174, -0.3211505, 1.0]], ['2, k, 24', [0.3180954, -0.2924161, 1.0]]]
[['2, k, 0', [-0.1321108, -0.1942437, 1.0]], ['2, k, 1', [-0.147843, 0.04143871, 1.0]], ['2, k, 2', [-0.1651427, 0.2720063, 1.0]], ['2, k, 3', [-0.1461683, 0.3851395, 1.0]], ['2, k, 4', [-0.3066616, 0.1717625, 1.0]], ['2, k, 5', [-0.3396512, -0.02865139, 1.0]], ['2, k, 6', [-0.2917501, -0.218967, 1.0]], ['2, k, 7', [-0.2723543, -0.2372849, 1.0]], ['2, k, 8', [0.001224855, 0.1711708, 1.0]], ['2, k, 9', [0.116635, -0.01932912, 1.0]], ['2, k, 10', [0.294219, -0.1759394, 1.0]], ['2, k, 11', [0.3561035, -0.2376102, 1.0]], ['2, k, 12', [-0.1975496, -0.1956061, 1.0]], ['2, k, 13', [-0.1974396, -0.2863086, 1.0]], ['2, k, 14', [-0.2088103, -0.6626166, 1.0]], ['2, k, 15', [-0.1950582, -0.7420647, 1.0]], ['2, k, 16', [-0.06356061, -0.1882204, 1.0]], ['2, k, 17', [0.007591582, -0.2914395, 1.0]], ['2, k, 18', [0.0009775336, -0.6583996, 1.0]], ['2, k, 19', [0.02123415, -0.7359166, 1.0]], ['2, k, 20', [-0.160836, 0.2151143, 1.0]], ['2, k, 21', [-0.2622448, -0.2629337, 1.0]], ['2, k, 22', [-0.2593425, -0.2224916, 1.0]], ['2, k, 23', [0.3932049, -0.289572, 1.0]], ['2, k, 24', [0.3725157, -0.2264073, 1.0]]]
[['2, k, 0', [-0.1317941, -0.193818, 1.0]], ['2, k, 1', [-0.148137, 0.04176701, 1.0]], ['2, k, 2', [-0.166103, 0.2723933, 1.0]], ['2, k, 3', [-0.146549, 0.3849312, 1.0]], ['2, k, 4', [-0.3069394, 0.17167, 1.0]], ['2, k, 5', [-0.3396564, -0.02868521, 1.0]], ['2, k, 6', [-0.2920248, -0.2189058, 1.0]], ['2, k, 7', [-0.2653973, -0.2272562, 1.0]], ['2, k, 8', [0.0002329698, 0.1769739, 1.0]], ['2, k, 9', [0.129061, -0.004957418, 1.0]], ['2, k, 10', [0.3155623, -0.1503303, 1.0]], ['2, k, 11', [0.3846925, -0.2038132, 1.0]], ['2, k, 12', [-0.1972941, -0.1954254, 1.0]], ['2, k, 13', [-0.1974891, -0.2865518, 1.0]], ['2, k, 14', [-0.2087833, -0.662595, 1.0]], ['2, k, 15', [-0.1949828, -0.7430371, 1.0]], ['2, k, 16', [-0.06317016, -0.1874274, 1.0]], ['2, k, 17', [0.007555976, -0.2916034, 1.0]], ['2, k, 18', [0.0009115578, -0.6579723, 1.0]], ['2, k, 19', [0.01920127, -0.7372459, 1.0]], ['2, k, 20', [-0.1616219, 0.2154937, 1.0]], ['2, k, 21', [-0.2653821, -0.2496624, 1.0]], ['2, k, 22', [-0.2504544, -0.2178343, 1.0]], ['2, k, 23', [0.4268839, -0.2608938, 1.0]], ['2, k, 24', [0.4173042, -0.2106142, 1.0]]]
[['2, k, 0', [-0.1321117, -0.1933542, 1.0]], ['2, k, 1', [-0.149058, 0.04230312, 1.0]], ['2, k, 2', [-0.167143, 0.2728118, 1.0]], ['2, k, 3', [-0.1475466, 0.3864689, 1.0]], ['2, k, 4', [-0.3074928, 0.172012, 1.0]], ['2, k, 5', [-0.3396613, -0.02871883, 1.0]], ['2, k, 6', [-0.2921692, -0.2189788, 1.0]], ['2, k, 7', [-0.2721348, -0.2353937, 1.0]], ['2, k, 8', [0.0007086897, 0.1769108, 1.0]], ['2, k, 9', [0.1413223, 0.006698859, 1.0]], ['2, k, 10', [0.3428134, -0.115183, 1.0]], ['2, k, 11', [0.4150485, -0.167818, 1.0]], ['2, k, 12', [-0.1975776, -0.1949945, 1.0]], ['2, k, 13', [-0.1975926, -0.2868066, 1.0]], ['2, k, 14', [-0.2086947, -0.6625862, 1.0]], ['2, k, 15', [-0.1967504, -0.7396399, 1.0]], ['2, k, 16', [-0.06351499, -0.1869591, 1.0]], ['2, k, 17', [0.007826755, -0.2917345, 1.0]], ['2, k, 18', [0.0006641247, -0.6580272, 1.0]], ['2, k, 19', [0.02013464, -0.7365109, 1.0]], ['2, k, 20', [-0.1626728, 0.2159456, 1.0]], ['2, k, 21', [-0.2659027, -0.2584562, 1.0]], ['2, k, 22', [-0.2669146, -0.2251509, 1.0]], ['2, k, 23', [0.4619688, -0.2226437, 1.0]], ['2, k, 24', [0.4359035, -0.1586851, 1.0]]]
