[['2, k, 0', [499.816, 203.13, 1.0]], ['2, k, 1', [498.401, 236.923, 1.0]], ['2, k, 2', [471.934, 235.451, 1.0]], ['2, k, 3', [464.547, 278.128, 1.0]], ['2, k, 4', [457.221, 320.67, 1.0]], ['2, k, 5', [524.838, 238.376, 1.0]], ['2, k, 6', [533.562, 282.473, 1.0]], ['2, k, 7', [533.667, 325.046, 1.0]], ['2, k, 8', [496.853, 314.786, 1.0]], ['2, k, 9', [476.316, 313.347, 1.0]], ['2, k, 10', [474.78, 379.348, 1.0]], ['2, k, 11', [464.525, 439.642, 1.0]], ['2, k, 12', [511.652, 317.706, 1.0]], ['2, k, 13', [517.464, 380.868, 1.0]], ['2, k, 14', [521.8, 438.172, 1.0]], ['2, k, 15', [493.964, 194.395, 1.0]], ['2, k, 16', [507.142, 194.403, 1.0]], ['2, k, 17', [485.119, 200.224, 1.0]], ['2, k, 18', [513.084, 200.253, 1.0]], ['2, k, 19', [521.882, 458.699, 1.0]], ['2, k, 20', [530.675, 454.275, 1.0]], ['2, k, 21', [515.957, 442.539, 1.0]], ['2, k, 22', [464.6, 461.593, 1.0]], ['2, k, 23', [454.332, 455.777, 1.0]], ['2, k, 24', [464.618, 442.579, 1.0]]]
[['2, k, 0', [499.812, 203.187, 1.0]], ['2, k, 1', [498.389, 238.367, 1.0]], ['2, k, 2', [471.916, 236.932, 1.0]], ['2, k, 3', [464.548, 278.124, 1.0]], ['2, k, 4', [457.228, 322.046, 1.0]], ['2, k, 5', [524.833, 238.411, 1.0]], ['2, k, 6', [533.551, 283.907, 1.0]], ['2, k, 7', [533.672, 325.049, 1.0]], ['2, k, 8', [496.865, 314.799, 1.0]], ['2, k, 9', [476.329, 314.765, 1.0]], ['2, k, 10', [473.409, 379.377, 1.0]], ['2, k, 11', [464.532, 439.614, 1.0]], ['2, k, 12', [511.653, 317.717, 1.0]], ['2, k, 13', [517.467, 380.891, 1.0]], ['2, k, 14', [521.807, 439.553, 1.0]], ['2, k, 15', [493.972, 195.834, 1.0]], ['2, k, 16', [507.136, 195.829, 1.0]], ['2, k, 17', [485.13, 201.72, 1.0]], ['2, k, 18', [513.061, 203.122, 1.0]], ['2, k, 19', [521.902, 458.691, 1.0]], ['2, k, 20', [532.101, 452.907, 1.0]], ['2, k, 21', [515.977, 442.562, 1.0]], ['2, k, 22', [464.605, 461.617, 1.0]], ['2, k, 23', [454.352, 457.212, 1.0]], ['2, k, 24', [464.621, 442.554, 1.0]]]
[['2, k, 0', [499.811, 203.19, 1.0]], ['2, k, 1', [498.392, 238.367, 1.0]], ['2, k, 2', [471.921, 236.932, 1.0]], ['2, k, 3', [464.548, 278.124, 1.0]], ['2, k, 4', [457.228, 322.046, 1.0]], ['2, k, 5', [524.833, 238.412, 1.0]], ['2, k, 6', [533.551, 283.906, 1.0]], ['2, k, 7', [533.673, 325.048, 1.0]], ['2, k, 8', [496.865, 314.799, 1.0]], ['2, k, 9', [476.329, 314.765, 1.0]], ['2, k, 10', [473.41, 379.377, 1.0]], ['2, k, 11', [464.533, 439.613, 1.0]], ['2, k, 12', [511.653, 317.717, 1.0]], ['2, k, 13', [517.466, 380.894, 1.0]], ['2, k, 14', [521.807, 439.553, 1.0]], ['2, k, 15', [493.973, 195.838, 1.0]], ['2, k, 16', [505.723, 195.831, 1.0]], ['2, k, 17', [485.129, 203.113, 1.0]], ['2, k, 18', [513.061, 203.125, 1.0]], ['2, k, 19', [521.904, 458.691, 1.0]], ['2, k, 20', [532.102, 452.907, 1.0]], ['2, k, 21', [515.976, 442.561, 1.0]], ['2, k, 22', [464.609, 461.613, 1.0]], ['2, k, 23', [455.742, 455.801, 1.0]], ['2, k, 24', [464.619, 442.551, 1.0]]]
[['2, k, 0', [499.799, 204.564, 1.0]], ['2, k, 1', [498.398, 238.368, 1.0]], ['2, k, 2', [471.938, 236.933, 1.0]], ['2, k, 3', [464.544, 278.117, 1.0]], ['2, k, 4', [457.224, 322.044, 1.0]], ['2, k, 5', [524.834, 238.413, 1.0]], ['2, k, 6', [533.551, 283.906, 1.0]], ['2, k, 7', [533.67, 325.056, 1.0]], ['2, k, 8', [496.859, 314.786, 1.0]], ['2, k, 9', [476.326, 313.357, 1.0]], ['2, k, 10', [473.412, 379.369, 1.0]], ['2, k, 11', [464.536, 439.614, 1.0]], ['2, k, 12', [511.65, 317.705, 1.0]], ['2, k, 13', [517.461, 380.868, 1.0]], ['2, k, 14', [521.807, 439.544, 1.0]], ['2, k, 15', [493.96, 195.846, 1.0]], ['2, k, 16', [505.708, 195.838, 1.0]], ['2, k, 17', [485.121, 203.123, 1.0]], ['2, k, 18', [513.053, 203.13, 1.0]], ['2, k, 19', [521.904, 458.69, 1.0]], ['2, k, 20', [532.103, 452.905, 1.0]], ['2, k, 21', [515.974, 442.554, 1.0]], ['2, k, 22', [464.614, 461.622, 1.0]], ['2, k, 23', [455.747, 457.219, 1.0]], ['2, k, 24', [464.624, 442.554, 1.0]]]
[['2, k, 0', [499.819, 204.564, 1.0]], ['2, k, 1', [498.401, 238.37, 1.0]], ['2, k, 2', [471.945, 236.933, 1.0]], ['2, k, 3', [464.549, 278.12, 1.0]], ['2, k, 4', [457.229, 322.044, 1.0]], ['2, k, 5', [524.836, 238.416, 1.0]], ['2, k, 6', [533.55, 283.91, 1.0]], ['2, k, 7', [533.673, 325.049, 1.0]], ['2, k, 8', [496.865, 314.787, 1.0]], ['2, k, 9', [476.329, 313.354, 1.0]], ['2, k, 10', [473.415, 379.363, 1.0]], ['2, k, 11', [464.536, 439.607, 1.0]], ['2, k, 12', [511.657, 317.705, 1.0]], ['2, k, 13', [517.458, 380.864, 1.0]], ['2, k, 14', [521.812, 438.153, 1.0]], ['2, k, 15', [495.4, 195.846, 1.0]], ['2, k, 16', [507.141, 195.842, 1.0]], ['2, k, 17', [485.147, 203.12, 1.0]], ['2, k, 18', [513.071, 203.137, 1.0]], ['2, k, 19', [521.894, 457.268, 1.0]], ['2, k, 20', [532.092, 452.898, 1.0]], ['2, k, 21', [515.994, 442.533, 1.0]], ['2, k, 22', [464.616, 461.62, 1.0]], ['2, k, 23', [455.75, 457.215, 1.0]], ['2, k, 24', [464.627, 442.544, 1.0]]]
[['2, k, 0', [499.838, 204.573, 1.0]], ['2, k, 1', [498.393, 238.376, 1.0]], ['2, k, 2', [471.933, 236.938, 1.0]], ['2, k, 3', [464.556, 278.121, 1.0]], ['2, k, 4', [457.223, 322.047, 1.0]], ['2, k, 5', [524.83, 238.422, 1.0]], ['2, k, 6', [533.549, 283.909, 1.0]], ['2, k, 7', [535.006, 325.052, 1.0]], ['2, k, 8', [496.862, 314.777, 1.0]], ['2, k, 9', [476.327, 313.347, 1.0]], ['2, k, 10', [474.768, 379.355, 1.0]], ['2, k, 11', [464.533, 439.614, 1.0]], ['2, k, 12', [511.655, 316.275, 1.0]], ['2, k, 13', [517.439, 379.407, 1.0]], ['2, k, 14', [521.811, 438.144, 1.0]], ['2, k, 15', [495.414, 195.848, 1.0]], ['2, k, 16', [507.165, 195.851, 1.0]], ['2, k, 17', [485.158, 203.119, 1.0]], ['2, k, 18', [513.091, 203.148, 1.0]], ['2, k, 19', [521.885, 458.698, 1.0]], ['2, k, 20', [530.688, 454.275, 1.0]], ['2, k, 21', [515.982, 442.523, 1.0]], ['2, k, 22', [464.607, 461.62, 1.0]], ['2, k, 23', [454.351, 457.216, 1.0]], ['2, k, 24', [464.631, 442.555, 1.0]]]
[['2, k, 0', [499.801, 203.193, 1.0]], ['2, k, 1', [498.386, 238.361, 1.0]], ['2, k, 2', [471.915, 236.913, 1.0]], ['2, k, 3', [464.555, 278.107, 1.0]], ['2, k, 4', [457.228, 322.049, 1.0]], ['2, k, 5', [524.833, 238.419, 1.0]], ['2, k, 6', [533.548, 283.904, 1.0]], ['2, k, 7', [535.004, 325.046, 1.0]], ['2, k, 8', [496.856, 314.784, 1.0]], ['2, k, 9', [476.321, 313.355, 1.0]], ['2, k, 10', [473.414, 379.372, 1.0]], ['2, k, 11', [464.538, 439.616, 1.0]], ['2, k, 12', [511.651, 317.697, 1.0]], ['2, k, 13', [517.427, 379.389, 1.0]], ['2, k, 14', [521.817, 438.161, 1.0]], ['2, k, 15', [493.957, 195.835, 1.0]], ['2, k, 16', [505.712, 195.833, 1.0]], ['2, k, 17', [485.111, 201.722, 1.0]], ['2, k, 18', [513.066, 203.128, 1.0]], ['2, k, 19', [521.907, 458.69, 1.0]], ['2, k, 20', [532.106, 452.903, 1.0]], ['2, k, 21', [515.982, 442.553, 1.0]], ['2, k, 22', [464.603, 461.632, 1.0]], ['2, k, 23', [454.347, 457.232, 1.0]], ['2, k, 24', [464.638, 442.557, 1.0]]]
[['2, k, 0', [499.843, 203.187, 1.0]], ['2, k, 1', [498.399, 238.351, 1.0]], ['2, k, 2', [471.937, 235.483, 1.0]], ['2, k, 3', [464.56, 278.09, 1.0]], ['2, k, 4', [457.241, 322.047, 1.0]], ['2, k, 5', [524.831, 238.424, 1.0]], ['2, k, 6', [533.553, 282.493, 1.0]], ['2, k, 7', [533.671, 325.033, 1.0]], ['2, k, 8', [496.864, 314.763, 1.0]], ['2, k, 9', [476.331, 313.335, 1.0]], ['2, k, 10', [473.412, 379.347, 1.0]], ['2, k, 11', [464.535, 439.63, 1.0]], ['2, k, 12', [511.654, 316.257, 1.0]], ['2, k, 13', [517.437, 379.397, 1.0]], ['2, k, 14', [521.818, 438.149, 1.0]], ['2, k, 15', [495.423, 195.829, 1.0]], ['2, k, 16', [507.172, 195.832, 1.0]], ['2, k, 17', [485.163, 201.701, 1.0]], ['2, k, 18', [514.491, 203.123, 1.0]], ['2, k, 19', [521.901, 458.701, 1.0]], ['2, k, 20', [532.109, 454.272, 1.0]], ['2, k, 21', [515.991, 442.528, 1.0]], ['2, k, 22', [464.6, 461.652, 1.0]], ['2, k, 23', [454.342, 457.261, 1.0]], ['2, k, 24', [464.638, 442.571, 1.0]]]
[['2, k, 0', [499.791, 203.187, 1.0]], ['2, k, 1', [498.396, 238.359, 1.0]], ['2, k, 2', [471.932, 236.911, 1.0]], ['2, k, 3', [464.573, 278.061, 1.0]], ['2, k, 4', [457.246, 322.043, 1.0]], ['2, k, 5', [524.835, 238.419, 1.0]], ['2, k, 6', [533.551, 283.908, 1.0]], ['2, k, 7', [533.67, 325.05, 1.0]], ['2, k, 8', [496.868, 314.762, 1.0]], ['2, k, 9', [476.339, 313.326, 1.0]], ['2, k, 10', [473.413, 379.359, 1.0]], ['2, k, 11', [464.545, 439.625, 1.0]], ['2, k, 12', [511.658, 316.263, 1.0]], ['2, k, 13', [517.43, 379.415, 1.0]], ['2, k, 14', [521.816, 438.162, 1.0]], ['2, k, 15', [493.944, 195.825, 1.0]], ['2, k, 16', [505.714, 195.827, 1.0]], ['2, k, 17', [485.111, 201.709, 1.0]], ['2, k, 18', [513.07, 203.123, 1.0]], ['2, k, 19', [521.91, 458.693, 1.0]], ['2, k, 20', [532.108, 452.903, 1.0]], ['2, k, 21', [515.974, 442.548, 1.0]], ['2, k, 22', [464.615, 461.628, 1.0]], ['2, k, 23', [454.355, 457.223, 1.0]], ['2, k, 24', [464.644, 442.565, 1.0]]]
[['2, k, 0', [499.807, 203.189, 1.0]], ['2, k, 1', [498.394, 236.96, 1.0]], ['2, k, 2', [471.92, 235.469, 1.0]], ['2, k, 3', [464.559, 278.054, 1.0]], ['2, k, 4', [457.238, 322.052, 1.0]], ['2, k, 5', [524.834, 238.421, 1.0]], ['2, k, 6', [533.564, 283.909, 1.0]], ['2, k, 7', [535.005, 325.042, 1.0]], ['2, k, 8', [496.867, 314.784, 1.0]], ['2, k, 9', [476.336, 313.351, 1.0]], ['2, k, 10', [473.398, 379.364, 1.0]], ['2, k, 11', [464.535, 439.618, 1.0]], ['2, k, 12', [511.653, 317.7, 1.0]], ['2, k, 13', [517.45, 380.827, 1.0]], ['2, k, 14', [521.819, 438.145, 1.0]], ['2, k, 15', [493.955, 195.826, 1.0]], ['2, k, 16', [507.145, 195.824, 1.0]], ['2, k, 17', [485.098, 201.697, 1.0]], ['2, k, 18', [513.085, 201.722, 1.0]], ['2, k, 19', [521.893, 458.732, 1.0]], ['2, k, 20', [532.095, 454.295, 1.0]], ['2, k, 21', [515.985, 442.524, 1.0]], ['2, k, 22', [464.576, 461.639, 1.0]], ['2, k, 23', [454.324, 457.247, 1.0]], ['2, k, 24', [464.645, 442.568, 1.0]]]
[['2, k, 0', [499.802, 203.182, 1.0]], ['2, k, 1', [498.395, 236.945, 1.0]], ['2, k, 2', [471.927, 235.452, 1.0]], ['2, k, 3', [464.56, 278.048, 1.0]], ['2, k, 4', [457.243, 322.053, 1.0]], ['2, k, 5', [524.83, 238.409, 1.0]], ['2, k, 6', [533.561, 282.498, 1.0]], ['2, k, 7', [535.004, 323.679, 1.0]], ['2, k, 8', [496.871, 314.773, 1.0]], ['2, k, 9', [476.342, 313.344, 1.0]], ['2, k, 10', [473.399, 379.361, 1.0]], ['2, k, 11', [464.536, 439.613, 1.0]], ['2, k, 12', [511.654, 316.271, 1.0]], ['2, k, 13', [517.451, 380.831, 1.0]], ['2, k, 14', [521.819, 438.149, 1.0]], ['2, k, 15', [493.95, 195.821, 1.0]], ['2, k, 16', [507.137, 195.817, 1.0]], ['2, k, 17', [485.097, 201.692, 1.0]], ['2, k, 18', [513.078, 201.711, 1.0]], ['2, k, 19', [521.898, 460.145, 1.0]], ['2, k, 20', [532.096, 454.3, 1.0]], ['2, k, 21', [515.983, 442.526, 1.0]], ['2, k, 22', [464.583, 461.63, 1.0]], ['2, k, 23', [454.334, 457.237, 1.0]], ['2, k, 24', [464.643, 442.562, 1.0]]]
