[[0, -0.03111016, -0.2162815, 2.37816, 1], [1, -0.02330032, 0.04217985, 2.376164, 1], [2, -0.015091, 0.2939212, 2.362421, 1], [3, -0.003332078, 0.4324671, 2.31795, 1], [4, -0.1877671, 0.202814, 2.348945, 1], [5, -0.3216478, -0.002534611, 2.405657, 1], [6, -0.4883573, -0.1605396, 2.335088, 1], [7, -0.5035294, -0.2073393, 2.322687, 1], [8, 0.1511242, 0.2035064, 2.343664, 1], [9, 0.2659512, -0.01936173, 2.403777, 1], [10, 0.3154253, -0.2112926, 2.357192, 1], [11, 0.3185614, -0.2642131, 2.35008, 1], [12, -0.108786, -0.2110209, 2.347094, 1], [13, -0.1786479, -0.373474, 2.046154, 1], [14, -0.2134673, -0.7111623, 2.057167, 1], [15, -0.2039108, -0.767591, 1.961578, 1], [16, 0.04728838, -0.2161848, 2.346448, 1], [17, 0.07342141, -0.3724941, 2.049435, 1], [18, 0.09665038, -0.7214746, 2.065512, 1], [19, 0.04332001, -0.7553145, 1.971231, 1], [20, -0.01712028, 0.2318794, 2.367887, 1], [21, -0.5178932, -0.2770891, 2.32329, 1], [22, -0.4809717, -0.2331151, 2.310445, 1], [23, 0.3017198, -0.3197668, 2.354245, 1], [24, 0.2785451, -0.3023044, 2.3734, 1]]
[[0, -0.03146042, -0.2160453, 2.378148, 1], [1, -0.02339256, 0.04227628, 2.376204, 1], [2, -0.01510046, 0.2939996, 2.36255, 1], [3, -0.003750736, 0.4326641, 2.31829, 1], [4, -0.1878741, 0.2029366, 2.349014, 1], [5, -0.3216844, -0.002291132, 2.404834, 1], [6, -0.4852194, -0.1686679, 2.331304, 1], [7, -0.4937187, -0.2144602, 2.323989, 1], [8, 0.1511045, 0.2035143, 2.343802, 1], [9, 0.2660274, -0.01928276, 2.403974, 1], [10, 0.3183773, -0.2106512, 2.357348, 1], [11, 0.3242718, -0.2625589, 2.351211, 1], [12, -0.1092034, -0.2107497, 2.347133, 1], [13, -0.1784675, -0.373913, 2.046108, 1], [14, -0.2135994, -0.7111318, 2.057106, 1], [15, -0.2088748, -0.769631, 1.963326, 1], [16, 0.04700675, -0.2159541, 2.346428, 1], [17, 0.07364477, -0.3724979, 2.049838, 1], [18, 0.09921834, -0.7212269, 2.06703, 1], [19, 0.04408346, -0.7540441, 1.973495, 1], [20, -0.01714959, 0.2319555, 2.367984, 1], [21, -0.5079474, -0.2857434, 2.322524, 1], [22, -0.4649291, -0.2217965, 2.304778, 1], [23, 0.3100844, -0.3153287, 2.355442, 1], [24, 0.2810628, -0.2970114, 2.365717, 1]]
[[0, -0.03142843, -0.2160251, 2.378135, 1], [1, -0.02338424, 0.04233569, 2.376225, 1], [2, -0.01517239, 0.2942097, 2.362714, 1], [3, -0.004201708, 0.4332105, 2.318789, 1], [4, -0.1879649, 0.2029694, 2.349066, 1], [5, -0.3203153, -0.001961043, 2.405603, 1], [6, -0.4799001, -0.1729937, 2.328681, 1], [7, -0.4834278, -0.2178398, 2.323918, 1], [8, 0.1505265, 0.2039134, 2.344105, 1], [9, 0.2699803, -0.01514933, 2.407866, 1], [10, 0.3244027, -0.2091378, 2.360426, 1], [11, 0.3341327, -0.2591392, 2.350975, 1], [12, -0.1091565, -0.2107368, 2.347128, 1], [13, -0.1786459, -0.3735496, 2.046795, 1], [14, -0.2236839, -0.7139949, 2.07164, 1], [15, -0.2092296, -0.7618803, 1.9691, 1], [16, 0.04703368, -0.215914, 2.346417, 1], [17, 0.07379513, -0.3724213, 2.049955, 1], [18, 0.09931593, -0.7209143, 2.06855, 1], [19, 0.04415653, -0.7539402, 1.975163, 1], [20, -0.01719311, 0.2321163, 2.368097, 1], [21, -0.4974689, -0.2865824, 2.326606, 1], [22, -0.455631, -0.2298978, 2.312636, 1], [23, 0.3196351, -0.3148469, 2.357853, 1], [24, 0.2951891, -0.3025382, 2.357167, 1]]
[[0, -0.03130395, -0.2159394, 2.378405, 1], [1, -0.02337248, 0.04241823, 2.376368, 1], [2, -0.01525899, 0.2943262, 2.362841, 1], [3, -0.004491657, 0.433365, 2.318901, 1], [4, -0.1880195, 0.2029576, 2.349104, 1], [5, -0.3203096, -0.002060813, 2.405587, 1], [6, -0.4714268, -0.1787185, 2.324893, 1], [7, -0.4735255, -0.2233585, 2.326975, 1], [8, 0.1501839, 0.2041237, 2.344309, 1], [9, 0.2720988, -0.01327675, 2.408818, 1], [10, 0.3322762, -0.2079737, 2.360164, 1], [11, 0.345759, -0.2580198, 2.35394, 1], [12, -0.1090483, -0.2107405, 2.34731, 1], [13, -0.1785292, -0.3744446, 2.046906, 1], [14, -0.2188189, -0.7142023, 2.066521, 1], [15, -0.2071946, -0.7631387, 1.964463, 1], [16, 0.04719888, -0.2156528, 2.346888, 1], [17, 0.07384395, -0.3725029, 2.050043, 1], [18, 0.09886283, -0.7209209, 2.068277, 1], [19, 0.04352812, -0.7537562, 1.974916, 1], [20, -0.01725402, 0.2322215, 2.368225, 1], [21, -0.484297, -0.29172, 2.333832, 1], [22, -0.4434831, -0.2405583, 2.306235, 1], [23, 0.3361646, -0.3106754, 2.361139, 1], [24, 0.3054248, -0.2935207, 2.361778, 1]]
[[0, -0.03124006, -0.2158761, 2.378471, 1], [1, -0.02333609, 0.04253285, 2.376446, 1], [2, -0.0152764, 0.2945399, 2.362977, 1], [3, -0.00512865, 0.4336583, 2.319457, 1], [4, -0.1881607, 0.2029268, 2.34916, 1], [5, -0.3201258, -0.001137818, 2.404551, 1], [6, -0.4660462, -0.1820567, 2.325431, 1], [7, -0.4644582, -0.2264122, 2.329077, 1], [8, 0.1497237, 0.2045485, 2.3448, 1], [9, 0.2715102, -0.01260163, 2.410169, 1], [10, 0.3437063, -0.2046013, 2.359966, 1], [11, 0.3625566, -0.2506851, 2.355159, 1], [12, -0.1090183, -0.2107259, 2.347346, 1], [13, -0.1784396, -0.3749592, 2.04698, 1], [14, -0.2179704, -0.714503, 2.064165, 1], [15, -0.2069727, -0.763751, 1.962302, 1], [16, 0.04732488, -0.2154862, 2.347024, 1], [17, 0.07385178, -0.3725371, 2.050034, 1], [18, 0.09903861, -0.720883, 2.068561, 1], [19, 0.05367161, -0.7585558, 1.971155, 1], [20, -0.01725675, 0.232407, 2.368345, 1], [21, -0.4742132, -0.293071, 2.33596, 1], [22, -0.4318412, -0.2533666, 2.313546, 1], [23, 0.3577294, -0.3036484, 2.36122, 1], [24, 0.328189, -0.2774739, 2.3755, 1]]
[[0, -0.03124431, -0.2158715, 2.378471, 1], [1, -0.02341213, 0.04255155, 2.376436, 1], [2, -0.01554735, 0.2945811, 2.362965, 1], [3, -0.006026724, 0.4336607, 2.319976, 1], [4, -0.1889304, 0.2020277, 2.34901, 1], [5, -0.3201472, -0.001115651, 2.404569, 1], [6, -0.4622606, -0.1847172, 2.325728, 1], [7, -0.457663, -0.2277363, 2.330904, 1], [8, 0.1490448, 0.2049133, 2.345597, 1], [9, 0.274254, -0.009977862, 2.411675, 1], [10, 0.3667506, -0.1917439, 2.362637, 1], [11, 0.3808206, -0.2423252, 2.354825, 1], [12, -0.109034, -0.2107567, 2.347335, 1], [13, -0.1784267, -0.3749847, 2.046939, 1], [14, -0.2179572, -0.7143859, 2.064028, 1], [15, -0.2068894, -0.7640066, 1.962474, 1], [16, 0.04731865, -0.2153954, 2.347054, 1], [17, 0.07396016, -0.3725368, 2.050312, 1], [18, 0.09888665, -0.720696, 2.067663, 1], [19, 0.04977524, -0.7574793, 1.972175, 1], [20, -0.01747167, 0.232443, 2.368333, 1], [21, -0.472769, -0.2957619, 2.345529, 1], [22, -0.4240829, -0.2612381, 2.3148, 1], [23, 0.3796866, -0.2917003, 2.354902, 1], [24, 0.3438445, -0.2761144, 2.369455, 1]]
[[0, -0.03130396, -0.2158946, 2.378429, 1], [1, -0.02350899, 0.04254426, 2.376444, 1], [2, -0.01575371, 0.2945995, 2.36309, 1], [3, -0.007092681, 0.4335732, 2.320147, 1], [4, -0.1894087, 0.2017242, 2.348921, 1], [5, -0.3208594, -0.0009129524, 2.403371, 1], [6, -0.458873, -0.1908492, 2.327463, 1], [7, -0.4540801, -0.2340421, 2.331814, 1], [8, 0.1483012, 0.2042169, 2.346735, 1], [9, 0.2807049, -0.005892046, 2.413688, 1], [10, 0.3845529, -0.1689349, 2.3634, 1], [11, 0.4026233, -0.2256799, 2.354351, 1], [12, -0.1091781, -0.210845, 2.34707, 1], [13, -0.1786814, -0.37545, 2.047228, 1], [14, -0.2180165, -0.7144544, 2.064019, 1], [15, -0.2058072, -0.764634, 1.963063, 1], [16, 0.04727412, -0.2153955, 2.347106, 1], [17, 0.07393755, -0.3725489, 2.050298, 1], [18, 0.09840683, -0.7207747, 2.067482, 1], [19, 0.04642057, -0.7555292, 1.972732, 1], [20, -0.01764854, 0.2324535, 2.36842, 1], [21, -0.4649645, -0.297435, 2.349993, 1], [22, -0.4179165, -0.2586006, 2.315357, 1], [23, 0.4014818, -0.2815461, 2.357999, 1], [24, 0.3773043, -0.2499967, 2.381715, 1]]
[[0, -0.03133338, -0.2157723, 2.378501, 1], [1, -0.02363393, 0.04265967, 2.376528, 1], [2, -0.01604666, 0.294723, 2.363228, 1], [3, -0.008251807, 0.4338616, 2.320299, 1], [4, -0.1898808, 0.2015439, 2.348631, 1], [5, -0.3207443, -0.001074424, 2.403229, 1], [6, -0.4553358, -0.1928378, 2.327166, 1], [7, -0.4518282, -0.2332232, 2.330575, 1], [8, 0.1477503, 0.204411, 2.347472, 1], [9, 0.28774, -0.0003158573, 2.415218, 1], [10, 0.4103424, -0.1423312, 2.366487, 1], [11, 0.4275908, -0.2082378, 2.355096, 1], [12, -0.1092334, -0.2108006, 2.347115, 1], [13, -0.1785937, -0.3755322, 2.046961, 1], [14, -0.2175827, -0.7142339, 2.063545, 1], [15, -0.2087044, -0.765766, 1.963383, 1], [16, 0.04730469, -0.2151105, 2.347261, 1], [17, 0.07384562, -0.3730458, 2.050239, 1], [18, 0.09702551, -0.720821, 2.065978, 1], [19, 0.04490744, -0.7560984, 1.971708, 1], [20, -0.01789752, 0.2325777, 2.368545, 1], [21, -0.4643148, -0.2970169, 2.346707, 1], [22, -0.4141483, -0.2521545, 2.309143, 1], [23, 0.4212992, -0.2720095, 2.353354, 1], [24, 0.4004918, -0.2355689, 2.384539, 1]]
[[0, -0.03135908, -0.2156512, 2.37843, 1], [1, -0.02391832, 0.04274192, 2.376525, 1], [2, -0.01700357, 0.2947057, 2.363442, 1], [3, -0.009696901, 0.4340038, 2.320277, 1], [4, -0.1905436, 0.2016583, 2.348804, 1], [5, -0.3321591, -0.006363177, 2.392645, 1], [6, -0.4534226, -0.194502, 2.326075, 1], [7, -0.4492047, -0.2366742, 2.327585, 1], [8, 0.1479243, 0.2032125, 2.349931, 1], [9, 0.3025693, 0.01010646, 2.419026, 1], [10, 0.4280843, -0.1295119, 2.371069, 1], [11, 0.4529876, -0.1932359, 2.356155, 1], [12, -0.1092971, -0.2106392, 2.346856, 1], [13, -0.1784813, -0.3754962, 2.046728, 1], [14, -0.2173478, -0.7144163, 2.063411, 1], [15, -0.208317, -0.766019, 1.963326, 1], [16, 0.04730095, -0.2149806, 2.347305, 1], [17, 0.07354385, -0.3727093, 2.050379, 1], [18, 0.09698976, -0.7208484, 2.066057, 1], [19, 0.04391411, -0.755325, 1.971988, 1], [20, -0.0186542, 0.2326003, 2.368688, 1], [21, -0.4624587, -0.301383, 2.351136, 1], [22, -0.4117128, -0.259672, 2.313334, 1], [23, 0.4578155, -0.2451254, 2.355261, 1], [24, 0.4233068, -0.2321164, 2.37, 1]]
[[0, -0.03130657, -0.2155358, 2.37839, 1], [1, -0.02439388, 0.04293812, 2.376647, 1], [2, -0.01902613, 0.2950418, 2.364117, 1], [3, -0.01135204, 0.4342233, 2.320795, 1], [4, -0.1919573, 0.2014049, 2.349025, 1], [5, -0.3276017, -0.00580621, 2.395484, 1], [6, -0.4519966, -0.195537, 2.324949, 1], [7, -0.4488147, -0.2395247, 2.324248, 1], [8, 0.1474442, 0.2036938, 2.350477, 1], [9, 0.3086219, 0.01617814, 2.419775, 1], [10, 0.4447943, -0.113901, 2.375197, 1], [11, 0.4781341, -0.1667028, 2.354757, 1], [12, -0.1091932, -0.2105898, 2.346584, 1], [13, -0.1785709, -0.3754861, 2.046768, 1], [14, -0.216361, -0.7146448, 2.063192, 1], [15, -0.2091297, -0.7663749, 1.963093, 1], [16, 0.04737166, -0.2146389, 2.347514, 1], [17, 0.07367299, -0.3731954, 2.050509, 1], [18, 0.09700248, -0.7207804, 2.065949, 1], [19, 0.04731105, -0.7569396, 1.970471, 1], [20, -0.02021506, 0.2329079, 2.369191, 1], [21, -0.4557762, -0.3071123, 2.340279, 1], [22, -0.4069924, -0.264678, 2.304778, 1], [23, 0.4894428, -0.221384, 2.354069, 1], [24, 0.4524454, -0.2034431, 2.378667, 1]]
[[0, -0.03124307, -0.215336, 2.378311, 1], [1, -0.02487659, 0.04306668, 2.376537, 1], [2, -0.02063825, 0.2949635, 2.363884, 1], [3, -0.01376056, 0.4342726, 2.320872, 1], [4, -0.1934588, 0.2018306, 2.349573, 1], [5, -0.3279028, -0.005315961, 2.395696, 1], [6, -0.4494677, -0.1957148, 2.321321, 1], [7, -0.4467347, -0.2381577, 2.316021, 1], [8, 0.1471195, 0.2042885, 2.350935, 1], [9, 0.3222814, 0.02937513, 2.419056, 1], [10, 0.4613966, -0.09733582, 2.373847, 1], [11, 0.4999917, -0.1377332, 2.351454, 1], [12, -0.1091489, -0.2105001, 2.346501, 1], [13, -0.1785692, -0.375434, 2.04673, 1], [14, -0.2160697, -0.714538, 2.061499, 1], [15, -0.2098999, -0.7677391, 1.96265, 1], [16, 0.04745789, -0.2143104, 2.347477, 1], [17, 0.07384089, -0.372741, 2.050434, 1], [18, 0.09654757, -0.7207436, 2.065143, 1], [19, 0.04524419, -0.7550136, 1.969579, 1], [20, -0.02152517, 0.2329043, 2.369, 1], [21, -0.4505596, -0.3046568, 2.329917, 1], [22, -0.4082993, -0.2486926, 2.296312, 1], [23, 0.5190063, -0.1966384, 2.346404, 1], [24, 0.4772123, -0.1825024, 2.364, 1]]
