[[0, -0.281779, -0.231606, 2.63294, 1.0], [1, -0.282984, 0.112518, 2.58269, 1.0], [2, -0.282401, 0.44653, 2.51781, 1.0], [3, -0.290573, 0.606168, 2.48729, 1.0], [4, -0.473906, 0.337505, 2.55815, 1.0], [5, -0.525499, 0.0549357, 2.58387, 1.0], [6, -0.535671, -0.192491, 2.5511, 1.0], [7, -0.529419, -0.269342, 2.53515, 1.0], [8, -0.101206, 0.324058, 2.50245, 1.0], [9, -0.0351322, 0.0432563, 2.5124, 1.0], [10, -0.0397864, -0.214168, 2.49303, 1.0], [11, -0.0428899, -0.282914, 2.48119, 1.0], [12, -0.362529, -0.224852, 2.60198, 1.0], [13, -0.367987, -0.617541, 2.73091, 1.0], [14, -0.392117, -1.00837, 2.82423, 1.0], [15, -0.413574, -1.06445, 2.72852, 1.0], [16, -0.192334, -0.231253, 2.58308, 1.0], [17, -0.167365, -0.63213, 2.7097, 1.0], [18, -0.145633, -1.00916, 2.77755, 1.0], [19, -0.147705, -1.06641, 2.66406, 1.0], [20, -0.282854, 0.364481, 2.5366, 1.0], [21, -0.514521, -0.33429, 2.54049, 1.0], [22, -0.46559, -0.299019, 2.50622, 1.0], [23, -0.0467743, -0.34698, 2.48339, 1.0], [24, 0.0218381, -0.318214, 2.45117, 1.0]]
[[0, -0.281774, -0.231613, 2.63293, 1.0], [1, -0.282912, 0.11242, 2.58264, 1.0], [2, -0.282138, 0.446194, 2.51761, 1.0], [3, -0.290599, 0.606128, 2.48723, 1.0], [4, -0.473942, 0.337427, 2.55823, 1.0], [5, -0.525704, 0.0546997, 2.58402, 1.0], [6, -0.53567, -0.192498, 2.55109, 1.0], [7, -0.530276, -0.269376, 2.53579, 1.0], [8, -0.101155, 0.324116, 2.50275, 1.0], [9, -0.0352434, 0.0433157, 2.51272, 1.0], [10, -0.0393364, -0.213107, 2.49273, 1.0], [11, -0.0427011, -0.282257, 2.48072, 1.0], [12, -0.362526, -0.224876, 2.60198, 1.0], [13, -0.36812, -0.617002, 2.73069, 1.0], [14, -0.390193, -1.00532, 2.82371, 1.0], [15, -0.409472, -1.06387, 2.72676, 1.0], [16, -0.192329, -0.231249, 2.58308, 1.0], [17, -0.166981, -0.634057, 2.71048, 1.0], [18, -0.145503, -1.00911, 2.77754, 1.0], [19, -0.147745, -1.06633, 2.66375, 1.0], [20, -0.282651, 0.364218, 2.53645, 1.0], [21, -0.516915, -0.334092, 2.54315, 1.0], [22, -0.466912, -0.296678, 2.50978, 1.0], [23, -0.040594, -0.341405, 2.47512, 1.0], [24, 0.0218448, -0.31832, 2.45198, 1.0]]
[[0, -0.281288, -0.231245, 2.63255, 1.0], [1, -0.282851, 0.112489, 2.5826, 1.0], [2, -0.282215, 0.446208, 2.5177, 1.0], [3, -0.290596, 0.606116, 2.48718, 1.0], [4, -0.473936, 0.337226, 2.55834, 1.0], [5, -0.525687, 0.0544201, 2.584, 1.0], [6, -0.535883, -0.192132, 2.55151, 1.0], [7, -0.530057, -0.268566, 2.53676, 1.0], [8, -0.101019, 0.32421, 2.50303, 1.0], [9, -0.035314, 0.0435275, 2.51282, 1.0], [10, -0.0384612, -0.210788, 2.49236, 1.0], [11, -0.0429534, -0.282345, 2.48109, 1.0], [12, -0.362101, -0.224647, 2.60165, 1.0], [13, -0.368198, -0.616886, 2.73058, 1.0], [14, -0.38959, -1.00432, 2.82279, 1.0], [15, -0.409422, -1.06347, 2.72692, 1.0], [16, -0.191788, -0.230727, 2.58268, 1.0], [17, -0.166388, -0.636317, 2.7116, 1.0], [18, -0.145377, -1.00905, 2.77765, 1.0], [19, -0.147715, -1.06612, 2.66391, 1.0], [20, -0.282676, 0.364237, 2.53648, 1.0], [21, -0.51504, -0.333406, 2.54206, 1.0], [22, -0.465383, -0.299245, 2.50592, 1.0], [23, -0.0419856, -0.341331, 2.4762, 1.0], [24, 0.0218399, -0.318239, 2.45136, 1.0]]
[[0, -0.281284, -0.231256, 2.63254, 1.0], [1, -0.282832, 0.112481, 2.58261, 1.0], [2, -0.282178, 0.446209, 2.51778, 1.0], [3, -0.290566, 0.606114, 2.48714, 1.0], [4, -0.473871, 0.33694, 2.55816, 1.0], [5, -0.525644, 0.0544663, 2.58399, 1.0], [6, -0.535395, -0.193189, 2.55174, 1.0], [7, -0.53031, -0.269569, 2.53632, 1.0], [8, -0.10092, 0.324233, 2.50326, 1.0], [9, -0.0353496, 0.0435788, 2.51306, 1.0], [10, -0.0380728, -0.20971, 2.49216, 1.0], [11, -0.0427695, -0.282906, 2.48187, 1.0], [12, -0.3621, -0.224693, 2.60164, 1.0], [13, -0.352937, -0.626543, 2.73429, 1.0], [14, -0.387347, -1.00252, 2.8217, 1.0], [15, -0.407311, -1.06285, 2.72726, 1.0], [16, -0.191784, -0.230726, 2.58267, 1.0], [17, -0.166536, -0.637014, 2.71183, 1.0], [18, -0.14516, -1.00877, 2.77764, 1.0], [19, -0.147577, -1.0662, 2.6638, 1.0], [20, -0.282644, 0.364235, 2.53654, 1.0], [21, -0.513384, -0.334082, 2.53715, 1.0], [22, -0.465343, -0.299268, 2.50579, 1.0], [23, -0.0429439, -0.347202, 2.48565, 1.0], [24, 0.0218298, -0.318097, 2.45026, 1.0]]
[[0, -0.281275, -0.231197, 2.63254, 1.0], [1, -0.282827, 0.112497, 2.5826, 1.0], [2, -0.282178, 0.446208, 2.51778, 1.0], [3, -0.290522, 0.606105, 2.4871, 1.0], [4, -0.473871, 0.336951, 2.55823, 1.0], [5, -0.525589, 0.0544591, 2.58389, 1.0], [6, -0.535386, -0.193133, 2.55179, 1.0], [7, -0.530182, -0.268768, 2.53503, 1.0], [8, -0.100805, 0.324219, 2.50346, 1.0], [9, -0.0353463, 0.0435877, 2.51305, 1.0], [10, -0.0374939, -0.208092, 2.49196, 1.0], [11, -0.043035, -0.282642, 2.48115, 1.0], [12, -0.362091, -0.224614, 2.60169, 1.0], [13, -0.359435, -0.621331, 2.73123, 1.0], [14, -0.386775, -1.00221, 2.82129, 1.0], [15, -0.405964, -1.06279, 2.72781, 1.0], [16, -0.191775, -0.230673, 2.58264, 1.0], [17, -0.166207, -0.637306, 2.71199, 1.0], [18, -0.144776, -1.00817, 2.77763, 1.0], [19, -0.147919, -1.06567, 2.66383, 1.0], [20, -0.282644, 0.364235, 2.53653, 1.0], [21, -0.521773, -0.331387, 2.53881, 1.0], [22, -0.464678, -0.298916, 2.50716, 1.0], [23, -0.0429032, -0.346953, 2.48386, 1.0], [24, 0.0218383, -0.318217, 2.45119, 1.0]]
[[0, -0.281292, -0.231196, 2.63254, 1.0], [1, -0.282826, 0.112491, 2.58261, 1.0], [2, -0.282155, 0.446178, 2.51785, 1.0], [3, -0.29045, 0.606003, 2.48705, 1.0], [4, -0.473835, 0.336892, 2.55812, 1.0], [5, -0.525606, 0.0544441, 2.5838, 1.0], [6, -0.535412, -0.1927, 2.5519, 1.0], [7, -0.530164, -0.267834, 2.53492, 1.0], [8, -0.100742, 0.324223, 2.50363, 1.0], [9, -0.0353984, 0.0437443, 2.51312, 1.0], [10, -0.0374905, -0.208081, 2.49198, 1.0], [11, -0.0428734, -0.282699, 2.48023, 1.0], [12, -0.36212, -0.224622, 2.60166, 1.0], [13, -0.361223, -0.619872, 2.73073, 1.0], [14, -0.386852, -1.00229, 2.82149, 1.0], [15, -0.405938, -1.06281, 2.72783, 1.0], [16, -0.191798, -0.230664, 2.58268, 1.0], [17, -0.166272, -0.636257, 2.71132, 1.0], [18, -0.144775, -1.00801, 2.77774, 1.0], [19, -0.147937, -1.06558, 2.66384, 1.0], [20, -0.282629, 0.364212, 2.53659, 1.0], [21, -0.520046, -0.32854, 2.53368, 1.0], [22, -0.465554, -0.298717, 2.507, 1.0], [23, -0.0459052, -0.34689, 2.48275, 1.0], [24, 0.0218384, -0.31822, 2.45121, 1.0]]
[[0, -0.281288, -0.2312, 2.63253, 1.0], [1, -0.282782, 0.112463, 2.5826, 1.0], [2, -0.282058, 0.44611, 2.51785, 1.0], [3, -0.290447, 0.606005, 2.48704, 1.0], [4, -0.473847, 0.336865, 2.5582, 1.0], [5, -0.525642, 0.0544544, 2.58372, 1.0], [6, -0.535604, -0.192115, 2.55181, 1.0], [7, -0.531132, -0.267443, 2.53541, 1.0], [8, -0.100632, 0.324211, 2.5038, 1.0], [9, -0.0353964, 0.0437529, 2.51315, 1.0], [10, -0.0372799, -0.207585, 2.49188, 1.0], [11, -0.0429312, -0.283476, 2.48156, 1.0], [12, -0.362116, -0.224628, 2.60166, 1.0], [13, -0.36286, -0.617821, 2.72986, 1.0], [14, -0.386749, -1.00219, 2.82126, 1.0], [15, -0.406638, -1.06253, 2.72791, 1.0], [16, -0.191794, -0.230666, 2.58267, 1.0], [17, -0.165864, -0.637008, 2.71135, 1.0], [18, -0.144752, -1.00797, 2.77773, 1.0], [19, -0.147958, -1.0656, 2.66385, 1.0], [20, -0.282547, 0.364155, 2.53659, 1.0], [21, -0.52007, -0.329477, 2.53381, 1.0], [22, -0.46612, -0.298359, 2.50568, 1.0], [23, -0.0438413, -0.347303, 2.48205, 1.0], [24, 0.0216119, -0.317926, 2.4516, 1.0]]
[[0, -0.281306, -0.231164, 2.63253, 1.0], [1, -0.282741, 0.112486, 2.5826, 1.0], [2, -0.281891, 0.446118, 2.51784, 1.0], [3, -0.29038, 0.605998, 2.48708, 1.0], [4, -0.473798, 0.336836, 2.55819, 1.0], [5, -0.525856, 0.054126, 2.58355, 1.0], [6, -0.53561, -0.191779, 2.55157, 1.0], [7, -0.532594, -0.267248, 2.53538, 1.0], [8, -0.100572, 0.324328, 2.50396, 1.0], [9, -0.0353968, 0.0437932, 2.51319, 1.0], [10, -0.0372885, -0.207596, 2.49186, 1.0], [11, -0.04252, -0.283094, 2.48226, 1.0], [12, -0.362139, -0.224607, 2.60169, 1.0], [13, -0.363335, -0.617841, 2.72976, 1.0], [14, -0.386713, -1.00224, 2.82144, 1.0], [15, -0.406644, -1.06272, 2.72782, 1.0], [16, -0.191815, -0.230593, 2.58264, 1.0], [17, -0.16568, -0.637893, 2.71195, 1.0], [18, -0.144733, -1.00811, 2.77803, 1.0], [19, -0.147914, -1.06559, 2.66385, 1.0], [20, -0.28242, 0.364169, 2.53658, 1.0], [21, -0.525415, -0.330343, 2.53972, 1.0], [22, -0.465525, -0.298438, 2.501, 1.0], [23, -0.0405292, -0.341054, 2.47258, 1.0], [24, 0.0238123, -0.318564, 2.45388, 1.0]]
[[0, -0.281308, -0.231076, 2.63249, 1.0], [1, -0.282693, 0.112501, 2.58261, 1.0], [2, -0.281727, 0.446045, 2.51796, 1.0], [3, -0.290353, 0.605993, 2.48708, 1.0], [4, -0.47356, 0.336465, 2.55774, 1.0], [5, -0.526072, 0.0543596, 2.58341, 1.0], [6, -0.536157, -0.189695, 2.55061, 1.0], [7, -0.531984, -0.266111, 2.53197, 1.0], [8, -0.100546, 0.324314, 2.50396, 1.0], [9, -0.0353945, 0.0438065, 2.51317, 1.0], [10, -0.0371245, -0.207055, 2.49155, 1.0], [11, -0.0426155, -0.283105, 2.47929, 1.0], [12, -0.362146, -0.224563, 2.60166, 1.0], [13, -0.363842, -0.617405, 2.72966, 1.0], [14, -0.38635, -1.0016, 2.82131, 1.0], [15, -0.406257, -1.06251, 2.7277, 1.0], [16, -0.191808, -0.230451, 2.5826, 1.0], [17, -0.165407, -0.638066, 2.71192, 1.0], [18, -0.144646, -1.00779, 2.77799, 1.0], [19, -0.147779, -1.06524, 2.66387, 1.0], [20, -0.282294, 0.364129, 2.53666, 1.0], [21, -0.524318, -0.328923, 2.53447, 1.0], [22, -0.466208, -0.298113, 2.50119, 1.0], [23, -0.0436463, -0.346997, 2.48419, 1.0], [24, 0.0230386, -0.318205, 2.45111, 1.0]]
[[0, -0.281454, -0.231003, 2.63263, 1.0], [1, -0.282683, 0.112516, 2.5826, 1.0], [2, -0.281554, 0.446077, 2.51781, 1.0], [3, -0.290272, 0.605966, 2.48703, 1.0], [4, -0.473557, 0.336478, 2.55774, 1.0], [5, -0.526687, 0.0546356, 2.58296, 1.0], [6, -0.536792, -0.188766, 2.54862, 1.0], [7, -0.533153, -0.265707, 2.52922, 1.0], [8, -0.100481, 0.324299, 2.50408, 1.0], [9, -0.035445, 0.0439703, 2.51312, 1.0], [10, -0.0371159, -0.207053, 2.49143, 1.0], [11, -0.0430915, -0.282508, 2.47807, 1.0], [12, -0.362231, -0.224578, 2.60169, 1.0], [13, -0.364808, -0.616183, 2.72918, 1.0], [14, -0.385576, -1.00095, 2.82053, 1.0], [15, -0.40418, -1.06251, 2.7298, 1.0], [16, -0.192045, -0.230211, 2.58294, 1.0], [17, -0.165247, -0.638679, 2.71235, 1.0], [18, -0.144535, -1.00743, 2.77812, 1.0], [19, -0.147755, -1.06496, 2.66388, 1.0], [20, -0.282183, 0.364157, 2.53657, 1.0], [21, -0.521819, -0.328765, 2.5294, 1.0], [22, -0.466205, -0.29818, 2.50168, 1.0], [23, -0.0405566, -0.341249, 2.47399, 1.0], [24, 0.0264458, -0.318072, 2.45009, 1.0]]
[[0, -0.281572, -0.230941, 2.63274, 1.0], [1, -0.282699, 0.112575, 2.58268, 1.0], [2, -0.281521, 0.446146, 2.5179, 1.0], [3, -0.290227, 0.605985, 2.48703, 1.0], [4, -0.473572, 0.336455, 2.55785, 1.0], [5, -0.528254, 0.0546397, 2.582, 1.0], [6, -0.537305, -0.187947, 2.5473, 1.0], [7, -0.533546, -0.265746, 2.52345, 1.0], [8, -0.100287, 0.324297, 2.50446, 1.0], [9, -0.0353246, 0.0444982, 2.51281, 1.0], [10, -0.0372042, -0.20705, 2.49105, 1.0], [11, -0.0444203, -0.281519, 2.47514, 1.0], [12, -0.362334, -0.224616, 2.60179, 1.0], [13, -0.35106, -0.625227, 2.73239, 1.0], [14, -0.385354, -1.00066, 2.82051, 1.0], [15, -0.405163, -1.06251, 2.72962, 1.0], [16, -0.192197, -0.230016, 2.58308, 1.0], [17, -0.165369, -0.63855, 2.71242, 1.0], [18, -0.144346, -1.00717, 2.77807, 1.0], [19, -0.147754, -1.06495, 2.66389, 1.0], [20, -0.282161, 0.364222, 2.53666, 1.0], [21, -0.525208, -0.327617, 2.52593, 1.0], [22, -0.463466, -0.296527, 2.4956, 1.0], [23, -0.0467365, -0.346785, 2.482, 1.0], [24, 0.0233931, -0.318117, 2.45043, 1.0]]
