[[0, 9.41872, 86.60564, -241.41304, 1], [1, 9.862278947397746, 116.1021451334244, -241.58987469951018, 1], [2, 10.182240495251683, 138.35214065310163, -241.12522127125897, 1], [3, 10.266671537768321, 144.66525251962352, -240.76683278729237, 1], [4, 27.89999384781314, 135.22517052348567, -241.307596672474, 1], [5, 54.91091162806009, 130.8456669814613, -242.2817028136284, 1], [6, 65.64071320000491, 150.83612801694062, -226.13670681986383, 1], [7, 0, 0, 0, 1], [8, -8.198410700994703, 135.29295981194247, -240.64545489715414, 1], [9, -31.40882309028041, 134.1574021776435, -238.25520223543032, 1], [10, -39.25223215246941, 154.74321365300955, -224.94558818729357, 1], [11, 0, 0, 0, 1], [12, 17.41724768820943, 86.36925324558928, -237.66820559363617, 1], [13, 21.701258736304823, 44.813326280614746, -240.4167199218505, 1], [14, 23.778251068661593, 11.105039732899314, -244.4064129817285, 1], [15, 23.313096901017527, 8.462837604328607, -233.72170298020765, 1], [16, 1.163295346638126, 86.61860553121222, -238.58741931143166, 1], [17, -1.0954509461265034, 46.08412831810198, -242.12903612408502, 1], [18, -3.283068499223041, 9.8759202278181, -245.72047175076477, 1], [19, -3.3563319637927957, 7.255096204429398, -235.02319701205735, 1], [20, 10.182240495251683, 138.35214065310163, -241.12522127125897, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.386516666666665, 86.60940333333333, -241.42936666666665, 1], [1, 9.802467918078024, 116.10624830533183, -241.61631957848158, 1], [2, 10.091583095924488, 138.35664559825466, -241.15093290226375, 1], [3, 10.165851524739052, 144.66980523658336, -240.79113861790273, 1], [4, 27.842810772298808, 135.229818666372, -241.3448191448987, 1], [5, 54.80494273953715, 130.77351026645394, -242.34925416623588, 1], [6, 65.45858750633668, 150.6497378112274, -226.4216713195471, 1], [7, 0, 0, 0, 1], [8, -8.262159527222549, 135.36243151318104, -240.70041534847329, 1], [9, -31.455899431345678, 134.2161746718666, -238.29039585757158, 1], [10, -39.26326031991608, 154.85387564168101, -225.0040616518306, 1], [11, 0, 0, 0, 1], [12, 17.379082768802032, 86.37160305226494, -237.69556613784613, 1], [13, 21.665915515363444, 44.831259886613346, -240.4281359446927, 1], [14, 23.772215655048708, 11.191792500115497, -244.40789584588708, 1], [15, 23.31052041808874, 8.549267590632045, -233.72311564620924, 1], [16, 1.1349415100977485, 86.62408007211404, -238.59290155465172, 1], [17, -1.2118199902547446, 46.118223137928325, -242.0391488233031, 1], [18, -3.2866868382289143, 9.916880125967673, -245.60100712602318, 1], [19, -3.3579896892097514, 7.2959453115614465, -234.90374628343943, 1], [20, 10.091583095924488, 138.35664559825466, -241.15093290226375, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.354325999999999, 86.60411200000001, -241.44878, 1], [1, 9.757615447872237, 116.10216946894315, -241.63533066705793, 1], [2, 10.03232827211709, 138.35392706559674, -241.16573824784166, 1], [3, 10.101932993358206, 144.66701513672123, -240.80376237211698, 1], [4, 27.802611467974074, 135.22367241552297, -241.3764182873955, 1], [5, 54.70830651861895, 130.75340846052697, -242.38850551584142, 1], [6, 65.35049930981023, 150.5131262206845, -226.5053087035216, 1], [7, 0, 0, 0, 1], [8, -8.317267558808632, 135.3903762318226, -240.72272902561622, 1], [9, -31.499245390160375, 134.2733163801982, -238.3289039604519, 1], [10, -39.26783090448701, 154.9353739752154, -225.05000192566808, 1], [11, 0, 0, 0, 1], [12, 17.345481714924723, 86.36659395193179, -237.71894652889654, 1], [13, 21.633749188013983, 44.829819365062306, -240.4545236626477, 1], [14, 23.759093520456513, 11.212393649929986, -244.39693457746503, 1], [15, 23.305139056244105, 8.569616323570617, -233.71188513199206, 1], [16, 1.1041182091088775, 86.61682226568146, -238.60839818421857, 1], [17, -1.2569447052959508, 46.07576677698342, -242.04625781733222, 1], [18, -3.308713318312506, 9.90128955880337, -245.5832006491259, 1], [19, -3.3722592089257613, 7.280144833415183, -234.88594234708626, 1], [20, 10.03232827211709, 138.35392706559674, -241.16573824784166, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.327112, 86.60412199999999, -241.46504599999997, 1], [1, 9.723617303206732, 116.10462177837945, -241.65811277595554, 1], [2, 9.991708210471025, 138.3590843285815, -241.1923970415067, 1], [3, 10.05926970857899, 144.67225834313308, -240.83153466945336, 1], [4, 27.77643032764564, 135.21746562041434, -241.39885687539422, 1], [5, 54.65682139705147, 130.76183252355466, -242.3880834499968, 1], [6, 65.25138770809794, 150.46543592657713, -226.56380816233434, 1], [7, 0, 0, 0, 1], [8, -8.34923251007099, 135.40502546712733, -240.7431777553042, 1], [9, -31.52826726138494, 134.32050733193162, -238.38659495932362, 1], [10, -39.28020588263668, 154.98895553891182, -225.0803906638403, 1], [11, 0, 0, 0, 1], [12, 17.314709451530053, 86.36548365657308, -237.74233345781127, 1], [13, 21.57872672925178, 44.81438453198404, -240.50766230676993, 1], [14, 23.727566281836964, 11.244037847881238, -244.39287363512486, 1], [15, 23.280829926220015, 8.60186378621794, -233.70737078495708, 1], [16, 1.0793701698337514, 86.61839092978681, -238.61763472625805, 1], [17, -1.2995887655758969, 46.07462156658321, -242.02134414471783, 1], [18, -3.328718538743394, 9.930524649940864, -245.56015665752017, 1], [19, -3.3849327838596333, 7.309213154170754, -234.86289818008822, 1], [20, 9.991708210471025, 138.3590843285815, -241.1923970415067, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.297970000000001, 86.60079599999999, -241.482796, 1], [1, 9.689602432856121, 116.10566402524321, -241.68266889773884, 1], [2, 9.954750261943184, 138.36435230690213, -241.22046087649272, 1], [3, 10.021713438310051, 144.67759257511005, -240.86064759923815, 1], [4, 27.740240964115895, 135.21611311568378, -241.42164250965712, 1], [5, 54.605134499621784, 130.73782942416915, -242.42568945332258, 1], [6, 65.20841485784827, 150.38278810888875, -226.57431792085407, 1], [7, 0, 0, 0, 1], [8, -8.39518343485539, 135.41145649421054, -240.75981835936938, 1], [9, -31.575718774482905, 134.3541612396187, -238.42590346721036, 1], [10, -39.33280408903781, 154.99093752937134, -225.085654149266, 1], [11, 0, 0, 0, 1], [12, 17.2826118198003, 86.3632058335118, -237.76558402014356, 1], [13, 21.526257408041193, 44.830381565826364, -240.54393542489768, 1], [14, 23.707380375534775, 11.260633727046418, -244.4106397086485, 1], [15, 23.26811592099225, 8.618482124619726, -233.72482153907114, 1], [16, 1.052109852534402, 86.61459840260845, -238.62994774578723, 1], [17, -1.324759809525709, 46.05064891031406, -242.02582161412982, 1], [18, -3.345849735132297, 9.953962722486999, -245.54058893703052, 1], [19, -3.394446186494679, 7.33266677796645, -234.84328932972986, 1], [20, 9.954750261943184, 138.36435230690213, -241.22046087649272, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.265274, 86.59305199999999, -241.500448, 1], [1, 9.64500203600161, 116.1027129952893, -241.7028346363646, 1], [2, 9.898440057153152, 138.36573679798022, -241.23730038827307, 1], [3, 9.961812260286134, 144.6789238368085, -240.87590625129707, 1], [4, 27.681760181466622, 135.21210993414655, -241.43521293217975, 1], [5, 54.52659399305987, 130.68219688986093, -242.48004827270714, 1], [6, 65.16664255056236, 150.24630766452228, -226.5708505839087, 1], [7, 0, 0, 0, 1], [8, -8.450690947677455, 135.4259843152961, -240.77127679239558, 1], [9, -31.632078775736993, 134.38739815804587, -238.45168138733862, 1], [10, -39.38065743847327, 155.00949685020754, -225.0996791751484, 1], [11, 0, 0, 0, 1], [12, 17.24836135879042, 86.35819659487777, -237.78771593893157, 1], [13, 21.452931499313518, 44.90804137090922, -240.61474156192784, 1], [14, 23.655313714668946, 11.306861856411395, -244.42159751436867, 1], [15, 23.220158375860965, 8.664927777639457, -233.73555744056068, 1], [16, 1.0209622738682747, 86.60468326386216, -238.64315540461047, 1], [17, -1.3576041896120756, 46.01782606747566, -242.02745232760634, 1], [18, -3.3572398958228353, 9.986670886077768, -245.5358421033305, 1], [19, -3.401052029920224, 7.365214326407921, -234.83856119017926, 1], [20, 9.898440057153152, 138.36573679798022, -241.23730038827307, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.239048, 86.58854400000001, -241.512948, 1], [1, 9.610887708165313, 116.10315649812584, -241.71872607582412, 1], [2, 9.855985867818411, 138.3699396559742, -241.2531721596017, 1], [3, 9.916947566112688, 144.68314263777035, -240.8916419014192, 1], [4, 27.630341876281083, 135.21066727969435, -241.4401624540588, 1], [5, 54.50447911620195, 130.64852121302144, -242.53332167359787, 1], [6, 65.1899939270665, 150.16507532024812, -226.52036193294146, 1], [7, 0, 0, 0, 1], [8, -8.503380074011265, 135.43832295479513, -240.77908164498695, 1], [9, -31.686385486284056, 134.41422443892205, -238.46312125518475, 1], [10, -39.40455760931266, 155.01414277606216, -225.1195760290479, 1], [11, 0, 0, 0, 1], [12, 17.218582108209844, 86.35510379758847, -237.80438504753474, 1], [13, 21.41235669760806, 44.86925310088165, -240.65433132645379, 1], [14, 23.62306674623958, 11.347140178417504, -244.42709949141474, 1], [15, 23.190168436461402, 8.705366242280792, -233.74092815513904, 1], [16, 0.9961439382968322, 86.59883586010135, -238.6516135957038, 1], [17, -1.3879329246071355, 45.993410552600615, -242.01605002053714, 1], [18, -3.374650274972549, 10.032821697698907, -245.53364829476862, 1], [19, -3.4161964896901664, 7.411353443877788, -234.83636120698554, 1], [20, 9.855985867818411, 138.3699396559742, -241.2531721596017, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.211127999999999, 86.585094, -241.525334, 1], [1, 9.579126616650427, 116.1038077947746, -241.73243611752494, 1], [2, 9.81986636656293, 138.37258712907476, -241.26625025122124, 1], [3, 9.879706741506531, 144.6857813811057, -240.90438036956485, 1], [4, 27.596692724298578, 135.20955351255682, -241.43992751626067, 1], [5, 54.51801690462775, 130.64532668770724, -242.56110998087013, 1], [6, 65.23780776631023, 150.1766058601615, -226.42727409373526, 1], [7, 0, 0, 0, 1], [8, -8.538703192582172, 135.44706185827837, -240.78265448911134, 1], [9, -31.72404041225231, 134.4329844695304, -238.47161519590307, 1], [10, -39.41782967821514, 155.0047579188203, -225.1291427384284, 1], [11, 0, 0, 0, 1], [12, 17.187561633925565, 86.35043386362729, -237.82070470169515, 1], [13, 21.384188125799604, 44.784595947198724, -240.68122159454694, 1], [14, 23.598064008337136, 11.387738210186939, -244.4254854311855, 1], [15, 23.16716672588336, 8.746018354937695, -233.73921985134632, 1], [16, 0.9695883407642825, 86.59720457557863, -238.66018755324023, 1], [17, -1.4211380962844893, 45.94874614805266, -242.0075830657444, 1], [18, -3.4082640728777034, 10.045244401467315, -245.53995364081828, 1], [19, -3.447945821614509, 7.423463204639351, -234.84273616864468, 1], [20, 9.81986636656293, 138.37258712907476, -241.26625025122124, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.182697999999998, 86.579356, -241.53653, 1], [1, 9.547270644785822, 116.10100591038815, -241.74230026285755, 1], [2, 9.783353879306171, 138.37163495882652, -241.27342978831422, 1], [3, 9.841882314816672, 144.6847667222362, -240.91025750734477, 1], [4, 27.565954500760885, 135.2061375339062, -241.42927989887022, 1], [5, 54.52989557665919, 130.65722253224575, -242.54538042043106, 1], [6, 65.2541478411147, 150.2311157159458, -226.3255140925812, 1], [7, 0, 0, 0, 1], [8, -8.569435790785384, 135.45225528702343, -240.78247786991184, 1], [9, -31.749908841846413, 134.44139476923897, -238.46920702892203, 1], [10, -39.42222950856981, 154.99116361299627, -225.11476754271274, 1], [11, 0, 0, 0, 1], [12, 17.15916268442151, 86.34249149285718, -237.83732554496208, 1], [13, 21.358156745261006, 44.73214515377315, -240.70239218122288, 1], [14, 23.572609655471606, 11.419718444130979, -244.41725653719573, 1], [15, 23.142551419114177, 8.777794251431462, -233.73100767345173, 1], [16, 0.9431033322681035, 86.59344523564218, -238.66592043247482, 1], [17, -1.4519728507646765, 45.924863896588164, -242.00033042867992, 1], [18, -3.4424825214450276, 10.029090217371312, -245.54649037648747, 1], [19, -3.4814704671661496, 7.4069785992502, -234.8493513414743, 1], [20, 9.783353879306171, 138.37163495882652, -241.27342978831422, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.161816, 86.577962, -241.54209, 1], [1, 9.523262995079632, 116.10070295173642, -241.7437289807977, 1], [2, 9.754536466274226, 138.37278594999535, -241.26892859296245, 1], [3, 9.811680133037559, 144.68578802761004, -240.9032898163244, 1], [4, 27.548245036557333, 135.20663204659098, -241.41348618137664, 1], [5, 54.5524898664713, 130.66593105608862, -242.5172442845821, 1], [6, 65.2914748697169, 150.29921434861268, -226.20072395903418, 1], [7, 0, 0, 0, 1], [8, -8.595719668138326, 135.45925724540757, -240.77419557711903, 1], [9, -31.768974737714213, 134.44512116706707, -238.45218162972688, 1], [10, -39.41512738114443, 154.97244959737912, -225.094598416011, 1], [11, 0, 0, 0, 1], [12, 17.13819759888149, 86.33846360326142, -237.84676810004265, 1], [13, 21.34106282518885, 44.64268984776897, -240.72056782361156, 1], [14, 23.552896134996722, 11.454428388853408, -244.39899566403207, 1], [15, 23.123271899396368, 8.81209829599121, -233.71282970045843, 1], [16, 0.9236166008005409, 86.59380465476387, -238.66759940566513, 1], [17, -1.469029867126027, 45.90075064649596, -242.00018398878746, 1], [18, -3.4752484688542555, 9.984218638465045, -245.55102026807242, 1], [19, -3.5137959832445174, 7.361506286385298, -234.85402690827348, 1], [20, 9.754536466274226, 138.37278594999535, -241.26892859296245, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 9.142544, 86.575788, -241.54795800000002, 1], [1, 9.50148904756268, 116.09926421325453, -241.74385299505835, 1], [2, 9.729188700749441, 138.37311260161036, -241.26015541705715, 1], [3, 9.785555725272998, 144.68591192899953, -240.89091327934625, 1], [4, 27.5325696743121, 135.20820493197792, -241.40021177900155, 1], [5, 54.57927711035036, 130.66178069356422, -242.48188707407553, 1], [6, 65.33416989340085, 150.35951380159815, -226.07519337756895, 1], [7, 0, 0, 0, 1], [8, -8.615990402652164, 135.46566452898094, -240.76596270771975, 1], [9, -31.78272237659126, 134.44785129338652, -238.43687229500046, 1], [10, -39.40451955251572, 154.96467351588433, -225.07925975923322, 1], [11, 0, 0, 0, 1], [12, 17.11952788405123, 86.3334664920136, -237.85636239908297, 1], [13, 21.336858514473096, 44.524106044364494, -240.73397919716507, 1], [14, 23.543608320581153, 11.44116526850054, -244.3839000249947, 1], [15, 23.115521930760085, 8.798146779718401, -233.69784258479226, 1], [16, 0.905693838425444, 86.59341924214925, -238.66972276064422, 1], [17, -1.4877815596633348, 45.88921407051779, -241.99233153936473, 1], [18, -3.5069045015472535, 9.949936319125264, -245.55213452328633, 1], [19, -3.544166515424614, 7.326059222409993, -234.8554222500757, 1], [20, 9.729188700749441, 138.37311260161036, -241.26015541705715, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
