[['2, k, 0', [-5.1507, 78.9221, 1.0]], ['2, k, 1', [-5.326030414319105, 109.72208345267109, 1.0]], ['2, k, 2', [-5.356187850331729, 132.85191341804335, 1.0]], ['2, k, 3', [-5.334948094897758, 139.39410679261235, 1.0]], ['2, k, 4', [11.525066396028821, 126.46770308865862, 1.0]], ['2, k, 5', [13.660248485181949, 97.80891014593341, 1.0]], ['2, k, 6', [10.979053920218519, 72.9699912898623, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.895520745070428, 126.544714253667, 1.0]], ['2, k, 9', [-28.746866702986132, 104.21456876833884, 1.0]], ['2, k, 10', [-30.495126579213835, 79.5490046081906, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.2555103333034259, 78.44578960673545, 1.0]], ['2, k, 13', [-10.176713133217312, 36.9248100660556, 1.0]], ['2, k, 14', [-15.690472144368163, 9.00569698502807, 1.0]], ['2, k, 15', [-8.92435697731264, 5.534861083116478, 1.0]], ['2, k, 16', [-9.899722678794006, 79.20004382075135, 1.0]], ['2, k, 17', [-17.64575339167682, 46.87814173967634, 1.0]], ['2, k, 18', [-24.244244770366684, 14.953314712266618, 1.0]], ['2, k, 19', [-17.187455997132147, 11.18656258092582, 1.0]], ['2, k, 20', [-5.356187850331729, 132.85191341804335, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.140136666666667, 78.93117333333333, 1.0]], ['2, k, 1', [-5.309094398423946, 109.70339077114039, 1.0]], ['2, k, 2', [-5.328704542988449, 132.81474148863714, 1.0]], ['2, k, 3', [-5.3046081922253805, 139.3519735165865, 1.0]], ['2, k, 4', [11.549911923650424, 126.42611224526766, 1.0]], ['2, k, 5', [13.686184710623536, 97.76727831023503, 1.0]], ['2, k, 6', [10.900550967534684, 73.05280294504948, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.887272608752603, 126.53352933322384, 1.0]], ['2, k, 9', [-28.70546442323775, 104.17176564476115, 1.0]], ['2, k, 10', [-30.45491093131847, 79.54559836577326, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.2310998573102374, 78.48077467866803, 1.0]], ['2, k, 13', [-8.9787416850087, 39.067942702687, 1.0]], ['2, k, 14', [-14.988331053648048, 9.566781045203538, 1.0]], ['2, k, 15', [-8.227521587460075, 6.051185111263293, 1.0]], ['2, k, 16', [-9.886140264008677, 79.21001535477471, 1.0]], ['2, k, 17', [-17.6672574222922, 46.92862860076885, 1.0]], ['2, k, 18', [-24.1992945165997, 14.61187067960833, 1.0]], ['2, k, 19', [-17.148252547422807, 10.849280004128286, 1.0]], ['2, k, 20', [-5.328704542988449, 132.81474148863714, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.10846, 78.94138000000001, 1.0]], ['2, k, 1', [-5.278768445130621, 109.682870745687, 1.0]], ['2, k, 2', [-5.286361914509101, 132.77254717978266, 1.0]], ['2, k, 3', [-5.258835696276865, 139.30487138029582, 1.0]], ['2, k, 4', [11.588566058058845, 126.37465375340707, 1.0]], ['2, k, 5', [13.715500427355217, 97.7149506630607, 1.0]], ['2, k, 6', [10.85446606579977, 72.9518548414502, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.856965712579637, 126.52766771257579, 1.0]], ['2, k, 9', [-28.64287869614109, 104.18804167218657, 1.0]], ['2, k, 10', [-30.380246210689997, 79.55043435798419, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.1949046530379821, 78.50020899963339, 1.0]], ['2, k, 13', [-7.493960095632867, 41.988268899838374, 1.0]], ['2, k, 14', [-14.303463860514832, 10.416320246852006, 1.0]], ['2, k, 15', [-7.5489718750070205, 6.847134007675425, 1.0]], ['2, k, 16', [-9.85495762789905, 79.21809868745152, 1.0]], ['2, k, 17', [-17.66196725378994, 46.942782574658935, 1.0]], ['2, k, 18', [-24.18884308951054, 14.464449195513758, 1.0]], ['2, k, 19', [-17.144565305023978, 10.702240037921058, 1.0]], ['2, k, 20', [-5.286361914509101, 132.77254717978266, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.0759039999999995, 78.94083800000001, 1.0]], ['2, k, 1', [-5.252386850422377, 109.65447024187173, 1.0]], ['2, k, 2', [-5.25552741033789, 132.7278959914698, 1.0]], ['2, k, 3', [-5.227700392974825, 139.25736574962204, 1.0]], ['2, k, 4', [11.61851159367586, 126.32643626595495, 1.0]], ['2, k, 5', [13.738126667275367, 97.66615582145054, 1.0]], ['2, k, 6', [10.774746613301428, 72.90589157030657, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.826653816221437, 126.50725353530181, 1.0]], ['2, k, 9', [-28.586289200573418, 104.19319726151599, 1.0]], ['2, k, 10', [-30.311630466280626, 79.53837300124019, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.15270948663954442, 78.51447732084954, 1.0]], ['2, k, 13', [-6.805164463719828, 43.88360046722533, 1.0]], ['2, k, 14', [-14.082277445177064, 11.008384943181994, 1.0]], ['2, k, 15', [-7.333528431735848, 7.418474046587962, 1.0]], ['2, k, 16', [-9.836753882421196, 79.2132890840915, 1.0]], ['2, k, 17', [-17.66734682310826, 46.95485539572193, 1.0]], ['2, k, 18', [-24.213089896963126, 14.450212895282597, 1.0]], ['2, k, 19', [-17.175457045148, 10.68733847141289, 1.0]], ['2, k, 20', [-5.25552741033789, 132.7278959914698, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.047618, 78.93129000000002, 1.0]], ['2, k, 1', [-5.240608637361575, 109.61816726940722, 1.0]], ['2, k, 2', [-5.243385698097203, 132.6770048708976, 1.0]], ['2, k, 3', [-5.2157908302209695, 139.20519200385334, 1.0]], ['2, k, 4', [11.63359543862504, 126.2692535221731, 1.0]], ['2, k, 5', [13.734541107161105, 97.60761965940868, 1.0]], ['2, k, 6', [10.749115065611186, 72.82631470737391, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.793444616644596, 126.47705426755033, 1.0]], ['2, k, 9', [-28.528281078768558, 104.20887219788376, 1.0]], ['2, k, 10', [-30.22626600136681, 79.51464662090635, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.11719387298639283, 78.50961279800768, 1.0]], ['2, k, 13', [-6.363015089090416, 46.01880881432754, 1.0]], ['2, k, 14', [-14.11194605577992, 11.713961857269524, 1.0]], ['2, k, 15', [-7.365524218636279, 8.122951787814207, 1.0]], ['2, k, 16', [-9.8442910291673, 79.19604221571717, 1.0]], ['2, k, 17', [-17.684401139786026, 46.95498509898409, 1.0]], ['2, k, 18', [-24.18965984297222, 14.4339879692129, 1.0]], ['2, k, 19', [-17.155600615644904, 10.670878675023706, 1.0]], ['2, k, 20', [-5.243385698097203, 132.6770048708976, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.993684, 78.93018200000002, 1.0]], ['2, k, 1', [-5.202066447961527, 109.60389016930209, 1.0]], ['2, k, 2', [-5.211458550101384, 132.6615965019866, 1.0]], ['2, k, 3', [-5.1846588608935065, 139.1934424862366, 1.0]], ['2, k, 4', [11.665959520225897, 126.24568271906006, 1.0]], ['2, k, 5', [13.742075453480203, 97.58227610391695, 1.0]], ['2, k, 6', [10.743985202118251, 72.675816279573, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.74062546759895, 126.47107316509342, 1.0]], ['2, k, 9', [-28.455462218225257, 104.25211916784399, 1.0]], ['2, k, 10', [-30.132564173137123, 79.52432109020796, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.05798141248804978, 78.51851518431722, 1.0]], ['2, k, 13', [-6.516122388369314, 46.6841589145159, 1.0]], ['2, k, 14', [-14.197432014049202, 11.870169658242006, 1.0]], ['2, k, 15', [-7.456270973143046, 8.2732840133669, 1.0]], ['2, k, 16', [-9.881044251918961, 79.18767733877336, 1.0]], ['2, k, 17', [-17.695961246181884, 46.93613762432779, 1.0]], ['2, k, 18', [-24.18693165437787, 14.406847487531614, 1.0]], ['2, k, 19', [-17.15729911364513, 10.644315711344966, 1.0]], ['2, k, 20', [-5.211458550101384, 132.6615965019866, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.943326, 78.865572, 1.0]], ['2, k, 1', [-5.168972529287161, 109.56138713063663, 1.0]], ['2, k, 2', [-5.187253221891903, 132.63513617772279, 1.0]], ['2, k, 3', [-5.161889684337425, 139.1738001622698, 1.0]], ['2, k, 4', [11.684972078895594, 126.20939895348856, 1.0]], ['2, k, 5', [13.734705964292388, 97.54412131752696, 1.0]], ['2, k, 6', [10.753856189813112, 72.62077666415443, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.698604500637675, 126.45442863620445, 1.0]], ['2, k, 9', [-28.39812910382954, 104.27586499766407, 1.0]], ['2, k, 10', [-30.109238778292976, 79.48267900825698, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.024516472641626486, 78.45779762935261, 1.0]], ['2, k, 13', [-6.7762557419702585, 45.24421670586698, 1.0]], ['2, k, 14', [-14.273864542283002, 11.536467119685604, 1.0]], ['2, k, 15', [-7.540610193774425, 7.935287259731431, 1.0]], ['2, k, 16', [-9.846979832577397, 79.09200166617553, 1.0]], ['2, k, 17', [-17.675414439080836, 46.83395786150965, 1.0]], ['2, k, 18', [-24.133101689643667, 14.393630858483967, 1.0]], ['2, k, 19', [-17.111517139470546, 10.631002632276237, 1.0]], ['2, k, 20', [-5.187253221891903, 132.63513617772279, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.907844, 78.783148, 1.0]], ['2, k, 1', [-5.164296253411817, 109.50925957901222, 1.0]], ['2, k, 2', [-5.199785929739709, 132.60208367774393, 1.0]], ['2, k, 3', [-5.177633877605591, 139.14693939135967, 1.0]], ['2, k, 4', [11.661225622943398, 126.15970073452739, 1.0]], ['2, k, 5', [13.678378482232976, 97.49220216127911, 1.0]], ['2, k, 6', [10.742081427911714, 72.62900687205538, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.714496131549538, 126.42854076359885, 1.0]], ['2, k, 9', [-28.39171473647182, 104.28270367551116, 1.0]], ['2, k, 10', [-30.262702645904948, 79.40229378906781, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.09979472908490461, 78.37851433452906, 1.0]], ['2, k, 13', [-7.325570947515386, 43.39815910618993, 1.0]], ['2, k, 14', [-14.433885630753194, 11.069021348690967, 1.0]], ['2, k, 15', [-7.706826398468606, 7.469035510772389, 1.0]], ['2, k, 16', [-9.748886084364731, 78.97627011155231, 1.0]], ['2, k, 17', [-17.661758686123793, 46.748213314131874, 1.0]], ['2, k, 18', [-24.11988880544374, 14.403034580364235, 1.0]], ['2, k, 19', [-17.107954505579585, 10.640880455216532, 1.0]], ['2, k, 20', [-5.199785929739709, 132.60208367774393, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.8676639999999995, 78.720294, 1.0]], ['2, k, 1', [-5.184553142037235, 109.47679204505165, 1.0]], ['2, k, 2', [-5.254500964418671, 132.58992883513918, 1.0]], ['2, k, 3', [-5.238921880642847, 139.14128921130896, 1.0]], ['2, k, 4', [11.590367874213403, 126.1169147850297, 1.0]], ['2, k, 5', [13.554280335369809, 97.44596429105997, 1.0]], ['2, k, 6', [10.686406364529606, 72.64168600853661, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.789365029010195, 126.42119606185463, 1.0]], ['2, k, 9', [-28.522831702398765, 104.31503180338001, 1.0]], ['2, k, 10', [-30.721450673206142, 79.32691789690878, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.17711038082229713, 78.32762097217376, 1.0]], ['2, k, 13', [-7.579634780567997, 41.506012539082406, 1.0]], ['2, k, 14', [-14.607219058314406, 10.592793178848176, 1.0]], ['2, k, 15', [-7.891176559011357, 6.996084327099561, 1.0]], ['2, k, 16', [-9.654815513369034, 78.8819804768788, 1.0]], ['2, k, 17', [-17.652732369392552, 46.669075438977956, 1.0]], ['2, k, 18', [-24.166880404286573, 14.274329695381574, 1.0]], ['2, k, 19', [-17.16499042995993, 10.515250130608592, 1.0]], ['2, k, 20', [-5.254500964418671, 132.58992883513918, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.822724, 78.660682, 1.0]], ['2, k, 1', [-5.2452809385214785, 109.44462717060905, 1.0]], ['2, k, 2', [-5.385634422793852, 132.57593151770016, 1.0]], ['2, k, 3', [-5.386262140942443, 139.13192558135052, 1.0]], ['2, k, 4', [11.444693951412464, 126.06341325371913, 1.0]], ['2, k, 5', [13.340979474882895, 97.38868628808953, 1.0]], ['2, k, 6', [10.478718945775494, 72.60555422921887, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.926375345004658, 126.40597679768047, 1.0]], ['2, k, 9', [-28.780716081925952, 104.34756631451357, 1.0]], ['2, k, 10', [-31.47066313539813, 79.21104580748641, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.2700630539502926, 78.28629963314629, 1.0]], ['2, k, 13', [-8.068049878559627, 39.57131161238376, 1.0]], ['2, k, 14', [-14.98606743492726, 10.134981065083966, 1.0]], ['2, k, 15', [-8.286272831068715, 6.552157123484159, 1.0]], ['2, k, 16', [-9.577408897279756, 78.79054498930812, 1.0]], ['2, k, 17', [-17.670719655927655, 46.58524463921951, 1.0]], ['2, k, 18', [-24.206669097694167, 14.248970948685894, 1.0]], ['2, k, 19', [-17.216494261146728, 10.50075345094037, 1.0]], ['2, k, 20', [-5.385634422793852, 132.57593151770016, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-4.755839999999999, 78.61878399999999, 1.0]], ['2, k, 1', [-5.156666823973399, 109.4229858943296, 1.0]], ['2, k, 2', [-5.332770875158677, 132.5687219948095, 1.0]], ['2, k, 3', [-5.341320817105322, 139.12751979204498, 1.0]], ['2, k, 4', [11.487339330176212, 126.04172627608534, 1.0]], ['2, k, 5', [13.355817334224193, 97.36563273311332, 1.0]], ['2, k, 6', [10.628819275457243, 73.32468287243928, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-19.8865068897219, 126.381471772915, 1.0]], ['2, k, 9', [-28.893161865426894, 104.372379994099, 1.0]], ['2, k, 10', [-32.13789604557016, 79.05078251130861, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.3765779593964851, 78.23330970815324, 1.0]], ['2, k, 13', [-8.03027510614773, 39.18353578570914, 1.0]], ['2, k, 14', [-15.030158037328956, 9.662205717393629, 1.0]], ['2, k, 15', [-8.346527174777702, 6.082859578733645, 1.0]], ['2, k, 16', [-9.450605768351544, 78.7495889458896, 1.0]], ['2, k, 17', [-17.539202564151235, 46.53664529445805, 1.0]], ['2, k, 18', [-24.065996995296832, 14.301149028570286, 1.0]], ['2, k, 19', [-17.119640899787285, 10.578375357539668, 1.0]], ['2, k, 20', [-5.332770875158677, 132.5687219948095, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
