[['2, k, 0', [0.0463367, -0.371391, 1.0]], ['2, k, 1', [0.0358677, -0.077528, 1.0]], ['2, k, 2', [0.0254623, 0.210907, 1.0]], ['2, k, 3', [0.0349085, 0.362509, 1.0]], ['2, k, 4', [-0.138335, 0.102666, 1.0]], ['2, k, 5', [-0.173874, -0.143517, 1.0]], ['2, k, 6', [-0.127512, -0.371102, 1.0]], ['2, k, 7', [-0.106375, -0.447256, 1.0]], ['2, k, 8', [0.204096, 0.0936733, 1.0]], ['2, k, 9', [0.265802, -0.144007, 1.0]], ['2, k, 10', [0.229328, -0.342577, 1.0]], ['2, k, 11', [0.196508, -0.427172, 1.0]], ['2, k, 12', [-0.0320275, -0.365327, 1.0]], ['2, k, 13', [-0.0271108, -0.808158, 1.0]], ['2, k, 14', [-0.0333433, -1.13207, 1.0]], ['2, k, 15', [-0.0343018, -1.18945, 1.0]], ['2, k, 16', [0.123696, -0.36941, 1.0]], ['2, k, 17', [0.107952, -0.780965, 1.0]], ['2, k, 18', [0.103354, -1.13301, 1.0]], ['2, k, 19', [0.133301, -1.19043, 1.0]], ['2, k, 20', [0.0280612, 0.139535, 1.0]], ['2, k, 21', [-0.0847265, -0.516979, 1.0]], ['2, k, 22', [-0.141996, -0.460099, 1.0]], ['2, k, 23', [0.176092, -0.498649, 1.0]], ['2, k, 24', [0.247934, -0.398331, 1.0]]]
[['2, k, 0', [0.0462829, -0.371353, 1.0]], ['2, k, 1', [0.0358535, -0.0774437, 1.0]], ['2, k, 2', [0.0255128, 0.21108, 1.0]], ['2, k, 3', [0.0348873, 0.362539, 1.0]], ['2, k, 4', [-0.139047, 0.103981, 1.0]], ['2, k, 5', [-0.173406, -0.143811, 1.0]], ['2, k, 6', [-0.128326, -0.371406, 1.0]], ['2, k, 7', [-0.108104, -0.444428, 1.0]], ['2, k, 8', [0.204522, 0.0965391, 1.0]], ['2, k, 9', [0.265777, -0.143872, 1.0]], ['2, k, 10', [0.227161, -0.352314, 1.0]], ['2, k, 11', [0.198656, -0.430603, 1.0]], ['2, k, 12', [-0.0320761, -0.36532, 1.0]], ['2, k, 13', [-0.0276279, -0.808335, 1.0]], ['2, k, 14', [-0.0343957, -1.13099, 1.0]], ['2, k, 15', [-0.0437489, -1.18989, 1.0]], ['2, k, 16', [0.123632, -0.369328, 1.0]], ['2, k, 17', [0.108305, -0.778772, 1.0]], ['2, k, 18', [0.103121, -1.13262, 1.0]], ['2, k, 19', [0.133293, -1.19045, 1.0]], ['2, k, 20', [0.0280914, 0.139682, 1.0]], ['2, k, 21', [-0.0891768, -0.519896, 1.0]], ['2, k, 22', [-0.140279, -0.462361, 1.0]], ['2, k, 23', [0.176517, -0.505446, 1.0]], ['2, k, 24', [0.22752, -0.443988, 1.0]]]
[['2, k, 0', [0.0458765, -0.371069, 1.0]], ['2, k, 1', [0.035711, -0.0773274, 1.0]], ['2, k, 2', [0.0254816, 0.211125, 1.0]], ['2, k, 3', [0.0348867, 0.362477, 1.0]], ['2, k, 4', [-0.139336, 0.104491, 1.0]], ['2, k, 5', [-0.173461, -0.143963, 1.0]], ['2, k, 6', [-0.129801, -0.372047, 1.0]], ['2, k, 7', [-0.112408, -0.444509, 1.0]], ['2, k, 8', [0.204347, 0.0975351, 1.0]], ['2, k, 9', [0.26536, -0.141456, 1.0]], ['2, k, 10', [0.225857, -0.359741, 1.0]], ['2, k, 11', [0.196594, -0.434936, 1.0]], ['2, k, 12', [-0.0325024, -0.365098, 1.0]], ['2, k, 13', [-0.0277633, -0.807954, 1.0]], ['2, k, 14', [-0.039207, -1.13232, 1.0]], ['2, k, 15', [-0.0452719, -1.18923, 1.0]], ['2, k, 16', [0.123234, -0.368973, 1.0]], ['2, k, 17', [0.109332, -0.776491, 1.0]], ['2, k, 18', [0.100485, -1.13242, 1.0]], ['2, k, 19', [0.131893, -1.18991, 1.0]], ['2, k, 20', [0.0280415, 0.139737, 1.0]], ['2, k, 21', [-0.0921799, -0.516809, 1.0]], ['2, k, 22', [-0.148937, -0.462471, 1.0]], ['2, k, 23', [0.175916, -0.501108, 1.0]], ['2, k, 24', [0.234564, -0.442012, 1.0]]]
[['2, k, 0', [0.0452873, -0.370291, 1.0]], ['2, k, 1', [0.0356599, -0.0770177, 1.0]], ['2, k, 2', [0.0257038, 0.21128, 1.0]], ['2, k, 3', [0.0349123, 0.362075, 1.0]], ['2, k, 4', [-0.139582, 0.105142, 1.0]], ['2, k, 5', [-0.173909, -0.142841, 1.0]], ['2, k, 6', [-0.131581, -0.371681, 1.0]], ['2, k, 7', [-0.11538, -0.442578, 1.0]], ['2, k, 8', [0.204546, 0.0983542, 1.0]], ['2, k, 9', [0.266581, -0.136551, 1.0]], ['2, k, 10', [0.227558, -0.358157, 1.0]], ['2, k, 11', [0.204943, -0.432473, 1.0]], ['2, k, 12', [-0.0330814, -0.364431, 1.0]], ['2, k, 13', [-0.02385, -0.815745, 1.0]], ['2, k, 14', [-0.0382016, -1.13195, 1.0]], ['2, k, 15', [-0.0877075, -1.19043, 1.0]], ['2, k, 16', [0.122642, -0.368084, 1.0]], ['2, k, 17', [0.108002, -0.774983, 1.0]], ['2, k, 18', [0.0997759, -1.13291, 1.0]], ['2, k, 19', [0.131067, -1.18918, 1.0]], ['2, k, 20', [0.028181, 0.139907, 1.0]], ['2, k, 21', [-0.0972694, -0.510449, 1.0]], ['2, k, 22', [-0.1653, -0.428653, 1.0]], ['2, k, 23', [0.186228, -0.498693, 1.0]], ['2, k, 24', [0.237597, -0.437696, 1.0]]]
[['2, k, 0', [0.0449571, -0.369917, 1.0]], ['2, k, 1', [0.0355889, -0.0769228, 1.0]], ['2, k, 2', [0.0257153, 0.211275, 1.0]], ['2, k, 3', [0.034877, 0.362142, 1.0]], ['2, k, 4', [-0.139754, 0.105925, 1.0]], ['2, k, 5', [-0.176574, -0.136822, 1.0]], ['2, k, 6', [-0.135997, -0.37369, 1.0]], ['2, k, 7', [-0.12546, -0.442219, 1.0]], ['2, k, 8', [0.204172, 0.098767, 1.0]], ['2, k, 9', [0.270725, -0.130353, 1.0]], ['2, k, 10', [0.231577, -0.350488, 1.0]], ['2, k, 11', [0.208948, -0.4288, 1.0]], ['2, k, 12', [-0.0334985, -0.363963, 1.0]], ['2, k, 13', [-0.0271618, -0.813774, 1.0]], ['2, k, 14', [-0.0374091, -1.13184, 1.0]], ['2, k, 15', [-0.0535889, -1.18945, 1.0]], ['2, k, 16', [0.122366, -0.367771, 1.0]], ['2, k, 17', [0.107999, -0.77498, 1.0]], ['2, k, 18', [0.100005, -1.1338, 1.0]], ['2, k, 19', [0.129084, -1.18859, 1.0]], ['2, k, 20', [0.0281826, 0.139909, 1.0]], ['2, k, 21', [-0.102756, -0.505639, 1.0]], ['2, k, 22', [-0.164536, -0.44139, 1.0]], ['2, k, 23', [0.189963, -0.49423, 1.0]], ['2, k, 24', [0.249425, -0.424594, 1.0]]]
[['2, k, 0', [0.0448938, -0.370253, 1.0]], ['2, k, 1', [0.0356218, -0.076979, 1.0]], ['2, k, 2', [0.0259128, 0.211402, 1.0]], ['2, k, 3', [0.034937, 0.362043, 1.0]], ['2, k, 4', [-0.139764, 0.105975, 1.0]], ['2, k, 5', [-0.181133, -0.133826, 1.0]], ['2, k, 6', [-0.139202, -0.371525, 1.0]], ['2, k, 7', [-0.132239, -0.430915, 1.0]], ['2, k, 8', [0.204042, 0.0989603, 1.0]], ['2, k, 9', [0.271952, -0.122971, 1.0]], ['2, k, 10', [0.234344, -0.349045, 1.0]], ['2, k, 11', [0.212693, -0.420237, 1.0]], ['2, k, 12', [-0.0335799, -0.364377, 1.0]], ['2, k, 13', [-0.026986, -0.812608, 1.0]], ['2, k, 14', [-0.0371445, -1.13232, 1.0]], ['2, k, 15', [-0.0494501, -1.19006, 1.0]], ['2, k, 16', [0.122326, -0.368045, 1.0]], ['2, k, 17', [0.107109, -0.775195, 1.0]], ['2, k, 18', [0.0985193, -1.13384, 1.0]], ['2, k, 19', [0.128413, -1.18841, 1.0]], ['2, k, 20', [0.0283285, 0.139984, 1.0]], ['2, k, 21', [-0.109502, -0.500795, 1.0]], ['2, k, 22', [-0.177177, -0.413753, 1.0]], ['2, k, 23', [0.19108, -0.488267, 1.0]], ['2, k, 24', [0.238206, -0.450209, 1.0]]]
[['2, k, 0', [0.0448134, -0.371146, 1.0]], ['2, k, 1', [0.0356401, -0.0770626, 1.0]], ['2, k, 2', [0.0260382, 0.211704, 1.0]], ['2, k, 3', [0.0353038, 0.362427, 1.0]], ['2, k, 4', [-0.139631, 0.107889, 1.0]], ['2, k, 5', [-0.18173, -0.128298, 1.0]], ['2, k, 6', [-0.14327, -0.368764, 1.0]], ['2, k, 7', [-0.138974, -0.424896, 1.0]], ['2, k, 8', [0.204055, 0.0990197, 1.0]], ['2, k, 9', [0.274413, -0.115677, 1.0]], ['2, k, 10', [0.237962, -0.342637, 1.0]], ['2, k, 11', [0.217447, -0.413937, 1.0]], ['2, k, 12', [-0.033657, -0.364882, 1.0]], ['2, k, 13', [-0.0313648, -0.806201, 1.0]], ['2, k, 14', [-0.0369176, -1.13262, 1.0]], ['2, k, 15', [-0.0386889, -1.18978, 1.0]], ['2, k, 16', [0.122259, -0.369429, 1.0]], ['2, k, 17', [0.106316, -0.771145, 1.0]], ['2, k, 18', [0.0967283, -1.13274, 1.0]], ['2, k, 19', [0.123938, -1.18814, 1.0]], ['2, k, 20', [0.0284236, 0.140188, 1.0]], ['2, k, 21', [-0.120351, -0.494407, 1.0]], ['2, k, 22', [-0.191496, -0.399115, 1.0]], ['2, k, 23', [0.198786, -0.476035, 1.0]], ['2, k, 24', [0.254308, -0.420537, 1.0]]]
[['2, k, 0', [0.0440615, -0.372685, 1.0]], ['2, k, 1', [0.0355863, -0.0773251, 1.0]], ['2, k, 2', [0.0262561, 0.211849, 1.0]], ['2, k, 3', [0.0353415, 0.36257, 1.0]], ['2, k, 4', [-0.139729, 0.108144, 1.0]], ['2, k, 5', [-0.186473, -0.122171, 1.0]], ['2, k, 6', [-0.157073, -0.336391, 1.0]], ['2, k, 7', [-0.144977, -0.414408, 1.0]], ['2, k, 8', [0.203804, 0.099372, 1.0]], ['2, k, 9', [0.275825, -0.107852, 1.0]], ['2, k, 10', [0.246877, -0.32104, 1.0]], ['2, k, 11', [0.226062, -0.399164, 1.0]], ['2, k, 12', [-0.0344367, -0.366469, 1.0]], ['2, k, 13', [-0.0321205, -0.805181, 1.0]], ['2, k, 14', [-0.034262, -1.13367, 1.0]], ['2, k, 15', [-0.0384618, -1.18998, 1.0]], ['2, k, 16', [0.121568, -0.370865, 1.0]], ['2, k, 17', [0.107419, -0.775578, 1.0]], ['2, k, 18', [0.102954, -1.12712, 1.0]], ['2, k, 19', [0.124655, -1.18786, 1.0]], ['2, k, 20', [0.0285501, 0.140241, 1.0]], ['2, k, 21', [-0.12561, -0.485409, 1.0]], ['2, k, 22', [-0.189861, -0.379059, 1.0]], ['2, k, 23', [0.205356, -0.463624, 1.0]], ['2, k, 24', [0.257928, -0.419007, 1.0]]]
[['2, k, 0', [0.0446913, -0.37642, 1.0]], ['2, k, 1', [0.0355953, -0.0784137, 1.0]], ['2, k, 2', [0.026136, 0.212005, 1.0]], ['2, k, 3', [0.0353891, 0.362739, 1.0]], ['2, k, 4', [-0.139728, 0.108641, 1.0]], ['2, k, 5', [-0.190687, -0.118702, 1.0]], ['2, k, 6', [-0.159001, -0.341258, 1.0]], ['2, k, 7', [-0.152951, -0.4053, 1.0]], ['2, k, 8', [0.203338, 0.0992427, 1.0]], ['2, k, 9', [0.277217, -0.101279, 1.0]], ['2, k, 10', [0.247709, -0.314632, 1.0]], ['2, k, 11', [0.228476, -0.386854, 1.0]], ['2, k, 12', [-0.0338448, -0.369683, 1.0]], ['2, k, 13', [-0.0348285, -0.799976, 1.0]], ['2, k, 14', [-0.0335391, -1.13359, 1.0]], ['2, k, 15', [-0.0572292, -1.18671, 1.0]], ['2, k, 16', [0.122238, -0.375079, 1.0]], ['2, k, 17', [0.108188, -0.78705, 1.0]], ['2, k, 18', [0.105869, -1.12973, 1.0]], ['2, k, 19', [0.125345, -1.18751, 1.0]], ['2, k, 20', [0.0284594, 0.140204, 1.0]], ['2, k, 21', [-0.140412, -0.474254, 1.0]], ['2, k, 22', [-0.205143, -0.356634, 1.0]], ['2, k, 23', [0.214563, -0.460357, 1.0]], ['2, k, 24', [0.261472, -0.41526, 1.0]]]
[['2, k, 0', [0.0434081, -0.375795, 1.0]], ['2, k, 1', [0.0350008, -0.0780236, 1.0]], ['2, k, 2', [0.0259991, 0.21246, 1.0]], ['2, k, 3', [0.0354506, 0.362867, 1.0]], ['2, k, 4', [-0.139706, 0.108359, 1.0]], ['2, k, 5', [-0.192401, -0.110316, 1.0]], ['2, k, 6', [-0.168556, -0.310664, 1.0]], ['2, k, 7', [-0.158972, -0.387449, 1.0]], ['2, k, 8', [0.203284, 0.100513, 1.0]], ['2, k, 9', [0.279625, -0.0879691, 1.0]], ['2, k, 10', [0.259808, -0.292038, 1.0]], ['2, k, 11', [0.235342, -0.371166, 1.0]], ['2, k, 12', [-0.0347371, -0.369645, 1.0]], ['2, k, 13', [-0.032659, -0.804552, 1.0]], ['2, k, 14', [-0.032958, -1.1351, 1.0]], ['2, k, 15', [-0.0421667, -1.19493, 1.0]], ['2, k, 16', [0.120416, -0.37356, 1.0]], ['2, k, 17', [0.114599, -0.76931, 1.0]], ['2, k, 18', [0.105222, -1.13086, 1.0]], ['2, k, 19', [0.125588, -1.18751, 1.0]], ['2, k, 20', [0.0282385, 0.140634, 1.0]], ['2, k, 21', [-0.143436, -0.453324, 1.0]], ['2, k, 22', [-0.191884, -0.386258, 1.0]], ['2, k, 23', [0.213834, -0.435631, 1.0]], ['2, k, 24', [0.269704, -0.391767, 1.0]]]
[['2, k, 0', [0.039445, -0.405011, 1.0]], ['2, k, 1', [0.0332955, -0.0877265, 1.0]], ['2, k, 2', [0.0257276, 0.212223, 1.0]], ['2, k, 3', [0.0345015, 0.361405, 1.0]], ['2, k, 4', [-0.13907, 0.103932, 1.0]], ['2, k, 5', [-0.194556, -0.0920987, 1.0]], ['2, k, 6', [-0.170411, -0.290812, 1.0]], ['2, k, 7', [-0.163721, -0.368267, 1.0]], ['2, k, 8', [0.203228, 0.100364, 1.0]], ['2, k, 9', [0.283064, -0.0757106, 1.0]], ['2, k, 10', [0.260225, -0.275538, 1.0]], ['2, k, 11', [0.23687, -0.35442, 1.0]], ['2, k, 12', [-0.0393801, -0.402178, 1.0]], ['2, k, 13', [-0.0368504, -0.789243, 1.0]], ['2, k, 14', [-0.0328489, -1.12627, 1.0]], ['2, k, 15', [-0.046775, -1.19406, 1.0]], ['2, k, 16', [0.117256, -0.398986, 1.0]], ['2, k, 17', [0.114354, -0.77089, 1.0]], ['2, k, 18', [0.0934035, -1.10301, 1.0]], ['2, k, 19', [0.127726, -1.18669, 1.0]], ['2, k, 20', [0.0277572, 0.139148, 1.0]], ['2, k, 21', [-0.150093, -0.419719, 1.0]], ['2, k, 22', [-0.195144, -0.368149, 1.0]], ['2, k, 23', [0.22411, -0.412035, 1.0]], ['2, k, 24', [0.271836, -0.365541, 1.0]]]
