[['2, k, 0', [-0.2597301, -0.04860029, 1.0]], ['2, k, 1', [-0.2613819, 0.2429649, 1.0]], ['2, k, 2', [-0.258086, 0.5246923, 1.0]], ['2, k, 3', [-0.264202, 0.6504521, 1.0]], ['2, k, 4', [-0.4148391, 0.3888813, 1.0]], ['2, k, 5', [-0.4509207, 0.18735, 1.0]], ['2, k, 6', [-0.4559407, -0.0111728, 1.0]], ['2, k, 7', [-0.4496023, -0.06458496, 1.0]], ['2, k, 8', [-0.1028234, 0.3956921, 1.0]], ['2, k, 9', [-0.05935732, 0.1682944, 1.0]], ['2, k, 10', [-0.02737857, -0.03481567, 1.0]], ['2, k, 11', [-0.03024481, -0.1034941, 1.0]], ['2, k, 12', [-0.322564, -0.04574292, 1.0]], ['2, k, 13', [-0.3478124, -0.3815876, 1.0]], ['2, k, 14', [-0.3403996, -0.6743438, 1.0]], ['2, k, 15', [-0.3515773, -0.7295654, 1.0]], ['2, k, 16', [-0.188452, -0.04985565, 1.0]], ['2, k, 17', [-0.1658319, -0.3962967, 1.0]], ['2, k, 18', [-0.1466327, -0.6927841, 1.0]], ['2, k, 19', [-0.1187872, -0.7356402, 1.0]], ['2, k, 20', [-0.2594974, 0.4555766, 1.0]], ['2, k, 21', [-0.4483545, -0.1332636, 1.0]], ['2, k, 22', [-0.413476, -0.06340896, 1.0]], ['2, k, 23', [-0.02363737, -0.1694574, 1.0]], ['2, k, 24', [-0.06642833, -0.09831459, 1.0]]]
[['2, k, 0', [-0.2582828, -0.049163, 1.0]], ['2, k, 1', [-0.2605636, 0.2429604, 1.0]], ['2, k, 2', [-0.2580192, 0.524843, 1.0]], ['2, k, 3', [-0.2638821, 0.6506435, 1.0]], ['2, k, 4', [-0.4143868, 0.3886646, 1.0]], ['2, k, 5', [-0.4570912, 0.1477809, 1.0]], ['2, k, 6', [-0.4540792, -0.033005, 1.0]], ['2, k, 7', [-0.4467279, -0.07525237, 1.0]], ['2, k, 8', [-0.1024582, 0.3959738, 1.0]], ['2, k, 9', [-0.05972338, 0.1638937, 1.0]], ['2, k, 10', [-0.03593931, -0.03827723, 1.0]], ['2, k, 11', [-0.03892835, -0.108531, 1.0]], ['2, k, 12', [-0.3211877, -0.04635549, 1.0]], ['2, k, 13', [-0.3472507, -0.3797809, 1.0]], ['2, k, 14', [-0.3404297, -0.6744345, 1.0]], ['2, k, 15', [-0.3515175, -0.7292083, 1.0]], ['2, k, 16', [-0.1870008, -0.05035284, 1.0]], ['2, k, 17', [-0.164618, -0.3962151, 1.0]], ['2, k, 18', [-0.147101, -0.6927267, 1.0]], ['2, k, 19', [-0.1190048, -0.7354983, 1.0]], ['2, k, 20', [-0.2593085, 0.4557215, 1.0]], ['2, k, 21', [-0.4493226, -0.1440354, 1.0]], ['2, k, 22', [-0.4073084, -0.08497953, 1.0]], ['2, k, 23', [-0.03141704, -0.1715923, 1.0]], ['2, k, 24', [-0.07359689, -0.1016778, 1.0]]]
[['2, k, 0', [-0.2578986, -0.04936813, 1.0]], ['2, k, 1', [-0.2600036, 0.2429816, 1.0]], ['2, k, 2', [-0.2578076, 0.5249967, 1.0]], ['2, k, 3', [-0.2627122, 0.65141, 1.0]], ['2, k, 4', [-0.4137305, 0.3886572, 1.0]], ['2, k, 5', [-0.4564814, 0.147626, 1.0]], ['2, k, 6', [-0.4539861, -0.03322021, 1.0]], ['2, k, 7', [-0.4486546, -0.08169404, 1.0]], ['2, k, 8', [-0.1010074, 0.396338, 1.0]], ['2, k, 9', [-0.05987918, 0.1638419, 1.0]], ['2, k, 10', [-0.03917394, -0.03587974, 1.0]], ['2, k, 11', [-0.03976818, -0.1013104, 1.0]], ['2, k, 12', [-0.3207788, -0.04685754, 1.0]], ['2, k, 13', [-0.3463829, -0.3777153, 1.0]], ['2, k, 14', [-0.3406247, -0.6744658, 1.0]], ['2, k, 15', [-0.3514778, -0.72914, 1.0]], ['2, k, 16', [-0.1866751, -0.05036246, 1.0]], ['2, k, 17', [-0.1626646, -0.3951114, 1.0]], ['2, k, 18', [-0.1472497, -0.6927807, 1.0]], ['2, k, 19', [-0.1193334, -0.7356682, 1.0]], ['2, k, 20', [-0.2589751, 0.4558729, 1.0]], ['2, k, 21', [-0.4501707, -0.1504181, 1.0]], ['2, k, 22', [-0.4063582, -0.08176984, 1.0]], ['2, k, 23', [-0.03193355, -0.1659164, 1.0]], ['2, k, 24', [-0.06185382, -0.09639609, 1.0]]]
[['2, k, 0', [-0.2574618, -0.0493955, 1.0]], ['2, k, 1', [-0.2589481, 0.2431213, 1.0]], ['2, k, 2', [-0.2567571, 0.5253465, 1.0]], ['2, k, 3', [-0.2614848, 0.6516946, 1.0]], ['2, k, 4', [-0.4122515, 0.3886462, 1.0]], ['2, k, 5', [-0.4561584, 0.147475, 1.0]], ['2, k, 6', [-0.4536152, -0.04485443, 1.0]], ['2, k, 7', [-0.4500954, -0.09390557, 1.0]], ['2, k, 8', [-0.09994125, 0.3968444, 1.0]], ['2, k, 9', [-0.06037741, 0.1637112, 1.0]], ['2, k, 10', [-0.04332642, -0.009331721, 1.0]], ['2, k, 11', [-0.04164995, -0.06969816, 1.0]], ['2, k, 12', [-0.3204543, -0.04701094, 1.0]], ['2, k, 13', [-0.3450988, -0.3770664, 1.0]], ['2, k, 14', [-0.3407494, -0.6746136, 1.0]], ['2, k, 15', [-0.3514637, -0.7290851, 1.0]], ['2, k, 16', [-0.1860875, -0.05018989, 1.0]], ['2, k, 17', [-0.1620019, -0.3943292, 1.0]], ['2, k, 18', [-0.1470635, -0.6928063, 1.0]], ['2, k, 19', [-0.1190929, -0.7359043, 1.0]], ['2, k, 20', [-0.2578225, 0.4561902, 1.0]], ['2, k, 21', [-0.4545717, -0.1607236, 1.0]], ['2, k, 22', [-0.404617, -0.09010338, 1.0]], ['2, k, 23', [-0.02650505, -0.1289429, 1.0]], ['2, k, 24', [-0.08219808, -0.07366003, 1.0]]]
[['2, k, 0', [-0.2566198, -0.04951963, 1.0]], ['2, k, 1', [-0.2573509, 0.2431238, 1.0]], ['2, k, 2', [-0.2550194, 0.5255423, 1.0]], ['2, k, 3', [-0.2589847, 0.6520957, 1.0]], ['2, k, 4', [-0.4109361, 0.3885975, 1.0]], ['2, k, 5', [-0.4526066, 0.14647, 1.0]], ['2, k, 6', [-0.4526951, -0.04811336, 1.0]], ['2, k, 7', [-0.450004, -0.1055543, 1.0]], ['2, k, 8', [-0.09789006, 0.3970694, 1.0]], ['2, k, 9', [-0.06030705, 0.1640108, 1.0]], ['2, k, 10', [-0.0403718, 0.002312446, 1.0]], ['2, k, 11', [-0.03494987, -0.04515757, 1.0]], ['2, k, 12', [-0.3197587, -0.04720773, 1.0]], ['2, k, 13', [-0.3438221, -0.3750743, 1.0]], ['2, k, 14', [-0.3408204, -0.6743599, 1.0]], ['2, k, 15', [-0.3512471, -0.7289873, 1.0]], ['2, k, 16', [-0.185164, -0.05022691, 1.0]], ['2, k, 17', [-0.1611166, -0.3938875, 1.0]], ['2, k, 18', [-0.1468328, -0.6926389, 1.0]], ['2, k, 19', [-0.1192029, -0.7359291, 1.0]], ['2, k, 20', [-0.2560266, 0.4563455, 1.0]], ['2, k, 21', [-0.4538898, -0.172153, 1.0]], ['2, k, 22', [-0.4052104, -0.09446512, 1.0]], ['2, k, 23', [-0.01405183, -0.09777006, 1.0]], ['2, k, 24', [-0.08364233, -0.05585616, 1.0]]]
[['2, k, 0', [-0.2554744, -0.0495383, 1.0]], ['2, k, 1', [-0.2554521, 0.2432316, 1.0]], ['2, k, 2', [-0.2528671, 0.5258283, 1.0]], ['2, k, 3', [-0.2564677, 0.6522772, 1.0]], ['2, k, 4', [-0.4099278, 0.3885943, 1.0]], ['2, k, 5', [-0.4494405, 0.1457781, 1.0]], ['2, k, 6', [-0.4509084, -0.0502905, 1.0]], ['2, k, 7', [-0.4459602, -0.110072, 1.0]], ['2, k, 8', [-0.09645728, 0.3971665, 1.0]], ['2, k, 9', [-0.06000535, 0.1764321, 1.0]], ['2, k, 10', [-0.02827946, 0.03143512, 1.0]], ['2, k, 11', [-0.02659424, -0.01020845, 1.0]], ['2, k, 12', [-0.3187374, -0.0473315, 1.0]], ['2, k, 13', [-0.3428224, -0.3747083, 1.0]], ['2, k, 14', [-0.3411443, -0.6740912, 1.0]], ['2, k, 15', [-0.3511449, -0.7288095, 1.0]], ['2, k, 16', [-0.1839385, -0.05014464, 1.0]], ['2, k, 17', [-0.1602703, -0.3930268, 1.0]], ['2, k, 18', [-0.14677, -0.6924622, 1.0]], ['2, k, 19', [-0.1194235, -0.7358904, 1.0]], ['2, k, 20', [-0.2538709, 0.4565913, 1.0]], ['2, k, 21', [-0.4521521, -0.1771309, 1.0]], ['2, k, 22', [-0.4020964, -0.1106042, 1.0]], ['2, k, 23', [0.01278368, -0.06261309, 1.0]], ['2, k, 24', [-0.07484331, -0.01231936, 1.0]]]
[['2, k, 0', [-0.2538738, -0.04910049, 1.0]], ['2, k, 1', [-0.2527907, 0.24354, 1.0]], ['2, k, 2', [-0.2494267, 0.5259594, 1.0]], ['2, k, 3', [-0.2537824, 0.6522387, 1.0]], ['2, k, 4', [-0.4071404, 0.3884757, 1.0]], ['2, k, 5', [-0.4441589, 0.1445132, 1.0]], ['2, k, 6', [-0.4456481, -0.05054352, 1.0]], ['2, k, 7', [-0.4384553, -0.1102049, 1.0]], ['2, k, 8', [-0.09484701, 0.3971592, 1.0]], ['2, k, 9', [-0.05946417, 0.180056, 1.0]], ['2, k, 10', [-0.02781599, 0.05974743, 1.0]], ['2, k, 11', [-0.02249103, 0.03331516, 1.0]], ['2, k, 12', [-0.3174214, -0.04715689, 1.0]], ['2, k, 13', [-0.3420241, -0.3714882, 1.0]], ['2, k, 14', [-0.3412225, -0.6739769, 1.0]], ['2, k, 15', [-0.3514693, -0.7288808, 1.0]], ['2, k, 16', [-0.182116, -0.04941343, 1.0]], ['2, k, 17', [-0.1599084, -0.392555, 1.0]], ['2, k, 18', [-0.1465927, -0.6926319, 1.0]], ['2, k, 19', [-0.09427222, -0.730291, 1.0]], ['2, k, 20', [-0.2505831, 0.4567731, 1.0]], ['2, k, 21', [-0.4413704, -0.1775274, 1.0]], ['2, k, 22', [-0.3969735, -0.09842805, 1.0]], ['2, k, 23', [0.020294, -0.01913142, 1.0]], ['2, k, 24', [-0.06239733, 0.02764276, 1.0]]]
[['2, k, 0', [-0.252204, -0.04861617, 1.0]], ['2, k, 1', [-0.250052, 0.2438141, 1.0]], ['2, k, 2', [-0.2457416, 0.5259054, 1.0]], ['2, k, 3', [-0.2493256, 0.6516966, 1.0]], ['2, k, 4', [-0.4052222, 0.3881264, 1.0]], ['2, k, 5', [-0.441317, 0.1436974, 1.0]], ['2, k, 6', [-0.4402327, -0.04825231, 1.0]], ['2, k, 7', [-0.4304523, -0.1085278, 1.0]], ['2, k, 8', [-0.09056243, 0.3959301, 1.0]], ['2, k, 9', [-0.05825271, 0.1844213, 1.0]], ['2, k, 10', [-0.02220182, 0.07092452, 1.0]], ['2, k, 11', [-0.01106598, 0.06085546, 1.0]], ['2, k, 12', [-0.3158713, -0.04660759, 1.0]], ['2, k, 13', [-0.3414637, -0.3708559, 1.0]], ['2, k, 14', [-0.341298, -0.6739056, 1.0]], ['2, k, 15', [-0.3507128, -0.7282859, 1.0]], ['2, k, 16', [-0.1804022, -0.04902878, 1.0]], ['2, k, 17', [-0.1593486, -0.3922406, 1.0]], ['2, k, 18', [-0.1465647, -0.692763, 1.0]], ['2, k, 19', [-0.1234131, -0.7348633, 1.0]], ['2, k, 20', [-0.2471166, 0.4568121, 1.0]], ['2, k, 21', [-0.4259533, -0.1791203, 1.0]], ['2, k, 22', [-0.38936, -0.09169694, 1.0]], ['2, k, 23', [0.02861247, 0.02888163, 1.0]], ['2, k, 24', [-0.05818828, 0.06694454, 1.0]]]
[['2, k, 0', [-0.2496103, -0.0480216, 1.0]], ['2, k, 1', [-0.2477271, 0.2441144, 1.0]], ['2, k, 2', [-0.2438827, 0.5259843, 1.0]], ['2, k, 3', [-0.2473179, 0.6519389, 1.0]], ['2, k, 4', [-0.4029213, 0.3882261, 1.0]], ['2, k, 5', [-0.4377788, 0.1435101, 1.0]], ['2, k, 6', [-0.43468, -0.04762296, 1.0]], ['2, k, 7', [-0.4191603, -0.1043615, 1.0]], ['2, k, 8', [-0.08860172, 0.3958096, 1.0]], ['2, k, 9', [-0.05599364, 0.1943757, 1.0]], ['2, k, 10', [-0.01821377, 0.1233869, 1.0]], ['2, k, 11', [-0.006494922, 0.09629523, 1.0]], ['2, k, 12', [-0.3135838, -0.04596601, 1.0]], ['2, k, 13', [-0.3409971, -0.3710074, 1.0]], ['2, k, 14', [-0.3412661, -0.6739028, 1.0]], ['2, k, 15', [-0.3502545, -0.7280846, 1.0]], ['2, k, 16', [-0.1775859, -0.04851703, 1.0]], ['2, k, 17', [-0.1589173, -0.3919241, 1.0]], ['2, k, 18', [-0.145359, -0.6932559, 1.0]], ['2, k, 19', [-0.1213395, -0.7359287, 1.0]], ['2, k, 20', [-0.2451317, 0.4569412, 1.0]], ['2, k, 21', [-0.4161745, -0.1722178, 1.0]], ['2, k, 22', [-0.3995056, -0.1135748, 1.0]], ['2, k, 23', [0.03444358, 0.0789139, 1.0]], ['2, k, 24', [-0.05043725, 0.1091945, 1.0]]]
[['2, k, 0', [-0.2448821, -0.04704633, 1.0]], ['2, k, 1', [-0.2444004, 0.2442116, 1.0]], ['2, k, 2', [-0.2414945, 0.5254129, 1.0]], ['2, k, 3', [-0.2451394, 0.651845, 1.0]], ['2, k, 4', [-0.4005418, 0.3879605, 1.0]], ['2, k, 5', [-0.4351216, 0.1430836, 1.0]], ['2, k, 6', [-0.4257358, -0.03870688, 1.0]], ['2, k, 7', [-0.4056167, -0.08638977, 1.0]], ['2, k, 8', [-0.08549476, 0.3961512, 1.0]], ['2, k, 9', [-0.05017731, 0.2145896, 1.0]], ['2, k, 10', [-0.007126061, 0.1207185, 1.0]], ['2, k, 11', [0.002403241, 0.1287277, 1.0]], ['2, k, 12', [-0.309514, -0.04510216, 1.0]], ['2, k, 13', [-0.3404954, -0.3707419, 1.0]], ['2, k, 14', [-0.3411809, -0.6739383, 1.0]], ['2, k, 15', [-0.3505654, -0.7281257, 1.0]], ['2, k, 16', [-0.1723225, -0.04746243, 1.0]], ['2, k, 17', [-0.1586092, -0.3911188, 1.0]], ['2, k, 18', [-0.1457868, -0.6933908, 1.0]], ['2, k, 19', [-0.1212835, -0.7358639, 1.0]], ['2, k, 20', [-0.2425427, 0.4565364, 1.0]], ['2, k, 21', [-0.4005399, -0.1555289, 1.0]], ['2, k, 22', [-0.3737631, -0.07333257, 1.0]], ['2, k, 23', [0.04672033, 0.1341781, 1.0]], ['2, k, 24', [-0.0378362, 0.1492249, 1.0]]]
[['2, k, 0', [-0.2425893, -0.04654957, 1.0]], ['2, k, 1', [-0.2421766, 0.2442791, 1.0]], ['2, k, 2', [-0.2395259, 0.5250177, 1.0]], ['2, k, 3', [-0.2427672, 0.6517624, 1.0]], ['2, k, 4', [-0.3971561, 0.3887393, 1.0]], ['2, k, 5', [-0.4309151, 0.1515355, 1.0]], ['2, k, 6', [-0.417793, -0.02827682, 1.0]], ['2, k, 7', [-0.3907468, -0.06088726, 1.0]], ['2, k, 8', [-0.08350805, 0.3954463, 1.0]], ['2, k, 9', [-0.04085555, 0.2170215, 1.0]], ['2, k, 10', [0.002222533, 0.1365488, 1.0]], ['2, k, 11', [0.01143441, 0.1547721, 1.0]], ['2, k, 12', [-0.3072777, -0.0442655, 1.0]], ['2, k, 13', [-0.3385466, -0.3742685, 1.0]], ['2, k, 14', [-0.3411977, -0.6739002, 1.0]], ['2, k, 15', [-0.350368, -0.7280657, 1.0]], ['2, k, 16', [-0.1700331, -0.0473114, 1.0]], ['2, k, 17', [-0.157793, -0.3909541, 1.0]], ['2, k, 18', [-0.1456263, -0.6936241, 1.0]], ['2, k, 19', [-0.120341, -0.7357404, 1.0]], ['2, k, 20', [-0.2404923, 0.4562588, 1.0]], ['2, k, 21', [-0.3686798, -0.1288117, 1.0]], ['2, k, 22', [-0.3528691, -0.06195509, 1.0]], ['2, k, 23', [0.06020082, 0.1588641, 1.0]], ['2, k, 24', [-0.03049416, 0.1831925, 1.0]]]
