[[0, -0.191491, -0.793603, 2.52438, 1.0], [1, -0.208941, -0.488342, 2.49422, 1.0], [2, -0.224765, -0.187263, 2.45017, 1.0], [3, -0.222176, -0.0458633, 2.44553, 1.0], [4, -0.394026, -0.276567, 2.44197, 1.0], [5, -0.567629, -0.398627, 2.52192, 1.0], [6, -0.452063, -0.547184, 2.48667, 1.0], [7, -0.379405, -0.595078, 2.48506, 1.0], [8, -0.029695, -0.262127, 2.46414, 1.0], [9, 0.140078, -0.317774, 2.55605, 1.0], [10, 0.0683059, -0.490143, 2.56964, 1.0], [11, 0.0145157, -0.500849, 2.54887, 1.0], [12, -0.271894, -0.786186, 2.48324, 1.0], [13, -0.292623, -1.12479, 2.44432, 1.0], [14, -0.312924, -1.38023, 2.46384, 1.0], [15, -0.307552, -1.42128, 2.3395, 1.0], [16, -0.105919, -0.779601, 2.49739, 1.0], [17, -0.0939933, -1.1463, 2.50318, 1.0], [18, -0.097104, -1.43012, 2.55386, 1.0], [19, -0.0904163, -1.47783, 2.43401, 1.0], [20, -0.221083, -0.261987, 2.46364, 1.0], [21, -0.359647, -0.65482, 2.45443, 1.0], [22, -0.341428, -0.556865, 2.43107, 1.0], [23, -0.00516398, -0.574983, 2.52376, 1.0], [24, -0.0129814, -0.486835, 2.51675, 1.0]]
[[0, -0.191681, -0.793529, 2.52451, 1.0], [1, -0.20899, -0.488314, 2.49422, 1.0], [2, -0.224776, -0.187237, 2.45008, 1.0], [3, -0.222191, -0.045837, 2.44553, 1.0], [4, -0.394193, -0.276482, 2.44209, 1.0], [5, -0.567541, -0.398273, 2.52174, 1.0], [6, -0.452504, -0.54717, 2.48721, 1.0], [7, -0.389782, -0.585408, 2.48925, 1.0], [8, -0.0297077, -0.262147, 2.46406, 1.0], [9, 0.139986, -0.317836, 2.55573, 1.0], [10, 0.0681966, -0.490064, 2.56922, 1.0], [11, 0.0128969, -0.510175, 2.54395, 1.0], [12, -0.272097, -0.786081, 2.48338, 1.0], [13, -0.292546, -1.12355, 2.44433, 1.0], [14, -0.316069, -1.38376, 2.46638, 1.0], [15, -0.31135, -1.42525, 2.34242, 1.0], [16, -0.106096, -0.77956, 2.49752, 1.0], [17, -0.094105, -1.14585, 2.50274, 1.0], [18, -0.0965183, -1.42917, 2.55234, 1.0], [19, -0.0897571, -1.47658, 2.43238, 1.0], [20, -0.221102, -0.261964, 2.46358, 1.0], [21, -0.360643, -0.644266, 2.4554, 1.0], [22, -0.355935, -0.598885, 2.44317, 1.0], [23, -0.0041621, -0.546094, 2.52364, 1.0], [24, -0.00808011, -0.485582, 2.51804, 1.0]]
[[0, -0.192374, -0.793594, 2.5246, 1.0], [1, -0.209259, -0.488352, 2.49425, 1.0], [2, -0.224814, -0.187252, 2.45009, 1.0], [3, -0.222197, -0.0458375, 2.44554, 1.0], [4, -0.394558, -0.276251, 2.44227, 1.0], [5, -0.568894, -0.395991, 2.52322, 1.0], [6, -0.454853, -0.545151, 2.48677, 1.0], [7, -0.391524, -0.584628, 2.48836, 1.0], [8, -0.0300119, -0.262381, 2.46366, 1.0], [9, 0.138844, -0.319856, 2.55392, 1.0], [10, 0.0750325, -0.49547, 2.56378, 1.0], [11, 0.0136761, -0.512101, 2.54132, 1.0], [12, -0.272829, -0.78602, 2.4836, 1.0], [13, -0.293373, -1.12177, 2.44514, 1.0], [14, -0.318049, -1.38426, 2.46751, 1.0], [15, -0.285533, -1.45643, 2.43101, 1.0], [16, -0.106769, -0.779748, 2.4975, 1.0], [17, -0.0943394, -1.14548, 2.50237, 1.0], [18, -0.0960809, -1.42755, 2.55105, 1.0], [19, -0.0893571, -1.47475, 2.43102, 1.0], [20, -0.221179, -0.261985, 2.46359, 1.0], [21, -0.363432, -0.641706, 2.45516, 1.0], [22, -0.357501, -0.543445, 2.44467, 1.0], [23, -0.00375404, -0.547276, 2.51918, 1.0], [24, -0.00219714, -0.488459, 2.51443, 1.0]]
[[0, -0.193838, -0.793377, 2.52455, 1.0], [1, -0.21017, -0.488169, 2.49437, 1.0], [2, -0.225279, -0.187112, 2.45029, 1.0], [3, -0.222275, -0.0457816, 2.44554, 1.0], [4, -0.395511, -0.275759, 2.44282, 1.0], [5, -0.570478, -0.39398, 2.52541, 1.0], [6, -0.45744, -0.543347, 2.48646, 1.0], [7, -0.396215, -0.579816, 2.49015, 1.0], [8, -0.0305119, -0.262725, 2.46291, 1.0], [9, 0.13788, -0.321594, 2.55216, 1.0], [10, 0.0778065, -0.498614, 2.56025, 1.0], [11, 0.0152437, -0.515255, 2.54115, 1.0], [12, -0.274357, -0.785572, 2.4837, 1.0], [13, -0.294106, -1.12139, 2.44529, 1.0], [14, -0.320672, -1.38541, 2.46802, 1.0], [15, -0.282024, -1.45487, 2.42685, 1.0], [16, -0.108161, -0.779751, 2.49731, 1.0], [17, -0.0951459, -1.14529, 2.50117, 1.0], [18, -0.103232, -1.42206, 2.54281, 1.0], [19, -0.0981846, -1.46776, 2.42168, 1.0], [20, -0.22174, -0.261835, 2.46378, 1.0], [21, -0.366688, -0.643119, 2.45115, 1.0], [22, -0.365333, -0.534458, 2.44891, 1.0], [23, -0.00285937, -0.552788, 2.52144, 1.0], [24, 0.00402437, -0.493994, 2.51275, 1.0]]
[[0, -0.195877, -0.793578, 2.52412, 1.0], [1, -0.211419, -0.488158, 2.49404, 1.0], [2, -0.225869, -0.186989, 2.45005, 1.0], [3, -0.222322, -0.0457654, 2.44551, 1.0], [4, -0.396189, -0.275257, 2.44323, 1.0], [5, -0.571302, -0.393058, 2.52709, 1.0], [6, -0.458974, -0.542712, 2.48704, 1.0], [7, -0.398588, -0.580323, 2.48954, 1.0], [8, -0.0314251, -0.263054, 2.46178, 1.0], [9, 0.137171, -0.323041, 2.54984, 1.0], [10, 0.0761373, -0.499584, 2.55896, 1.0], [11, 0.0136625, -0.51323, 2.5365, 1.0], [12, -0.276339, -0.785528, 2.4836, 1.0], [13, -0.295553, -1.12035, 2.44512, 1.0], [14, -0.321493, -1.38551, 2.46888, 1.0], [15, -0.278745, -1.45391, 2.43801, 1.0], [16, -0.110253, -0.78022, 2.49649, 1.0], [17, -0.0961598, -1.14512, 2.49971, 1.0], [18, -0.102478, -1.42147, 2.54364, 1.0], [19, -0.0975134, -1.46777, 2.42293, 1.0], [20, -0.222477, -0.26173, 2.46352, 1.0], [21, -0.371256, -0.641859, 2.45582, 1.0], [22, -0.362409, -0.540637, 2.44447, 1.0], [23, -0.00515744, -0.550145, 2.51978, 1.0], [24, 0.00489174, -0.493549, 2.51046, 1.0]]
[[0, -0.199405, -0.793036, 2.52469, 1.0], [1, -0.213636, -0.487593, 2.49427, 1.0], [2, -0.22697, -0.186472, 2.45007, 1.0], [3, -0.222534, -0.0456673, 2.44551, 1.0], [4, -0.39754, -0.274309, 2.44411, 1.0], [5, -0.572289, -0.392195, 2.52887, 1.0], [6, -0.460733, -0.542511, 2.48951, 1.0], [7, -0.39447, -0.588995, 2.48748, 1.0], [8, -0.0326094, -0.263466, 2.46081, 1.0], [9, 0.136414, -0.324988, 2.54673, 1.0], [10, 0.0778622, -0.50221, 2.55672, 1.0], [11, 0.0128853, -0.513376, 2.53767, 1.0], [12, -0.280028, -0.784542, 2.48458, 1.0], [13, -0.298384, -1.12121, 2.44639, 1.0], [14, -0.321952, -1.38557, 2.46896, 1.0], [15, -0.277948, -1.45387, 2.43805, 1.0], [16, -0.113538, -0.780096, 2.49671, 1.0], [17, -0.0975195, -1.14416, 2.49842, 1.0], [18, -0.101072, -1.41987, 2.54507, 1.0], [19, -0.0960492, -1.46722, 2.42447, 1.0], [20, -0.22383, -0.261194, 2.46357, 1.0], [21, -0.380579, -0.649577, 2.46001, 1.0], [22, -0.359117, -0.551425, 2.43229, 1.0], [23, -0.00171185, -0.54813, 2.52628, 1.0], [24, 0.00400741, -0.492591, 2.50977, 1.0]]
[[0, -0.202852, -0.793169, 2.5251, 1.0], [1, -0.21595, -0.487631, 2.49405, 1.0], [2, -0.2283, -0.186416, 2.44942, 1.0], [3, -0.22341, -0.0455369, 2.44551, 1.0], [4, -0.399232, -0.273435, 2.44445, 1.0], [5, -0.573306, -0.391221, 2.53019, 1.0], [6, -0.461922, -0.541649, 2.49112, 1.0], [7, -0.404345, -0.581989, 2.49269, 1.0], [8, -0.0348053, -0.264256, 2.45872, 1.0], [9, 0.134843, -0.326055, 2.54238, 1.0], [10, 0.0773373, -0.503375, 2.55367, 1.0], [11, 0.00836624, -0.512685, 2.53353, 1.0], [12, -0.283429, -0.784292, 2.48523, 1.0], [13, -0.300894, -1.11934, 2.44737, 1.0], [14, -0.322708, -1.38578, 2.46962, 1.0], [15, -0.282658, -1.45573, 2.43998, 1.0], [16, -0.11693, -0.780623, 2.49687, 1.0], [17, -0.0989225, -1.14456, 2.49749, 1.0], [18, -0.104631, -1.42354, 2.54666, 1.0], [19, -0.100731, -1.47132, 2.42649, 1.0], [20, -0.225386, -0.26116, 2.46301, 1.0], [21, -0.377423, -0.640961, 2.45252, 1.0], [22, -0.366706, -0.533571, 2.43433, 1.0], [23, -0.0120324, -0.553014, 2.51728, 1.0], [24, -0.00194714, -0.492209, 2.50575, 1.0]]
[[0, -0.205386, -0.79321, 2.52448, 1.0], [1, -0.218492, -0.487696, 2.49318, 1.0], [2, -0.230544, -0.186467, 2.44827, 1.0], [3, -0.224283, -0.0453872, 2.44525, 1.0], [4, -0.40214, -0.272202, 2.4453, 1.0], [5, -0.575341, -0.389661, 2.53203, 1.0], [6, -0.464364, -0.540408, 2.49317, 1.0], [7, -0.408142, -0.577496, 2.49226, 1.0], [8, -0.0384029, -0.265154, 2.45555, 1.0], [9, 0.133429, -0.32718, 2.5372, 1.0], [10, 0.0766952, -0.504301, 2.55143, 1.0], [11, -0.00808339, -0.519637, 2.52497, 1.0], [12, -0.28584, -0.784002, 2.485, 1.0], [13, -0.303738, -1.11823, 2.44759, 1.0], [14, -0.325413, -1.38585, 2.47108, 1.0], [15, -0.279916, -1.45236, 2.45562, 1.0], [16, -0.119556, -0.781025, 2.49583, 1.0], [17, -0.100837, -1.14387, 2.49616, 1.0], [18, -0.103902, -1.42325, 2.54633, 1.0], [19, -0.100602, -1.47144, 2.42605, 1.0], [20, -0.227738, -0.261218, 2.46194, 1.0], [21, -0.381873, -0.639643, 2.45385, 1.0], [22, -0.36547, -0.538277, 2.424, 1.0], [23, -0.0257757, -0.617958, 2.5177, 1.0], [24, -0.0303583, -0.512696, 2.49183, 1.0]]
[[0, -0.210239, -0.792363, 2.52501, 1.0], [1, -0.222128, -0.487544, 2.4929, 1.0], [2, -0.233127, -0.186798, 2.44733, 1.0], [3, -0.226283, -0.0454205, 2.44508, 1.0], [4, -0.404653, -0.271658, 2.44585, 1.0], [5, -0.576649, -0.3886, 2.53363, 1.0], [6, -0.467515, -0.541031, 2.49708, 1.0], [7, -0.412468, -0.578665, 2.49676, 1.0], [8, -0.040928, -0.266086, 2.45313, 1.0], [9, 0.132532, -0.32732, 2.53399, 1.0], [10, 0.0637788, -0.500456, 2.54651, 1.0], [11, -0.000672908, -0.510028, 2.52882, 1.0], [12, -0.290885, -0.782714, 2.48663, 1.0], [13, -0.30796, -1.11653, 2.44964, 1.0], [14, -0.32675, -1.38292, 2.47123, 1.0], [15, -0.279876, -1.44524, 2.46883, 1.0], [16, -0.124215, -0.780589, 2.49538, 1.0], [17, -0.103021, -1.1426, 2.49506, 1.0], [18, -0.104192, -1.42333, 2.54613, 1.0], [19, -0.101349, -1.47166, 2.42607, 1.0], [20, -0.230569, -0.261444, 2.46115, 1.0], [21, -0.385733, -0.642303, 2.45495, 1.0], [22, -0.371721, -0.536559, 2.43136, 1.0], [23, -0.0205926, -0.550589, 2.51403, 1.0], [24, -0.0156525, -0.485164, 2.50246, 1.0]]
[[0, -0.213067, -0.792259, 2.52579, 1.0], [1, -0.224976, -0.487499, 2.49297, 1.0], [2, -0.235868, -0.18682, 2.44659, 1.0], [3, -0.229056, -0.0458068, 2.44397, 1.0], [4, -0.408278, -0.271696, 2.44635, 1.0], [5, -0.577363, -0.389372, 2.53575, 1.0], [6, -0.463384, -0.5404, 2.52152, 1.0], [7, -0.419048, -0.566503, 2.50136, 1.0], [8, -0.0437646, -0.267148, 2.45139, 1.0], [9, 0.131328, -0.327675, 2.53199, 1.0], [10, 0.0571772, -0.499094, 2.5408, 1.0], [11, -0.00911808, -0.513172, 2.52608, 1.0], [12, -0.293685, -0.782315, 2.48748, 1.0], [13, -0.311282, -1.1158, 2.45083, 1.0], [14, -0.32861, -1.38351, 2.47462, 1.0], [15, -0.327147, -1.42557, 2.35054, 1.0], [16, -0.12689, -0.780799, 2.49608, 1.0], [17, -0.106523, -1.14147, 2.49513, 1.0], [18, -0.102153, -1.42216, 2.54747, 1.0], [19, -0.0988017, -1.47081, 2.42772, 1.0], [20, -0.233352, -0.26145, 2.46062, 1.0], [21, -0.386247, -0.627148, 2.46471, 1.0], [22, -0.375181, -0.5318, 2.42967, 1.0], [23, -0.0326881, -0.60833, 2.52021, 1.0], [24, -0.0334032, -0.497692, 2.49724, 1.0]]
[[0, -0.216392, -0.79244, 2.52692, 1.0], [1, -0.22778, -0.487912, 2.49322, 1.0], [2, -0.238161, -0.187434, 2.44606, 1.0], [3, -0.232483, -0.0464339, 2.44304, 1.0], [4, -0.411815, -0.271526, 2.4467, 1.0], [5, -0.579909, -0.389383, 2.53831, 1.0], [6, -0.464385, -0.539226, 2.52123, 1.0], [7, -0.422611, -0.564742, 2.50507, 1.0], [8, -0.0473693, -0.267718, 2.44943, 1.0], [9, 0.129221, -0.328512, 2.52805, 1.0], [10, 0.0614656, -0.502568, 2.5365, 1.0], [11, -0.00775244, -0.513387, 2.52488, 1.0], [12, -0.296956, -0.782254, 2.48926, 1.0], [13, -0.314595, -1.11055, 2.45201, 1.0], [14, -0.332268, -1.37992, 2.47492, 1.0], [15, -0.292547, -1.45013, 2.44012, 1.0], [16, -0.130196, -0.781237, 2.49661, 1.0], [17, -0.108503, -1.14125, 2.49556, 1.0], [18, -0.102003, -1.42209, 2.5472, 1.0], [19, -0.0988829, -1.47056, 2.42737, 1.0], [20, -0.235772, -0.262015, 2.46028, 1.0], [21, -0.39204, -0.626114, 2.47273, 1.0], [22, -0.380253, -0.533827, 2.434, 1.0], [23, -0.0243689, -0.546403, 2.51518, 1.0], [24, -0.0215741, -0.492172, 2.49741, 1.0]]
