[[0, 0.152527, -1.10961, 2.68406, 1.0], [1, 0.155852, -0.826159, 2.77793, 1.0], [2, 0.15843, -0.545536, 2.85771, 1.0], [3, 0.17382, -0.400781, 2.90287, 1.0], [4, -0.0207896, -0.654328, 2.84205, 1.0], [5, -0.13147, -0.886186, 2.74999, 1.0], [6, -0.205496, -1.07281, 2.63099, 1.0], [7, -0.205063, -1.11455, 2.60097, 1.0], [8, 0.336904, -0.653917, 2.80065, 1.0], [9, 0.433195, -0.899009, 2.72223, 1.0], [10, 0.465276, -1.0935, 2.59733, 1.0], [11, 0.460139, -1.12987, 2.56096, 1.0], [12, 0.0691712, -1.09604, 2.65701, 1.0], [13, 0.0663349, -1.38274, 2.66629, 1.0], [14, 0.0635776, -1.78366, 2.71888, 1.0], [15, 0.049238, -1.8449, 2.60048, 1.0], [16, 0.232127, -1.09585, 2.645, 1.0], [17, 0.24911, -1.38182, 2.64461, 1.0], [18, 0.275612, -1.78521, 2.68441, 1.0], [19, 0.268063, -1.84147, 2.56118, 1.0], [20, 0.157918, -0.615475, 2.84024, 1.0], [21, -0.2102, -1.1537, 2.56221, 1.0], [22, -0.132046, -1.12812, 2.56992, 1.0], [23, 0.465243, -1.17091, 2.52839, 1.0], [24, 0.496079, -1.12468, 2.51619, 1.0]]
[[0, 0.152537, -1.10969, 2.68397, 1.0], [1, 0.155944, -0.826248, 2.77794, 1.0], [2, 0.158736, -0.545711, 2.85789, 1.0], [3, 0.173833, -0.400821, 2.90288, 1.0], [4, -0.0207923, -0.654329, 2.84205, 1.0], [5, -0.131594, -0.886366, 2.75035, 1.0], [6, -0.205512, -1.07293, 2.63106, 1.0], [7, -0.205397, -1.11541, 2.60246, 1.0], [8, 0.336989, -0.654002, 2.80077, 1.0], [9, 0.433873, -0.899068, 2.72247, 1.0], [10, 0.465276, -1.09362, 2.59736, 1.0], [11, 0.459022, -1.1264, 2.55758, 1.0], [12, 0.0691743, -1.09607, 2.65701, 1.0], [13, 0.0673575, -1.38084, 2.66546, 1.0], [14, 0.065955, -1.78335, 2.71757, 1.0], [15, 0.0520702, -1.84439, 2.59893, 1.0], [16, 0.232149, -1.09601, 2.64467, 1.0], [17, 0.249358, -1.38175, 2.64476, 1.0], [18, 0.276154, -1.78461, 2.68521, 1.0], [19, 0.268784, -1.84127, 2.56229, 1.0], [20, 0.158155, -0.615624, 2.84035, 1.0], [21, -0.212024, -1.15392, 2.56372, 1.0], [22, -0.13308, -1.12831, 2.56687, 1.0], [23, 0.460711, -1.16417, 2.51447, 1.0], [24, 0.49949, -1.12469, 2.51428, 1.0]]
[[0, 0.15257, -1.10973, 2.68397, 1.0], [1, 0.155989, -0.82624, 2.77801, 1.0], [2, 0.158837, -0.54557, 2.85821, 1.0], [3, 0.1737, -0.400812, 2.90413, 1.0], [4, -0.0206452, -0.6547, 2.84188, 1.0], [5, -0.132022, -0.886914, 2.75081, 1.0], [6, -0.205628, -1.07327, 2.63081, 1.0], [7, -0.206313, -1.11464, 2.59992, 1.0], [8, 0.337167, -0.654307, 2.80151, 1.0], [9, 0.434333, -0.899288, 2.72289, 1.0], [10, 0.465169, -1.09356, 2.59701, 1.0], [11, 0.458515, -1.12632, 2.55481, 1.0], [12, 0.0692036, -1.09612, 2.65706, 1.0], [13, 0.0676798, -1.38101, 2.66538, 1.0], [14, 0.0666764, -1.78284, 2.71717, 1.0], [15, 0.0531817, -1.84392, 2.59843, 1.0], [16, 0.232219, -1.09605, 2.64453, 1.0], [17, 0.248999, -1.37835, 2.64371, 1.0], [18, 0.27573, -1.78422, 2.68383, 1.0], [19, 0.268539, -1.84059, 2.56062, 1.0], [20, 0.158243, -0.615529, 2.8406, 1.0], [21, -0.212282, -1.15408, 2.56259, 1.0], [22, -0.132268, -1.12728, 2.56444, 1.0], [23, 0.460932, -1.17034, 2.5239, 1.0], [24, 0.501371, -1.12169, 2.52078, 1.0]]
[[0, 0.152597, -1.10974, 2.68384, 1.0], [1, 0.155996, -0.82622, 2.77808, 1.0], [2, 0.158806, -0.545401, 2.85883, 1.0], [3, 0.173669, -0.400999, 2.90532, 1.0], [4, -0.0206522, -0.654797, 2.84224, 1.0], [5, -0.132021, -0.886897, 2.75085, 1.0], [6, -0.205599, -1.0733, 2.63082, 1.0], [7, -0.205774, -1.11445, 2.60043, 1.0], [8, 0.337268, -0.654319, 2.80204, 1.0], [9, 0.434306, -0.899366, 2.72296, 1.0], [10, 0.46501, -1.09326, 2.5963, 1.0], [11, 0.45862, -1.12635, 2.55436, 1.0], [12, 0.0692197, -1.09614, 2.65701, 1.0], [13, 0.0677829, -1.38107, 2.66518, 1.0], [14, 0.0668979, -1.78272, 2.71677, 1.0], [15, 0.0534838, -1.84386, 2.59802, 1.0], [16, 0.232253, -1.09603, 2.64432, 1.0], [17, 0.249089, -1.37856, 2.64348, 1.0], [18, 0.275851, -1.78402, 2.68351, 1.0], [19, 0.268738, -1.84049, 2.56032, 1.0], [20, 0.158229, -0.615405, 2.84103, 1.0], [21, -0.214324, -1.15583, 2.56404, 1.0], [22, -0.131367, -1.12631, 2.56309, 1.0], [23, 0.457396, -1.16736, 2.52155, 1.0], [24, 0.50593, -1.12844, 2.51811, 1.0]]
[[0, 0.152678, -1.10957, 2.68321, 1.0], [1, 0.156036, -0.826225, 2.7781, 1.0], [2, 0.159021, -0.545577, 2.85936, 1.0], [3, 0.173484, -0.401351, 2.90679, 1.0], [4, -0.0207676, -0.655044, 2.84295, 1.0], [5, -0.132027, -0.88692, 2.75089, 1.0], [6, -0.205658, -1.07324, 2.63091, 1.0], [7, -0.206031, -1.11356, 2.59899, 1.0], [8, 0.337236, -0.654329, 2.80246, 1.0], [9, 0.434012, -0.898129, 2.72317, 1.0], [10, 0.464735, -1.0919, 2.59646, 1.0], [11, 0.458711, -1.12593, 2.55364, 1.0], [12, 0.0692624, -1.09608, 2.65684, 1.0], [13, 0.0677596, -1.38091, 2.665, 1.0], [14, 0.066786, -1.78261, 2.71658, 1.0], [15, 0.0532386, -1.84399, 2.59802, 1.0], [16, 0.23236, -1.0957, 2.64299, 1.0], [17, 0.249145, -1.37885, 2.64325, 1.0], [18, 0.275719, -1.78333, 2.68459, 1.0], [19, 0.268545, -1.84074, 2.56211, 1.0], [20, 0.158387, -0.615508, 2.84135, 1.0], [21, -0.21031, -1.15455, 2.56239, 1.0], [22, -0.131125, -1.12695, 2.56665, 1.0], [23, 0.46203, -1.16779, 2.51893, 1.0], [24, 0.505199, -1.12107, 2.52606, 1.0]]
[[0, 0.152673, -1.1096, 2.68325, 1.0], [1, 0.156099, -0.826416, 2.77894, 1.0], [2, 0.159273, -0.546175, 2.86236, 1.0], [3, 0.173404, -0.401825, 2.90846, 1.0], [4, -0.020952, -0.655662, 2.84466, 1.0], [5, -0.132135, -0.887, 2.75142, 1.0], [6, -0.205708, -1.07315, 2.63124, 1.0], [7, -0.205878, -1.11441, 2.60036, 1.0], [8, 0.337217, -0.654746, 2.8045, 1.0], [9, 0.434276, -0.898119, 2.72373, 1.0], [10, 0.464416, -1.09144, 2.59622, 1.0], [11, 0.458502, -1.12441, 2.55458, 1.0], [12, 0.0692487, -1.09611, 2.65691, 1.0], [13, 0.0676397, -1.38091, 2.66508, 1.0], [14, 0.0665225, -1.78274, 2.71674, 1.0], [15, 0.053045, -1.84474, 2.59867, 1.0], [16, 0.232353, -1.09572, 2.643, 1.0], [17, 0.249355, -1.37985, 2.64346, 1.0], [18, 0.276072, -1.7834, 2.6848, 1.0], [19, 0.269148, -1.84144, 2.56277, 1.0], [20, 0.158587, -0.615992, 2.84376, 1.0], [21, -0.211294, -1.15424, 2.56179, 1.0], [22, -0.131935, -1.12723, 2.56733, 1.0], [23, 0.461639, -1.16652, 2.51873, 1.0], [24, 0.500763, -1.12403, 2.51921, 1.0]]
[[0, 0.152584, -1.10969, 2.68309, 1.0], [1, 0.156095, -0.826472, 2.77916, 1.0], [2, 0.159366, -0.546226, 2.86341, 1.0], [3, 0.173296, -0.402509, 2.9103, 1.0], [4, -0.0210411, -0.656249, 2.84584, 1.0], [5, -0.132429, -0.887626, 2.75203, 1.0], [6, -0.205835, -1.07337, 2.6311, 1.0], [7, -0.206942, -1.11436, 2.60075, 1.0], [8, 0.337175, -0.655171, 2.80532, 1.0], [9, 0.434259, -0.89829, 2.72377, 1.0], [10, 0.464317, -1.09142, 2.59597, 1.0], [11, 0.457466, -1.12455, 2.55124, 1.0], [12, 0.0691434, -1.09623, 2.65663, 1.0], [13, 0.067852, -1.38041, 2.66452, 1.0], [14, 0.0671613, -1.78302, 2.71604, 1.0], [15, 0.0536907, -1.84516, 2.59804, 1.0], [16, 0.232288, -1.09578, 2.64294, 1.0], [17, 0.249226, -1.37987, 2.64259, 1.0], [18, 0.275886, -1.78382, 2.68289, 1.0], [19, 0.268806, -1.84156, 2.56057, 1.0], [20, 0.158651, -0.616054, 2.84459, 1.0], [21, -0.212728, -1.15243, 2.55659, 1.0], [22, -0.131315, -1.12726, 2.5673, 1.0], [23, 0.464943, -1.16659, 2.51846, 1.0], [24, 0.503732, -1.12177, 2.51585, 1.0]]
[[0, 0.152642, -1.10981, 2.68295, 1.0], [1, 0.156128, -0.826601, 2.77951, 1.0], [2, 0.159273, -0.546438, 2.86475, 1.0], [3, 0.173074, -0.402747, 2.91148, 1.0], [4, -0.0210125, -0.656633, 2.8463, 1.0], [5, -0.132691, -0.887476, 2.75329, 1.0], [6, -0.205625, -1.07282, 2.63139, 1.0], [7, -0.205524, -1.11377, 2.5994, 1.0], [8, 0.3371, -0.655277, 2.80637, 1.0], [9, 0.434064, -0.899007, 2.72409, 1.0], [10, 0.464337, -1.09172, 2.59568, 1.0], [11, 0.458404, -1.12078, 2.55374, 1.0], [12, 0.0691861, -1.09636, 2.65658, 1.0], [13, 0.0681472, -1.37926, 2.66347, 1.0], [14, 0.0677993, -1.78344, 2.71413, 1.0], [15, 0.0545769, -1.84536, 2.59586, 1.0], [16, 0.232359, -1.09586, 2.64268, 1.0], [17, 0.24943, -1.37997, 2.64226, 1.0], [18, 0.27627, -1.78389, 2.68248, 1.0], [19, 0.269425, -1.84186, 2.56029, 1.0], [20, 0.158607, -0.616255, 2.84568, 1.0], [21, -0.210355, -1.15298, 2.55953, 1.0], [22, -0.131883, -1.12685, 2.56656, 1.0], [23, 0.459555, -1.1619, 2.51303, 1.0], [24, 0.500576, -1.12039, 2.51861, 1.0]]
[[0, 0.152689, -1.10993, 2.68291, 1.0], [1, 0.156124, -0.826864, 2.78008, 1.0], [2, 0.159027, -0.546908, 2.86636, 1.0], [3, 0.172934, -0.403674, 2.91279, 1.0], [4, -0.0209684, -0.657157, 2.8482, 1.0], [5, -0.132739, -0.887989, 2.75387, 1.0], [6, -0.205671, -1.07302, 2.63143, 1.0], [7, -0.206645, -1.11503, 2.60238, 1.0], [8, 0.337321, -0.655723, 2.80776, 1.0], [9, 0.434182, -0.899011, 2.72445, 1.0], [10, 0.464408, -1.09132, 2.59535, 1.0], [11, 0.458201, -1.12128, 2.5522, 1.0], [12, 0.0692259, -1.09646, 2.65664, 1.0], [13, 0.0680355, -1.37955, 2.66341, 1.0], [14, 0.0674814, -1.7836, 2.71386, 1.0], [15, 0.0540544, -1.84575, 2.59577, 1.0], [16, 0.232422, -1.09602, 2.64244, 1.0], [17, 0.249164, -1.37997, 2.64165, 1.0], [18, 0.275593, -1.78422, 2.68142, 1.0], [19, 0.268503, -1.84228, 2.55928, 1.0], [20, 0.158437, -0.61668, 2.84705, 1.0], [21, -0.209695, -1.15249, 2.55867, 1.0], [22, -0.129987, -1.127, 2.56417, 1.0], [23, 0.461704, -1.16068, 2.51794, 1.0], [24, 0.501016, -1.1139, 2.51934, 1.0]]
[[0, 0.152673, -1.10989, 2.68284, 1.0], [1, 0.156189, -0.826903, 2.78045, 1.0], [2, 0.159272, -0.547147, 2.86744, 1.0], [3, 0.172783, -0.40403, 2.91385, 1.0], [4, -0.0210625, -0.657583, 2.84945, 1.0], [5, -0.133192, -0.889977, 2.75518, 1.0], [6, -0.205994, -1.07386, 2.63073, 1.0], [7, -0.205267, -1.11484, 2.60098, 1.0], [8, 0.337367, -0.656027, 2.80872, 1.0], [9, 0.433796, -0.898238, 2.72536, 1.0], [10, 0.464481, -1.08976, 2.59506, 1.0], [11, 0.458793, -1.1209, 2.5532, 1.0], [12, 0.0692136, -1.09654, 2.65661, 1.0], [13, 0.0682625, -1.37892, 2.66276, 1.0], [14, 0.0680357, -1.78388, 2.71265, 1.0], [15, 0.0546125, -1.84596, 2.59446, 1.0], [16, 0.232383, -1.09566, 2.64222, 1.0], [17, 0.249225, -1.37992, 2.64149, 1.0], [18, 0.275744, -1.78386, 2.68127, 1.0], [19, 0.268627, -1.8422, 2.5593, 1.0], [20, 0.158631, -0.616859, 2.84797, 1.0], [21, -0.209215, -1.15472, 2.56328, 1.0], [22, -0.131695, -1.12765, 2.5673, 1.0], [23, 0.462949, -1.16112, 2.51592, 1.0], [24, 0.509452, -1.13025, 2.5165, 1.0]]
[[0, 0.15271, -1.10992, 2.68284, 1.0], [1, 0.156191, -0.827038, 2.78125, 1.0], [2, 0.158999, -0.547421, 2.86948, 1.0], [3, 0.172678, -0.404168, 2.91411, 1.0], [4, -0.0208576, -0.65806, 2.85095, 1.0], [5, -0.133157, -0.89009, 2.75564, 1.0], [6, -0.205935, -1.07377, 2.63081, 1.0], [7, -0.205074, -1.11458, 2.60055, 1.0], [8, 0.337546, -0.656567, 2.80954, 1.0], [9, 0.433832, -0.898607, 2.72544, 1.0], [10, 0.464508, -1.08996, 2.59484, 1.0], [11, 0.458578, -1.12054, 2.55479, 1.0], [12, 0.0693113, -1.09678, 2.65639, 1.0], [13, 0.0683735, -1.37852, 2.66194, 1.0], [14, 0.068167, -1.78433, 2.71124, 1.0], [15, 0.0545667, -1.84645, 2.59307, 1.0], [16, 0.232428, -1.09559, 2.64231, 1.0], [17, 0.249161, -1.38002, 2.64147, 1.0], [18, 0.27551, -1.78387, 2.68108, 1.0], [19, 0.268209, -1.84254, 2.55933, 1.0], [20, 0.158443, -0.617098, 2.84972, 1.0], [21, -0.211951, -1.15522, 2.5644, 1.0], [22, -0.132306, -1.12733, 2.566, 1.0], [23, 0.462161, -1.16022, 2.51596, 1.0], [24, 0.499452, -1.10875, 2.52117, 1.0]]
