[['2, k, 0', [0.0606585, -0.428147, 1.0]], ['2, k, 1', [0.0428954, -0.119478, 1.0]], ['2, k, 2', [0.0253327, 0.180759, 1.0]], ['2, k, 3', [0.0233295, 0.331294, 1.0]], ['2, k, 4', [-0.15758, 0.0737715, 1.0]], ['2, k, 5', [-0.233966, -0.182761, 1.0]], ['2, k, 6', [-0.253293, -0.417217, 1.0]], ['2, k, 7', [-0.252107, -0.490019, 1.0]], ['2, k, 8', [0.220115, 0.0772409, 1.0]], ['2, k, 9', [0.300763, -0.181851, 1.0]], ['2, k, 10', [0.33109, -0.420714, 1.0]], ['2, k, 11', [0.33026, -0.476399, 1.0]], ['2, k, 12', [-0.0267848, -0.421438, 1.0]], ['2, k, 13', [-0.0716087, -0.757344, 1.0]], ['2, k, 14', [-0.0796484, -1.12089, 1.0]], ['2, k, 15', [-0.135343, -1.18343, 1.0]], ['2, k, 16', [0.145975, -0.419853, 1.0]], ['2, k, 17', [0.199545, -0.759792, 1.0]], ['2, k, 18', [0.179102, -1.11793, 1.0]], ['2, k, 19', [0.203591, -1.18251, 1.0]], ['2, k, 20', [0.0297002, 0.106927, 1.0]], ['2, k, 21', [-0.241317, -0.579069, 1.0]], ['2, k, 22', [-0.20702, -0.502531, 1.0]], ['2, k, 23', [0.342599, -0.56144, 1.0]], ['2, k, 24', [0.297655, -0.487523, 1.0]]]
[['2, k, 0', [0.0617343, -0.427385, 1.0]], ['2, k, 1', [0.0431389, -0.119315, 1.0]], ['2, k, 2', [0.0253299, 0.180752, 1.0]], ['2, k, 3', [0.0233249, 0.331279, 1.0]], ['2, k, 4', [-0.157687, 0.0737552, 1.0]], ['2, k, 5', [-0.233105, -0.180029, 1.0]], ['2, k, 6', [-0.253314, -0.417415, 1.0]], ['2, k, 7', [-0.252183, -0.491017, 1.0]], ['2, k, 8', [0.220106, 0.0772527, 1.0]], ['2, k, 9', [0.29969, -0.17903, 1.0]], ['2, k, 10', [0.330958, -0.420698, 1.0]], ['2, k, 11', [0.324237, -0.475365, 1.0]], ['2, k, 12', [-0.0257341, -0.420736, 1.0]], ['2, k, 13', [-0.0716015, -0.757316, 1.0]], ['2, k, 14', [-0.0797954, -1.12128, 1.0]], ['2, k, 15', [-0.136521, -1.18232, 1.0]], ['2, k, 16', [0.14704, -0.419068, 1.0]], ['2, k, 17', [0.199568, -0.75966, 1.0]], ['2, k, 18', [0.178801, -1.11694, 1.0]], ['2, k, 19', [0.248178, -1.17446, 1.0]], ['2, k, 20', [0.0297082, 0.106928, 1.0]], ['2, k, 21', [-0.244924, -0.578691, 1.0]], ['2, k, 22', [-0.20492, -0.461291, 1.0]], ['2, k, 23', [0.323643, -0.561425, 1.0]], ['2, k, 24', [0.283625, -0.460327, 1.0]]]
[['2, k, 0', [0.0621148, -0.427613, 1.0]], ['2, k, 1', [0.0432805, -0.119381, 1.0]], ['2, k, 2', [0.0253318, 0.180747, 1.0]], ['2, k, 3', [0.0233424, 0.331274, 1.0]], ['2, k, 4', [-0.157692, 0.0737737, 1.0]], ['2, k, 5', [-0.232617, -0.179093, 1.0]], ['2, k, 6', [-0.253161, -0.41818, 1.0]], ['2, k, 7', [-0.2503, -0.490052, 1.0]], ['2, k, 8', [0.220093, 0.077338, 1.0]], ['2, k, 9', [0.299221, -0.177871, 1.0]], ['2, k, 10', [0.330529, -0.421176, 1.0]], ['2, k, 11', [0.322701, -0.476053, 1.0]], ['2, k, 12', [-0.0253598, -0.42098, 1.0]], ['2, k, 13', [-0.0715479, -0.757333, 1.0]], ['2, k, 14', [-0.0800761, -1.12161, 1.0]], ['2, k, 15', [-0.136597, -1.18231, 1.0]], ['2, k, 16', [0.147414, -0.419278, 1.0]], ['2, k, 17', [0.199418, -0.75931, 1.0]], ['2, k, 18', [0.178552, -1.11415, 1.0]], ['2, k, 19', [0.20218, -1.17507, 1.0]], ['2, k, 20', [0.0297284, 0.106915, 1.0]], ['2, k, 21', [-0.243782, -0.576582, 1.0]], ['2, k, 22', [-0.208111, -0.4812, 1.0]], ['2, k, 23', [0.326884, -0.564138, 1.0]], ['2, k, 24', [0.28154, -0.485564, 1.0]]]
[['2, k, 0', [0.0622868, -0.427704, 1.0]], ['2, k, 1', [0.0432907, -0.119387, 1.0]], ['2, k, 2', [0.0252293, 0.180769, 1.0]], ['2, k, 3', [0.0233593, 0.331255, 1.0]], ['2, k, 4', [-0.157714, 0.0737539, 1.0]], ['2, k, 5', [-0.231779, -0.178577, 1.0]], ['2, k, 6', [-0.251456, -0.41965, 1.0]], ['2, k, 7', [-0.246049, -0.49202, 1.0]], ['2, k, 8', [0.220087, 0.0773773, 1.0]], ['2, k, 9', [0.298548, -0.176659, 1.0]], ['2, k, 10', [0.329254, -0.422704, 1.0]], ['2, k, 11', [0.318645, -0.474097, 1.0]], ['2, k, 12', [-0.0251985, -0.421089, 1.0]], ['2, k, 13', [-0.071296, -0.757451, 1.0]], ['2, k, 14', [-0.0799428, -1.12168, 1.0]], ['2, k, 15', [-0.136038, -1.182, 1.0]], ['2, k, 16', [0.147596, -0.419349, 1.0]], ['2, k, 17', [0.19934, -0.758905, 1.0]], ['2, k, 18', [0.178658, -1.11368, 1.0]], ['2, k, 19', [0.200764, -1.17607, 1.0]], ['2, k, 20', [0.0296851, 0.106924, 1.0]], ['2, k, 21', [-0.239127, -0.579412, 1.0]], ['2, k, 22', [-0.191689, -0.479205, 1.0]], ['2, k, 23', [0.322425, -0.561508, 1.0]], ['2, k, 24', [0.277907, -0.46178, 1.0]]]
[['2, k, 0', [0.0621954, -0.427752, 1.0]], ['2, k, 1', [0.0432695, -0.119396, 1.0]], ['2, k, 2', [0.0252233, 0.180772, 1.0]], ['2, k, 3', [0.0233828, 0.331253, 1.0]], ['2, k, 4', [-0.157763, 0.0737628, 1.0]], ['2, k, 5', [-0.231314, -0.178371, 1.0]], ['2, k, 6', [-0.250731, -0.420904, 1.0]], ['2, k, 7', [-0.242255, -0.491297, 1.0]], ['2, k, 8', [0.220075, 0.0772578, 1.0]], ['2, k, 9', [0.297977, -0.17613, 1.0]], ['2, k, 10', [0.328034, -0.423327, 1.0]], ['2, k, 11', [0.317945, -0.475937, 1.0]], ['2, k, 12', [-0.025283, -0.421106, 1.0]], ['2, k, 13', [-0.071344, -0.757369, 1.0]], ['2, k, 14', [-0.0796872, -1.12188, 1.0]], ['2, k, 15', [-0.135442, -1.18172, 1.0]], ['2, k, 16', [0.147495, -0.419436, 1.0]], ['2, k, 17', [0.199344, -0.758852, 1.0]], ['2, k, 18', [0.178771, -1.11357, 1.0]], ['2, k, 19', [0.20178, -1.1771, 1.0]], ['2, k, 20', [0.0296767, 0.106925, 1.0]], ['2, k, 21', [-0.236795, -0.577083, 1.0]], ['2, k, 22', [-0.173151, -0.465747, 1.0]], ['2, k, 23', [0.322658, -0.565008, 1.0]], ['2, k, 24', [0.277113, -0.461525, 1.0]]]
[['2, k, 0', [0.0607101, -0.427481, 1.0]], ['2, k, 1', [0.04277, -0.119366, 1.0]], ['2, k, 2', [0.02511, 0.180714, 1.0]], ['2, k, 3', [0.023388, 0.331245, 1.0]], ['2, k, 4', [-0.157837, 0.0739938, 1.0]], ['2, k, 5', [-0.230459, -0.179389, 1.0]], ['2, k, 6', [-0.246605, -0.423399, 1.0]], ['2, k, 7', [-0.236969, -0.490215, 1.0]], ['2, k, 8', [0.220044, 0.0771677, 1.0]], ['2, k, 9', [0.297258, -0.175992, 1.0]], ['2, k, 10', [0.325319, -0.424515, 1.0]], ['2, k, 11', [0.314473, -0.476966, 1.0]], ['2, k, 12', [-0.0267721, -0.420636, 1.0]], ['2, k, 13', [-0.0713011, -0.757351, 1.0]], ['2, k, 14', [-0.0804517, -1.122, 1.0]], ['2, k, 15', [-0.135394, -1.18217, 1.0]], ['2, k, 16', [0.146038, -0.419361, 1.0]], ['2, k, 17', [0.199081, -0.758532, 1.0]], ['2, k, 18', [0.178688, -1.11348, 1.0]], ['2, k, 19', [0.199745, -1.17705, 1.0]], ['2, k, 20', [0.0295054, 0.10688, 1.0]], ['2, k, 21', [-0.228775, -0.575579, 1.0]], ['2, k, 22', [-0.195717, -0.478903, 1.0]], ['2, k, 23', [0.317641, -0.566878, 1.0]], ['2, k, 24', [0.272305, -0.460016, 1.0]]]
[['2, k, 0', [0.0607097, -0.427505, 1.0]], ['2, k, 1', [0.0427551, -0.119377, 1.0]], ['2, k, 2', [0.0250605, 0.180702, 1.0]], ['2, k, 3', [0.0234006, 0.331239, 1.0]], ['2, k, 4', [-0.157975, 0.0741952, 1.0]], ['2, k, 5', [-0.229388, -0.180112, 1.0]], ['2, k, 6', [-0.242779, -0.426031, 1.0]], ['2, k, 7', [-0.232104, -0.492375, 1.0]], ['2, k, 8', [0.220014, 0.0770644, 1.0]], ['2, k, 9', [0.296497, -0.176055, 1.0]], ['2, k, 10', [0.322838, -0.423838, 1.0]], ['2, k, 11', [0.310819, -0.474037, 1.0]], ['2, k, 12', [-0.0267721, -0.420635, 1.0]], ['2, k, 13', [-0.0716688, -0.757437, 1.0]], ['2, k, 14', [-0.0811355, -1.12235, 1.0]], ['2, k, 15', [-0.135484, -1.18259, 1.0]], ['2, k, 16', [0.14604, -0.419449, 1.0]], ['2, k, 17', [0.198892, -0.758111, 1.0]], ['2, k, 18', [0.178254, -1.11354, 1.0]], ['2, k, 19', [0.198834, -1.17723, 1.0]], ['2, k, 20', [0.0294664, 0.106869, 1.0]], ['2, k, 21', [-0.223878, -0.580717, 1.0]], ['2, k, 22', [-0.191581, -0.478687, 1.0]], ['2, k, 23', [0.312588, -0.562228, 1.0]], ['2, k, 24', [0.270324, -0.454176, 1.0]]]
[['2, k, 0', [0.0585739, -0.426523, 1.0]], ['2, k, 1', [0.0420531, -0.119145, 1.0]], ['2, k, 2', [0.0249846, 0.180653, 1.0]], ['2, k, 3', [0.0234168, 0.331215, 1.0]], ['2, k, 4', [-0.158131, 0.0744043, 1.0]], ['2, k, 5', [-0.227493, -0.181972, 1.0]], ['2, k, 6', [-0.238201, -0.42633, 1.0]], ['2, k, 7', [-0.226929, -0.495168, 1.0]], ['2, k, 8', [0.219998, 0.0770392, 1.0]], ['2, k, 9', [0.295476, -0.176421, 1.0]], ['2, k, 10', [0.319466, -0.42144, 1.0]], ['2, k, 11', [0.306677, -0.472938, 1.0]], ['2, k, 12', [-0.0289251, -0.419475, 1.0]], ['2, k, 13', [-0.0717602, -0.757472, 1.0]], ['2, k, 14', [-0.0811758, -1.12236, 1.0]], ['2, k, 15', [-0.135192, -1.18241, 1.0]], ['2, k, 16', [0.143989, -0.418657, 1.0]], ['2, k, 17', [0.198553, -0.757654, 1.0]], ['2, k, 18', [0.178124, -1.11375, 1.0]], ['2, k, 19', [0.199831, -1.17691, 1.0]], ['2, k, 20', [0.0293075, 0.10685, 1.0]], ['2, k, 21', [-0.217701, -0.582017, 1.0]], ['2, k, 22', [-0.187528, -0.480569, 1.0]], ['2, k, 23', [0.305223, -0.562195, 1.0]], ['2, k, 24', [0.269122, -0.453932, 1.0]]]
[['2, k, 0', [0.057497, -0.426395, 1.0]], ['2, k, 1', [0.0417001, -0.119108, 1.0]], ['2, k, 2', [0.0249725, 0.180631, 1.0]], ['2, k, 3', [0.0234262, 0.331199, 1.0]], ['2, k, 4', [-0.158184, 0.0745709, 1.0]], ['2, k, 5', [-0.229805, -0.193884, 1.0]], ['2, k, 6', [-0.234845, -0.42699, 1.0]], ['2, k, 7', [-0.22058, -0.499704, 1.0]], ['2, k, 8', [0.219999, 0.0770194, 1.0]], ['2, k, 9', [0.297843, -0.187189, 1.0]], ['2, k, 10', [0.315271, -0.416405, 1.0]], ['2, k, 11', [0.302588, -0.471887, 1.0]], ['2, k, 12', [-0.0299878, -0.419274, 1.0]], ['2, k, 13', [-0.0727923, -0.757735, 1.0]], ['2, k, 14', [-0.0812802, -1.12251, 1.0]], ['2, k, 15', [-0.135556, -1.18272, 1.0]], ['2, k, 16', [0.142938, -0.418604, 1.0]], ['2, k, 17', [0.198608, -0.75782, 1.0]], ['2, k, 18', [0.178067, -1.11412, 1.0]], ['2, k, 19', [0.199811, -1.17749, 1.0]], ['2, k, 20', [0.0292587, 0.106836, 1.0]], ['2, k, 21', [-0.208795, -0.584034, 1.0]], ['2, k, 22', [-0.179423, -0.486344, 1.0]], ['2, k, 23', [0.30365, -0.56131, 1.0]], ['2, k, 24', [0.263194, -0.45398, 1.0]]]
[['2, k, 0', [0.0563347, -0.4265, 1.0]], ['2, k, 1', [0.0410084, -0.119105, 1.0]], ['2, k, 2', [0.024761, 0.180619, 1.0]], ['2, k, 3', [0.0234129, 0.331198, 1.0]], ['2, k, 4', [-0.158269, 0.0748182, 1.0]], ['2, k, 5', [-0.229989, -0.194887, 1.0]], ['2, k, 6', [-0.230984, -0.433019, 1.0]], ['2, k, 7', [-0.218054, -0.502242, 1.0]], ['2, k, 8', [0.219958, 0.0770153, 1.0]], ['2, k, 9', [0.296999, -0.187288, 1.0]], ['2, k, 10', [0.312861, -0.416806, 1.0]], ['2, k, 11', [0.300106, -0.471718, 1.0]], ['2, k, 12', [-0.0310241, -0.419802, 1.0]], ['2, k, 13', [-0.0728626, -0.757713, 1.0]], ['2, k, 14', [-0.0809274, -1.12272, 1.0]], ['2, k, 15', [-0.135939, -1.18294, 1.0]], ['2, k, 16', [0.141583, -0.418281, 1.0]], ['2, k, 17', [0.198651, -0.757706, 1.0]], ['2, k, 18', [0.177689, -1.11351, 1.0]], ['2, k, 19', [0.199573, -1.1772, 1.0]], ['2, k, 20', [0.028938, 0.106833, 1.0]], ['2, k, 21', [-0.202088, -0.589587, 1.0]], ['2, k, 22', [-0.176871, -0.490855, 1.0]], ['2, k, 23', [0.299009, -0.56066, 1.0]], ['2, k, 24', [0.267964, -0.477369, 1.0]]]
[['2, k, 0', [0.0562881, -0.426908, 1.0]], ['2, k, 1', [0.0408853, -0.119199, 1.0]], ['2, k, 2', [0.0247055, 0.180618, 1.0]], ['2, k, 3', [0.0233871, 0.331225, 1.0]], ['2, k, 4', [-0.158324, 0.0749498, 1.0]], ['2, k, 5', [-0.230189, -0.196224, 1.0]], ['2, k, 6', [-0.230375, -0.432829, 1.0]], ['2, k, 7', [-0.217973, -0.50295, 1.0]], ['2, k, 8', [0.219909, 0.077093, 1.0]], ['2, k, 9', [0.29623, -0.187887, 1.0]], ['2, k, 10', [0.309862, -0.424254, 1.0]], ['2, k, 11', [0.300632, -0.474127, 1.0]], ['2, k, 12', [-0.0309327, -0.420515, 1.0]], ['2, k, 13', [-0.0729658, -0.757756, 1.0]], ['2, k, 14', [-0.0808356, -1.12263, 1.0]], ['2, k, 15', [-0.136264, -1.18265, 1.0]], ['2, k, 16', [0.141417, -0.418404, 1.0]], ['2, k, 17', [0.198676, -0.759126, 1.0]], ['2, k, 18', [0.17743, -1.11403, 1.0]], ['2, k, 19', [0.198242, -1.17801, 1.0]], ['2, k, 20', [0.0288588, 0.106823, 1.0]], ['2, k, 21', [-0.201942, -0.588377, 1.0]], ['2, k, 22', [-0.173394, -0.502038, 1.0]], ['2, k, 23', [0.298283, -0.564175, 1.0]], ['2, k, 24', [0.263517, -0.463176, 1.0]]]
