[[0, -0.347483, -0.23298, 2.58189, 1.0], [1, -0.330249, 0.0727182, 2.50836, 1.0], [2, -0.311473, 0.370516, 2.42174, 1.0], [3, -0.309581, 0.510892, 2.37631, 1.0], [4, -0.515284, 0.282583, 2.47616, 1.0], [5, -0.649181, 0.0903015, 2.64027, 1.0], [6, -0.621895, -0.154291, 2.64969, 1.0], [7, -0.554749, -0.225758, 2.58265, 1.0], [8, -0.130748, 0.286448, 2.47523, 1.0], [9, -0.0213478, 0.0896609, 2.63154, 1.0], [10, -0.0716712, -0.14862, 2.57973, 1.0], [11, -0.1074, -0.162462, 2.56976, 1.0], [12, -0.43026, -0.230526, 2.54321, 1.0], [13, -0.449118, -0.6702, 2.66291, 1.0], [14, -0.476636, -1.03086, 2.78124, 1.0], [15, -0.486926, -1.10777, 2.68147, 1.0], [16, -0.254905, -0.228879, 2.54791, 1.0], [17, -0.261603, -0.674751, 2.6672, 1.0], [18, -0.266898, -1.03398, 2.76783, 1.0], [19, -0.245535, -1.09637, 2.65247, 1.0], [20, -0.316448, 0.297232, 2.44573, 1.0], [21, -0.550906, -0.327098, 2.60206, 1.0], [22, -0.511871, -0.21972, 2.53314, 1.0], [23, -0.156625, -0.24459, 2.5639, 1.0], [24, -0.154701, -0.126511, 2.47945, 1.0]]
[[0, -0.347592, -0.233093, 2.58196, 1.0], [1, -0.330301, 0.0726838, 2.50839, 1.0], [2, -0.311494, 0.370517, 2.42174, 1.0], [3, -0.309585, 0.510886, 2.37635, 1.0], [4, -0.515038, 0.282785, 2.47577, 1.0], [5, -0.649132, 0.090232, 2.64017, 1.0], [6, -0.575927, -0.158269, 2.60128, 1.0], [7, -0.555976, -0.204211, 2.57876, 1.0], [8, -0.130748, 0.286405, 2.47523, 1.0], [9, -0.021323, 0.0897194, 2.63163, 1.0], [10, -0.0716756, -0.14863, 2.57969, 1.0], [11, -0.114154, -0.197516, 2.56897, 1.0], [12, -0.430351, -0.230581, 2.54326, 1.0], [13, -0.449361, -0.669936, 2.66309, 1.0], [14, -0.47612, -1.03021, 2.78099, 1.0], [15, -0.486403, -1.09169, 2.69176, 1.0], [16, -0.255033, -0.229065, 2.54799, 1.0], [17, -0.261366, -0.67445, 2.66721, 1.0], [18, -0.266747, -1.03407, 2.76749, 1.0], [19, -0.247377, -1.08345, 2.66495, 1.0], [20, -0.316474, 0.297227, 2.44574, 1.0], [21, -0.535285, -0.296943, 2.57531, 1.0], [22, -0.519331, -0.207005, 2.53575, 1.0], [23, -0.151022, -0.242377, 2.56665, 1.0], [24, -0.132221, -0.174178, 2.52992, 1.0]]
[[0, -0.347598, -0.233031, 2.58192, 1.0], [1, -0.330292, 0.0727058, 2.50834, 1.0], [2, -0.311461, 0.370506, 2.42166, 1.0], [3, -0.309576, 0.510892, 2.37635, 1.0], [4, -0.514957, 0.282776, 2.4757, 1.0], [5, -0.649173, 0.0899492, 2.64018, 1.0], [6, -0.5757, -0.158224, 2.60092, 1.0], [7, -0.556678, -0.204643, 2.5782, 1.0], [8, -0.130739, 0.286375, 2.47523, 1.0], [9, -0.0213271, 0.0897501, 2.63163, 1.0], [10, -0.071484, -0.148683, 2.57955, 1.0], [11, -0.113607, -0.196879, 2.56726, 1.0], [12, -0.430357, -0.230505, 2.54322, 1.0], [13, -0.449486, -0.66984, 2.66308, 1.0], [14, -0.476121, -1.03007, 2.78113, 1.0], [15, -0.487298, -1.0866, 2.69606, 1.0], [16, -0.255039, -0.229016, 2.54795, 1.0], [17, -0.261145, -0.674171, 2.66704, 1.0], [18, -0.266741, -1.03386, 2.76738, 1.0], [19, -0.246994, -1.0831, 2.66506, 1.0], [20, -0.316449, 0.297226, 2.44567, 1.0], [21, -0.536844, -0.297233, 2.57378, 1.0], [22, -0.522565, -0.214018, 2.53039, 1.0], [23, -0.150913, -0.2422, 2.56479, 1.0], [24, -0.1322, -0.173931, 2.52911, 1.0]]
[[0, -0.347766, -0.233831, 2.58183, 1.0], [1, -0.330343, 0.0724747, 2.50827, 1.0], [2, -0.311465, 0.3705, 2.42161, 1.0], [3, -0.309525, 0.510942, 2.37638, 1.0], [4, -0.514917, 0.28278, 2.47566, 1.0], [5, -0.64956, 0.0897477, 2.64064, 1.0], [6, -0.575393, -0.15817, 2.60059, 1.0], [7, -0.556731, -0.207371, 2.57904, 1.0], [8, -0.130735, 0.286324, 2.47516, 1.0], [9, -0.0213195, 0.0897583, 2.63164, 1.0], [10, -0.0714758, -0.148758, 2.57942, 1.0], [11, -0.113955, -0.197029, 2.56653, 1.0], [12, -0.430519, -0.231256, 2.543, 1.0], [13, -0.449517, -0.669951, 2.6634, 1.0], [14, -0.475856, -1.0303, 2.78115, 1.0], [15, -0.488593, -1.08504, 2.69862, 1.0], [16, -0.255208, -0.229856, 2.54797, 1.0], [17, -0.262669, -0.697267, 2.67672, 1.0], [18, -0.266265, -1.0345, 2.76744, 1.0], [19, -0.245271, -1.08602, 2.65878, 1.0], [20, -0.316459, 0.297189, 2.44562, 1.0], [21, -0.537157, -0.297407, 2.57528, 1.0], [22, -0.517689, -0.286555, 2.535, 1.0], [23, -0.151673, -0.242763, 2.5637, 1.0], [24, -0.132292, -0.174138, 2.52978, 1.0]]
[[0, -0.347769, -0.233833, 2.58184, 1.0], [1, -0.33035, 0.0724716, 2.50829, 1.0], [2, -0.311478, 0.370498, 2.42162, 1.0], [3, -0.309504, 0.510943, 2.3764, 1.0], [4, -0.514751, 0.282746, 2.4754, 1.0], [5, -0.649581, 0.0897066, 2.64063, 1.0], [6, -0.575385, -0.15816, 2.6006, 1.0], [7, -0.557333, -0.203242, 2.58015, 1.0], [8, -0.130704, 0.286316, 2.47518, 1.0], [9, -0.02123, 0.0899521, 2.63178, 1.0], [10, -0.0713677, -0.148651, 2.57955, 1.0], [11, -0.113665, -0.19639, 2.56724, 1.0], [12, -0.430521, -0.231258, 2.54301, 1.0], [13, -0.449454, -0.670186, 2.66351, 1.0], [14, -0.474325, -1.03161, 2.78079, 1.0], [15, -0.488495, -1.08447, 2.69897, 1.0], [16, -0.25521, -0.229856, 2.54797, 1.0], [17, -0.262064, -0.687123, 2.67325, 1.0], [18, -0.265842, -1.03457, 2.76675, 1.0], [19, -0.244668, -1.08618, 2.65726, 1.0], [20, -0.31647, 0.297187, 2.44563, 1.0], [21, -0.534598, -0.29544, 2.57484, 1.0], [22, -0.535575, -0.212911, 2.52784, 1.0], [23, -0.150905, -0.242174, 2.56451, 1.0], [24, -0.131804, -0.173213, 2.53, 1.0]]
[[0, -0.347732, -0.233781, 2.58176, 1.0], [1, -0.330313, 0.0724796, 2.5083, 1.0], [2, -0.311363, 0.370486, 2.42175, 1.0], [3, -0.30947, 0.51094, 2.37644, 1.0], [4, -0.514741, 0.282767, 2.47543, 1.0], [5, -0.649279, 0.089637, 2.64061, 1.0], [6, -0.574869, -0.164025, 2.59728, 1.0], [7, -0.557721, -0.213199, 2.58036, 1.0], [8, -0.130663, 0.286313, 2.47518, 1.0], [9, -0.0212149, 0.0899548, 2.63178, 1.0], [10, -0.0713739, -0.148713, 2.57969, 1.0], [11, -0.111896, -0.198776, 2.56891, 1.0], [12, -0.430482, -0.231198, 2.54294, 1.0], [13, -0.4495, -0.670117, 2.66375, 1.0], [14, -0.47355, -1.03086, 2.78149, 1.0], [15, -0.488192, -1.08276, 2.70038, 1.0], [16, -0.255174, -0.229811, 2.54789, 1.0], [17, -0.261575, -0.683144, 2.67209, 1.0], [18, -0.264803, -1.03465, 2.76556, 1.0], [19, -0.244484, -1.08603, 2.65733, 1.0], [20, -0.316382, 0.297181, 2.44572, 1.0], [21, -0.544925, -0.303636, 2.58721, 1.0], [22, -0.529603, -0.22068, 2.52775, 1.0], [23, -0.14559, -0.241196, 2.55938, 1.0], [24, -0.131994, -0.174157, 2.52929, 1.0]]
[[0, -0.347501, -0.234088, 2.58188, 1.0], [1, -0.330224, 0.0723547, 2.50835, 1.0], [2, -0.311352, 0.370474, 2.42176, 1.0], [3, -0.309439, 0.510962, 2.37654, 1.0], [4, -0.514689, 0.28278, 2.47539, 1.0], [5, -0.649299, 0.0895574, 2.64069, 1.0], [6, -0.576575, -0.163135, 2.59856, 1.0], [7, -0.555014, -0.212956, 2.57759, 1.0], [8, -0.130542, 0.286211, 2.47532, 1.0], [9, -0.0211847, 0.0899776, 2.63185, 1.0], [10, -0.0713723, -0.148701, 2.57966, 1.0], [11, -0.112372, -0.198424, 2.56792, 1.0], [12, -0.430261, -0.231452, 2.54306, 1.0], [13, -0.449518, -0.670108, 2.66379, 1.0], [14, -0.473486, -1.03096, 2.78149, 1.0], [15, -0.488697, -1.08264, 2.69988, 1.0], [16, -0.254937, -0.230162, 2.548, 1.0], [17, -0.261026, -0.679665, 2.67019, 1.0], [18, -0.264999, -1.03443, 2.76576, 1.0], [19, -0.244623, -1.08533, 2.65799, 1.0], [20, -0.316358, 0.29715, 2.44573, 1.0], [21, -0.535128, -0.30198, 2.57239, 1.0], [22, -0.519436, -0.287432, 2.5368, 1.0], [23, -0.147679, -0.24083, 2.56081, 1.0], [24, -0.132028, -0.174251, 2.52883, 1.0]]
[[0, -0.347243, -0.234271, 2.58199, 1.0], [1, -0.330087, 0.0722738, 2.5084, 1.0], [2, -0.311302, 0.370469, 2.42177, 1.0], [3, -0.309345, 0.511047, 2.37659, 1.0], [4, -0.514667, 0.282726, 2.47556, 1.0], [5, -0.648717, 0.0892224, 2.64065, 1.0], [6, -0.576261, -0.162564, 2.59889, 1.0], [7, -0.554376, -0.210455, 2.57726, 1.0], [8, -0.130398, 0.286095, 2.47546, 1.0], [9, -0.0210894, 0.0901847, 2.63198, 1.0], [10, -0.0712916, -0.148471, 2.57966, 1.0], [11, -0.111899, -0.198604, 2.56874, 1.0], [12, -0.430002, -0.231623, 2.54317, 1.0], [13, -0.449508, -0.669807, 2.66373, 1.0], [14, -0.473396, -1.03078, 2.78181, 1.0], [15, -0.489421, -1.08191, 2.70177, 1.0], [16, -0.254688, -0.230349, 2.54808, 1.0], [17, -0.261102, -0.678894, 2.66981, 1.0], [18, -0.265622, -1.03461, 2.76555, 1.0], [19, -0.245034, -1.08445, 2.65901, 1.0], [20, -0.31629, 0.297131, 2.44575, 1.0], [21, -0.530039, -0.302575, 2.56624, 1.0], [22, -0.516051, -0.21295, 2.53638, 1.0], [23, -0.147839, -0.241084, 2.56352, 1.0], [24, -0.132238, -0.174253, 2.52977, 1.0]]
[[0, -0.347276, -0.234199, 2.58199, 1.0], [1, -0.330024, 0.0722399, 2.5084, 1.0], [2, -0.31089, 0.370146, 2.42177, 1.0], [3, -0.309291, 0.511091, 2.37663, 1.0], [4, -0.514427, 0.28277, 2.47547, 1.0], [5, -0.648181, 0.0889786, 2.64062, 1.0], [6, -0.5767, -0.16174, 2.59995, 1.0], [7, -0.554751, -0.21345, 2.57823, 1.0], [8, -0.130232, 0.285964, 2.47558, 1.0], [9, -0.0211071, 0.0901297, 2.63204, 1.0], [10, -0.0712605, -0.148515, 2.57962, 1.0], [11, -0.112323, -0.199397, 2.5684, 1.0], [12, -0.430039, -0.231512, 2.54318, 1.0], [13, -0.449512, -0.669858, 2.66378, 1.0], [14, -0.473239, -1.03087, 2.78209, 1.0], [15, -0.489426, -1.08191, 2.70176, 1.0], [16, -0.254715, -0.230307, 2.54809, 1.0], [17, -0.261139, -0.677968, 2.66945, 1.0], [18, -0.26598, -1.03476, 2.76602, 1.0], [19, -0.244888, -1.08412, 2.65931, 1.0], [20, -0.315991, 0.296902, 2.44576, 1.0], [21, -0.537071, -0.303684, 2.57499, 1.0], [22, -0.517922, -0.293615, 2.53625, 1.0], [23, -0.145674, -0.241353, 2.561, 1.0], [24, -0.131149, -0.17411, 2.52809, 1.0]]
[[0, -0.346864, -0.234383, 2.58226, 1.0], [1, -0.329787, 0.0721037, 2.5087, 1.0], [2, -0.310816, 0.370095, 2.4221, 1.0], [3, -0.309155, 0.511193, 2.37695, 1.0], [4, -0.514287, 0.282788, 2.47551, 1.0], [5, -0.647724, 0.0887517, 2.64079, 1.0], [6, -0.59711, -0.153622, 2.62185, 1.0], [7, -0.557203, -0.217923, 2.58296, 1.0], [8, -0.130076, 0.285848, 2.4757, 1.0], [9, -0.0211303, 0.0901058, 2.63228, 1.0], [10, -0.0711159, -0.148587, 2.57995, 1.0], [11, -0.113412, -0.1972, 2.56862, 1.0], [12, -0.429563, -0.231291, 2.54337, 1.0], [13, -0.449535, -0.669913, 2.66398, 1.0], [14, -0.473291, -1.03087, 2.78213, 1.0], [15, -0.490258, -1.08226, 2.70068, 1.0], [16, -0.254194, -0.231145, 2.54857, 1.0], [17, -0.261014, -0.677274, 2.66919, 1.0], [18, -0.265263, -1.03498, 2.7646, 1.0], [19, -0.244923, -1.08401, 2.65978, 1.0], [20, -0.315877, 0.296826, 2.44608, 1.0], [21, -0.534702, -0.311318, 2.57559, 1.0], [22, -0.519699, -0.29399, 2.53967, 1.0], [23, -0.150852, -0.242077, 2.56352, 1.0], [24, -0.132154, -0.173967, 2.52997, 1.0]]
[[0, -0.347016, -0.234381, 2.58272, 1.0], [1, -0.329812, 0.072098, 2.50906, 1.0], [2, -0.310773, 0.370126, 2.42237, 1.0], [3, -0.309059, 0.511254, 2.3771, 1.0], [4, -0.514487, 0.28276, 2.4764, 1.0], [5, -0.647374, 0.0886265, 2.64093, 1.0], [6, -0.596928, -0.153734, 2.62153, 1.0], [7, -0.555819, -0.224033, 2.58141, 1.0], [8, -0.130008, 0.285794, 2.47577, 1.0], [9, -0.0211186, 0.0902022, 2.63234, 1.0], [10, -0.0710207, -0.148481, 2.58003, 1.0], [11, -0.115504, -0.200629, 2.57036, 1.0], [12, -0.429719, -0.230573, 2.5438, 1.0], [13, -0.449734, -0.670781, 2.66471, 1.0], [14, -0.473016, -1.03125, 2.78205, 1.0], [15, -0.490067, -1.08238, 2.70057, 1.0], [16, -0.254525, -0.231988, 2.5495, 1.0], [17, -0.261049, -0.691592, 2.67691, 1.0], [18, -0.264921, -1.03714, 2.7636, 1.0], [19, -0.243865, -1.08623, 2.65655, 1.0], [20, -0.315846, 0.296845, 2.44637, 1.0], [21, -0.531226, -0.316103, 2.57159, 1.0], [22, -0.517844, -0.298326, 2.53582, 1.0], [23, -0.154889, -0.24519, 2.56452, 1.0], [24, -0.132222, -0.174356, 2.52885, 1.0]]
