[['2, k, 0', [0.0213502, -0.5705284, 1.0]], ['2, k, 1', [0.0463296, -0.2070557, 1.0]], ['2, k, 2', [0.07049195, 0.1447, 1.0]], ['2, k, 3', [0.07343833, 0.277887, 1.0]], ['2, k, 4', [-0.08126689, 0.07444873, 1.0]], ['2, k, 5', [-0.1542958, -0.06038242, 1.0]], ['2, k, 6', [-0.132286, -0.1381513, 1.0]], ['2, k, 7', [-0.1567856, -0.1836586, 1.0]], ['2, k, 8', [0.2509716, 0.08236361, 1.0]], ['2, k, 9', [0.3717857, -0.1356349, 1.0]], ['2, k, 10', [0.4351643, -0.3702728, 1.0]], ['2, k, 11', [0.4482847, -0.4702666, 1.0]], ['2, k, 12', [-0.09254508, -0.5509888, 1.0]], ['2, k, 13', [-0.1475417, -0.2743598, 1.0]], ['2, k, 14', [-0.1157997, -0.625471, 1.0]], ['2, k, 15', [-0.101449, -0.6797863, 1.0]], ['2, k, 16', [0.1350773, -0.5712076, 1.0]], ['2, k, 17', [0.2138542, -0.2739215, 1.0]], ['2, k, 18', [0.1164409, -0.6213593, 1.0]], ['2, k, 19', [0.1192353, -0.6719128, 1.0]], ['2, k, 20', [0.0646937, 0.05816272, 1.0]], ['2, k, 21', [-0.1703176, -0.2170357, 1.0]], ['2, k, 22', [-0.2044691, -0.1659822, 1.0]], ['2, k, 23', [0.4804602, -0.5368711, 1.0]], ['2, k, 24', [0.4037712, -0.4768894, 1.0]]]
[['2, k, 0', [0.02072689, -0.5710031, 1.0]], ['2, k, 1', [0.04621264, -0.2072489, 1.0]], ['2, k, 2', [0.07052694, 0.1446694, 1.0]], ['2, k, 3', [0.07334044, 0.2779323, 1.0]], ['2, k, 4', [-0.08134999, 0.07455622, 1.0]], ['2, k, 5', [-0.1703252, -0.08456891, 1.0]], ['2, k, 6', [-0.1168971, -0.1602634, 1.0]], ['2, k, 7', [-0.1515658, -0.1881464, 1.0]], ['2, k, 8', [0.2546696, 0.07886007, 1.0]], ['2, k, 9', [0.3715885, -0.1349387, 1.0]], ['2, k, 10', [0.4313298, -0.3692511, 1.0]], ['2, k, 11', [0.440422, -0.4528614, 1.0]], ['2, k, 12', [-0.09272036, -0.5510079, 1.0]], ['2, k, 13', [-0.1474609, -0.2746342, 1.0]], ['2, k, 14', [-0.1157884, -0.6254605, 1.0]], ['2, k, 15', [-0.09780012, -0.6950002, 1.0]], ['2, k, 16', [0.1334898, -0.5725157, 1.0]], ['2, k, 17', [0.2137058, -0.273829, 1.0]], ['2, k, 18', [0.11655, -0.6215125, 1.0]], ['2, k, 19', [0.1201302, -0.6719622, 1.0]], ['2, k, 20', [0.06470557, 0.05811609, 1.0]], ['2, k, 21', [-0.1709118, -0.2219537, 1.0]], ['2, k, 22', [-0.2044962, -0.1611563, 1.0]], ['2, k, 23', [0.4692425, -0.5137596, 1.0]], ['2, k, 24', [0.3975077, -0.4691548, 1.0]]]
[['2, k, 0', [0.02043933, -0.5681381, 1.0]], ['2, k, 1', [0.0460218, -0.2066294, 1.0]], ['2, k, 2', [0.07040594, 0.1446994, 1.0]], ['2, k, 3', [0.07319837, 0.2778773, 1.0]], ['2, k, 4', [-0.08136597, 0.07448693, 1.0]], ['2, k, 5', [-0.1628291, -0.08467021, 1.0]], ['2, k, 6', [-0.1060577, -0.1585452, 1.0]], ['2, k, 7', [-0.150327, -0.190135, 1.0]], ['2, k, 8', [0.2551112, 0.07772475, 1.0]], ['2, k, 9', [0.3714706, -0.1352908, 1.0]], ['2, k, 10', [0.430431, -0.3689429, 1.0]], ['2, k, 11', [0.4365313, -0.4521242, 1.0]], ['2, k, 12', [-0.09405546, -0.5475569, 1.0]], ['2, k, 13', [-0.1472317, -0.2735479, 1.0]], ['2, k, 14', [-0.1161104, -0.6248841, 1.0]], ['2, k, 15', [-0.107459, -0.6754762, 1.0]], ['2, k, 16', [0.134267, -0.5692196, 1.0]], ['2, k, 17', [0.2137342, -0.2734944, 1.0]], ['2, k, 18', [0.1119983, -0.6182739, 1.0]], ['2, k, 19', [0.1159383, -0.6690707, 1.0]], ['2, k, 20', [0.0645944, 0.0582033, 1.0]], ['2, k, 21', [-0.1709079, -0.224992, 1.0]], ['2, k, 22', [-0.2009927, -0.1628893, 1.0]], ['2, k, 23', [0.4659123, -0.5145988, 1.0]], ['2, k, 24', [0.3937203, -0.4639826, 1.0]]]
[['2, k, 0', [0.02096786, -0.5672519, 1.0]], ['2, k, 1', [0.04618767, -0.2063762, 1.0]], ['2, k, 2', [0.07041428, 0.1446477, 1.0]], ['2, k, 3', [0.0730343, 0.2777801, 1.0]], ['2, k, 4', [-0.08136185, 0.07443256, 1.0]], ['2, k, 5', [-0.1588916, -0.05596938, 1.0]], ['2, k, 6', [-0.1163925, -0.1439594, 1.0]], ['2, k, 7', [-0.1501634, -0.1884658, 1.0]], ['2, k, 8', [0.2538565, 0.07888273, 1.0]], ['2, k, 9', [0.3700965, -0.1349171, 1.0]], ['2, k, 10', [0.4278427, -0.3681174, 1.0]], ['2, k, 11', [0.4269723, -0.4524412, 1.0]], ['2, k, 12', [-0.09398304, -0.5464739, 1.0]], ['2, k, 13', [-0.1471539, -0.2739914, 1.0]], ['2, k, 14', [-0.1162217, -0.6251999, 1.0]], ['2, k, 15', [-0.097815, -0.68081, 1.0]], ['2, k, 16', [0.1352131, -0.5683407, 1.0]], ['2, k, 17', [0.212197, -0.2786715, 1.0]], ['2, k, 18', [0.1111187, -0.6202484, 1.0]], ['2, k, 19', [0.114739, -0.6711662, 1.0]], ['2, k, 20', [0.06461557, 0.05819008, 1.0]], ['2, k, 21', [-0.1672688, -0.222649, 1.0]], ['2, k, 22', [-0.2022934, -0.1640022, 1.0]], ['2, k, 23', [0.4485527, -0.5114079, 1.0]], ['2, k, 24', [0.381027, -0.4579227, 1.0]]]
[['2, k, 0', [0.0207874, -0.5670491, 1.0]], ['2, k, 1', [0.04613274, -0.2063356, 1.0]], ['2, k, 2', [0.0703904, 0.1445937, 1.0]], ['2, k, 3', [0.07292356, 0.2777774, 1.0]], ['2, k, 4', [-0.08136378, 0.0744167, 1.0]], ['2, k, 5', [-0.1506358, -0.07820442, 1.0]], ['2, k, 6', [-0.1573374, -0.1481203, 1.0]], ['2, k, 7', [-0.1543326, -0.1902953, 1.0]], ['2, k, 8', [0.2523237, 0.08037549, 1.0]], ['2, k, 9', [0.3698533, -0.1350893, 1.0]], ['2, k, 10', [0.4262299, -0.3681161, 1.0]], ['2, k, 11', [0.4234505, -0.4527233, 1.0]], ['2, k, 12', [-0.09434694, -0.546231, 1.0]], ['2, k, 13', [-0.1471616, -0.2741539, 1.0]], ['2, k, 14', [-0.1167261, -0.6252607, 1.0]], ['2, k, 15', [-0.1003426, -0.6770868, 1.0]], ['2, k, 16', [0.1351182, -0.5681273, 1.0]], ['2, k, 17', [0.2111512, -0.2824305, 1.0]], ['2, k, 18', [0.08811146, -0.6271275, 1.0]], ['2, k, 19', [0.1108692, -0.7372071, 1.0]], ['2, k, 20', [0.06458949, 0.05816773, 1.0]], ['2, k, 21', [-0.1655442, -0.2283194, 1.0]], ['2, k, 22', [-0.2041279, -0.1668452, 1.0]], ['2, k, 23', [0.4430608, -0.5123761, 1.0]], ['2, k, 24', [0.3790782, -0.4596355, 1.0]]]
[['2, k, 0', [0.02078504, -0.5671266, 1.0]], ['2, k, 1', [0.04613001, -0.2063591, 1.0]], ['2, k, 2', [0.07038631, 0.1445671, 1.0]], ['2, k, 3', [0.07274481, 0.2777445, 1.0]], ['2, k, 4', [-0.08135428, 0.07439025, 1.0]], ['2, k, 5', [-0.152201, -0.06061263, 1.0]], ['2, k, 6', [-0.1333079, -0.1386254, 1.0]], ['2, k, 7', [-0.1513957, -0.1903329, 1.0]], ['2, k, 8', [0.2514265, 0.08119933, 1.0]], ['2, k, 9', [0.369374, -0.1350059, 1.0]], ['2, k, 10', [0.4246275, -0.3679896, 1.0]], ['2, k, 11', [0.4198399, -0.4520938, 1.0]], ['2, k, 12', [-0.09446309, -0.546381, 1.0]], ['2, k, 13', [-0.1471947, -0.274114, 1.0]], ['2, k, 14', [-0.1166734, -0.6253206, 1.0]], ['2, k, 15', [-0.1015354, -0.6777602, 1.0]], ['2, k, 16', [0.1351855, -0.5683256, 1.0]], ['2, k, 17', [0.2113801, -0.28249, 1.0]], ['2, k, 18', [0.1081977, -0.6341467, 1.0]], ['2, k, 19', [0.1170571, -0.6994202, 1.0]], ['2, k, 20', [0.0645836, 0.05814496, 1.0]], ['2, k, 21', [-0.1666255, -0.2253362, 1.0]], ['2, k, 22', [-0.204794, -0.164783, 1.0]], ['2, k, 23', [0.4362401, -0.5124528, 1.0]], ['2, k, 24', [0.3712931, -0.4472947, 1.0]]]
[['2, k, 0', [0.02090163, -0.5671577, 1.0]], ['2, k, 1', [0.04606746, -0.2064262, 1.0]], ['2, k, 2', [0.06977829, 0.144145, 1.0]], ['2, k, 3', [0.0725254, 0.277656, 1.0]], ['2, k, 4', [-0.08136943, 0.07439145, 1.0]], ['2, k, 5', [-0.1522538, -0.0605619, 1.0]], ['2, k, 6', [-0.1332012, -0.1383511, 1.0]], ['2, k, 7', [-0.1501056, -0.1898832, 1.0]], ['2, k, 8', [0.2505707, 0.08209711, 1.0]], ['2, k, 9', [0.3689511, -0.1354414, 1.0]], ['2, k, 10', [0.4235327, -0.3683322, 1.0]], ['2, k, 11', [0.4187278, -0.4566646, 1.0]], ['2, k, 12', [-0.09425083, -0.5464502, 1.0]], ['2, k, 13', [-0.1471449, -0.2745418, 1.0]], ['2, k, 14', [-0.1166971, -0.6253554, 1.0]], ['2, k, 15', [-0.1016422, -0.6785121, 1.0]], ['2, k, 16', [0.1354476, -0.5683696, 1.0]], ['2, k, 17', [0.2117974, -0.2810299, 1.0]], ['2, k, 18', [0.1078953, -0.6305485, 1.0]], ['2, k, 19', [0.127962, -0.7411887, 1.0]], ['2, k, 20', [0.06415065, 0.05784326, 1.0]], ['2, k, 21', [-0.1666114, -0.224972, 1.0]], ['2, k, 22', [-0.2030206, -0.1649476, 1.0]], ['2, k, 23', [0.4373985, -0.5180382, 1.0]], ['2, k, 24', [0.3710153, -0.4604694, 1.0]]]
[['2, k, 0', [0.02088201, -0.5682067, 1.0]], ['2, k, 1', [0.04608778, -0.2067209, 1.0]], ['2, k, 2', [0.06986551, 0.1439852, 1.0]], ['2, k, 3', [0.07229317, 0.2775907, 1.0]], ['2, k, 4', [-0.08137813, 0.07431749, 1.0]], ['2, k, 5', [-0.152411, -0.06054047, 1.0]], ['2, k, 6', [-0.1324268, -0.1386825, 1.0]], ['2, k, 7', [-0.1501122, -0.1898869, 1.0]], ['2, k, 8', [0.2502915, 0.08246285, 1.0]], ['2, k, 9', [0.3686871, -0.1354768, 1.0]], ['2, k, 10', [0.4226505, -0.3686068, 1.0]], ['2, k, 11', [0.418884, -0.4575249, 1.0]], ['2, k, 12', [-0.09389215, -0.5474891, 1.0]], ['2, k, 13', [-0.1471787, -0.2744957, 1.0]], ['2, k, 14', [-0.1167022, -0.6254011, 1.0]], ['2, k, 15', [-0.1011693, -0.6778004, 1.0]], ['2, k, 16', [0.134905, -0.5695307, 1.0]], ['2, k, 17', [0.2124027, -0.2787097, 1.0]], ['2, k, 18', [0.08211464, -0.6269093, 1.0]], ['2, k, 19', [0.119316, -0.7312835, 1.0]], ['2, k, 20', [0.0642019, 0.05766487, 1.0]], ['2, k, 21', [-0.1660008, -0.2256685, 1.0]], ['2, k, 22', [-0.2019075, -0.1641565, 1.0]], ['2, k, 23', [0.4381127, -0.5182384, 1.0]], ['2, k, 24', [0.372662, -0.4585013, 1.0]]]
[['2, k, 0', [0.0205854, -0.5678343, 1.0]], ['2, k, 1', [0.04587585, -0.2065931, 1.0]], ['2, k, 2', [0.06974545, 0.1439623, 1.0]], ['2, k, 3', [0.07211973, 0.2775465, 1.0]], ['2, k, 4', [-0.08138409, 0.07428786, 1.0]], ['2, k, 5', [-0.1527047, -0.06029645, 1.0]], ['2, k, 6', [-0.1318747, -0.1395287, 1.0]], ['2, k, 7', [-0.1504945, -0.1899077, 1.0]], ['2, k, 8', [0.2536212, 0.07967503, 1.0]], ['2, k, 9', [0.3683915, -0.1357149, 1.0]], ['2, k, 10', [0.4226483, -0.3687747, 1.0]], ['2, k, 11', [0.4216531, -0.4574129, 1.0]], ['2, k, 12', [-0.09430913, -0.5471196, 1.0]], ['2, k, 13', [-0.1472246, -0.2745068, 1.0]], ['2, k, 14', [-0.1167681, -0.6256436, 1.0]], ['2, k, 15', [-0.1042583, -0.6797813, 1.0]], ['2, k, 16', [0.134665, -0.5689278, 1.0]], ['2, k, 17', [0.2129358, -0.2773613, 1.0]], ['2, k, 18', [0.1186626, -0.6077721, 1.0]], ['2, k, 19', [0.1220401, -0.6588546, 1.0]], ['2, k, 20', [0.06405105, 0.05766944, 1.0]], ['2, k, 21', [-0.1653492, -0.2257553, 1.0]], ['2, k, 22', [-0.2028138, -0.1647955, 1.0]], ['2, k, 23', [0.4420891, -0.5185313, 1.0]], ['2, k, 24', [0.3757968, -0.4650775, 1.0]]]
[['2, k, 0', [0.02089871, -0.5695255, 1.0]], ['2, k, 1', [0.04565625, -0.2073897, 1.0]], ['2, k, 2', [0.06909212, 0.1433806, 1.0]], ['2, k, 3', [0.07198825, 0.2772912, 1.0]], ['2, k, 4', [-0.08139826, 0.0742, 1.0]], ['2, k, 5', [-0.1531362, -0.05941185, 1.0]], ['2, k, 6', [-0.1316928, -0.1393118, 1.0]], ['2, k, 7', [-0.1506831, -0.1902628, 1.0]], ['2, k, 8', [0.2518488, 0.08097704, 1.0]], ['2, k, 9', [0.3680745, -0.1357937, 1.0]], ['2, k, 10', [0.4227121, -0.3688372, 1.0]], ['2, k, 11', [0.424236, -0.457181, 1.0]], ['2, k, 12', [-0.09353382, -0.5499614, 1.0]], ['2, k, 13', [-0.1473436, -0.2746559, 1.0]], ['2, k, 14', [-0.1168163, -0.625669, 1.0]], ['2, k, 15', [-0.1089575, -0.6762137, 1.0]], ['2, k, 16', [0.1347032, -0.569769, 1.0]], ['2, k, 17', [0.2130022, -0.2764372, 1.0]], ['2, k, 18', [0.06118989, -0.6443954, 1.0]], ['2, k, 19', [0.1211436, -0.7368506, 1.0]], ['2, k, 20', [0.0635182, 0.05705567, 1.0]], ['2, k, 21', [-0.166404, -0.226023, 1.0]], ['2, k, 22', [-0.2074219, -0.1697929, 1.0]], ['2, k, 23', [0.4463547, -0.5175069, 1.0]], ['2, k, 24', [0.3780677, -0.4692466, 1.0]]]
[['2, k, 0', [0.0210054, -0.570078, 1.0]], ['2, k, 1', [0.04562743, -0.2077263, 1.0]], ['2, k, 2', [0.06897277, 0.1431684, 1.0]], ['2, k, 3', [0.0717267, 0.2769887, 1.0]], ['2, k, 4', [-0.08141255, 0.07417886, 1.0]], ['2, k, 5', [-0.1540976, -0.05887189, 1.0]], ['2, k, 6', [-0.1315695, -0.139229, 1.0]], ['2, k, 7', [-0.150966, -0.1884597, 1.0]], ['2, k, 8', [0.2512772, 0.08138557, 1.0]], ['2, k, 9', [0.3681128, -0.1358862, 1.0]], ['2, k, 10', [0.4229117, -0.3689133, 1.0]], ['2, k, 11', [0.4286608, -0.4569869, 1.0]], ['2, k, 12', [-0.09329647, -0.5504683, 1.0]], ['2, k, 13', [-0.1473342, -0.2746367, 1.0]], ['2, k, 14', [-0.1167496, -0.6259173, 1.0]], ['2, k, 15', [-0.1065674, -0.6723633, 1.0]], ['2, k, 16', [0.1346486, -0.5703436, 1.0]], ['2, k, 17', [0.213507, -0.2747026, 1.0]], ['2, k, 18', [0.116659, -0.6211841, 1.0]], ['2, k, 19', [0.1195733, -0.6718568, 1.0]], ['2, k, 20', [0.06341176, 0.0568146, 1.0]], ['2, k, 21', [-0.1663669, -0.2215391, 1.0]], ['2, k, 22', [-0.2071225, -0.1697126, 1.0]], ['2, k, 23', [0.4512636, -0.5169392, 1.0]], ['2, k, 24', [0.3824249, -0.4699565, 1.0]]]
