[[0, -10.74709, 79.5897, -243.52554, 1], [1, -8.975136026766284, 109.37429770408369, -243.67212099137856, 1], [2, -7.592404516029975, 131.771188192612, -243.07538906733652, 1], [3, -7.192608455813064, 138.10571540966745, -242.65104753387743, 1], [4, 9.059810449279112, 125.2309815875642, -241.2736454668045, 1], [5, 13.68153688035358, 99.98272074445363, -239.75074556170333, 1], [6, 13.002129834496479, 77.94141081259502, -231.15927935563636, 1], [7, 0, 0, 0, 1], [8, -24.83532479222646, 124.53507996751637, -241.23630559000878, 1], [9, -27.06780361136292, 99.07187762573076, -240.18382391535056, 1], [10, -25.718466535269815, 75.22235808044746, -232.05492796789065, 1], [11, 0, 0, 0, 1], [12, -2.990330338450012, 79.06186605395821, -239.5538541080321, 1], [13, -1.1178545710728989, 42.716289293014405, -243.57351828872282, 1], [14, -2.642787519662232, 8.169554667279371, -245.642268404553, 1], [15, -3.984952593782419, -1.342937743212051, -234.9118742362172, 1], [16, -18.142085985737733, 79.88262365752729, -240.2259463396255, 1], [17, -19.758167612623996, 44.0883559434083, -245.0221523487247, 1], [18, -20.554128333022977, 8.53428706655847, -247.50021741169198, 1], [19, -21.671153950584227, -0.5633871470194372, -238.12024575950073, 1], [20, -7.592404516029975, 131.771188192612, -243.07538906733652, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.690089999999998, 79.58536666666667, -243.52560666666668, 1], [1, -8.940218700932522, 109.37128841116649, -243.6683775727823, 1], [2, -7.570329612334702, 131.7688849966582, -243.0685466825873, 1], [3, -7.1720361890562705, 138.10344933733873, -242.64334713748914, 1], [4, 9.170600450247653, 125.21338188108128, -241.2948735995649, 1], [5, 13.664988588650042, 99.94321446398199, -239.6975365280282, 1], [6, 12.968197094808529, 77.89255943784595, -231.10491925640704, 1], [7, 0, 0, 0, 1], [8, -24.770878365526038, 124.52560988212092, -241.15016614898107, 1], [9, -27.053830242831765, 99.07119731378405, -240.20335317506382, 1], [10, -25.816239458406738, 75.52976887347612, -232.15705535603064, 1], [11, 0, 0, 0, 1], [12, -2.9373500531610235, 79.06307608575575, -239.54534865846182, 1], [13, -1.1167445297441043, 42.87829205480556, -243.52013008911186, 1], [14, -2.593830432678636, 8.020861779892002, -245.71312783642844, 1], [15, -3.452222541923441, -1.5058953948092952, -234.40419773501412, 1], [16, -18.088959353857724, 79.87256103294756, -240.23420272574398, 1], [17, -19.74943965742135, 44.17238700009991, -244.9751422902655, 1], [18, -20.52323170230201, 8.517502986380016, -247.48645257932992, 1], [19, -21.60317148116549, -0.4405203240729705, -238.3330511227372, 1], [20, -7.570329612334702, 131.7688849966582, -243.0685466825873, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.658495999999998, 79.581826, -243.533974, 1], [1, -8.917820358334398, 109.36758661621786, -243.68060751416772, 1], [2, -7.553904630984508, 131.76562600876173, -243.08363384409165, 1], [3, -7.156635233028124, 138.1016123810287, -242.65960363081587, 1], [4, 9.192961942233, 125.19021802394803, -241.30620059074667, 1], [5, 13.673328336212126, 99.91083677255529, -239.71608413137295, 1], [6, 12.973583624643421, 77.87647774133765, -231.11366671458867, 1], [7, 0, 0, 0, 1], [8, -24.738099419537456, 124.49492234273706, -241.12625312361823, 1], [9, -27.03504875178424, 99.06816296814578, -240.2132796718235, 1], [10, -25.85300090327387, 75.61454920227504, -232.18038949164085, 1], [11, 0, 0, 0, 1], [12, -2.910012260193124, 79.06272423675384, -239.547354515807, 1], [13, -1.1060207742561228, 42.91227647962144, -243.51720750178313, 1], [14, -2.563960706779712, 7.965671411728344, -245.7052303952047, 1], [15, -3.3409264841687936, -1.5777340277029932, -234.4112542748624, 1], [16, -18.061105065007933, 79.86700200366718, -240.24869992209253, 1], [17, -19.725639386797095, 44.30599611240617, -244.91997623215187, 1], [18, -20.519951153836058, 8.564861624281292, -247.48800783411656, 1], [19, -21.527106076241775, -0.41665376214519334, -238.420942028743, 1], [20, -7.553904630984508, 131.76562600876173, -243.08363384409165, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.61993, 79.577716, -243.539086, 1], [1, -8.894030982716817, 109.36301102996738, -243.69464800752434, 1], [2, -7.539528625862376, 131.76183378492112, -243.10555102235978, 1], [3, -7.144820879120086, 138.09926692908022, -242.68446251150328, 1], [4, 9.234544990018364, 125.17440469179078, -241.3388748437563, 1], [5, 13.68798786223153, 99.88307322064686, -239.73350266369874, 1], [6, 12.973005433335002, 77.85294243064743, -231.12400966166965, 1], [7, 0, 0, 0, 1], [8, -24.699311664458076, 124.47514232684668, -241.14999263349333, 1], [9, -27.011257581714816, 99.07083535576604, -240.2433303735049, 1], [10, -25.917654216378068, 75.73114821368152, -232.26884138599985, 1], [11, 0, 0, 0, 1], [12, -2.868797601753249, 79.0654675931671, -239.56074389807932, 1], [13, -1.0881703469947925, 42.9700419688303, -243.50672717930925, 1], [14, -2.5329137711159313, 7.89231377021013, -245.7005864640608, 1], [15, -3.271711899265195, -1.751470239315056, -234.60164611363572, 1], [16, -18.02415869748601, 79.85857458153177, -240.24616672237465, 1], [17, -19.697477767297084, 44.363893533375354, -244.9020192686923, 1], [18, -20.529799862141928, 8.517561012141762, -247.47736685514118, 1], [19, -21.46157610749798, -0.3440393445177641, -238.40216200069642, 1], [20, -7.539528625862376, 131.76183378492112, -243.10555102235978, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.588738, 79.57519199999999, -243.54657000000003, 1], [1, -8.86661641158726, 109.35919867861139, -243.7126073480567, 1], [2, -7.513380410248623, 131.7583480450712, -243.13300897770924, 1], [3, -7.118664423132533, 138.09737405520147, -242.71502788415256, 1], [4, 9.266507337821793, 125.1738827971147, -241.35938861739996, 1], [5, 13.709295071882924, 99.88407344818238, -239.75449255896905, 1], [6, 12.990045672547113, 77.86059800860798, -231.14746604667025, 1], [7, 0, 0, 0, 1], [8, -24.662086283877187, 124.46043277167985, -241.16586049040012, 1], [9, -26.995082294129055, 99.08411466547379, -240.27055725872304, 1], [10, -25.992660573246773, 75.80016493992036, -232.34214218463237, 1], [11, 0, 0, 0, 1], [12, -2.835466089627359, 79.06883114255966, -239.57776446819946, 1], [13, -1.077434341818488, 42.9792617614761, -243.50815468777918, 1], [14, -2.5244536430415527, 7.9889542358789996, -245.67358785840125, 1], [15, -3.1982844814610702, -1.6583052974713777, -234.66281607995631, 1], [16, -17.995923326292726, 79.85357655021619, -240.2449181570198, 1], [17, -19.68263082416237, 44.42951102475447, -244.8989512901099, 1], [18, -20.54449142349843, 8.442603721358765, -247.46156178076058, 1], [19, -21.424484044564082, -0.3896037129450374, -238.35619425885116, 1], [20, -7.513380410248623, 131.7583480450712, -243.13300897770924, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.563778000000001, 79.57056399999999, -243.55143399999997, 1], [1, -8.837778850013754, 109.35072997535498, -243.72929176941167, 1], [2, -7.476577474257917, 131.7476120058105, -243.161608873797, 1], [3, -7.077875002509926, 138.08828754816366, -242.74710278643218, 1], [4, 9.306637962250523, 125.16656318964122, -241.3613067853568, 1], [5, 13.763185778218997, 99.87296256819282, -239.76616112922142, 1], [6, 13.05043870192321, 77.85603143264345, -231.16987528163534, 1], [7, 0, 0, 0, 1], [8, -24.61256361485568, 124.44919242351648, -241.17798694239744, 1], [9, -26.98037084788479, 99.08766470859103, -240.24033439802506, 1], [10, -26.302992155491562, 75.88189454927786, -232.35373374154156, 1], [11, 0, 0, 0, 1], [12, -2.806961870790194, 79.06565363184839, -239.59571693003508, 1], [13, -1.0648352119620677, 42.98003523595239, -243.50336232539993, 1], [14, -2.4966873691219886, 8.024803052317665, -245.6438760930846, 1], [15, -3.0933070994973795, -1.466132488465215, -234.78511101630045, 1], [16, -17.97240125403349, 79.84971630973288, -240.2376459970992, 1], [17, -19.666221966464374, 44.43359009603294, -244.91373164892298, 1], [18, -20.557031485921634, 8.360945054173982, -247.44631595997623, 1], [19, -21.417916197767056, -0.43612649314960983, -238.3510130083498, 1], [20, -7.476577474257917, 131.7476120058105, -243.161608873797, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.547963999999999, 79.560092, -243.557724, 1], [1, -8.812760244223114, 109.3362557043639, -243.75368312287029, 1], [2, -7.441591845445897, 131.73127890622624, -243.20328059997044, 1], [3, -7.038994403537229, 138.0734757149498, -242.79393953312152, 1], [4, 9.3457138706348, 125.15090903115238, -241.38119148923977, 1], [5, 13.823316895837904, 99.85990795281985, -239.78485260106507, 1], [6, 13.116876838866403, 77.84983006747672, -231.21745032484043, 1], [7, 0, 0, 0, 1], [8, -24.564408946934325, 124.46996413312488, -241.2289368283327, 1], [9, -27.11224809232259, 99.12914860827277, -240.1103388567441, 1], [10, -27.43077997157067, 76.11486314124969, -231.92775330674388, 1], [11, 0, 0, 0, 1], [12, -2.7920043560932273, 79.05279871453268, -239.61549920777605, 1], [13, -1.0746697753773422, 42.96171263612691, -243.4969451213369, 1], [14, -2.499629757483781, 7.9822615655629505, -245.6190479324892, 1], [15, -3.004818751950138, -1.3393724006044128, -234.8395522167488, 1], [16, -17.95733722722169, 79.8433845927614, -240.2314966379556, 1], [17, -19.670742630551743, 44.37681163998327, -244.9246706390992, 1], [18, -20.58669626491014, 8.27785230474391, -247.4481872501315, 1], [19, -21.429801521545784, -0.47181770768155396, -238.36352873187602, 1], [20, -7.441591845445897, 131.73127890622624, -243.20328059997044, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.538476, 79.550554, -243.57564000000002, 1], [1, -8.79858990769515, 109.32703755452681, -243.79377628239845, 1], [2, -7.424916376640641, 131.7243860433165, -243.26131876526193, 1], [3, -7.021513131307389, 138.06821043852273, -242.85711290259133, 1], [4, 9.359795798688815, 125.13250487908584, -241.41395908636082, 1], [5, 13.853563749788258, 99.85092468996228, -239.8049683203082, 1], [6, 13.136926887919227, 77.85613341454831, -231.25200039489144, 1], [7, 0, 0, 0, 1], [8, -24.539630430899415, 124.52481277076191, -241.31430129822238, 1], [9, -27.561239659618323, 99.20949561921644, -239.70465534988836, 1], [10, -29.10710859947011, 76.46526936142729, -231.15138959330628, 1], [11, 0, 0, 0, 1], [12, -2.787006100749503, 79.04055764998166, -239.65135845158616, 1], [13, -1.1161329571281762, 42.9147715937127, -243.50511225613462, 1], [14, -2.535602033156552, 7.932646249265964, -245.6116125355298, 1], [15, -2.94850039549855, -1.2737129677156407, -234.8816839364245, 1], [16, -17.94542853729101, 79.83819105231859, -240.23282823533367, 1], [17, -19.709973849469193, 44.30588917273166, -244.94410566742877, 1], [18, -20.640032802805745, 8.196532447130913, -247.4753828024115, 1], [19, -21.455189165711758, -0.570591281338416, -238.41435154980346, 1], [20, -7.424916376640641, 131.7243860433165, -243.26131876526193, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.538108, 79.535978, -243.594408, 1], [1, -8.788564353970765, 109.31314959071669, -243.8422808032071, 1], [2, -7.40822036464575, 131.71371492753607, -243.3355685361258, 1], [3, -7.003234737034907, 138.0591473003519, -242.93928794582456, 1], [4, 9.359465063309978, 125.11141563150474, -241.45646058546708, 1], [5, 13.896884547262395, 99.86090309578003, -239.861938912427, 1], [6, 13.166721149109918, 77.87543275322746, -231.3245955241297, 1], [7, 0, 0, 0, 1], [8, -24.50923146060631, 124.60314688276293, -241.4377080392982, 1], [9, -28.305730807255667, 99.283662788702, -239.01267510068416, 1], [10, -31.256154461748697, 76.97758690015948, -229.93476692605572, 1], [11, 0, 0, 0, 1], [12, -2.7947204756780515, 79.02010792194848, -239.68449530445827, 1], [13, -1.1794275783277763, 42.86691411366992, -243.50742296087589, 1], [14, -2.5922834968522848, 7.884066282124095, -245.59674351213252, 1], [15, -3.003459864956802, -1.318772364984257, -234.79901422546092, 1], [16, -17.940503840878307, 79.83177843594858, -240.23824798665316, 1], [17, -19.768152643298006, 44.16215325904392, -244.97493253399628, 1], [18, -20.703296438231007, 8.192240850442722, -247.48692888898805, 1], [19, -21.51716366923016, -0.606105610012829, -238.4038010279988, 1], [20, -7.40822036464575, 131.71371492753607, -243.3355685361258, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.542096, 79.52529799999999, -243.617284, 1], [1, -8.77435491240849, 109.3022438411824, -243.90446343353588, 1], [2, -7.377284906402756, 131.70449117740023, -243.43476383336056, 1], [3, -6.96785986689778, 138.05052122920029, -243.05031673084466, 1], [4, 9.364077322274145, 125.09477165957341, -241.518960707966, 1], [5, 13.953165610131705, 99.87745891119937, -239.9506799980674, 1], [6, 13.217211644651512, 77.89395938109928, -231.4457241502232, 1], [7, 0, 0, 0, 1], [8, -24.437744341465688, 124.7220555197545, -241.58474703008375, 1], [9, -29.290625538939302, 99.4483470071821, -238.19759397623514, 1], [10, -33.61059987188823, 77.66646517175568, -228.58017101970154, 1], [11, 0, 0, 0, 1], [12, -2.808696045433547, 78.99944838483744, -239.71817471827873, 1], [13, -1.2532059356952296, 42.82015258227392, -243.51543054707304, 1], [14, -2.6738130982261366, 7.6665481991107285, -245.63159975584156, 1], [15, -3.0993216337222806, -1.5903785953061877, -234.8593097757184, 1], [16, -17.94077514654717, 79.8342142387643, -240.25105100611862, 1], [17, -19.825514861742235, 44.05578432287224, -245.00363496927497, 1], [18, -20.754516302891275, 8.232295212327443, -247.5075264148103, 1], [19, -21.570787903763588, -0.6047519073413508, -238.38301315606125, 1], [20, -7.377284906402756, 131.70449117740023, -243.43476383336056, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.517337999999999, 79.536456, -243.64732599999996, 1], [1, -8.724266802308524, 109.31035684997246, -243.97756149718694, 1], [2, -7.303009644889389, 131.71197094825249, -243.54683123570436, 1], [3, -6.886835805225127, 138.05672183380213, -243.17459294390702, 1], [4, 9.422614628989514, 125.09662952044457, -241.5941451587863, 1], [5, 14.0796773349422, 99.92138364898099, -240.06185942284094, 1], [6, 13.32954755803538, 77.93404290759874, -231.58576454329682, 1], [7, 0, 0, 0, 1], [8, -24.329221770406427, 124.88420722414111, -241.7386334243899, 1], [9, -30.373462078164398, 99.8647078231368, -237.2624201659699, 1], [10, -36.00323721438858, 78.48822895783034, -227.14335563563122, 1], [11, 0, 0, 0, 1], [12, -2.7979157980382636, 78.99814340417508, -239.75644291102793, 1], [13, -1.2928872860500527, 42.75918654847513, -243.5442540143218, 1], [14, -2.725577710543835, 7.496723297414441, -245.67682752547168, 1], [15, -3.1839331898221093, -1.7457412994922326, -234.90967816028953, 1], [16, -17.91356757415751, 79.86085483329818, -240.2735050313959, 1], [17, -19.84914871451145, 44.01800487594644, -245.0293822193637, 1], [18, -20.769131827713025, 8.264785518121137, -247.5370145647814, 1], [19, -21.586892139152056, -0.6305123909010408, -238.34863616402836, 1], [20, -7.303009644889389, 131.71197094825249, -243.54683123570436, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
