[[0, -0.0505045, -0.194892, 2.4875, 1.0], [1, -0.0527192, 0.0983995, 2.43133, 1.0], [2, -0.0545784, 0.383862, 2.36269, 1.0], [3, -0.0542651, 0.528028, 2.32383, 1.0], [4, -0.216574, 0.339083, 2.34739, 1.0], [5, -0.356404, 0.532871, 2.19295, 1.0], [6, -0.396159, 0.709928, 2.04838, 1.0], [7, -0.392871, 0.799547, 1.98912, 1.0], [8, 0.118645, 0.338594, 2.35144, 1.0], [9, 0.242401, 0.521979, 2.20689, 1.0], [10, 0.253613, 0.75513, 2.00003, 1.0], [11, 0.246498, 0.805891, 1.96112, 1.0], [12, -0.126225, -0.192047, 2.4486, 1.0], [13, -0.187405, -0.527717, 2.50537, 1.0], [14, -0.245386, -1.00428, 2.64315, 1.0], [15, -0.266846, -1.08105, 2.55078, 1.0], [16, 0.0266298, -0.192261, 2.45652, 1.0], [17, 0.0969443, -0.532746, 2.49371, 1.0], [18, 0.153336, -1.03394, 2.63723, 1.0], [19, 0.189087, -1.08398, 2.53906, 1.0], [20, -0.0541741, 0.313634, 2.38208, 1.0], [21, -0.373149, 0.852226, 1.95208, 1.0], [22, -0.442991, 0.813723, 1.99322, 1.0], [23, 0.231539, 0.847699, 1.92609, 1.0], [24, 0.294079, 0.789941, 1.95416, 1.0]]
[[0, -0.0499701, -0.194545, 2.44101, 1.0], [1, -0.053137, 0.0983434, 2.41544, 1.0], [2, -0.0549037, 0.383716, 2.36124, 1.0], [3, -0.0542107, 0.528003, 2.32317, 1.0], [4, -0.216508, 0.339108, 2.34712, 1.0], [5, -0.35525, 0.532691, 2.19674, 1.0], [6, -0.396275, 0.713, 2.05044, 1.0], [7, -0.391754, 0.816044, 1.99935, 1.0], [8, 0.118687, 0.338581, 2.35119, 1.0], [9, 0.242083, 0.522451, 2.20877, 1.0], [10, 0.253256, 0.759294, 2.00803, 1.0], [11, 0.249542, 0.818882, 1.98102, 1.0], [12, -0.125738, -0.191506, 2.40407, 1.0], [13, -0.18739, -0.527687, 2.50514, 1.0], [14, -0.244727, -1.00335, 2.64275, 1.0], [15, -0.266781, -1.08088, 2.55044, 1.0], [16, 0.0272224, -0.192039, 2.40825, 1.0], [17, 0.0969729, -0.532669, 2.49365, 1.0], [18, 0.150758, -1.02653, 2.63716, 1.0], [19, 0.188556, -1.08351, 2.54189, 1.0], [20, -0.0546151, 0.313463, 2.37853, 1.0], [21, -0.37176, 0.86565, 1.96695, 1.0], [22, -0.446775, 0.805574, 2.0216, 1.0], [23, 0.231161, 0.867798, 1.94666, 1.0], [24, 0.167477, 0.832285, 1.95067, 1.0]]
[[0, -0.049198, -0.19763, 2.43928, 1.0], [1, -0.0529969, 0.0967395, 2.41034, 1.0], [2, -0.0554522, 0.383932, 2.35974, 1.0], [3, -0.0541961, 0.527764, 2.32237, 1.0], [4, -0.221024, 0.346342, 2.34637, 1.0], [5, -0.355592, 0.536394, 2.19977, 1.0], [6, -0.382298, 0.762542, 2.04993, 1.0], [7, -0.389928, 0.832076, 2.0125, 1.0], [8, 0.118937, 0.342047, 2.35073, 1.0], [9, 0.241042, 0.527019, 2.21383, 1.0], [10, 0.258052, 0.768388, 2.03371, 1.0], [11, 0.251004, 0.835416, 1.99842, 1.0], [12, -0.124951, -0.194416, 2.40176, 1.0], [13, -0.182146, -0.617619, 2.52349, 1.0], [14, -0.242434, -1.01133, 2.64207, 1.0], [15, -0.267119, -1.08131, 2.55047, 1.0], [16, 0.0279745, -0.195257, 2.40702, 1.0], [17, 0.0986289, -0.622337, 2.51361, 1.0], [18, 0.150644, -1.02638, 2.63718, 1.0], [19, 0.187033, -1.08304, 2.54286, 1.0], [20, -0.0551147, 0.313403, 2.37574, 1.0], [21, -0.372614, 0.881118, 1.98672, 1.0], [22, -0.446346, 0.813474, 2.03126, 1.0], [23, 0.232307, 0.886877, 1.96909, 1.0], [24, 0.174346, 0.84751, 1.96371, 1.0]]
[[0, -0.0489497, -0.198568, 2.43818, 1.0], [1, -0.0531468, 0.0963158, 2.40725, 1.0], [2, -0.0561256, 0.384122, 2.35808, 1.0], [3, -0.0539062, 0.527582, 2.32022, 1.0], [4, -0.222879, 0.35169, 2.34537, 1.0], [5, -0.355439, 0.540356, 2.20324, 1.0], [6, -0.381894, 0.765291, 2.05446, 1.0], [7, -0.3871, 0.842679, 2.02451, 1.0], [8, 0.119132, 0.34376, 2.35013, 1.0], [9, 0.239353, 0.534518, 2.22145, 1.0], [10, 0.26074, 0.766995, 2.05227, 1.0], [11, 0.251167, 0.850197, 2.01349, 1.0], [12, -0.124785, -0.194924, 2.40068, 1.0], [13, -0.182685, -0.619319, 2.52356, 1.0], [14, -0.2441, -1.01711, 2.64105, 1.0], [15, -0.267954, -1.08461, 2.54688, 1.0], [16, 0.0283174, -0.196684, 2.40581, 1.0], [17, 0.0959409, -0.610803, 2.50347, 1.0], [18, 0.150667, -1.02417, 2.63637, 1.0], [19, 0.184926, -1.07995, 2.54457, 1.0], [20, -0.0556936, 0.313453, 2.37334, 1.0], [21, -0.374795, 0.890222, 2.00063, 1.0], [22, -0.447062, 0.825367, 2.0468, 1.0], [23, 0.233767, 0.90147, 1.9853, 1.0], [24, 0.168276, 0.863397, 1.98543, 1.0]]
[[0, -0.0490684, -0.199025, 2.43752, 1.0], [1, -0.0533691, 0.0963216, 2.40477, 1.0], [2, -0.0565549, 0.384654, 2.35557, 1.0], [3, -0.0535144, 0.527963, 2.31729, 1.0], [4, -0.224044, 0.354787, 2.34488, 1.0], [5, -0.353538, 0.542521, 2.20843, 1.0], [6, -0.398183, 0.732745, 2.09553, 1.0], [7, -0.389805, 0.848274, 2.0354, 1.0], [8, 0.119313, 0.346371, 2.34907, 1.0], [9, 0.240072, 0.550645, 2.22309, 1.0], [10, 0.261322, 0.77255, 2.06274, 1.0], [11, 0.253499, 0.86239, 2.02879, 1.0], [12, -0.125009, -0.195252, 2.39969, 1.0], [13, -0.182563, -0.617824, 2.52268, 1.0], [14, -0.243798, -1.01885, 2.64032, 1.0], [15, -0.268037, -1.08412, 2.54769, 1.0], [16, 0.0282814, -0.197214, 2.40536, 1.0], [17, 0.0959578, -0.610751, 2.50358, 1.0], [18, 0.150469, -1.02403, 2.63632, 1.0], [19, 0.184428, -1.07893, 2.54567, 1.0], [20, -0.0560328, 0.313848, 2.37052, 1.0], [21, -0.36615, 0.900318, 2.01037, 1.0], [22, -0.445591, 0.834859, 2.05193, 1.0], [23, 0.230045, 0.917754, 2.00258, 1.0], [24, 0.176533, 0.874711, 2.00133, 1.0]]
[[0, -0.0489026, -0.199213, 2.43661, 1.0], [1, -0.0531726, 0.0963776, 2.40389, 1.0], [2, -0.0564988, 0.384711, 2.35545, 1.0], [3, -0.0532814, 0.528616, 2.31479, 1.0], [4, -0.224925, 0.357418, 2.34455, 1.0], [5, -0.352129, 0.544802, 2.21288, 1.0], [6, -0.388261, 0.784803, 2.08237, 1.0], [7, -0.388458, 0.857374, 2.04719, 1.0], [8, 0.119176, 0.347819, 2.34848, 1.0], [9, 0.250859, 0.563148, 2.21831, 1.0], [10, 0.264705, 0.778838, 2.07837, 1.0], [11, 0.255613, 0.872592, 2.04595, 1.0], [12, -0.12495, -0.195202, 2.39876, 1.0], [13, -0.18253, -0.617182, 2.52247, 1.0], [14, -0.243393, -1.01851, 2.64093, 1.0], [15, -0.268, -1.08276, 2.54822, 1.0], [16, 0.0285603, -0.197631, 2.40442, 1.0], [17, 0.0952203, -0.607985, 2.50255, 1.0], [18, 0.150573, -1.02384, 2.63627, 1.0], [19, 0.184297, -1.07906, 2.54575, 1.0], [20, -0.0559217, 0.313909, 2.3702, 1.0], [21, -0.373084, 0.907716, 2.02569, 1.0], [22, -0.444458, 0.838616, 2.06307, 1.0], [23, 0.238121, 0.930283, 2.02167, 1.0], [24, 0.17863, 0.886489, 2.01964, 1.0]]
[[0, -0.0486894, -0.19893, 2.43506, 1.0], [1, -0.0532203, 0.0969108, 2.40043, 1.0], [2, -0.0570868, 0.385145, 2.35135, 1.0], [3, -0.0533002, 0.528895, 2.313, 1.0], [4, -0.225393, 0.358951, 2.34437, 1.0], [5, -0.351864, 0.54782, 2.21487, 1.0], [6, -0.386948, 0.787084, 2.08338, 1.0], [7, -0.386735, 0.865084, 2.05522, 1.0], [8, 0.118748, 0.349067, 2.34801, 1.0], [9, 0.252618, 0.566881, 2.21828, 1.0], [10, 0.2647, 0.798533, 2.08716, 1.0], [11, 0.257832, 0.881728, 2.05596, 1.0], [12, -0.12488, -0.194623, 2.39676, 1.0], [13, -0.182201, -0.615799, 2.52184, 1.0], [14, -0.245072, -1.02203, 2.63988, 1.0], [15, -0.268648, -1.08316, 2.54805, 1.0], [16, 0.0288713, -0.197565, 2.40325, 1.0], [17, 0.0952024, -0.608277, 2.50279, 1.0], [18, 0.150551, -1.02377, 2.63625, 1.0], [19, 0.184289, -1.07906, 2.54578, 1.0], [20, -0.0563251, 0.314349, 2.36604, 1.0], [21, -0.365993, 0.918749, 2.03678, 1.0], [22, -0.443188, 0.84477, 2.07118, 1.0], [23, 0.238076, 0.93851, 2.0296, 1.0], [24, 0.179545, 0.893013, 2.02527, 1.0]]
[[0, -0.048782, -0.198777, 2.43339, 1.0], [1, -0.0532217, 0.0969742, 2.39979, 1.0], [2, -0.0570848, 0.385144, 2.35136, 1.0], [3, -0.0533685, 0.529324, 2.31205, 1.0], [4, -0.225826, 0.360714, 2.3442, 1.0], [5, -0.368023, 0.553483, 2.22133, 1.0], [6, -0.395772, 0.752681, 2.11461, 1.0], [7, -0.387659, 0.871111, 2.06842, 1.0], [8, 0.11847, 0.350824, 2.34756, 1.0], [9, 0.244183, 0.583962, 2.22583, 1.0], [10, 0.267341, 0.856355, 2.08575, 1.0], [11, 0.258766, 0.892341, 2.07173, 1.0], [12, -0.125144, -0.194298, 2.39482, 1.0], [13, -0.182256, -0.615701, 2.5218, 1.0], [14, -0.242847, -1.0207, 2.63974, 1.0], [15, -0.267954, -1.08126, 2.54904, 1.0], [16, 0.0289319, -0.197552, 2.40186, 1.0], [17, 0.0952284, -0.608237, 2.50282, 1.0], [18, 0.150611, -1.0237, 2.63621, 1.0], [19, 0.183609, -1.07668, 2.54749, 1.0], [20, -0.0563138, 0.314343, 2.36599, 1.0], [21, -0.368553, 0.925756, 2.05078, 1.0], [22, -0.444705, 0.849179, 2.08503, 1.0], [23, 0.238612, 0.951959, 2.05149, 1.0], [24, 0.180887, 0.905221, 2.04036, 1.0]]
[[0, -0.0483987, -0.198692, 2.43224, 1.0], [1, -0.0530826, 0.0971831, 2.39696, 1.0], [2, -0.0574761, 0.385308, 2.34741, 1.0], [3, -0.0531531, 0.529448, 2.31019, 1.0], [4, -0.226212, 0.362108, 2.34374, 1.0], [5, -0.362016, 0.557067, 2.22315, 1.0], [6, -0.397708, 0.7556, 2.11595, 1.0], [7, -0.385698, 0.879173, 2.07649, 1.0], [8, 0.118298, 0.351837, 2.34728, 1.0], [9, 0.242451, 0.587777, 2.22914, 1.0], [10, 0.267202, 0.861039, 2.08873, 1.0], [11, 0.258748, 0.899825, 2.08559, 1.0], [12, -0.124875, -0.194072, 2.39356, 1.0], [13, -0.182186, -0.614223, 2.52042, 1.0], [14, -0.243655, -1.02231, 2.6404, 1.0], [15, -0.268532, -1.08168, 2.54811, 1.0], [16, 0.0294204, -0.197596, 2.40082, 1.0], [17, 0.0953, -0.608266, 2.50285, 1.0], [18, 0.150436, -1.02381, 2.63646, 1.0], [19, 0.183864, -1.07723, 2.54866, 1.0], [20, -0.0565282, 0.314504, 2.36219, 1.0], [21, -0.36573, 0.936436, 2.06242, 1.0], [22, -0.443499, 0.853049, 2.09268, 1.0], [23, 0.242893, 0.964917, 2.07183, 1.0], [24, 0.1821, 0.915772, 2.059, 1.0]]
[[0, -0.0484853, -0.196774, 2.42828, 1.0], [1, -0.0533849, 0.0984055, 2.39201, 1.0], [2, -0.0579087, 0.385554, 2.34247, 1.0], [3, -0.0526965, 0.528913, 2.30702, 1.0], [4, -0.226645, 0.364279, 2.34308, 1.0], [5, -0.356888, 0.559399, 2.22728, 1.0], [6, -0.38941, 0.811222, 2.11779, 1.0], [7, -0.386431, 0.887864, 2.08991, 1.0], [8, 0.118281, 0.353078, 2.34667, 1.0], [9, 0.239714, 0.589875, 2.23764, 1.0], [10, 0.264601, 0.867304, 2.10402, 1.0], [11, 0.256373, 0.912474, 2.10119, 1.0], [12, -0.125117, -0.193483, 2.38972, 1.0], [13, -0.182105, -0.613884, 2.51906, 1.0], [14, -0.24415, -1.0238, 2.63934, 1.0], [15, -0.268691, -1.08289, 2.54606, 1.0], [16, 0.0295345, -0.194084, 2.39665, 1.0], [17, 0.0954372, -0.608461, 2.50268, 1.0], [18, 0.150041, -1.02323, 2.63589, 1.0], [19, 0.184018, -1.07757, 2.54924, 1.0], [20, -0.0568984, 0.31497, 2.35715, 1.0], [21, -0.368704, 0.940515, 2.07402, 1.0], [22, -0.443877, 0.867551, 2.10529, 1.0], [23, 0.241319, 0.972813, 2.08762, 1.0], [24, 0.175917, 0.923887, 2.07089, 1.0]]
[[0, -0.0480868, -0.195926, 2.42668, 1.0], [1, -0.0528285, 0.0987709, 2.38949, 1.0], [2, -0.0571517, 0.385205, 2.33901, 1.0], [3, -0.052462, 0.528954, 2.30633, 1.0], [4, -0.226714, 0.364495, 2.3431, 1.0], [5, -0.355935, 0.560618, 2.22918, 1.0], [6, -0.393597, 0.798626, 2.12581, 1.0], [7, -0.388744, 0.892001, 2.09752, 1.0], [8, 0.118315, 0.35353, 2.34656, 1.0], [9, 0.238703, 0.589483, 2.24284, 1.0], [10, 0.262162, 0.868905, 2.11334, 1.0], [11, 0.254589, 0.915338, 2.10812, 1.0], [12, -0.124796, -0.19292, 2.38822, 1.0], [13, -0.182017, -0.612874, 2.51841, 1.0], [14, -0.244623, -1.02419, 2.6398, 1.0], [15, -0.268831, -1.08264, 2.54579, 1.0], [16, 0.0299959, -0.193034, 2.39505, 1.0], [17, 0.095551, -0.608607, 2.50271, 1.0], [18, 0.150268, -1.02241, 2.63555, 1.0], [19, 0.183768, -1.07752, 2.54881, 1.0], [20, -0.0561797, 0.31481, 2.35392, 1.0], [21, -0.371345, 0.95178, 2.08586, 1.0], [22, -0.442135, 0.868157, 2.10713, 1.0], [23, 0.239442, 0.976138, 2.09422, 1.0], [24, 0.179262, 0.926147, 2.0836, 1.0]]
