[['2, k, 0', [-1.19602, 90.36825, 1.0]], ['2, k, 1', [-0.011912933547748583, 121.56957822512683, 1.0]], ['2, k, 2', [0.8551001365774364, 145.08283501010774, 1.0]], ['2, k, 3', [1.1005271116346915, 151.73150854191675, 1.0]], ['2, k, 4', [16.701001033126943, 139.34058905563873, 1.0]], ['2, k, 5', [23.56883511101494, 112.96905674426532, 1.0]], ['2, k, 6', [24.440137354666383, 87.97805739105112, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.83477395849662, 143.93304210597475, 1.0]], ['2, k, 9', [-40.858165597008764, 144.2679813652325, 1.0]], ['2, k, 10', [-52.161429941159696, 165.34426216539572, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.36170027358802, 89.88289257163295, 1.0]], ['2, k, 13', [8.009278698724222, 47.91089551439026, 1.0]], ['2, k, 14', [7.77229043894508, 11.763566416746357, 1.0]], ['2, k, 15', [8.259616337822267, 3.9052450152917846, 1.0]], ['2, k, 16', [-8.70994887213583, 90.54668283144203, 1.0]], ['2, k, 17', [-12.792519799839374, 49.65933890805625, 1.0]], ['2, k, 18', [-15.723966072910356, 12.046139712936672, 1.0]], ['2, k, 19', [-16.24813317690199, 4.404011434725417, 1.0]], ['2, k, 20', [0.8551001365774364, 145.08283501010774, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.19602, 90.36825, 1.0]], ['2, k, 1', [-0.0031236487846806327, 121.56921915568833, 1.0]], ['2, k, 2', [0.8675155440193484, 145.08234149525808, 1.0]], ['2, k, 3', [1.1132614161267873, 151.7309211568327, 1.0]], ['2, k, 4', [16.769970112404984, 139.35205094313838, 1.0]], ['2, k, 5', [23.605277536204003, 112.90446301870456, 1.0]], ['2, k, 6', [24.55364140724799, 88.37801386076973, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.816430966677075, 143.98787286727176, 1.0]], ['2, k, 9', [-40.801605577839936, 144.32200468241655, 1.0]], ['2, k, 10', [-51.98688821101645, 164.94273510139084, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.359449057911552, 89.88021173927915, 1.0]], ['2, k, 13', [8.003196078020316, 47.89348063762071, 1.0]], ['2, k, 14', [7.733662296994604, 11.759798962700685, 1.0]], ['2, k, 15', [8.25815143522281, 3.965633742205177, 1.0]], ['2, k, 16', [-8.711826632618054, 90.54833438122418, 1.0]], ['2, k, 17', [-12.797900627156093, 49.68530490401183, 1.0]], ['2, k, 18', [-15.74721936118602, 12.039501952659847, 1.0]], ['2, k, 19', [-16.20277785700878, 4.481824242044807, 1.0]], ['2, k, 20', [0.8675155440193484, 145.08234149525808, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.1923920000000001, 90.366456, 1.0]], ['2, k, 1', [0.005167815588281055, 121.56650345085303, 1.0]], ['2, k, 2', [0.8776011464613559, 145.07942100699438, 1.0]], ['2, k, 3', [1.1231468173030819, 151.7278109754157, 1.0]], ['2, k, 4', [16.77606352288935, 139.32829498227397, 1.0]], ['2, k, 5', [23.630101611212215, 112.87354982363318, 1.0]], ['2, k, 6', [24.565931157388253, 88.02028379252306, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.79410690319774, 143.99523306842752, 1.0]], ['2, k, 9', [-40.77642172828112, 144.3956124867512, 1.0]], ['2, k, 10', [-51.85050266723163, 164.6916777092728, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.364855411182555, 89.87663704906355, 1.0]], ['2, k, 13', [8.000643537062315, 47.925654929289706, 1.0]], ['2, k, 14', [7.705510403307098, 11.743515754734709, 1.0]], ['2, k, 15', [8.281071528574323, 3.966004599015749, 1.0]], ['2, k, 16', [-8.710180591212614, 90.54726720375776, 1.0]], ['2, k, 17', [-12.796523610533347, 49.70127345138756, 1.0]], ['2, k, 18', [-15.734171699209634, 12.033199588223674, 1.0]], ['2, k, 19', [-16.30894632308611, 4.408577187906802, 1.0]], ['2, k, 20', [0.8776011464613559, 145.07942100699438, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.186506, 90.362812, 1.0]], ['2, k, 1', [0.022215054662837908, 121.56251293280475, 1.0]], ['2, k, 2', [0.9015809580871149, 145.07495525733663, 1.0]], ['2, k, 3', [1.1481905041140914, 151.72315624015022, 1.0]], ['2, k, 4', [16.79534733647708, 139.31149365451537, 1.0]], ['2, k, 5', [23.685208843791607, 112.84276414715092, 1.0]], ['2, k, 6', [24.625933073152833, 87.85666621397277, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.768654197643535, 143.96863857216965, 1.0]], ['2, k, 9', [-40.72678391762095, 144.47513837121656, 1.0]], ['2, k, 10', [-51.74980749631343, 164.58445821301743, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.37224155920833, 89.8691477226088, 1.0]], ['2, k, 13', [8.014405498558968, 47.95003709280803, 1.0]], ['2, k, 14', [7.700290271000502, 11.718771535996112, 1.0]], ['2, k, 15', [8.280933344556479, 3.982162883316713, 1.0]], ['2, k, 16', [-8.703803169296611, 90.54530478800467, 1.0]], ['2, k, 17', [-12.791770014302653, 49.73278345832477, 1.0]], ['2, k, 18', [-15.72534427093894, 12.029216527494384, 1.0]], ['2, k, 19', [-16.310522640429067, 4.3921341467647474, 1.0]], ['2, k, 20', [0.9015809580871149, 145.07495525733663, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.18354, 90.35663600000001, 1.0]], ['2, k, 1', [0.031844486018791196, 121.55845954855428, 1.0]], ['2, k, 2', [0.9119698501065261, 145.0708667066662, 1.0]], ['2, k, 3', [1.157311585233317, 151.7191683145381, 1.0]], ['2, k, 4', [16.789369490171765, 139.30561286599294, 1.0]], ['2, k, 5', [23.697566967233058, 112.83416228111103, 1.0]], ['2, k, 6', [24.64910904554317, 87.47757598391179, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.754563471009334, 143.96976946916647, 1.0]], ['2, k, 9', [-40.68049368016129, 144.5903105302151, 1.0]], ['2, k, 10', [-51.72498848695122, 164.3922617683675, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.375553948943421, 89.86166550778734, 1.0]], ['2, k, 13', [8.017176293161523, 48.006493303872844, 1.0]], ['2, k, 14', [7.68178472201048, 11.696852534440623, 1.0]], ['2, k, 15', [8.275014045202209, 3.956076893104205, 1.0]], ['2, k, 16', [-8.701801564717607, 90.5410494277209, 1.0]], ['2, k, 17', [-12.786601625823007, 49.790118377448756, 1.0]], ['2, k, 18', [-15.715809743007913, 12.029991190949538, 1.0]], ['2, k, 19', [-16.31817491608745, 4.356742082729659, 1.0]], ['2, k, 20', [0.9119698501065261, 145.0708667066662, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.1817360000000001, 90.34992400000002, 1.0]], ['2, k, 1', [0.03778585232032183, 121.55449022918394, 1.0]], ['2, k, 2', [0.9186592278336503, 145.06704582065802, 1.0]], ['2, k, 3', [1.1634414768489543, 151.71555103679603, 1.0]], ['2, k, 4', [16.788567638407105, 139.29761446018946, 1.0]], ['2, k, 5', [23.721616235549575, 112.81933366165006, 1.0]], ['2, k, 6', [24.692099796366787, 87.17054945078746, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.748397444405686, 143.9853919598234, 1.0]], ['2, k, 9', [-40.639261441985056, 144.6686935016949, 1.0]], ['2, k, 10', [-51.71124895822184, 164.19625215784606, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.376514711090816, 89.85435302035418, 1.0]], ['2, k, 13', [8.017532349350423, 48.048842503150254, 1.0]], ['2, k, 14', [7.675700701794573, 11.68381854961713, 1.0]], ['2, k, 15', [8.266646822519592, 3.925773100994662, 1.0]], ['2, k, 16', [-8.702518757438193, 90.53577443848346, 1.0]], ['2, k, 17', [-12.78400392783301, 49.84100398775378, 1.0]], ['2, k, 18', [-15.707845897502814, 12.020881029650766, 1.0]], ['2, k, 19', [-16.31579618169883, 4.255746426686584, 1.0]], ['2, k, 20', [0.9186592278336503, 145.06704582065802, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.1796380000000002, 90.34293000000001, 1.0]], ['2, k, 1', [0.040926436989643156, 121.5482316363254, 1.0]], ['2, k, 2', [0.920548916343831, 145.06079484436015, 1.0]], ['2, k, 3', [1.1641354029670061, 151.7093159601733, 1.0]], ['2, k, 4', [16.793343948529422, 139.28897989901654, 1.0]], ['2, k, 5', [23.743866374701973, 112.81521953923938, 1.0]], ['2, k, 6', [24.71510611461777, 87.1397699066997, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.750644593956554, 143.9989207434112, 1.0]], ['2, k, 9', [-40.59404999042853, 144.6351079051238, 1.0]], ['2, k, 10', [-51.61319183462118, 163.71859931992682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.376641659587719, 89.8467655467861, 1.0]], ['2, k, 13', [8.021074613148077, 48.06056937953701, 1.0]], ['2, k, 14', [7.684447599054495, 11.693649982020851, 1.0]], ['2, k, 15', [8.293316086388126, 3.899982850778164, 1.0]], ['2, k, 16', [-8.70367976150827, 90.52884312362123, 1.0]], ['2, k, 17', [-12.779092378062025, 49.89475947464811, 1.0]], ['2, k, 18', [-15.705219082828986, 12.007256096084681, 1.0]], ['2, k, 19', [-16.304686537144434, 4.22203956453745, 1.0]], ['2, k, 20', [0.920548916343831, 145.06079484436015, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.1810100000000001, 90.33784800000001, 1.0]], ['2, k, 1', [0.03950431201265303, 121.543630875071, 1.0]], ['2, k, 2', [0.9174801773795317, 145.0562019578306, 1.0]], ['2, k, 3', [1.1598906703382812, 151.7047140830528, 1.0]], ['2, k, 4', [16.79916069371479, 139.2870282493471, 1.0]], ['2, k, 5', [23.762113500673646, 112.81689888839821, 1.0]], ['2, k, 6', [24.727384046646428, 87.32573631705212, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.757863890621987, 144.0213204743117, 1.0]], ['2, k, 9', [-40.52842931912783, 144.6097018536091, 1.0]], ['2, k, 10', [-51.4527225893596, 162.9724483034957, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.370842835152901, 89.84147678239893, 1.0]], ['2, k, 13', [8.031712081724844, 48.09067358287754, 1.0]], ['2, k, 14', [7.685550380078716, 11.67525513027762, 1.0]], ['2, k, 15', [8.304574411611375, 3.8968541451140233, 1.0]], ['2, k, 16', [-8.70721845070038, 90.52356404666813, 1.0]], ['2, k, 17', [-12.770649048424264, 49.955544470272365, 1.0]], ['2, k, 18', [-15.701188369913298, 11.999269665101366, 1.0]], ['2, k, 19', [-16.302125232401988, 4.26385934976472, 1.0]], ['2, k, 20', [0.9174801773795317, 145.0562019578306, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.184752, 90.33680999999999, 1.0]], ['2, k, 1', [0.03357436130750058, 121.5423576834005, 1.0]], ['2, k, 2', [0.9055306296411492, 145.05542907452462, 1.0]], ['2, k, 3', [1.1452628729525824, 151.70427047165808, 1.0]], ['2, k, 4', [16.81274994580503, 139.28695827495042, 1.0]], ['2, k, 5', [23.779653274119394, 112.82000784141997, 1.0]], ['2, k, 6', [24.729335474773826, 87.59831746695615, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.770489637824234, 144.04080119403366, 1.0]], ['2, k, 9', [-40.7064529789438, 144.61371349230163, 1.0]], ['2, k, 10', [-51.52251868812957, 162.00135722207136, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.3639647928357395, 89.84101482634985, 1.0]], ['2, k, 13', [8.034712848534388, 48.06678121374185, 1.0]], ['2, k, 14', [7.677462980616098, 11.651774892251787, 1.0]], ['2, k, 15', [8.288411398635715, 3.8793745218442073, 1.0]], ['2, k, 16', [-8.712716379882716, 90.52212287883128, 1.0]], ['2, k, 17', [-12.765076353608034, 49.996260459327345, 1.0]], ['2, k, 18', [-15.694633132245961, 12.009516590670579, 1.0]], ['2, k, 19', [-16.298893611141615, 4.393994204886591, 1.0]], ['2, k, 20', [0.9055306296411492, 145.05542907452462, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.18627, 90.338256, 1.0]], ['2, k, 1', [0.0298450389960212, 121.53934025621956, 1.0]], ['2, k, 2', [0.8960197950958382, 145.05069436772467, 1.0]], ['2, k, 3', [1.133373335832539, 151.69985698564335, 1.0]], ['2, k, 4', [16.833008399615984, 139.28166152491485, 1.0]], ['2, k, 5', [23.79736980483507, 112.82604565369684, 1.0]], ['2, k, 6', [24.73069092514533, 87.93961756018656, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.781304483952905, 144.05584705475007, 1.0]], ['2, k, 9', [-41.0258404828071, 144.6631205988905, 1.0]], ['2, k, 10', [-51.72738274983887, 160.84146799099835, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.357646555052678, 89.84314836414748, 1.0]], ['2, k, 13', [8.037235094176951, 48.07922622861698, 1.0]], ['2, k, 14', [7.6781713409515495, 11.647455411704932, 1.0]], ['2, k, 15', [8.267945821339918, 3.8937369662369017, 1.0]], ['2, k, 16', [-8.71674099120935, 90.52332830427764, 1.0]], ['2, k, 17', [-12.756601572264843, 50.00811597220444, 1.0]], ['2, k, 18', [-15.68278101522532, 12.031448592175167, 1.0]], ['2, k, 19', [-16.30066278905684, 4.550134587442888, 1.0]], ['2, k, 20', [0.8960197950958382, 145.05069436772467, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-1.187402, 90.34216599999999, 1.0]], ['2, k, 1', [0.026099623612096057, 121.53572222043957, 1.0]], ['2, k, 2', [0.8869771067564297, 145.04347068278116, 1.0]], ['2, k, 3', [1.1226906872367397, 151.6929103987487, 1.0]], ['2, k, 4', [16.846703484676198, 139.27549385763857, 1.0]], ['2, k, 5', [23.814409058015976, 112.8313790516763, 1.0]], ['2, k, 6', [24.709481835472282, 88.3636455594538, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-17.790309543576786, 144.06861882579133, 1.0]], ['2, k, 9', [-41.3569388838319, 144.8776048298839, 1.0]], ['2, k, 10', [-52.01624578412701, 159.69151043438802, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [6.354445110261688, 89.84784679289851, 1.0]], ['2, k, 13', [8.045780312810663, 48.12062768500942, 1.0]], ['2, k, 14', [7.689042990622777, 11.646887772371848, 1.0]], ['2, k, 15', [8.295358158771375, 3.9005044866833547, 1.0]], ['2, k, 16', [-8.717547494484387, 90.52693095111812, 1.0]], ['2, k, 17', [-12.742220567768001, 50.01756844002996, 1.0]], ['2, k, 18', [-15.659295654506211, 12.06358994165489, 1.0]], ['2, k, 19', [-16.297479918269, 4.704329340678531, 1.0]], ['2, k, 20', [0.8869771067564297, 145.04347068278116, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
