[[0, -0.2539814, -0.124033, 3.151403, 1], [1, -0.2485749, 0.1397113, 3.138352, 1], [2, -0.2411728, 0.3971108, 3.113131, 1], [3, -0.2473184, 0.5323385, 3.080507, 1], [4, -0.40859, 0.271184, 3.091821, 1], [5, -0.4707152, 0.0159237, 3.111395, 1], [6, -0.475068, -0.1753703, 3.040988, 1], [7, -0.4974838, -0.1975746, 3.046968, 1], [8, -0.07412926, 0.2850649, 3.129816, 1], [9, -0.01920849, 0.01848698, 3.144351, 1], [10, 0.03228404, -0.1734387, 3.08946, 1], [11, 0.0283076, -0.1823205, 3.079113, 1], [12, -0.3273087, -0.1224873, 3.115575, 1], [13, -0.3921224, -0.2329273, 2.799549, 1], [14, -0.3957035, -0.6111999, 2.846588, 1], [15, -0.4149263, -0.6729627, 2.770843, 1], [16, -0.1757071, -0.1233211, 3.124565, 1], [17, -0.03550449, -0.2233023, 2.820729, 1], [18, -0.03864029, -0.6060655, 2.866991, 1], [19, -0.01146257, -0.6660019, 2.780062, 1], [20, -0.2435562, 0.3334216, 3.12155, 1], [21, -0.5011435, -0.2076575, 3.049299, 1], [22, -0.4935457, -0.1954326, 3.028343, 1], [23, 0.03383139, -0.2009026, 3.067141, 1], [24, 0.03532576, -0.1795691, 3.065467, 1]]
[[0, -0.2572874, -0.1250169, 3.151194, 1], [1, -0.2492653, 0.1392509, 3.138308, 1], [2, -0.241139, 0.3969792, 3.113225, 1], [3, -0.2473171, 0.5323451, 3.080517, 1], [4, -0.4086233, 0.2712305, 3.091834, 1], [5, -0.4708152, 0.01594137, 3.111437, 1], [6, -0.4639405, -0.1707822, 3.028186, 1], [7, -0.493994, -0.1935928, 3.055975, 1], [8, -0.07385801, 0.2818593, 3.127611, 1], [9, -0.01886188, 0.01561311, 3.144696, 1], [10, 0.03168841, -0.1734205, 3.089818, 1], [11, 0.02994086, -0.1847897, 3.085675, 1], [12, -0.3305484, -0.1227682, 3.115383, 1], [13, -0.3921906, -0.2329665, 2.799684, 1], [14, -0.3956524, -0.6111706, 2.84657, 1], [15, -0.4152299, -0.6733215, 2.770489, 1], [16, -0.1790646, -0.1250071, 3.124376, 1], [17, -0.03548452, -0.2233066, 2.820711, 1], [18, -0.03857505, -0.6054689, 2.86663, 1], [19, -0.01144412, -0.6656925, 2.780001, 1], [20, -0.2435844, 0.3332809, 3.121606, 1], [21, -0.4932183, -0.1995141, 3.051305, 1], [22, -0.4806216, -0.1895212, 3.024, 1], [23, 0.03802846, -0.20884, 3.060448, 1], [24, 0.0359112, -0.177321, 3.073924, 1]]
[[0, -0.2568743, -0.1258667, 3.152359, 1], [1, -0.2492077, 0.1389938, 3.138501, 1], [2, -0.2411424, 0.3969772, 3.11322, 1], [3, -0.2476782, 0.5322924, 3.080659, 1], [4, -0.4087633, 0.2713208, 3.091856, 1], [5, -0.470835, 0.01594981, 3.111457, 1], [6, -0.4750164, -0.1748621, 3.03954, 1], [7, -0.4943918, -0.1943396, 3.048173, 1], [8, -0.07441419, 0.2823779, 3.127816, 1], [9, -0.01873296, 0.0162918, 3.145067, 1], [10, 0.03315525, -0.1753041, 3.088638, 1], [11, 0.04027623, -0.2009013, 3.080396, 1], [12, -0.3297789, -0.1237877, 3.116615, 1], [13, -0.3922048, -0.2329723, 2.799629, 1], [14, -0.3955683, -0.6113968, 2.846673, 1], [15, -0.4151103, -0.6732387, 2.768944, 1], [16, -0.1789377, -0.1256797, 3.125531, 1], [17, -0.03546308, -0.2234063, 2.820676, 1], [18, -0.03884947, -0.6054257, 2.866401, 1], [19, -0.01144524, -0.6654308, 2.779949, 1], [20, -0.2435803, 0.3332631, 3.121609, 1], [21, -0.4904704, -0.1984026, 3.034305, 1], [22, -0.4835992, -0.1931849, 3.017, 1], [23, 0.05027909, -0.2782133, 3.044927, 1], [24, 0.05242792, -0.2238828, 3.060546, 1]]
[[0, -0.2571989, -0.1260832, 3.156124, 1], [1, -0.249556, 0.138681, 3.139172, 1], [2, -0.2415409, 0.3967314, 3.11298, 1], [3, -0.248113, 0.5323395, 3.080419, 1], [4, -0.4092223, 0.2714152, 3.091889, 1], [5, -0.4708464, 0.01595686, 3.111475, 1], [6, -0.4755793, -0.1751205, 3.040428, 1], [7, -0.4953972, -0.1947298, 3.054373, 1], [8, -0.07450497, 0.2809216, 3.12668, 1], [9, -0.01605038, 0.01571278, 3.146077, 1], [10, 0.04766305, -0.169222, 3.090882, 1], [11, 0.05645106, -0.2319575, 3.061771, 1], [12, -0.3304777, -0.1239852, 3.119939, 1], [13, -0.392235, -0.2330196, 2.799642, 1], [14, -0.3955045, -0.6113357, 2.846521, 1], [15, -0.4151744, -0.6732444, 2.769086, 1], [16, -0.1788246, -0.1258505, 3.129842, 1], [17, -0.03549015, -0.2233795, 2.820654, 1], [18, -0.03871679, -0.6055959, 2.866499, 1], [19, -0.01112855, -0.6655185, 2.781022, 1], [20, -0.243855, 0.33306, 3.121565, 1], [21, -0.490632, -0.1984679, 3.035305, 1], [22, -0.479509, -0.1890825, 3.017, 1], [23, 0.05666944, -0.2935127, 3.037992, 1], [24, 0.06926212, -0.2770654, 3.0416, 1]]
[[0, -0.2571019, -0.1258844, 3.155919, 1], [1, -0.249628, 0.1386982, 3.139144, 1], [2, -0.2419402, 0.396715, 3.112966, 1], [3, -0.2505851, 0.5319273, 3.080799, 1], [4, -0.4100031, 0.2716093, 3.092483, 1], [5, -0.4712978, 0.01576177, 3.11177, 1], [6, -0.4764207, -0.1756808, 3.041913, 1], [7, -0.4963974, -0.2008001, 3.070973, 1], [8, -0.07517624, 0.2822216, 3.127309, 1], [9, -0.008228614, 0.01986207, 3.152478, 1], [10, 0.05828785, -0.1633288, 3.094322, 1], [11, 0.07528301, -0.2270459, 3.068769, 1], [12, -0.3304763, -0.1238851, 3.119831, 1], [13, -0.39234, -0.2330872, 2.79966, 1], [14, -0.3954174, -0.611194, 2.846494, 1], [15, -0.4150685, -0.6731749, 2.769108, 1], [16, -0.1785608, -0.1254852, 3.129481, 1], [17, -0.03550909, -0.2233462, 2.820634, 1], [18, -0.03914037, -0.6062628, 2.866666, 1], [19, -0.01085613, -0.6659911, 2.780837, 1], [20, -0.2441212, 0.3330503, 3.121539, 1], [21, -0.4933691, -0.2030722, 3.05294, 1], [22, -0.4805203, -0.1951202, 3.0336, 1], [23, 0.08370406, -0.2872946, 3.053546, 1], [24, 0.0935642, -0.2656059, 3.059667, 1]]
[[0, -0.2570934, -0.1258242, 3.155669, 1], [1, -0.249988, 0.1387432, 3.139124, 1], [2, -0.2432781, 0.3969742, 3.113263, 1], [3, -0.2537244, 0.5316343, 3.080399, 1], [4, -0.4113377, 0.2712276, 3.092762, 1], [5, -0.4713064, 0.01573075, 3.111783, 1], [6, -0.4766265, -0.1757485, 3.042065, 1], [7, -0.4986404, -0.1978012, 3.067638, 1], [8, -0.07601563, 0.2837814, 3.127675, 1], [9, 0.0009648449, 0.02486487, 3.156936, 1], [10, 0.08531851, -0.1561558, 3.096598, 1], [11, 0.1053834, -0.2224401, 3.066039, 1], [12, -0.3304903, -0.1239092, 3.119486, 1], [13, -0.3923307, -0.2331402, 2.799594, 1], [14, -0.3953097, -0.6108456, 2.846275, 1], [15, -0.4149737, -0.6731134, 2.768844, 1], [16, -0.1785374, -0.1253423, 3.129285, 1], [17, -0.03552639, -0.223381, 2.820489, 1], [18, -0.03904268, -0.6061751, 2.866482, 1], [19, -0.01069973, -0.6658826, 2.780216, 1], [20, -0.2451176, 0.3332216, 3.121716, 1], [21, -0.4946337, -0.2009352, 3.055047, 1], [22, -0.4835335, -0.1922205, 3.027949, 1], [23, 0.1168755, -0.278778, 3.051295, 1], [24, 0.1219244, -0.2295904, 3.043714, 1]]
[[0, -0.2568229, -0.1252765, 3.155684, 1], [1, -0.2505655, 0.1389349, 3.139535, 1], [2, -0.2458684, 0.3968093, 3.114556, 1], [3, -0.2571299, 0.5319213, 3.080585, 1], [4, -0.4126909, 0.2709858, 3.093335, 1], [5, -0.4717381, 0.01504818, 3.112412, 1], [6, -0.4780583, -0.1766374, 3.043485, 1], [7, -0.4957041, -0.194854, 3.056373, 1], [8, -0.07708464, 0.2854894, 3.128191, 1], [9, 0.03950556, 0.03907074, 3.138415, 1], [10, 0.1173677, -0.1438199, 3.100219, 1], [11, 0.1432485, -0.2080409, 3.069057, 1], [12, -0.3305359, -0.1236823, 3.119456, 1], [13, -0.3923229, -0.2332014, 2.799609, 1], [14, -0.3953007, -0.6108535, 2.846271, 1], [15, -0.4149866, -0.6730961, 2.76886, 1], [16, -0.177592, -0.1241969, 3.129413, 1], [17, -0.03540539, -0.2231949, 2.820047, 1], [18, -0.0389701, -0.6058413, 2.866251, 1], [19, -0.01065922, -0.6659929, 2.779737, 1], [20, -0.247053, 0.3331817, 3.122734, 1], [21, -0.496049, -0.1989848, 3.043303, 1], [22, -0.4850291, -0.193238, 3.028799, 1], [23, 0.1569787, -0.2731769, 3.072616, 1], [24, 0.1515317, -0.2144539, 3.031714, 1]]
[[0, -0.2544748, -0.1229097, 3.154806, 1], [1, -0.2510869, 0.1395047, 3.139689, 1], [2, -0.2504395, 0.3971803, 3.115813, 1], [3, -0.2616081, 0.5316368, 3.081625, 1], [4, -0.4146477, 0.270447, 3.094827, 1], [5, -0.4724182, 0.01377584, 3.113084, 1], [6, -0.4810605, -0.1792475, 3.04906, 1], [7, -0.496044, -0.1978789, 3.068641, 1], [8, -0.07790188, 0.2873882, 3.128812, 1], [9, 0.04717453, 0.0451857, 3.139208, 1], [10, 0.1606212, -0.1195746, 3.094484, 1], [11, 0.1826586, -0.1855474, 3.069166, 1], [12, -0.3296335, -0.1221603, 3.117686, 1], [13, -0.3923468, -0.2332982, 2.799628, 1], [14, -0.3952619, -0.6106144, 2.846257, 1], [15, -0.4147106, -0.6729449, 2.769092, 1], [16, -0.1729794, -0.1204049, 3.12979, 1], [17, -0.03540449, -0.2232161, 2.820046, 1], [18, -0.03910381, -0.6058485, 2.866528, 1], [19, -0.01126569, -0.6653921, 2.780575, 1], [20, -0.2502343, 0.3336807, 3.123613, 1], [21, -0.4995244, -0.2005667, 3.065722, 1], [22, -0.4979582, -0.1997496, 3.055, 1], [23, 0.2069276, -0.247774, 3.069013, 1], [24, 0.1754194, -0.2083771, 3.0375, 1]]
[[0, -0.2542778, -0.1223487, 3.154675, 1], [1, -0.251648, 0.1396653, 3.13988, 1], [2, -0.2519634, 0.3967014, 3.116333, 1], [3, -0.2670764, 0.532805, 3.084528, 1], [4, -0.4164543, 0.2696353, 3.096433, 1], [5, -0.4727058, 0.01326967, 3.113759, 1], [6, -0.4820983, -0.1806306, 3.053111, 1], [7, -0.497462, -0.2036951, 3.051968, 1], [8, -0.07900738, 0.2889473, 3.129485, 1], [9, 0.07249583, 0.06721225, 3.141848, 1], [10, 0.1985271, -0.08523641, 3.097753, 1], [11, 0.2258773, -0.1515372, 3.066737, 1], [12, -0.3298415, -0.1216009, 3.117061, 1], [13, -0.3923557, -0.2332426, 2.799642, 1], [14, -0.395175, -0.6105149, 2.846359, 1], [15, -0.4146712, -0.6724403, 2.77209, 1], [16, -0.1724688, -0.1197315, 3.130045, 1], [17, -0.03532241, -0.2232295, 2.820139, 1], [18, -0.03886414, -0.6055835, 2.866288, 1], [19, -0.0112438, -0.665171, 2.78062, 1], [20, -0.2516256, 0.3333715, 3.124082, 1], [21, -0.4902964, -0.2065808, 3.033304, 1], [22, -0.4813971, -0.1986986, 3.01535, 1], [23, 0.2557951, -0.2048458, 3.073555, 1], [24, 0.2186373, -0.1644515, 3.034852, 1]]
[[0, -0.2537856, -0.1213223, 3.15461, 1], [1, -0.2522045, 0.1403224, 3.140266, 1], [2, -0.2533271, 0.3971606, 3.117102, 1], [3, -0.2681505, 0.5326843, 3.084602, 1], [4, -0.41843, 0.2693005, 3.09762, 1], [5, -0.4737864, 0.01177918, 3.11511, 1], [6, -0.4823001, -0.1817151, 3.052788, 1], [7, -0.4993422, -0.2003034, 3.06347, 1], [8, -0.0797515, 0.2908831, 3.130474, 1], [9, 0.08354009, 0.08508387, 3.141886, 1], [10, 0.2517764, -0.100729, 3.073908, 1], [11, 0.2763274, -0.1291892, 3.054461, 1], [12, -0.3297303, -0.1210133, 3.116723, 1], [13, -0.3923557, -0.2332732, 2.799755, 1], [14, -0.3952158, -0.6105768, 2.846629, 1], [15, -0.4145537, -0.6723984, 2.772335, 1], [16, -0.1716929, -0.1183748, 3.130348, 1], [17, -0.03530667, -0.2231508, 2.820133, 1], [18, -0.03887014, -0.6056211, 2.866884, 1], [19, -0.01078045, -0.6650611, 2.782116, 1], [20, -0.2528557, 0.3338752, 3.124777, 1], [21, -0.4932297, -0.2000241, 3.050225, 1], [22, -0.4860186, -0.1989257, 3.030137, 1], [23, 0.3096801, -0.1806204, 3.055399, 1], [24, 0.2844591, -0.1163169, 3.027625, 1]]
[[0, -0.2536475, -0.1209148, 3.15469, 1], [1, -0.2537179, 0.1412181, 3.140849, 1], [2, -0.2573254, 0.3984993, 3.118125, 1], [3, -0.2705103, 0.5331277, 3.08469, 1], [4, -0.4207107, 0.2686623, 3.0991, 1], [5, -0.4741488, 0.0112476, 3.116222, 1], [6, -0.4733521, -0.1796491, 3.044365, 1], [7, -0.4994376, -0.2025492, 3.055635, 1], [8, -0.08048525, 0.2920274, 3.131103, 1], [9, 0.1036562, 0.1108654, 3.138742, 1], [10, 0.2617963, -0.004882932, 3.08573, 1], [11, 0.3054041, -0.06161964, 3.05666, 1], [12, -0.3297613, -0.1208083, 3.116654, 1], [13, -0.3924017, -0.2332226, 2.799765, 1], [14, -0.3952904, -0.6104171, 2.846596, 1], [15, -0.4134678, -0.6717726, 2.7722, 1], [16, -0.1714269, -0.1178271, 3.130621, 1], [17, -0.03525688, -0.2231384, 2.820415, 1], [18, -0.03850234, -0.6054237, 2.866295, 1], [19, -0.01069347, -0.665405, 2.780571, 1], [20, -0.2562832, 0.3350763, 3.125724, 1], [21, -0.4993358, -0.2069085, 3.0383, 1], [22, -0.4933928, -0.1956602, 3.016967, 1], [23, 0.34567, -0.112941, 3.040195, 1], [24, 0.3165746, -0.05673335, 3.020571, 1]]
