[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [385.304, 228.18, 1.0]], ['2, k, 2', [345.677, 229.569, 1.0]], ['2, k, 3', [291.296, 254.591, 1.0]], ['2, k, 4', [234.004, 286.866, 1.0]], ['2, k, 5', [429.343, 228.075, 1.0]], ['2, k, 6', [452.856, 256.057, 1.0]], ['2, k, 7', [451.398, 285.396, 1.0]], ['2, k, 8', [395.539, 355.868, 1.0]], ['2, k, 9', [370.565, 357.329, 1.0]], ['2, k, 10', [380.797, 446.955, 1.0]], ['2, k, 11', [391.099, 518.912, 1.0]], ['2, k, 12', [423.437, 352.978, 1.0]], ['2, k, 13', [436.682, 441.075, 1.0]], ['2, k, 14', [448.433, 514.513, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [446.96, 524.875, 1.0]], ['2, k, 20', [455.785, 524.818, 1.0]], ['2, k, 21', [441.149, 520.381, 1.0]], ['2, k, 22', [380.87, 536.564, 1.0]], ['2, k, 23', [372.054, 526.285, 1.0]], ['2, k, 24', [395.551, 523.276, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [385.299, 229.541, 1.0]], ['2, k, 2', [345.646, 229.62, 1.0]], ['2, k, 3', [289.831, 257.519, 1.0]], ['2, k, 4', [236.941, 288.366, 1.0]], ['2, k, 5', [429.322, 228.088, 1.0]], ['2, k, 6', [452.869, 261.888, 1.0]], ['2, k, 7', [451.374, 288.297, 1.0]], ['2, k, 8', [395.591, 357.341, 1.0]], ['2, k, 9', [370.599, 357.372, 1.0]], ['2, k, 10', [380.815, 449.876, 1.0]], ['2, k, 11', [391.104, 518.939, 1.0]], ['2, k, 12', [424.918, 355.907, 1.0]], ['2, k, 13', [438.093, 442.525, 1.0]], ['2, k, 14', [448.442, 514.543, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [446.955, 526.255, 1.0]], ['2, k, 20', [455.774, 524.827, 1.0]], ['2, k, 21', [442.529, 520.388, 1.0]], ['2, k, 22', [380.877, 536.565, 1.0]], ['2, k, 23', [372.057, 526.29, 1.0]], ['2, k, 24', [395.549, 523.291, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [386.751, 229.606, 1.0]], ['2, k, 2', [345.645, 229.666, 1.0]], ['2, k, 3', [288.374, 261.888, 1.0]], ['2, k, 4', [236.944, 294.235, 1.0]], ['2, k, 5', [429.343, 228.146, 1.0]], ['2, k, 6', [452.887, 263.337, 1.0]], ['2, k, 7', [451.377, 291.294, 1.0]], ['2, k, 8', [397.035, 357.398, 1.0]], ['2, k, 9', [370.639, 358.822, 1.0]], ['2, k, 10', [380.814, 449.875, 1.0]], ['2, k, 11', [391.1, 518.929, 1.0]], ['2, k, 12', [426.394, 357.355, 1.0]], ['2, k, 13', [438.107, 442.537, 1.0]], ['2, k, 14', [449.83, 515.987, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [445.484, 526.255, 1.0]], ['2, k, 20', [454.343, 524.846, 1.0]], ['2, k, 21', [442.541, 520.404, 1.0]], ['2, k, 22', [380.872, 536.564, 1.0]], ['2, k, 23', [372.053, 526.275, 1.0]], ['2, k, 24', [395.547, 523.286, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [388.191, 229.616, 1.0]], ['2, k, 2', [347.045, 229.666, 1.0]], ['2, k, 3', [297.142, 261.895, 1.0]], ['2, k, 4', [239.874, 295.692, 1.0]], ['2, k, 5', [429.345, 228.164, 1.0]], ['2, k, 6', [454.272, 263.435, 1.0]], ['2, k, 7', [451.375, 297.119, 1.0]], ['2, k, 8', [398.475, 357.387, 1.0]], ['2, k, 9', [372.056, 358.802, 1.0]], ['2, k, 10', [380.79, 449.871, 1.0]], ['2, k, 11', [391.092, 518.938, 1.0]], ['2, k, 12', [426.402, 357.344, 1.0]], ['2, k, 13', [438.135, 442.526, 1.0]], ['2, k, 14', [448.449, 515.988, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [445.478, 526.259, 1.0]], ['2, k, 20', [455.748, 524.853, 1.0]], ['2, k, 21', [442.533, 521.79, 1.0]], ['2, k, 22', [380.87, 536.565, 1.0]], ['2, k, 23', [372.048, 526.288, 1.0]], ['2, k, 24', [395.544, 523.29, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [389.697, 229.635, 1.0]], ['2, k, 2', [347.048, 231.067, 1.0]], ['2, k, 3', [294.235, 263.412, 1.0]], ['2, k, 4', [241.305, 298.627, 1.0]], ['2, k, 5', [430.791, 228.194, 1.0]], ['2, k, 6', [454.297, 264.863, 1.0]], ['2, k, 7', [451.389, 298.657, 1.0]], ['2, k, 8', [398.484, 358.809, 1.0]], ['2, k, 9', [372.057, 358.842, 1.0]], ['2, k, 10', [380.789, 449.883, 1.0]], ['2, k, 11', [391.104, 518.921, 1.0]], ['2, k, 12', [426.4, 357.366, 1.0]], ['2, k, 13', [438.137, 442.542, 1.0]], ['2, k, 14', [448.436, 514.544, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [445.502, 524.88, 1.0]], ['2, k, 20', [455.763, 524.838, 1.0]], ['2, k, 21', [441.154, 520.404, 1.0]], ['2, k, 22', [380.878, 536.563, 1.0]], ['2, k, 23', [372.057, 526.272, 1.0]], ['2, k, 24', [395.553, 523.273, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [391.122, 229.68, 1.0]], ['2, k, 2', [347.068, 231.111, 1.0]], ['2, k, 3', [295.689, 264.809, 1.0]], ['2, k, 4', [241.293, 301.597, 1.0]], ['2, k, 5', [430.853, 229.573, 1.0]], ['2, k, 6', [454.315, 266.374, 1.0]], ['2, k, 7', [451.411, 300.133, 1.0]], ['2, k, 8', [398.501, 357.403, 1.0]], ['2, k, 9', [372.079, 358.823, 1.0]], ['2, k, 10', [380.782, 448.437, 1.0]], ['2, k, 11', [391.111, 520.355, 1.0]], ['2, k, 12', [426.419, 357.345, 1.0]], ['2, k, 13', [438.145, 441.119, 1.0]], ['2, k, 14', [448.433, 513.084, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [446.958, 524.8, 1.0]], ['2, k, 20', [455.767, 523.408, 1.0]], ['2, k, 21', [442.538, 520.343, 1.0]], ['2, k, 22', [380.865, 536.566, 1.0]], ['2, k, 23', [372.052, 526.308, 1.0]], ['2, k, 24', [395.563, 523.301, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [391.137, 231.062, 1.0]], ['2, k, 2', [347.08, 232.551, 1.0]], ['2, k, 3', [297.146, 264.872, 1.0]], ['2, k, 4', [241.417, 303.053, 1.0]], ['2, k, 5', [430.84, 229.596, 1.0]], ['2, k, 6', [454.356, 270.72, 1.0]], ['2, k, 7', [451.418, 304.531, 1.0]], ['2, k, 8', [399.966, 358.809, 1.0]], ['2, k, 9', [373.503, 358.857, 1.0]], ['2, k, 10', [379.366, 449.889, 1.0]], ['2, k, 11', [391.119, 520.336, 1.0]], ['2, k, 12', [427.818, 357.362, 1.0]], ['2, k, 13', [438.148, 441.137, 1.0]], ['2, k, 14', [448.439, 514.498, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [446.935, 524.806, 1.0]], ['2, k, 20', [455.758, 524.775, 1.0]], ['2, k, 21', [442.548, 520.361, 1.0]], ['2, k, 22', [380.868, 536.566, 1.0]], ['2, k, 23', [372.054, 526.3, 1.0]], ['2, k, 24', [395.578, 523.278, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [391.111, 232.563, 1.0]], ['2, k, 2', [347.081, 236.936, 1.0]], ['2, k, 3', [297.127, 266.318, 1.0]], ['2, k, 4', [241.415, 308.859, 1.0]], ['2, k, 5', [430.799, 229.646, 1.0]], ['2, k, 6', [455.777, 272.203, 1.0]], ['2, k, 7', [452.781, 308.849, 1.0]], ['2, k, 8', [401.412, 358.812, 1.0]], ['2, k, 9', [373.539, 358.853, 1.0]], ['2, k, 10', [377.956, 451.407, 1.0]], ['2, k, 11', [391.107, 518.915, 1.0]], ['2, k, 12', [427.851, 357.365, 1.0]], ['2, k, 13', [438.172, 441.135, 1.0]], ['2, k, 14', [448.434, 514.513, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [446.945, 524.819, 1.0]], ['2, k, 20', [455.77, 524.787, 1.0]], ['2, k, 21', [442.537, 520.395, 1.0]], ['2, k, 22', [380.859, 536.564, 1.0]], ['2, k, 23', [372.051, 526.28, 1.0]], ['2, k, 24', [395.575, 521.883, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [392.543, 235.451, 1.0]], ['2, k, 2', [347.137, 238.425, 1.0]], ['2, k, 3', [298.591, 267.826, 1.0]], ['2, k, 4', [244.295, 310.335, 1.0]], ['2, k, 5', [430.831, 231.045, 1.0]], ['2, k, 6', [455.784, 273.686, 1.0]], ['2, k, 7', [452.775, 310.326, 1.0]], ['2, k, 8', [401.418, 358.806, 1.0]], ['2, k, 9', [373.534, 358.837, 1.0]], ['2, k, 10', [376.448, 451.337, 1.0]], ['2, k, 11', [391.126, 517.453, 1.0]], ['2, k, 12', [427.842, 357.364, 1.0]], ['2, k, 13', [439.546, 442.532, 1.0]], ['2, k, 14', [448.41, 513.067, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [445.49, 524.767, 1.0]], ['2, k, 20', [454.336, 523.395, 1.0]], ['2, k, 21', [442.548, 520.352, 1.0]], ['2, k, 22', [380.863, 536.559, 1.0]], ['2, k, 23', [372.058, 524.869, 1.0]], ['2, k, 24', [395.587, 521.835, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [392.567, 238.443, 1.0]], ['2, k, 2', [347.128, 239.913, 1.0]], ['2, k, 3', [295.68, 275.069, 1.0]], ['2, k, 4', [242.833, 311.918, 1.0]], ['2, k, 5', [432.258, 234.018, 1.0]], ['2, k, 6', [455.788, 275.128, 1.0]], ['2, k, 7', [452.818, 310.432, 1.0]], ['2, k, 8', [402.843, 358.804, 1.0]], ['2, k, 9', [376.438, 358.848, 1.0]], ['2, k, 10', [373.536, 452.785, 1.0]], ['2, k, 11', [391.138, 517.466, 1.0]], ['2, k, 12', [427.857, 357.353, 1.0]], ['2, k, 13', [438.105, 439.648, 1.0]], ['2, k, 14', [448.427, 513.075, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [445.499, 523.42, 1.0]], ['2, k, 20', [454.334, 523.382, 1.0]], ['2, k, 21', [444.015, 520.365, 1.0]], ['2, k, 22', [380.865, 536.56, 1.0]], ['2, k, 23', [372.078, 524.884, 1.0]], ['2, k, 24', [395.61, 521.833, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [392.6, 239.865, 1.0]], ['2, k, 2', [347.144, 241.325, 1.0]], ['2, k, 3', [298.619, 275.098, 1.0]], ['2, k, 4', [250.117, 310.417, 1.0]], ['2, k, 5', [432.287, 236.939, 1.0]], ['2, k, 6', [457.214, 276.608, 1.0]], ['2, k, 7', [452.85, 313.334, 1.0]], ['2, k, 8', [401.452, 358.835, 1.0]], ['2, k, 9', [375.011, 358.862, 1.0]], ['2, k, 10', [373.511, 451.365, 1.0]], ['2, k, 11', [391.13, 515.989, 1.0]], ['2, k, 12', [427.854, 357.375, 1.0]], ['2, k, 13', [438.107, 441.061, 1.0]], ['2, k, 14', [448.433, 514.501, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [444.013, 523.421, 1.0]], ['2, k, 20', [454.28, 523.408, 1.0]], ['2, k, 21', [444.03, 520.374, 1.0]], ['2, k, 22', [380.864, 536.557, 1.0]], ['2, k, 23', [372.072, 524.86, 1.0]], ['2, k, 24', [395.602, 520.4, 1.0]]]
