[['2, k, 0', [0.03873123, -0.5825033, 1.0]], ['2, k, 1', [0.0517193, -0.2231231, 1.0]], ['2, k, 2', [0.064686, 0.1241676, 1.0]], ['2, k, 3', [0.0468696, 0.2559012, 1.0]], ['2, k, 4', [-0.1062298, 0.05712352, 1.0]], ['2, k, 5', [-0.2026448, -0.09951154, 1.0]], ['2, k, 6', [-0.265118, -0.2157763, 1.0]], ['2, k, 7', [-0.2858727, -0.2694688, 1.0]], ['2, k, 8', [0.2578892, 0.08581837, 1.0]], ['2, k, 9', [0.3767521, -0.1393478, 1.0]], ['2, k, 10', [0.4276976, -0.3275759, 1.0]], ['2, k, 11', [0.4241495, -0.4590565, 1.0]], ['2, k, 12', [-0.07443934, -0.5675904, 1.0]], ['2, k, 13', [-0.1519928, -0.2790358, 1.0]], ['2, k, 14', [-0.1157671, -0.6268234, 1.0]], ['2, k, 15', [-0.1003382, -0.6860478, 1.0]], ['2, k, 16', [0.1495941, -0.5775117, 1.0]], ['2, k, 17', [0.2136715, -0.2801077, 1.0]], ['2, k, 18', [0.1163858, -0.6181872, 1.0]], ['2, k, 19', [0.1218156, -0.6673694, 1.0]], ['2, k, 20', [0.06099769, 0.03909789, 1.0]], ['2, k, 21', [-0.28922, -0.3124649, 1.0]], ['2, k, 22', [-0.2558798, -0.2940995, 1.0]], ['2, k, 23', [0.4211905, -0.4812016, 1.0]], ['2, k, 24', [0.4150656, -0.4365757, 1.0]]]
[['2, k, 0', [0.03794152, -0.5820754, 1.0]], ['2, k, 1', [0.05114949, -0.223055, 1.0]], ['2, k, 2', [0.06403865, 0.1241241, 1.0]], ['2, k, 3', [0.04643441, 0.256088, 1.0]], ['2, k, 4', [-0.1065142, 0.05687349, 1.0]], ['2, k, 5', [-0.2125162, -0.1132544, 1.0]], ['2, k, 6', [-0.2800659, -0.2320313, 1.0]], ['2, k, 7', [-0.3035981, -0.2887333, 1.0]], ['2, k, 8', [0.257848, 0.08529197, 1.0]], ['2, k, 9', [0.3748335, -0.1402059, 1.0]], ['2, k, 10', [0.4278418, -0.3276389, 1.0]], ['2, k, 11', [0.4256855, -0.4617187, 1.0]], ['2, k, 12', [-0.0757501, -0.5662165, 1.0]], ['2, k, 13', [-0.1520493, -0.2808374, 1.0]], ['2, k, 14', [-0.1154348, -0.627127, 1.0]], ['2, k, 15', [-0.1031163, -0.6931896, 1.0]], ['2, k, 16', [0.1490161, -0.5773996, 1.0]], ['2, k, 17', [0.2072504, -0.2954079, 1.0]], ['2, k, 18', [0.1137618, -0.6178454, 1.0]], ['2, k, 19', [0.1197482, -0.6670154, 1.0]], ['2, k, 20', [0.06047934, 0.03903276, 1.0]], ['2, k, 21', [-0.3183322, -0.3348229, 1.0]], ['2, k, 22', [-0.2680987, -0.312658, 1.0]], ['2, k, 23', [0.4300431, -0.4811652, 1.0]], ['2, k, 24', [0.4122475, -0.4466492, 1.0]]]
[['2, k, 0', [0.03625714, -0.5811157, 1.0]], ['2, k, 1', [0.05062775, -0.2225749, 1.0]], ['2, k, 2', [0.06400692, 0.1244803, 1.0]], ['2, k, 3', [0.04633208, 0.256265, 1.0]], ['2, k, 4', [-0.1067529, 0.05679582, 1.0]], ['2, k, 5', [-0.2170377, -0.1187604, 1.0]], ['2, k, 6', [-0.2995306, -0.244517, 1.0]], ['2, k, 7', [-0.3273311, -0.3004948, 1.0]], ['2, k, 8', [0.2569394, 0.08683978, 1.0]], ['2, k, 9', [0.3732958, -0.1386534, 1.0]], ['2, k, 10', [0.4277104, -0.3258341, 1.0]], ['2, k, 11', [0.4259809, -0.4627386, 1.0]], ['2, k, 12', [-0.07716796, -0.5652249, 1.0]], ['2, k, 13', [-0.1483161, -0.2845226, 1.0]], ['2, k, 14', [-0.1153682, -0.6271802, 1.0]], ['2, k, 15', [-0.1028832, -0.6925583, 1.0]], ['2, k, 16', [0.1470841, -0.5764892, 1.0]], ['2, k, 17', [0.2114606, -0.2801641, 1.0]], ['2, k, 18', [0.1157997, -0.6122611, 1.0]], ['2, k, 19', [0.1219688, -0.6615128, 1.0]], ['2, k, 20', [0.06040804, 0.03933816, 1.0]], ['2, k, 21', [-0.359828, -0.3484737, 1.0]], ['2, k, 22', [-0.2954965, -0.3279191, 1.0]], ['2, k, 23', [0.4279145, -0.4829493, 1.0]], ['2, k, 24', [0.4139344, -0.4486573, 1.0]]]
[['2, k, 0', [0.03483713, -0.5765194, 1.0]], ['2, k, 1', [0.05009189, -0.221155, 1.0]], ['2, k, 2', [0.06387587, 0.1247631, 1.0]], ['2, k, 3', [0.04633879, 0.2563153, 1.0]], ['2, k, 4', [-0.1069369, 0.05639629, 1.0]], ['2, k, 5', [-0.2231523, -0.1244801, 1.0]], ['2, k, 6', [-0.3171229, -0.2503127, 1.0]], ['2, k, 7', [-0.350745, -0.3055741, 1.0]], ['2, k, 8', [0.2566977, 0.08759504, 1.0]], ['2, k, 9', [0.3750829, -0.1383683, 1.0]], ['2, k, 10', [0.4247939, -0.327572, 1.0]], ['2, k, 11', [0.4209614, -0.4682795, 1.0]], ['2, k, 12', [-0.07794309, -0.5625666, 1.0]], ['2, k, 13', [-0.1463447, -0.2874725, 1.0]], ['2, k, 14', [-0.115293, -0.6272069, 1.0]], ['2, k, 15', [-0.1037632, -0.6887338, 1.0]], ['2, k, 16', [0.1455139, -0.5697036, 1.0]], ['2, k, 17', [0.2123192, -0.2768423, 1.0]], ['2, k, 18', [0.1154496, -0.6117135, 1.0]], ['2, k, 19', [0.1217177, -0.6616274, 1.0]], ['2, k, 20', [0.06027688, 0.0396915, 1.0]], ['2, k, 21', [-0.3911163, -0.3543571, 1.0]], ['2, k, 22', [-0.3175488, -0.3349769, 1.0]], ['2, k, 23', [0.4243266, -0.485645, 1.0]], ['2, k, 24', [0.4115013, -0.4450755, 1.0]]]
[['2, k, 0', [0.033842, -0.5745638, 1.0]], ['2, k, 1', [0.04943913, -0.2185071, 1.0]], ['2, k, 2', [0.06352349, 0.1303576, 1.0]], ['2, k, 3', [0.04633824, 0.2567712, 1.0]], ['2, k, 4', [-0.1070868, 0.05621891, 1.0]], ['2, k, 5', [-0.2296254, -0.12845, 1.0]], ['2, k, 6', [-0.3340892, -0.2532915, 1.0]], ['2, k, 7', [-0.3756608, -0.3069896, 1.0]], ['2, k, 8', [0.256393, 0.08734658, 1.0]], ['2, k, 9', [0.3737326, -0.1373574, 1.0]], ['2, k, 10', [0.4221413, -0.3267077, 1.0]], ['2, k, 11', [0.4136593, -0.4740633, 1.0]], ['2, k, 12', [-0.08075631, -0.5575168, 1.0]], ['2, k, 13', [-0.1457104, -0.2881187, 1.0]], ['2, k, 14', [-0.11487, -0.6273903, 1.0]], ['2, k, 15', [-0.1033303, -0.6899784, 1.0]], ['2, k, 16', [0.1454441, -0.5694074, 1.0]], ['2, k, 17', [0.2124961, -0.2756613, 1.0]], ['2, k, 18', [0.1126857, -0.6135432, 1.0]], ['2, k, 19', [0.1176147, -0.6757813, 1.0]], ['2, k, 20', [0.05989362, 0.04428855, 1.0]], ['2, k, 21', [-0.4220141, -0.3576207, 1.0]], ['2, k, 22', [-0.3440749, -0.3416222, 1.0]], ['2, k, 23', [0.4137035, -0.4830073, 1.0]], ['2, k, 24', [0.4048393, -0.4674754, 1.0]]]
[['2, k, 0', [0.03094104, -0.577211, 1.0]], ['2, k, 1', [0.0479399, -0.2177905, 1.0]], ['2, k, 2', [0.06303966, 0.1320391, 1.0]], ['2, k, 3', [0.04640494, 0.2571497, 1.0]], ['2, k, 4', [-0.1071988, 0.05598136, 1.0]], ['2, k, 5', [-0.2354676, -0.1302128, 1.0]], ['2, k, 6', [-0.3728806, -0.2350497, 1.0]], ['2, k, 7', [-0.3963269, -0.2916715, 1.0]], ['2, k, 8', [0.2559686, 0.08932183, 1.0]], ['2, k, 9', [0.372367, -0.1366839, 1.0]], ['2, k, 10', [0.4211783, -0.3260317, 1.0]], ['2, k, 11', [0.4059822, -0.4815557, 1.0]], ['2, k, 12', [-0.08253448, -0.5606357, 1.0]], ['2, k, 13', [-0.1454008, -0.2878357, 1.0]], ['2, k, 14', [-0.1148678, -0.6273895, 1.0]], ['2, k, 15', [-0.1001267, -0.688821, 1.0]], ['2, k, 16', [0.1415269, -0.5732008, 1.0]], ['2, k, 17', [0.2123793, -0.2777608, 1.0]], ['2, k, 18', [0.1123135, -0.6143597, 1.0]], ['2, k, 19', [0.1187529, -0.6641862, 1.0]], ['2, k, 20', [0.05924467, 0.04587705, 1.0]], ['2, k, 21', [-0.4659669, -0.3397869, 1.0]], ['2, k, 22', [-0.360375, -0.3304, 1.0]], ['2, k, 23', [0.4083059, -0.4837527, 1.0]], ['2, k, 24', [0.3972418, -0.474896, 1.0]]]
[['2, k, 0', [0.02983863, -0.5764559, 1.0]], ['2, k, 1', [0.04755548, -0.2170856, 1.0]], ['2, k, 2', [0.06280582, 0.1333788, 1.0]], ['2, k, 3', [0.04630689, 0.2572311, 1.0]], ['2, k, 4', [-0.1073974, 0.05585508, 1.0]], ['2, k, 5', [-0.2427985, -0.1291402, 1.0]], ['2, k, 6', [-0.3972996, -0.3005927, 1.0]], ['2, k, 7', [-0.4449456, -0.3511087, 1.0]], ['2, k, 8', [0.2556244, 0.09028295, 1.0]], ['2, k, 9', [0.371083, -0.1366732, 1.0]], ['2, k, 10', [0.4196868, -0.3261144, 1.0]], ['2, k, 11', [0.4276329, -0.4168866, 1.0]], ['2, k, 12', [-0.0828679, -0.5605876, 1.0]], ['2, k, 13', [-0.1451493, -0.2881467, 1.0]], ['2, k, 14', [-0.1150738, -0.6274518, 1.0]], ['2, k, 15', [-0.1029335, -0.6898195, 1.0]], ['2, k, 16', [0.1400993, -0.5714127, 1.0]], ['2, k, 17', [0.212387, -0.2792729, 1.0]], ['2, k, 18', [0.1121227, -0.6145338, 1.0]], ['2, k, 19', [0.1183023, -0.6648618, 1.0]], ['2, k, 20', [0.05899525, 0.04696976, 1.0]], ['2, k, 21', [-0.4948439, -0.4115131, 1.0]], ['2, k, 22', [-0.3932966, -0.3819461, 1.0]], ['2, k, 23', [0.4298735, -0.4193765, 1.0]], ['2, k, 24', [0.4187016, -0.4108991, 1.0]]]
[['2, k, 0', [0.02997177, -0.5765541, 1.0]], ['2, k, 1', [0.04752491, -0.2169027, 1.0]], ['2, k, 2', [0.06269611, 0.1341704, 1.0]], ['2, k, 3', [0.04613545, 0.2574503, 1.0]], ['2, k, 4', [-0.107776, 0.0555452, 1.0]], ['2, k, 5', [-0.2477869, -0.1287042, 1.0]], ['2, k, 6', [-0.398227, -0.2658141, 1.0]], ['2, k, 7', [-0.4489668, -0.3180037, 1.0]], ['2, k, 8', [0.2557192, 0.08982226, 1.0]], ['2, k, 9', [0.3622371, -0.11556, 1.0]], ['2, k, 10', [0.4131882, -0.3022067, 1.0]], ['2, k, 11', [0.4214668, -0.3929489, 1.0]], ['2, k, 12', [-0.08275092, -0.5607003, 1.0]], ['2, k, 13', [-0.1450693, -0.2882893, 1.0]], ['2, k, 14', [-0.1152864, -0.6274401, 1.0]], ['2, k, 15', [-0.1055538, -0.6922025, 1.0]], ['2, k, 16', [0.1403429, -0.5715442, 1.0]], ['2, k, 17', [0.2132649, -0.2763492, 1.0]], ['2, k, 18', [0.1124732, -0.6141479, 1.0]], ['2, k, 19', [0.1184682, -0.6646084, 1.0]], ['2, k, 20', [0.05891955, 0.04763011, 1.0]], ['2, k, 21', [-0.5043157, -0.3715199, 1.0]], ['2, k, 22', [-0.4024086, -0.3374742, 1.0]], ['2, k, 23', [0.4237357, -0.3955441, 1.0]], ['2, k, 24', [0.4126004, -0.3872029, 1.0]]]
[['2, k, 0', [0.02926783, -0.5769822, 1.0]], ['2, k, 1', [0.04743326, -0.2168029, 1.0]], ['2, k, 2', [0.06291259, 0.1345513, 1.0]], ['2, k, 3', [0.04581679, 0.2575317, 1.0]], ['2, k, 4', [-0.108421, 0.05466824, 1.0]], ['2, k, 5', [-0.2541471, -0.1306597, 1.0]], ['2, k, 6', [-0.4262576, -0.2818805, 1.0]], ['2, k, 7', [-0.4757378, -0.3368231, 1.0]], ['2, k, 8', [0.2556541, 0.09014682, 1.0]], ['2, k, 9', [0.3626288, -0.118879, 1.0]], ['2, k, 10', [0.4128709, -0.3038874, 1.0]], ['2, k, 11', [0.4213044, -0.3946211, 1.0]], ['2, k, 12', [-0.08306043, -0.5612479, 1.0]], ['2, k, 13', [-0.1449876, -0.2881032, 1.0]], ['2, k, 14', [-0.115293, -0.6275464, 1.0]], ['2, k, 15', [-0.1035002, -0.6934202, 1.0]], ['2, k, 16', [0.1394331, -0.5714813, 1.0]], ['2, k, 17', [0.2134832, -0.2755146, 1.0]], ['2, k, 18', [0.1127257, -0.6142765, 1.0]], ['2, k, 19', [0.118213, -0.6649928, 1.0]], ['2, k, 20', [0.05901994, 0.04791265, 1.0]], ['2, k, 21', [-0.5394962, -0.3983405, 1.0]], ['2, k, 22', [-0.4328924, -0.3567672, 1.0]], ['2, k, 23', [0.4235805, -0.3972151, 1.0]], ['2, k, 24', [0.4124548, -0.3888727, 1.0]]]
[['2, k, 0', [0.02939625, -0.5767721, 1.0]], ['2, k, 1', [0.04749296, -0.2169341, 1.0]], ['2, k, 2', [0.06319436, 0.1335181, 1.0]], ['2, k, 3', [0.04500216, 0.2574832, 1.0]], ['2, k, 4', [-0.1090652, 0.0539108, 1.0]], ['2, k, 5', [-0.2583338, -0.1343626, 1.0]], ['2, k, 6', [-0.4285677, -0.2838397, 1.0]], ['2, k, 7', [-0.4818705, -0.3402706, 1.0]], ['2, k, 8', [0.2551299, 0.09114085, 1.0]], ['2, k, 9', [0.3688099, -0.1282668, 1.0]], ['2, k, 10', [0.4143249, -0.3148303, 1.0]], ['2, k, 11', [0.4228559, -0.4055524, 1.0]], ['2, k, 12', [-0.08274788, -0.5615072, 1.0]], ['2, k, 13', [-0.1448665, -0.288332, 1.0]], ['2, k, 14', [-0.1155568, -0.6276796, 1.0]], ['2, k, 15', [-0.103199, -0.6949723, 1.0]], ['2, k, 16', [0.1397098, -0.5703184, 1.0]], ['2, k, 17', [0.2137562, -0.2742264, 1.0]], ['2, k, 18', [0.1157794, -0.6158705, 1.0]], ['2, k, 19', [0.1203801, -0.666653, 1.0]], ['2, k, 20', [0.05923179, 0.04725087, 1.0]], ['2, k, 21', [-0.534603, -0.3950423, 1.0]], ['2, k, 22', [-0.4485996, -0.3535782, 1.0]], ['2, k, 23', [0.42706, -0.406886, 1.0]], ['2, k, 24', [0.4140031, -0.3997074, 1.0]]]
[['2, k, 0', [0.02954335, -0.5718229, 1.0]], ['2, k, 1', [0.04712914, -0.2159071, 1.0]], ['2, k, 2', [0.06290478, 0.1326307, 1.0]], ['2, k, 3', [0.04270831, 0.2570747, 1.0]], ['2, k, 4', [-0.1097722, 0.05321283, 1.0]], ['2, k, 5', [-0.2605863, -0.1372476, 1.0]], ['2, k, 6', [-0.4286877, -0.2932671, 1.0]], ['2, k, 7', [-0.4828599, -0.3526266, 1.0]], ['2, k, 8', [0.2550003, 0.09132154, 1.0]], ['2, k, 9', [0.3694409, -0.1284479, 1.0]], ['2, k, 10', [0.4139066, -0.3149593, 1.0]], ['2, k, 11', [0.4224885, -0.4056762, 1.0]], ['2, k, 12', [-0.08282283, -0.5601374, 1.0]], ['2, k, 13', [-0.1448271, -0.2883776, 1.0]], ['2, k, 14', [-0.1156338, -0.6276125, 1.0]], ['2, k, 15', [-0.09645022, -0.6994466, 1.0]], ['2, k, 16', [0.1407361, -0.5622599, 1.0]], ['2, k, 17', [0.2132212, -0.2791221, 1.0]], ['2, k, 18', [0.1163139, -0.6176818, 1.0]], ['2, k, 19', [0.1388385, -0.7283827, 1.0]], ['2, k, 20', [0.05899419, 0.04678462, 1.0]], ['2, k, 21', [-0.5464994, -0.4065407, 1.0]], ['2, k, 22', [-0.449379, -0.3607432, 1.0]], ['2, k, 23', [0.42694, -0.4075077, 1.0]], ['2, k, 24', [0.413642, -0.3998325, 1.0]]]
