[['2, k, 0', [486.582, 217.813, 1.0]], ['2, k, 1', [488.115, 239.833, 1.0]], ['2, k, 2', [463.152, 239.828, 1.0]], ['2, k, 3', [435.204, 194.386, 1.0]], ['2, k, 4', [416.097, 157.626, 1.0]], ['2, k, 5', [515.994, 239.843, 1.0]], ['2, k, 6', [533.669, 189.97, 1.0]], ['2, k, 7', [545.388, 145.829, 1.0]], ['2, k, 8', [488.135, 333.871, 1.0]], ['2, k, 9', [467.508, 333.877, 1.0]], ['2, k, 10', [464.601, 407.314, 1.0]], ['2, k, 11', [463.134, 480.711, 1.0]], ['2, k, 12', [511.528, 333.857, 1.0]], ['2, k, 13', [513.041, 405.902, 1.0]], ['2, k, 14', [520.357, 476.345, 1.0]], ['2, k, 15', [479.246, 214.921, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [479.295, 214.943, 1.0]], ['2, k, 18', [498.321, 209.077, 1.0]], ['2, k, 19', [523.314, 499.851, 1.0]], ['2, k, 20', [533.545, 498.288, 1.0]], ['2, k, 21', [513.071, 483.675, 1.0]], ['2, k, 22', [461.642, 507.138, 1.0]], ['2, k, 23', [452.78, 501.283, 1.0]], ['2, k, 24', [464.611, 486.609, 1.0]]]
[['2, k, 0', [486.597, 217.82, 1.0]], ['2, k, 1', [488.117, 239.847, 1.0]], ['2, k, 2', [463.157, 239.83, 1.0]], ['2, k, 3', [435.207, 194.37, 1.0]], ['2, k, 4', [416.085, 157.614, 1.0]], ['2, k, 5', [515.994, 239.866, 1.0]], ['2, k, 6', [535.025, 189.974, 1.0]], ['2, k, 7', [545.392, 145.83, 1.0]], ['2, k, 8', [488.137, 333.887, 1.0]], ['2, k, 9', [467.51, 333.898, 1.0]], ['2, k, 10', [464.601, 407.316, 1.0]], ['2, k, 11', [463.135, 480.709, 1.0]], ['2, k, 12', [511.526, 333.87, 1.0]], ['2, k, 13', [513.039, 407.278, 1.0]], ['2, k, 14', [520.354, 476.345, 1.0]], ['2, k, 15', [479.26, 214.935, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [482.209, 214.925, 1.0]], ['2, k, 18', [498.33, 210.515, 1.0]], ['2, k, 19', [523.315, 499.862, 1.0]], ['2, k, 20', [533.545, 498.293, 1.0]], ['2, k, 21', [513.068, 483.667, 1.0]], ['2, k, 22', [461.644, 507.139, 1.0]], ['2, k, 23', [452.78, 501.284, 1.0]], ['2, k, 24', [464.612, 486.607, 1.0]]]
[['2, k, 0', [486.558, 209.066, 1.0]], ['2, k, 1', [488.096, 236.959, 1.0]], ['2, k, 2', [463.141, 238.41, 1.0]], ['2, k, 3', [435.18, 194.353, 1.0]], ['2, k, 4', [416.101, 157.607, 1.0]], ['2, k, 5', [514.529, 236.954, 1.0]], ['2, k, 6', [535.022, 187.011, 1.0]], ['2, k, 7', [545.385, 145.839, 1.0]], ['2, k, 8', [488.161, 333.858, 1.0]], ['2, k, 9', [468.959, 333.886, 1.0]], ['2, k, 10', [464.603, 407.319, 1.0]], ['2, k, 11', [463.117, 480.716, 1.0]], ['2, k, 12', [511.541, 333.831, 1.0]], ['2, k, 13', [513.088, 405.824, 1.0]], ['2, k, 14', [520.354, 476.307, 1.0]], ['2, k, 15', [477.78, 206.071, 1.0]], ['2, k, 16', [489.578, 203.132, 1.0]], ['2, k, 17', [474.793, 207.594, 1.0]], ['2, k, 18', [499.799, 206.074, 1.0]], ['2, k, 19', [523.321, 499.835, 1.0]], ['2, k, 20', [533.55, 496.91, 1.0]], ['2, k, 21', [513.046, 483.641, 1.0]], ['2, k, 22', [461.649, 505.703, 1.0]], ['2, k, 23', [452.778, 499.908, 1.0]], ['2, k, 24', [464.588, 486.617, 1.0]]]
[['2, k, 0', [486.555, 210.508, 1.0]], ['2, k, 1', [488.092, 236.957, 1.0]], ['2, k, 2', [463.141, 238.403, 1.0]], ['2, k, 3', [435.183, 194.323, 1.0]], ['2, k, 4', [416.114, 157.628, 1.0]], ['2, k, 5', [514.516, 236.954, 1.0]], ['2, k, 6', [535.024, 187.016, 1.0]], ['2, k, 7', [545.378, 145.811, 1.0]], ['2, k, 8', [488.159, 333.857, 1.0]], ['2, k, 9', [467.552, 333.884, 1.0]], ['2, k, 10', [464.594, 407.323, 1.0]], ['2, k, 11', [463.119, 480.717, 1.0]], ['2, k, 12', [511.539, 333.831, 1.0]], ['2, k, 13', [513.084, 405.822, 1.0]], ['2, k, 14', [520.359, 476.312, 1.0]], ['2, k, 15', [477.78, 206.101, 1.0]], ['2, k, 16', [489.575, 203.154, 1.0]], ['2, k, 17', [474.814, 207.598, 1.0]], ['2, k, 18', [499.784, 206.082, 1.0]], ['2, k, 19', [523.322, 499.836, 1.0]], ['2, k, 20', [533.552, 496.91, 1.0]], ['2, k, 21', [513.052, 483.648, 1.0]], ['2, k, 22', [461.651, 505.705, 1.0]], ['2, k, 23', [452.779, 499.909, 1.0]], ['2, k, 24', [464.593, 486.616, 1.0]]]
[['2, k, 0', [486.563, 209.062, 1.0]], ['2, k, 1', [488.096, 236.958, 1.0]], ['2, k, 2', [463.151, 238.417, 1.0]], ['2, k, 3', [435.192, 194.344, 1.0]], ['2, k, 4', [416.125, 157.629, 1.0]], ['2, k, 5', [514.504, 236.936, 1.0]], ['2, k, 6', [535.048, 185.548, 1.0]], ['2, k, 7', [545.377, 144.446, 1.0]], ['2, k, 8', [488.16, 333.858, 1.0]], ['2, k, 9', [468.96, 333.888, 1.0]], ['2, k, 10', [464.6, 407.322, 1.0]], ['2, k, 11', [463.116, 480.723, 1.0]], ['2, k, 12', [511.535, 333.829, 1.0]], ['2, k, 13', [513.081, 405.818, 1.0]], ['2, k, 14', [520.354, 476.308, 1.0]], ['2, k, 15', [477.774, 204.67, 1.0]], ['2, k, 16', [489.56, 201.698, 1.0]], ['2, k, 17', [473.361, 207.592, 1.0]], ['2, k, 18', [499.833, 204.679, 1.0]], ['2, k, 19', [523.321, 499.835, 1.0]], ['2, k, 20', [533.551, 496.909, 1.0]], ['2, k, 21', [513.045, 483.646, 1.0]], ['2, k, 22', [461.648, 505.706, 1.0]], ['2, k, 23', [452.777, 501.267, 1.0]], ['2, k, 24', [464.586, 486.62, 1.0]]]
[['2, k, 0', [486.578, 206.12, 1.0]], ['2, k, 1', [488.093, 236.958, 1.0]], ['2, k, 2', [463.153, 238.414, 1.0]], ['2, k, 3', [435.213, 194.353, 1.0]], ['2, k, 4', [416.133, 157.626, 1.0]], ['2, k, 5', [513.099, 236.947, 1.0]], ['2, k, 6', [535.015, 187.037, 1.0]], ['2, k, 7', [545.361, 145.829, 1.0]], ['2, k, 8', [488.161, 333.848, 1.0]], ['2, k, 9', [468.97, 333.88, 1.0]], ['2, k, 10', [464.6, 407.299, 1.0]], ['2, k, 11', [463.116, 480.723, 1.0]], ['2, k, 12', [511.531, 333.815, 1.0]], ['2, k, 13', [513.08, 405.827, 1.0]], ['2, k, 14', [520.355, 476.307, 1.0]], ['2, k, 15', [477.78, 203.146, 1.0]], ['2, k, 16', [489.562, 197.306, 1.0]], ['2, k, 17', [471.923, 206.125, 1.0]], ['2, k, 18', [499.866, 204.65, 1.0]], ['2, k, 19', [523.323, 499.837, 1.0]], ['2, k, 20', [533.551, 496.91, 1.0]], ['2, k, 21', [513.047, 483.642, 1.0]], ['2, k, 22', [461.648, 505.687, 1.0]], ['2, k, 23', [452.774, 499.897, 1.0]], ['2, k, 24', [464.584, 486.626, 1.0]]]
[['2, k, 0', [486.6, 206.14, 1.0]], ['2, k, 1', [488.094, 236.949, 1.0]], ['2, k, 2', [463.156, 238.419, 1.0]], ['2, k, 3', [435.231, 194.363, 1.0]], ['2, k, 4', [416.13, 157.612, 1.0]], ['2, k, 5', [513.098, 236.927, 1.0]], ['2, k, 6', [535.011, 185.539, 1.0]], ['2, k, 7', [545.353, 144.44, 1.0]], ['2, k, 8', [488.157, 333.849, 1.0]], ['2, k, 9', [468.962, 333.88, 1.0]], ['2, k, 10', [464.595, 407.293, 1.0]], ['2, k, 11', [463.116, 480.733, 1.0]], ['2, k, 12', [511.53, 333.817, 1.0]], ['2, k, 13', [513.08, 405.827, 1.0]], ['2, k, 14', [520.353, 476.303, 1.0]], ['2, k, 15', [477.8, 203.167, 1.0]], ['2, k, 16', [489.579, 198.752, 1.0]], ['2, k, 17', [471.924, 206.15, 1.0]], ['2, k, 18', [499.853, 204.657, 1.0]], ['2, k, 19', [523.324, 499.838, 1.0]], ['2, k, 20', [533.553, 496.911, 1.0]], ['2, k, 21', [513.042, 483.641, 1.0]], ['2, k, 22', [461.647, 505.689, 1.0]], ['2, k, 23', [452.774, 499.9, 1.0]], ['2, k, 24', [464.587, 486.634, 1.0]]]
[['2, k, 0', [486.615, 207.562, 1.0]], ['2, k, 1', [488.088, 238.354, 1.0]], ['2, k, 2', [463.164, 238.438, 1.0]], ['2, k, 3', [435.227, 194.335, 1.0]], ['2, k, 4', [416.131, 157.6, 1.0]], ['2, k, 5', [513.077, 236.925, 1.0]], ['2, k, 6', [533.657, 185.567, 1.0]], ['2, k, 7', [545.357, 144.439, 1.0]], ['2, k, 8', [488.144, 333.857, 1.0]], ['2, k, 9', [467.543, 333.887, 1.0]], ['2, k, 10', [464.593, 407.312, 1.0]], ['2, k, 11', [463.12, 480.716, 1.0]], ['2, k, 12', [511.516, 333.826, 1.0]], ['2, k, 13', [513.073, 405.838, 1.0]], ['2, k, 14', [520.352, 476.306, 1.0]], ['2, k, 15', [477.819, 204.607, 1.0]], ['2, k, 16', [489.562, 200.223, 1.0]], ['2, k, 17', [471.912, 207.576, 1.0]], ['2, k, 18', [499.805, 206.087, 1.0]], ['2, k, 19', [523.321, 499.836, 1.0]], ['2, k, 20', [533.551, 496.908, 1.0]], ['2, k, 21', [513.042, 483.638, 1.0]], ['2, k, 22', [461.646, 505.692, 1.0]], ['2, k, 23', [452.774, 499.899, 1.0]], ['2, k, 24', [464.591, 486.617, 1.0]]]
[['2, k, 0', [486.56, 207.604, 1.0]], ['2, k, 1', [488.083, 236.961, 1.0]], ['2, k, 2', [463.161, 238.431, 1.0]], ['2, k, 3', [435.22, 194.333, 1.0]], ['2, k, 4', [416.122, 157.587, 1.0]], ['2, k, 5', [513.066, 235.493, 1.0]], ['2, k, 6', [533.658, 185.528, 1.0]], ['2, k, 7', [545.358, 144.439, 1.0]], ['2, k, 8', [488.146, 333.846, 1.0]], ['2, k, 9', [467.549, 333.87, 1.0]], ['2, k, 10', [464.602, 407.298, 1.0]], ['2, k, 11', [463.124, 479.3, 1.0]], ['2, k, 12', [511.516, 333.817, 1.0]], ['2, k, 13', [513.062, 405.833, 1.0]], ['2, k, 14', [520.35, 476.307, 1.0]], ['2, k, 15', [477.781, 204.658, 1.0]], ['2, k, 16', [488.131, 201.689, 1.0]], ['2, k, 17', [471.927, 207.616, 1.0]], ['2, k, 18', [498.381, 206.091, 1.0]], ['2, k, 19', [523.321, 499.838, 1.0]], ['2, k, 20', [533.551, 496.91, 1.0]], ['2, k, 21', [513.042, 483.641, 1.0]], ['2, k, 22', [461.646, 505.688, 1.0]], ['2, k, 23', [452.773, 499.896, 1.0]], ['2, k, 24', [464.592, 486.609, 1.0]]]
[['2, k, 0', [486.588, 207.585, 1.0]], ['2, k, 1', [488.076, 236.939, 1.0]], ['2, k, 2', [463.141, 238.421, 1.0]], ['2, k, 3', [435.219, 194.318, 1.0]], ['2, k, 4', [416.108, 156.17, 1.0]], ['2, k, 5', [513.069, 235.47, 1.0]], ['2, k, 6', [533.66, 185.522, 1.0]], ['2, k, 7', [545.36, 144.432, 1.0]], ['2, k, 8', [488.14, 333.845, 1.0]], ['2, k, 9', [467.534, 333.871, 1.0]], ['2, k, 10', [464.593, 407.301, 1.0]], ['2, k, 11', [463.119, 480.712, 1.0]], ['2, k, 12', [511.513, 333.817, 1.0]], ['2, k, 13', [513.076, 405.838, 1.0]], ['2, k, 14', [520.354, 476.302, 1.0]], ['2, k, 15', [477.8, 204.633, 1.0]], ['2, k, 16', [489.531, 200.252, 1.0]], ['2, k, 17', [471.918, 207.59, 1.0]], ['2, k, 18', [498.399, 206.085, 1.0]], ['2, k, 19', [523.322, 499.836, 1.0]], ['2, k, 20', [533.552, 496.907, 1.0]], ['2, k, 21', [513.042, 482.227, 1.0]], ['2, k, 22', [461.643, 505.69, 1.0]], ['2, k, 23', [452.771, 499.897, 1.0]], ['2, k, 24', [464.591, 486.615, 1.0]]]
[['2, k, 0', [486.611, 207.616, 1.0]], ['2, k, 1', [488.081, 236.961, 1.0]], ['2, k, 2', [463.149, 238.432, 1.0]], ['2, k, 3', [435.215, 194.337, 1.0]], ['2, k, 4', [416.115, 156.179, 1.0]], ['2, k, 5', [513.066, 236.909, 1.0]], ['2, k, 6', [533.662, 184.095, 1.0]], ['2, k, 7', [545.37, 144.44, 1.0]], ['2, k, 8', [488.134, 333.827, 1.0]], ['2, k, 9', [467.532, 333.847, 1.0]], ['2, k, 10', [464.584, 405.903, 1.0]], ['2, k, 11', [463.122, 479.285, 1.0]], ['2, k, 12', [510.17, 332.414, 1.0]], ['2, k, 13', [513.081, 405.82, 1.0]], ['2, k, 14', [520.359, 476.302, 1.0]], ['2, k, 15', [477.821, 204.666, 1.0]], ['2, k, 16', [489.549, 201.71, 1.0]], ['2, k, 17', [471.93, 209.028, 1.0]], ['2, k, 18', [499.781, 206.111, 1.0]], ['2, k, 19', [523.32, 499.836, 1.0]], ['2, k, 20', [533.552, 496.907, 1.0]], ['2, k, 21', [513.047, 482.229, 1.0]], ['2, k, 22', [461.643, 505.689, 1.0]], ['2, k, 23', [452.771, 499.896, 1.0]], ['2, k, 24', [464.592, 486.597, 1.0]]]
