[[0, -0.1619454, 0.2210366, 2.924199, 1], [1, -0.1636979, 0.5314521, 2.869858, 1], [2, -0.1658735, 0.8320869, 2.803154, 1], [3, -0.1696638, 0.9812305, 2.796344, 1], [4, -0.3387227, 0.6929814, 2.780829, 1], [5, -0.3667056, 0.4578428, 2.790981, 1], [6, -0.300881, 0.2789405, 2.749065, 1], [7, -0.2883106, 0.2512738, 2.78581, 1], [8, 0.02353381, 0.7080899, 2.806632, 1], [9, 0.007611748, 0.4828603, 2.783532, 1], [10, -0.06150395, 0.3012598, 2.740735, 1], [11, -0.1154937, 0.2256406, 2.746359, 1], [12, -0.2417737, 0.2183968, 2.882093, 1], [13, -0.2734016, -0.1056974, 2.942812, 1], [14, -0.3015653, -0.5499814, 3.03835, 1], [15, -0.303419, -0.6339821, 2.948652, 1], [16, -0.07818505, 0.2181713, 2.894277, 1], [17, -0.04138029, -0.09667704, 2.964427, 1], [18, -0.06513003, -0.569865, 3.071434, 1], [19, -0.04327028, -0.6243498, 2.992363, 1], [20, -0.1653687, 0.7583298, 2.822011, 1], [21, -0.2957673, 0.189808, 2.826143, 1], [22, -0.2523415, 0.2447703, 2.723267, 1], [23, -0.1520039, 0.145495, 2.683003, 1], [24, -0.05677413, 0.2485254, 2.716134, 1]]
[[0, -0.1644233, 0.2213503, 2.925265, 1], [1, -0.1661421, 0.5315506, 2.870386, 1], [2, -0.1679005, 0.8320898, 2.80337, 1], [3, -0.1717135, 0.9807938, 2.796954, 1], [4, -0.3415345, 0.6935539, 2.781456, 1], [5, -0.3680748, 0.4570995, 2.790144, 1], [6, -0.3004604, 0.2787022, 2.749082, 1], [7, -0.2382368, 0.2305613, 2.740332, 1], [8, 0.02160471, 0.7084211, 2.806362, 1], [9, 0.04929996, 0.4772631, 2.804742, 1], [10, -0.02764494, 0.3042385, 2.755433, 1], [11, -0.08063637, 0.2666587, 2.762105, 1], [12, -0.2442409, 0.2185013, 2.883532, 1], [13, -0.274395, -0.1047722, 2.943221, 1], [14, -0.3025267, -0.5498654, 3.03896, 1], [15, -0.2995487, -0.6338237, 2.948938, 1], [16, -0.08063167, 0.2186938, 2.894977, 1], [17, -0.04160853, -0.09625607, 2.964158, 1], [18, -0.06985396, -0.5271661, 3.056403, 1], [19, -0.04279102, -0.6200768, 2.994428, 1], [20, -0.1675339, 0.7583495, 2.82229, 1], [21, -0.1850775, 0.1433972, 2.706028, 1], [22, -0.2185298, 0.2412866, 2.733308, 1], [23, -0.1089961, 0.1747808, 2.678038, 1], [24, -0.02407917, 0.285212, 2.7304, 1]]
[[0, -0.1664102, 0.2219674, 2.925997, 1], [1, -0.1681602, 0.5316603, 2.870755, 1], [2, -0.1697856, 0.831803, 2.803538, 1], [3, -0.1730531, 0.980973, 2.797339, 1], [4, -0.3428451, 0.6939393, 2.781136, 1], [5, -0.3691992, 0.4564168, 2.787268, 1], [6, -0.3010814, 0.2784853, 2.744589, 1], [7, -0.2438547, 0.2378533, 2.731249, 1], [8, 0.02043374, 0.7088863, 2.805862, 1], [9, 0.04681033, 0.478576, 2.801059, 1], [10, -0.02605573, 0.3045766, 2.750403, 1], [11, -0.07813597, 0.2699929, 2.755746, 1], [12, -0.2457557, 0.2189116, 2.88419, 1], [13, -0.2751724, -0.1039443, 2.943234, 1], [14, -0.303544, -0.5491351, 3.039197, 1], [15, -0.3003496, -0.6335603, 2.949925, 1], [16, -0.0830698, 0.2195442, 2.895751, 1], [17, -0.04285219, -0.09589831, 2.963195, 1], [18, -0.0641867, -0.5689917, 3.071032, 1], [19, -0.04036918, -0.6240376, 2.993739, 1], [20, -0.1694691, 0.7581542, 2.822499, 1], [21, -0.193562, 0.1570538, 2.687687, 1], [22, -0.2373108, 0.2323049, 2.7374, 1], [23, -0.106718, 0.1804495, 2.675803, 1], [24, -0.06622087, 0.2708662, 2.701412, 1]]
[[0, -0.1688725, 0.2227118, 2.927183, 1], [1, -0.1707804, 0.5320929, 2.871831, 1], [2, -0.1723523, 0.8319842, 2.804616, 1], [3, -0.1745621, 0.9810897, 2.798467, 1], [4, -0.344641, 0.6951754, 2.781614, 1], [5, -0.3704181, 0.454762, 2.782708, 1], [6, -0.2950201, 0.2821967, 2.728867, 1], [7, -0.2254125, 0.233781, 2.729341, 1], [8, 0.01976782, 0.7088738, 2.805794, 1], [9, 0.04426355, 0.4786659, 2.797368, 1], [10, -0.02905243, 0.3066136, 2.739763, 1], [11, -0.08524001, 0.2694772, 2.740241, 1], [12, -0.2479434, 0.2194361, 2.885209, 1], [13, -0.278124, -0.1064303, 2.945589, 1], [14, -0.3038255, -0.5501541, 3.039376, 1], [15, -0.3011561, -0.6338477, 2.948934, 1], [16, -0.0857137, 0.2205087, 2.897089, 1], [17, -0.0430726, -0.09539648, 2.962379, 1], [18, -0.06368017, -0.5684523, 3.0705, 1], [19, -0.04024497, -0.6236628, 2.992922, 1], [20, -0.1720684, 0.7583941, 2.82357, 1], [21, -0.1731952, 0.1453153, 2.661015, 1], [22, -0.2625802, 0.2148727, 2.794286, 1], [23, -0.1129333, 0.1769876, 2.656536, 1], [24, -0.02395553, 0.2999509, 2.701545, 1]]
[[0, -0.1703663, 0.2238768, 2.9283, 1], [1, -0.1722406, 0.5327113, 2.87283, 1], [2, -0.1737424, 0.8321838, 2.805629, 1], [3, -0.1756589, 0.9814934, 2.799065, 1], [4, -0.3453942, 0.6956267, 2.782152, 1], [5, -0.3730686, 0.4596927, 2.770523, 1], [6, -0.2981042, 0.2880845, 2.712253, 1], [7, -0.2467555, 0.2544714, 2.690191, 1], [8, 0.0184851, 0.7097253, 2.80604, 1], [9, 0.04049642, 0.4796458, 2.78834, 1], [10, -0.07090079, 0.2614745, 2.690474, 1], [11, -0.1355487, 0.1849344, 2.63632, 1], [12, -0.2498747, 0.2207151, 2.886741, 1], [13, -0.2801772, -0.1076166, 2.946861, 1], [14, -0.3042872, -0.5501067, 3.039696, 1], [15, -0.3014387, -0.6337193, 2.949119, 1], [16, -0.08678238, 0.2215268, 2.897844, 1], [17, -0.043774, -0.09499027, 2.961264, 1], [18, -0.06397276, -0.5677165, 3.070716, 1], [19, -0.03373726, -0.6252036, 3.001783, 1], [20, -0.1734781, 0.7586913, 2.82457, 1], [21, -0.1874304, 0.1778055, 2.631038, 1], [22, -0.2395794, 0.2610102, 2.769667, 1], [23, -0.1557211, 0.1231597, 2.604605, 1], [24, -0.1908809, 0.2175119, 2.6312, 1]]
[[0, -0.171309, 0.2249494, 2.930164, 1], [1, -0.1736019, 0.5337756, 2.875768, 1], [2, -0.1754965, 0.8332189, 2.810077, 1], [3, -0.1783435, 0.9814216, 2.802202, 1], [4, -0.3463932, 0.6960756, 2.783014, 1], [5, -0.3725761, 0.4653456, 2.758704, 1], [6, -0.246389, 0.2577811, 2.65412, 1], [7, -0.1775907, 0.1838894, 2.603279, 1], [8, 0.01763028, 0.7101606, 2.806492, 1], [9, 0.0343486, 0.4797854, 2.776395, 1], [10, -0.07270698, 0.2630096, 2.670114, 1], [11, -0.125977, 0.1915901, 2.604829, 1], [12, -0.250865, 0.2216476, 2.889782, 1], [13, -0.2807568, -0.1069744, 2.946647, 1], [14, -0.3072648, -0.5476344, 3.043902, 1], [15, -0.3016713, -0.6300499, 2.951425, 1], [16, -0.08765619, 0.2226879, 2.89885, 1], [17, -0.04535507, -0.09458223, 2.960366, 1], [18, -0.06221985, -0.5678157, 3.068406, 1], [19, -0.03278933, -0.625003, 2.998278, 1], [20, -0.1751389, 0.7597365, 2.828599, 1], [21, -0.1452018, 0.1313239, 2.568643, 1], [22, -0.1683509, 0.120998, 2.5815, 1], [23, -0.1535788, 0.1294536, 2.571918, 1], [24, -0.1448223, 0.2247076, 2.573111, 1]]
[[0, -0.1728151, 0.2262444, 2.933839, 1], [1, -0.1754262, 0.5343878, 2.87879, 1], [2, -0.177494, 0.8332906, 2.812531, 1], [3, -0.1802291, 0.9829062, 2.807005, 1], [4, -0.3479802, 0.6969211, 2.784881, 1], [5, -0.322295, 0.4835745, 2.716374, 1], [6, -0.2283581, 0.3020125, 2.621024, 1], [7, -0.1854302, 0.2145676, 2.564782, 1], [8, 0.01558953, 0.7112569, 2.807068, 1], [9, 0.02906874, 0.4836677, 2.758823, 1], [10, -0.0738319, 0.2785426, 2.626358, 1], [11, -0.1324599, 0.2039257, 2.556279, 1], [12, -0.2514956, 0.2224986, 2.893245, 1], [13, -0.2811781, -0.1069936, 2.946894, 1], [14, -0.3067613, -0.5480642, 3.042674, 1], [15, -0.3027746, -0.630784, 2.95064, 1], [16, -0.09009709, 0.224474, 2.902633, 1], [17, -0.04756911, -0.09430752, 2.959485, 1], [18, -0.0629307, -0.5676783, 3.067208, 1], [19, -0.03492793, -0.6251596, 2.99648, 1], [20, -0.1771037, 0.7599324, 2.831193, 1], [21, -0.1511181, 0.1628089, 2.528738, 1], [22, -0.176493, 0.1559922, 2.5225, 1], [23, -0.1587666, 0.1573756, 2.52914, 1], [24, -0.1364101, 0.2426483, 2.524934, 1]]
[[0, -0.1726899, 0.2277096, 2.937818, 1], [1, -0.1763254, 0.5357972, 2.883839, 1], [2, -0.1795418, 0.8346261, 2.818801, 1], [3, -0.1814691, 0.982915, 2.808586, 1], [4, -0.3493364, 0.6969955, 2.786089, 1], [5, -0.3227596, 0.4978442, 2.695318, 1], [6, -0.242276, 0.3452694, 2.589812, 1], [7, -0.2092651, 0.2683062, 2.536996, 1], [8, 0.01409537, 0.7117119, 2.807815, 1], [9, 0.02506252, 0.4956359, 2.739235, 1], [10, -0.07298485, 0.3063518, 2.580475, 1], [11, -0.1327272, 0.23429, 2.508876, 1], [12, -0.2502367, 0.2235032, 2.897624, 1], [13, -0.2828125, -0.1088428, 2.947395, 1], [14, -0.3065994, -0.5486463, 3.042145, 1], [15, -0.3031072, -0.6312155, 2.94989, 1], [16, -0.09099692, 0.2264085, 2.906331, 1], [17, -0.04774243, -0.09385654, 2.95813, 1], [18, -0.06244604, -0.5675269, 3.064797, 1], [19, -0.04585204, -0.6387506, 2.959864, 1], [20, -0.1788534, 0.7612884, 2.837151, 1], [21, -0.162893, 0.2070241, 2.48817, 1], [22, -0.1843659, 0.2095275, 2.4852, 1], [23, -0.1682006, 0.1893573, 2.47655, 1], [24, -0.1516942, 0.2745882, 2.483, 1]]
[[0, -0.1733206, 0.2301137, 2.940303, 1], [1, -0.1777092, 0.5373313, 2.887784, 1], [2, -0.1818294, 0.8350837, 2.824775, 1], [3, -0.183491, 0.9843258, 2.815516, 1], [4, -0.3502901, 0.6981847, 2.78706, 1], [5, -0.36999, 0.4971796, 2.701636, 1], [6, -0.2819603, 0.3714938, 2.574372, 1], [7, -0.1579991, 0.2658464, 2.451164, 1], [8, 0.01077504, 0.7136104, 2.809927, 1], [9, -0.01303453, 0.5184167, 2.691833, 1], [10, -0.08968606, 0.3582633, 2.539722, 1], [11, -0.133411, 0.2770843, 2.461041, 1], [12, -0.2500695, 0.225617, 2.899728, 1], [13, -0.2831407, -0.1089559, 2.947379, 1], [14, -0.3055965, -0.5499325, 3.041034, 1], [15, -0.3030857, -0.6327741, 2.949236, 1], [16, -0.0925325, 0.2290772, 2.90915, 1], [17, -0.04832385, -0.09217346, 2.95727, 1], [18, -0.06234593, -0.5659074, 3.063812, 1], [19, -0.04513119, -0.6297599, 2.982872, 1], [20, -0.1809023, 0.7620483, 2.842568, 1], [21, -0.1418931, 0.2091886, 2.430173, 1], [22, -0.1722587, 0.2089128, 2.4385, 1], [23, -0.1548391, 0.2240694, 2.431495, 1], [24, -0.1671593, 0.3102159, 2.4433, 1]]
[[0, -0.1743236, 0.2321723, 2.941184, 1], [1, -0.1789132, 0.5392067, 2.89068, 1], [2, -0.1831436, 0.8367659, 2.830623, 1], [3, -0.1849174, 0.9842622, 2.8183, 1], [4, -0.3486416, 0.7010286, 2.788707, 1], [5, -0.3736007, 0.5316432, 2.680127, 1], [6, -0.2540445, 0.3809435, 2.503484, 1], [7, -0.1844048, 0.3280264, 2.414103, 1], [8, 0.00136073, 0.7176756, 2.810441, 1], [9, -0.01129101, 0.5525672, 2.665621, 1], [10, -0.07495876, 0.4153235, 2.517716, 1], [11, -0.1417652, 0.3256723, 2.39869, 1], [12, -0.2510538, 0.2276814, 2.900932, 1], [13, -0.2840927, -0.1092081, 2.947935, 1], [14, -0.3057323, -0.5522816, 3.041762, 1], [15, -0.3029793, -0.6341929, 2.948579, 1], [16, -0.09347197, 0.2310322, 2.909643, 1], [17, -0.04972662, -0.0909084, 2.955649, 1], [18, -0.06273022, -0.5645604, 3.062657, 1], [19, -0.04630293, -0.63005, 2.981719, 1], [20, -0.1822142, 0.763791, 2.8476, 1], [21, -0.1501442, 0.2893591, 2.371645, 1], [22, -0.1733477, 0.277472, 2.364, 1], [23, -0.160229, 0.2739161, 2.371841, 1], [24, -0.1777444, 0.347579, 2.381842, 1]]
[[0, -0.174962, 0.2377987, 2.940642, 1], [1, -0.1795196, 0.5420914, 2.893286, 1], [2, -0.1838698, 0.8383068, 2.8377, 1], [3, -0.1858843, 0.9841938, 2.821943, 1], [4, -0.3404675, 0.713414, 2.792202, 1], [5, -0.3718301, 0.5537081, 2.658763, 1], [6, -0.2845948, 0.4450028, 2.493592, 1], [7, -0.1583045, 0.3875319, 2.350864, 1], [8, -0.007318877, 0.7241575, 2.812539, 1], [9, -0.01425403, 0.5742182, 2.650998, 1], [10, -0.09717205, 0.4615974, 2.468234, 1], [11, -0.146618, 0.3899022, 2.352599, 1], [12, -0.2515436, 0.2330901, 2.900177, 1], [13, -0.2852427, -0.1101742, 2.948143, 1], [14, -0.3054027, -0.5523192, 3.041451, 1], [15, -0.3028763, -0.6340814, 2.948048, 1], [16, -0.09419483, 0.2367128, 2.909225, 1], [17, -0.05171001, -0.08577678, 2.95416, 1], [18, -0.06380917, -0.5595354, 3.060964, 1], [19, -0.04611494, -0.6297648, 2.983207, 1], [20, -0.1829105, 0.7657211, 2.853317, 1], [21, -0.1453975, 0.3580735, 2.324189, 1], [22, -0.1762872, 0.3524289, 2.346417, 1], [23, -0.1575736, 0.325108, 2.322336, 1], [24, -0.1877009, 0.403634, 2.337053, 1]]
