[[0, 0.182673, -1.33903, 3.2714, 1.0], [1, 0.193664, -1.07271, 3.34788, 1.0], [2, 0.203827, -0.807372, 3.41199, 1.0], [3, 0.20142, -0.663102, 3.46211, 1.0], [4, 0.0211209, -0.866993, 3.41846, 1.0], [5, -0.109318, -0.98934, 3.49422, 1.0], [6, -0.0730098, -1.13867, 3.3898, 1.0], [7, -0.027754, -1.1354, 3.32298, 1.0], [8, 0.385695, -0.876849, 3.40837, 1.0], [9, 0.536011, -1.0129, 3.48407, 1.0], [10, 0.461067, -1.13626, 3.36453, 1.0], [11, 0.407991, -1.1391, 3.3235, 1.0], [12, 0.0981491, -1.32416, 3.24356, 1.0], [13, 0.0373763, -1.62617, 3.19837, 1.0], [14, 0.215463, -1.974, 3.05961, 1.0], [15, 0.264949, -1.91096, 2.93169, 1.0], [16, 0.263745, -1.32862, 3.23747, 1.0], [17, 0.311482, -1.63022, 3.16466, 1.0], [18, 0.0711988, -1.95328, 3.06571, 1.0], [19, 0.00642058, -1.87574, 2.95394, 1.0], [20, 0.201431, -0.873742, 3.3982, 1.0], [21, -0.0121298, -1.16116, 3.29972, 1.0], [22, -0.00944593, -1.1146, 3.3043, 1.0], [23, 0.368343, -1.19095, 3.28242, 1.0], [24, 0.38062, -1.11459, 3.29777, 1.0]]
[[0, 0.182988, -1.33833, 3.27186, 1.0], [1, 0.193655, -1.07247, 3.34806, 1.0], [2, 0.203668, -0.807332, 3.41208, 1.0], [3, 0.201592, -0.662895, 3.46257, 1.0], [4, 0.0211574, -0.866964, 3.41834, 1.0], [5, -0.111994, -0.995374, 3.49201, 1.0], [6, -0.0258546, -1.13392, 3.32315, 1.0], [7, 0.0247897, -1.17232, 3.26909, 1.0], [8, 0.385719, -0.876729, 3.40845, 1.0], [9, 0.532903, -1.01316, 3.48251, 1.0], [10, 0.459906, -1.1428, 3.3685, 1.0], [11, 0.406977, -1.13682, 3.32392, 1.0], [12, 0.0984488, -1.32354, 3.24402, 1.0], [13, 0.0463244, -1.57871, 3.1999, 1.0], [14, 0.173397, -1.95735, 3.08146, 1.0], [15, 0.198551, -1.92521, 2.96411, 1.0], [16, 0.264073, -1.32786, 3.23796, 1.0], [17, 0.152525, -1.57617, 3.12267, 1.0], [18, 0.330339, -1.90337, 3.14658, 1.0], [19, 0.365658, -1.91951, 3.04557, 1.0], [20, 0.201313, -0.873666, 3.39829, 1.0], [21, 0.0664473, -1.21792, 3.20366, 1.0], [22, 0.0528441, -1.10951, 3.22056, 1.0], [23, 0.37763, -1.18314, 3.28542, 1.0], [24, 0.379323, -1.11393, 3.29669, 1.0]]
[[0, 0.182976, -1.33844, 3.27208, 1.0], [1, 0.193593, -1.07262, 3.34834, 1.0], [2, 0.203528, -0.807565, 3.41242, 1.0], [3, 0.20166, -0.662909, 3.46214, 1.0], [4, 0.0211667, -0.866966, 3.41831, 1.0], [5, -0.112995, -0.99751, 3.49014, 1.0], [6, -0.0239992, -1.13466, 3.32068, 1.0], [7, 0.0269255, -1.17379, 3.26885, 1.0], [8, 0.385654, -0.876862, 3.40771, 1.0], [9, 0.534056, -1.0131, 3.48391, 1.0], [10, 0.460274, -1.14745, 3.37573, 1.0], [11, 0.411209, -1.1347, 3.3262, 1.0], [12, 0.098443, -1.32364, 3.24425, 1.0], [13, 0.050804, -1.56309, 3.19776, 1.0], [14, 0.160656, -1.95219, 3.09175, 1.0], [15, 0.177926, -1.92725, 2.98008, 1.0], [16, 0.264056, -1.328, 3.2382, 1.0], [17, 0.138723, -1.57443, 3.13165, 1.0], [18, 0.316506, -1.89234, 3.13067, 1.0], [19, 0.34429, -1.90138, 3.02696, 1.0], [20, 0.201194, -0.873877, 3.39862, 1.0], [21, 0.0688387, -1.2148, 3.19641, 1.0], [22, 0.0563767, -1.10923, 3.21896, 1.0], [23, 0.394252, -1.15517, 3.28924, 1.0], [24, 0.376946, -1.10951, 3.29621, 1.0]]
[[0, 0.183108, -1.33826, 3.27225, 1.0], [1, 0.194398, -1.07223, 3.34847, 1.0], [2, 0.205633, -0.806902, 3.41232, 1.0], [3, 0.202933, -0.662376, 3.46371, 1.0], [4, 0.021253, -0.866921, 3.41813, 1.0], [5, -0.112234, -0.998046, 3.48731, 1.0], [6, -0.0207527, -1.13417, 3.31799, 1.0], [7, 0.0327422, -1.17273, 3.26562, 1.0], [8, 0.385948, -0.877149, 3.40796, 1.0], [9, 0.532773, -1.01343, 3.48503, 1.0], [10, 0.460487, -1.15096, 3.38016, 1.0], [11, 0.410215, -1.14393, 3.32854, 1.0], [12, 0.0985797, -1.32339, 3.2442, 1.0], [13, 0.0515485, -1.55469, 3.19926, 1.0], [14, 0.162712, -1.92531, 3.09184, 1.0], [15, 0.173665, -1.91865, 2.98276, 1.0], [16, 0.264252, -1.32782, 3.23877, 1.0], [17, 0.142715, -1.5752, 3.13075, 1.0], [18, 0.312003, -1.89202, 3.13447, 1.0], [19, 0.337405, -1.90247, 3.03344, 1.0], [20, 0.202911, -0.873286, 3.39861, 1.0], [21, 0.0737004, -1.21578, 3.19774, 1.0], [22, 0.0635217, -1.10925, 3.21857, 1.0], [23, 0.383358, -1.19599, 3.29641, 1.0], [24, 0.3887, -1.12222, 3.29567, 1.0]]
[[0, 0.183926, -1.33809, 3.27212, 1.0], [1, 0.194673, -1.07221, 3.34842, 1.0], [2, 0.205639, -0.806922, 3.41231, 1.0], [3, 0.203381, -0.66214, 3.46353, 1.0], [4, 0.0215686, -0.866753, 3.41776, 1.0], [5, -0.112327, -0.995893, 3.48261, 1.0], [6, -0.0174269, -1.13583, 3.31287, 1.0], [7, 0.0373821, -1.17891, 3.26047, 1.0], [8, 0.38742, -0.877076, 3.4097, 1.0], [9, 0.531688, -1.0135, 3.48583, 1.0], [10, 0.459908, -1.15704, 3.39087, 1.0], [11, 0.414229, -1.1467, 3.32818, 1.0], [12, 0.0994532, -1.32316, 3.24383, 1.0], [13, 0.0762024, -1.5707, 3.1757, 1.0], [14, 0.142693, -1.97638, 3.10971, 1.0], [15, 0.156016, -1.97048, 2.99922, 1.0], [16, 0.265034, -1.32771, 3.23884, 1.0], [17, 0.148359, -1.5422, 3.13388, 1.0], [18, 0.325068, -1.88246, 3.14416, 1.0], [19, 0.35978, -1.89424, 3.04235, 1.0], [20, 0.202945, -0.873303, 3.39859, 1.0], [21, 0.0775325, -1.22348, 3.19656, 1.0], [22, 0.0669923, -1.11306, 3.2174, 1.0], [23, 0.371251, -1.25885, 3.30935, 1.0], [24, 0.394701, -1.13234, 3.29422, 1.0]]
[[0, 0.184413, -1.33652, 3.27177, 1.0], [1, 0.194876, -1.07171, 3.34837, 1.0], [2, 0.205647, -0.806898, 3.41234, 1.0], [3, 0.204946, -0.661328, 3.46339, 1.0], [4, 0.0235105, -0.865956, 3.41549, 1.0], [5, -0.112421, -0.997285, 3.47615, 1.0], [6, -0.0179762, -1.13561, 3.31314, 1.0], [7, 0.0380542, -1.17068, 3.26411, 1.0], [8, 0.389405, -0.87724, 3.41166, 1.0], [9, 0.529438, -1.00949, 3.49458, 1.0], [10, 0.469873, -1.15655, 3.39726, 1.0], [11, 0.421862, -1.14576, 3.33467, 1.0], [12, 0.100024, -1.32108, 3.24267, 1.0], [13, 0.0623002, -1.56085, 3.19153, 1.0], [14, 0.154868, -1.95523, 3.09327, 1.0], [15, 0.170397, -1.9368, 2.97755, 1.0], [16, 0.26546, -1.32647, 3.23906, 1.0], [17, 0.157556, -1.55878, 3.13181, 1.0], [18, 0.312287, -1.89975, 3.14081, 1.0], [19, 0.342711, -1.91565, 3.03516, 1.0], [20, 0.202978, -0.873226, 3.39861, 1.0], [21, 0.0736202, -1.22203, 3.21057, 1.0], [22, 0.0696369, -1.11054, 3.2177, 1.0], [23, 0.402152, -1.1671, 3.30293, 1.0], [24, 0.404361, -1.12164, 3.30429, 1.0]]
[[0, 0.185972, -1.33597, 3.26993, 1.0], [1, 0.196178, -1.07111, 3.34794, 1.0], [2, 0.206825, -0.806303, 3.41293, 1.0], [3, 0.207187, -0.660791, 3.46309, 1.0], [4, 0.0258607, -0.864939, 3.41318, 1.0], [5, -0.113097, -0.997629, 3.47349, 1.0], [6, -0.016644, -1.13477, 3.31091, 1.0], [7, 0.0402743, -1.16851, 3.26168, 1.0], [8, 0.393776, -0.877613, 3.41691, 1.0], [9, 0.52885, -1.01027, 3.49583, 1.0], [10, 0.472565, -1.15773, 3.39785, 1.0], [11, 0.424249, -1.14426, 3.33072, 1.0], [12, 0.102554, -1.3199, 3.2365, 1.0], [13, 0.0621202, -1.55464, 3.1934, 1.0], [14, 0.154978, -1.93235, 3.09355, 1.0], [15, 0.168577, -1.92848, 2.97567, 1.0], [16, 0.266425, -1.32627, 3.2391, 1.0], [17, 0.156789, -1.56557, 3.13059, 1.0], [18, 0.365752, -1.85775, 3.18254, 1.0], [19, 0.413245, -1.87307, 3.08396, 1.0], [20, 0.204167, -0.872633, 3.39893, 1.0], [21, 0.0738049, -1.22278, 3.2126, 1.0], [22, 0.0687645, -1.11037, 3.22517, 1.0], [23, 0.402762, -1.16752, 3.29576, 1.0], [24, 0.416204, -1.12581, 3.31291, 1.0]]
[[0, 0.188469, -1.33308, 3.26949, 1.0], [1, 0.198309, -1.06929, 3.34822, 1.0], [2, 0.208356, -0.805525, 3.41387, 1.0], [3, 0.209111, -0.661288, 3.46263, 1.0], [4, 0.0288918, -0.865752, 3.40926, 1.0], [5, -0.113241, -0.996752, 3.46166, 1.0], [6, -0.0160853, -1.13401, 3.31005, 1.0], [7, 0.0441186, -1.16831, 3.25952, 1.0], [8, 0.396806, -0.877502, 3.42014, 1.0], [9, 0.529241, -1.01174, 3.50088, 1.0], [10, 0.474589, -1.1575, 3.39979, 1.0], [11, 0.426503, -1.14581, 3.33364, 1.0], [12, 0.104648, -1.31749, 3.23498, 1.0], [13, 0.0503026, -1.55219, 3.20935, 1.0], [14, 0.155826, -1.91136, 3.08607, 1.0], [15, 0.171418, -1.90205, 2.96619, 1.0], [16, 0.269376, -1.32281, 3.24067, 1.0], [17, 0.138333, -1.56718, 3.13661, 1.0], [18, 0.306408, -1.88225, 3.1351, 1.0], [19, 0.33873, -1.89249, 3.0242, 1.0], [20, 0.205857, -0.87161, 3.39972, 1.0], [21, 0.0835574, -1.22246, 3.20522, 1.0], [22, 0.072533, -1.1085, 3.22991, 1.0], [23, 0.411361, -1.17223, 3.30491, 1.0], [24, 0.417082, -1.12764, 3.31355, 1.0]]
[[0, 0.190872, -1.33366, 3.26804, 1.0], [1, 0.200915, -1.06932, 3.34743, 1.0], [2, 0.210898, -0.805265, 3.41386, 1.0], [3, 0.211226, -0.661835, 3.46375, 1.0], [4, 0.0323746, -0.865859, 3.40427, 1.0], [5, -0.111178, -0.992763, 3.45725, 1.0], [6, -0.0158654, -1.13269, 3.30882, 1.0], [7, 0.0459278, -1.16544, 3.25718, 1.0], [8, 0.39923, -0.877827, 3.42269, 1.0], [9, 0.529573, -1.01351, 3.50354, 1.0], [10, 0.476577, -1.15987, 3.40321, 1.0], [11, 0.43245, -1.14541, 3.33938, 1.0], [12, 0.107146, -1.31818, 3.23256, 1.0], [13, 0.0874961, -1.56702, 3.17556, 1.0], [14, 0.118759, -1.94771, 3.11622, 1.0], [15, 0.128602, -1.95587, 2.99744, 1.0], [16, 0.271458, -1.32341, 3.24038, 1.0], [17, 0.14872, -1.56721, 3.13284, 1.0], [18, 0.303031, -1.88882, 3.13986, 1.0], [19, 0.336451, -1.90277, 3.02939, 1.0], [20, 0.208455, -0.871395, 3.39952, 1.0], [21, 0.0844953, -1.22123, 3.20954, 1.0], [22, 0.0759962, -1.11355, 3.22727, 1.0], [23, 0.418853, -1.16472, 3.30475, 1.0], [24, 0.415582, -1.12134, 3.3195, 1.0]]
[[0, 0.197923, -1.33336, 3.26527, 1.0], [1, 0.205658, -1.06871, 3.3459, 1.0], [2, 0.213439, -0.804725, 3.41342, 1.0], [3, 0.214221, -0.661333, 3.46427, 1.0], [4, 0.0354397, -0.865448, 3.39997, 1.0], [5, -0.110711, -0.995027, 3.44756, 1.0], [6, -0.0148226, -1.13233, 3.3069, 1.0], [7, 0.0450402, -1.15984, 3.25982, 1.0], [8, 0.401475, -0.877529, 3.4257, 1.0], [9, 0.530741, -1.0144, 3.51134, 1.0], [10, 0.479012, -1.15542, 3.40227, 1.0], [11, 0.43593, -1.14703, 3.34699, 1.0], [12, 0.114679, -1.31745, 3.22864, 1.0], [13, 0.0711152, -1.54618, 3.19293, 1.0], [14, 0.13958, -1.9285, 3.09855, 1.0], [15, 0.155915, -1.92643, 2.97744, 1.0], [16, 0.277556, -1.32367, 3.23919, 1.0], [17, 0.148041, -1.5671, 3.13304, 1.0], [18, 0.299994, -1.88682, 3.13829, 1.0], [19, 0.334249, -1.9002, 3.02676, 1.0], [20, 0.211524, -0.870805, 3.39884, 1.0], [21, 0.0784188, -1.21883, 3.21658, 1.0], [22, 0.0740842, -1.11659, 3.23862, 1.0], [23, 0.418588, -1.17113, 3.31444, 1.0], [24, 0.427418, -1.12541, 3.3295, 1.0]]
[[0, 0.202793, -1.33328, 3.26448, 1.0], [1, 0.210257, -1.06856, 3.34577, 1.0], [2, 0.217391, -0.804625, 3.4141, 1.0], [3, 0.217542, -0.660551, 3.46419, 1.0], [4, 0.0386639, -0.86598, 3.3958, 1.0], [5, -0.111458, -0.994804, 3.44112, 1.0], [6, 0.000739509, -1.13149, 3.29189, 1.0], [7, 0.0626525, -1.16526, 3.24514, 1.0], [8, 0.405419, -0.877244, 3.43061, 1.0], [9, 0.531044, -1.01454, 3.51903, 1.0], [10, 0.483309, -1.15205, 3.40331, 1.0], [11, 0.440811, -1.1448, 3.34376, 1.0], [12, 0.119817, -1.31656, 3.22715, 1.0], [13, 0.0681531, -1.54808, 3.1972, 1.0], [14, 0.138304, -1.92231, 3.09703, 1.0], [15, 0.156644, -1.91872, 2.97516, 1.0], [16, 0.282202, -1.32447, 3.23934, 1.0], [17, 0.148034, -1.56689, 3.13286, 1.0], [18, 0.298553, -1.88557, 3.13604, 1.0], [19, 0.334002, -1.89798, 3.02368, 1.0], [20, 0.215683, -0.870679, 3.39931, 1.0], [21, 0.094634, -1.22167, 3.2062, 1.0], [22, 0.0910933, -1.11467, 3.2125, 1.0], [23, 0.424943, -1.15452, 3.30543, 1.0], [24, 0.431404, -1.12589, 3.32457, 1.0]]
