[['2, k, 0', [-0.020044, -0.349674, 1.0]], ['2, k, 1', [-0.0305031, -0.0326459, 1.0]], ['2, k, 2', [-0.040613, 0.278098, 1.0]], ['2, k, 3', [-0.0248207, 0.427241, 1.0]], ['2, k, 4', [-0.209699, 0.185723, 1.0]], ['2, k, 5', [-0.309513, -0.0920757, 1.0]], ['2, k, 6', [-0.372821, -0.327172, 1.0]], ['2, k, 7', [-0.370234, -0.384522, 1.0]], ['2, k, 8', [0.149815, 0.187455, 1.0]], ['2, k, 9', [0.265024, -0.0762591, 1.0]], ['2, k, 10', [0.34542, -0.330904, 1.0]], ['2, k, 11', [0.345295, -0.387915, 1.0]], ['2, k, 12', [-0.1016, -0.346054, 1.0]], ['2, k, 13', [-0.164357, -0.766919, 1.0]], ['2, k, 14', [-0.232626, -1.14858, 1.0]], ['2, k, 15', [-0.241228, -1.21729, 1.0]], ['2, k, 16', [0.0619686, -0.345242, 1.0]], ['2, k, 17', [0.117363, -0.733289, 1.0]], ['2, k, 18', [0.186486, -1.113, 1.0]], ['2, k, 19', [0.233521, -1.19675, 1.0]], ['2, k, 20', [-0.0381404, 0.201301, 1.0]], ['2, k, 21', [-0.366875, -0.434632, 1.0]], ['2, k, 22', [-0.441124, -0.400078, 1.0]], ['2, k, 23', [0.369682, -0.437491, 1.0]], ['2, k, 24', [0.396453, -0.370028, 1.0]]]
[['2, k, 0', [-0.0200774, -0.349576, 1.0]], ['2, k, 1', [-0.0304882, -0.0326378, 1.0]], ['2, k, 2', [-0.0404888, 0.278031, 1.0]], ['2, k, 3', [-0.0250454, 0.427412, 1.0]], ['2, k, 4', [-0.209524, 0.186028, 1.0]], ['2, k, 5', [-0.309199, -0.0904887, 1.0]], ['2, k, 6', [-0.371653, -0.325363, 1.0]], ['2, k, 7', [-0.369526, -0.382585, 1.0]], ['2, k, 8', [0.149815, 0.186857, 1.0]], ['2, k, 9', [0.265162, -0.0763389, 1.0]], ['2, k, 10', [0.3463, -0.331184, 1.0]], ['2, k, 11', [0.345961, -0.388797, 1.0]], ['2, k, 12', [-0.101662, -0.345712, 1.0]], ['2, k, 13', [-0.164376, -0.766606, 1.0]], ['2, k, 14', [-0.23696, -1.13971, 1.0]], ['2, k, 15', [-0.330078, -1.21484, 1.0]], ['2, k, 16', [0.0619572, -0.345238, 1.0]], ['2, k, 17', [0.117415, -0.733208, 1.0]], ['2, k, 18', [0.186528, -1.11368, 1.0]], ['2, k, 19', [0.254871, -1.18151, 1.0]], ['2, k, 20', [-0.0380569, 0.201266, 1.0]], ['2, k, 21', [-0.370904, -0.432131, 1.0]], ['2, k, 22', [-0.441265, -0.399782, 1.0]], ['2, k, 23', [0.36961, -0.439316, 1.0]], ['2, k, 24', [0.274933, -0.416663, 1.0]]]
[['2, k, 0', [-0.0199244, -0.349234, 1.0]], ['2, k, 1', [-0.0299213, -0.0323117, 1.0]], ['2, k, 2', [-0.039163, 0.278326, 1.0]], ['2, k, 3', [-0.0251106, 0.427459, 1.0]], ['2, k, 4', [-0.20961, 0.185921, 1.0]], ['2, k, 5', [-0.308873, -0.0887642, 1.0]], ['2, k, 6', [-0.369957, -0.323354, 1.0]], ['2, k, 7', [-0.36866, -0.382978, 1.0]], ['2, k, 8', [0.149341, 0.186467, 1.0]], ['2, k, 9', [0.265421, -0.0763444, 1.0]], ['2, k, 10', [0.346154, -0.326205, 1.0]], ['2, k, 11', [0.346162, -0.382758, 1.0]], ['2, k, 12', [-0.101504, -0.345354, 1.0]], ['2, k, 13', [-0.165217, -0.772138, 1.0]], ['2, k, 14', [-0.240462, -1.1272, 1.0]], ['2, k, 15', [-0.325053, -1.21052, 1.0]], ['2, k, 16', [0.0620984, -0.344942, 1.0]], ['2, k, 17', [0.117444, -0.733157, 1.0]], ['2, k, 18', [0.186703, -1.11474, 1.0]], ['2, k, 19', [0.237304, -1.19515, 1.0]], ['2, k, 20', [-0.036953, 0.201574, 1.0]], ['2, k, 21', [-0.371501, -0.43306, 1.0]], ['2, k, 22', [-0.442091, -0.397058, 1.0]], ['2, k, 23', [0.390699, -0.426702, 1.0]], ['2, k, 24', [0.276141, -0.417354, 1.0]]]
[['2, k, 0', [-0.019874, -0.348709, 1.0]], ['2, k, 1', [-0.0298781, -0.0320651, 1.0]], ['2, k, 2', [-0.0391347, 0.278506, 1.0]], ['2, k, 3', [-0.0256794, 0.427949, 1.0]], ['2, k, 4', [-0.209663, 0.185951, 1.0]], ['2, k, 5', [-0.308514, -0.0867909, 1.0]], ['2, k, 6', [-0.367872, -0.320836, 1.0]], ['2, k, 7', [-0.363967, -0.380984, 1.0]], ['2, k, 8', [0.149278, 0.186335, 1.0]], ['2, k, 9', [0.265759, -0.0763517, 1.0]], ['2, k, 10', [0.347368, -0.326141, 1.0]], ['2, k, 11', [0.347372, -0.384833, 1.0]], ['2, k, 12', [-0.101438, -0.344674, 1.0]], ['2, k, 13', [-0.165446, -0.773829, 1.0]], ['2, k, 14', [-0.242632, -1.13425, 1.0]], ['2, k, 15', [-0.253906, -1.20605, 1.0]], ['2, k, 16', [0.0621349, -0.344578, 1.0]], ['2, k, 17', [0.117783, -0.733514, 1.0]], ['2, k, 18', [0.183848, -1.11201, 1.0]], ['2, k, 19', [0.185332, -1.16465, 1.0]], ['2, k, 20', [-0.0369144, 0.201776, 1.0]], ['2, k, 21', [-0.36261, -0.428712, 1.0]], ['2, k, 22', [-0.426609, -0.390629, 1.0]], ['2, k, 23', [0.368142, -0.43477, 1.0]], ['2, k, 24', [0.274671, -0.418709, 1.0]]]
[['2, k, 0', [-0.0200509, -0.34773, 1.0]], ['2, k, 1', [-0.0299358, -0.0316952, 1.0]], ['2, k, 2', [-0.0391876, 0.278689, 1.0]], ['2, k, 3', [-0.0262102, 0.428463, 1.0]], ['2, k, 4', [-0.209672, 0.186139, 1.0]], ['2, k, 5', [-0.307055, -0.0822183, 1.0]], ['2, k, 6', [-0.362854, -0.312935, 1.0]], ['2, k, 7', [-0.364866, -0.376312, 1.0]], ['2, k, 8', [0.148573, 0.18638, 1.0]], ['2, k, 9', [0.266502, -0.0737215, 1.0]], ['2, k, 10', [0.348652, -0.323417, 1.0]], ['2, k, 11', [0.345273, -0.379942, 1.0]], ['2, k, 12', [-0.101621, -0.34352, 1.0]], ['2, k, 13', [-0.165742, -0.773993, 1.0]], ['2, k, 14', [-0.241978, -1.13729, 1.0]], ['2, k, 15', [-0.348279, -1.21012, 1.0]], ['2, k, 16', [0.0619733, -0.343812, 1.0]], ['2, k, 17', [0.118356, -0.736667, 1.0]], ['2, k, 18', [0.183294, -1.11167, 1.0]], ['2, k, 19', [0.184647, -1.16417, 1.0]], ['2, k, 20', [-0.0369585, 0.201971, 1.0]], ['2, k, 21', [-0.369062, -0.423231, 1.0]], ['2, k, 22', [-0.437565, -0.392998, 1.0]], ['2, k, 23', [0.359483, -0.427162, 1.0]], ['2, k, 24', [0.270718, -0.408193, 1.0]]]
[['2, k, 0', [-0.0198583, -0.347601, 1.0]], ['2, k, 1', [-0.0299561, -0.0315351, 1.0]], ['2, k, 2', [-0.0398128, 0.279096, 1.0]], ['2, k, 3', [-0.0270927, 0.428559, 1.0]], ['2, k, 4', [-0.210286, 0.186286, 1.0]], ['2, k, 5', [-0.303557, -0.0718452, 1.0]], ['2, k, 6', [-0.360341, -0.306167, 1.0]], ['2, k, 7', [-0.365122, -0.375027, 1.0]], ['2, k, 8', [0.14811, 0.186229, 1.0]], ['2, k, 9', [0.268062, -0.0731331, 1.0]], ['2, k, 10', [0.34917, -0.321048, 1.0]], ['2, k, 11', [0.351201, -0.374469, 1.0]], ['2, k, 12', [-0.101391, -0.343342, 1.0]], ['2, k, 13', [-0.165997, -0.774578, 1.0]], ['2, k, 14', [-0.243343, -1.13627, 1.0]], ['2, k, 15', [-0.261323, -1.20525, 1.0]], ['2, k, 16', [0.0621242, -0.343737, 1.0]], ['2, k, 17', [0.118946, -0.737965, 1.0]], ['2, k, 18', [0.182995, -1.11178, 1.0]], ['2, k, 19', [0.240845, -1.18359, 1.0]], ['2, k, 20', [-0.0373607, 0.202318, 1.0]], ['2, k, 21', [-0.361433, -0.422995, 1.0]], ['2, k, 22', [-0.437447, -0.389047, 1.0]], ['2, k, 23', [0.373431, -0.42024, 1.0]], ['2, k, 24', [0.278531, -0.407273, 1.0]]]
[['2, k, 0', [-0.0198989, -0.347262, 1.0]], ['2, k, 1', [-0.029785, -0.0311349, 1.0]], ['2, k, 2', [-0.0390016, 0.27993, 1.0]], ['2, k, 3', [-0.0274742, 0.429235, 1.0]], ['2, k, 4', [-0.210367, 0.187376, 1.0]], ['2, k, 5', [-0.304412, -0.0652582, 1.0]], ['2, k, 6', [-0.359357, -0.298553, 1.0]], ['2, k, 7', [-0.358426, -0.368998, 1.0]], ['2, k, 8', [0.146587, 0.186599, 1.0]], ['2, k, 9', [0.266925, -0.0682229, 1.0]], ['2, k, 10', [0.351604, -0.315958, 1.0]], ['2, k, 11', [0.348966, -0.36788, 1.0]], ['2, k, 12', [-0.101413, -0.343052, 1.0]], ['2, k, 13', [-0.166192, -0.774784, 1.0]], ['2, k, 14', [-0.243166, -1.13634, 1.0]], ['2, k, 15', [-0.266954, -1.19093, 1.0]], ['2, k, 16', [0.062057, -0.343374, 1.0]], ['2, k, 17', [0.11909, -0.738794, 1.0]], ['2, k, 18', [0.182259, -1.11782, 1.0]], ['2, k, 19', [0.182838, -1.16631, 1.0]], ['2, k, 20', [-0.0367596, 0.203048, 1.0]], ['2, k, 21', [-0.355581, -0.414224, 1.0]], ['2, k, 22', [-0.417784, -0.366466, 1.0]], ['2, k, 23', [0.368258, -0.416313, 1.0]], ['2, k, 24', [0.275582, -0.397258, 1.0]]]
[['2, k, 0', [-0.0207129, -0.346691, 1.0]], ['2, k, 1', [-0.0295643, -0.0304905, 1.0]], ['2, k, 2', [-0.0366174, 0.28126, 1.0]], ['2, k, 3', [-0.0290861, 0.430173, 1.0]], ['2, k, 4', [-0.211379, 0.188268, 1.0]], ['2, k, 5', [-0.301653, -0.0611433, 1.0]], ['2, k, 6', [-0.357468, -0.292941, 1.0]], ['2, k, 7', [-0.359244, -0.359921, 1.0]], ['2, k, 8', [0.146037, 0.187489, 1.0]], ['2, k, 9', [0.266649, -0.0629416, 1.0]], ['2, k, 10', [0.357276, -0.301767, 1.0]], ['2, k, 11', [0.354682, -0.358846, 1.0]], ['2, k, 12', [-0.102165, -0.342545, 1.0]], ['2, k, 13', [-0.166386, -0.778082, 1.0]], ['2, k, 14', [-0.243475, -1.14493, 1.0]], ['2, k, 15', [-0.253991, -1.2036, 1.0]], ['2, k, 16', [0.0612205, -0.342778, 1.0]], ['2, k, 17', [0.119091, -0.737698, 1.0]], ['2, k, 18', [0.182907, -1.11783, 1.0]], ['2, k, 19', [0.183276, -1.16472, 1.0]], ['2, k, 20', [-0.0350963, 0.20422, 1.0]], ['2, k, 21', [-0.362889, -0.403648, 1.0]], ['2, k, 22', [-0.427018, -0.370466, 1.0]], ['2, k, 23', [0.366851, -0.407852, 1.0]], ['2, k, 24', [0.283172, -0.387763, 1.0]]]
[['2, k, 0', [-0.0206436, -0.341509, 1.0]], ['2, k, 1', [-0.0293286, -0.0281785, 1.0]], ['2, k, 2', [-0.0365194, 0.282108, 1.0]], ['2, k, 3', [-0.0297796, 0.431222, 1.0]], ['2, k, 4', [-0.211227, 0.189098, 1.0]], ['2, k, 5', [-0.301337, -0.0542139, 1.0]], ['2, k, 6', [-0.360589, -0.282263, 1.0]], ['2, k, 7', [-0.360142, -0.348516, 1.0]], ['2, k, 8', [0.14558, 0.187623, 1.0]], ['2, k, 9', [0.267973, -0.0568533, 1.0]], ['2, k, 10', [0.355249, -0.294333, 1.0]], ['2, k, 11', [0.353536, -0.350623, 1.0]], ['2, k, 12', [-0.102048, -0.336818, 1.0]], ['2, k, 13', [-0.16331, -0.765209, 1.0]], ['2, k, 14', [-0.243158, -1.145, 1.0]], ['2, k, 15', [-0.326416, -1.20996, 1.0]], ['2, k, 16', [0.0612423, -0.338291, 1.0]], ['2, k, 17', [0.119559, -0.737967, 1.0]], ['2, k, 18', [0.183032, -1.11808, 1.0]], ['2, k, 19', [0.235962, -1.18359, 1.0]], ['2, k, 20', [-0.0349302, 0.205371, 1.0]], ['2, k, 21', [-0.351381, -0.39635, 1.0]], ['2, k, 22', [-0.427676, -0.360435, 1.0]], ['2, k, 23', [0.373547, -0.39384, 1.0]], ['2, k, 24', [0.282094, -0.374817, 1.0]]]
[['2, k, 0', [-0.0208408, -0.341393, 1.0]], ['2, k, 1', [-0.0298665, -0.0276895, 1.0]], ['2, k, 2', [-0.0382874, 0.282757, 1.0]], ['2, k, 3', [-0.0309074, 0.431327, 1.0]], ['2, k, 4', [-0.210827, 0.189818, 1.0]], ['2, k, 5', [-0.302723, -0.0483084, 1.0]], ['2, k, 6', [-0.357625, -0.269361, 1.0]], ['2, k, 7', [-0.356966, -0.333156, 1.0]], ['2, k, 8', [0.144792, 0.188579, 1.0]], ['2, k, 9', [0.268174, -0.0417407, 1.0]], ['2, k, 10', [0.360272, -0.278661, 1.0]], ['2, k, 11', [0.358757, -0.334522, 1.0]], ['2, k, 12', [-0.102574, -0.33709, 1.0]], ['2, k, 13', [-0.164083, -0.767351, 1.0]], ['2, k, 14', [-0.240007, -1.14196, 1.0]], ['2, k, 15', [-0.251465, -1.19727, 1.0]], ['2, k, 16', [0.0611985, -0.337817, 1.0]], ['2, k, 17', [0.119819, -0.737534, 1.0]], ['2, k, 18', [0.182708, -1.11778, 1.0]], ['2, k, 19', [0.182883, -1.16332, 1.0]], ['2, k, 20', [-0.036309, 0.206029, 1.0]], ['2, k, 21', [-0.363234, -0.375602, 1.0]], ['2, k, 22', [-0.426554, -0.345564, 1.0]], ['2, k, 23', [0.377148, -0.375724, 1.0]], ['2, k, 24', [0.287186, -0.35895, 1.0]]]
[['2, k, 0', [-0.0205402, -0.349155, 1.0]], ['2, k, 1', [-0.0295387, -0.029643, 1.0]], ['2, k, 2', [-0.037756, 0.283042, 1.0]], ['2, k, 3', [-0.0315929, 0.432791, 1.0]], ['2, k, 4', [-0.208372, 0.182568, 1.0]], ['2, k, 5', [-0.302601, -0.0451195, 1.0]], ['2, k, 6', [-0.355912, -0.245712, 1.0]], ['2, k, 7', [-0.35421, -0.308788, 1.0]], ['2, k, 8', [0.14461, 0.186457, 1.0]], ['2, k, 9', [0.270932, -0.0384679, 1.0]], ['2, k, 10', [0.353338, -0.242974, 1.0]], ['2, k, 11', [0.356734, -0.312197, 1.0]], ['2, k, 12', [-0.102008, -0.346386, 1.0]], ['2, k, 13', [-0.164132, -0.76509, 1.0]], ['2, k, 14', [-0.238596, -1.13271, 1.0]], ['2, k, 15', [-0.301855, -1.20847, 1.0]], ['2, k, 16', [0.0613401, -0.344126, 1.0]], ['2, k, 17', [0.118912, -0.723884, 1.0]], ['2, k, 18', [0.182507, -1.11511, 1.0]], ['2, k, 19', [0.1834, -1.15604, 1.0]], ['2, k, 20', [-0.0358153, 0.205637, 1.0]], ['2, k, 21', [-0.346352, -0.352528, 1.0]], ['2, k, 22', [-0.427625, -0.327314, 1.0]], ['2, k, 23', [0.364768, -0.360702, 1.0]], ['2, k, 24', [0.27903, -0.339918, 1.0]]]
