[['2, k, 0', [-0.334417, -0.210965, 1.0]], ['2, k, 1', [-0.34696, 0.0871206, 1.0]], ['2, k, 2', [-0.357337, 0.377328, 1.0]], ['2, k, 3', [-0.37033, 0.529845, 1.0]], ['2, k, 4', [-0.531884, 0.2632, 1.0]], ['2, k, 5', [-0.52152, 0.0156165, 1.0]], ['2, k, 6', [-0.375219, -0.208441, 1.0]], ['2, k, 7', [-0.312327, -0.253443, 1.0]], ['2, k, 8', [-0.17293, 0.285265, 1.0]], ['2, k, 9', [-0.112122, 0.0270554, 1.0]], ['2, k, 10', [-0.182553, -0.167547, 1.0]], ['2, k, 11', [-0.218512, -0.198875, 1.0]], ['2, k, 12', [-0.411629, -0.213014, 1.0]], ['2, k, 13', [-0.456833, -0.640062, 1.0]], ['2, k, 14', [-0.482188, -0.980185, 1.0]], ['2, k, 15', [-0.461182, -1.04395, 1.0]], ['2, k, 16', [-0.247909, -0.203064, 1.0]], ['2, k, 17', [-0.203018, -0.639723, 1.0]], ['2, k, 18', [-0.174426, -1.01147, 1.0]], ['2, k, 19', [-0.146484, -1.06348, 1.0]], ['2, k, 20', [-0.355113, 0.305895, 1.0]], ['2, k, 21', [-0.262476, -0.301945, 1.0]], ['2, k, 22', [-0.355104, -0.291669, 1.0]], ['2, k, 23', [-0.242737, -0.239603, 1.0]], ['2, k, 24', [-0.237987, -0.175678, 1.0]]]
[['2, k, 0', [-0.334372, -0.211455, 1.0]], ['2, k, 1', [-0.346898, 0.0869007, 1.0]], ['2, k, 2', [-0.357246, 0.377206, 1.0]], ['2, k, 3', [-0.370385, 0.529781, 1.0]], ['2, k, 4', [-0.531976, 0.263306, 1.0]], ['2, k, 5', [-0.521759, 0.0162646, 1.0]], ['2, k, 6', [-0.37522, -0.208472, 1.0]], ['2, k, 7', [-0.326886, -0.253757, 1.0]], ['2, k, 8', [-0.172939, 0.285274, 1.0]], ['2, k, 9', [-0.112116, 0.0269643, 1.0]], ['2, k, 10', [-0.217124, -0.187973, 1.0]], ['2, k, 11', [-0.258187, -0.235976, 1.0]], ['2, k, 12', [-0.411582, -0.213499, 1.0]], ['2, k, 13', [-0.456959, -0.63991, 1.0]], ['2, k, 14', [-0.481025, -0.984993, 1.0]], ['2, k, 15', [-0.461095, -1.04325, 1.0]], ['2, k, 16', [-0.247865, -0.203558, 1.0]], ['2, k, 17', [-0.203041, -0.640074, 1.0]], ['2, k, 18', [-0.17398, -1.01271, 1.0]], ['2, k, 19', [-0.148224, -1.06553, 1.0]], ['2, k, 20', [-0.355036, 0.305761, 1.0]], ['2, k, 21', [-0.287281, -0.285788, 1.0]], ['2, k, 22', [-0.354753, -0.29243, 1.0]], ['2, k, 23', [-0.305568, -0.300044, 1.0]], ['2, k, 24', [-0.303007, -0.233672, 1.0]]]
[['2, k, 0', [-0.334341, -0.211286, 1.0]], ['2, k, 1', [-0.346839, 0.0869135, 1.0]], ['2, k, 2', [-0.357084, 0.377107, 1.0]], ['2, k, 3', [-0.370814, 0.529635, 1.0]], ['2, k, 4', [-0.532358, 0.263555, 1.0]], ['2, k, 5', [-0.522008, 0.0163144, 1.0]], ['2, k, 6', [-0.375462, -0.20853, 1.0]], ['2, k, 7', [-0.331011, -0.252846, 1.0]], ['2, k, 8', [-0.172961, 0.285337, 1.0]], ['2, k, 9', [-0.112317, 0.0273316, 1.0]], ['2, k, 10', [-0.217559, -0.186971, 1.0]], ['2, k, 11', [-0.259484, -0.234498, 1.0]], ['2, k, 12', [-0.411556, -0.213364, 1.0]], ['2, k, 13', [-0.457011, -0.639899, 1.0]], ['2, k, 14', [-0.481015, -0.984146, 1.0]], ['2, k, 15', [-0.458831, -1.03343, 1.0]], ['2, k, 16', [-0.247825, -0.203329, 1.0]], ['2, k, 17', [-0.203068, -0.640012, 1.0]], ['2, k, 18', [-0.173777, -1.01451, 1.0]], ['2, k, 19', [-0.148567, -1.06663, 1.0]], ['2, k, 20', [-0.354911, 0.305701, 1.0]], ['2, k, 21', [-0.292976, -0.290618, 1.0]], ['2, k, 22', [-0.364272, -0.284464, 1.0]], ['2, k, 23', [-0.307874, -0.300234, 1.0]], ['2, k, 24', [-0.304343, -0.238495, 1.0]]]
[['2, k, 0', [-0.334518, -0.211281, 1.0]], ['2, k, 1', [-0.346855, 0.0868744, 1.0]], ['2, k, 2', [-0.357026, 0.377012, 1.0]], ['2, k, 3', [-0.371094, 0.529466, 1.0]], ['2, k, 4', [-0.532408, 0.263619, 1.0]], ['2, k, 5', [-0.522192, 0.0169491, 1.0]], ['2, k, 6', [-0.376202, -0.208642, 1.0]], ['2, k, 7', [-0.336488, -0.251921, 1.0]], ['2, k, 8', [-0.173305, 0.285098, 1.0]], ['2, k, 9', [-0.11313, 0.027191, 1.0]], ['2, k, 10', [-0.217827, -0.186447, 1.0]], ['2, k, 11', [-0.259296, -0.232464, 1.0]], ['2, k, 12', [-0.41166, -0.213331, 1.0]], ['2, k, 13', [-0.45699, -0.639201, 1.0]], ['2, k, 14', [-0.481151, -0.984261, 1.0]], ['2, k, 15', [-0.457745, -1.0378, 1.0]], ['2, k, 16', [-0.248112, -0.203404, 1.0]], ['2, k, 17', [-0.203251, -0.633688, 1.0]], ['2, k, 18', [-0.173481, -1.01282, 1.0]], ['2, k, 19', [-0.147664, -1.06948, 1.0]], ['2, k, 20', [-0.354878, 0.305629, 1.0]], ['2, k, 21', [-0.303134, -0.298737, 1.0]], ['2, k, 22', [-0.374496, -0.274833, 1.0]], ['2, k, 23', [-0.30563, -0.29822, 1.0]], ['2, k, 24', [-0.300463, -0.231627, 1.0]]]
[['2, k, 0', [-0.334563, -0.211209, 1.0]], ['2, k, 1', [-0.346755, 0.0868761, 1.0]], ['2, k, 2', [-0.356673, 0.376917, 1.0]], ['2, k, 3', [-0.371345, 0.529371, 1.0]], ['2, k, 4', [-0.532458, 0.263629, 1.0]], ['2, k, 5', [-0.522212, 0.0167427, 1.0]], ['2, k, 6', [-0.408761, -0.175063, 1.0]], ['2, k, 7', [-0.351757, -0.241025, 1.0]], ['2, k, 8', [-0.17362, 0.28494, 1.0]], ['2, k, 9', [-0.114832, 0.027552, 1.0]], ['2, k, 10', [-0.218056, -0.185954, 1.0]], ['2, k, 11', [-0.260982, -0.233209, 1.0]], ['2, k, 12', [-0.411684, -0.213275, 1.0]], ['2, k, 13', [-0.4573, -0.639846, 1.0]], ['2, k, 14', [-0.476731, -0.979674, 1.0]], ['2, k, 15', [-0.461009, -1.03752, 1.0]], ['2, k, 16', [-0.248194, -0.203315, 1.0]], ['2, k, 17', [-0.202888, -0.634607, 1.0]], ['2, k, 18', [-0.172566, -1.01498, 1.0]], ['2, k, 19', [-0.148559, -1.06787, 1.0]], ['2, k, 20', [-0.354599, 0.305561, 1.0]], ['2, k, 21', [-0.30654, -0.296722, 1.0]], ['2, k, 22', [-0.387317, -0.265438, 1.0]], ['2, k, 23', [-0.313192, -0.304156, 1.0]], ['2, k, 24', [-0.283377, -0.2011, 1.0]]]
[['2, k, 0', [-0.334685, -0.211025, 1.0]], ['2, k, 1', [-0.346643, 0.0868974, 1.0]], ['2, k, 2', [-0.356232, 0.376772, 1.0]], ['2, k, 3', [-0.371404, 0.529342, 1.0]], ['2, k, 4', [-0.53245, 0.263632, 1.0]], ['2, k, 5', [-0.522456, 0.0167615, 1.0]], ['2, k, 6', [-0.425045, -0.170863, 1.0]], ['2, k, 7', [-0.346286, -0.234931, 1.0]], ['2, k, 8', [-0.173671, 0.284714, 1.0]], ['2, k, 9', [-0.116261, 0.0278303, 1.0]], ['2, k, 10', [-0.218277, -0.185827, 1.0]], ['2, k, 11', [-0.261639, -0.231228, 1.0]], ['2, k, 12', [-0.411769, -0.213109, 1.0]], ['2, k, 13', [-0.457258, -0.639733, 1.0]], ['2, k, 14', [-0.475779, -0.979255, 1.0]], ['2, k, 15', [-0.461042, -1.03492, 1.0]], ['2, k, 16', [-0.248343, -0.20314, 1.0]], ['2, k, 17', [-0.202763, -0.634511, 1.0]], ['2, k, 18', [-0.171915, -1.01518, 1.0]], ['2, k, 19', [-0.148737, -1.06799, 1.0]], ['2, k, 20', [-0.354257, 0.305465, 1.0]], ['2, k, 21', [-0.28565, -0.301572, 1.0]], ['2, k, 22', [-0.36974, -0.295637, 1.0]], ['2, k, 23', [-0.31416, -0.303575, 1.0]], ['2, k, 24', [-0.307561, -0.231451, 1.0]]]
[['2, k, 0', [-0.335142, -0.210609, 1.0]], ['2, k, 1', [-0.346562, 0.0869982, 1.0]], ['2, k, 2', [-0.355889, 0.37673, 1.0]], ['2, k, 3', [-0.371412, 0.529283, 1.0]], ['2, k, 4', [-0.532503, 0.263698, 1.0]], ['2, k, 5', [-0.522456, 0.0168242, 1.0]], ['2, k, 6', [-0.426318, -0.171545, 1.0]], ['2, k, 7', [-0.366075, -0.239409, 1.0]], ['2, k, 8', [-0.172639, 0.283826, 1.0]], ['2, k, 9', [-0.11719, 0.0270553, 1.0]], ['2, k, 10', [-0.219221, -0.185669, 1.0]], ['2, k, 11', [-0.261462, -0.22992, 1.0]], ['2, k, 12', [-0.41208, -0.212645, 1.0]], ['2, k, 13', [-0.456788, -0.639413, 1.0]], ['2, k, 14', [-0.475329, -0.979641, 1.0]], ['2, k, 15', [-0.461061, -1.0334, 1.0]], ['2, k, 16', [-0.248925, -0.202929, 1.0]], ['2, k, 17', [-0.202447, -0.634375, 1.0]], ['2, k, 18', [-0.171701, -1.01535, 1.0]], ['2, k, 19', [-0.149138, -1.06715, 1.0]], ['2, k, 20', [-0.353976, 0.305449, 1.0]], ['2, k, 21', [-0.315402, -0.302013, 1.0]], ['2, k, 22', [-0.394525, -0.271746, 1.0]], ['2, k, 23', [-0.314308, -0.303719, 1.0]], ['2, k, 24', [-0.305578, -0.22897, 1.0]]]
[['2, k, 0', [-0.335096, -0.210469, 1.0]], ['2, k, 1', [-0.34615, 0.0871125, 1.0]], ['2, k, 2', [-0.355095, 0.376842, 1.0]], ['2, k, 3', [-0.371356, 0.529169, 1.0]], ['2, k, 4', [-0.532528, 0.263639, 1.0]], ['2, k, 5', [-0.522999, 0.0178892, 1.0]], ['2, k, 6', [-0.427998, -0.170698, 1.0]], ['2, k, 7', [-0.366783, -0.238935, 1.0]], ['2, k, 8', [-0.171891, 0.281383, 1.0]], ['2, k, 9', [-0.118259, 0.0262922, 1.0]], ['2, k, 10', [-0.188449, -0.168336, 1.0]], ['2, k, 11', [-0.223868, -0.193893, 1.0]], ['2, k, 12', [-0.412065, -0.212379, 1.0]], ['2, k, 13', [-0.456206, -0.639431, 1.0]], ['2, k, 14', [-0.473883, -0.980801, 1.0]], ['2, k, 15', [-0.454161, -1.06198, 1.0]], ['2, k, 16', [-0.248809, -0.203216, 1.0]], ['2, k, 17', [-0.201862, -0.63472, 1.0]], ['2, k, 18', [-0.171649, -1.01532, 1.0]], ['2, k, 19', [-0.149346, -1.06666, 1.0]], ['2, k, 20', [-0.353289, 0.305554, 1.0]], ['2, k, 21', [-0.31634, -0.300112, 1.0]], ['2, k, 22', [-0.402569, -0.26543, 1.0]], ['2, k, 23', [-0.256005, -0.241624, 1.0]], ['2, k, 24', [-0.246078, -0.161848, 1.0]]]
[['2, k, 0', [-0.334028, -0.210319, 1.0]], ['2, k, 1', [-0.344669, 0.0871409, 1.0]], ['2, k, 2', [-0.353147, 0.376739, 1.0]], ['2, k, 3', [-0.371096, 0.528987, 1.0]], ['2, k, 4', [-0.532422, 0.263456, 1.0]], ['2, k, 5', [-0.523279, 0.0178804, 1.0]], ['2, k, 6', [-0.417472, -0.184595, 1.0]], ['2, k, 7', [-0.358823, -0.248801, 1.0]], ['2, k, 8', [-0.171562, 0.28145, 1.0]], ['2, k, 9', [-0.117616, 0.0262219, 1.0]], ['2, k, 10', [-0.224345, -0.185424, 1.0]], ['2, k, 11', [-0.265301, -0.228971, 1.0]], ['2, k, 12', [-0.411331, -0.212199, 1.0]], ['2, k, 13', [-0.456066, -0.639394, 1.0]], ['2, k, 14', [-0.473066, -0.97974, 1.0]], ['2, k, 15', [-0.453705, -1.0454, 1.0]], ['2, k, 16', [-0.247522, -0.203047, 1.0]], ['2, k, 17', [-0.201254, -0.635725, 1.0]], ['2, k, 18', [-0.17085, -1.01507, 1.0]], ['2, k, 19', [-0.148829, -1.06703, 1.0]], ['2, k, 20', [-0.351448, 0.30548, 1.0]], ['2, k, 21', [-0.315051, -0.302412, 1.0]], ['2, k, 22', [-0.39396, -0.274485, 1.0]], ['2, k, 23', [-0.319956, -0.301258, 1.0]], ['2, k, 24', [-0.293598, -0.204509, 1.0]]]
[['2, k, 0', [-0.333896, -0.210456, 1.0]], ['2, k, 1', [-0.3437, 0.0869472, 1.0]], ['2, k, 2', [-0.351167, 0.376443, 1.0]], ['2, k, 3', [-0.370541, 0.528578, 1.0]], ['2, k, 4', [-0.531879, 0.263406, 1.0]], ['2, k, 5', [-0.523812, 0.0204416, 1.0]], ['2, k, 6', [-0.417056, -0.185594, 1.0]], ['2, k, 7', [-0.360638, -0.248998, 1.0]], ['2, k, 8', [-0.170711, 0.281586, 1.0]], ['2, k, 9', [-0.116776, 0.0262223, 1.0]], ['2, k, 10', [-0.189145, -0.165075, 1.0]], ['2, k, 11', [-0.228656, -0.196641, 1.0]], ['2, k, 12', [-0.411238, -0.212327, 1.0]], ['2, k, 13', [-0.455029, -0.63834, 1.0]], ['2, k, 14', [-0.474329, -0.979308, 1.0]], ['2, k, 15', [-0.454896, -1.02588, 1.0]], ['2, k, 16', [-0.247338, -0.203055, 1.0]], ['2, k, 17', [-0.201139, -0.635898, 1.0]], ['2, k, 18', [-0.168426, -1.01716, 1.0]], ['2, k, 19', [-0.148533, -1.06874, 1.0]], ['2, k, 20', [-0.349747, 0.30521, 1.0]], ['2, k, 21', [-0.319569, -0.303919, 1.0]], ['2, k, 22', [-0.400363, -0.277487, 1.0]], ['2, k, 23', [-0.265782, -0.276139, 1.0]], ['2, k, 24', [-0.258784, -0.182932, 1.0]]]
[['2, k, 0', [-0.333234, -0.210825, 1.0]], ['2, k, 1', [-0.342339, 0.0865921, 1.0]], ['2, k, 2', [-0.349098, 0.37609, 1.0]], ['2, k, 3', [-0.369591, 0.528452, 1.0]], ['2, k, 4', [-0.530614, 0.263449, 1.0]], ['2, k, 5', [-0.523677, 0.0208298, 1.0]], ['2, k, 6', [-0.417624, -0.183643, 1.0]], ['2, k, 7', [-0.361444, -0.247912, 1.0]], ['2, k, 8', [-0.168427, 0.279895, 1.0]], ['2, k, 9', [-0.115825, 0.0258041, 1.0]], ['2, k, 10', [-0.221697, -0.186596, 1.0]], ['2, k, 11', [-0.2632, -0.231705, 1.0]], ['2, k, 12', [-0.410777, -0.212521, 1.0]], ['2, k, 13', [-0.454966, -0.638429, 1.0]], ['2, k, 14', [-0.473152, -0.976479, 1.0]], ['2, k, 15', [-0.455337, -1.02645, 1.0]], ['2, k, 16', [-0.246504, -0.203514, 1.0]], ['2, k, 17', [-0.200621, -0.635771, 1.0]], ['2, k, 18', [-0.169114, -1.013, 1.0]], ['2, k, 19', [-0.149048, -1.06625, 1.0]], ['2, k, 20', [-0.347841, 0.304853, 1.0]], ['2, k, 21', [-0.319567, -0.303867, 1.0]], ['2, k, 22', [-0.394591, -0.276319, 1.0]], ['2, k, 23', [-0.314395, -0.300686, 1.0]], ['2, k, 24', [-0.287092, -0.199529, 1.0]]]
[['2, k, 0', [-0.332671, -0.211245, 1.0]], ['2, k, 1', [-0.341274, 0.0861418, 1.0]], ['2, k, 2', [-0.347455, 0.375574, 1.0]], ['2, k, 3', [-0.368839, 0.527985, 1.0]], ['2, k, 4', [-0.529278, 0.263445, 1.0]], ['2, k, 5', [-0.523502, 0.0206687, 1.0]], ['2, k, 6', [-0.432603, -0.168818, 1.0]], ['2, k, 7', [-0.371472, -0.239298, 1.0]], ['2, k, 8', [-0.166521, 0.278746, 1.0]], ['2, k, 9', [-0.114382, 0.0254107, 1.0]], ['2, k, 10', [-0.18659, -0.166662, 1.0]], ['2, k, 11', [-0.22947, -0.202665, 1.0]], ['2, k, 12', [-0.410439, -0.212846, 1.0]], ['2, k, 13', [-0.453832, -0.639897, 1.0]], ['2, k, 14', [-0.47321, -0.976797, 1.0]], ['2, k, 15', [-0.454924, -1.04593, 1.0]], ['2, k, 16', [-0.245695, -0.203911, 1.0]], ['2, k, 17', [-0.200453, -0.635609, 1.0]], ['2, k, 18', [-0.168965, -1.011, 1.0]], ['2, k, 19', [-0.14848, -1.06571, 1.0]], ['2, k, 20', [-0.34634, 0.304352, 1.0]], ['2, k, 21', [-0.319959, -0.304966, 1.0]], ['2, k, 22', [-0.396215, -0.274211, 1.0]], ['2, k, 23', [-0.271927, -0.287053, 1.0]], ['2, k, 24', [-0.260148, -0.1832, 1.0]]]
[['2, k, 0', [-0.33228, -0.211308, 1.0]], ['2, k, 1', [-0.340251, 0.0859432, 1.0]], ['2, k, 2', [-0.345721, 0.375218, 1.0]], ['2, k, 3', [-0.367672, 0.52758, 1.0]], ['2, k, 4', [-0.528045, 0.263559, 1.0]], ['2, k, 5', [-0.522611, 0.0202009, 1.0]], ['2, k, 6', [-0.432342, -0.169404, 1.0]], ['2, k, 7', [-0.370959, -0.238459, 1.0]], ['2, k, 8', [-0.165562, 0.27894, 1.0]], ['2, k, 9', [-0.113016, 0.0255736, 1.0]], ['2, k, 10', [-0.187011, -0.166984, 1.0]], ['2, k, 11', [-0.230345, -0.205699, 1.0]], ['2, k, 12', [-0.410133, -0.212922, 1.0]], ['2, k, 13', [-0.453306, -0.640122, 1.0]], ['2, k, 14', [-0.473129, -0.976818, 1.0]], ['2, k, 15', [-0.454447, -1.04546, 1.0]], ['2, k, 16', [-0.245256, -0.203911, 1.0]], ['2, k, 17', [-0.199729, -0.635503, 1.0]], ['2, k, 18', [-0.168594, -1.013, 1.0]], ['2, k, 19', [-0.147307, -1.06648, 1.0]], ['2, k, 20', [-0.344777, 0.304034, 1.0]], ['2, k, 21', [-0.319885, -0.306581, 1.0]], ['2, k, 22', [-0.404469, -0.266262, 1.0]], ['2, k, 23', [-0.278141, -0.287979, 1.0]], ['2, k, 24', [-0.257784, -0.178565, 1.0]]]
[['2, k, 0', [-0.3313, -0.211414, 1.0]], ['2, k, 1', [-0.338765, 0.0859406, 1.0]], ['2, k, 2', [-0.34385, 0.375359, 1.0]], ['2, k, 3', [-0.366374, 0.527143, 1.0]], ['2, k, 4', [-0.527408, 0.263488, 1.0]], ['2, k, 5', [-0.52201, 0.0200503, 1.0]], ['2, k, 6', [-0.415229, -0.185271, 1.0]], ['2, k, 7', [-0.358584, -0.249263, 1.0]], ['2, k, 8', [-0.164306, 0.279033, 1.0]], ['2, k, 9', [-0.111667, 0.0254333, 1.0]], ['2, k, 10', [-0.187116, -0.167672, 1.0]], ['2, k, 11', [-0.230468, -0.208117, 1.0]], ['2, k, 12', [-0.40904, -0.212971, 1.0]], ['2, k, 13', [-0.453383, -0.641194, 1.0]], ['2, k, 14', [-0.474361, -0.979186, 1.0]], ['2, k, 15', [-0.45443, -1.04533, 1.0]], ['2, k, 16', [-0.244436, -0.204049, 1.0]], ['2, k, 17', [-0.199047, -0.636684, 1.0]], ['2, k, 18', [-0.16593, -1.01329, 1.0]], ['2, k, 19', [-0.147745, -1.06819, 1.0]], ['2, k, 20', [-0.342979, 0.304135, 1.0]], ['2, k, 21', [-0.316797, -0.307276, 1.0]], ['2, k, 22', [-0.39651, -0.273268, 1.0]], ['2, k, 23', [-0.278248, -0.29244, 1.0]], ['2, k, 24', [-0.258862, -0.184269, 1.0]]]
[['2, k, 0', [-0.330611, -0.211243, 1.0]], ['2, k, 1', [-0.337854, 0.0860564, 1.0]], ['2, k, 2', [-0.342782, 0.375435, 1.0]], ['2, k, 3', [-0.365534, 0.526892, 1.0]], ['2, k, 4', [-0.526133, 0.26332, 1.0]], ['2, k, 5', [-0.52085, 0.020131, 1.0]], ['2, k, 6', [-0.415206, -0.18302, 1.0]], ['2, k, 7', [-0.354512, -0.246825, 1.0]], ['2, k, 8', [-0.163481, 0.279088, 1.0]], ['2, k, 9', [-0.111008, 0.0241575, 1.0]], ['2, k, 10', [-0.187246, -0.169176, 1.0]], ['2, k, 11', [-0.228927, -0.208249, 1.0]], ['2, k, 12', [-0.408475, -0.212811, 1.0]], ['2, k, 13', [-0.453116, -0.640961, 1.0]], ['2, k, 14', [-0.475933, -0.978519, 1.0]], ['2, k, 15', [-0.45479, -1.04268, 1.0]], ['2, k, 16', [-0.243638, -0.203865, 1.0]], ['2, k, 17', [-0.197842, -0.635447, 1.0]], ['2, k, 18', [-0.168648, -1.0078, 1.0]], ['2, k, 19', [-0.147593, -1.06617, 1.0]], ['2, k, 20', [-0.341944, 0.304219, 1.0]], ['2, k, 21', [-0.30947, -0.302063, 1.0]], ['2, k, 22', [-0.394004, -0.272318, 1.0]], ['2, k, 23', [-0.280356, -0.289285, 1.0]], ['2, k, 24', [-0.256586, -0.183098, 1.0]]]
[['2, k, 0', [-0.329874, -0.211172, 1.0]], ['2, k, 1', [-0.336004, 0.0858648, 1.0]], ['2, k, 2', [-0.33951, 0.374774, 1.0]], ['2, k, 3', [-0.36425, 0.526635, 1.0]], ['2, k, 4', [-0.524752, 0.263047, 1.0]], ['2, k, 5', [-0.519159, 0.0198657, 1.0]], ['2, k, 6', [-0.412703, -0.185881, 1.0]], ['2, k, 7', [-0.355308, -0.251104, 1.0]], ['2, k, 8', [-0.160989, 0.278849, 1.0]], ['2, k, 9', [-0.109712, 0.0236233, 1.0]], ['2, k, 10', [-0.186418, -0.169647, 1.0]], ['2, k, 11', [-0.228541, -0.210226, 1.0]], ['2, k, 12', [-0.407527, -0.212688, 1.0]], ['2, k, 13', [-0.45246, -0.639974, 1.0]], ['2, k, 14', [-0.477565, -0.978665, 1.0]], ['2, k, 15', [-0.456036, -1.03785, 1.0]], ['2, k, 16', [-0.243085, -0.20383, 1.0]], ['2, k, 17', [-0.197103, -0.634493, 1.0]], ['2, k, 18', [-0.168947, -1.00877, 1.0]], ['2, k, 19', [-0.146318, -1.06668, 1.0]], ['2, k, 20', [-0.33904, 0.30369, 1.0]], ['2, k, 21', [-0.313162, -0.30841, 1.0]], ['2, k, 22', [-0.39543, -0.273782, 1.0]], ['2, k, 23', [-0.275382, -0.294219, 1.0]], ['2, k, 24', [-0.259643, -0.191058, 1.0]]]
