[['2, k, 0', [471.908, 300.073, 1.0]], ['2, k, 1', [474.901, 330.927, 1.0]], ['2, k, 2', [438.146, 332.37, 1.0]], ['2, k, 3', [394.147, 366.147, 1.0]], ['2, k, 4', [392.565, 402.845, 1.0]], ['2, k, 5', [511.589, 328.018, 1.0]], ['2, k, 6', [558.52, 357.351, 1.0]], ['2, k, 7', [568.863, 398.496, 1.0]], ['2, k, 8', [473.359, 436.647, 1.0]], ['2, k, 9', [446.959, 435.185, 1.0]], ['2, k, 10', [449.852, 514.51, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.319, 436.678, 1.0]], ['2, k, 13', [498.345, 513.055, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [464.562, 291.29, 1.0]], ['2, k, 16', [479.274, 289.849, 1.0]], ['2, k, 17', [452.816, 297.145, 1.0]], ['2, k, 18', [491.02, 294.213, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [470.466, 298.643, 1.0]], ['2, k, 1', [474.891, 330.917, 1.0]], ['2, k, 2', [438.142, 332.359, 1.0]], ['2, k, 3', [394.1, 366.162, 1.0]], ['2, k, 4', [392.595, 401.411, 1.0]], ['2, k, 5', [511.579, 328.003, 1.0]], ['2, k, 6', [558.59, 357.347, 1.0]], ['2, k, 7', [568.885, 397.036, 1.0]], ['2, k, 8', [473.364, 433.763, 1.0]], ['2, k, 9', [446.957, 433.723, 1.0]], ['2, k, 10', [449.85, 513.092, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.321, 435.215, 1.0]], ['2, k, 13', [498.348, 513.039, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [464.559, 291.268, 1.0]], ['2, k, 16', [479.259, 289.833, 1.0]], ['2, k, 17', [452.821, 295.7, 1.0]], ['2, k, 18', [491.004, 294.199, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [470.45, 298.653, 1.0]], ['2, k, 1', [474.888, 330.922, 1.0]], ['2, k, 2', [438.133, 332.359, 1.0]], ['2, k, 3', [394.101, 366.143, 1.0]], ['2, k, 4', [392.594, 399.957, 1.0]], ['2, k, 5', [511.582, 328.002, 1.0]], ['2, k, 6', [558.594, 357.327, 1.0]], ['2, k, 7', [568.899, 395.6, 1.0]], ['2, k, 8', [473.361, 435.22, 1.0]], ['2, k, 9', [446.966, 433.754, 1.0]], ['2, k, 10', [449.847, 513.087, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.314, 436.668, 1.0]], ['2, k, 13', [498.341, 513.043, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [464.548, 291.285, 1.0]], ['2, k, 16', [477.826, 289.847, 1.0]], ['2, k, 17', [452.811, 297.124, 1.0]], ['2, k, 18', [489.584, 294.208, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [468.983, 300.077, 1.0]], ['2, k, 1', [474.892, 330.916, 1.0]], ['2, k, 2', [438.131, 332.351, 1.0]], ['2, k, 3', [394.115, 364.689, 1.0]], ['2, k, 4', [392.584, 397.047, 1.0]], ['2, k, 5', [511.577, 327.996, 1.0]], ['2, k, 6', [558.58, 357.289, 1.0]], ['2, k, 7', [570.273, 395.553, 1.0]], ['2, k, 8', [473.352, 435.197, 1.0]], ['2, k, 9', [446.958, 433.734, 1.0]], ['2, k, 10', [449.838, 513.065, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.309, 435.228, 1.0]], ['2, k, 13', [498.348, 513.03, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [463.124, 292.757, 1.0]], ['2, k, 16', [477.779, 291.295, 1.0]], ['2, k, 17', [452.808, 297.161, 1.0]], ['2, k, 18', [489.548, 294.239, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [466.082, 298.653, 1.0]], ['2, k, 1', [474.897, 330.908, 1.0]], ['2, k, 2', [438.117, 332.35, 1.0]], ['2, k, 3', [394.115, 363.233, 1.0]], ['2, k, 4', [392.605, 395.59, 1.0]], ['2, k, 5', [511.571, 327.992, 1.0]], ['2, k, 6', [558.567, 355.924, 1.0]], ['2, k, 7', [570.295, 394.104, 1.0]], ['2, k, 8', [473.347, 435.216, 1.0]], ['2, k, 9', [446.949, 433.749, 1.0]], ['2, k, 10', [449.852, 514.499, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.313, 436.659, 1.0]], ['2, k, 13', [498.343, 513.054, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [463.077, 292.734, 1.0]], ['2, k, 16', [476.321, 291.279, 1.0]], ['2, k, 17', [451.391, 297.167, 1.0]], ['2, k, 18', [489.537, 294.213, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [467.539, 300.065, 1.0]], ['2, k, 1', [474.896, 330.916, 1.0]], ['2, k, 2', [438.108, 332.348, 1.0]], ['2, k, 3', [394.068, 363.238, 1.0]], ['2, k, 4', [392.598, 395.555, 1.0]], ['2, k, 5', [511.58, 328.018, 1.0]], ['2, k, 6', [558.558, 355.847, 1.0]], ['2, k, 7', [570.319, 394.031, 1.0]], ['2, k, 8', [473.365, 435.194, 1.0]], ['2, k, 9', [446.968, 433.73, 1.0]], ['2, k, 10', [449.853, 513.066, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.315, 435.227, 1.0]], ['2, k, 13', [498.345, 513.026, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [463.111, 292.739, 1.0]], ['2, k, 16', [476.355, 291.281, 1.0]], ['2, k, 17', [452.79, 297.164, 1.0]], ['2, k, 18', [489.541, 294.235, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [467.511, 298.628, 1.0]], ['2, k, 1', [474.902, 330.911, 1.0]], ['2, k, 2', [438.111, 332.347, 1.0]], ['2, k, 3', [394.065, 363.22, 1.0]], ['2, k, 4', [392.594, 394.131, 1.0]], ['2, k, 5', [511.589, 328.002, 1.0]], ['2, k, 6', [558.602, 355.868, 1.0]], ['2, k, 7', [570.338, 392.614, 1.0]], ['2, k, 8', [473.363, 435.214, 1.0]], ['2, k, 9', [446.972, 433.751, 1.0]], ['2, k, 10', [449.855, 514.501, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.319, 436.658, 1.0]], ['2, k, 13', [498.35, 513.054, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [463.091, 291.267, 1.0]], ['2, k, 16', [476.342, 289.828, 1.0]], ['2, k, 17', [452.789, 297.123, 1.0]], ['2, k, 18', [488.132, 292.763, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [466.055, 298.582, 1.0]], ['2, k, 1', [474.898, 330.918, 1.0]], ['2, k, 2', [438.1, 332.357, 1.0]], ['2, k, 3', [392.682, 363.23, 1.0]], ['2, k, 4', [392.598, 394.101, 1.0]], ['2, k, 5', [511.591, 328.014, 1.0]], ['2, k, 6', [558.627, 355.844, 1.0]], ['2, k, 7', [570.358, 392.555, 1.0]], ['2, k, 8', [473.345, 436.672, 1.0]], ['2, k, 9', [446.945, 435.205, 1.0]], ['2, k, 10', [449.85, 514.525, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.31, 438.113, 1.0]], ['2, k, 13', [498.341, 513.079, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [461.656, 289.799, 1.0]], ['2, k, 16', [476.311, 288.377, 1.0]], ['2, k, 17', [451.382, 295.686, 1.0]], ['2, k, 18', [488.123, 291.314, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [467.519, 298.606, 1.0]], ['2, k, 1', [474.889, 330.897, 1.0]], ['2, k, 2', [436.688, 332.347, 1.0]], ['2, k, 3', [394.026, 361.804, 1.0]], ['2, k, 4', [392.582, 394.08, 1.0]], ['2, k, 5', [511.576, 327.995, 1.0]], ['2, k, 6', [558.65, 355.842, 1.0]], ['2, k, 7', [570.378, 391.161, 1.0]], ['2, k, 8', [473.346, 436.667, 1.0]], ['2, k, 9', [446.958, 435.219, 1.0]], ['2, k, 10', [449.843, 514.513, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.304, 436.696, 1.0]], ['2, k, 13', [498.349, 513.052, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [463.095, 289.84, 1.0]], ['2, k, 16', [476.342, 289.82, 1.0]], ['2, k, 17', [451.399, 297.131, 1.0]], ['2, k, 18', [488.125, 292.746, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [464.586, 298.644, 1.0]], ['2, k, 1', [474.902, 329.492, 1.0]], ['2, k, 2', [438.124, 330.959, 1.0]], ['2, k, 3', [392.678, 361.759, 1.0]], ['2, k, 4', [392.566, 394.048, 1.0]], ['2, k, 5', [511.577, 327.993, 1.0]], ['2, k, 6', [558.634, 354.418, 1.0]], ['2, k, 7', [571.759, 391.14, 1.0]], ['2, k, 8', [471.932, 438.132, 1.0]], ['2, k, 9', [445.51, 438.105, 1.0]], ['2, k, 10', [449.837, 516.0, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.288, 438.151, 1.0]], ['2, k, 13', [498.34, 514.507, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [460.154, 291.295, 1.0]], ['2, k, 16', [474.834, 291.267, 1.0]], ['2, k, 17', [451.361, 297.169, 1.0]], ['2, k, 18', [488.062, 294.211, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [464.571, 300.079, 1.0]], ['2, k, 1', [474.884, 329.49, 1.0]], ['2, k, 2', [436.701, 332.355, 1.0]], ['2, k, 3', [392.663, 360.367, 1.0]], ['2, k, 4', [392.549, 394.027, 1.0]], ['2, k, 5', [511.562, 327.995, 1.0]], ['2, k, 6', [558.573, 351.518, 1.0]], ['2, k, 7', [571.778, 391.088, 1.0]], ['2, k, 8', [471.95, 438.123, 1.0]], ['2, k, 9', [446.941, 436.692, 1.0]], ['2, k, 10', [449.844, 515.981, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.3, 438.149, 1.0]], ['2, k, 13', [498.338, 514.525, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [458.704, 292.771, 1.0]], ['2, k, 16', [473.406, 291.294, 1.0]], ['2, k, 17', [451.322, 298.63, 1.0]], ['2, k, 18', [486.649, 294.223, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [463.109, 298.648, 1.0]], ['2, k, 1', [474.889, 329.48, 1.0]], ['2, k, 2', [438.121, 330.947, 1.0]], ['2, k, 3', [394.027, 360.33, 1.0]], ['2, k, 4', [392.559, 392.618, 1.0]], ['2, k, 5', [511.553, 328.005, 1.0]], ['2, k, 6', [558.565, 350.043, 1.0]], ['2, k, 7', [571.778, 388.204, 1.0]], ['2, k, 8', [473.33, 439.56, 1.0]], ['2, k, 9', [446.955, 438.139, 1.0]], ['2, k, 10', [449.847, 517.46, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.305, 439.576, 1.0]], ['2, k, 13', [498.342, 517.443, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [455.796, 291.308, 1.0]], ['2, k, 16', [471.915, 289.846, 1.0]], ['2, k, 17', [451.327, 298.608, 1.0]], ['2, k, 18', [486.629, 294.218, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [461.655, 300.086, 1.0]], ['2, k, 1', [474.898, 329.477, 1.0]], ['2, k, 2', [438.136, 330.947, 1.0]], ['2, k, 3', [392.681, 360.326, 1.0]], ['2, k, 4', [392.555, 392.59, 1.0]], ['2, k, 5', [511.568, 327.996, 1.0]], ['2, k, 6', [558.598, 351.475, 1.0]], ['2, k, 7', [571.781, 386.747, 1.0]], ['2, k, 8', [473.361, 436.682, 1.0]], ['2, k, 9', [448.403, 436.649, 1.0]], ['2, k, 10', [449.843, 514.516, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.299, 438.112, 1.0]], ['2, k, 13', [498.338, 513.076, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [455.755, 295.668, 1.0]], ['2, k, 16', [470.437, 291.302, 1.0]], ['2, k, 17', [451.314, 298.638, 1.0]], ['2, k, 18', [486.599, 295.658, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [457.26, 300.098, 1.0]], ['2, k, 1', [474.871, 329.491, 1.0]], ['2, k, 2', [438.109, 330.959, 1.0]], ['2, k, 3', [392.671, 360.323, 1.0]], ['2, k, 4', [392.554, 392.563, 1.0]], ['2, k, 5', [511.543, 327.997, 1.0]], ['2, k, 6', [558.61, 350.048, 1.0]], ['2, k, 7', [571.782, 386.736, 1.0]], ['2, k, 8', [473.338, 439.635, 1.0]], ['2, k, 9', [448.39, 439.601, 1.0]], ['2, k, 10', [449.839, 520.363, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.302, 441.045, 1.0]], ['2, k, 13', [498.339, 520.396, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [452.892, 295.684, 1.0]], ['2, k, 16', [466.048, 291.303, 1.0]], ['2, k, 17', [449.914, 298.656, 1.0]], ['2, k, 18', [485.118, 294.225, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [460.168, 300.089, 1.0]], ['2, k, 1', [474.869, 330.901, 1.0]], ['2, k, 2', [438.097, 330.955, 1.0]], ['2, k, 3', [394.024, 360.294, 1.0]], ['2, k, 4', [392.564, 391.17, 1.0]], ['2, k, 5', [511.546, 328.008, 1.0]], ['2, k, 6', [558.593, 350.012, 1.0]], ['2, k, 7', [571.76, 385.261, 1.0]], ['2, k, 8', [473.364, 438.101, 1.0]], ['2, k, 9', [448.4, 436.655, 1.0]], ['2, k, 10', [449.835, 515.974, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.308, 438.134, 1.0]], ['2, k, 13', [498.337, 514.528, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [454.3, 295.677, 1.0]], ['2, k, 16', [467.532, 291.298, 1.0]], ['2, k, 17', [449.911, 298.652, 1.0]], ['2, k, 18', [485.154, 294.24, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [457.254, 300.075, 1.0]], ['2, k, 1', [474.872, 330.902, 1.0]], ['2, k, 2', [438.092, 330.953, 1.0]], ['2, k, 3', [394.022, 358.903, 1.0]], ['2, k, 4', [392.592, 391.1, 1.0]], ['2, k, 5', [511.557, 328.003, 1.0]], ['2, k, 6', [558.609, 350.015, 1.0]], ['2, k, 7', [571.779, 382.414, 1.0]], ['2, k, 8', [471.942, 441.084, 1.0]], ['2, k, 9', [446.959, 441.041, 1.0]], ['2, k, 10', [448.443, 521.793, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.298, 441.117, 1.0]], ['2, k, 13', [498.342, 521.874, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [452.888, 295.665, 1.0]], ['2, k, 16', [466.059, 291.288, 1.0]], ['2, k, 17', [449.912, 298.658, 1.0]], ['2, k, 18', [485.122, 294.222, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [458.71, 303.022, 1.0]], ['2, k, 1', [474.859, 330.914, 1.0]], ['2, k, 2', [436.656, 332.364, 1.0]], ['2, k, 3', [392.619, 358.929, 1.0]], ['2, k, 4', [391.168, 391.101, 1.0]], ['2, k, 5', [511.55, 328.02, 1.0]], ['2, k, 6', [558.634, 348.537, 1.0]], ['2, k, 7', [571.793, 383.808, 1.0]], ['2, k, 8', [471.938, 439.621, 1.0]], ['2, k, 9', [446.955, 439.583, 1.0]], ['2, k, 10', [449.835, 518.933, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.297, 439.645, 1.0]], ['2, k, 13', [498.352, 520.384, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [454.305, 298.653, 1.0]], ['2, k, 16', [467.509, 294.214, 1.0]], ['2, k, 17', [449.897, 300.143, 1.0]], ['2, k, 18', [483.675, 295.668, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [455.781, 300.113, 1.0]], ['2, k, 1', [474.837, 330.913, 1.0]], ['2, k, 2', [436.651, 332.349, 1.0]], ['2, k, 3', [392.631, 358.921, 1.0]], ['2, k, 4', [391.175, 389.648, 1.0]], ['2, k, 5', [510.154, 328.004, 1.0]], ['2, k, 6', [558.629, 348.532, 1.0]], ['2, k, 7', [571.809, 382.409, 1.0]], ['2, k, 8', [473.329, 439.589, 1.0]], ['2, k, 9', [448.385, 439.562, 1.0]], ['2, k, 10', [449.835, 518.908, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.29, 439.614, 1.0]], ['2, k, 13', [498.356, 520.359, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [452.843, 295.684, 1.0]], ['2, k, 16', [464.609, 292.735, 1.0]], ['2, k, 17', [449.853, 298.644, 1.0]], ['2, k, 18', [483.667, 295.659, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [457.22, 304.514, 1.0]], ['2, k, 1', [474.848, 329.485, 1.0]], ['2, k, 2', [436.651, 332.352, 1.0]], ['2, k, 3', [392.611, 358.928, 1.0]], ['2, k, 4', [392.542, 388.223, 1.0]], ['2, k, 5', [510.158, 327.978, 1.0]], ['2, k, 6', [560.022, 348.582, 1.0]], ['2, k, 7', [571.82, 382.404, 1.0]], ['2, k, 8', [473.35, 439.576, 1.0]], ['2, k, 9', [448.413, 438.162, 1.0]], ['2, k, 10', [449.838, 517.446, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [498.293, 439.604, 1.0]], ['2, k, 13', [498.354, 517.449, 1.0]], ['2, k, 14', [0.0, 0.0, 1.0]], ['2, k, 15', [452.866, 300.057, 1.0]], ['2, k, 16', [466.033, 295.686, 1.0]], ['2, k, 17', [448.443, 300.143, 1.0]], ['2, k, 18', [483.657, 295.709, 1.0]], ['2, k, 19', [0.0, 0.0, 1.0]], ['2, k, 20', [0.0, 0.0, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
