[[0, -0.06312007, -0.2391147, 2.211005, 1], [1, -0.07915381, -0.03226596, 2.28075, 1], [2, -0.09421568, 0.1709885, 2.34038, 1], [3, -0.1026845, 0.3030436, 2.317673, 1], [4, -0.2472488, 0.09565056, 2.288385, 1], [5, -0.2985228, -0.005686824, 2.137008, 1], [6, -0.2750109, -0.1334826, 1.93346, 1], [7, -0.2576269, -0.1647481, 1.882571, 1], [8, 0.08040486, 0.09707705, 2.336438, 1], [9, 0.2024391, -0.09875499, 2.329381, 1], [10, 0.2681001, -0.2782818, 2.21771, 1], [11, 0.2708956, -0.3254538, 2.200602, 1], [12, -0.1436761, -0.2383538, 2.176852, 1], [13, -0.2040363, -0.3063997, 1.873512, 1], [14, -0.2262421, -0.70377, 1.887843, 1], [15, -0.1960028, -0.7518343, 1.815671, 1], [16, 0.019485, -0.2336885, 2.190664, 1], [17, 0.07400453, -0.362535, 1.850626, 1], [18, 0.1076366, -0.7615674, 1.688148, 1], [19, 0.0973561, -0.8033288, 1.584745, 1], [20, -0.09063579, 0.1216818, 2.325636, 1], [21, -0.236518, -0.226648, 1.844567, 1], [22, -0.2321514, -0.1412672, 1.869314, 1], [23, 0.2823824, -0.3889518, 2.206378, 1], [24, 0.2312216, -0.3500361, 2.187224, 1]]
[[0, -0.04536612, -0.2406719, 2.213346, 1], [1, -0.07474362, -0.0320959, 2.281663, 1], [2, -0.09424552, 0.1711786, 2.340576, 1], [3, -0.1026297, 0.3033896, 2.318249, 1], [4, -0.2447872, 0.09653066, 2.284701, 1], [5, -0.2990567, -0.003138616, 2.135385, 1], [6, -0.2690991, -0.1319036, 1.93331, 1], [7, -0.2534971, -0.194612, 1.879049, 1], [8, 0.07998314, 0.09743625, 2.336698, 1], [9, 0.2034549, -0.09856146, 2.328373, 1], [10, 0.2686814, -0.2787443, 2.216996, 1], [11, 0.2710117, -0.3219227, 2.200062, 1], [12, -0.1253401, -0.2421924, 2.175535, 1], [13, -0.2042948, -0.3051524, 1.874038, 1], [14, -0.2262146, -0.7037267, 1.88789, 1], [15, -0.1962948, -0.7518703, 1.815631, 1], [16, 0.03667125, -0.2332059, 2.196729, 1], [17, 0.07396677, -0.3624289, 1.85079, 1], [18, 0.1076124, -0.7615482, 1.688884, 1], [19, 0.09708272, -0.8034067, 1.585027, 1], [20, -0.09024316, 0.1218145, 2.326129, 1], [21, -0.2525403, -0.2503281, 1.863447, 1], [22, -0.2464559, -0.2156089, 1.833, 1], [23, 0.2737542, -0.3916704, 2.199779, 1], [24, 0.2330116, -0.3386844, 2.184105, 1]]
[[0, -0.05798704, -0.2431547, 2.220902, 1], [1, -0.07617423, -0.03263878, 2.283058, 1], [2, -0.09424555, 0.1711762, 2.340572, 1], [3, -0.1023587, 0.3035574, 2.319109, 1], [4, -0.2417623, 0.09730522, 2.281578, 1], [5, -0.2926203, -0.0002711019, 2.13453, 1], [6, -0.2657497, -0.1300932, 1.932717, 1], [7, -0.2517875, -0.1895581, 1.873791, 1], [8, 0.0799496, 0.09780422, 2.337491, 1], [9, 0.2030943, -0.09685637, 2.328546, 1], [10, 0.2689607, -0.2780793, 2.216709, 1], [11, 0.2731562, -0.3259634, 2.201929, 1], [12, -0.1413956, -0.2424332, 2.183223, 1], [13, -0.2046767, -0.3035172, 1.874535, 1], [14, -0.2256302, -0.7036588, 1.887702, 1], [15, -0.1963053, -0.7521207, 1.815498, 1], [16, 0.02620398, -0.2377755, 2.204559, 1], [17, 0.07397518, -0.3623697, 1.85103, 1], [18, 0.1075439, -0.7610305, 1.68927, 1], [19, 0.09775591, -0.8036528, 1.583325, 1], [20, -0.09031187, 0.1216978, 2.326327, 1], [21, -0.2530565, -0.2471643, 1.856764, 1], [22, -0.2464439, -0.2164882, 1.831768, 1], [23, 0.2807163, -0.3915327, 2.207464, 1], [24, 0.2319768, -0.3429373, 2.189334, 1]]
[[0, -0.05800457, -0.2439076, 2.223032, 1], [1, -0.07604905, -0.0325623, 2.284278, 1], [2, -0.0939482, 0.1720229, 2.340639, 1], [3, -0.1020222, 0.3045386, 2.321455, 1], [4, -0.2372257, 0.1017695, 2.276176, 1], [5, -0.270965, 0.05721008, 2.099649, 1], [6, -0.262277, -0.06075922, 1.888897, 1], [7, -0.2546277, -0.0835912, 1.80583, 1], [8, 0.07982758, 0.09860991, 2.337931, 1], [9, 0.2038468, -0.09589893, 2.327663, 1], [10, 0.2738737, -0.2698903, 2.21408, 1], [11, 0.2837732, -0.3178952, 2.194293, 1], [12, -0.1412599, -0.2426664, 2.184426, 1], [13, -0.2037389, -0.3076568, 1.873139, 1], [14, -0.2255056, -0.7035306, 1.887791, 1], [15, -0.1965639, -0.7526118, 1.816136, 1], [16, 0.02609316, -0.2392783, 2.207725, 1], [17, 0.07389028, -0.3620765, 1.851732, 1], [18, 0.1065404, -0.7594614, 1.692074, 1], [19, 0.09748756, -0.8036984, 1.583543, 1], [20, -0.09002639, 0.1221871, 2.326806, 1], [21, -0.2499243, -0.1317685, 1.771588, 1], [22, -0.2825987, -0.05812866, 1.803737, 1], [23, 0.289166, -0.3876309, 2.199607, 1], [24, 0.2439507, -0.327738, 2.186609, 1]]
[[0, -0.05923711, -0.2428277, 2.222889, 1], [1, -0.07619844, -0.03206525, 2.284401, 1], [2, -0.09331059, 0.1728368, 2.340421, 1], [3, -0.1020936, 0.3047313, 2.322471, 1], [4, -0.2350306, 0.09991663, 2.27663, 1], [5, -0.2451966, 0.1259843, 2.093292, 1], [6, -0.2659988, 0.06501652, 1.859958, 1], [7, -0.2655533, 0.07472418, 1.763177, 1], [8, 0.08068626, 0.1010723, 2.337228, 1], [9, 0.2048464, -0.0889755, 2.323628, 1], [10, 0.2827789, -0.2504356, 2.195454, 1], [11, 0.2922041, -0.3026851, 2.17134, 1], [12, -0.1439719, -0.2411779, 2.185277, 1], [13, -0.2037961, -0.3077422, 1.873166, 1], [14, -0.2254648, -0.7035472, 1.887801, 1], [15, -0.1964863, -0.7525154, 1.816026, 1], [16, 0.0257055, -0.238232, 2.206778, 1], [17, 0.07392459, -0.3622396, 1.851288, 1], [18, 0.1059607, -0.7590626, 1.692623, 1], [19, 0.09749608, -0.8044146, 1.585051, 1], [20, -0.08963274, 0.1227355, 2.326884, 1], [21, -0.2697593, 0.01306777, 1.709313, 1], [22, -0.3005376, 0.06745467, 1.757292, 1], [23, 0.3083369, -0.3652364, 2.174563, 1], [24, 0.2540964, -0.319065, 2.16469, 1]]
[[0, -0.05917027, -0.2422161, 2.22268, 1], [1, -0.07576573, -0.03115457, 2.28447, 1], [2, -0.09197448, 0.1746428, 2.340147, 1], [3, -0.1022017, 0.3056528, 2.323961, 1], [4, -0.2338433, 0.09826492, 2.278027, 1], [5, -0.2715197, 0.1483714, 2.075222, 1], [6, -0.2578591, 0.1997492, 1.90219, 1], [7, -0.2636923, 0.2148944, 1.755031, 1], [8, 0.08068898, 0.1012957, 2.337337, 1], [9, 0.2041337, -0.08089214, 2.320295, 1], [10, 0.285618, -0.2348864, 2.185797, 1], [11, 0.2972326, -0.2943416, 2.160878, 1], [12, -0.1443384, -0.2402262, 2.184563, 1], [13, -0.2040723, -0.3080972, 1.873128, 1], [14, -0.2250887, -0.7031901, 1.88724, 1], [15, -0.1965414, -0.7526637, 1.815859, 1], [16, 0.02630127, -0.2376783, 2.206785, 1], [17, 0.07391292, -0.3623876, 1.851471, 1], [18, 0.1062827, -0.7600782, 1.69071, 1], [19, 0.09695905, -0.8048592, 1.585717, 1], [20, -0.08849183, 0.124162, 2.326968, 1], [21, -0.2600585, 0.2124379, 1.721303, 1], [22, -0.2969364, 0.180785, 1.722333, 1], [23, 0.3141148, -0.3573653, 2.168632, 1], [24, 0.2600033, -0.3237431, 2.158688, 1]]
[[0, -0.05944246, -0.2420843, 2.223363, 1], [1, -0.07576335, -0.03078595, 2.284568, 1], [2, -0.09144012, 0.1763221, 2.338682, 1], [3, -0.1023937, 0.3057254, 2.324413, 1], [4, -0.2309499, 0.08729529, 2.285078, 1], [5, -0.2664927, 0.1765815, 2.073363, 1], [6, -0.2525811, 0.2690913, 1.874768, 1], [7, -0.2534824, 0.2931546, 1.775707, 1], [8, 0.07969737, 0.1020146, 2.336948, 1], [9, 0.2027082, -0.07257316, 2.31664, 1], [10, 0.2857998, -0.2335496, 2.181638, 1], [11, 0.2973994, -0.289143, 2.1516, 1], [12, -0.1450392, -0.2405021, 2.185707, 1], [13, -0.2041602, -0.3084954, 1.872906, 1], [14, -0.224911, -0.7033294, 1.88709, 1], [15, -0.1963847, -0.753091, 1.816068, 1], [16, 0.02639734, -0.2373578, 2.207169, 1], [17, 0.07380033, -0.3628094, 1.852103, 1], [18, 0.1037108, -0.7548536, 1.69377, 1], [19, 0.09691957, -0.804835, 1.586714, 1], [20, -0.08811884, 0.12521, 2.32636, 1], [21, -0.2489858, 0.3030823, 1.735761, 1], [22, -0.291213, 0.2652185, 1.745143, 1], [23, 0.3164961, -0.3450807, 2.151278, 1], [24, 0.2589396, -0.3151821, 2.143056, 1]]
[[0, -0.06017968, -0.2419105, 2.223651, 1], [1, -0.07592089, -0.03083605, 2.284608, 1], [2, -0.09140395, 0.1759526, 2.338335, 1], [3, -0.1024433, 0.3063722, 2.324788, 1], [4, -0.2308617, 0.0881291, 2.285182, 1], [5, -0.2602706, 0.2140838, 2.07696, 1], [6, -0.2466426, 0.3183479, 1.908483, 1], [7, -0.2397889, 0.3562274, 1.827508, 1], [8, 0.07978012, 0.1040529, 2.336529, 1], [9, 0.2013109, -0.06481984, 2.315469, 1], [10, 0.2871329, -0.2265293, 2.178509, 1], [11, 0.2977308, -0.2855797, 2.146468, 1], [12, -0.1454341, -0.2403302, 2.18577, 1], [13, -0.2043546, -0.3088284, 1.872807, 1], [14, -0.2248385, -0.7032664, 1.886991, 1], [15, -0.1963988, -0.7531244, 1.816045, 1], [16, 0.02555185, -0.2372904, 2.207622, 1], [17, 0.07365435, -0.3624322, 1.852538, 1], [18, 0.1034528, -0.7566692, 1.692877, 1], [19, 0.09662382, -0.8050175, 1.586339, 1], [20, -0.08811261, 0.1249965, 2.32623, 1], [21, -0.2451397, 0.3697578, 1.760184, 1], [22, -0.2598568, 0.3361475, 1.7745, 1], [23, 0.3152475, -0.3420125, 2.147816, 1], [24, 0.2609701, -0.3109415, 2.138444, 1]]
[[0, -0.06191735, -0.241307, 2.22437, 1], [1, -0.07580329, -0.03074398, 2.284694, 1], [2, -0.0879487, 0.1758503, 2.337514, 1], [3, -0.1024005, 0.3063803, 2.324782, 1], [4, -0.2313638, 0.08973695, 2.285131, 1], [5, -0.2639652, 0.231909, 2.088696, 1], [6, -0.2344094, 0.3682423, 1.925508, 1], [7, -0.2286448, 0.416525, 1.85829, 1], [8, 0.08003139, 0.1049557, 2.336438, 1], [9, 0.2011891, -0.06211314, 2.315965, 1], [10, 0.2870419, -0.2273387, 2.1761, 1], [11, 0.296156, -0.2838422, 2.144534, 1], [12, -0.1467035, -0.2396512, 2.186037, 1], [13, -0.2044622, -0.3090563, 1.872873, 1], [14, -0.2247139, -0.7031807, 1.88722, 1], [15, -0.1965209, -0.7529407, 1.816011, 1], [16, 0.02365963, -0.2369163, 2.208711, 1], [17, 0.07341193, -0.3621261, 1.85389, 1], [18, 0.1039241, -0.757668, 1.693565, 1], [19, 0.09687865, -0.8049361, 1.589374, 1], [20, -0.08579744, 0.12499, 2.325906, 1], [21, -0.2254777, 0.4407853, 1.778265, 1], [22, -0.2546567, 0.4031141, 1.822952, 1], [23, 0.3107465, -0.3476634, 2.147479, 1], [24, 0.256594, -0.3132093, 2.150157, 1]]
[[0, -0.06360348, -0.2395059, 2.226816, 1], [1, -0.07663595, -0.03019988, 2.285406, 1], [2, -0.0885821, 0.1757806, 2.337246, 1], [3, -0.1023013, 0.3064356, 2.324564, 1], [4, -0.2315158, 0.09250756, 2.284616, 1], [5, -0.2481191, 0.2588673, 2.106924, 1], [6, -0.2161728, 0.4313495, 1.943136, 1], [7, -0.210898, 0.4773866, 1.883966, 1], [8, 0.0798199, 0.1059074, 2.336219, 1], [9, 0.2011018, -0.06167991, 2.315481, 1], [10, 0.2872577, -0.2233913, 2.172833, 1], [11, 0.2954997, -0.282064, 2.138971, 1], [12, -0.1480978, -0.2375999, 2.187992, 1], [13, -0.2045054, -0.3092691, 1.87293, 1], [14, -0.2244918, -0.7032425, 1.887215, 1], [15, -0.1966099, -0.7528834, 1.815691, 1], [16, 0.02194951, -0.2355317, 2.211462, 1], [17, 0.07287152, -0.3608653, 1.856857, 1], [18, 0.1046616, -0.7576288, 1.694609, 1], [19, 0.09673186, -0.8046347, 1.589332, 1], [20, -0.08621824, 0.1250118, 2.325869, 1], [21, -0.1915614, 0.5103275, 1.799577, 1], [22, -0.2385297, 0.4691623, 1.840905, 1], [23, 0.3141786, -0.3390923, 2.137297, 1], [24, 0.2574561, -0.3054782, 2.13108, 1]]
[[0, -0.06747828, -0.2304384, 2.227317, 1], [1, -0.07891932, -0.02519085, 2.285403, 1], [2, -0.08978751, 0.1776064, 2.336388, 1], [3, -0.1017371, 0.3062252, 2.324676, 1], [4, -0.2296478, 0.1192271, 2.278347, 1], [5, -0.244098, 0.2892181, 2.104235, 1], [6, -0.192715, 0.4809491, 1.974447, 1], [7, -0.1891754, 0.528617, 1.928334, 1], [8, 0.07979994, 0.1068098, 2.336039, 1], [9, 0.2000675, -0.06011748, 2.315513, 1], [10, 0.2854989, -0.2194465, 2.171934, 1], [11, 0.2937351, -0.2834198, 2.139737, 1], [12, -0.1522086, -0.2265892, 2.18838, 1], [13, -0.2045444, -0.3093601, 1.872967, 1], [14, -0.2244048, -0.703127, 1.887001, 1], [15, -0.196833, -0.7529828, 1.815583, 1], [16, 0.01863789, -0.2284894, 2.211911, 1], [17, 0.07227847, -0.3595139, 1.859907, 1], [18, 0.104972, -0.7578612, 1.694276, 1], [19, 0.09684134, -0.8047311, 1.589746, 1], [20, -0.08746859, 0.1273351, 2.32522, 1], [21, -0.167311, 0.5701773, 1.846726, 1], [22, -0.2175916, 0.5371178, 1.8826, 1], [23, 0.3091488, -0.3425273, 2.136781, 1], [24, 0.2561207, -0.3017133, 2.132379, 1]]
