[['2, k, 0', [0.0693852, -0.367886, 1.0]], ['2, k, 1', [0.0605289, -0.0588712, 1.0]], ['2, k, 2', [0.0515941, 0.244194, 1.0]], ['2, k, 3', [0.0803196, 0.385965, 1.0]], ['2, k, 4', [-0.0941797, 0.157194, 1.0]], ['2, k, 5', [-0.228649, -0.0691379, 1.0]], ['2, k, 6', [-0.328879, -0.32396, 1.0]], ['2, k, 7', [-0.345323, -0.378378, 1.0]], ['2, k, 8', [0.228064, 0.149973, 1.0]], ['2, k, 9', [0.361434, -0.0891242, 1.0]], ['2, k, 10', [0.472985, -0.31975, 1.0]], ['2, k, 11', [0.502395, -0.380858, 1.0]], ['2, k, 12', [-0.00469576, -0.362129, 1.0]], ['2, k, 13', [-0.0722338, -0.819021, 1.0]], ['2, k, 14', [-0.0884442, -1.21281, 1.0]], ['2, k, 15', [-0.0254059, -1.28027, 1.0]], ['2, k, 16', [0.141896, -0.365364, 1.0]], ['2, k, 17', [0.206078, -0.87382, 1.0]], ['2, k, 18', [0.212874, -1.23137, 1.0]], ['2, k, 19', [0.210327, -1.29004, 1.0]], ['2, k, 20', [0.0538494, 0.169252, 1.0]], ['2, k, 21', [-0.360244, -0.433195, 1.0]], ['2, k, 22', [-0.272804, -0.398656, 1.0]], ['2, k, 23', [0.572758, -0.407122, 1.0]], ['2, k, 24', [0.511088, -0.323878, 1.0]]]
[['2, k, 0', [0.0689261, -0.367256, 1.0]], ['2, k, 1', [0.0605272, -0.0587651, 1.0]], ['2, k, 2', [0.0518764, 0.244089, 1.0]], ['2, k, 3', [0.0801056, 0.385718, 1.0]], ['2, k, 4', [-0.0939919, 0.156992, 1.0]], ['2, k, 5', [-0.229618, -0.0709323, 1.0]], ['2, k, 6', [-0.328754, -0.323508, 1.0]], ['2, k, 7', [-0.347659, -0.378288, 1.0]], ['2, k, 8', [0.227839, 0.149827, 1.0]], ['2, k, 9', [0.361495, -0.0887723, 1.0]], ['2, k, 10', [0.472982, -0.320144, 1.0]], ['2, k, 11', [0.495176, -0.378997, 1.0]], ['2, k, 12', [-0.00509135, -0.3616, 1.0]], ['2, k, 13', [-0.0722368, -0.819058, 1.0]], ['2, k, 14', [-0.0870053, -1.21495, 1.0]], ['2, k, 15', [-0.0802351, -1.27393, 1.0]], ['2, k, 16', [0.141354, -0.364602, 1.0]], ['2, k, 17', [0.193457, -0.828687, 1.0]], ['2, k, 18', [0.21131, -1.20859, 1.0]], ['2, k, 19', [0.208708, -1.27835, 1.0]], ['2, k, 20', [0.0540208, 0.169216, 1.0]], ['2, k, 21', [-0.365856, -0.426927, 1.0]], ['2, k, 22', [-0.276728, -0.397984, 1.0]], ['2, k, 23', [0.533068, -0.418316, 1.0]], ['2, k, 24', [0.540935, -0.364075, 1.0]]]
[['2, k, 0', [0.0689022, -0.366832, 1.0]], ['2, k, 1', [0.0606223, -0.0586437, 1.0]], ['2, k, 2', [0.0520583, 0.244078, 1.0]], ['2, k, 3', [0.0799561, 0.385321, 1.0]], ['2, k, 4', [-0.09406, 0.156857, 1.0]], ['2, k, 5', [-0.229604, -0.0709301, 1.0]], ['2, k, 6', [-0.328023, -0.322602, 1.0]], ['2, k, 7', [-0.34575, -0.379087, 1.0]], ['2, k, 8', [0.227881, 0.147893, 1.0]], ['2, k, 9', [0.361873, -0.0897342, 1.0]], ['2, k, 10', [0.472944, -0.320383, 1.0]], ['2, k, 11', [0.498853, -0.379321, 1.0]], ['2, k, 12', [-0.00511761, -0.360746, 1.0]], ['2, k, 13', [-0.0732905, -0.819765, 1.0]], ['2, k, 14', [-0.0774, -1.21641, 1.0]], ['2, k, 15', [-0.044342, -1.27734, 1.0]], ['2, k, 16', [0.141337, -0.364477, 1.0]], ['2, k, 17', [0.20347, -0.895069, 1.0]], ['2, k, 18', [0.200247, -1.21323, 1.0]], ['2, k, 19', [0.194235, -1.27384, 1.0]], ['2, k, 20', [0.0541642, 0.16923, 1.0]], ['2, k, 21', [-0.36763, -0.427168, 1.0]], ['2, k, 22', [-0.277122, -0.400311, 1.0]], ['2, k, 23', [0.546224, -0.415605, 1.0]], ['2, k, 24', [0.552287, -0.372158, 1.0]]]
[['2, k, 0', [0.0687173, -0.366569, 1.0]], ['2, k, 1', [0.0606025, -0.0585298, 1.0]], ['2, k, 2', [0.0521016, 0.244104, 1.0]], ['2, k, 3', [0.0799335, 0.385464, 1.0]], ['2, k, 4', [-0.0942674, 0.157112, 1.0]], ['2, k, 5', [-0.229642, -0.0704922, 1.0]], ['2, k, 6', [-0.327764, -0.322197, 1.0]], ['2, k, 7', [-0.349733, -0.380755, 1.0]], ['2, k, 8', [0.227889, 0.146636, 1.0]], ['2, k, 9', [0.361876, -0.0897292, 1.0]], ['2, k, 10', [0.472946, -0.320124, 1.0]], ['2, k, 11', [0.498533, -0.378725, 1.0]], ['2, k, 12', [-0.00534617, -0.360101, 1.0]], ['2, k, 13', [-0.0731809, -0.820056, 1.0]], ['2, k, 14', [-0.0769542, -1.21968, 1.0]], ['2, k, 15', [-0.0241671, -1.27871, 1.0]], ['2, k, 16', [0.141178, -0.364477, 1.0]], ['2, k, 17', [0.203804, -0.892028, 1.0]], ['2, k, 18', [0.205315, -1.20574, 1.0]], ['2, k, 19', [0.194538, -1.27633, 1.0]], ['2, k, 20', [0.0541947, 0.169264, 1.0]], ['2, k, 21', [-0.372603, -0.427902, 1.0]], ['2, k, 22', [-0.284468, -0.401724, 1.0]], ['2, k, 23', [0.55629, -0.409787, 1.0]], ['2, k, 24', [0.531529, -0.347213, 1.0]]]
[['2, k, 0', [0.0685502, -0.36651, 1.0]], ['2, k, 1', [0.0605839, -0.0585299, 1.0]], ['2, k, 2', [0.0521213, 0.244004, 1.0]], ['2, k, 3', [0.0799377, 0.385464, 1.0]], ['2, k, 4', [-0.0942579, 0.157051, 1.0]], ['2, k, 5', [-0.22921, -0.0701232, 1.0]], ['2, k, 6', [-0.328306, -0.322367, 1.0]], ['2, k, 7', [-0.350292, -0.379948, 1.0]], ['2, k, 8', [0.227895, 0.146603, 1.0]], ['2, k, 9', [0.361828, -0.0897586, 1.0]], ['2, k, 10', [0.473085, -0.320712, 1.0]], ['2, k, 11', [0.499921, -0.379126, 1.0]], ['2, k, 12', [-0.00553133, -0.360038, 1.0]], ['2, k, 13', [-0.0730716, -0.820535, 1.0]], ['2, k, 14', [-0.0778501, -1.22077, 1.0]], ['2, k, 15', [-0.0331912, -1.27625, 1.0]], ['2, k, 16', [0.141046, -0.364452, 1.0]], ['2, k, 17', [0.19545, -0.826857, 1.0]], ['2, k, 18', [0.204958, -1.20945, 1.0]], ['2, k, 19', [0.197621, -1.28088, 1.0]], ['2, k, 20', [0.054195, 0.16921, 1.0]], ['2, k, 21', [-0.370972, -0.42805, 1.0]], ['2, k, 22', [-0.286753, -0.401523, 1.0]], ['2, k, 23', [0.545771, -0.415224, 1.0]], ['2, k, 24', [0.542654, -0.359986, 1.0]]]
[['2, k, 0', [0.0684779, -0.366506, 1.0]], ['2, k, 1', [0.0604872, -0.0585587, 1.0]], ['2, k, 2', [0.0519536, 0.243878, 1.0]], ['2, k, 3', [0.0795255, 0.385356, 1.0]], ['2, k, 4', [-0.0951513, 0.15796, 1.0]], ['2, k, 5', [-0.230928, -0.072158, 1.0]], ['2, k, 6', [-0.328323, -0.322231, 1.0]], ['2, k, 7', [-0.350322, -0.380068, 1.0]], ['2, k, 8', [0.227883, 0.145655, 1.0]], ['2, k, 9', [0.358667, -0.0839137, 1.0]], ['2, k, 10', [0.473111, -0.320773, 1.0]], ['2, k, 11', [0.49841, -0.378081, 1.0]], ['2, k, 12', [-0.00563259, -0.359818, 1.0]], ['2, k, 13', [-0.072763, -0.822288, 1.0]], ['2, k, 14', [-0.0776448, -1.21976, 1.0]], ['2, k, 15', [-0.041169, -1.27962, 1.0]], ['2, k, 16', [0.140936, -0.364659, 1.0]], ['2, k, 17', [0.207296, -0.911854, 1.0]], ['2, k, 18', [0.206347, -1.22244, 1.0]], ['2, k, 19', [0.156786, -1.27157, 1.0]], ['2, k, 20', [0.0540584, 0.169118, 1.0]], ['2, k, 21', [-0.368592, -0.427956, 1.0]], ['2, k, 22', [-0.287903, -0.402645, 1.0]], ['2, k, 23', [0.546595, -0.41372, 1.0]], ['2, k, 24', [0.4366, -0.396549, 1.0]]]
[['2, k, 0', [0.0685166, -0.366103, 1.0]], ['2, k, 1', [0.0602364, -0.0581645, 1.0]], ['2, k, 2', [0.0513054, 0.244344, 1.0]], ['2, k, 3', [0.0795237, 0.385434, 1.0]], ['2, k, 4', [-0.0954732, 0.157583, 1.0]], ['2, k, 5', [-0.230732, -0.0720498, 1.0]], ['2, k, 6', [-0.328359, -0.322244, 1.0]], ['2, k, 7', [-0.349415, -0.380373, 1.0]], ['2, k, 8', [0.227866, 0.145645, 1.0]], ['2, k, 9', [0.358891, -0.0842403, 1.0]], ['2, k, 10', [0.472926, -0.320963, 1.0]], ['2, k, 11', [0.498323, -0.37835, 1.0]], ['2, k, 12', [-0.00559446, -0.359471, 1.0]], ['2, k, 13', [-0.0738626, -0.825157, 1.0]], ['2, k, 14', [-0.0761521, -1.22069, 1.0]], ['2, k, 15', [-0.0516098, -1.27995, 1.0]], ['2, k, 16', [0.140982, -0.364262, 1.0]], ['2, k, 17', [0.207791, -0.900127, 1.0]], ['2, k, 18', [0.205431, -1.2121, 1.0]], ['2, k, 19', [0.175293, -1.27539, 1.0]], ['2, k, 20', [0.053548, 0.169549, 1.0]], ['2, k, 21', [-0.371842, -0.426941, 1.0]], ['2, k, 22', [-0.285048, -0.40344, 1.0]], ['2, k, 23', [0.553316, -0.411691, 1.0]], ['2, k, 24', [0.443369, -0.402021, 1.0]]]
[['2, k, 0', [0.0682113, -0.367164, 1.0]], ['2, k, 1', [0.0601305, -0.0583664, 1.0]], ['2, k, 2', [0.051295, 0.244356, 1.0]], ['2, k, 3', [0.0792838, 0.385771, 1.0]], ['2, k, 4', [-0.0958248, 0.157748, 1.0]], ['2, k, 5', [-0.230522, -0.0721897, 1.0]], ['2, k, 6', [-0.328507, -0.321808, 1.0]], ['2, k, 7', [-0.350332, -0.380248, 1.0]], ['2, k, 8', [0.227752, 0.145555, 1.0]], ['2, k, 9', [0.358895, -0.0842639, 1.0]], ['2, k, 10', [0.472944, -0.320935, 1.0]], ['2, k, 11', [0.50228, -0.378621, 1.0]], ['2, k, 12', [-0.00587339, -0.36032, 1.0]], ['2, k, 13', [-0.0738852, -0.825164, 1.0]], ['2, k, 14', [-0.092958, -1.22186, 1.0]], ['2, k, 15', [-0.0554261, -1.28198, 1.0]], ['2, k, 16', [0.140661, -0.365621, 1.0]], ['2, k, 17', [0.191367, -0.823893, 1.0]], ['2, k, 18', [0.206461, -1.2004, 1.0]], ['2, k, 19', [0.191624, -1.27315, 1.0]], ['2, k, 20', [0.0535338, 0.169544, 1.0]], ['2, k, 21', [-0.369661, -0.428713, 1.0]], ['2, k, 22', [-0.285635, -0.399392, 1.0]], ['2, k, 23', [0.566512, -0.409394, 1.0]], ['2, k, 24', [0.46044, -0.411413, 1.0]]]
[['2, k, 0', [0.0682382, -0.367163, 1.0]], ['2, k, 1', [0.0601252, -0.0583642, 1.0]], ['2, k, 2', [0.0512644, 0.244372, 1.0]], ['2, k, 3', [0.0792627, 0.385712, 1.0]], ['2, k, 4', [-0.0957868, 0.157768, 1.0]], ['2, k, 5', [-0.230338, -0.0706645, 1.0]], ['2, k, 6', [-0.328158, -0.321466, 1.0]], ['2, k, 7', [-0.350659, -0.381641, 1.0]], ['2, k, 8', [0.227757, 0.145844, 1.0]], ['2, k, 9', [0.35898, -0.084231, 1.0]], ['2, k, 10', [0.472993, -0.320984, 1.0]], ['2, k, 11', [0.501819, -0.378919, 1.0]], ['2, k, 12', [-0.00585442, -0.360342, 1.0]], ['2, k, 13', [-0.0737667, -0.825444, 1.0]], ['2, k, 14', [-0.0743792, -1.22301, 1.0]], ['2, k, 15', [-0.0574865, -1.2751, 1.0]], ['2, k, 16', [0.140701, -0.365592, 1.0]], ['2, k, 17', [0.192627, -0.823658, 1.0]], ['2, k, 18', [0.213935, -1.21017, 1.0]], ['2, k, 19', [0.19699, -1.28207, 1.0]], ['2, k, 20', [0.0535129, 0.169553, 1.0]], ['2, k, 21', [-0.37974, -0.427255, 1.0]], ['2, k, 22', [-0.2856, -0.401012, 1.0]], ['2, k, 23', [0.562782, -0.411308, 1.0]], ['2, k, 24', [0.450487, -0.40495, 1.0]]]
[['2, k, 0', [0.0679715, -0.367226, 1.0]], ['2, k, 1', [0.0600862, -0.0583749, 1.0]], ['2, k, 2', [0.0513056, 0.244378, 1.0]], ['2, k, 3', [0.0795104, 0.385632, 1.0]], ['2, k, 4', [-0.095777, 0.157785, 1.0]], ['2, k, 5', [-0.230237, -0.0706457, 1.0]], ['2, k, 6', [-0.32819, -0.322464, 1.0]], ['2, k, 7', [-0.349321, -0.379284, 1.0]], ['2, k, 8', [0.227853, 0.145145, 1.0]], ['2, k, 9', [0.359086, -0.0844571, 1.0]], ['2, k, 10', [0.472997, -0.32098, 1.0]], ['2, k, 11', [0.501613, -0.377918, 1.0]], ['2, k, 12', [-0.00616085, -0.360514, 1.0]], ['2, k, 13', [-0.0735384, -0.821867, 1.0]], ['2, k, 14', [-0.0720754, -1.22428, 1.0]], ['2, k, 15', [-0.0563512, -1.27824, 1.0]], ['2, k, 16', [0.140452, -0.365571, 1.0]], ['2, k, 17', [0.19323, -0.822532, 1.0]], ['2, k, 18', [0.213758, -1.20497, 1.0]], ['2, k, 19', [0.199587, -1.28013, 1.0]], ['2, k, 20', [0.0535231, 0.169554, 1.0]], ['2, k, 21', [-0.368182, -0.426731, 1.0]], ['2, k, 22', [-0.283551, -0.397702, 1.0]], ['2, k, 23', [0.554462, -0.411472, 1.0]], ['2, k, 24', [0.443205, -0.398346, 1.0]]]
[['2, k, 0', [0.0675148, -0.374432, 1.0]], ['2, k, 1', [0.0593862, -0.061663, 1.0]], ['2, k, 2', [0.0507966, 0.24348, 1.0]], ['2, k, 3', [0.0786548, 0.386015, 1.0]], ['2, k, 4', [-0.0956461, 0.155729, 1.0]], ['2, k, 5', [-0.232406, -0.0792919, 1.0]], ['2, k, 6', [-0.328436, -0.322756, 1.0]], ['2, k, 7', [-0.350764, -0.378771, 1.0]], ['2, k, 8', [0.228039, 0.143065, 1.0]], ['2, k, 9', [0.36139, -0.0867083, 1.0]], ['2, k, 10', [0.474401, -0.32127, 1.0]], ['2, k, 11', [0.497713, -0.378177, 1.0]], ['2, k, 12', [-0.0066449, -0.367478, 1.0]], ['2, k, 13', [-0.0739527, -0.822318, 1.0]], ['2, k, 14', [-0.0747385, -1.194, 1.0]], ['2, k, 15', [-0.0592395, -1.26654, 1.0]], ['2, k, 16', [0.140058, -0.37288, 1.0]], ['2, k, 17', [0.193393, -0.822482, 1.0]], ['2, k, 18', [0.199584, -1.20333, 1.0]], ['2, k, 19', [0.21246, -1.24574, 1.0]], ['2, k, 20', [0.0529552, 0.168195, 1.0]], ['2, k, 21', [-0.385943, -0.421681, 1.0]], ['2, k, 22', [-0.282733, -0.401317, 1.0]], ['2, k, 23', [0.541614, -0.413011, 1.0]], ['2, k, 24', [0.434218, -0.396966, 1.0]]]
