[[0, -0.06527371, -0.0450524, 2.422944, 1], [1, -0.06665593, 0.2310995, 2.475063, 1], [2, -0.06645701, 0.4984833, 2.514997, 1], [3, -0.08436331, 0.6438469, 2.477957, 1], [4, -0.2620839, 0.3837822, 2.502305, 1], [5, -0.3513921, 0.1068013, 2.471395, 1], [6, -0.2920255, -0.02734949, 2.299561, 1], [7, -0.2347296, -0.02904465, 2.229943, 1], [8, 0.1175564, 0.3999519, 2.516198, 1], [9, 0.2054347, 0.1362838, 2.525882, 1], [10, 0.216695, -0.07903442, 2.480111, 1], [11, 0.2207569, -0.150611, 2.46864, 1], [12, -0.1522968, -0.04808091, 2.38584, 1], [13, -0.2545524, -0.1689523, 2.063912, 1], [14, -0.1793164, -0.5454512, 2.159658, 1], [15, -0.182401, -0.6087069, 2.048905, 1], [16, 0.02383226, -0.04097641, 2.390112, 1], [17, 0.1082517, -0.1438018, 2.097406, 1], [18, 0.03668672, -0.5468175, 2.19214, 1], [19, 0.0862844, -0.6018912, 2.112056, 1], [20, -0.06666154, 0.4327688, 2.507254, 1], [21, -0.2243015, -0.06664798, 2.126575, 1], [22, -0.2826322, -0.04034865, 2.204334, 1], [23, 0.2160768, -0.14987, 2.452881, 1], [24, 0.2187456, -0.1492388, 2.446148, 1]]
[[0, -0.06330292, -0.04515276, 2.424974, 1], [1, -0.06441342, 0.231406, 2.476184, 1], [2, -0.06417572, 0.4991032, 2.515603, 1], [3, -0.08000532, 0.6449631, 2.478873, 1], [4, -0.260772, 0.3853935, 2.502957, 1], [5, -0.3516848, 0.1080512, 2.471369, 1], [6, -0.291322, -0.02630502, 2.300057, 1], [7, -0.2336913, -0.03033405, 2.227871, 1], [8, 0.1196071, 0.3987819, 2.516519, 1], [9, 0.2056885, 0.1369853, 2.5265, 1], [10, 0.2159956, -0.07878533, 2.48328, 1], [11, 0.2197401, -0.1505109, 2.47266, 1], [12, -0.1505179, -0.04742968, 2.387141, 1], [13, -0.2518328, -0.1663607, 2.063514, 1], [14, -0.1760231, -0.5419301, 2.149861, 1], [15, -0.1772353, -0.6079346, 2.041102, 1], [16, 0.02598618, -0.04168762, 2.392991, 1], [17, 0.1083311, -0.144813, 2.097785, 1], [18, 0.03725175, -0.5492668, 2.191511, 1], [19, 0.08828691, -0.603081, 2.11137, 1], [20, -0.06438123, 0.4333157, 2.507949, 1], [21, -0.2226955, -0.06716637, 2.125396, 1], [22, -0.2935431, -0.03749137, 2.239572, 1], [23, 0.2152653, -0.1498578, 2.457778, 1], [24, 0.2183238, -0.1491979, 2.447812, 1]]
[[0, 0, 0, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0], [5, 0, 0, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 0], [8, 0, 0, 0, 0], [9, 0, 0, 0, 0], [10, 0, 0, 0, 0], [11, 0, 0, 0, 0], [12, 0, 0, 0, 0], [13, 0, 0, 0, 0], [14, 0, 0, 0, 0], [15, 0, 0, 0, 0], [16, 0, 0, 0, 0], [17, 0, 0, 0, 0], [18, 0, 0, 0, 0], [19, 0, 0, 0, 0], [20, 0, 0, 0, 0], [21, 0, 0, 0, 0], [22, 0, 0, 0, 0], [23, 0, 0, 0, 0], [24, 0, 0, 0, 0]]
[[0, -0.05165101, -0.04654245, 2.430974, 1], [1, -0.05629934, 0.2317396, 2.479994, 1], [2, -0.05924132, 0.5007621, 2.517289, 1], [3, -0.06944579, 0.6478665, 2.482496, 1], [4, -0.2554457, 0.3910541, 2.503571, 1], [5, -0.3502721, 0.1142275, 2.470882, 1], [6, -0.287161, -0.02571341, 2.28905, 1], [7, -0.2254323, -0.03267372, 2.217837, 1], [8, 0.1252102, 0.3955458, 2.518848, 1], [9, 0.2076481, 0.1376645, 2.530454, 1], [10, 0.2155599, -0.07813565, 2.486704, 1], [11, 0.2185082, -0.1498706, 2.475907, 1], [12, -0.1388538, -0.04896478, 2.390908, 1], [13, -0.2530068, -0.1654868, 2.056642, 1], [14, -0.1641527, -0.5368413, 2.090159, 1], [15, -0.1777411, -0.6129738, 1.988821, 1], [16, 0.03740978, -0.04289957, 2.401233, 1], [17, 0.108984, -0.1455746, 2.097935, 1], [18, 0.03805519, -0.5485269, 2.191069, 1], [19, 0.08927049, -0.5999994, 2.108171, 1], [20, -0.05869408, 0.4347068, 2.510118, 1], [21, -0.2058797, -0.08289026, 2.118798, 1], [22, -0.265726, -0.04228946, 2.144, 1], [23, 0.2140148, -0.1492298, 2.460782, 1], [24, 0.2171799, -0.1487349, 2.451175, 1]]
[[0, 0, 0, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0], [5, 0, 0, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 0], [8, 0, 0, 0, 0], [9, 0, 0, 0, 0], [10, 0, 0, 0, 0], [11, 0, 0, 0, 0], [12, 0, 0, 0, 0], [13, 0, 0, 0, 0], [14, 0, 0, 0, 0], [15, 0, 0, 0, 0], [16, 0, 0, 0, 0], [17, 0, 0, 0, 0], [18, 0, 0, 0, 0], [19, 0, 0, 0, 0], [20, 0, 0, 0, 0], [21, 0, 0, 0, 0], [22, 0, 0, 0, 0], [23, 0, 0, 0, 0], [24, 0, 0, 0, 0]]
[[0, 0, 0, 0, 0], [1, 0, 0, 0, 0], [2, 0, 0, 0, 0], [3, 0, 0, 0, 0], [4, 0, 0, 0, 0], [5, 0, 0, 0, 0], [6, 0, 0, 0, 0], [7, 0, 0, 0, 0], [8, 0, 0, 0, 0], [9, 0, 0, 0, 0], [10, 0, 0, 0, 0], [11, 0, 0, 0, 0], [12, 0, 0, 0, 0], [13, 0, 0, 0, 0], [14, 0, 0, 0, 0], [15, 0, 0, 0, 0], [16, 0, 0, 0, 0], [17, 0, 0, 0, 0], [18, 0, 0, 0, 0], [19, 0, 0, 0, 0], [20, 0, 0, 0, 0], [21, 0, 0, 0, 0], [22, 0, 0, 0, 0], [23, 0, 0, 0, 0], [24, 0, 0, 0, 0]]
[[0, -0.05533372, -0.04612797, 2.428544, 1], [1, -0.05424803, 0.2316924, 2.478872, 1], [2, -0.05295574, 0.5011423, 2.516715, 1], [3, -0.06010626, 0.6492813, 2.482707, 1], [4, -0.2492353, 0.3969958, 2.502748, 1], [5, -0.3496441, 0.1189224, 2.469597, 1], [6, -0.3613577, -0.08264028, 2.375979, 1], [7, -0.348718, -0.05286137, 2.372663, 1], [8, 0.128906, 0.3922485, 2.51691, 1], [9, 0.2085913, 0.1321105, 2.530715, 1], [10, 0.2144653, -0.08335801, 2.484556, 1], [11, 0.2167358, -0.1549915, 2.472956, 1], [12, -0.1430037, -0.04638386, 2.387286, 1], [13, -0.257347, -0.1639189, 2.024932, 1], [14, -0.1781283, -0.5301545, 1.940272, 1], [15, -0.1759599, -0.6010854, 1.810008, 1], [16, 0.03388763, -0.04458332, 2.399744, 1], [17, 0.1073772, -0.1453879, 2.095938, 1], [18, 0.03916197, -0.5488004, 2.189687, 1], [19, 0.09068227, -0.6017224, 2.108947, 1], [20, -0.05359056, 0.4349332, 2.509335, 1], [21, -0.3493826, -0.05804392, 2.358664, 1], [22, -0.3594219, -0.05612947, 2.355637, 1], [23, 0.212073, -0.1542343, 2.457196, 1], [24, 0.2160988, -0.15167, 2.449672, 1]]
[[0, -0.05462319, -0.04679859, 2.42881, 1], [1, -0.05352428, 0.2313817, 2.478823, 1], [2, -0.05206341, 0.5010666, 2.516436, 1], [3, -0.05920824, 0.649291, 2.482363, 1], [4, -0.2488751, 0.3971923, 2.502635, 1], [5, -0.3491778, 0.1201858, 2.469552, 1], [6, -0.3609463, -0.08158433, 2.376431, 1], [7, -0.3487387, -0.05331651, 2.372806, 1], [8, 0.1297627, 0.3918372, 2.516404, 1], [9, 0.2085917, 0.1321303, 2.530701, 1], [10, 0.2143727, -0.08331607, 2.484389, 1], [11, 0.2166121, -0.1549422, 2.472737, 1], [12, -0.1422217, -0.04691746, 2.387249, 1], [13, -0.2561303, -0.1666842, 2.017884, 1], [14, -0.1783063, -0.523436, 1.913021, 1], [15, -0.1747726, -0.5879798, 1.777368, 1], [16, 0.03457024, -0.04545615, 2.400389, 1], [17, 0.1070216, -0.1454071, 2.095221, 1], [18, 0.03917529, -0.5485001, 2.189255, 1], [19, 0.09065244, -0.6016442, 2.10875, 1], [20, -0.05268617, 0.4347934, 2.509123, 1], [21, -0.3476014, -0.06413309, 2.346663, 1], [22, -0.3603015, -0.05340072, 2.357402, 1], [23, 0.2119497, -0.1541851, 2.456977, 1], [24, 0.2160545, -0.1516124, 2.449541, 1]]
[[0, -0.05353592, -0.04744329, 2.428939, 1], [1, -0.05251413, 0.2312339, 2.478907, 1], [2, -0.05094254, 0.5011901, 2.516662, 1], [3, -0.05781056, 0.6489052, 2.481979, 1], [4, -0.2480597, 0.3977824, 2.502618, 1], [5, -0.3494163, 0.1214021, 2.470152, 1], [6, -0.3479085, -0.07841527, 2.371469, 1], [7, -0.3503363, -0.06781577, 2.371086, 1], [8, 0.1309862, 0.3911082, 2.515943, 1], [9, 0.2087599, 0.1315288, 2.530895, 1], [10, 0.2113574, -0.08374026, 2.483099, 1], [11, 0.2125358, -0.1553088, 2.470953, 1], [12, -0.1411248, -0.04735292, 2.386934, 1], [13, -0.2493567, -0.1712613, 2.014144, 1], [14, -0.1757975, -0.5232226, 1.873373, 1], [15, -0.1771965, -0.5636398, 1.724427, 1], [16, 0.03565933, -0.04630895, 2.400979, 1], [17, 0.1065717, -0.1456143, 2.094906, 1], [18, 0.03948831, -0.5484527, 2.189428, 1], [19, 0.09023307, -0.6016134, 2.10819, 1], [20, -0.05153808, 0.4348598, 2.509325, 1], [21, -0.3087834, -0.0377501, 2.29469, 1], [22, -0.3555981, -0.08120242, 2.348111, 1], [23, 0.2078887, -0.1545497, 2.455192, 1], [24, 0.2120727, -0.1529887, 2.448532, 1]]
[[0, -0.0493198, -0.04889124, 2.428288, 1], [1, -0.04996187, 0.2308372, 2.477963, 1], [2, -0.04954112, 0.5014128, 2.515622, 1], [3, -0.05565586, 0.6490639, 2.481693, 1], [4, -0.2472523, 0.3985839, 2.502252, 1], [5, -0.3494431, 0.1223226, 2.470279, 1], [6, -0.3436512, -0.07915292, 2.372041, 1], [7, -0.3418647, -0.08108597, 2.364525, 1], [8, 0.1320627, 0.3908558, 2.515424, 1], [9, 0.2089859, 0.1314444, 2.531006, 1], [10, 0.2108653, -0.0836646, 2.482235, 1], [11, 0.2118047, -0.1551803, 2.469765, 1], [12, -0.1362847, -0.05013742, 2.384244, 1], [13, -0.2353341, -0.1822824, 2.011715, 1], [14, -0.1782074, -0.5262161, 1.82583, 1], [15, -0.1790868, -0.5590024, 1.68375, 1], [16, 0.03966778, -0.04671965, 2.401754, 1], [17, 0.1065714, -0.1457605, 2.094708, 1], [18, 0.04105859, -0.5429192, 2.194189, 1], [19, 0.08529948, -0.5989512, 2.110153, 1], [20, -0.04984653, 0.4349609, 2.50833, 1], [21, -0.3209925, -0.07934446, 2.314177, 1], [22, -0.3559522, -0.09851326, 2.355222, 1], [23, 0.2071601, -0.1544214, 2.454004, 1], [24, 0.2116075, -0.152862, 2.447683, 1]]
[[0, -0.0486046, -0.0515347, 2.42379, 1], [1, -0.04857576, 0.2297355, 2.475802, 1], [2, -0.04801994, 0.5013884, 2.51488, 1], [3, -0.05307613, 0.6486896, 2.480057, 1], [4, -0.2465084, 0.3992359, 2.501642, 1], [5, -0.3485824, 0.124034, 2.470343, 1], [6, -0.347549, -0.07922038, 2.379789, 1], [7, -0.338241, -0.09143176, 2.363442, 1], [8, 0.1333748, 0.3896696, 2.514621, 1], [9, 0.209524, 0.1310259, 2.530596, 1], [10, 0.2146865, -0.08442743, 2.484244, 1], [11, 0.2167211, -0.1560575, 2.472579, 1], [12, -0.1340058, -0.0531716, 2.377659, 1], [13, -0.2128538, -0.2019211, 2.006612, 1], [14, -0.1743064, -0.5331814, 1.768658, 1], [15, -0.1827855, -0.5470849, 1.641766, 1], [16, 0.03893839, -0.04865686, 2.399245, 1], [17, 0.1072415, -0.1466545, 2.09471, 1], [18, 0.04282958, -0.5463494, 2.192576, 1], [19, 0.08650659, -0.5993885, 2.104614, 1], [20, -0.04833811, 0.4347095, 2.507318, 1], [21, -0.3366763, -0.1461271, 2.33015, 1], [22, -0.3602032, -0.08088013, 2.371, 1], [23, 0.2120583, -0.155296, 2.45682, 1], [24, 0.2145895, -0.1525314, 2.449018, 1]]
