[[0, 0, 0, 0, 1.0], [1, 464.536, 185.55, 0.883217, 1.0], [2, 423.468, 185.556, 0.772018, 1.0], [3, 404.431, 258.991, 0.868876, 1.0], [4, 394.092, 317.699, 0.879189, 1.0], [5, 502.785, 187.005, 0.760297, 1.0], [6, 521.822, 251.596, 0.876321, 1.0], [7, 533.613, 314.788, 0.858441, 1.0], [8, 464.581, 313.325, 0.741042, 1.0], [9, 439.648, 313.309, 0.715001, 1.0], [10, 438.113, 392.616, 0.818527, 1.0], [11, 435.204, 461.594, 0.79228, 1.0], [12, 489.526, 313.339, 0.693564, 1.0], [13, 499.762, 391.155, 0.813928, 1.0], [14, 510.067, 463.072, 0.814711, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 446.97, 147.336, 0.0772611, 1.0], [18, 0, 0, 0, 1.0], [19, 511.637, 489.555, 0.807799, 1.0], [20, 523.329, 486.596, 0.821162, 1.0], [21, 504.224, 466.091, 0.562631, 1.0], [22, 420.502, 488.128, 0.839938, 1.0], [23, 414.658, 485.133, 0.80299, 1.0], [24, 441.081, 464.551, 0.779537, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.548, 185.567, 0.880046, 1.0], [2, 423.484, 186.995, 0.765162, 1.0], [3, 404.432, 258.992, 0.868948, 1.0], [4, 394.092, 317.732, 0.882702, 1.0], [5, 502.784, 187.022, 0.761265, 1.0], [6, 521.827, 251.594, 0.872801, 1.0], [7, 533.624, 314.797, 0.858179, 1.0], [8, 464.619, 313.35, 0.733209, 1.0], [9, 441.018, 313.329, 0.710094, 1.0], [10, 438.103, 392.608, 0.810446, 1.0], [11, 435.211, 461.591, 0.791034, 1.0], [12, 489.559, 314.776, 0.68695, 1.0], [13, 499.779, 391.152, 0.820002, 1.0], [14, 510.07, 463.07, 0.812487, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 445.488, 145.927, 0.0921311, 1.0], [18, 476.366, 144.447, 0.0852449, 1.0], [19, 511.633, 489.549, 0.807336, 1.0], [20, 523.327, 486.587, 0.817571, 1.0], [21, 504.222, 466.089, 0.558244, 1.0], [22, 420.506, 488.119, 0.848782, 1.0], [23, 414.668, 485.125, 0.807025, 1.0], [24, 441.087, 464.546, 0.77998, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.549, 185.574, 0.877788, 1.0], [2, 424.89, 186.996, 0.764889, 1.0], [3, 404.434, 258.988, 0.86836, 1.0], [4, 394.087, 317.718, 0.882683, 1.0], [5, 502.789, 187.028, 0.760694, 1.0], [6, 521.823, 251.591, 0.871757, 1.0], [7, 533.625, 314.801, 0.856357, 1.0], [8, 464.628, 313.321, 0.7365, 1.0], [9, 441.022, 313.306, 0.715696, 1.0], [10, 438.103, 392.635, 0.813542, 1.0], [11, 435.187, 461.607, 0.794158, 1.0], [12, 489.575, 313.332, 0.686652, 1.0], [13, 499.778, 391.121, 0.810986, 1.0], [14, 510.068, 463.074, 0.809099, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 444.017, 145.914, 0.101229, 1.0], [18, 477.778, 144.426, 0.100387, 1.0], [19, 511.635, 489.561, 0.799873, 1.0], [20, 523.327, 486.595, 0.812754, 1.0], [21, 504.218, 466.092, 0.548654, 1.0], [22, 420.52, 488.118, 0.857703, 1.0], [23, 414.677, 485.127, 0.818243, 1.0], [24, 441.069, 464.562, 0.778823, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.544, 185.573, 0.880282, 1.0], [2, 423.475, 186.997, 0.765556, 1.0], [3, 404.426, 258.999, 0.868226, 1.0], [4, 394.075, 317.736, 0.881733, 1.0], [5, 502.786, 187.029, 0.761461, 1.0], [6, 521.811, 251.588, 0.868792, 1.0], [7, 533.629, 314.805, 0.857608, 1.0], [8, 464.618, 313.328, 0.737951, 1.0], [9, 439.677, 313.314, 0.715228, 1.0], [10, 438.097, 392.632, 0.811494, 1.0], [11, 435.181, 461.598, 0.792864, 1.0], [12, 489.559, 313.338, 0.689983, 1.0], [13, 499.779, 391.127, 0.813061, 1.0], [14, 510.075, 463.067, 0.812473, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 444.014, 145.909, 0.112474, 1.0], [18, 477.79, 144.428, 0.104567, 1.0], [19, 511.633, 489.556, 0.803195, 1.0], [20, 523.326, 486.592, 0.813148, 1.0], [21, 504.232, 466.076, 0.551865, 1.0], [22, 420.513, 488.13, 0.846142, 1.0], [23, 414.672, 485.136, 0.809472, 1.0], [24, 441.07, 464.547, 0.777943, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.538, 185.576, 0.880924, 1.0], [2, 423.461, 186.996, 0.766785, 1.0], [3, 404.421, 258.998, 0.868452, 1.0], [4, 394.077, 317.744, 0.882274, 1.0], [5, 502.783, 187.027, 0.762763, 1.0], [6, 521.801, 251.587, 0.86641, 1.0], [7, 533.627, 314.802, 0.858219, 1.0], [8, 464.617, 313.324, 0.73995, 1.0], [9, 439.675, 313.308, 0.716733, 1.0], [10, 438.097, 392.62, 0.810084, 1.0], [11, 433.766, 461.602, 0.793305, 1.0], [12, 489.563, 313.336, 0.691018, 1.0], [13, 499.773, 391.134, 0.817039, 1.0], [14, 510.068, 463.067, 0.810595, 1.0], [15, 451.376, 145.856, 0.0562595, 1.0], [16, 0, 0, 0, 1.0], [17, 442.567, 145.883, 0.129167, 1.0], [18, 477.797, 144.408, 0.116936, 1.0], [19, 511.63, 489.553, 0.804511, 1.0], [20, 523.322, 486.591, 0.816737, 1.0], [21, 504.22, 466.078, 0.555073, 1.0], [22, 420.509, 488.134, 0.845381, 1.0], [23, 414.668, 485.142, 0.810579, 1.0], [24, 441.066, 464.551, 0.773625, 1.0]]
[[0, 458.697, 147.381, 0.0541095, 1.0], [1, 464.538, 185.579, 0.880141, 1.0], [2, 423.462, 187.005, 0.766079, 1.0], [3, 404.415, 258.995, 0.869079, 1.0], [4, 394.052, 317.729, 0.882224, 1.0], [5, 502.78, 187.025, 0.764003, 1.0], [6, 521.815, 251.594, 0.873807, 1.0], [7, 533.646, 316.254, 0.851026, 1.0], [8, 464.615, 313.333, 0.737281, 1.0], [9, 441.017, 313.319, 0.713334, 1.0], [10, 436.697, 392.626, 0.801828, 1.0], [11, 435.178, 461.6, 0.793197, 1.0], [12, 489.55, 313.339, 0.692611, 1.0], [13, 499.774, 391.123, 0.815945, 1.0], [14, 510.07, 463.072, 0.8117, 1.0], [15, 451.363, 145.849, 0.0621565, 1.0], [16, 0, 0, 0, 1.0], [17, 442.546, 145.882, 0.134488, 1.0], [18, 477.789, 144.404, 0.129554, 1.0], [19, 511.633, 489.55, 0.802457, 1.0], [20, 523.322, 486.585, 0.814011, 1.0], [21, 504.226, 466.086, 0.551663, 1.0], [22, 420.522, 488.124, 0.853695, 1.0], [23, 416.033, 485.134, 0.815609, 1.0], [24, 441.065, 464.548, 0.77598, 1.0]]
[[0, 460.182, 147.384, 0.0588174, 1.0], [1, 464.54, 185.579, 0.88118, 1.0], [2, 423.465, 187.008, 0.76698, 1.0], [3, 404.436, 257.489, 0.865063, 1.0], [4, 394.045, 317.707, 0.877701, 1.0], [5, 502.782, 187.02, 0.765984, 1.0], [6, 521.822, 251.596, 0.873636, 1.0], [7, 533.658, 316.224, 0.850413, 1.0], [8, 464.623, 313.309, 0.739749, 1.0], [9, 441.028, 313.301, 0.715385, 1.0], [10, 436.699, 392.618, 0.797886, 1.0], [11, 435.192, 461.598, 0.794002, 1.0], [12, 489.556, 313.305, 0.696916, 1.0], [13, 499.77, 391.1, 0.808957, 1.0], [14, 510.061, 463.07, 0.808039, 1.0], [15, 451.399, 145.84, 0.0664288, 1.0], [16, 0, 0, 0, 1.0], [17, 442.567, 145.88, 0.146727, 1.0], [18, 477.795, 144.39, 0.128084, 1.0], [19, 511.64, 489.56, 0.799389, 1.0], [20, 523.324, 486.59, 0.813747, 1.0], [21, 502.791, 466.077, 0.55277, 1.0], [22, 420.53, 488.114, 0.856458, 1.0], [23, 416.041, 485.126, 0.817832, 1.0], [24, 441.069, 464.546, 0.778974, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.531, 185.571, 0.881544, 1.0], [2, 423.458, 187.008, 0.766802, 1.0], [3, 404.42, 256.039, 0.87089, 1.0], [4, 394.023, 317.746, 0.879636, 1.0], [5, 502.757, 186.997, 0.768936, 1.0], [6, 521.844, 251.6, 0.893192, 1.0], [7, 535.045, 314.765, 0.862249, 1.0], [8, 464.613, 311.896, 0.740508, 1.0], [9, 439.674, 311.893, 0.71519, 1.0], [10, 436.688, 392.607, 0.796392, 1.0], [11, 435.19, 461.6, 0.796263, 1.0], [12, 489.556, 311.892, 0.695122, 1.0], [13, 499.767, 389.697, 0.805626, 1.0], [14, 510.059, 463.055, 0.806182, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 442.587, 145.885, 0.126703, 1.0], [18, 476.371, 144.415, 0.106696, 1.0], [19, 511.629, 489.546, 0.805201, 1.0], [20, 523.32, 486.585, 0.817036, 1.0], [21, 502.79, 466.069, 0.559296, 1.0], [22, 420.507, 488.137, 0.846, 1.0], [23, 414.665, 485.144, 0.809641, 1.0], [24, 441.075, 464.547, 0.777079, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.531, 185.567, 0.880481, 1.0], [2, 423.453, 186.995, 0.769047, 1.0], [3, 404.398, 256.035, 0.86675, 1.0], [4, 392.652, 317.745, 0.878004, 1.0], [5, 502.756, 186.994, 0.769152, 1.0], [6, 521.851, 251.595, 0.888634, 1.0], [7, 535.085, 314.774, 0.863719, 1.0], [8, 464.597, 313.311, 0.738425, 1.0], [9, 439.649, 313.304, 0.706504, 1.0], [10, 438.085, 392.609, 0.805869, 1.0], [11, 435.197, 461.591, 0.793712, 1.0], [12, 489.56, 313.307, 0.68967, 1.0], [13, 499.769, 389.702, 0.811939, 1.0], [14, 510.063, 463.052, 0.806368, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 442.593, 145.887, 0.127704, 1.0], [18, 476.363, 144.407, 0.114841, 1.0], [19, 511.634, 489.558, 0.803115, 1.0], [20, 523.32, 486.597, 0.820947, 1.0], [21, 504.222, 466.069, 0.556456, 1.0], [22, 420.504, 488.133, 0.849814, 1.0], [23, 414.664, 485.142, 0.810781, 1.0], [24, 441.08, 464.544, 0.778254, 1.0]]
[[0, 461.61, 147.363, 0.05706, 1.0], [1, 464.53, 185.563, 0.881715, 1.0], [2, 423.448, 185.578, 0.768972, 1.0], [3, 404.369, 256.021, 0.865058, 1.0], [4, 392.582, 317.719, 0.870596, 1.0], [5, 502.762, 186.991, 0.770737, 1.0], [6, 521.889, 251.619, 0.900608, 1.0], [7, 535.145, 314.757, 0.844882, 1.0], [8, 464.613, 313.326, 0.741017, 1.0], [9, 439.657, 313.306, 0.716029, 1.0], [10, 438.091, 392.633, 0.810684, 1.0], [11, 435.204, 460.198, 0.792226, 1.0], [12, 489.578, 313.343, 0.687512, 1.0], [13, 499.761, 392.557, 0.836938, 1.0], [14, 510.073, 463.071, 0.815513, 1.0], [15, 452.828, 144.424, 0.0613162, 1.0], [16, 0, 0, 0, 1.0], [17, 444.001, 145.845, 0.149948, 1.0], [18, 477.81, 144.388, 0.122846, 1.0], [19, 511.638, 489.565, 0.799711, 1.0], [20, 523.319, 486.596, 0.818494, 1.0], [21, 504.241, 466.085, 0.557521, 1.0], [22, 420.516, 488.116, 0.849629, 1.0], [23, 414.67, 485.126, 0.80907, 1.0], [24, 441.083, 464.543, 0.781136, 1.0]]
[[0, 460.192, 147.368, 0.0525894, 1.0], [1, 464.528, 185.555, 0.883809, 1.0], [2, 423.445, 185.561, 0.77283, 1.0], [3, 404.329, 253.169, 0.887133, 1.0], [4, 391.134, 317.744, 0.846979, 1.0], [5, 502.772, 186.993, 0.767882, 1.0], [6, 523.28, 251.603, 0.902929, 1.0], [7, 536.56, 313.363, 0.831095, 1.0], [8, 464.63, 311.885, 0.74934, 1.0], [9, 441.026, 311.883, 0.725592, 1.0], [10, 438.104, 392.614, 0.796858, 1.0], [11, 435.212, 461.591, 0.791633, 1.0], [12, 489.582, 311.879, 0.703563, 1.0], [13, 499.76, 391.139, 0.810949, 1.0], [14, 510.065, 463.059, 0.807379, 1.0], [15, 452.814, 144.446, 0.057936, 1.0], [16, 0, 0, 0, 1.0], [17, 444, 145.855, 0.148968, 1.0], [18, 477.803, 144.393, 0.114402, 1.0], [19, 511.631, 489.544, 0.804379, 1.0], [20, 523.314, 486.585, 0.817865, 1.0], [21, 504.231, 466.08, 0.562606, 1.0], [22, 420.52, 488.116, 0.856507, 1.0], [23, 416.035, 485.131, 0.819753, 1.0], [24, 441.083, 464.554, 0.781519, 1.0]]
