[[0, -9.98822, 78.63232, -234.94577, 1], [1, -9.078945301670542, 108.59086580713259, -233.23913909760284, 1], [2, -8.327278982627861, 131.14380193919, -231.1765728498769, 1], [3, -8.103589554048197, 137.50406170543698, -230.31445167034246, 1], [4, 8.331372249685135, 128.3831380462471, -230.26110606189815, 1], [5, 32.72720220793897, 130.41362001284043, -229.42903881906037, 1], [6, 41.82733723378507, 149.39128829754523, -224.08578306441245, 1], [7, 0, 0, 0, 1], [8, -26.13665739861144, 127.93455445618494, -230.7105506145745, 1], [9, -49.388775658716874, 129.3861868078436, -230.06931392052945, 1], [10, -58.59694643673135, 151.9510307940886, -224.66632672596367, 1], [11, 0, 0, 0, 1], [12, -2.2415213847565676, 78.53304658345488, -231.0104636016807, 1], [13, 11.676051411827626, 49.127159508814366, -231.71936581303973, 1], [14, 27.071632355267845, 15.413324672598357, -233.21242974011315, 1], [15, 26.413130664581058, 11.557677689504438, -219.83676986526507, 1], [16, -17.400450139715815, 78.78418017144554, -231.29028689029795, 1], [17, -30.21709589735566, 48.60904644783835, -232.67119127145435, 1], [18, -46.42435825973159, 12.304512695983448, -236.65055797207907, 1], [19, -50.49713515323668, 5.606664750160301, -228.7816252367608, 1], [20, -8.327278982627861, 131.14380193919, -231.1765728498769, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.978526666666667, 78.64047000000001, -234.9469, 1], [1, -9.077555811208839, 108.59251562304226, -233.24037878976287, 1], [2, -8.3300500256503, 131.14570964298926, -231.17684161775787, 1], [3, -8.109123035393052, 137.50604189840453, -230.31454291748057, 1], [4, 8.329964573659739, 128.4011822904114, -230.27050521472876, 1], [5, 32.710001703180076, 130.42671714621548, -229.44269052005944, 1], [6, 41.78673861949923, 149.2739023046193, -224.07291412542403, 1], [7, 0, 0, 0, 1], [8, -26.144109952923216, 127.9426312414772, -230.71206102990487, 1], [9, -49.35937929282558, 129.37172916937115, -229.9948341054391, 1], [10, -58.566394440786155, 151.94520494293445, -224.6404124217974, 1], [11, 0, 0, 0, 1], [12, -2.2333847047200113, 78.5431258206412, -231.008482653484, 1], [13, 11.759145129684184, 48.84835950450291, -231.8000064874009, 1], [14, 26.947014108206158, 15.239317607439489, -233.1860260416867, 1], [15, 26.272284784141686, 11.39688136452908, -219.80737367005688, 1], [16, -17.39245144275767, 78.79051201263769, -231.29439771609825, 1], [17, -30.18571535794456, 48.62019957119105, -232.67539457338827, 1], [18, -46.392305540676865, 12.412313588460457, -236.75578636302356, 1], [19, -50.43779956302825, 5.25027889682217, -228.36464257787523, 1], [20, -8.3300500256503, 131.14570964298926, -231.17684161775787, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.973303999999999, 78.64495000000001, -234.96345200000002, 1], [1, -9.076328472842349, 108.59336900829146, -233.24141792312363, 1], [2, -8.330197254122044, 131.13941520046458, -231.16325399038675, 1], [3, -8.110068527458008, 137.49861091109054, -230.29241104217297, 1], [4, 8.32364144477552, 128.40689604764478, -230.2736237434042, 1], [5, 32.696350191929, 130.4357671355502, -229.4420341678599, 1], [6, 41.794340265031366, 149.22760417667655, -224.01535476223012, 1], [7, 0, 0, 0, 1], [8, -26.14755479979923, 127.94709804827309, -230.70114431048836, 1], [9, -49.39473136430567, 129.3577337169139, -229.8850980709866, 1], [10, -58.58838176735111, 151.93346955227517, -224.4596944837459, 1], [11, 0, 0, 0, 1], [12, -2.2303945775888687, 78.54629405776068, -231.0193680620213, 1], [13, 11.815096674849215, 48.69815730782133, -231.84542129728555, 1], [14, 26.932571832088094, 15.156647613867065, -233.21178738974427, 1], [15, 26.2532671509766, 11.31624101973505, -219.8327837809374, 1], [16, -17.385293095612813, 78.79236309141285, -231.31624961439036, 1], [17, -30.215180530844226, 48.63609821462373, -232.6529275834923, 1], [18, -46.55102951324904, 12.397142259787188, -236.74853697897683, 1], [19, -50.471282829923325, 5.009164504193938, -228.12093980539834, 1], [20, -8.330197254122044, 131.13941520046458, -231.16325399038675, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.966684, 78.649328, -234.97812399999998, 1], [1, -9.074932728531266, 108.59314849659071, -233.2315109178644, 1], [2, -8.331807964002985, 131.1341531892019, -231.13013925509748, 1], [3, -8.113809494137339, 137.49167951960374, -230.24666327456177, 1], [4, 8.320747634806327, 128.41091207656996, -230.24520275626602, 1], [5, 32.687847561233625, 130.434720484571, -229.40368233899326, 1], [6, 41.78366616201253, 149.19745529703061, -223.95113611471095, 1], [7, 0, 0, 0, 1], [8, -26.1515302240359, 127.95069335915107, -230.67074141193112, 1], [9, -49.40563204039717, 129.33822968697393, -229.75900568438112, 1], [10, -58.607470216887975, 151.90888684720557, -224.2325367870311, 1], [11, 0, 0, 0, 1], [12, -2.2217198062747503, 78.54869321753573, -231.0344505404108, 1], [13, 11.894122945394663, 48.53515017664727, -231.87250601129202, 1], [14, 26.971553758262466, 15.087058996747942, -233.22008963875314, 1], [15, 26.29306156391847, 11.243995031291561, -219.8418078760556, 1], [16, -17.376295932632008, 78.79300257001456, -231.33037552955847, 1], [17, -30.337406826767477, 48.698068940812114, -232.49042492351643, 1], [18, -46.89238003899103, 12.47852136749841, -236.728338108746, 1], [19, -50.870102968916555, 4.977365660935516, -228.05845570331928, 1], [20, -8.331807964002985, 131.1341531892019, -231.13013925509748, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.96104, 78.64922200000001, -235.005224, 1], [1, -9.065784156281353, 108.59142515076284, -233.2125969849711, 1], [2, -8.325779960177524, 131.12489529607092, -231.07726998034556, 1], [3, -8.109571827379572, 137.4801250949111, -230.17699089581362, 1], [4, 8.320505610286286, 128.40216821821286, -230.17982935500999, 1], [5, 32.681484738834286, 130.42484760304703, -229.32157147713193, 1], [6, 41.800953734012836, 149.2040921340338, -223.81513842342127, 1], [7, 0, 0, 0, 1], [8, -26.152121119426617, 127.95180422621813, -230.61347489315426, 1], [9, -49.44061044296072, 129.33091303353936, -229.58230546305882, 1], [10, -58.65131779823871, 151.93391511128223, -223.95412775118587, 1], [11, 0, 0, 0, 1], [12, -2.2152309734351583, 78.54256554132317, -231.06699794988998, 1], [13, 11.932002587545767, 48.53088066649033, -231.8866574219759, 1], [14, 27.07740884907495, 15.070811569984805, -233.22305797211357, 1], [15, 26.407214091827203, 11.217557615273634, -219.84728927755398, 1], [16, -17.370106757073145, 78.79111920940545, -231.3525466595451, 1], [17, -30.586434461726252, 48.834840910535846, -232.14301640715604, 1], [18, -47.54582080698384, 12.648917932488992, -236.75748297686332, 1], [19, -51.66629584607148, 5.069854188858979, -228.13290648762788, 1], [20, -8.325779960177524, 131.12489529607092, -231.07726998034556, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.962638, 78.647304, -235.04720600000002, 1], [1, -9.034624918200489, 108.58276745478125, -233.1432822732016, 1], [2, -8.295993565040067, 131.10246912362697, -230.93707073784063, 1], [3, -8.080705466994152, 137.45338151471097, -230.00661008933605, 1], [4, 8.337003305645329, 128.38222148943586, -230.02386422567955, 1], [5, 32.70312543767925, 130.35319588865394, -229.10946184721058, 1], [6, 41.900203641607646, 149.11818574476032, -223.4931831414883, 1], [7, 0, 0, 0, 1], [8, -26.127247584842614, 127.95162875909675, -230.45103884521785, 1], [9, -49.442113921521994, 129.3602423095975, -229.31768418416922, 1], [10, -58.67723281039166, 151.96460055061314, -223.47153367923974, 1], [11, 0, 0, 0, 1], [12, -2.2143997604537127, 78.52110150010863, -231.11286455261524, 1], [13, 12.017138343872675, 48.63143736773314, -231.87275612938663, 1], [14, 27.355735630739176, 15.149714272634817, -233.19581190760871, 1], [15, 26.712222351991375, 11.270495533593984, -219.82623944409104, 1], [16, -17.371461450836357, 78.78783103887837, -231.39126327887413, 1], [17, -30.983316484525524, 49.09151861300397, -231.66387581894492, 1], [18, -48.40942749867954, 13.063113053884884, -236.7324664164303, 1], [19, -52.64423871867597, 5.606507110712163, -228.3331051343226, 1], [20, -8.295993565040067, 131.10246912362697, -230.93707073784063, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -9.968242, 78.63759999999999, -235.098, 1], [1, -8.983487231050743, 108.56656175608572, -232.99041460563373, 1], [2, -8.236313927165352, 131.0685647227135, -230.65177510362, 1], [3, -8.02241944458355, 137.41382494280506, -229.67660244585915, 1], [4, 8.382846092705128, 128.35952511062106, -229.70464001966448, 1], [5, 32.75323739077712, 130.24669353116107, -228.65893868776476, 1], [6, 42.06167740763685, 149.00269510758892, -222.92126616991078, 1], [7, 0, 0, 0, 1], [8, -26.080332366746916, 127.94281137725116, -230.15451419808855, 1], [9, -49.43246503354396, 129.41766513066221, -228.97672070896775, 1], [10, -58.669089878478985, 152.03715048902947, -222.99852825843868, 1], [11, 0, 0, 0, 1], [12, -2.2100377034270737, 78.4785400864607, -231.1867487674635, 1], [13, 12.278591451725298, 48.725423915887305, -231.80854104584608, 1], [14, 27.994114946751893, 15.385565837188608, -233.1336988395748, 1], [15, 27.405375455295644, 11.452953959399922, -219.77720735219776, 1], [16, -17.374842902588973, 78.77062293372352, -231.4208866471734, 1], [17, -31.528523267718153, 49.410322722377416, -231.05521537776457, 1], [18, -49.46251861666758, 13.560041802749879, -236.6261125251237, 1], [19, -53.85014167933255, 6.270942461144076, -228.54911082161289, 1], [20, -8.236313927165352, 131.0685647227135, -230.65177510362, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.005566, 78.619, -235.205906, 1], [1, -8.935889026220401, 108.53786492080025, -232.83045198778453, 1], [2, -8.151330661518152, 131.00816463608632, -230.30562512338915, 1], [3, -7.930267528285026, 137.34262174495282, -229.275247691678, 1], [4, 8.447194892121706, 128.32682270276374, -229.31507223351556, 1], [5, 32.79274836161915, 130.13003452971364, -228.1511629867642, 1], [6, 42.2158309291476, 148.92725759009906, -222.3487656391742, 1], [7, 0, 0, 0, 1], [8, -26.01642551731215, 127.89673167821132, -229.77798994082278, 1], [9, -49.396992879144506, 129.45874039338634, -228.55880117182076, 1], [10, -58.68048312683324, 152.1719881541711, -222.45740135578887, 1], [11, 0, 0, 0, 1], [12, -2.242548063532608, 78.425974780064, -231.31090481469874, 1], [13, 12.626159440577878, 48.851361179166474, -231.75472882164323, 1], [14, 28.83518076468136, 15.751919946761916, -233.07278114415988, 1], [15, 28.312951078660394, 11.749957376558989, -219.7354616414212, 1], [16, -17.406191882034815, 78.74293480981642, -231.51393714055655, 1], [17, -32.17988718782473, 49.833941262654534, -230.39614468556633, 1], [18, -50.607750685426005, 14.07227955943926, -236.52388071414666, 1], [19, -55.14714614440129, 6.922380824732418, -228.64266674644549, 1], [20, -8.151330661518152, 131.00816463608632, -230.30562512338915, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.109728, 78.571652, -235.36904800000002, 1], [1, -8.940541721211996, 108.47848897403391, -232.66432380641425, 1], [2, -8.098273922965186, 130.9066070510037, -229.8882365187631, 1], [3, -7.862054932560072, 137.2268940211289, -228.78540270483765, 1], [4, 8.47849621706282, 128.25493999066066, -228.86994783462737, 1], [5, 32.760309751139786, 130.04647505578367, -227.61508830999844, 1], [6, 42.26457326335658, 148.91571646313076, -221.76422665781024, 1], [7, 0, 0, 0, 1], [8, -25.987955148469315, 127.84193217457646, -229.32979122448512, 1], [9, -49.440196556542226, 129.48836784341182, -228.04605127182614, 1], [10, -58.78560715793534, 152.32948974798148, -221.84705500187593, 1], [11, 0, 0, 0, 1], [12, -2.35467750974136, 78.34565080042935, -231.4772355548244, 1], [13, 12.897828598767195, 49.19315188267988, -231.6905975972514, 1], [14, 29.8240321178671, 16.236577809848328, -232.98628301508137, 1], [15, 29.374530598885332, 12.150708396861052, -219.67457715662536, 1], [16, -17.50707335881971, 78.68505784481327, -231.67447426836674, 1], [17, -32.853274564746435, 50.30270237737686, -229.7811363798292, 1], [18, -51.66567859031904, 14.64672093845055, -236.42185899733897, 1], [19, -56.39200014187516, 7.576534418648621, -228.62616828929345, 1], [20, -8.098273922965186, 130.9066070510037, -229.8882365187631, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.307453999999998, 78.485816, -235.64814, 1], [1, -9.00883886749099, 108.38886375603543, -232.57307650044697, 1], [2, -8.079390245424742, 130.78249974711784, -229.51455807640082, 1], [3, -7.819303570732168, 137.0901115100865, -228.33200139028273, 1], [4, 8.51000326868387, 128.17322457734863, -228.45746443332638, 1], [5, 32.720673611306545, 129.91330802336634, -227.03777473432103, 1], [6, 42.266904991474036, 148.86174316718868, -221.13488674864283, 1], [7, 0, 0, 0, 1], [8, -25.975506694710308, 127.76920020004948, -228.9372351007758, 1], [9, -49.49507450791009, 129.49262412330535, -227.600693712735, 1], [10, -58.908000966495045, 152.40840421495702, -221.35103256178476, 1], [11, 0, 0, 0, 1], [12, -2.56708843591779, 78.22425218722985, -231.76770368394284, 1], [13, 13.304397822114662, 49.42906446885911, -231.6942667846738, 1], [14, 31.03971290869881, 16.82655900531946, -233.00096273810496, 1], [15, 30.69128327283013, 12.644282145200474, -219.72167370706697, 1], [16, -17.692912029994943, 78.602675200415, -231.94227259339337, 1], [17, -33.593065972006826, 50.752893591549466, -229.28445988303488, 1], [18, -52.65493079289002, 15.143418055695882, -236.34521582309586, 1], [19, -57.539456768467055, 8.164525582680513, -228.5898579585458, 1], [20, -8.079390245424742, 130.78249974711784, -229.51455807640082, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.577279999999998, 78.37673600000001, -236.000636, 1], [1, -9.104695454083117, 108.24235202930808, -232.39416121435852, 1], [2, -8.055630249966717, 130.57756196784123, -228.98600383000985, 1], [3, -7.765906575896314, 136.8650646242829, -227.70829309160843, 1], [4, 8.552482715128896, 128.03956859990674, -227.85980000893505, 1], [5, 32.607824594027804, 129.79904867756784, -226.2940596455906, 1], [6, 42.11044685575812, 148.91332772385343, -220.39498140775592, 1], [7, 0, 0, 0, 1], [8, -25.9443112645081, 127.61269454480806, -228.36391887591364, 1], [9, -49.53866163567487, 129.4295574941353, -226.97966238700397, 1], [10, -59.04153592015549, 152.53006985418844, -220.75214408465385, 1], [11, 0, 0, 0, 1], [12, -2.8647063996177113, 78.06068306405822, -232.131995581047, 1], [13, 13.846495109212361, 49.967140511503345, -231.59384532326717, 1], [14, 32.9072515434726, 17.837297342066833, -233.04093762136213, 1], [15, 32.74776453734568, 13.514273704135821, -219.81151254850766, 1], [16, -17.952770607468935, 78.49301841323961, -232.283214246942, 1], [17, -34.44434786742721, 51.264445123295246, -228.69890843880967, 1], [18, -53.92429175343543, 15.835839544076663, -236.12086446372444, 1], [19, -58.98892809409068, 8.97505171254215, -228.39980786919944, 1], [20, -8.055630249966717, 130.57756196784123, -228.98600383000985, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
