[[0, -0.312667, -0.272224, 2.87373, 1.0], [1, -0.228528, 0.00828806, 2.84129, 1.0], [2, -0.145127, 0.282779, 2.7964, 1.0], [3, -0.0911171, 0.394603, 2.79952, 1.0], [4, -0.318499, 0.234461, 2.79464, 1.0], [5, -0.387001, 0.342985, 2.6232, 1.0], [6, -0.311969, 0.415478, 2.48059, 1.0], [7, -0.299915, 0.434812, 2.45591, 1.0], [8, -0.00922444, 0.201306, 2.7872, 1.0], [9, 0.16466, 0.247979, 2.69786, 1.0], [10, 0.311735, 0.367877, 2.60223, 1.0], [11, 0.338657, 0.410749, 2.5784, 1.0], [12, -0.379271, -0.261376, 2.84097, 1.0], [13, -0.333922, -0.514444, 2.92325, 1.0], [14, -0.315262, -0.843828, 3.02533, 1.0], [15, -0.313414, -0.895363, 2.90815, 1.0], [16, -0.238539, -0.276535, 2.83746, 1.0], [17, -0.139857, -0.543361, 2.8765, 1.0], [18, -0.0970482, -0.866954, 2.9877, 1.0], [19, -0.0975355, -0.918108, 2.87047, 1.0], [20, -0.165913, 0.215008, 2.80988, 1.0], [21, -0.271088, 0.448979, 2.43365, 1.0], [22, -0.270175, 0.413189, 2.448, 1.0], [23, 0.363195, 0.448674, 2.54358, 1.0], [24, 0.373433, 0.411458, 2.5895, 1.0]]
[[0, -0.267563, -0.26147, 2.90516, 1.0], [1, -0.216598, 0.0116695, 2.84885, 1.0], [2, -0.145136, 0.282778, 2.79548, 1.0], [3, -0.091312, 0.394312, 2.79764, 1.0], [4, -0.318388, 0.234367, 2.79379, 1.0], [5, -0.389525, 0.339581, 2.62982, 1.0], [6, -0.316192, 0.411229, 2.48743, 1.0], [7, -0.304117, 0.426713, 2.46625, 1.0], [8, -0.00920118, 0.201231, 2.78634, 1.0], [9, 0.165251, 0.248495, 2.69638, 1.0], [10, 0.311712, 0.367747, 2.60186, 1.0], [11, 0.340609, 0.425232, 2.56968, 1.0], [12, -0.334752, -0.250912, 2.87293, 1.0], [13, -0.333828, -0.514244, 2.92243, 1.0], [14, -0.31296, -0.892594, 3.0412, 1.0], [15, -0.311923, -0.944869, 2.9254, 1.0], [16, -0.194096, -0.265904, 2.86935, 1.0], [17, -0.139781, -0.543177, 2.87568, 1.0], [18, -0.0889283, -0.928694, 3.01035, 1.0], [19, -0.0723176, -1.0166, 2.94922, 1.0], [20, -0.16526, 0.215327, 2.80933, 1.0], [21, -0.279744, 0.449117, 2.43289, 1.0], [22, -0.267486, 0.427188, 2.43318, 1.0], [23, 0.362237, 0.462112, 2.54335, 1.0], [24, 0.368156, 0.407513, 2.57729, 1.0]]
[[0, -0.254367, -0.277283, 2.82223, 1.0], [1, -0.204001, 0.0088556, 2.82327, 1.0], [2, -0.145197, 0.283126, 2.79555, 1.0], [3, -0.0912097, 0.39447, 2.79784, 1.0], [4, -0.318316, 0.234317, 2.7938, 1.0], [5, -0.387834, 0.340866, 2.62725, 1.0], [6, -0.315185, 0.412841, 2.48454, 1.0], [7, -0.308077, 0.426391, 2.47237, 1.0], [8, -0.00971326, 0.201262, 2.7865, 1.0], [9, 0.165926, 0.248597, 2.69605, 1.0], [10, 0.312699, 0.373806, 2.59949, 1.0], [11, 0.340264, 0.425142, 2.57423, 1.0], [12, -0.321702, -0.266533, 2.79095, 1.0], [13, -0.324977, -0.58036, 2.92894, 1.0], [14, -0.305083, -0.929319, 3.05013, 1.0], [15, -0.332593, -1.00231, 3.01544, 1.0], [16, -0.180883, -0.281344, 2.78541, 1.0], [17, -0.136835, -0.61179, 2.88345, 1.0], [18, -0.084934, -0.95514, 3.02024, 1.0], [19, -0.0720763, -1.0172, 2.94862, 1.0], [20, -0.164165, 0.215838, 2.80815, 1.0], [21, -0.276068, 0.451043, 2.43458, 1.0], [22, -0.273768, 0.410039, 2.46471, 1.0], [23, 0.365797, 0.46243, 2.54923, 1.0], [24, 0.368851, 0.39684, 2.59323, 1.0]]
[[0, -0.252019, -0.279914, 2.8232, 1.0], [1, -0.202385, 0.00774674, 2.82219, 1.0], [2, -0.145477, 0.283721, 2.79587, 1.0], [3, -0.0912222, 0.394456, 2.79806, 1.0], [4, -0.318279, 0.234237, 2.79379, 1.0], [5, -0.387287, 0.34124, 2.62651, 1.0], [6, -0.314857, 0.41352, 2.48371, 1.0], [7, -0.304735, 0.42741, 2.47158, 1.0], [8, -0.0103346, 0.201149, 2.78658, 1.0], [9, 0.165595, 0.247692, 2.69659, 1.0], [10, 0.312039, 0.370698, 2.60122, 1.0], [11, 0.345865, 0.423982, 2.57697, 1.0], [12, -0.319334, -0.269109, 2.79214, 1.0], [13, -0.325378, -0.596371, 2.93791, 1.0], [14, -0.305098, -0.929304, 3.05017, 1.0], [15, -0.332419, -1.0019, 3.01065, 1.0], [16, -0.178589, -0.283972, 2.78606, 1.0], [17, -0.136558, -0.612922, 2.88415, 1.0], [18, -0.0851798, -0.957937, 3.02232, 1.0], [19, -0.0722052, -1.0169, 2.94899, 1.0], [20, -0.163658, 0.216091, 2.80786, 1.0], [21, -0.274842, 0.450717, 2.43498, 1.0], [22, -0.280721, 0.401388, 2.47778, 1.0], [23, 0.373903, 0.459882, 2.55253, 1.0], [24, 0.368698, 0.397319, 2.59079, 1.0]]
[[0, -0.252111, -0.279668, 2.82309, 1.0], [1, -0.201751, 0.00773845, 2.82088, 1.0], [2, -0.145448, 0.283829, 2.79592, 1.0], [3, -0.0910374, 0.394537, 2.79803, 1.0], [4, -0.318241, 0.23421, 2.79385, 1.0], [5, -0.38599, 0.342938, 2.62374, 1.0], [6, -0.313389, 0.415362, 2.48076, 1.0], [7, -0.305013, 0.428392, 2.47292, 1.0], [8, -0.010556, 0.201089, 2.78663, 1.0], [9, 0.165359, 0.247226, 2.6967, 1.0], [10, 0.31641, 0.371954, 2.60093, 1.0], [11, 0.349248, 0.422141, 2.57867, 1.0], [12, -0.319421, -0.268815, 2.79195, 1.0], [13, -0.326571, -0.596724, 2.93823, 1.0], [14, -0.305082, -0.929325, 3.05024, 1.0], [15, -0.331536, -1.00176, 3.01141, 1.0], [16, -0.178677, -0.283765, 2.78596, 1.0], [17, -0.136545, -0.611615, 2.8834, 1.0], [18, -0.0849358, -0.958412, 3.02315, 1.0], [19, -0.073157, -1.01613, 2.9501, 1.0], [20, -0.16284, 0.216271, 2.80711, 1.0], [21, -0.273487, 0.451446, 2.43731, 1.0], [22, -0.285548, 0.399409, 2.48058, 1.0], [23, 0.381316, 0.458905, 2.5531, 1.0], [24, 0.372952, 0.392289, 2.60269, 1.0]]
[[0, -0.252161, -0.27954, 2.82318, 1.0], [1, -0.201492, 0.00799047, 2.8206, 1.0], [2, -0.145493, 0.285023, 2.79657, 1.0], [3, -0.0902315, 0.395185, 2.79773, 1.0], [4, -0.318224, 0.234247, 2.79393, 1.0], [5, -0.385708, 0.343427, 2.62356, 1.0], [6, -0.313109, 0.415736, 2.48036, 1.0], [7, -0.306226, 0.428777, 2.47319, 1.0], [8, -0.0106688, 0.201132, 2.78672, 1.0], [9, 0.164873, 0.246339, 2.69844, 1.0], [10, 0.314474, 0.366114, 2.60424, 1.0], [11, 0.350699, 0.421303, 2.58055, 1.0], [12, -0.319465, -0.268659, 2.79199, 1.0], [13, -0.32658, -0.597089, 2.93866, 1.0], [14, -0.30495, -0.930226, 3.05107, 1.0], [15, -0.330945, -1.00182, 3.00542, 1.0], [16, -0.178726, -0.283658, 2.78602, 1.0], [17, -0.136145, -0.615139, 2.88646, 1.0], [18, -0.084662, -0.959738, 3.02406, 1.0], [19, -0.0731902, -1.01604, 2.94991, 1.0], [20, -0.162345, 0.217007, 2.80706, 1.0], [21, -0.273415, 0.451091, 2.43675, 1.0], [22, -0.283096, 0.401222, 2.47994, 1.0], [23, 0.382459, 0.459504, 2.56119, 1.0], [24, 0.373329, 0.391988, 2.59812, 1.0]]
[[0, -0.252151, -0.279547, 2.82328, 1.0], [1, -0.201093, 0.00817599, 2.82002, 1.0], [2, -0.145509, 0.28597, 2.7965, 1.0], [3, -0.0901378, 0.395177, 2.79781, 1.0], [4, -0.318092, 0.234213, 2.79394, 1.0], [5, -0.384467, 0.34519, 2.61999, 1.0], [6, -0.310931, 0.417622, 2.47686, 1.0], [7, -0.30545, 0.427265, 2.4724, 1.0], [8, -0.0109011, 0.20114, 2.78676, 1.0], [9, 0.166458, 0.246209, 2.69864, 1.0], [10, 0.317772, 0.367342, 2.60347, 1.0], [11, 0.355091, 0.419489, 2.58026, 1.0], [12, -0.319445, -0.26866, 2.79204, 1.0], [13, -0.327449, -0.596854, 2.93863, 1.0], [14, -0.304539, -0.930091, 3.05115, 1.0], [15, -0.330428, -1.0017, 3.00634, 1.0], [16, -0.178719, -0.283664, 2.7861, 1.0], [17, -0.136121, -0.616089, 2.88692, 1.0], [18, -0.0847082, -0.959888, 3.0241, 1.0], [19, -0.0732522, -1.01598, 2.94988, 1.0], [20, -0.161815, 0.217784, 2.8065, 1.0], [21, -0.274224, 0.450328, 2.43357, 1.0], [22, -0.277237, 0.406715, 2.46791, 1.0], [23, 0.39005, 0.454315, 2.56252, 1.0], [24, 0.375838, 0.389756, 2.60567, 1.0]]
[[0, -0.252196, -0.279318, 2.8234, 1.0], [1, -0.200978, 0.00840568, 2.81983, 1.0], [2, -0.145676, 0.286595, 2.79669, 1.0], [3, -0.09066, 0.395477, 2.7975, 1.0], [4, -0.318025, 0.23426, 2.79398, 1.0], [5, -0.384286, 0.34529, 2.61977, 1.0], [6, -0.310378, 0.417956, 2.47643, 1.0], [7, -0.305263, 0.425332, 2.47305, 1.0], [8, -0.0120058, 0.200055, 2.78661, 1.0], [9, 0.167921, 0.246234, 2.69847, 1.0], [10, 0.319227, 0.36762, 2.60336, 1.0], [11, 0.353477, 0.417227, 2.58134, 1.0], [12, -0.319463, -0.268096, 2.79214, 1.0], [13, -0.327145, -0.597934, 2.93958, 1.0], [14, -0.304441, -0.930199, 3.05132, 1.0], [15, -0.330391, -1.00419, 3.00067, 1.0], [16, -0.17876, -0.283616, 2.78619, 1.0], [17, -0.136476, -0.615468, 2.88703, 1.0], [18, -0.0849534, -0.963991, 3.02471, 1.0], [19, -0.0735954, -1.01648, 2.94981, 1.0], [20, -0.161654, 0.218216, 2.80638, 1.0], [21, -0.270954, 0.449688, 2.43261, 1.0], [22, -0.275961, 0.403647, 2.47328, 1.0], [23, 0.38989, 0.453787, 2.56355, 1.0], [24, 0.372855, 0.382615, 2.60108, 1.0]]
[[0, -0.252245, -0.279268, 2.82342, 1.0], [1, -0.200652, 0.00856053, 2.8195, 1.0], [2, -0.145344, 0.287147, 2.79685, 1.0], [3, -0.090894, 0.395683, 2.79684, 1.0], [4, -0.315752, 0.232969, 2.79315, 1.0], [5, -0.375391, 0.353509, 2.60296, 1.0], [6, -0.303175, 0.432078, 2.46068, 1.0], [7, -0.3049, 0.424098, 2.47175, 1.0], [8, -0.0125307, 0.198775, 2.78617, 1.0], [9, 0.167095, 0.244398, 2.69954, 1.0], [10, 0.311356, 0.35372, 2.60824, 1.0], [11, 0.355471, 0.415483, 2.58141, 1.0], [12, -0.319503, -0.267982, 2.7921, 1.0], [13, -0.326506, -0.597598, 2.93919, 1.0], [14, -0.304682, -0.929948, 3.0512, 1.0], [15, -0.330355, -1.00366, 3.00104, 1.0], [16, -0.178813, -0.28361, 2.78619, 1.0], [17, -0.135937, -0.613158, 2.88531, 1.0], [18, -0.0847807, -0.963579, 3.02423, 1.0], [19, -0.0736116, -1.01636, 2.94965, 1.0], [20, -0.160987, 0.218701, 2.80619, 1.0], [21, -0.26762, 0.44968, 2.43249, 1.0], [22, -0.277224, 0.401495, 2.47242, 1.0], [23, 0.393301, 0.448339, 2.55911, 1.0], [24, 0.378918, 0.384488, 2.61118, 1.0]]
[[0, -0.252159, -0.279183, 2.82378, 1.0], [1, -0.200371, 0.00844605, 2.81944, 1.0], [2, -0.145258, 0.287104, 2.79688, 1.0], [3, -0.0916234, 0.396114, 2.7951, 1.0], [4, -0.315714, 0.233069, 2.79318, 1.0], [5, -0.376566, 0.351668, 2.60529, 1.0], [6, -0.301137, 0.426152, 2.46145, 1.0], [7, -0.297414, 0.426055, 2.46575, 1.0], [8, -0.0126561, 0.198778, 2.78622, 1.0], [9, 0.169398, 0.244072, 2.69913, 1.0], [10, 0.311659, 0.353125, 2.60844, 1.0], [11, 0.355407, 0.414373, 2.58237, 1.0], [12, -0.319075, -0.268107, 2.79304, 1.0], [13, -0.326312, -0.597803, 2.93929, 1.0], [14, -0.304431, -0.929676, 3.05126, 1.0], [15, -0.330899, -1.00416, 2.9986, 1.0], [16, -0.17887, -0.283429, 2.78631, 1.0], [17, -0.135904, -0.611857, 2.88474, 1.0], [18, -0.0847572, -0.963493, 3.02435, 1.0], [19, -0.0738764, -1.01581, 2.94871, 1.0], [20, -0.160592, 0.218564, 2.80606, 1.0], [21, -0.261808, 0.448293, 2.43386, 1.0], [22, -0.266703, 0.402619, 2.46656, 1.0], [23, 0.391086, 0.449738, 2.56301, 1.0], [24, 0.379454, 0.386513, 2.60546, 1.0]]
[[0, -0.252151, -0.279168, 2.8238, 1.0], [1, -0.20023, 0.00836734, 2.81926, 1.0], [2, -0.145262, 0.287101, 2.79693, 1.0], [3, -0.0914722, 0.39613, 2.79507, 1.0], [4, -0.314029, 0.231867, 2.79261, 1.0], [5, -0.374046, 0.354414, 2.59835, 1.0], [6, -0.296277, 0.429482, 2.45488, 1.0], [7, -0.290033, 0.426642, 2.46131, 1.0], [8, -0.0128126, 0.19875, 2.78634, 1.0], [9, 0.171055, 0.243789, 2.69921, 1.0], [10, 0.31594, 0.356874, 2.607, 1.0], [11, 0.356101, 0.413688, 2.58079, 1.0], [12, -0.319063, -0.268146, 2.79306, 1.0], [13, -0.327585, -0.596934, 2.93914, 1.0], [14, -0.30445, -0.929803, 3.05141, 1.0], [15, -0.331792, -1.00429, 2.99989, 1.0], [16, -0.178864, -0.283258, 2.78623, 1.0], [17, -0.136241, -0.610648, 2.88428, 1.0], [18, -0.0846148, -0.963573, 3.02436, 1.0], [19, -0.0740339, -1.01573, 2.94888, 1.0], [20, -0.160501, 0.218531, 2.80603, 1.0], [21, -0.25368, 0.445358, 2.43438, 1.0], [22, -0.25773, 0.405005, 2.46283, 1.0], [23, 0.391243, 0.447638, 2.56223, 1.0], [24, 0.38033, 0.386919, 2.60383, 1.0]]
