[[0, -0.31034, 83.49033, -250.34642, 1], [1, 1.1639185125221954, 112.0919898297875, -250.0164843082712, 1], [2, 2.2577051990966575, 133.69210621102005, -249.0731796048493, 1], [3, 2.5675931106153063, 139.82360544922267, -248.5562427840334, 1], [4, 16.385274360353776, 133.32722012956043, -252.1033636049867, 1], [5, 32.72717222989688, 119.25174202004253, -258.71578381106144, 1], [6, 48.74341749427856, 131.56299842575172, -254.81465721683824, 1], [7, 0, 0, 0, 1], [8, -13.101839319285526, 132.47592961765505, -252.1031229739986, 1], [9, -28.19268339924986, 116.03255650461651, -256.23022740491706, 1], [10, -43.750627991807846, 125.8734232387902, -252.73977675811946, 1], [11, 0, 0, 0, 1], [12, 6.289463855128395, 83.23887228542212, -246.1348438790553, 1], [13, 7.046727584018139, 45.175221954739655, -249.4026547544496, 1], [14, 4.843646239441277, 10.18406337618677, -254.53158949295454, 1], [15, 3.6338591237227913, 6.486104531953657, -241.4413173096117, 1], [16, -6.922766461017949, 83.63290210162519, -247.68190869607054, 1], [17, -8.240068463613635, 48.708372011224974, -250.17312535481133, 1], [18, -7.727455040409077, 10.95596381356134, -256.9906705887376, 1], [19, -8.15864690447684, 2.811835755646454, -251.56066870856802, 1], [20, 2.2577051990966575, 133.69210621102005, -249.0731796048493, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.37256, 83.49278, -250.30183, 1], [1, 1.070431835408442, 112.09593182466593, -249.96312511465788, 1], [2, 2.1374200407092365, 133.69712456895783, -249.01374429603425, 1], [3, 2.4391109753679387, 139.82892710012132, -248.49555764890624, 1], [4, 16.265383177088992, 133.30835488108937, -252.06199451706806, 1], [5, 32.57789744677693, 119.20580215656113, -258.67521443443104, 1], [6, 48.203764673388804, 131.15212146781883, -254.9068292285708, 1], [7, 0, 0, 0, 1], [8, -13.200041456423167, 132.48060414275977, -252.10917886959768, 1], [9, -28.322515433458953, 116.06451416092054, -256.1886865099726, 1], [10, -43.859119996703505, 125.95655805807978, -252.74820254334188, 1], [11, 0, 0, 0, 1], [12, 6.23740356376373, 83.23923003742318, -246.10581867568075, 1], [13, 7.040777251275446, 45.161373868107226, -249.39253807563642, 1], [14, 4.843874547575161, 9.84791276903158, -254.60624238062823, 1], [15, 3.624331511194903, 6.151842560850323, -241.51634207116783, 1], [16, -6.991707845269434, 83.63974389605075, -247.62313971671261, 1], [17, -8.256936454327708, 48.74206480952508, -250.1758273699128, 1], [18, -7.6974361287280955, 10.886959440270694, -257.01243048691316, 1], [19, -8.52703267736143, 4.963392328774292, -246.09975989132238, 1], [20, 2.1374200407092365, 133.69712456895783, -249.01374429603425, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.409678, 83.48611600000001, -250.28499199999996, 1], [1, 1.0205629330938077, 112.08923749606822, -249.95004021135068, 1], [2, 2.0782008754603565, 133.69101756392442, -249.0035265751255, 1], [3, 2.377551612091598, 139.82303386820794, -248.4865137290767, 1], [4, 16.19762922450806, 133.2910338238493, -252.06895409082315, 1], [5, 32.51898390449878, 119.18232937282713, -258.6861749561829, 1], [6, 48.01548988753697, 131.0246358898484, -254.9188363396643, 1], [7, 0, 0, 0, 1], [8, -13.28242458726136, 132.45306196407867, -252.11626693802938, 1], [9, -28.3561835158621, 116.07507147362492, -256.1897232264729, 1], [10, -43.91484487023944, 125.9189790236974, -252.693459453568, 1], [11, 0, 0, 0, 1], [12, 6.207017519948774, 83.23684833847692, -246.08947079221176, 1], [13, 7.015680995192792, 45.42615656029632, -249.27426106261208, 1], [14, 4.84461820727798, 9.84575029550222, -254.5977550135372, 1], [15, 3.6276546661700086, 6.149940769691803, -241.50754103508967, 1], [16, -7.034210974256451, 83.62922535338572, -247.6025471648694, 1], [17, -8.260289058934129, 48.741562829457166, -250.17108154532843, 1], [18, -7.591682716552212, 11.581432793405881, -256.7123355058533, 1], [19, -8.49018646562411, 6.537769071597078, -244.7856309568625, 1], [20, 2.0782008754603565, 133.69101756392442, -249.0035265751255, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.447548, 83.487376, -250.27243399999998, 1], [1, 0.9757420861423003, 112.09008264041361, -249.93555713880025, 1], [2, 2.029111285807109, 133.69200682626874, -248.98754292507718, 1], [3, 2.327089796809936, 139.82407850736462, -248.4703941965836, 1], [4, 16.139430581347685, 133.29866752315317, -252.07918728760103, 1], [5, 32.47743569172017, 119.18255809566696, -258.70155396989685, 1], [6, 48.05760289957201, 130.95503040834916, -254.83898155793284, 1], [7, 0, 0, 0, 1], [8, -13.391522883382077, 132.45986657500086, -252.141908979966, 1], [9, -28.381157215227407, 116.0750806781522, -256.16720463825715, 1], [10, -43.94731678258499, 125.90397005335326, -252.6506200380029, 1], [11, 0, 0, 0, 1], [12, 6.174169799795791, 83.23880686006791, -246.07932125617577, 1], [13, 6.985360203396448, 45.407443203623515, -249.2525703036607, 1], [14, 4.836809048672225, 9.781165446191686, -254.59922799173566, 1], [15, 3.6143041406000624, 6.085189416515516, -241.509577375665, 1], [16, -7.073487877875097, 83.63080605496532, -247.58406483541688, 1], [17, -8.259633664355508, 48.748504587526675, -250.15191077590055, 1], [18, -7.5068963680939795, 11.586209607654816, -256.6607066654878, 1], [19, -8.660390501190438, 5.608945671424741, -244.8978679349621, 1], [20, 2.029111285807109, 133.69200682626874, -248.98754292507718, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.482308, 83.477892, -250.27322400000003, 1], [1, 0.9326590645599147, 112.08016661242378, -249.93720833922708, 1], [2, 1.9809979592006948, 133.68241126396293, -248.9908985657149, 1], [3, 2.277486580701425, 139.81461468889336, -248.4744561632225, 1], [4, 16.08642705844501, 133.3025310492605, -252.09348679875305, 1], [5, 32.42731529941994, 119.16945973519388, -258.71362638383545, 1], [6, 48.1028235633596, 130.97114233184342, -254.79038982887542, 1], [7, 0, 0, 0, 1], [8, -13.490715489130244, 132.45024667377473, -252.17371045141041, 1], [9, -28.420766590111683, 116.10259300054692, -256.2023705445908, 1], [10, -44.01211305853581, 125.88857906012052, -252.66524680157391, 1], [11, 0, 0, 0, 1], [12, 6.14366296688685, 83.22823224815488, -246.08591503841225, 1], [13, 6.955165494965608, 45.38349244742655, -249.24482711734296, 1], [14, 4.8213842283994195, 9.782355222029892, -254.5904371473608, 1], [15, 3.6041374392307484, 6.0872746789694405, -241.50004370989856, 1], [16, -7.1120787665002565, 83.62088129817283, -247.57535474979485, 1], [17, -8.251746616162881, 48.739044346449056, -250.14300257949805, 1], [18, -7.466200343647091, 11.685278543695546, -256.6328048797879, 1], [19, -8.55961963104609, 6.404937713264554, -244.9163190177462, 1], [20, 1.9809979592006948, 133.68241126396293, -248.9908985657149, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.5253260000000001, 83.46240399999999, -250.271558, 1], [1, 0.8750158267527431, 112.06514218573717, -249.93385293494612, 1], [2, 1.9113325670408254, 133.66788365742994, -248.9856582961045, 1], [3, 2.2041948994597393, 139.80020535674976, -248.46855160227668, 1], [4, 16.009258401189705, 133.28520521213918, -252.1053695704737, 1], [5, 32.348454451934536, 119.14829176247439, -258.73510237392327, 1], [6, 48.185279709759, 131.050595937498, -254.76598648209645, 1], [7, 0, 0, 0, 1], [8, -13.593115328733113, 132.42935775325532, -252.1826481581278, 1], [9, -28.489237689630592, 116.12355727226866, -256.2112159289398, 1], [10, -44.1108878448498, 125.85647746513037, -252.6479634725387, 1], [11, 0, 0, 0, 1], [12, 6.0979625610203065, 83.20964657181966, -246.08097371847967, 1], [13, 6.914359342470426, 45.4043603259661, -249.22361216596445, 1], [14, 4.786909735225104, 9.768575741262318, -254.6087986388829, 1], [15, 3.577612173226803, 6.07103950470519, -241.51836184330986, 1], [16, -7.168251983767949, 83.60642394796625, -247.57368601182182, 1], [17, -8.276193088292827, 48.722479287596485, -250.12495235985926, 1], [18, -7.479805050659284, 11.842385746332269, -256.5905393350837, 1], [19, -8.557085011403405, 6.8598930851965365, -244.70127353637048, 1], [20, 1.9113325670408254, 133.66788365742994, -248.9856582961045, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.565246, 83.4524, -250.280548, 1], [1, 0.8207185389838184, 112.05804411401392, -249.94445180388348, 1], [2, 1.843045630515968, 133.66313296637614, -248.9996304591368, 1], [3, 2.131557138972969, 139.79577702897794, -248.48390280482434, 1], [4, 15.949311126971839, 133.2735299814202, -252.13447388624954, 1], [5, 32.277547557927704, 119.14384875112337, -258.78330500637185, 1], [6, 48.38192515319851, 131.16706375450516, -254.72447614373928, 1], [7, 0, 0, 0, 1], [8, -13.701384486412621, 132.41951952609918, -252.2043147154432, 1], [9, -28.565011966564384, 116.15786586988273, -256.23203067859095, 1], [10, -44.21157992476297, 125.84393798950288, -252.64315625571314, 1], [11, 0, 0, 0, 1], [12, 6.058423819444554, 83.19647105753876, -246.0882469846503, 1], [13, 6.872166420927591, 45.25501202727789, -249.21993328853947, 1], [14, 4.774815599649952, 9.679579764150006, -254.62656067019705, 1], [15, 3.5749393417094897, 5.980609942681186, -241.53566194098468, 1], [16, -7.217396611337526, 83.59870602395573, -247.58590630808027, 1], [17, -8.296117455052045, 48.71343897721047, -250.1248349117756, 1], [18, -7.4918109524695575, 11.522700623338856, -256.6494589542613, 1], [19, -8.551372593349544, 6.760337436336912, -244.67066386887964, 1], [20, 1.843045630515968, 133.66313296637614, -248.9996304591368, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.60357, 83.442306, -250.29086, 1], [1, 0.7681526091495313, 112.05148108374618, -249.9584514074447, 1], [2, 1.7738531018901538, 133.6597651887467, -249.01923505125183, 1], [3, 2.056790204605962, 139.79284438485752, -248.50559775447567, 1], [4, 15.896968526253538, 133.26256168491238, -252.1631405774785, 1], [5, 32.206227927456894, 119.14567347816262, -258.8358393331219, 1], [6, 48.42970621888897, 131.1748464381998, -254.71124016605387, 1], [7, 0, 0, 0, 1], [8, -13.751486974976208, 132.41035456474853, -252.23113000438238, 1], [9, -28.59911391037951, 116.16989475825221, -256.24977737288583, 1], [10, -44.26226930361876, 125.82315482449984, -252.63976237285974, 1], [11, 0, 0, 0, 1], [12, 6.027460562834953, 83.18250042234763, -246.1029396998456, 1], [13, 6.804239522289272, 45.15609948047489, -249.23704857792004, 1], [14, 4.763037425957484, 9.813147678895533, -254.6270288588221, 1], [15, 3.56871240160386, 6.114303759816899, -241.53558693245287, 1], [16, -7.263861814040473, 83.59162951165936, -247.5957567236866, 1], [17, -8.330717845178016, 48.71355008796528, -250.1302588790751, 1], [18, -7.502606850623311, 11.344531117501361, -256.6935620389714, 1], [19, -8.545363444085323, 6.761940477151408, -244.69982245871267, 1], [20, 1.7738531018901538, 133.6597651887467, -249.01923505125183, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.640024, 83.428012, -250.29660599999997, 1], [1, 0.7184257790080927, 112.0425470652178, -249.96897532343087, 1], [2, 1.7108956075319204, 133.65530571825465, -249.03561872733798, 1], [3, 1.9895338476795357, 139.78886082842882, -248.52407102350213, 1], [4, 15.856623096704059, 133.25232821380743, -252.1849082304859, 1], [5, 32.12602032933533, 119.14775118800964, -258.88586141173283, 1], [6, 48.3051872840567, 131.1796784043074, -254.80992617485654, 1], [7, 0, 0, 0, 1], [8, -13.753613789903357, 132.40479669194096, -252.24503093626646, 1], [9, -28.59679128400333, 116.17488791957004, -256.2627961278422, 1], [10, -44.27194064865606, 125.80424190516548, -252.63609863976737, 1], [11, 0, 0, 0, 1], [12, 6.001056941333966, 83.1653842558272, -246.11596013833392, 1], [13, 6.7850978152017625, 45.17377815926691, -249.22798797807158, 1], [14, 4.749411518380592, 10.038061401787957, -254.59956983729614, 1], [15, 3.5617951293164536, 6.339770730702551, -241.50736132468876, 1], [16, -7.308875421424991, 83.57925736748535, -247.60066367857763, 1], [17, -8.372682081231194, 48.71651310273692, -250.12920628961223, 1], [18, -7.560378426074786, 11.424778838279202, -256.69502133690264, 1], [19, -8.631940454612073, 6.792013387260877, -244.1803727101523, 1], [20, 1.7108956075319204, 133.65530571825465, -249.03561872733798, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.6625460000000001, 83.42419400000001, -250.303366, 1], [1, 0.6835336839816555, 112.04585014424566, -249.98234893902503, 1], [2, 1.6651668431093607, 133.66467213884206, -249.0557044404209, 1], [3, 1.94043738128635, 139.7987973721393, -248.54640438299498, 1], [4, 15.837728101190692, 133.25835890342424, -252.21420924688468, 1], [5, 32.071380041025385, 119.17338323393746, -258.9475646090264, 1], [6, 48.280833758553186, 131.26614009605706, -254.9131415357274, 1], [7, 0, 0, 0, 1], [8, -13.755872206142179, 132.41601232264935, -252.26066375731608, 1], [9, -28.59315637377372, 116.18752864920314, -256.2784554263881, 1], [10, -44.27727720418511, 125.7971836211081, -252.63365603676704, 1], [11, 0, 0, 0, 1], [12, 5.991235366249737, 83.16434849665116, -246.1280704549463, 1], [13, 6.801934109886819, 45.2556412300544, -249.21569083590953, 1], [14, 4.752421192929735, 10.236288090904537, -254.58046465738985, 1], [15, 3.573048272011097, 6.538292884028503, -241.48742752781882, 1], [16, -7.331482544102039, 83.57364343472172, -247.60908815552855, 1], [17, -8.398801479223579, 48.714165649504054, -250.1263958715385, 1], [18, -7.605651000223963, 11.43124576576335, -256.7080450899259, 1], [19, -8.688177344275115, 6.800583838170036, -243.87476525078608, 1], [20, 1.6651668431093607, 133.66467213884206, -249.0557044404209, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -0.67473, 83.42417400000001, -250.309998, 1], [1, 0.6640462593828826, 112.05149063843774, -249.99801892771686, 1], [2, 1.6423986875601797, 133.67504717851673, -249.08032376448452, 1], [3, 1.9171268083080548, 139.8098023092582, -248.57401973219586, 1], [4, 15.843849639771149, 133.26853862828386, -252.24581415086047, 1], [5, 32.04580642137529, 119.21549566592992, -259.0035573257725, 1], [6, 48.339166911078465, 131.41629023077195, -255.0002123728366, 1], [7, 0, 0, 0, 1], [8, -13.737477782849949, 132.42692428970233, -252.27705082166344, 1], [9, -28.557414353176803, 116.19269866488105, -256.2962210268781, 1], [10, -44.2492630242504, 125.7883870462597, -252.6435123498823, 1], [11, 0, 0, 0, 1], [12, 5.990888378196129, 83.16900265142407, -246.13856043973857, 1], [13, 6.832495061046023, 45.45658055876948, -249.19479696389132, 1], [14, 4.756500366624632, 10.495960031091144, -254.5628809411654, 1], [15, 3.585657104944732, 6.798343095642321, -241.46897146506694, 1], [16, -7.340423580140641, 83.5704147596064, -247.61352845735104, 1], [17, -8.415602721616548, 48.723004843563864, -250.12315978771417, 1], [18, -7.636946555016264, 11.375772169286698, -256.72945930622035, 1], [19, -8.703811916299689, 6.843350049239682, -243.8993824053829, 1], [20, 1.6423986875601797, 133.67504717851673, -249.08032376448452, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
