[[0, -6.03758, 79.03907, -257.86487, 1], [1, -6.351305881093723, 109.38180891439399, -255.8982862705462, 1], [2, -6.5674417880236255, 132.29996254628873, -253.65232305089006, 1], [3, -6.631124753206676, 138.8042205985393, -252.7560409351593, 1], [4, 6.557350997266067, 125.90907607820753, -254.31942091291546, 1], [5, 17.717764436045087, 100.66294347149048, -256.11922887038713, 1], [6, 24.259490633718244, 78.99804609958252, -249.53716647269806, 1], [7, 0, 0, 0, 1], [8, -23.756233248453896, 128.0922522781081, -256.8213102749698, 1], [9, -22.069421498926122, 99.1391711231942, -255.49123342203094, 1], [10, -24.548253932827468, 72.10589668126494, -251.65839107241982, 1], [11, 0, 0, 0, 1], [12, -2.0624349653206386, 79.72705219979855, -250.49448439685654, 1], [13, 9.879268322164414, 47.85497876457525, -245.31075450458763, 1], [14, 15.554346808347837, 13.762270757883691, -246.53376670760412, 1], [15, 9.704813771067828, 10.937797856801321, -238.7325046595877, 1], [16, -9.825012417082585, 78.45728790388019, -258.09886873496754, 1], [17, -3.651673529173828, 45.43642854301061, -261.42685069905707, 1], [18, 3.666304502139729, 11.900446939578018, -262.23683392335454, 1], [19, -1.9635225765231503, 9.163849903135953, -254.35284056272246, 1], [20, -6.5674417880236255, 132.29996254628873, -253.65232305089006, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.999643333333334, 79.00531, -257.85954, 1], [1, -6.333067688758585, 109.34687501266905, -255.87814122598024, 1], [2, -6.562561398865952, 132.26377916446936, -253.6208360299083, 1], [3, -6.6296094477316, 138.7673999976951, -252.7201859435398, 1], [4, 6.524355201646857, 125.87079338402951, -254.17361515847546, 1], [5, 17.689723490074115, 100.59668628169686, -255.91077254101194, 1], [6, 24.26524171176289, 78.54066321874491, -249.1578017426782, 1], [7, 0, 0, 0, 1], [8, -23.349749012041727, 127.95333608227462, -256.4943727379668, 1], [9, -21.60925301254148, 99.00534139639315, -255.12337893126949, 1], [10, -24.56191574102711, 71.94949453561222, -251.7661110046986, 1], [11, 0, 0, 0, 1], [12, -2.023081344551086, 79.69323625537879, -250.50324084983777, 1], [13, 9.870286707511891, 47.76287674746597, -245.3360670000328, 1], [14, 15.563266000890675, 13.751602317317094, -246.53302796283046, 1], [15, 9.767796330707696, 10.927486976444559, -238.66294366104958, 1], [16, -9.789472725576994, 78.41979333713097, -258.07300253433925, 1], [17, -3.6593542397393337, 45.36214146821351, -261.4683425641439, 1], [18, 3.681117542038354, 11.901657314068089, -262.2467920009433, 1], [19, -1.8950262322789149, 9.16843795845486, -254.29391822257517, 1], [20, -6.562561398865952, 132.26377916446936, -253.6208360299083, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.979614000000001, 78.992236, -257.85456, 1], [1, -6.318153815370278, 109.34047460523746, -255.86950388649578, 1], [2, -6.551233547602439, 132.26300662387067, -253.6074654126276, 1], [3, -6.618827926105938, 138.76642310091418, -252.70538166517755, 1], [4, 6.529697048770391, 125.8657206576493, -254.13788727366267, 1], [5, 17.688325481109135, 100.56888173562325, -255.86123853017, 1], [6, 24.232039642562963, 78.50483060338172, -249.10303818557503, 1], [7, 0, 0, 0, 1], [8, -23.24522328727261, 127.94471516827768, -256.41790847678567, 1], [9, -21.499424832895105, 98.99745826337525, -255.03810700035098, 1], [10, -24.91093090842292, 72.24046974313973, -251.9057748620098, 1], [11, 0, 0, 0, 1], [12, -1.988599103103152, 79.67990155886082, -250.4862047212328, 1], [13, 9.876164022431098, 47.74688615477862, -245.3474080263744, 1], [14, 15.558717350005239, 13.754695276184925, -246.5324339537074, 1], [15, 9.774674125377029, 10.93021062874243, -238.64588223193482, 1], [16, -9.778251307183186, 78.4065450991288, -258.0717106295104, 1], [17, -3.652716038679336, 45.28908871783202, -261.49949367692165, 1], [18, 3.6975061863056062, 11.88528623452764, -262.25418949136645, 1], [19, -1.8674925329774315, 9.15215456269319, -254.2848969200037, 1], [20, -6.551233547602439, 132.26300662387067, -253.6074654126276, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.953843999999999, 78.981034, -257.86368400000003, 1], [1, -6.312827724046589, 109.33055980477697, -255.86702846069178, 1], [2, -6.558612758236036, 132.25663312155103, -253.59918835610387, 1], [3, -6.62913612930987, 138.75981786511858, -252.6956593823224, 1], [4, 6.514151240162601, 125.86792477292832, -254.13134363609325, 1], [5, 17.62407120675646, 100.69508936425845, -255.92519054706403, 1], [6, 24.24615094331552, 78.36398811631972, -249.04829992378095, 1], [7, 0, 0, 0, 1], [8, -23.131183947005116, 127.99111620139202, -256.37804202162306, 1], [9, -21.38467870071609, 99.04405473913606, -254.9908463234026, 1], [10, -24.423496579611438, 72.00246570795517, -251.88564358919348, 1], [11, 0, 0, 0, 1], [12, -1.9605851725167458, 79.67084569397619, -250.4878236648624, 1], [13, 9.894206646886179, 47.73418795812999, -245.34276688552083, 1], [14, 15.569414256440819, 13.769488340990634, -246.52293672639567, 1], [15, 9.78942384934616, 10.94161519005778, -238.624827912492, 1], [16, -9.758563558722258, 78.393556986638, -258.0831325248426, 1], [17, -3.617520083475174, 45.22165980139042, -261.5046710045305, 1], [18, 3.7156530137226405, 11.875224126571851, -262.2590739193693, 1], [19, -1.8457633138391731, 9.137953464791087, -254.27847795177271, 1], [20, -6.558612758236036, 132.25663312155103, -253.59918835610387, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.9325079999999994, 78.981072, -257.87488399999995, 1], [1, -6.321910823561773, 109.33104972338052, -255.8739235503639, 1], [2, -6.584113095387045, 132.26167435846338, -253.607625029611, 1], [3, -6.659496436196967, 138.76483013614148, -252.70427999891672, 1], [4, 6.490356245704717, 125.875465014727, -254.16554320496195, 1], [5, 17.546949899231482, 100.78436271976751, -256.06621622962837, 1], [6, 24.26005559735187, 78.29446689088007, -249.2218492361659, 1], [7, 0, 0, 0, 1], [8, -23.132213266428362, 128.11868053020234, -256.4258480870176, 1], [9, -21.405298947208294, 99.18516397445306, -255.09220335758664, 1], [10, -24.353194440037832, 72.01245938318067, -251.8450861462739, 1], [11, 0, 0, 0, 1], [12, -1.9355796209714842, 79.67434567398757, -250.47909370908712, 1], [13, 9.898640462738442, 47.75296125251165, -245.3389932718223, 1], [14, 15.572600874026662, 13.782777961356658, -246.50659406604248, 1], [15, 9.776193518886043, 10.950257821912295, -238.62017806221857, 1], [16, -9.747259781120736, 78.39140559156313, -258.10909693458154, 1], [17, -3.631657351823896, 45.1389023626553, -261.53919373587706, 1], [18, 3.6620935866370807, 11.852659936394446, -262.3196872554366, 1], [19, -1.9159357896880014, 9.107324364519128, -254.35134554548372, 1], [20, -6.584113095387045, 132.26167435846338, -253.607625029611, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.9046080000000005, 78.967574, -257.87055, 1], [1, -6.4019317679785885, 109.31885966275158, -255.86749098406227, 1], [2, -6.711589270379732, 132.25409273181728, -253.6044326026431, 1], [3, -6.796317958905335, 138.75704542557307, -252.70045402246816, 1], [4, 6.366603532390738, 125.84748603298146, -254.1917803113535, 1], [5, 17.374761582708366, 100.8595314597863, -256.27515096662484, 1], [6, 24.24730483408419, 78.13888323380642, -249.71207631501818, 1], [7, 0, 0, 0, 1], [8, -23.294378160638487, 128.22406139975737, -256.4595300889635, 1], [9, -21.498747557709283, 99.31802379096239, -255.03684406143054, 1], [10, -24.568135737130607, 71.8148281799331, -251.6251021570814, 1], [11, 0, 0, 0, 1], [12, -1.9258083777021344, 79.67524767175813, -250.45240670083928, 1], [13, 9.84814899230362, 47.76445708777777, -245.33633186124266, 1], [14, 15.518418074384888, 13.779793744086327, -246.43415490194297, 1], [15, 9.702980284164804, 10.93845149475767, -238.5659693502199, 1], [16, -9.723791026373881, 78.36458046631782, -258.1204439741393, 1], [17, -3.6763247133195334, 45.079824209599145, -261.58414643894486, 1], [18, 3.511338190567594, 11.802362946511252, -262.3295080451266, 1], [19, -2.0865574595221847, 9.046747097612323, -254.379753813237, 1], [20, -6.711589270379732, 132.25409273181728, -253.6044326026431, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.862450000000001, 78.96024, -257.88904399999996, 1], [1, -6.488861606288346, 109.3052717894017, -255.87790915948736, 1], [2, -6.863941067481892, 132.24092192337162, -253.61030625667675, 1], [3, -6.958552966502718, 138.74334175074947, -252.70347940529493, 1], [4, 6.202311789767569, 125.78473230285384, -254.16331162351935, 1], [5, 17.293227016134544, 100.76279405352565, -256.64500799659425, 1], [6, 24.272269561025617, 77.80761102871716, -250.51369664215227, 1], [7, 0, 0, 0, 1], [8, -23.653609703109435, 128.15991391783538, -256.4770433085248, 1], [9, -21.932465118988738, 99.28503033810733, -254.99824580166205, 1], [10, -25.197057373001098, 71.57677117626311, -251.58695039660515, 1], [11, 0, 0, 0, 1], [12, -1.873475007898806, 79.68232270689255, -250.48700911123038, 1], [13, 9.797472088743426, 47.701284029915655, -245.36564822000412, 1], [14, 15.445680073731909, 13.76076316155369, -246.41026274687158, 1], [15, 9.638804333923169, 10.913592270094304, -238.5546414248697, 1], [16, -9.652335694865943, 78.35227474001147, -258.1265603055067, 1], [17, -3.7756632297267156, 45.0576371044842, -261.65625290836454, 1], [18, 3.330043226771206, 11.7639470854973, -262.44248607496274, 1], [19, -2.2598726938398004, 8.997121316841355, -254.50843997435828, 1], [20, -6.863941067481892, 132.24092192337162, -253.61030625667675, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.744102, 78.92187600000001, -257.91901799999994, 1], [1, -6.462338472316894, 109.27760103028925, -255.88376267529952, 1], [2, -6.897822516469471, 132.21724322500128, -253.60620044669687, 1], [3, -7.005167794363732, 138.7193566143087, -252.69509969678018, 1], [4, 6.1545701212097725, 125.70965087986593, -254.1079202097967, 1], [5, 17.394082123218777, 100.67617792013613, -257.2120012724876, 1], [6, 24.57444093349586, 77.43177157133007, -251.81307411526822, 1], [7, 0, 0, 0, 1], [8, -23.860763127257552, 128.0874850866967, -256.4984886834902, 1], [9, -22.429660346587358, 99.18664559767141, -255.1326760849207, 1], [10, -25.494546234149816, 71.38932099890484, -251.52249599069722, 1], [11, 0, 0, 0, 1], [12, -1.7483010180420493, 79.65016079042186, -250.56049409619504, 1], [13, 9.871147064035462, 47.56120347508112, -245.3929919895763, 1], [14, 15.500199445500549, 13.75160060166386, -246.40000932486973, 1], [15, 9.701387353588355, 10.899443023734655, -238.55897056464428, 1], [16, -9.479961645524902, 78.31386951573788, -258.1129177055638, 1], [17, -3.6623541571368445, 44.59050909575669, -261.7518575355227, 1], [18, 3.3033464493132447, 11.763259086015331, -262.5672845440607, 1], [19, -2.278619279772771, 8.985424159946866, -254.65083504204736, 1], [20, -6.897822516469471, 132.21724322500128, -253.60620044669687, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.556802, 78.83442600000001, -257.90781200000004, 1], [1, -6.3443238324346405, 109.23611216887491, -255.83685179356556, 1], [2, -6.835088630813353, 132.1895445818172, -253.54625729690662, 1], [3, -6.956304969306901, 138.69380177192534, -252.62993763574858, 1], [4, 6.193846605424811, 125.63687998880702, -254.00026365386074, 1], [5, 17.640797543301538, 100.47926977188995, -257.8906517043175, 1], [6, 24.959326455616303, 76.91147799036297, -253.3120769582728, 1], [7, 0, 0, 0, 1], [8, -23.895692971772306, 128.03077852881069, -256.4586853881218, 1], [9, -22.692568357651425, 99.10643411658162, -255.18194504013957, 1], [10, -25.252058503124644, 71.31847101247011, -251.29555747236935, 1], [11, 0, 0, 0, 1], [12, -1.5774793565721201, 79.55403385914988, -250.60109945283494, 1], [13, 10.01480324565835, 47.43652791329863, -245.36194590494824, 1], [14, 15.643287662159796, 13.759496963774225, -246.33837233621685, 1], [15, 9.846925697322108, 10.90099060589868, -238.51057199210075, 1], [16, -9.237149317176272, 78.23496933515314, -258.04971595769, 1], [17, -3.469505349308104, 44.160624494368385, -261.7832463440802, 1], [18, 3.405549863177832, 11.780173973117783, -262.5984663177165, 1], [19, -2.174916125448841, 8.99074140859382, -254.69807926756167, 1], [20, -6.835088630813353, 132.1895445818172, -253.54625729690662, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.304832, 78.69654600000001, -257.918834, 1], [1, -6.148278996280627, 109.17521226334384, -255.81039485167824, 1], [2, -6.687732447882241, 132.15929237664537, -253.50283918662768, 1], [3, -6.82254730693321, 138.6677457337899, -252.58082081129402, 1], [4, 6.309964193776763, 125.5615138443891, -253.91629204518276, 1], [5, 17.94998746354531, 100.29437947107388, -258.734335565769, 1], [6, 25.339611388576824, 76.48434972134024, -255.1496417397698, 1], [7, 0, 0, 0, 1], [8, -23.816985860778246, 127.97347211416302, -256.43400744551775, 1], [9, -22.792656963866836, 99.01499082298383, -255.22512413738536, 1], [10, -24.979808810116843, 71.33663036465725, -251.1709733748472, 1], [11, 0, 0, 0, 1], [12, -1.3546747390707101, 79.38876233887915, -250.66707461862143, 1], [13, 10.219399875020653, 47.26231003717843, -245.35688218453217, 1], [14, 15.846127454957358, 13.77123225839101, -246.30057754021377, 1], [15, 10.050957800934242, 10.906835001432906, -238.48522094035752, 1], [16, -8.936806133458953, 78.12559297784533, -258.0090125932111, 1], [17, -3.239926864243426, 43.894902127908985, -261.8124679519004, 1], [18, 3.5898207441072465, 11.843040820224061, -262.61659869977296, 1], [19, -1.990695052751037, 9.043195584557205, -254.73098911603293, 1], [20, -6.687732447882241, 132.15929237664537, -253.50283918662768, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -5.023232, 78.52364600000001, -257.943584, 1], [1, -5.910140259006466, 109.1147102054693, -255.79299511050797, 1], [2, -6.4906711984715315, 132.14360641782196, -253.45909718401035, 1], [3, -6.637731460998211, 138.65981674248022, -252.5292928426897, 1], [4, 6.466143939355869, 125.51184510382107, -253.8334438950893, 1], [5, 18.31225449319259, 100.12343492484597, -259.613413749084, 1], [6, 25.67476368263738, 76.32062880116668, -257.0846259277006, 1], [7, 0, 0, 0, 1], [8, -23.53093687694808, 127.9481133117614, -256.40554547376416, 1], [9, -22.64640213691954, 98.97407206387892, -255.2447594916936, 1], [10, -24.516333921031354, 71.86306789631959, -251.14176991774715, 1], [11, 0, 0, 0, 1], [12, -1.0939901077530525, 79.15525280938554, -250.74881363270282, 1], [13, 10.454636354801814, 47.04422347156847, -245.37982486907214, 1], [14, 16.075817266998822, 13.80401849234913, -246.29376776066297, 1], [15, 10.278692780401377, 10.932945012389254, -238.4867682886515, 1], [16, -8.628773104432469, 78.00882369571089, -257.9874787874162, 1], [17, -2.974883925301894, 43.64620241415896, -261.8636253352196, 1], [18, 3.819918395113696, 11.936283033907682, -262.643235128344, 1], [19, -1.763325305943936, 9.126388306047554, -254.76715909729907, 1], [20, -6.4906711984715315, 132.14360641782196, -253.45909718401035, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
