[[0, 17.12691, 75.93581, -245.32458, 1], [1, 17.174813666268655, 103.59885443886515, -245.30954802306778, 1], [2, 16.934753220605987, 124.50477393424008, -244.86520462091883, 1], [3, 16.8061769612455, 130.442730627803, -244.5408256895743, 1], [4, 31.25780577387504, 120.09064781977575, -243.5426922278416, 1], [5, 52.71624113231469, 133.24666785609705, -234.59546089075303, 1], [6, 58.680303624321986, 150.85264987213665, -230.1178441136358, 1], [7, 0, 0, 0, 1], [8, 3.155038410128739, 117.08969499228252, -245.41241329498743, 1], [9, -21.26926602173619, 114.5331827309659, -247.5761132082427, 1], [10, -32.69140042404637, 129.3891622956126, -237.4903143274965, 1], [11, 0, 0, 0, 1], [12, 21.999343371835636, 76.72916445637713, -238.58512477306445, 1], [13, 31.915847385660555, 46.391172094783485, -239.77890114512056, 1], [14, 39.2503549048521, 18.005875032523814, -247.19692128050676, 1], [15, 28.267683808439237, 25.927764284671174, -249.81637245104415, 1], [16, 11.945484007399603, 75.20619606811255, -245.59377835995178, 1], [17, -1.80741952357711, 45.49418826791962, -242.3224196236737, 1], [18, -18.067722930602276, 19.50076615024598, -239.2609547278892, 1], [19, -17.945876876917232, 32.254555484384724, -241.3551165368501, 1], [20, 16.934753220605987, 124.50477393424008, -244.86520462091883, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 17.203713333333333, 75.97840666666666, -245.31132000000002, 1], [1, 17.19774031255879, 103.62560768854584, -245.34593245637518, 1], [2, 16.90985896497126, 124.54084060749899, -244.97023117389477, 1], [3, 16.764494105081432, 130.47829121684924, -244.66704442080902, 1], [4, 31.270675246642124, 120.14425249671267, -243.76117009475843, 1], [5, 52.845136525010716, 133.23055280554317, -235.035770756639, 1], [6, 58.73342374717059, 150.81899917727247, -230.4198882228871, 1], [7, 0, 0, 0, 1], [8, 3.059515411633109, 117.1909985903625, -245.6775070873935, 1], [9, -21.36473638902747, 114.6605150144679, -247.79399850439336, 1], [10, -32.757947931863086, 129.529569885156, -237.6947628805868, 1], [11, 0, 0, 0, 1], [12, 22.07398353796925, 76.78456192472264, -238.56475820445064, 1], [13, 31.896755984036957, 46.41648913979731, -239.76859840026168, 1], [14, 39.15696186390082, 18.026209267864452, -247.240447700543, 1], [15, 28.266501156834806, 26.037232485434174, -249.97215864355798, 1], [16, 12.001362800834833, 75.22864424122781, -245.58791807927227, 1], [17, -1.7844378913259948, 45.53429780079666, -242.39870823671728, 1], [18, -17.91527481106654, 19.439521954979096, -239.6353131968283, 1], [19, -17.878309155308806, 32.22796987846976, -241.64179363554726, 1], [20, 16.90985896497126, 124.54084060749899, -244.97023117389477, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 17.3191, 76.037578, -245.23031799999998, 1], [1, 17.25012897899335, 103.64903028791113, -245.36725680988283, 1], [2, 16.897940855115873, 124.55572994819659, -245.09887405198495, 1], [3, 16.730584600776503, 130.486630266608, -244.83128713402175, 1], [4, 31.372210885986597, 120.08865790114821, -243.91963362053633, 1], [5, 53.104086003470535, 133.1209932458366, -235.57958491883608, 1], [6, 58.7585657864589, 150.72839347451128, -230.85744728945605, 1], [7, 0, 0, 0, 1], [8, 2.933151618003947, 117.15569328260626, -245.91039389233342, 1], [9, -21.502564956992405, 114.76507754209929, -247.93597018449148, 1], [10, -32.7566240085241, 129.70267954323114, -237.78921745023925, 1], [11, 0, 0, 0, 1], [12, 22.172836235917806, 76.87294695638873, -238.47928072482335, 1], [13, 31.867479306466166, 46.46327886260603, -239.70250350542344, 1], [14, 39.059102870121094, 18.07685955946233, -247.24889463666477, 1], [15, 28.259950911059683, 26.185209761954308, -250.06177939346378, 1], [16, 12.115147670001887, 75.24979150638357, -245.5057378727811, 1], [17, -1.8406494668148934, 45.63379912229269, -242.497167681812, 1], [18, -17.980324802691783, 19.531568953355134, -239.92658661468937, 1], [19, -17.92974911069559, 32.34116586611435, -241.8812098236902, 1], [20, 16.897940855115873, 124.55572994819659, -245.09887405198495, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 17.461056, 76.090204, -245.156826, 1], [1, 17.307993201893247, 103.6767389156843, -245.43913503790466, 1], [2, 16.920081905967066, 124.57895780324718, -245.27629390796002, 1], [3, 16.740154732835077, 130.50631726711572, -245.0414005997183, 1], [4, 31.457341932355376, 120.08220180920497, -244.05826536701124, 1], [5, 53.95645449371755, 132.2565750616295, -236.57552422787506, 1], [6, 58.94792915467166, 150.00294052717166, -231.16880799550728, 1], [7, 0, 0, 0, 1], [8, 2.959470697982928, 116.80788652987941, -245.9677083664457, 1], [9, -21.278693646719994, 114.09463399723296, -249.268387678817, 1], [10, -33.513586303717375, 129.02985590089304, -239.87026191331952, 1], [11, 0, 0, 0, 1], [12, 22.334482967641463, 76.97746608496911, -238.39891579855865, 1], [13, 31.8146524700458, 46.490751404863886, -239.57993230924572, 1], [14, 38.980442721762884, 18.1551315857008, -247.3081155654609, 1], [15, 28.37314090695139, 26.577979350045197, -250.0378975566425, 1], [16, 12.239401405880432, 75.25465947011745, -245.42968440505535, 1], [17, -2.030334256889102, 45.77938695102843, -242.659113851285, 1], [18, -18.274521967201682, 19.730420138460975, -240.28900098171408, 1], [19, -18.139431135088273, 32.50441104230114, -242.3602454941924, 1], [20, 16.920081905967066, 124.57895780324718, -245.27629390796002, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 17.644460000000002, 76.1062, -245.01882799999998, 1], [1, 17.392742989961462, 103.69607296951479, -245.48635302961742, 1], [2, 16.968114489436267, 124.59167389584228, -245.4274362087522, 1], [3, 16.770841633332456, 130.51540520444996, -245.2270990832218, 1], [4, 31.559058370925456, 120.05701275427676, -244.17020048302538, 1], [5, 54.99854970989077, 130.86659019921484, -237.63226777835945, 1], [6, 59.62374730742954, 149.27726275919733, -231.3827472467643, 1], [7, 0, 0, 0, 1], [8, 2.936764070462818, 116.60454677938945, -246.18655967441987, 1], [9, -21.017727451923477, 113.13814216193583, -250.36332259719435, 1], [10, -34.36947755249021, 128.0790813564817, -241.33039212375132, 1], [11, 0, 0, 0, 1], [12, 22.561759249092354, 77.04836806994966, -238.28400839440525, 1], [13, 31.717667241243092, 46.46352249306864, -239.53112528649166, 1], [14, 38.823102173760496, 18.15638990887479, -247.39341546548098, 1], [15, 28.167281568582197, 26.624879000648093, -249.87764883150643, 1], [16, 12.392152426301895, 75.21380175110421, -245.2557895335392, 1], [17, -2.266955690499463, 45.92668299322166, -242.7959360929422, 1], [18, -18.606889706035076, 19.92795891831713, -240.61099177201822, 1], [19, -18.319026111111423, 32.69854414093715, -242.50973593105937, 1], [20, 16.968114489436267, 124.59167389584228, -245.4274362087522, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 17.870198, 76.080134, -244.814732, 1], [1, 17.525223986496407, 103.70756111544958, -245.4602285569459, 1], [2, 17.037100847089103, 124.5971350771496, -245.50702088450672, 1], [3, 16.816214910839605, 130.51775595083433, -245.34284771479918, 1], [4, 31.67107443060541, 120.03542111630713, -244.15398364232857, 1], [5, 55.472733380224085, 130.18240684861274, -237.96516576111352, 1], [6, 59.9665531603903, 149.8053088789043, -230.79993592480466, 1], [7, 0, 0, 0, 1], [8, 3.079632167769322, 116.2901895586328, -246.16315639625427, 1], [9, -20.555872560783822, 112.52773968506794, -251.50310650194342, 1], [10, -34.82738017544497, 127.31545874305971, -242.69992352820535, 1], [11, 0, 0, 0, 1], [12, 22.80982983661093, 77.05046621216084, -238.11605649310144, 1], [13, 31.641700062692642, 46.37756847163551, -239.4176622230412, 1], [14, 38.70631680729554, 18.10765403696281, -247.42694602316118, 1], [15, 28.00518868373726, 26.6156936906092, -249.68204489262712, 1], [16, 12.583820961767152, 75.14088837251302, -245.0004902343991, 1], [17, -2.423371228345024, 46.0526445898546, -242.68965974133963, 1], [18, -18.880720385983274, 20.118217573279797, -240.6715893094879, 1], [19, -18.4640894436663, 32.90122333129432, -242.59636949702295, 1], [20, 17.037100847089103, 124.5971350771496, -245.50702088450672, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 18.097112, 76.06523999999999, -244.626924, 1], [1, 17.673225299381908, 103.72377109539056, -245.45584013379622, 1], [2, 17.111469401252247, 124.61209988101362, -245.61593907310566, 1], [3, 16.868670190240227, 130.5320382495555, -245.48793032027407, 1], [4, 31.775916828092228, 120.03133518490667, -244.17980914647998, 1], [5, 55.769521642801394, 129.78192106956905, -238.1795599230807, 1], [6, 60.10087560692275, 150.58717685490873, -230.1664786868161, 1], [7, 0, 0, 0, 1], [8, 3.1715621990744243, 116.11503094338389, -246.24334689899334, 1], [9, -20.300131966849243, 112.3659655245263, -252.18019385607175, 1], [10, -35.31744627917139, 127.23555366464518, -243.65120356693643, 1], [11, 0, 0, 0, 1], [12, 23.080104771928454, 77.05427806545838, -237.96632653338253, 1], [13, 31.586353356561666, 46.29293709223876, -239.30059940429385, 1], [14, 38.59630169129033, 18.062290520821744, -247.46951675331505, 1], [15, 27.825899648033182, 26.57052955932813, -249.5350366946766, 1], [16, 12.77759251553191, 75.09467569607273, -244.76427399732995, 1], [17, -2.5612769778562736, 46.20534787152564, -242.41077913540246, 1], [18, -19.131202281758107, 20.360078436624715, -240.22060534391326, 1], [19, -18.71222178828274, 33.14291977850144, -242.14070716924715, 1], [20, 17.111469401252247, 124.61209988101362, -245.61593907310566, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 18.325446000000003, 76.03616600000001, -244.413034, 1], [1, 17.86290988519359, 103.73471710092011, -245.45320319425355, 1], [2, 17.259451389166262, 124.6242978396536, -245.7496550571216, 1], [3, 17.006612996432633, 130.54611837773297, -245.6628011795723, 1], [4, 31.93406362830167, 120.00247075213102, -244.2473224774869, 1], [5, 56.095424777851846, 129.3755831409209, -238.385493782318, 1], [6, 60.415023192426354, 151.33041318417793, -229.79086986266333, 1], [7, 0, 0, 0, 1], [8, 3.326003877757307, 116.06140827234617, -246.43225025315178, 1], [9, -20.039493316931186, 112.3681483663525, -252.65241840841898, 1], [10, -35.8398141638215, 127.62950242945442, -244.02482920713862, 1], [11, 0, 0, 0, 1], [12, 23.325307141309246, 77.04086270612771, -237.7620638619388, 1], [13, 31.530900391878156, 46.205361238570745, -239.05839771342534, 1], [14, 38.30137359006309, 17.92023917706548, -247.21971310062753, 1], [15, 27.609470011345266, 26.677422527403188, -248.67754403953126, 1], [16, 12.954098587626865, 75.04412368487115, -244.5286424516035, 1], [17, -2.8027963972667145, 46.428287410111444, -241.79421118880936, 1], [18, -20.021141850322223, 21.07484141470625, -238.9791089364073, 1], [19, -17.46347019230221, 33.70932926826082, -238.6731100708093, 1], [20, 17.259451389166262, 124.6242978396536, -245.7496550571216, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 18.537813999999997, 75.988134, -244.16752000000002, 1], [1, 18.08305171108367, 103.73168294430286, -245.4547957009093, 1], [2, 17.4891815114405, 124.614458442022, -245.91996514716166, 1], [3, 17.242080891297903, 130.53701902721173, -245.8796784125939, 1], [4, 32.20842720296355, 119.95628826535429, -244.35177880651875, 1], [5, 56.42275525165962, 129.07466744231272, -238.35361022251197, 1], [6, 60.63976410292553, 151.88645451497075, -229.32842008154805, 1], [7, 0, 0, 0, 1], [8, 3.6163321337093493, 116.13322389135661, -246.70752923106605, 1], [9, -19.594406694656467, 112.10835017688414, -253.1959761356758, 1], [10, -36.05966653101106, 127.59818428735723, -244.59766349448412, 1], [11, 0, 0, 0, 1], [12, 23.50833985705929, 76.98694134101831, -237.55990643505172, 1], [13, 31.508356556869437, 46.10141313267633, -238.64639261174025, 1], [14, 38.48456416159023, 17.963464552842222, -247.1315954232085, 1], [15, 28.819277018012947, 27.591084733895386, -244.52238569906257, 1], [16, 13.126281279738432, 74.99530068956784, -244.2169564109819, 1], [17, -3.239411686586344, 46.78123548314815, -240.99920507192513, 1], [18, -21.024052511793297, 21.768330939392907, -238.73980013760135, 1], [19, -17.106766122147025, 33.76868938694424, -236.27529003896686, 1], [20, 17.4891815114405, 124.614458442022, -245.91996514716166, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 18.707356, 75.973344, -243.95049400000002, 1], [1, 18.350795803208424, 103.72678385210159, -245.49766024803785, 1], [2, 17.835051438966726, 124.59299406428819, -246.14829476670192, 1], [3, 17.613405304562363, 130.51359611886724, -246.15837748370026, 1], [4, 32.642494956924565, 119.934358788812, -244.57521988606547, 1], [5, 56.908931503965874, 128.78780194286895, -238.4167931448108, 1], [6, 60.95844168988403, 151.90898987831747, -229.00376830374665, 1], [7, 0, 0, 0, 1], [8, 4.0189543490130575, 116.28921616390286, -247.06119358507976, 1], [9, -19.083778637840734, 111.95780189514777, -253.74181068985223, 1], [10, -36.01552559215504, 127.3715550184262, -245.24106568235624, 1], [11, 0, 0, 0, 1], [12, 23.63544802649749, 76.95658147209376, -237.37397270335737, 1], [13, 31.45623979036673, 46.02124830123843, -238.243318066771, 1], [14, 39.157926235382035, 18.22337731603732, -247.19245642522685, 1], [15, 30.102921830277683, 26.85356403536659, -241.16629595016568, 1], [16, 13.266055211198625, 75.0050960649491, -243.96075609760175, 1], [17, -3.7485304791201255, 47.23467387622874, -240.14273639714642, 1], [18, -21.921451830104296, 22.429960265284524, -238.86695213852465, 1], [19, -17.227507841313425, 33.16794213056696, -233.53131245803502, 1], [20, 17.835051438966726, 124.59299406428819, -246.14829476670192, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 18.795697999999998, 75.97261599999999, -243.71201199999996, 1], [1, 18.645628046109398, 103.7036452866402, -245.51975487966465, 1], [2, 18.286626030439304, 124.55042664209913, -246.3612721123319, 1], [3, 18.11169497912115, 130.46942773920983, -246.42364649235148, 1], [4, 33.245975893633705, 119.87268190531474, -244.77685994454487, 1], [5, 57.56085053115047, 128.5484733324221, -238.43492932412192, 1], [6, 61.45181419393261, 151.42984011462158, -228.7565284339463, 1], [7, 0, 0, 0, 1], [8, 4.391462221122369, 116.43794039470293, -247.4757375244057, 1], [9, -18.641659939449305, 111.87687692998504, -254.2305754639715, 1], [10, -35.96177629456345, 127.44956889248846, -245.65542741783764, 1], [11, 0, 0, 0, 1], [12, 23.71493996485325, 76.93681433531764, -237.18243898017383, 1], [13, 31.483371063124043, 45.977331044706865, -237.7951502217778, 1], [14, 40.156927005104116, 18.57871890334621, -247.05815917678711, 1], [15, 31.533660384438342, 26.06774163437477, -239.17760901880365, 1], [16, 13.33554082581941, 75.040743870237, -243.68203279335233, 1], [17, -4.401103841325289, 47.75767302301486, -239.2999027298552, 1], [18, -22.954066547884153, 23.176690973209524, -239.2125281043402, 1], [19, -18.2884329849312, 32.45715429642987, -231.67988186352198, 1], [20, 18.286626030439304, 124.55042664209913, -246.3612721123319, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
