[[0, 2.90376, 82.50066, -266.52637, 1], [1, 3.774994468872417, 111.27771100098846, -267.33428128947287, 1], [2, 4.445888531864067, 133.0460213889288, -267.3502691202541, 1], [3, 4.629217083635297, 139.22127149370823, -267.1184127683308, 1], [4, 16.717650294226786, 131.1890427031486, -267.52402723318716, 1], [5, 39.16258349787614, 136.35770673767888, -272.1375744362373, 1], [6, 47.80522090881448, 155.6910736388828, -269.7286409097611, 1], [7, 0, 0, 0, 1], [8, -10.655104502808733, 132.07435733319448, -268.4065540623595, 1], [9, -31.609132464503617, 133.59453195858092, -270.4549293533011, 1], [10, -38.01095281435828, 155.13153558181554, -266.95208102528784, 1], [11, 0, 0, 0, 1], [12, 9.898996627691233, 82.37562400839946, -262.40304393880723, 1], [13, 10.701726823691702, 46.3636741374214, -265.048650834964, 1], [14, 8.091447831063862, 11.031043015306594, -270.35530969993823, 1], [15, 6.791707239366545, 8.071335793326028, -258.92709034683907, 1], [16, -4.1643497726153536, 82.54391023423489, -263.4963014257598, 1], [17, -4.073424912685738, 46.50585763576666, -266.1975253942384, 1], [18, -2.8440590465780033, 11.65239608056563, -270.88318537308584, 1], [19, -3.9999663680581845, 8.687620629729947, -259.4642531974719, 1], [20, 4.445888531864067, 133.0460213889288, -267.3502691202541, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 2.9326933333333334, 82.50526333333333, -266.5259433333333, 1], [1, 3.820587839428256, 111.28516243347264, -267.35458651872256, 1], [2, 4.504692797857382, 133.0530482146663, -267.3765990066614, 1], [3, 4.691695164371017, 139.22818251954598, -267.14459251102767, 1], [4, 16.737491720498596, 131.2155257151276, -267.4981489199597, 1], [5, 39.2729717470976, 136.44517100547597, -272.40260751144956, 1], [6, 48.02023634989388, 155.71512220392773, -269.86655533011435, 1], [7, 0, 0, 0, 1], [8, -10.606647504433813, 132.07417537949092, -268.41764442263633, 1], [9, -31.59501001977519, 133.56124844143775, -270.446013331081, 1], [10, -38.022970775863136, 155.03834602395256, -266.877511916379, 1], [11, 0, 0, 0, 1], [12, 9.931452520518189, 82.37880456462881, -262.41107082874544, 1], [13, 10.674972377097378, 46.255390554753106, -265.0378802107459, 1], [14, 7.924161376630895, 10.930949616033928, -270.32240589817496, 1], [15, 6.613068257819933, 7.973268936016915, -258.8949586829409, 1], [16, -4.1406044500701835, 82.54748330626344, -263.487835142332, 1], [17, -4.069155588471136, 46.50547788029908, -266.2171285197056, 1], [18, -2.648838314123895, 10.728941488468095, -270.9891703053806, 1], [19, -3.8213533269964888, 7.774545352867161, -259.56924126621686, 1], [20, 4.504692797857382, 133.0530482146663, -267.3765990066614, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.006856, 82.51255799999998, -266.55024599999996, 1], [1, 3.9078765790045096, 111.29392234155618, -267.37677161713714, 1], [2, 4.6071001223021115, 133.05645832611899, -267.3836969375047, 1], [3, 4.800615934297091, 139.2311154984043, -267.14444598629814, 1], [4, 16.968497993054036, 131.325635938248, -267.6412428661101, 1], [5, 39.60650628550622, 136.3520287855598, -272.44596052972514, 1], [6, 48.33782065915784, 155.61676913357357, -269.8014205012945, 1], [7, 0, 0, 0, 1], [8, -10.488233566480769, 132.06672908840565, -268.4892338195585, 1], [9, -31.553932849667024, 133.4910265417824, -270.5967238655057, 1], [10, -38.04141083353016, 154.92098741703654, -266.99254316192446, 1], [11, 0, 0, 0, 1], [12, 10.014303926242292, 82.38366291423002, -262.4651211550515, 1], [13, 10.684578225086927, 46.24313274392398, -265.0268968832539, 1], [14, 7.82248489609057, 10.874167511282842, -270.282014695667, 1], [15, 6.592336203884801, 7.9157006348690215, -258.84577414361814, 1], [16, -4.073962844900831, 82.55680246189141, -263.4842378768298, 1], [17, -4.025542831006715, 46.597471118258056, -266.21248669546543, 1], [18, -2.59885577793747, 10.567941439940071, -271.02245149818117, 1], [19, -3.6934340972802913, 7.613114023049128, -259.591597764487, 1], [20, 4.6071001223021115, 133.05645832611899, -267.3836969375047, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.072534, 82.52307800000001, -266.57095999999996, 1], [1, 4.009684018086162, 111.30562111362728, -267.39544980527637, 1], [2, 4.739168947975624, 133.06468841413258, -267.38737383075636, 1], [3, 4.942488841342972, 139.2388632872017, -267.141269292385, 1], [4, 17.182652964467845, 131.4048196924859, -267.75813419378613, 1], [5, 39.9689981993428, 136.34134453733276, -272.50812310179435, 1], [6, 48.61848089359893, 155.6393827160633, -269.81436602290285, 1], [7, 0, 0, 0, 1], [8, -10.338773435276794, 132.03561783573542, -268.50484798178996, 1], [9, -31.49092869056708, 133.42736853929478, -270.6504683886079, 1], [10, -38.009660949978525, 154.81175983332892, -266.9859726945396, 1], [11, 0, 0, 0, 1], [12, 10.0890622171191, 82.38732852340952, -262.5079603319787, 1], [13, 10.670808393807297, 46.210386240683995, -265.0437932440868, 1], [14, 7.729197996435567, 10.79526188198382, -270.2579235600762, 1], [15, 6.587154087528833, 7.836053260758737, -258.8127220488812, 1], [16, -4.01733292480688, 82.57177947886497, -263.4841261835217, 1], [17, -4.010005056063965, 46.671991815263056, -266.2179714496002, 1], [18, -2.6281415588014774, 10.354971637798606, -271.07291407220015, 1], [19, -3.6362071941081617, 7.398127856067333, -259.6315631487143, 1], [20, 4.739168947975624, 133.06468841413258, -267.38737383075636, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.1617819999999996, 82.545304, -266.60636, 1], [1, 4.149736470738803, 111.3233367177447, -267.43442420781423, 1], [2, 4.9155755306822435, 133.07551457710093, -267.419333934856, 1], [3, 5.1293910841636485, 139.2494206118886, -267.1696777608851, 1], [4, 17.463286585063216, 131.45323798322278, -267.8709507964327, 1], [5, 40.31176879432752, 136.3327387081396, -272.5788771940044, 1], [6, 48.91206862338037, 155.6505005703533, -269.86513549751766, 1], [7, 0, 0, 0, 1], [8, -10.142502369899802, 132.01919621781616, -268.54017484625774, 1], [9, -31.400312185848723, 133.31433705017577, -270.6236532064566, 1], [10, -37.96647349888222, 154.6707651378795, -266.9316227186023, 1], [11, 0, 0, 0, 1], [12, 10.185224879738513, 82.39943293572752, -262.56523916940233, 1], [13, 10.66368320799056, 46.22005886521333, -265.0870732544539, 1], [14, 7.664320579098573, 10.727973525257646, -270.23998218480705, 1], [15, 6.592425942116289, 7.768145658106001, -258.78812268164313, 1], [16, -3.9340163083164565, 82.60541671393955, -263.498844444129, 1], [17, -4.0198770400666275, 46.754161840194264, -266.2332777325992, 1], [18, -2.684094846578284, 10.419710261243672, -271.08697711634255, 1], [19, -3.6222125572541364, 7.4613334079910185, -259.63666185280283, 1], [20, 4.9155755306822435, 133.07551457710093, -267.419333934856, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.299066, 82.590326, -266.65883799999995, 1], [1, 4.341714986000047, 111.3553254160415, -267.50137155461323, 1], [2, 5.1469151022349875, 133.09494814616204, -267.49173626738315, 1], [3, 5.372218199229205, 139.26883414886666, -267.24292187047513, 1], [4, 17.811896904120086, 131.49593614240314, -267.9861219218504, 1], [5, 40.6619171858142, 136.33442604409723, -272.61931254674073, 1], [6, 49.258757593094586, 155.6431082342171, -269.82959350081535, 1], [7, 0, 0, 0, 1], [8, -9.922800941847942, 131.96315115892463, -268.56551871615187, 1], [9, -31.22321926599215, 133.23433391768023, -270.62660632503224, 1], [10, -37.90184317923469, 154.53462488097824, -266.87369450788145, 1], [11, 0, 0, 0, 1], [12, 10.323744401888558, 82.4345960656235, -262.64176802646455, 1], [13, 10.6515652345193, 46.268982050486215, -265.16989876946496, 1], [14, 7.579286448617702, 10.718015697150065, -270.2607797254976, 1], [15, 6.58654193336581, 7.757609985731643, -258.8018891072666, 1], [16, -3.8012143046737927, 82.66512816900308, -263.5287632279081, 1], [17, -3.996422822070148, 46.84076821103662, -266.2706651424084, 1], [18, -2.748393394464305, 10.500775145031035, -271.11685542817514, 1], [19, -3.6076594266332442, 7.541461266475767, -259.656840230875, 1], [20, 5.1469151022349875, 133.09494814616204, -267.49173626738315, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.4721959999999994, 82.63656399999999, -266.70809999999994, 1], [1, 4.565642708684345, 111.38950768029382, -267.571218590936, 1], [2, 5.40620362569179, 133.11811962818976, -267.5715161660564, 1], [3, 5.64171486041719, 139.29216787737857, -267.3248078758618, 1], [4, 18.097363054972668, 131.57096037427073, -268.14293642853403, 1], [5, 41.03338716283662, 136.3611154767543, -272.62133460197487, 1], [6, 49.608127615575626, 155.672380187546, -269.76698491691735, 1], [7, 0, 0, 0, 1], [8, -9.68770756333328, 131.9181266070136, -268.62514976758825, 1], [9, -30.970622920539913, 133.16101530149805, -270.6714631339534, 1], [10, -37.74237337146363, 154.4196120100784, -266.8763744304094, 1], [11, 0, 0, 0, 1], [12, 10.495243062975359, 82.4769578474609, -262.7134181815472, 1], [13, 10.669606294726131, 46.331494164050994, -265.2493313674693, 1], [14, 7.46263619051285, 10.715599147278638, -270.2934428652116, 1], [15, 6.554252984246588, 7.755604748853532, -258.82738998462617, 1], [16, -3.632781425299499, 82.71819687090517, -263.5569979730842, 1], [17, -3.97930105814857, 46.88735440809466, -266.23127935618163, 1], [18, -2.842467622663509, 10.59484102677984, -271.1354288448339, 1], [19, -3.6176690010916346, 7.634800977782728, -259.6660806288575, 1], [20, 5.40620362569179, 133.11811962818976, -267.5715161660564, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.6794200000000004, 82.659976, -266.73855599999996, 1], [1, 4.808753401570839, 111.4087051153249, -267.6279522373895, 1], [2, 5.673116836927156, 133.13452977691418, -267.642934793314, 1], [3, 5.9151625103543655, 139.3089785925916, -267.399767881027, 1], [4, 18.29136643743885, 131.60731456381583, -268.2578836711759, 1], [5, 41.282743813006206, 136.39695734501228, -272.64182599099325, 1], [6, 49.776532996366605, 155.72443815620906, -269.65692641514914, 1], [7, 0, 0, 0, 1], [8, -9.363740442109126, 131.90348308546788, -268.68355552955956, 1], [9, -30.620762742829655, 133.07755363941013, -270.65372107511143, 1], [10, -37.41960821928061, 154.3476987535198, -266.81563607185063, 1], [11, 0, 0, 0, 1], [12, 10.704346135300895, 82.50043510009272, -262.75842284767214, 1], [13, 10.767147378725223, 46.42634306533587, -265.3169000762824, 1], [14, 7.450744203148849, 10.728753910276204, -270.32366612733534, 1], [15, 6.5928377559211375, 7.769302497042871, -258.85351760415307, 1], [16, -3.4352160206418434, 82.7434640775688, -263.5738137195826, 1], [17, -3.916873243611886, 46.85820290193791, -265.8196985189262, 1], [18, -2.985284925919086, 10.683609729770843, -271.032208029769, 1], [19, -3.712411994306902, 7.743770933789786, -259.55225150039735, 1], [20, 5.673116836927156, 133.13452977691418, -267.642934793314, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 3.9757559999999996, 82.681944, -266.77709400000003, 1], [1, 5.124630456057147, 111.42993498357518, -267.69163487574, 1], [2, 6.001503576766373, 133.15477665925857, -267.72084985211023, 1], [3, 6.246822311909901, 139.32962459544973, -267.4811015621739, 1], [4, 18.54634045017049, 131.63788753608435, -268.36786355256277, 1], [5, 41.50790967333664, 136.40766832747133, -272.6697114938505, 1], [6, 49.984906381342896, 155.72225087077263, -269.5613116345795, 1], [7, 0, 0, 0, 1], [8, -8.985103426663354, 131.914303959244, -268.76723473377643, 1], [9, -30.193220469731546, 133.0012450495117, -270.63867379707085, 1], [10, -37.06005698048522, 154.2926680275862, -266.7376131712535, 1], [11, 0, 0, 0, 1], [12, 11.000076665868953, 82.52921435772647, -262.8044309548328, 1], [13, 10.965156815346512, 46.53690165554613, -265.38192810139014, 1], [14, 7.533871730874813, 10.771029188887333, -270.3599887028075, 1], [15, 6.699151978350441, 7.812550299558138, -258.8878206825263, 1], [16, -3.164102971004974, 82.76178239535355, -263.60648465143197, 1], [17, -3.8053770364175357, 46.85364316498581, -265.04677350465215, 1], [18, -3.1034311244750015, 10.69105902430627, -270.32434169132483, 1], [19, -3.7125040671135316, 7.355562260414565, -258.94371807092523, 1], [20, 6.001503576766373, 133.15477665925857, -267.72084985211023, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 4.341063999999999, 82.686828, -266.80148399999996, 1], [1, 5.513216023735572, 111.44372196943446, -267.7295412610463, 1], [2, 6.4063156527109175, 133.17371806577654, -267.76459623038085, 1], [3, 6.65593141344065, 139.34842409775302, -267.5258887465588, 1], [4, 18.922130701025303, 131.6585603694126, -268.458454149307, 1], [5, 41.798062663569425, 136.394856350935, -272.6850958326829, 1], [6, 50.27555577430809, 155.69368895509064, -269.4695197269125, 1], [7, 0, 0, 0, 1], [8, -8.591370231630279, 131.93522231720925, -268.84832383118106, 1], [9, -29.74151700580675, 132.91935859974458, -270.6353213343563, 1], [10, -36.68859615824602, 154.23143386947373, -266.65055178330476, 1], [11, 0, 0, 0, 1], [12, 11.360414787703359, 82.54112377745213, -262.8266065761641, 1], [13, 11.24160499675406, 46.6281051344611, -265.41213673481826, 1], [14, 7.708587557765263, 10.805470523116917, -270.3515725670593, 1], [15, 6.878780865781372, 7.84746461046363, -258.8788764782708, 1], [16, -2.8378979469893144, 82.75750138926257, -263.6352348978367, 1], [17, -3.666620605678447, 46.90008586097155, -263.8143412089832, 1], [18, -3.220189171160736, 10.614872748011784, -268.2873573426195, 1], [19, -3.707785736936673, 6.831261785821676, -257.0393319284744, 1], [20, 6.4063156527109175, 133.17371806577654, -267.76459623038085, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, 4.718891999999999, 82.66901800000001, -266.804748, 1], [1, 5.919012140174006, 111.4364949549762, -267.7272536125239, 1], [2, 6.831696070688671, 133.17325167889064, -267.75561238074056, 1], [3, 7.086437547957708, 139.34705506824582, -267.5145796923326, 1], [4, 19.441079620613515, 131.64136658629246, -268.4920902653153, 1], [5, 42.100843818068704, 136.34332387837148, -272.6116479208809, 1], [6, 50.561216542610666, 155.63835035075496, -269.3127218535489, 1], [7, 0, 0, 0, 1], [8, -8.132788746670228, 131.94779453318566, -268.88387298575753, 1], [9, -29.27102683149436, 132.81029808802856, -270.60474592856247, 1], [10, -36.27563596003245, 154.1400289169843, -266.5687479514298, 1], [11, 0, 0, 0, 1], [12, 11.735961436634717, 82.52147262615507, -262.82147445758994, 1], [13, 11.521013455750216, 46.693700523567685, -265.3796977758323, 1], [14, 7.905230784732363, 10.806879186935745, -270.2783691619065, 1], [15, 7.0621091812659005, 7.848092248703577, -258.8068018256756, 1], [16, -2.4955103655059823, 82.7337800011739, -263.6485438945364, 1], [17, -3.4948622267578267, 47.04715757406809, -262.02905470553964, 1], [18, -3.289763474925927, 10.56894723857993, -265.0482657280099, 1], [19, -3.6575600660582372, 6.6876665698343984, -253.82650368985304, 1], [20, 6.831696070688671, 133.17325167889064, -267.75561238074056, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
