[[0, -4.66914, 83.83082, -238.71825, 1], [1, -4.172043703037843, 112.66001825302499, -240.15404573179063, 1], [2, -3.775412073251689, 134.39653010103882, -240.5746592350153, 1], [3, -3.6562090545037997, 140.57057958948204, -240.4565244667401, 1], [4, 12.035526572661176, 129.35938568124553, -239.4006551636097, 1], [5, 31.355451723045498, 121.57708919077949, -234.21390264984666, 1], [6, 34.42757208810031, 143.00079280545071, -235.15241256968704, 1], [7, 0, 0, 0, 1], [8, -21.253830387967717, 129.79640722950495, -239.6870146519635, 1], [9, -40.83416467921042, 122.91333398346808, -238.78728853064834, 1], [10, -43.01069833927828, 146.7050729838547, -239.15702244385193, 1], [11, 0, 0, 0, 1], [12, 2.567856059776785, 83.78905394856326, -235.26581738470935, 1], [13, 0.19216450358640458, 44.172360930714476, -237.97220072096763, 1], [14, 0.12231419776071945, 9.550131745398922, -239.54840558149797, 1], [15, -2.5515611759735983, 3.1509265886098703, -233.18910061762327, 1], [16, -11.76968874819875, 83.84247488360211, -235.28793447523537, 1], [17, -12.021864762700483, 45.821345510824614, -238.42706002951422, 1], [18, -10.828393180267334, 9.916805565404474, -239.7183484539005, 1], [19, -10.821546346433982, 7.196709877143854, -228.24411833658226, 1], [20, -3.775412073251689, 134.39653010103882, -240.5746592350153, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.671566666666666, 83.80628333333334, -238.7016, 1], [1, -4.167504912527241, 112.64314147946139, -240.1500770752804, 1], [2, -3.7586497532527496, 134.3803566015261, -240.57762535385442, 1], [3, -3.633361082587231, 140.55433018554228, -240.46184451876798, 1], [4, 12.016666661921366, 129.40819715540027, -239.27144583712644, 1], [5, 31.323577925783788, 121.579902166987, -233.97540775305586, 1], [6, 34.58600722902211, 143.16915752387928, -234.72356313866388, 1], [7, 0, 0, 0, 1], [8, -21.24038966065583, 129.3845738681954, -239.33165177462098, 1], [9, -40.96151481893612, 123.27432955377229, -239.09995197995357, 1], [10, -43.209664971769044, 147.05306558810298, -239.29156050921202, 1], [11, 0, 0, 0, 1], [12, 2.564757665077563, 83.75972830630094, -235.2476989287654, 1], [13, 0.15444383897807024, 44.27123009714224, -237.94283579090438, 1], [14, 0.13324196748210873, 9.312925254143984, -239.53522474488184, 1], [15, -2.6547762506629677, 3.170765044776685, -233.11605145072969, 1], [16, -11.77275139702441, 83.81751146946448, -235.27230932039978, 1], [17, -11.99020036994532, 45.83130444955334, -238.41188405394718, 1], [18, -11.197285525743682, 10.847406556241772, -239.7294905289597, 1], [19, -11.091904602280119, 8.12347784814271, -228.25665167051827, 1], [20, -3.7586497532527496, 134.3803566015261, -240.57762535385442, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.682563999999999, 83.802908, -238.679432, 1], [1, -4.162603610537577, 112.64315107208948, -240.1426818134581, 1], [2, -3.7401076412347884, 134.38464283289747, -240.5777724494469, 1], [3, -3.609608926982526, 140.55856000509291, -240.46477198330388, 1], [4, 12.011384610147292, 129.47688399239266, -239.2811995763844, 1], [5, 31.308739142419135, 121.54176365117985, -233.9613402626166, 1], [6, 34.72790045594718, 143.1985025863024, -234.58815283696052, 1], [7, 0, 0, 0, 1], [8, -21.26082191097587, 129.3034796156335, -239.30471457648952, 1], [9, -40.922114914733285, 123.262046884628, -239.11256546737144, 1], [10, -43.11853528209352, 147.0500059269043, -239.31794320134924, 1], [11, 0, 0, 0, 1], [12, 2.5542070805826853, 83.75171865782531, -235.21821510342477, 1], [13, 0.14793551659850213, 44.35678887901344, -237.92669311581835, 1], [14, 0.03443465016258877, 9.099446177240225, -239.51177767273666, 1], [15, -2.7327242935173204, 3.1705914269388975, -233.16118842360066, 1], [16, -11.784807500830453, 83.815796182977, -235.25696411879102, 1], [17, -11.98960566097591, 45.46750883204866, -238.4708379273793, 1], [18, -11.102125841902716, 10.632900057001251, -239.7581350343641, 1], [19, -10.994719322344213, 7.913380653897706, -228.28426897826515, 1], [20, -3.7401076412347884, 134.38464283289747, -240.5777724494469, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.689594, 83.794522, -238.660412, 1], [1, -4.156977123518805, 112.64012784780063, -240.13413505514362, 1], [2, -3.72091671709294, 134.38690334525953, -240.57611310249735, 1], [3, -3.5855629269834193, 140.56076066206933, -240.46558051871764, 1], [4, 12.00457036532833, 129.52719309105302, -239.27095423654913, 1], [5, 31.285241164927797, 121.50222914217693, -233.91070837942397, 1], [6, 34.86244102156452, 143.24789756275516, -234.44632115162534, 1], [7, 0, 0, 0, 1], [8, -21.28105343920431, 129.20453622891355, -239.2341312526676, 1], [9, -40.90401959786216, 123.29140762690808, -239.14900043031824, 1], [10, -43.08375509873104, 147.08496032270548, -239.3389150372551, 1], [11, 0, 0, 0, 1], [12, 2.5472325555977706, 83.73924770879434, -235.1924776725009, 1], [13, 0.15193986352850342, 44.4346594101143, -237.8915948174763, 1], [14, 0.058754109837426696, 9.016335087901886, -239.50514657602298, 1], [15, -2.6956683183207364, 3.114750382520108, -233.22133088380863, 1], [16, -11.79223866295807, 83.80793220504903, -235.2441994013098, 1], [17, -11.986702625061296, 45.28933932646599, -238.4748981137737, 1], [18, -10.99524285439245, 10.607778336460186, -239.7695502969601, 1], [19, -10.871384722264606, 7.891779593083921, -228.2950161361898, 1], [20, -3.72091671709294, 134.38690334525953, -240.57611310249735, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.689802, 83.78755, -238.642994, 1], [1, -4.144485232271214, 112.63835377252701, -240.12513979242067, 1], [2, -3.696731155269262, 134.3911625510988, -240.5741709895613, 1], [3, -3.557872290314126, 140.56497978168107, -240.46576763219173, 1], [4, 12.006512374612202, 129.577462882469, -239.28380877333123, 1], [5, 31.273494099286303, 121.47205678735753, -233.9075073441515, 1], [6, 35.014948025948996, 143.2893253009276, -234.340081132041, 1], [7, 0, 0, 0, 1], [8, -21.29692060946322, 129.18154968874492, -239.21483682758458, 1], [9, -40.86882582112494, 123.26523247490593, -239.11565026193526, 1], [10, -43.012208245865764, 147.07632305241117, -239.31493213659846, 1], [11, 0, 0, 0, 1], [12, 2.543947705105168, 83.73152337343562, -235.16553271794626, 1], [13, 0.13676695773814762, 44.48613117213316, -237.8556326101528, 1], [14, 0.06997167199572443, 8.91579268364788, -239.50585235384904, 1], [15, -2.6833351368897143, 3.0980187585320476, -233.29439939379827, 1], [16, -11.793181651845867, 83.7991516738291, -235.235862312817, 1], [17, -11.986492379972228, 45.12747986736949, -238.48364830433553, 1], [18, -10.974388647660339, 10.295669613412493, -239.81936472864882, 1], [19, -10.849979878418138, 7.581218119133622, -228.34447040403987, 1], [20, -3.696731155269262, 134.3911625510988, -240.5741709895613, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.687776, 83.782062, -238.618986, 1], [1, -4.126543139349233, 112.63363526756063, -240.11256857745275, 1], [2, -3.664542057529198, 134.39191244049258, -240.57269546964937, 1], [3, -3.521956916446488, 140.56570424557682, -240.4677359826228, 1], [4, 12.01770788885694, 129.61309473856198, -239.29188765439292, 1], [5, 31.284664918585054, 121.45265721271596, -233.92642643310072, 1], [6, 35.213385916662965, 143.32521851657432, -234.2261906310024, 1], [7, 0, 0, 0, 1], [8, -21.302084860702287, 129.20631351549966, -239.24334061832255, 1], [9, -40.78740510739279, 123.16955526466732, -239.03047464317208, 1], [10, -42.98484613913026, 146.99061074659804, -239.21330236002828, 1], [11, 0, 0, 0, 1], [12, 2.5495533545308113, 83.72313633296037, -235.1375564003771, 1], [13, 0.1235077913476279, 44.5635181636364, -237.783607127082, 1], [14, 0.08683245153349155, 8.923372962179165, -239.47005370576696, 1], [15, -2.691540186867449, 3.130327449122917, -233.28289845392916, 1], [16, -11.787571431655667, 83.79644990458634, -235.21553322855584, 1], [17, -11.932720686859358, 44.97774748795876, -238.4508728839122, 1], [18, -11.025486292410449, 9.981807542185628, -239.88537896460534, 1], [19, -10.918318046158117, 7.267463331392504, -228.41028529658115, 1], [20, -3.664542057529198, 134.39191244049258, -240.57269546964937, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.677942, 83.774652, -238.60231599999997, 1], [1, -4.091432400790001, 112.62819762962401, -240.10520874926186, 1], [2, -3.6094009832917235, 134.39021614195772, -240.5732218615624, 1], [3, -3.4615982128299003, 140.5639221125793, -240.47045417084502, 1], [4, 12.05305610438134, 129.6479673788787, -239.30841082387013, 1], [5, 31.322636898309167, 121.45385261961962, -233.97007128462417, 1], [6, 35.43541832109054, 143.39996150890516, -234.14730503786961, 1], [7, 0, 0, 0, 1], [8, -21.21117701677624, 129.2543233809199, -239.28502180614927, 1], [9, -40.69485035244994, 123.05053229335103, -238.92994316815677, 1], [10, -42.95837337464428, 146.8831332306648, -239.096343029727, 1], [11, 0, 0, 0, 1], [12, 2.5598315228590787, 83.7101581195599, -235.11403765049718, 1], [13, 0.06951843010465275, 44.58563331471836, -237.62079977932765, 1], [14, 0.06515436559863087, 8.9282751833236, -239.40590361470905, 1], [15, -2.748640183993997, 3.102544470033126, -233.2658266315266, 1], [16, -11.772205877156132, 83.79369925947881, -235.2053338448664, 1], [17, -11.86992232584411, 44.83206051808972, -238.3439184230367, 1], [18, -11.051348555902964, 9.916772905494305, -239.91666312879207, 1], [19, -10.96316388460534, 7.202909474510459, -228.44129416046184, 1], [20, -3.6094009832917235, 134.39021614195772, -240.5732218615624, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.65912, 83.77527, -238.58709, 1], [1, -4.043831476325241, 112.63124808476759, -240.09296025419965, 1], [2, -3.5377733217340874, 134.39636523575695, -240.56247028851573, 1], [3, -3.3832789911687775, 140.56990824669776, -240.45975484280865, 1], [4, 12.10519363008299, 129.69513499559594, -239.32390026701205, 1], [5, 31.38091451605247, 121.4831667522568, -234.03517401275064, 1], [6, 35.64416412794032, 143.20349987595475, -234.0643051952211, 1], [7, 0, 0, 0, 1], [8, -21.09791416731899, 129.30999961026978, -239.3131564603412, 1], [9, -40.58793027615947, 122.93741675579767, -238.80750175694095, 1], [10, -42.95210012132145, 146.78336669724706, -238.98024983200975, 1], [11, 0, 0, 0, 1], [12, 2.574109554093531, 83.70599529050983, -235.09111322071772, 1], [13, 0.023658587710300605, 44.57101052374109, -237.39354491316334, 1], [14, 0.1106323201874964, 8.914988213445525, -239.31754402440652, 1], [15, -2.7658341347324233, 3.0549240446003783, -233.28373567122378, 1], [16, -11.753352741716192, 83.79749723403627, -235.19750969566715, 1], [17, -11.789381301813693, 45.05046570953236, -238.0464826495005, 1], [18, -11.052795562909122, 10.130805102558213, -239.90744340252022, 1], [19, -10.975603947866336, 7.406137312106592, -228.4345557492813, 1], [20, -3.5377733217340874, 134.39636523575695, -240.56247028851573, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.637054, 83.78086400000001, -238.56827599999997, 1], [1, -3.990001010035885, 112.63437848412613, -240.07372315700638, 1], [2, -3.4595991619277173, 134.39701702022333, -240.54225430692588, 1], [3, -3.29852240011431, 140.57038304061373, -240.43901417910388, 1], [4, 12.16678359442096, 129.7281446119867, -239.3287414895293, 1], [5, 31.46423521979059, 121.52509577862814, -234.13092539555197, 1], [6, 35.88817303258683, 143.0610299340687, -234.01019629725215, 1], [7, 0, 0, 0, 1], [8, -20.92233130126763, 129.37928453733804, -239.3411396994343, 1], [9, -40.453356535094414, 122.82389286520187, -238.6709682814932, 1], [10, -42.85686077312805, 146.67666953185355, -238.81077573971612, 1], [11, 0, 0, 0, 1], [12, 2.5913783396461954, 83.70441089556265, -235.06287406020206, 1], [13, 0.06777759703477804, 44.584028519364644, -237.05599534686456, 1], [14, 0.07317873000052215, 8.809594023730675, -239.20751400245007, 1], [15, -2.836718208868224, 3.010434301016609, -233.2601639892814, 1], [16, -11.733522609242588, 83.80829663058911, -235.18782561746843, 1], [17, -11.737055060604773, 45.075072588244396, -237.44478072678984, 1], [18, -11.039206862800688, 10.448345371607878, -239.8055086629886, 1], [19, -10.816015292594946, 6.8555024802920235, -228.57614582715013, 1], [20, -3.4595991619277173, 134.39701702022333, -240.54225430692588, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.600160000000001, 83.79863, -238.558898, 1], [1, -3.911630579794241, 112.65374090869675, -240.06249746320992, 1], [2, -3.3497328766681354, 134.4172906856505, -240.52957094968374, 1], [3, -3.180037673495146, 140.5904161371, -240.4257539588462, 1], [4, 12.242086123073264, 129.77727814903218, -239.33818623087006, 1], [5, 31.577409296915892, 121.57750396547114, -234.24316346021573, 1], [6, 36.095291942349036, 142.80977329475286, -234.02486955264865, 1], [7, 0, 0, 0, 1], [8, -20.741710308196808, 129.45350307872164, -239.36656773061787, 1], [9, -40.319578454578306, 122.70487712520615, -238.52337791199233, 1], [10, -42.79801086522636, 146.55582448189185, -238.6096685675748, 1], [11, 0, 0, 0, 1], [12, 2.621837147757656, 83.71621747069177, -235.03446016340175, 1], [13, 0.1912961054695672, 44.61544819542633, -236.71748929047794, 1], [14, -0.004781600908111028, 8.694768775641933, -239.07229255030572, 1], [15, -2.900996895339148, 2.945132347445937, -233.1815322450085, 1], [16, -11.701428002726432, 83.82998307634224, -235.19698406738814, 1], [17, -11.766421040707382, 44.7539043683528, -236.4941168311266, 1], [18, -11.21082753782001, 10.620664447215624, -239.05191808387016, 1], [19, -10.929455215638363, 6.63645794975462, -227.95670053667897, 1], [20, -3.3497328766681354, 134.4172906856505, -240.52957094968374, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -4.543272, 83.82532, -238.560494, 1], [1, -3.817341255778542, 112.68000570497838, -240.0467183573655, 1], [2, -3.2267361811320643, 134.4408514351221, -240.5009840376193, 1], [3, -3.04908117207091, 140.61268767117576, -240.39315925082843, 1], [4, 12.325959200995653, 129.82847987356985, -239.33041193418552, 1], [5, 31.718766736346915, 121.6627555932541, -234.3417952028451, 1], [6, 36.323157170375424, 142.67648265255633, -233.96954352057537, 1], [7, 0, 0, 0, 1], [8, -20.557007381527857, 129.53211049059277, -239.38471758226171, 1], [9, -40.18049857902942, 122.58960429570563, -238.40329012593278, 1], [10, -42.76134081686435, 146.42614633975862, -238.42276998993736, 1], [11, 0, 0, 0, 1], [12, 2.6678054924723886, 83.73619016212922, -235.0106219608714, 1], [13, 0.31721815658249897, 44.557949201827284, -236.42942930753898, 1], [14, -0.07936300015194042, 8.759875317986193, -238.89994018697698, 1], [15, -2.908477096215671, 3.1975437748335835, -232.8390174440865, 1], [16, -11.654266031132698, 83.85711975788357, -235.223465429446, 1], [17, -11.848132818880789, 44.64048895885007, -235.22237299789492, 1], [18, -11.48463759836721, 10.759979159882889, -237.20159629875747, 1], [19, -11.20736027606664, 6.587644093486079, -226.17564229931355, 1], [20, -3.2267361811320643, 134.4408514351221, -240.5009840376193, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
