[[0, -31.35817, 78.5119, -241.58536, 1], [1, -31.319970709123147, 107.06767031451366, -243.3022084873501, 1], [2, -31.21853988073174, 128.69460055305004, -243.83780234193435, 1], [3, -31.163920034815344, 134.83720497931424, -243.74036395436815, 1], [4, -16.468887546300195, 122.98841742497585, -240.2473955897757, 1], [5, -0.3079337468163459, 112.36350914099162, -232.5839489850115, 1], [6, 6.987960337510262, 133.27162746957566, -231.88981389706646, 1], [7, 0, 0, 0, 1], [8, -48.03698546774263, 122.97786615663543, -241.3782123120601, 1], [9, -66.00690186243669, 114.68954856281876, -235.85514357247024, 1], [10, -68.71567610724081, 134.34538334649056, -234.3064942090948, 1], [11, 0, 0, 0, 1], [12, -23.59823023644777, 78.81041903975306, -238.23977782974237, 1], [13, -10.339071975956537, 47.153617924183195, -238.19263339739328, 1], [14, 2.193874030289706, 15.47466671545866, -241.05684384506753, 1], [15, 1.6590902427488765, 12.585183482657186, -229.5781515742754, 1], [16, -38.23574897635235, 78.31902507383063, -238.14685351108778, 1], [17, -48.08462750660556, 47.25212529396204, -239.41224278779987, 1], [18, -62.94261610724732, 9.06216076936066, -243.44290412225692, 1], [19, -67.92795706454508, 3.19373337571139, -237.16523098743568, 1], [20, -31.21853988073174, 128.69460055305004, -243.83780234193435, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -31.3757, 78.54240333333333, -241.6508233333333, 1], [1, -31.34591662778736, 107.11076099909761, -243.27455942707118, 1], [2, -31.267653172530355, 128.75991750991687, -243.70433695645437, 1], [3, -31.222769418733296, 134.90785955535796, -243.56893674478286, 1], [4, -16.51645097969058, 123.07454637637224, -240.0958535287026, 1], [5, -0.2059559179776933, 112.77951247884593, -232.34893020240278, 1], [6, 6.684058043920076, 133.20254028789824, -231.59678675921538, 1], [7, 0, 0, 0, 1], [8, -48.127816938852575, 123.08847586266195, -241.25436450439096, 1], [9, -66.25777833485554, 114.56022581465443, -235.390563086829, 1], [10, -68.67048844157476, 135.20546550818415, -234.12277215964897, 1], [11, 0, 0, 0, 1], [12, -23.622219083246534, 78.84530954535184, -238.29597898564504, 1], [13, -10.282176367559725, 47.18528654360212, -238.2292777860315, 1], [14, 2.2507701016608035, 16.398651151465184, -241.42864604696234, 1], [15, 1.7159012517320051, 13.464933160538267, -229.95742591585022, 1], [16, -38.24537956483315, 78.34455649018655, -238.2214898272577, 1], [17, -48.37503703491176, 47.33600999250085, -239.33783265274724, 1], [18, -63.41816811446401, 9.18109320803363, -243.60708720102627, 1], [19, -68.51444295632547, 3.2651365773511447, -237.49488022995652, 1], [20, -31.267653172530355, 128.75991750991687, -243.70433695645437, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -31.449339999999996, 78.555752, -241.768714, 1], [1, -31.41733538922035, 107.15407156425756, -243.24937562294284, 1], [2, -31.378265936453754, 128.84221386478436, -243.54936902935137, 1], [3, -31.34633042997816, 135.00355444399753, -243.36848237823762, 1], [4, -16.504590524166154, 123.08895342955981, -239.97197660211216, 1], [5, -0.3098233040976126, 112.81610836705279, -232.16752133673108, 1], [6, 7.271481458666166, 133.9529783361591, -230.93466165735032, 1], [7, 0, 0, 0, 1], [8, -48.20933124133317, 123.1767657877969, -241.1094451120358, 1], [9, -66.43449305329585, 114.62232919502301, -235.0893311670042, 1], [10, -68.6635367462721, 134.9894301182258, -233.99393017378253, 1], [11, 0, 0, 0, 1], [12, -23.689131301583977, 78.85857784008977, -238.3984596100623, 1], [13, -10.209831928870164, 47.21363689587865, -238.28798296496723, 1], [14, 2.5076924800443567, 16.28041045091016, -241.53860174460743, 1], [15, 1.9930790087347794, 13.322294837175239, -230.07632816669155, 1], [16, -38.323256197644625, 78.35831168717769, -238.3544781516908, 1], [17, -48.83685194329352, 47.4429974046351, -239.3153375355487, 1], [18, -63.6634202384643, 10.697249342679122, -243.61773856899018, 1], [19, -68.04806985296504, 5.1699165377562, -235.89568013644092, 1], [20, -31.378265936453754, 128.84221386478436, -243.54936902935137, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -31.543196000000002, 78.590724, -241.939514, 1], [1, -31.50993245564314, 107.21859542244681, -243.1552652912213, 1], [2, -31.538269342391683, 128.9469016593899, -243.20769787186603, 1], [3, -31.525853376867296, 135.11995161165422, -242.93958800506923, 1], [4, -16.602960422608, 123.18980320250863, -239.65891994291258, 1], [5, -0.44247739613195947, 113.02385738293168, -231.76997420896626, 1], [6, 6.809204148338432, 134.07091413914694, -230.28716347419896, 1], [7, 0, 0, 0, 1], [8, -48.371776991985904, 123.31286885680925, -240.76967875662422, 1], [9, -66.64139923979586, 114.70295808523608, -234.50880911155093, 1], [10, -68.83903742202392, 135.20439437454013, -233.52161589026323, 1], [11, 0, 0, 0, 1], [12, -23.7818044091193, 78.88958142468094, -238.52940038444356, 1], [13, -10.079523389762574, 47.3112369873381, -238.338837083887, 1], [14, 2.8885721775110884, 16.245201009150005, -241.47964417069707, 1], [15, 2.372244604020103, 13.252426968342926, -230.03150717922776, 1], [16, -38.42294020294071, 78.37934260182072, -238.5619634426494, 1], [17, -49.67502474306342, 47.66999775186275, -239.16027239512758, 1], [18, -64.81956187019402, 11.355041188724783, -243.78461541155795, 1], [19, -69.66456094586754, 5.395063028992505, -236.6325513608813, 1], [20, -31.538269342391683, 128.9469016593899, -243.20769787186603, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -31.676632, 78.609064, -242.141364, 1], [1, -31.67644151275924, 107.27348053662323, -242.96077045991586, 1], [2, -31.78692411419439, 129.0374536696879, -242.7100514680448, 1], [3, -31.80017586154134, 135.22086425339938, -242.34672121519372, 1], [4, -16.720269701261856, 123.31579904622353, -239.12664919476927, 1], [5, -0.5976206907830175, 113.24421231133077, -231.1488099406658, 1], [6, 6.287591158145123, 134.2728482985828, -229.76516280741086, 1], [7, 0, 0, 0, 1], [8, -48.57793451861362, 123.39198777495065, -240.2434122641162, 1], [9, -66.80857543234539, 114.8660291827372, -233.64518998906888, 1], [10, -69.00754144901231, 135.85933336556235, -232.7181011381729, 1], [11, 0, 0, 0, 1], [12, -23.917168254519716, 78.90312637273539, -238.66778509512073, 1], [13, -9.872362131873645, 47.51105867036631, -238.34641869638656, 1], [14, 3.682006105888883, 16.16696973326202, -241.57889546580518, 1], [15, 3.1479360026246015, 13.103483072999591, -230.1577530670084, 1], [16, -38.57599201488337, 78.36889779124903, -238.82085195514324, 1], [17, -50.98720524577425, 48.04518509945078, -238.83378650534732, 1], [18, -66.45511248772075, 12.229642482489858, -244.05171738264826, 1], [19, -71.7031812719952, 6.006784403217009, -237.3668805713784, 1], [20, -31.78692411419439, 129.0374536696879, -242.7100514680448, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -31.904373999999997, 78.63269999999999, -242.48704800000002, 1], [1, -32.041792114125265, 107.34195659689675, -242.8163520663677, 1], [2, -32.291423530766124, 129.13681273464235, -242.16324949076935, 1], [3, -32.34515737053537, 135.32848421015953, -241.68040754288734, 1], [4, -17.155983252796275, 123.45218251761023, -238.4927880534333, 1], [5, -1.0741216332895682, 113.41528081798931, -230.452282975191, 1], [6, 5.555969757419537, 134.29915466667097, -229.39288954227996, 1], [7, 0, 0, 0, 1], [8, -49.00687830623356, 123.52708131849808, -239.7095350014384, 1], [9, -67.23082870665007, 115.1046332183271, -232.66251623608653, 1], [10, -69.51359496615629, 136.52544032111842, -231.77022704817486, 1], [11, 0, 0, 0, 1], [12, -24.116733714489282, 78.95423163159792, -238.9681444026384, 1], [13, -9.657191650705137, 47.8796455961636, -238.52591931397032, 1], [14, 4.293556551994218, 17.005887270948907, -241.6578438853918, 1], [15, 3.71614309107217, 13.861200438342834, -230.2654064873906, 1], [16, -38.8098176768642, 78.33762138471995, -239.2142742327731, 1], [17, -52.580563976626316, 48.52015885869322, -238.6052419062289, 1], [18, -68.25910685406282, 13.256149983640206, -244.3729060231542, 1], [19, -73.09179241283013, 7.502552230692511, -236.96260224880047, 1], [20, -32.291423530766124, 129.13681273464235, -242.16324949076935, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -32.178788, 78.638544, -242.916716, 1], [1, -32.451225803334424, 107.38758331766834, -242.68032088651816, 1], [2, -32.804553396707604, 129.19325286749995, -241.59552838190106, 1], [3, -32.88879889929598, 135.3867730165906, -240.98858975175338, 1], [4, -17.719218268738857, 123.5627221590742, -237.78288363319555, 1], [5, -1.6450562483218576, 113.66017916257412, -229.51530579114586, 1], [6, 4.472622372583439, 133.58931837569523, -228.57748191458245, 1], [7, 0, 0, 0, 1], [8, -49.355208255958374, 123.7375312792336, -239.10548816557795, 1], [9, -67.6486177640723, 115.40090207257853, -231.63295161590773, 1], [10, -70.07355374865459, 137.5141992138678, -230.68892450473672, 1], [11, 0, 0, 0, 1], [12, -24.361726196943792, 78.99134604546185, -239.35999393783243, 1], [13, -9.343579147634568, 48.36963857268624, -238.81941274763216, 1], [14, 5.241349371496105, 17.805497887964385, -241.7966869551956, 1], [15, 4.6656755045929925, 14.575703501877605, -230.43708523524595, 1], [16, -39.0801017922423, 78.28581117082754, -239.68340365135967, 1], [17, -54.23322340718464, 49.054737282928, -238.43371691139288, 1], [18, -70.3531981404793, 13.620489456025666, -244.79454690527302, 1], [19, -74.68609684035737, 8.421841599345212, -237.1756250619, 1], [20, -32.804553396707604, 129.19325286749995, -241.59552838190106, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -32.510744, 78.602654, -243.36904399999997, 1], [1, -32.90051693011536, 107.36838171618157, -242.54646354963117, 1], [2, -33.32245322642583, 129.1615065428849, -241.02674437532843, 1], [3, -33.42493680258807, 135.35207770228402, -240.29760084517224, 1], [4, -18.334710057537194, 123.61552776055825, -237.08429247859434, 1], [5, -2.303108495945782, 113.74238123936458, -228.4652871476675, 1], [6, 3.6215544168679124, 133.5945458912112, -227.71591906864498, 1], [7, 0, 0, 0, 1], [8, -49.48451841827059, 123.84247165461991, -238.4745958600083, 1], [9, -68.06806520721254, 115.67032063455596, -230.64705598021865, 1], [10, -70.581779824167, 138.88725008182323, -229.57929387480024, 1], [11, 0, 0, 0, 1], [12, -24.655993100443617, 78.97972393567039, -239.77817423424577, 1], [13, -8.96691615481284, 48.92980890000325, -239.15422988292966, 1], [14, 6.367654915936001, 18.59274520473544, -241.98374259466658, 1], [15, 5.839718399902508, 15.274730522051795, -230.66219924359035, 1], [16, -39.42210021615872, 78.21089524627413, -240.17098796860475, 1], [17, -55.78985928214064, 49.55388651093865, -238.3016660946279, 1], [18, -72.18708516355277, 13.971965825881696, -245.01694448490062, 1], [19, -76.29125057600228, 9.016522375783765, -237.03264172512013, 1], [20, -33.32245322642583, 129.1615065428849, -241.02674437532843, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -33.03394, 78.47288, -243.92444, 1], [1, -33.46071419602444, 107.23871759791896, -242.51778096308192, 1], [2, -33.89192294688301, 129.00257234438814, -240.566059907376, 1], [3, -33.99596210051075, 135.18277129662204, -239.71546852504522, 1], [4, -18.996119743909574, 123.57928647527048, -236.45151760196123, 1], [5, -2.9472812598098805, 113.79482722294497, -227.43429009184555, 1], [6, 3.1064905822875435, 134.63362398527593, -226.70157680242508, 1], [7, 0, 0, 0, 1], [8, -50.024467165360306, 123.74500869620137, -237.91241250869552, 1], [9, -68.49464537145978, 115.80174510210342, -229.78994691728042, 1], [10, -71.06478535547923, 139.40055219220102, -228.58489618053642, 1], [11, 0, 0, 0, 1], [12, -25.14411649554295, 78.86029482078283, -240.29744633582263, 1], [13, -8.72939284286456, 49.421601664255505, -239.6196140912846, 1], [14, 7.535792433287771, 19.14463137061671, -242.34194867749466, 1], [15, 7.050798321125169, 15.738495866435093, -231.06074475324095, 1], [16, -39.953251636944294, 78.07494599641217, -240.76432517293503, 1], [17, -57.321922964997384, 49.93084249332209, -238.2823573186679, 1], [18, -73.68669062423795, 14.536059214044002, -245.12580420347018, 1], [19, -77.71858834723481, 9.6619946911392, -236.68062652810696, 1], [20, -33.89192294688301, 129.00257234438814, -240.566059907376, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -33.692848000000005, 78.29671, -244.527354, 1], [1, -34.22412986301386, 107.03445022879058, -242.52948379085507, 1], [2, -34.72128617446879, 128.74730319832244, -240.11401872555606, 1], [3, -34.84215727372626, 134.90941464020432, -239.12987080544002, 1], [4, -19.992123925624206, 123.46856406510305, -235.93254043478322, 1], [5, -4.077765525511932, 113.6076781418371, -226.51536164002334, 1], [6, 1.874550316994771, 134.69977449314095, -226.05228298314196, 1], [7, 0, 0, 0, 1], [8, -50.9528942332598, 123.56724105049283, -237.35290157646935, 1], [9, -69.14489355467431, 115.90068039220883, -228.9347369020887, 1], [10, -71.61791221497283, 139.03849165292482, -227.6102605990164, 1], [11, 0, 0, 0, 1], [12, -25.778586250267317, 78.71425488498852, -240.85398657852062, 1], [13, -8.596162067547944, 49.87797207940071, -240.14601179368927, 1], [14, 8.789420404361856, 19.424488291251397, -242.78934373176926, 1], [15, 8.34246459383761, 15.926029271039226, -231.55540741010628, 1], [16, -40.61289291886868, 77.880415122281, -241.41492179606098, 1], [17, -58.84914560363264, 50.215000788776614, -238.36857221128417, 1], [18, -75.04651203223742, 14.897355409961492, -245.274002728925, 1], [19, -79.05476471735004, 10.072613725699885, -236.4317542933815, 1], [20, -34.72128617446879, 128.74730319832244, -240.11401872555606, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.630206, 77.97444, -245.12037600000002, 1], [1, -35.251214233209986, 106.63513876725342, -242.47032746683175, 1], [2, -35.813212044041535, 128.25954894706706, -239.60020034336895, 1], [3, -35.953625301587316, 134.39351929476206, -238.48804010113585, 1], [4, -21.201353777794623, 123.1714508310639, -235.37429010606633, 1], [5, -5.226271978281341, 113.25720745005138, -225.57796275404684, 1], [6, 0.8920588302306527, 134.61584858741816, -224.52636241829143, 1], [7, 0, 0, 0, 1], [8, -52.13381624890686, 123.16882418436555, -236.7209731086624, 1], [9, -70.00721914397874, 115.6521352515854, -228.05725393204426, 1], [10, -72.61680543614601, 139.08441668251095, -226.50877242755823, 1], [11, 0, 0, 0, 1], [12, -26.709886758824737, 78.42421577699443, -241.40592305073253, 1], [13, -8.47059223559355, 50.31418743504162, -240.57768301280723, 1], [14, 10.486260698894306, 19.757495491463963, -243.22320650924794, 1], [15, 10.135939327196409, 16.150931560947946, -232.04507964731545, 1], [16, -41.55679394872394, 77.5481614547397, -242.04583911897436, 1], [17, -60.57720901320595, 50.38412475620157, -238.32662517055672, 1], [18, -76.24380844541511, 15.141316718380658, -245.14221908284247, 1], [19, -80.23269931051203, 10.379338429305562, -235.88495196358207, 1], [20, -35.813212044041535, 128.25954894706706, -239.60020034336895, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
