[[0, -11.05113, 92.02135, -242.47491, 1], [1, -9.469412567293173, 125.22922904066107, -244.48767440409554, 1], [2, -8.25195881219196, 150.21876354855397, -245.33629867396445, 1], [3, -7.9003906575326655, 157.29860879992515, -245.34026057581164, 1], [4, 11.481061623203704, 144.40926830419775, -242.445590543165, 1], [5, 20.998431243603402, 116.97329529944734, -248.2101483451391, 1], [6, 23.874344375613646, 90.89792509616946, -240.2098341601999, 1], [7, 0, 0, 0, 1], [8, -28.241655556364304, 143.8516668847987, -243.36846785536622, 1], [9, -36.15932558554818, 116.49109097571669, -250.2465770935453, 1], [10, -39.75662312904088, 94.45407220979739, -243.3035829849347, 1], [11, 0, 0, 0, 1], [12, -2.644778077499307, 91.49050566050018, -238.8475443143281, 1], [13, -0.7718155497264774, 49.235946268599854, -243.891057826001, 1], [14, 0.3988803320746639, 11.926740545549706, -249.01971871652165, 1], [15, 1.2925786242087594, 3.9953954373534177, -242.0546468888283, 1], [16, -19.12808978258321, 92.17641492227703, -238.8470546689521, 1], [17, -21.543451846087123, 50.654329513375124, -244.5468485265088, 1], [18, -25.515486074919387, 12.870819976256811, -250.81273200336776, 1], [19, -27.827789033191475, 3.7122422482482254, -243.53202660879978, 1], [20, -8.25195881219196, 150.21876354855397, -245.33629867396445, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.943730000000002, 92.02204333333334, -242.47584666666668, 1], [1, -9.397121287396608, 125.24642693847929, -244.47091240608154, 1], [2, -8.20358450493061, 150.2475798405863, -245.30805211144286, 1], [3, -7.859281002753006, 157.3277831786687, -245.30871331865075, 1], [4, 11.496379632688061, 144.41738829111014, -242.36916184914725, 1], [5, 20.959007274080438, 117.00746489967683, -248.298139384852, 1], [6, 23.86042989659393, 90.97258551354764, -240.3056240513996, 1], [7, 0, 0, 0, 1], [8, -28.18275077497536, 143.89654910185567, -243.51240499004965, 1], [9, -38.25906795079107, 117.74516987866842, -250.48659608812616, 1], [10, -46.30441709385611, 97.72249595453758, -244.24426641036766, 1], [11, 0, 0, 0, 1], [12, -2.528414356334194, 91.49042862600169, -238.87718190574495, 1], [13, -0.7580427436489876, 49.31348413968536, -243.89269872175592, 1], [14, 0.40677584260850463, 11.936802682658275, -248.99969579543324, 1], [15, 1.2118231185970507, 4.068497307591828, -241.9766830809067, 1], [16, -19.026813415388112, 92.17732860916891, -238.82085703566943, 1], [17, -21.579441724731037, 50.71035262783998, -244.54041642651782, 1], [18, -25.628834543602533, 12.862123525191826, -250.872861993345, 1], [19, -27.727012627014492, 3.750758645452894, -243.58845446477224, 1], [20, -8.20358450493061, 150.2475798405863, -245.30805211144286, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.825648000000001, 92.03554800000002, -242.45976000000002, 1], [1, -9.325975006475957, 125.2588394295338, -244.4374054080957, 1], [2, -8.1594565834655, 150.26359947984585, -245.26817974402996, 1], [3, -7.822709507813518, 157.3441661809839, -245.2670638700863, 1], [4, 11.511334773721426, 144.40892034135, -242.32215829391419, 1], [5, 20.974007931544612, 117.03723729532334, -248.38752839661566, 1], [6, 23.830814692070714, 91.0481596169652, -240.36939254265914, 1], [7, 0, 0, 0, 1], [8, -28.18936214961986, 143.96012571189814, -243.66405216469468, 1], [9, -40.59029335212096, 119.31818831557749, -250.50614999405758, 1], [10, -51.29802703718859, 100.86336270913353, -244.0731859845186, 1], [11, 0, 0, 0, 1], [12, -2.4129816281500833, 91.50912828025038, -238.8854217132381, 1], [13, -0.7373949469682679, 49.36572804031882, -243.89140499315255, 1], [14, 0.42381425073411116, 11.954632283926266, -248.99775786913932, 1], [15, 1.2114640531153218, 4.0925968152770755, -241.95526063001975, 1], [16, -18.90449295741222, 92.18410328413225, -238.78339698219077, 1], [17, -21.576683749043887, 50.73900358922788, -244.530882138171, 1], [18, -25.674211807632414, 12.816573410944514, -250.90931409736496, 1], [19, -27.722481152956828, 3.7546016255583456, -243.60723439750072, 1], [20, -8.1594565834655, 150.26359947984585, -245.26817974402996, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.713747999999999, 92.054728, -242.447224, 1], [1, -9.23985779573072, 125.2800535077316, -244.4014171905613, 1], [2, -8.092951223859233, 150.28743503746364, -245.21981977997754, 1], [3, -7.762177194612931, 157.36800358947278, -245.21523702544008, 1], [4, 11.558237706753, 144.41068183005402, -242.34156291760726, 1], [5, 21.0334682257661, 117.05751185894415, -248.4424792304357, 1], [6, 23.839710942592134, 91.07739383539793, -240.418441178571, 1], [7, 0, 0, 0, 1], [8, -28.207111085805245, 144.14180343942783, -243.85175653857283, 1], [9, -42.94695979246784, 121.06212982512535, -250.23804096352222, 1], [10, -56.02200844386061, 104.7120507049789, -243.45011214162676, 1], [11, 0, 0, 0, 1], [12, -2.3066761459263407, 91.5291162597607, -238.88396228739157, 1], [13, -0.7100272746207068, 49.41441621675415, -243.8784231440593, 1], [14, 0.4550123291813253, 11.97930943128128, -248.98042739939035, 1], [15, 1.238622951035325, 4.118861769947437, -241.92693322421837, 1], [16, -18.798725794672745, 92.20171537438891, -238.76200148789863, 1], [17, -21.573882964439402, 50.77127877337315, -244.495435649154, 1], [18, -25.71399940507346, 12.739512170276896, -250.91321275955443, 1], [19, -27.726923411730834, 3.7694176152480345, -243.59086592486815, 1], [20, -8.092951223859233, 150.28743503746364, -245.21981977997754, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.600532000000001, 92.101062, -242.44899800000002, 1], [1, -9.132648266979231, 125.31152898331403, -244.36800493531777, 1], [2, -7.991993239391877, 150.31245521382823, -245.164902609021, 1], [3, -7.6631376328084055, 157.3908541388852, -245.1542313375475, 1], [4, 11.635523198015802, 144.41871995429872, -242.42971212482325, 1], [5, 21.13583552793805, 117.06614704520327, -248.48932048431885, 1], [6, 23.965984677705134, 91.08479079572285, -240.50238734893193, 1], [7, 0, 0, 0, 1], [8, -28.207796764362957, 144.40279714477094, -244.0681940139346, 1], [9, -45.39434588204652, 123.444118776816, -249.54216210706267, 1], [10, -60.6428976438535, 109.30733079827624, -242.35100071854805, 1], [11, 0, 0, 0, 1], [12, -2.208779349920208, 91.56771558650905, -238.88081041801905, 1], [13, -0.6378131578144675, 49.44141932983135, -243.87238749580385, 1], [14, 0.5419041378356577, 12.007269294075051, -248.97424567544923, 1], [15, 1.3199258956279243, 4.137226877950079, -241.92389444426425, 1], [16, -18.68519439254913, 92.25472726856259, -238.77721653037366, 1], [17, -21.521531395148493, 50.812155611681106, -244.4565861793271, 1], [18, -25.69571768352519, 12.66029217942895, -250.89814089339362, 1], [19, -27.706870850755333, 3.77984515486286, -243.5508113661156, 1], [20, -7.991993239391877, 150.31245521382823, -245.164902609021, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.487304, 92.182498, -242.47814200000002, 1], [1, -9.028627799698786, 125.36057070619981, -244.36815188010476, 1], [2, -7.897913161831794, 150.34478687686635, -245.14562770142842, 1], [3, -7.572283091430843, 157.41951258383656, -245.129513681398, 1], [4, 11.696893449073453, 144.44072902517058, -242.5503695494859, 1], [5, 21.2027442302249, 117.0736055517126, -248.54877008122128, 1], [6, 24.079921542942465, 91.07300072514774, -240.5849474714255, 1], [7, 0, 0, 0, 1], [8, -28.201133196244264, 144.65946062681093, -244.28594576551646, 1], [9, -47.724129513776575, 126.14000648222083, -249.18049075597062, 1], [10, -64.79422505089687, 114.55595058713944, -241.6624651345538, 1], [11, 0, 0, 0, 1], [12, -2.1051509504606702, 91.6414732321118, -238.91165097224822, 1], [13, -0.5556126643902382, 49.48831294769058, -243.89656782837923, 1], [14, 0.6386085970189306, 12.036065983943878, -249.0014216023305, 1], [15, 1.405758780101117, 4.170661029505801, -241.968487021709, 1], [16, -18.557737055119343, 92.3471845137312, -238.8174269572227, 1], [17, -21.449253311068382, 50.86718170872237, -244.45278299553496, 1], [18, -25.65047452850745, 12.600460743003651, -250.92096679023842, 1], [19, -27.676368322199778, 3.748260445398186, -243.55449206812767, 1], [20, -7.897913161831794, 150.34478687686635, -245.14562770142842, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.390964, 92.26628000000001, -242.50541200000004, 1], [1, -8.935301998781114, 125.41478121437493, -244.37280241108382, 1], [2, -7.811138581412867, 150.38145172380598, -245.1341076285872, 1], [3, -7.487470198425822, 157.4519093054873, -245.1135277922467, 1], [4, 11.754284569558939, 144.47380055300394, -242.67171252884927, 1], [5, 21.265285098162618, 117.09100956408203, -248.61083234415977, 1], [6, 24.22320137691337, 91.06666350458293, -240.66517630491424, 1], [7, 0, 0, 0, 1], [8, -28.227581935493923, 145.00532085040928, -244.50881313311098, 1], [9, -49.777552902898904, 128.8282338082205, -248.77404437316287, 1], [10, -68.13402904876611, 119.7687461623868, -240.98234649575826, 1], [11, 0, 0, 0, 1], [12, -2.014744534688278, 91.7169914337243, -238.9401761802232, 1], [13, -0.4781116451940939, 49.534570363340556, -243.9145040960561, 1], [14, 0.7274059570268439, 12.077789709964975, -249.02513164510412, 1], [15, 1.4777894581938973, 4.20516763682654, -241.99591889997072, 1], [16, -18.451159379523908, 92.44427057511014, -238.85612359146975, 1], [17, -21.391376263807693, 50.92530281248254, -244.44897273051208, 1], [18, -25.618661180785303, 12.536045041795944, -250.93720357929303, 1], [19, -27.65923403699537, 3.714435792563055, -243.57116255974614, 1], [20, -7.811138581412867, 150.38145172380598, -245.1341076285872, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.304458, 92.355838, -242.53012800000002, 1], [1, -8.847215092150137, 125.47399980200993, -244.37704623786797, 1], [2, -7.726504302019553, 150.41990353368533, -245.12343245105814, 1], [3, -7.404172305872908, 157.48437152156575, -245.09897852350218, 1], [4, 11.804188923101346, 144.50429916225073, -242.7545205115552, 1], [5, 21.322890653211793, 117.11323828920851, -248.6731980615648, 1], [6, 24.375986755751867, 91.06275350880054, -240.73605972477668, 1], [7, 0, 0, 0, 1], [8, -28.24678818601724, 145.33720659823422, -244.67960269269796, 1], [9, -50.80449430475874, 131.94806206066082, -248.23068916481841, 1], [10, -71.14625839926431, 125.0783917855611, -239.96580229033313, 1], [11, 0, 0, 0, 1], [12, -1.935423184761616, 91.79676390817855, -238.96189180161826, 1], [13, -0.394270239081721, 49.59632816927911, -243.92161009392333, 1], [14, 0.8240262764954547, 12.126022832156657, -249.04104728720628, 1], [15, 1.5688475623113782, 4.231797033621313, -242.020713379055, 1], [16, -18.358168710590473, 92.54553678345754, -238.89432383356544, 1], [17, -21.331281374057507, 51.00129756050046, -244.43447843550967, 1], [18, -25.57818573519748, 12.510834874560913, -250.93946909873668, 1], [19, -27.63638604721312, 3.7072698053173045, -243.56651609315549, 1], [20, -7.726504302019553, 150.41990353368533, -245.12343245105814, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.22165, 92.475338, -242.568864, 1], [1, -8.764500679783506, 125.54279519715769, -244.39333653158303, 1], [2, -7.64743073383736, 150.45848246544688, -245.12407407191623, 1], [3, -7.3268026019858965, 157.5151633661266, -245.09574433715596, 1], [4, 11.849724613475034, 144.52467608281952, -242.84269430598897, 1], [5, 21.3692102608546, 117.12512473458314, -248.7622108832777, 1], [6, 24.52624819483626, 91.0734268159129, -240.79792998337157, 1], [7, 0, 0, 0, 1], [8, -28.31862995938286, 145.87675461595188, -244.89287320423716, 1], [9, -51.46739240040149, 135.02375241008738, -247.81489956596994, 1], [10, -73.11675932711128, 130.4123727905112, -239.26879726794155, 1], [11, 0, 0, 0, 1], [12, -1.856995326246338, 91.90498346178076, -239.00341288826397, 1], [13, -0.296183904252729, 49.66972186279046, -243.9323051014306, 1], [14, 0.9495037181488266, 12.15903740823088, -249.06687354440828, 1], [15, 1.7033000728279486, 4.249619238310259, -242.05483010289439, 1], [16, -18.26031946820472, 92.67609455352823, -238.9411476029341, 1], [17, -21.260217508977433, 51.08059911268258, -244.42957004754896, 1], [18, -25.522427229968457, 12.527393917758843, -250.9459539007193, 1], [19, -27.600096773799134, 3.7135642965450764, -243.55588569199963, 1], [20, -7.64743073383736, 150.45848246544688, -245.12407407191623, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.159234000000001, 92.58725399999999, -242.584978, 1], [1, -8.7045732621739, 125.6050437293174, -244.3880514316895, 1], [2, -7.59161416484284, 150.4917851210389, -245.10335506053696, 1], [3, -7.272915513442335, 157.54090783758633, -245.07090766380995, 1], [4, 11.885507429527877, 144.53278133309675, -242.90196866123233, 1], [5, 21.403255064786244, 117.12257066452284, -248.80276082861585, 1], [6, 24.642669780294305, 91.08495609482048, -240.80311603847835, 1], [7, 0, 0, 0, 1], [8, -28.42500229175173, 146.35978271920916, -245.05437628214085, 1], [9, -52.38931995201866, 137.6943826837716, -247.58874455989633, 1], [10, -74.45815694264734, 135.54128626687606, -239.08956309161675, 1], [11, 0, 0, 0, 1], [12, -1.799213935091693, 92.00721677157885, -239.02306820669247, 1], [13, -0.21880458982568785, 49.73980375003023, -243.92077619267667, 1], [14, 1.051029862267508, 12.196412956158738, -249.06562814919815, 1], [15, 1.8162768795418476, 4.271292894087713, -242.0410306122063, 1], [16, -18.192723417416836, 92.79407234422054, -238.95760232083998, 1], [17, -21.214831505886952, 51.129897011535824, -244.40801233953087, 1], [18, -25.492547935225893, 12.52714173213667, -250.93135500148946, 1], [19, -27.58841208814265, 3.7035782967440767, -243.53464258879413, 1], [20, -7.59161416484284, 150.4917851210389, -245.10335506053696, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -10.108740000000001, 92.70067399999999, -242.602184, 1], [1, -8.66245474090092, 125.6648034374557, -244.38179509439152, 1], [2, -7.558335397807216, 150.51940950156765, -245.08037291766652, 1], [3, -7.243557938133623, 157.5601108791219, -245.04328969084986, 1], [4, 11.900398358310744, 144.5323471263415, -242.9435926279223, 1], [5, 21.418662444823177, 117.11607074794424, -248.82858901783453, 1], [6, 24.73827975190123, 91.1150355642871, -240.79741459944643, 1], [7, 0, 0, 0, 1], [8, -28.543364863160782, 146.80786152476128, -245.1932911542165, 1], [9, -52.84551325689754, 140.34257557595535, -247.4313921286746, 1], [10, -75.04790715149427, 140.55150854344149, -239.03414223340963, 1], [11, 0, 0, 0, 1], [12, -1.7525791747885595, 92.11500817081877, -239.04496180683984, 1], [13, -0.1505967118124958, 49.79855556388755, -243.91468851064738, 1], [14, 1.140029891499301, 12.238638172791127, -249.06113130431763, 1], [15, 1.9141575130595831, 4.294927813674907, -242.02655089102052, 1], [16, -18.133742018251596, 92.9076662180104, -238.97009264140934, 1], [17, -21.1767702323926, 51.18141638505211, -244.38848541145404, 1], [18, -25.471058183032433, 12.531353799796705, -250.91650257330292, 1], [19, -27.578745499285084, 3.708370273775037, -243.53383104450376, 1], [20, -7.558335397807216, 150.51940950156765, -245.08037291766652, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
