[['2, k, 0', [449.883, 213.472, 1.0]], ['2, k, 1', [451.319, 241.318, 1.0]], ['2, k, 2', [420.515, 241.289, 1.0]], ['2, k, 3', [383.819, 261.889, 1.0]], ['2, k, 4', [405.822, 292.777, 1.0]], ['2, k, 5', [477.838, 241.311, 1.0]], ['2, k, 6', [513.064, 263.36, 1.0]], ['2, k, 7', [490.989, 289.853, 1.0]], ['2, k, 8', [451.301, 333.866, 1.0]], ['2, k, 9', [430.814, 333.841, 1.0]], ['2, k, 10', [429.35, 405.878, 1.0]], ['2, k, 11', [426.411, 476.361, 1.0]], ['2, k, 12', [466.044, 333.884, 1.0]], ['2, k, 13', [463.085, 408.802, 1.0]], ['2, k, 14', [463.174, 476.313, 1.0]], ['2, k, 15', [442.568, 209.023, 1.0]], ['2, k, 16', [454.311, 207.552, 1.0]], ['2, k, 17', [438.151, 213.419, 1.0]], ['2, k, 18', [463.136, 209.069, 1.0]], ['2, k, 19', [464.63, 499.881, 1.0]], ['2, k, 20', [474.856, 498.314, 1.0]], ['2, k, 21', [461.634, 482.186, 1.0]], ['2, k, 22', [421.985, 501.317, 1.0]], ['2, k, 23', [414.667, 498.408, 1.0]], ['2, k, 24', [427.91, 485.123, 1.0]]]
[['2, k, 0', [449.863, 213.466, 1.0]], ['2, k, 1', [451.316, 241.321, 1.0]], ['2, k, 2', [420.511, 241.29, 1.0]], ['2, k, 3', [383.813, 261.886, 1.0]], ['2, k, 4', [405.818, 292.742, 1.0]], ['2, k, 5', [477.839, 241.314, 1.0]], ['2, k, 6', [513.065, 263.355, 1.0]], ['2, k, 7', [489.592, 289.859, 1.0]], ['2, k, 8', [451.303, 333.871, 1.0]], ['2, k, 9', [430.819, 333.84, 1.0]], ['2, k, 10', [429.347, 405.876, 1.0]], ['2, k, 11', [426.415, 476.367, 1.0]], ['2, k, 12', [466.049, 333.897, 1.0]], ['2, k, 13', [463.082, 408.784, 1.0]], ['2, k, 14', [463.177, 476.307, 1.0]], ['2, k, 15', [442.552, 209.035, 1.0]], ['2, k, 16', [454.302, 206.166, 1.0]], ['2, k, 17', [438.142, 213.426, 1.0]], ['2, k, 18', [463.123, 209.059, 1.0]], ['2, k, 19', [464.62, 499.861, 1.0]], ['2, k, 20', [474.852, 498.303, 1.0]], ['2, k, 21', [461.645, 482.181, 1.0]], ['2, k, 22', [421.992, 501.311, 1.0]], ['2, k, 23', [414.673, 498.404, 1.0]], ['2, k, 24', [427.913, 485.126, 1.0]]]
[['2, k, 0', [448.445, 214.883, 1.0]], ['2, k, 1', [451.32, 241.312, 1.0]], ['2, k, 2', [420.509, 241.286, 1.0]], ['2, k, 3', [383.8, 261.882, 1.0]], ['2, k, 4', [405.843, 291.31, 1.0]], ['2, k, 5', [477.839, 241.302, 1.0]], ['2, k, 6', [513.058, 263.385, 1.0]], ['2, k, 7', [489.588, 289.864, 1.0]], ['2, k, 8', [451.303, 333.873, 1.0]], ['2, k, 9', [430.814, 333.844, 1.0]], ['2, k, 10', [429.344, 405.875, 1.0]], ['2, k, 11', [426.415, 476.368, 1.0]], ['2, k, 12', [466.054, 333.895, 1.0]], ['2, k, 13', [463.089, 408.789, 1.0]], ['2, k, 14', [463.176, 476.309, 1.0]], ['2, k, 15', [442.54, 207.601, 1.0]], ['2, k, 16', [454.287, 206.152, 1.0]], ['2, k, 17', [438.115, 211.972, 1.0]], ['2, k, 18', [463.148, 209.063, 1.0]], ['2, k, 19', [464.62, 499.864, 1.0]], ['2, k, 20', [474.849, 498.305, 1.0]], ['2, k, 21', [461.643, 482.184, 1.0]], ['2, k, 22', [421.991, 501.313, 1.0]], ['2, k, 23', [414.672, 498.405, 1.0]], ['2, k, 24', [427.913, 485.127, 1.0]]]
[['2, k, 0', [446.97, 213.462, 1.0]], ['2, k, 1', [451.314, 241.311, 1.0]], ['2, k, 2', [420.502, 241.285, 1.0]], ['2, k, 3', [383.79, 261.895, 1.0]], ['2, k, 4', [405.883, 292.733, 1.0]], ['2, k, 5', [477.836, 241.301, 1.0]], ['2, k, 6', [513.076, 263.392, 1.0]], ['2, k, 7', [489.582, 289.873, 1.0]], ['2, k, 8', [451.306, 333.869, 1.0]], ['2, k, 9', [430.821, 333.837, 1.0]], ['2, k, 10', [429.348, 405.87, 1.0]], ['2, k, 11', [426.415, 476.369, 1.0]], ['2, k, 12', [466.055, 333.89, 1.0]], ['2, k, 13', [463.095, 408.786, 1.0]], ['2, k, 14', [463.176, 476.309, 1.0]], ['2, k, 15', [441.115, 207.597, 1.0]], ['2, k, 16', [452.858, 206.14, 1.0]], ['2, k, 17', [438.103, 211.974, 1.0]], ['2, k, 18', [463.128, 209.045, 1.0]], ['2, k, 19', [464.62, 499.866, 1.0]], ['2, k, 20', [474.851, 498.307, 1.0]], ['2, k, 21', [461.641, 482.184, 1.0]], ['2, k, 22', [421.998, 501.313, 1.0]], ['2, k, 23', [416.038, 498.405, 1.0]], ['2, k, 24', [427.911, 485.131, 1.0]]]
[['2, k, 0', [446.956, 213.434, 1.0]], ['2, k, 1', [451.317, 241.302, 1.0]], ['2, k, 2', [420.515, 239.949, 1.0]], ['2, k, 3', [383.79, 261.907, 1.0]], ['2, k, 4', [405.909, 292.758, 1.0]], ['2, k, 5', [477.822, 241.29, 1.0]], ['2, k, 6', [513.07, 263.397, 1.0]], ['2, k, 7', [489.585, 291.277, 1.0]], ['2, k, 8', [451.308, 333.857, 1.0]], ['2, k, 9', [430.828, 333.825, 1.0]], ['2, k, 10', [429.347, 405.867, 1.0]], ['2, k, 11', [426.416, 476.367, 1.0]], ['2, k, 12', [466.055, 333.877, 1.0]], ['2, k, 13', [463.096, 408.786, 1.0]], ['2, k, 14', [463.179, 476.318, 1.0]], ['2, k, 15', [441.105, 207.555, 1.0]], ['2, k, 16', [452.846, 206.111, 1.0]], ['2, k, 17', [436.693, 210.515, 1.0]], ['2, k, 18', [463.128, 209.024, 1.0]], ['2, k, 19', [464.623, 499.876, 1.0]], ['2, k, 20', [474.852, 498.317, 1.0]], ['2, k, 21', [461.64, 482.193, 1.0]], ['2, k, 22', [421.994, 501.317, 1.0]], ['2, k, 23', [414.673, 498.408, 1.0]], ['2, k, 24', [427.913, 485.128, 1.0]]]
[['2, k, 0', [448.406, 212.003, 1.0]], ['2, k, 1', [451.331, 241.294, 1.0]], ['2, k, 2', [420.527, 239.943, 1.0]], ['2, k, 3', [383.786, 261.908, 1.0]], ['2, k, 4', [407.275, 294.212, 1.0]], ['2, k, 5', [477.837, 239.952, 1.0]], ['2, k, 6', [513.075, 263.403, 1.0]], ['2, k, 7', [490.989, 291.275, 1.0]], ['2, k, 8', [451.312, 333.854, 1.0]], ['2, k, 9', [430.824, 333.825, 1.0]], ['2, k, 10', [429.351, 405.869, 1.0]], ['2, k, 11', [426.415, 476.37, 1.0]], ['2, k, 12', [466.068, 333.872, 1.0]], ['2, k, 13', [463.098, 408.779, 1.0]], ['2, k, 14', [463.176, 476.321, 1.0]], ['2, k, 15', [441.132, 206.147, 1.0]], ['2, k, 16', [452.865, 206.097, 1.0]], ['2, k, 17', [438.12, 210.489, 1.0]], ['2, k, 18', [463.151, 207.618, 1.0]], ['2, k, 19', [464.624, 499.871, 1.0]], ['2, k, 20', [474.851, 498.313, 1.0]], ['2, k, 21', [461.634, 482.199, 1.0]], ['2, k, 22', [421.993, 501.317, 1.0]], ['2, k, 23', [414.672, 498.408, 1.0]], ['2, k, 24', [427.911, 485.133, 1.0]]]
[['2, k, 0', [446.963, 211.993, 1.0]], ['2, k, 1', [451.33, 241.295, 1.0]], ['2, k, 2', [420.53, 239.937, 1.0]], ['2, k, 3', [383.788, 261.908, 1.0]], ['2, k, 4', [407.291, 294.233, 1.0]], ['2, k, 5', [477.84, 241.289, 1.0]], ['2, k, 6', [513.078, 263.415, 1.0]], ['2, k, 7', [489.605, 291.288, 1.0]], ['2, k, 8', [451.31, 333.864, 1.0]], ['2, k, 9', [430.82, 333.836, 1.0]], ['2, k, 10', [429.35, 405.872, 1.0]], ['2, k, 11', [426.414, 476.368, 1.0]], ['2, k, 12', [466.067, 333.884, 1.0]], ['2, k, 13', [463.096, 408.779, 1.0]], ['2, k, 14', [463.175, 476.318, 1.0]], ['2, k, 15', [441.115, 206.144, 1.0]], ['2, k, 16', [452.852, 206.093, 1.0]], ['2, k, 17', [438.122, 210.489, 1.0]], ['2, k, 18', [463.144, 207.613, 1.0]], ['2, k, 19', [464.621, 499.867, 1.0]], ['2, k, 20', [474.846, 498.311, 1.0]], ['2, k, 21', [461.634, 482.192, 1.0]], ['2, k, 22', [421.991, 501.31, 1.0]], ['2, k, 23', [414.67, 498.403, 1.0]], ['2, k, 24', [427.911, 485.13, 1.0]]]
[['2, k, 0', [446.96, 211.987, 1.0]], ['2, k, 1', [451.333, 241.294, 1.0]], ['2, k, 2', [420.532, 239.942, 1.0]], ['2, k, 3', [383.79, 261.909, 1.0]], ['2, k, 4', [407.294, 294.211, 1.0]], ['2, k, 5', [477.84, 241.286, 1.0]], ['2, k, 6', [513.073, 263.428, 1.0]], ['2, k, 7', [489.59, 291.287, 1.0]], ['2, k, 8', [451.308, 333.868, 1.0]], ['2, k, 9', [430.813, 333.84, 1.0]], ['2, k, 10', [429.351, 405.873, 1.0]], ['2, k, 11', [426.416, 476.363, 1.0]], ['2, k, 12', [466.07, 333.891, 1.0]], ['2, k, 13', [463.096, 408.775, 1.0]], ['2, k, 14', [463.176, 476.317, 1.0]], ['2, k, 15', [441.112, 206.123, 1.0]], ['2, k, 16', [452.844, 206.081, 1.0]], ['2, k, 17', [436.699, 209.059, 1.0]], ['2, k, 18', [463.145, 207.604, 1.0]], ['2, k, 19', [464.623, 499.868, 1.0]], ['2, k, 20', [474.847, 498.31, 1.0]], ['2, k, 21', [461.634, 482.189, 1.0]], ['2, k, 22', [421.99, 501.31, 1.0]], ['2, k, 23', [414.672, 498.403, 1.0]], ['2, k, 24', [427.913, 485.126, 1.0]]]
[['2, k, 0', [448.433, 210.538, 1.0]], ['2, k, 1', [451.345, 241.29, 1.0]], ['2, k, 2', [420.534, 239.936, 1.0]], ['2, k, 3', [383.795, 261.904, 1.0]], ['2, k, 4', [407.295, 294.21, 1.0]], ['2, k, 5', [479.243, 241.295, 1.0]], ['2, k, 6', [513.085, 263.438, 1.0]], ['2, k, 7', [489.591, 291.287, 1.0]], ['2, k, 8', [451.309, 333.864, 1.0]], ['2, k, 9', [430.815, 333.835, 1.0]], ['2, k, 10', [429.358, 405.872, 1.0]], ['2, k, 11', [426.415, 476.364, 1.0]], ['2, k, 12', [466.068, 333.887, 1.0]], ['2, k, 13', [463.097, 408.771, 1.0]], ['2, k, 14', [463.178, 476.317, 1.0]], ['2, k, 15', [442.538, 206.083, 1.0]], ['2, k, 16', [452.871, 206.059, 1.0]], ['2, k, 17', [436.682, 207.603, 1.0]], ['2, k, 18', [464.545, 207.585, 1.0]], ['2, k, 19', [464.626, 499.873, 1.0]], ['2, k, 20', [474.852, 498.314, 1.0]], ['2, k, 21', [461.636, 482.19, 1.0]], ['2, k, 22', [421.991, 501.31, 1.0]], ['2, k, 23', [414.672, 498.404, 1.0]], ['2, k, 24', [427.911, 485.128, 1.0]]]
[['2, k, 0', [451.309, 209.065, 1.0]], ['2, k, 1', [451.351, 239.941, 1.0]], ['2, k, 2', [420.536, 239.936, 1.0]], ['2, k, 3', [383.797, 261.91, 1.0]], ['2, k, 4', [407.304, 294.212, 1.0]], ['2, k, 5', [479.254, 241.284, 1.0]], ['2, k, 6', [513.079, 264.789, 1.0]], ['2, k, 7', [489.562, 291.306, 1.0]], ['2, k, 8', [451.31, 333.866, 1.0]], ['2, k, 9', [430.811, 333.836, 1.0]], ['2, k, 10', [429.36, 405.878, 1.0]], ['2, k, 11', [426.415, 476.364, 1.0]], ['2, k, 12', [466.072, 333.89, 1.0]], ['2, k, 13', [463.098, 408.78, 1.0]], ['2, k, 14', [463.178, 476.318, 1.0]], ['2, k, 15', [444.003, 204.652, 1.0]], ['2, k, 16', [454.323, 204.656, 1.0]], ['2, k, 17', [436.682, 206.168, 1.0]], ['2, k, 18', [464.581, 206.165, 1.0]], ['2, k, 19', [464.626, 499.873, 1.0]], ['2, k, 20', [474.852, 498.314, 1.0]], ['2, k, 21', [461.636, 482.192, 1.0]], ['2, k, 22', [421.989, 501.31, 1.0]], ['2, k, 23', [414.671, 498.403, 1.0]], ['2, k, 24', [427.911, 485.128, 1.0]]]
[['2, k, 0', [451.308, 209.065, 1.0]], ['2, k, 1', [451.359, 239.935, 1.0]], ['2, k, 2', [420.549, 239.93, 1.0]], ['2, k, 3', [383.799, 261.909, 1.0]], ['2, k, 4', [407.298, 294.212, 1.0]], ['2, k, 5', [479.253, 239.943, 1.0]], ['2, k, 6', [513.093, 264.799, 1.0]], ['2, k, 7', [489.549, 291.32, 1.0]], ['2, k, 8', [451.313, 333.863, 1.0]], ['2, k, 9', [430.813, 333.833, 1.0]], ['2, k, 10', [429.363, 405.88, 1.0]], ['2, k, 11', [426.414, 476.364, 1.0]], ['2, k, 12', [466.078, 333.887, 1.0]], ['2, k, 13', [463.096, 408.782, 1.0]], ['2, k, 14', [463.177, 476.317, 1.0]], ['2, k, 15', [444.009, 204.654, 1.0]], ['2, k, 16', [454.325, 204.658, 1.0]], ['2, k, 17', [438.097, 206.168, 1.0]], ['2, k, 18', [464.587, 206.164, 1.0]], ['2, k, 19', [464.626, 499.871, 1.0]], ['2, k, 20', [474.85, 498.311, 1.0]], ['2, k, 21', [461.634, 482.19, 1.0]], ['2, k, 22', [421.987, 501.309, 1.0]], ['2, k, 23', [414.669, 498.401, 1.0]], ['2, k, 24', [427.909, 485.127, 1.0]]]
