[[0, -0.05314129, -0.2353838, 2.035165, 1], [1, -0.05597899, 0.09244806, 2.060869, 1], [2, -0.05878924, 0.4079519, 2.071046, 1], [3, -0.07566403, 0.5473151, 2.077297, 1], [4, -0.2439657, 0.2897921, 2.054998, 1], [5, -0.3076933, 0.02367352, 2.072261, 1], [6, -0.3204027, -0.1741907, 2.025131, 1], [7, -0.3263059, -0.2081338, 2.000738, 1], [8, 0.1196307, 0.290685, 2.010189, 1], [9, 0.1915939, 0.03052518, 1.994764, 1], [10, 0.2022974, -0.1730226, 1.935098, 1], [11, 0.2058509, -0.2261699, 1.93487, 1], [12, -0.1249245, -0.2305042, 2.005171, 1], [13, -0.1677358, -0.5607851, 2.029481, 1], [14, -0.1648588, -0.8612603, 2.054902, 1], [15, -0.1855239, -0.9065047, 1.976831, 1], [16, 0.02004911, -0.2312344, 1.986506, 1], [17, 0.09997629, -0.5911833, 2.037854, 1], [18, 0.1201506, -0.8762012, 2.067483, 1], [19, 0.1284883, -0.9147078, 1.984841, 1], [20, -0.05807691, 0.3307258, 2.070994, 1], [21, -0.3302167, -0.2683607, 1.984226, 1], [22, -0.2836915, -0.2083796, 1.988412, 1], [23, 0.2047298, -0.2818383, 1.93184, 1], [24, 0.1665366, -0.2204551, 1.926956, 1]]
[[0, -0.0501493, -0.235163, 2.029398, 1], [1, -0.05554043, 0.09227675, 2.053889, 1], [2, -0.06090683, 0.4073678, 2.063004, 1], [3, -0.07386933, 0.5473546, 2.068064, 1], [4, -0.2435152, 0.290582, 2.037784, 1], [5, -0.3085857, 0.02684705, 2.051085, 1], [6, -0.3192696, -0.1708949, 2.002294, 1], [7, -0.3245519, -0.2057897, 1.977201, 1], [8, 0.121926, 0.2899266, 2.010904, 1], [9, 0.1928286, 0.02775784, 2.002151, 1], [10, 0.2044559, -0.1784502, 1.944402, 1], [11, 0.205871, -0.2276922, 1.944612, 1], [12, -0.1227531, -0.2301925, 1.995213, 1], [13, -0.167873, -0.5579575, 2.0215, 1], [14, -0.1635507, -0.8568999, 2.054384, 1], [15, -0.1870562, -0.908078, 1.978948, 1], [16, 0.02342724, -0.2311245, 1.984734, 1], [17, 0.09944867, -0.5895402, 2.037104, 1], [18, 0.1197956, -0.8756642, 2.066056, 1], [19, 0.1294314, -0.9148276, 1.984444, 1], [20, -0.05956991, 0.3302439, 2.063202, 1], [21, -0.3280623, -0.2661697, 1.962919, 1], [22, -0.2782964, -0.205354, 1.968682, 1], [23, 0.2035239, -0.2841884, 1.941084, 1], [24, 0.1673981, -0.2187317, 1.930602, 1]]
[[0, -0.04736625, -0.2343141, 2.02406, 1], [1, -0.05465031, 0.0924001, 2.047436, 1], [2, -0.06173529, 0.4067659, 2.055662, 1], [3, -0.07164938, 0.5471323, 2.059401, 1], [4, -0.2423319, 0.291662, 2.025582, 1], [5, -0.3079751, 0.0306784, 2.033988, 1], [6, -0.3165183, -0.1662854, 1.98046, 1], [7, -0.3201083, -0.2055602, 1.953205, 1], [8, 0.1242147, 0.2900006, 2.011845, 1], [9, 0.1928529, 0.02349352, 2.00945, 1], [10, 0.2068336, -0.1792477, 1.954806, 1], [11, 0.2082355, -0.2310683, 1.956892, 1], [12, -0.1205266, -0.2291079, 1.987318, 1], [13, -0.1673496, -0.5560248, 2.016371, 1], [14, -0.1639548, -0.8571542, 2.055081, 1], [15, -0.1861954, -0.9089403, 1.976815, 1], [16, 0.02661198, -0.2305923, 1.982652, 1], [17, 0.09905921, -0.5864353, 2.035112, 1], [18, 0.1189003, -0.8800355, 2.068257, 1], [19, 0.1284675, -0.91734, 1.984668, 1], [20, -0.05999841, 0.3298231, 2.056066, 1], [21, -0.3226748, -0.2579781, 1.934625, 1], [22, -0.256055, -0.2201289, 1.981167, 1], [23, 0.2032969, -0.3121739, 1.956058, 1], [24, 0.16503, -0.2280663, 1.945095, 1]]
[[0, -0.04395276, -0.2336967, 2.019482, 1], [1, -0.05302119, 0.09227435, 2.04284, 1], [2, -0.0614871, 0.4059868, 2.051148, 1], [3, -0.06737033, 0.5462849, 2.052167, 1], [4, -0.2384038, 0.293216, 2.015326, 1], [5, -0.3086786, 0.03378738, 2.022786, 1], [6, -0.3177807, -0.1596727, 1.955295, 1], [7, -0.3242386, -0.2000205, 1.918826, 1], [8, 0.126476, 0.289535, 2.013119, 1], [9, 0.1931417, 0.02202433, 2.014981, 1], [10, 0.2097687, -0.1835503, 1.963285, 1], [11, 0.2095973, -0.2311609, 1.964024, 1], [12, -0.1171336, -0.2283882, 1.979274, 1], [13, -0.1653746, -0.5535238, 2.012487, 1], [14, -0.1641707, -0.8564419, 2.054687, 1], [15, -0.1865869, -0.9081879, 1.976898, 1], [16, 0.03020474, -0.2300875, 1.981254, 1], [17, 0.09787597, -0.581295, 2.032904, 1], [18, 0.1182407, -0.879088, 2.067599, 1], [19, 0.1291657, -0.9173437, 1.985357, 1], [20, -0.05943771, 0.3292004, 2.051536, 1], [21, -0.3289678, -0.2566496, 1.901296, 1], [22, -0.2801216, -0.2055307, 1.904444, 1], [23, 0.2024722, -0.2968571, 1.964965, 1], [24, 0.1728003, -0.2275186, 1.949073, 1]]
[[0, -0.03798652, -0.2326492, 2.012999, 1], [1, -0.04905462, 0.0925588, 2.03671, 1], [2, -0.05929296, 0.4056129, 2.04568, 1], [3, -0.0605908, 0.5460786, 2.045513, 1], [4, -0.2343462, 0.29458, 2.009569, 1], [5, -0.3110751, 0.04140933, 2.012404, 1], [6, -0.3370874, -0.1404068, 1.918181, 1], [7, -0.3574105, -0.181884, 1.867232, 1], [8, 0.1310034, 0.289019, 2.014756, 1], [9, 0.1951753, 0.02119339, 2.020021, 1], [10, 0.2153675, -0.1869726, 1.973324, 1], [11, 0.2161794, -0.2338449, 1.975112, 1], [12, -0.1116173, -0.2275413, 1.970938, 1], [13, -0.1632877, -0.5538893, 2.009172, 1], [14, -0.1638538, -0.8565567, 2.053265, 1], [15, -0.1864177, -0.9080726, 1.974536, 1], [16, 0.03653256, -0.2289577, 1.977816, 1], [17, 0.09671716, -0.5851891, 2.030861, 1], [18, 0.1163146, -0.8790507, 2.067736, 1], [19, 0.1294491, -0.9163245, 1.985056, 1], [20, -0.05683788, 0.3289773, 2.045888, 1], [21, -0.3687577, -0.2341931, 1.836759, 1], [22, -0.3143096, -0.1835806, 1.856925, 1], [23, 0.2090965, -0.306531, 1.978669, 1], [24, 0.1762271, -0.2346653, 1.963667, 1]]
[[0, -0.03451598, -0.2328244, 2.009204, 1], [1, -0.04576801, 0.09219223, 2.033868, 1], [2, -0.05621401, 0.4050362, 2.043815, 1], [3, -0.05442428, 0.5455647, 2.043837, 1], [4, -0.230616, 0.2942639, 2.00694, 1], [5, -0.3190602, 0.05099562, 2.004562, 1], [6, -0.3564991, -0.1244219, 1.901611, 1], [7, -0.3848828, -0.1620875, 1.847486, 1], [8, 0.1355218, 0.2874078, 2.01449, 1], [9, 0.1978391, 0.01939306, 2.022212, 1], [10, 0.2189035, -0.1895916, 1.976494, 1], [11, 0.2215571, -0.2364304, 1.975713, 1], [12, -0.1084222, -0.2275923, 1.965981, 1], [13, -0.1577076, -0.5673511, 2.008682, 1], [14, -0.1630228, -0.8573109, 2.053161, 1], [15, -0.1876781, -0.9101532, 1.973996, 1], [16, 0.04029469, -0.2292194, 1.975506, 1], [17, 0.09603649, -0.582526, 2.029444, 1], [18, 0.1152327, -0.8783107, 2.065867, 1], [19, 0.1300386, -0.9168417, 1.985012, 1], [20, -0.05371258, 0.3284529, 2.043777, 1], [21, -0.4056051, -0.2138345, 1.806542, 1], [22, -0.3456, -0.1754805, 1.835905, 1], [23, 0.2110574, -0.3073574, 1.983221, 1], [24, 0.1772578, -0.2328828, 1.964789, 1]]
[[0, -0.03267959, -0.2328586, 2.006267, 1], [1, -0.04249936, 0.09190219, 2.031849, 1], [2, -0.05096378, 0.4043615, 2.042769, 1], [3, -0.04788125, 0.544975, 2.04467, 1], [4, -0.2289582, 0.2952849, 2.007621, 1], [5, -0.3230871, 0.05482845, 2.001552, 1], [6, -0.3835467, -0.1095523, 1.891232, 1], [7, -0.415513, -0.1459563, 1.840607, 1], [8, 0.1405828, 0.2853639, 2.014179, 1], [9, 0.201164, 0.01790078, 2.023113, 1], [10, 0.223358, -0.1902488, 1.977049, 1], [11, 0.2289348, -0.2385066, 1.972744, 1], [12, -0.1067852, -0.2272529, 1.962757, 1], [13, -0.1560388, -0.5616257, 2.004614, 1], [14, -0.1626847, -0.8573394, 2.052628, 1], [15, -0.1900549, -0.9110806, 1.978053, 1], [16, 0.04232106, -0.2295863, 1.973198, 1], [17, 0.09645463, -0.5806442, 2.026591, 1], [18, 0.1137948, -0.8759528, 2.066359, 1], [19, 0.1292976, -0.9160026, 1.986273, 1], [20, -0.04901581, 0.3278888, 2.042452, 1], [21, -0.4518845, -0.1958275, 1.811882, 1], [22, -0.3830245, -0.1672859, 1.812077, 1], [23, 0.2263808, -0.3110197, 1.982715, 1], [24, 0.1826139, -0.2370659, 1.96332, 1]]
[[0, -0.02912153, -0.2332244, 2.003386, 1], [1, -0.03454034, 0.09176414, 2.030677, 1], [2, -0.03832201, 0.4045511, 2.044195, 1], [3, -0.03052438, 0.5449426, 2.051919, 1], [4, -0.2217027, 0.2943038, 2.012788, 1], [5, -0.3504105, 0.08999868, 1.998161, 1], [6, -0.4621302, -0.01901653, 1.860953, 1], [7, -0.4909545, -0.04309743, 1.809959, 1], [8, 0.1516858, 0.2815256, 2.013586, 1], [9, 0.2161052, 0.02224376, 2.022293, 1], [10, 0.2465301, -0.1754785, 1.971273, 1], [11, 0.2525884, -0.2334211, 1.962705, 1], [12, -0.1038324, -0.227408, 1.961073, 1], [13, -0.152991, -0.5587775, 2.002311, 1], [14, -0.1609308, -0.8579831, 2.051762, 1], [15, -0.1919498, -0.9109836, 1.968502, 1], [16, 0.04668979, -0.2302102, 1.969092, 1], [17, 0.1001015, -0.5740156, 2.021015, 1], [18, 0.1107854, -0.8736604, 2.069704, 1], [19, 0.1289765, -0.9169936, 1.982985, 1], [20, -0.03749875, 0.3279826, 2.043165, 1], [21, -0.5244036, -0.08861589, 1.717095, 1], [22, -0.4544453, -0.06889194, 1.773875, 1], [23, 0.2541352, -0.3049358, 1.971321, 1], [24, 0.2054009, -0.2254456, 1.960722, 1]]
[[0, -0.0274974, -0.2329471, 2.002658, 1], [1, -0.0303972, 0.09200169, 2.03116, 1], [2, -0.03132799, 0.4045208, 2.046525, 1], [3, -0.02382318, 0.5454308, 2.05525, 1], [4, -0.2156197, 0.2976106, 2.019094, 1], [5, -0.360284, 0.119038, 1.992242, 1], [6, -0.4905664, 0.04780962, 1.846571, 1], [7, -0.5393017, 0.02667806, 1.784179, 1], [8, 0.1553623, 0.2811144, 2.01307, 1], [9, 0.2206091, 0.0227409, 2.021399, 1], [10, 0.2502848, -0.1744953, 1.970873, 1], [11, 0.2547562, -0.2342534, 1.963511, 1], [12, -0.1020249, -0.2269715, 1.961947, 1], [13, -0.1509385, -0.5579404, 2.00223, 1], [14, -0.1581329, -0.8567946, 2.052135, 1], [15, -0.1914881, -0.9103816, 1.968928, 1], [16, 0.04877394, -0.2299657, 1.966191, 1], [17, 0.1014841, -0.5727587, 2.020591, 1], [18, 0.1103772, -0.8728323, 2.069756, 1], [19, 0.1300341, -0.9169934, 1.98312, 1], [20, -0.03121948, 0.3280381, 2.044996, 1], [21, -0.5760356, 0.01348676, 1.744055, 1], [22, -0.5139359, -0.007447189, 1.718444, 1], [23, 0.2523073, -0.3101186, 1.972893, 1], [24, 0.2065022, -0.2325329, 1.955551, 1]]
[[0, -0.02418066, -0.2314024, 2.001831, 1], [1, -0.02376961, 0.09320354, 2.033119, 1], [2, -0.02171881, 0.4050615, 2.051826, 1], [3, -0.01479906, 0.5454894, 2.062148, 1], [4, -0.2119824, 0.3003997, 2.026361, 1], [5, -0.3938327, 0.1785199, 1.968631, 1], [6, -0.5335765, 0.1633745, 1.815292, 1], [7, -0.591961, 0.1682689, 1.752776, 1], [8, 0.1621046, 0.2798879, 2.013167, 1], [9, 0.2254091, 0.02077545, 2.020497, 1], [10, 0.2503785, -0.1806831, 1.971048, 1], [11, 0.2509104, -0.2344855, 1.967495, 1], [12, -0.09828486, -0.2251446, 1.964242, 1], [13, -0.1488546, -0.5575134, 2.002231, 1], [14, -0.1579385, -0.8568802, 2.051271, 1], [15, -0.1916094, -0.9105513, 1.969971, 1], [16, 0.05215327, -0.2283976, 1.96244, 1], [17, 0.1026297, -0.567666, 2.01878, 1], [18, 0.1098027, -0.8690971, 2.070136, 1], [19, 0.1328629, -0.9126679, 1.988567, 1], [20, -0.02230799, 0.3287669, 2.049437, 1], [21, -0.6496531, 0.1691219, 1.710791, 1], [22, -0.5658762, 0.1392373, 1.707692, 1], [23, 0.2473021, -0.3116415, 1.975696, 1], [24, 0.2044194, -0.2326306, 1.955295, 1]]
[[0, -0.02078824, -0.2292315, 2.001854, 1], [1, -0.01744382, 0.09497213, 2.035759, 1], [2, -0.01293462, 0.4062655, 2.056818, 1], [3, -0.00637982, 0.5453771, 2.067314, 1], [4, -0.2109602, 0.3038708, 2.029932, 1], [5, -0.3992499, 0.2504743, 1.959489, 1], [6, -0.5698701, 0.2994503, 1.79529, 1], [7, -0.6164688, 0.3159797, 1.750311, 1], [8, 0.1680544, 0.2779542, 2.014354, 1], [9, 0.2286732, 0.01769931, 2.020681, 1], [10, 0.2473596, -0.187121, 1.97162, 1], [11, 0.2439171, -0.2401765, 1.967725, 1], [12, -0.09463516, -0.2227233, 1.966902, 1], [13, -0.1465907, -0.5609387, 2.004501, 1], [14, -0.1563752, -0.8569579, 2.051376, 1], [15, -0.1901838, -0.9093494, 1.970896, 1], [16, 0.0549611, -0.2265487, 1.960573, 1], [17, 0.1038891, -0.566412, 2.018017, 1], [18, 0.1096366, -0.8695145, 2.070077, 1], [19, 0.1324732, -0.9145716, 1.985723, 1], [20, -0.01410755, 0.330112, 2.053875, 1], [21, -0.6683515, 0.3371398, 1.700552, 1], [22, -0.6048728, 0.3486528, 1.75375, 1], [23, 0.2458463, -0.3132701, 1.973695, 1], [24, 0.203106, -0.2334915, 1.954077, 1]]
