[[0, 0.013285, -0.368556, 3.26805, 1.0], [1, 0.0128057, -0.0662423, 3.25361, 1.0], [2, 0.0122845, 0.230368, 3.2264, 1.0], [3, 0.0335084, 0.37525, 3.20025, 1.0], [4, -0.147823, 0.129454, 3.19924, 1.0], [5, -0.173434, -0.148005, 3.166, 1.0], [6, -0.207103, -0.378787, 3.11687, 1.0], [7, -0.215316, -0.44827, 3.10146, 1.0], [8, 0.187405, 0.121627, 3.20897, 1.0], [9, 0.199339, -0.151201, 3.18942, 1.0], [10, 0.22087, -0.397468, 3.12662, 1.0], [11, 0.226452, -0.464002, 3.10822, 1.0], [12, -0.0630927, -0.362748, 3.22629, 1.0], [13, -0.138878, -0.735237, 3.32119, 1.0], [14, -0.180743, -1.08396, 3.38899, 1.0], [15, -0.17581, -1.14216, 3.25418, 1.0], [16, 0.0893626, -0.366265, 3.23799, 1.0], [17, 0.14259, -0.721365, 3.32709, 1.0], [18, 0.17235, -1.07306, 3.41248, 1.0], [19, 0.149251, -1.16375, 3.36699, 1.0], [20, 0.0124229, 0.156995, 3.23555, 1.0], [21, -0.212754, -0.520339, 3.11063, 1.0], [22, -0.26236, -0.454832, 3.07092, 1.0], [23, 0.220661, -0.533672, 3.10199, 1.0], [24, 0.2898, -0.474572, 3.08355, 1.0]]
[[0, 0.0131882, -0.366092, 3.26797, 1.0], [1, 0.0141106, -0.0645317, 3.25354, 1.0], [2, 0.0159165, 0.231886, 3.22635, 1.0], [3, 0.0335643, 0.375382, 3.20011, 1.0], [4, -0.147557, 0.129161, 3.19878, 1.0], [5, -0.173077, -0.145807, 3.1641, 1.0], [6, -0.206253, -0.377833, 3.10754, 1.0], [7, -0.217527, -0.44158, 3.07462, 1.0], [8, 0.187666, 0.121694, 3.20878, 1.0], [9, 0.199981, -0.150027, 3.18545, 1.0], [10, 0.217788, -0.392203, 3.11434, 1.0], [11, 0.232611, -0.457384, 3.07708, 1.0], [12, -0.0631805, -0.360648, 3.22603, 1.0], [13, -0.137916, -0.735091, 3.32088, 1.0], [14, -0.181646, -1.08183, 3.38854, 1.0], [15, -0.176619, -1.14005, 3.25376, 1.0], [16, 0.0892581, -0.36345, 3.23816, 1.0], [17, 0.141964, -0.722449, 3.32706, 1.0], [18, 0.170784, -1.07323, 3.4121, 1.0], [19, 0.150405, -1.16448, 3.36684, 1.0], [20, 0.0153238, 0.158566, 3.23549, 1.0], [21, -0.216065, -0.505976, 3.0665, 1.0], [22, -0.243287, -0.422323, 3.03767, 1.0], [23, 0.244847, -0.499891, 3.0651, 1.0], [24, 0.310792, -0.469099, 3.0573, 1.0]]
[[0, 0.0128684, -0.365356, 3.26859, 1.0], [1, 0.0137927, -0.0642332, 3.25383, 1.0], [2, 0.0154371, 0.231892, 3.22651, 1.0], [3, 0.0337691, 0.375687, 3.20032, 1.0], [4, -0.146626, 0.128644, 3.19821, 1.0], [5, -0.174649, -0.14477, 3.1546, 1.0], [6, -0.206796, -0.372471, 3.08163, 1.0], [7, -0.218798, -0.443176, 3.03763, 1.0], [8, 0.187897, 0.122587, 3.2082, 1.0], [9, 0.20092, -0.142943, 3.17448, 1.0], [10, 0.213898, -0.381662, 3.07677, 1.0], [11, 0.229644, -0.447929, 3.04068, 1.0], [12, -0.0634236, -0.360303, 3.22643, 1.0], [13, -0.136996, -0.735034, 3.32033, 1.0], [14, -0.181506, -1.08198, 3.38869, 1.0], [15, -0.176501, -1.14016, 3.25401, 1.0], [16, 0.0888667, -0.362213, 3.23911, 1.0], [17, 0.141564, -0.722376, 3.32745, 1.0], [18, 0.169754, -1.06697, 3.40763, 1.0], [19, 0.171295, -1.12534, 3.27288, 1.0], [20, 0.0149286, 0.158636, 3.23566, 1.0], [21, -0.215897, -0.507599, 3.03461, 1.0], [22, -0.260863, -0.440699, 3.01413, 1.0], [23, 0.240915, -0.488757, 3.02151, 1.0], [24, 0.307678, -0.461502, 3.01844, 1.0]]
[[0, 0.0125215, -0.363818, 3.26905, 1.0], [1, 0.0133788, -0.0636474, 3.25406, 1.0], [2, 0.0148079, 0.231926, 3.22665, 1.0], [3, 0.0348456, 0.376009, 3.20194, 1.0], [4, -0.145947, 0.128513, 3.19748, 1.0], [5, -0.175269, -0.128911, 3.13685, 1.0], [6, -0.205649, -0.356942, 3.05087, 1.0], [7, -0.218506, -0.430018, 3.00629, 1.0], [8, 0.187894, 0.122851, 3.20805, 1.0], [9, 0.202559, -0.134669, 3.15895, 1.0], [10, 0.215708, -0.367774, 3.04222, 1.0], [11, 0.22062, -0.439018, 3.0019, 1.0], [12, -0.0637349, -0.359037, 3.22678, 1.0], [13, -0.136882, -0.735069, 3.32046, 1.0], [14, -0.180456, -1.07942, 3.38827, 1.0], [15, -0.175259, -1.13758, 3.25371, 1.0], [16, 0.0884997, -0.360489, 3.23973, 1.0], [17, 0.141308, -0.722606, 3.32774, 1.0], [18, 0.168403, -1.06791, 3.40704, 1.0], [19, 0.170163, -1.12622, 3.27242, 1.0], [20, 0.014408, 0.158785, 3.23581, 1.0], [21, -0.213546, -0.488296, 2.99513, 1.0], [22, -0.294931, -0.45056, 2.97325, 1.0], [23, 0.209862, -0.502305, 2.97863, 1.0], [24, 0.292468, -0.449145, 2.9715, 1.0]]
[[0, 0.0110751, -0.356023, 3.26858, 1.0], [1, 0.0142153, -0.0614208, 3.25435, 1.0], [2, 0.0172936, 0.231805, 3.22775, 1.0], [3, 0.0351106, 0.376434, 3.2024, 1.0], [4, -0.145592, 0.129023, 3.19677, 1.0], [5, -0.174007, -0.11862, 3.12106, 1.0], [6, -0.205106, -0.353236, 3.02234, 1.0], [7, -0.218228, -0.418803, 2.96186, 1.0], [8, 0.187957, 0.122651, 3.20688, 1.0], [9, 0.201757, -0.123779, 3.15256, 1.0], [10, 0.215011, -0.353731, 3.02573, 1.0], [11, 0.214781, -0.423334, 2.95823, 1.0], [12, -0.0652702, -0.349963, 3.22666, 1.0], [13, -0.136432, -0.741137, 3.32263, 1.0], [14, -0.180364, -1.0805, 3.38826, 1.0], [15, -0.17532, -1.13862, 3.25386, 1.0], [16, 0.0871816, -0.354136, 3.23914, 1.0], [17, 0.141062, -0.723264, 3.32877, 1.0], [18, 0.167667, -1.06559, 3.40543, 1.0], [19, 0.169292, -1.12389, 3.27097, 1.0], [20, 0.0162463, 0.159226, 3.23657, 1.0], [21, -0.222868, -0.475692, 2.9356, 1.0], [22, -0.296244, -0.439868, 2.93575, 1.0], [23, 0.21289, -0.480297, 2.93105, 1.0], [24, 0.288797, -0.430789, 2.927, 1.0]]
[[0, 0.011888, -0.353373, 3.26847, 1.0], [1, 0.0150144, -0.0589214, 3.25545, 1.0], [2, 0.0180116, 0.233018, 3.22995, 1.0], [3, 0.0357667, 0.376791, 3.20422, 1.0], [4, -0.145159, 0.129293, 3.19622, 1.0], [5, -0.17056, -0.078974, 3.10582, 1.0], [6, -0.203353, -0.296234, 2.97611, 1.0], [7, -0.222939, -0.389021, 2.91475, 1.0], [8, 0.18786, 0.123743, 3.20611, 1.0], [9, 0.199372, -0.12814, 3.15234, 1.0], [10, 0.217627, -0.304358, 2.96829, 1.0], [11, 0.214854, -0.3921, 2.91013, 1.0], [12, -0.0645411, -0.348058, 3.22648, 1.0], [13, -0.136466, -0.742034, 3.32404, 1.0], [14, -0.180399, -1.08166, 3.38763, 1.0], [15, -0.175461, -1.1392, 3.25414, 1.0], [16, 0.088041, -0.350774, 3.23928, 1.0], [17, 0.141163, -0.724956, 3.32985, 1.0], [18, 0.166784, -1.06689, 3.40553, 1.0], [19, 0.16832, -1.12461, 3.27197, 1.0], [20, 0.0170454, 0.160744, 3.23851, 1.0], [21, -0.21628, -0.453302, 2.88654, 1.0], [22, -0.291976, -0.414805, 2.87877, 1.0], [23, 0.213683, -0.456761, 2.86503, 1.0], [24, 0.277616, -0.40855, 2.87711, 1.0]]
[[0, 0.0118693, -0.351667, 3.26869, 1.0], [1, 0.0149751, -0.057957, 3.25606, 1.0], [2, 0.0179528, 0.233015, 3.23101, 1.0], [3, 0.0357284, 0.376364, 3.20558, 1.0], [4, -0.143365, 0.13005, 3.19501, 1.0], [5, -0.177289, -0.0788582, 3.07036, 1.0], [6, -0.205843, -0.28225, 2.91552, 1.0], [7, -0.217204, -0.362848, 2.8612, 1.0], [8, 0.18742, 0.123894, 3.20585, 1.0], [9, 0.210407, -0.117937, 3.04844, 1.0], [10, 0.221876, -0.295444, 2.90732, 1.0], [11, 0.223586, -0.368636, 2.85332, 1.0], [12, -0.0644864, -0.346171, 3.22711, 1.0], [13, -0.136525, -0.739674, 3.32367, 1.0], [14, -0.180339, -1.08247, 3.38797, 1.0], [15, -0.175036, -1.14001, 3.2546, 1.0], [16, 0.0879628, -0.349328, 3.23926, 1.0], [17, 0.141188, -0.724764, 3.33022, 1.0], [18, 0.166753, -1.06746, 3.40578, 1.0], [19, 0.168662, -1.12517, 3.27234, 1.0], [20, 0.0170287, 0.160971, 3.23942, 1.0], [21, -0.213817, -0.421334, 2.8355, 1.0], [22, -0.288458, -0.382367, 2.82888, 1.0], [23, 0.211053, -0.427642, 2.81256, 1.0], [24, 0.297391, -0.374174, 2.8253, 1.0]]
[[0, 0.0119182, -0.350866, 3.26904, 1.0], [1, 0.0154463, -0.0570672, 3.25698, 1.0], [2, 0.0189777, 0.233387, 3.23261, 1.0], [3, 0.0357727, 0.376729, 3.20835, 1.0], [4, -0.143443, 0.130042, 3.19471, 1.0], [5, -0.175094, -0.0557979, 3.06467, 1.0], [6, -0.207208, -0.260739, 2.87988, 1.0], [7, -0.21857, -0.32801, 2.80968, 1.0], [8, 0.187194, 0.124267, 3.20564, 1.0], [9, 0.210854, -0.0502594, 3.0623, 1.0], [10, 0.223954, -0.249303, 2.87252, 1.0], [11, 0.222996, -0.324538, 2.80385, 1.0], [12, -0.0643857, -0.345553, 3.22767, 1.0], [13, -0.13528, -0.736842, 3.32485, 1.0], [14, -0.180741, -1.08206, 3.38822, 1.0], [15, -0.175428, -1.1392, 3.25548, 1.0], [16, 0.0879584, -0.348375, 3.23951, 1.0], [17, 0.140204, -0.720498, 3.33082, 1.0], [18, 0.166413, -1.06728, 3.40621, 1.0], [19, 0.168338, -1.12461, 3.27341, 1.0], [20, 0.0179493, 0.161505, 3.24088, 1.0], [21, -0.216066, -0.3829, 2.76889, 1.0], [22, -0.282659, -0.344327, 2.77133, 1.0], [23, 0.22584, -0.377322, 2.72656, 1.0], [24, 0.296333, -0.332182, 2.7713, 1.0]]
[[0, 0.0121766, -0.351605, 3.26993, 1.0], [1, 0.0155967, -0.057286, 3.25915, 1.0], [2, 0.0188839, 0.233494, 3.2368, 1.0], [3, 0.0358285, 0.376872, 3.20927, 1.0], [4, -0.143332, 0.130086, 3.19455, 1.0], [5, -0.175292, -0.0355206, 3.04111, 1.0], [6, -0.207601, -0.211047, 2.85104, 1.0], [7, -0.215905, -0.285371, 2.76206, 1.0], [8, 0.185239, 0.127779, 3.20347, 1.0], [9, 0.209764, -0.0449019, 3.06442, 1.0], [10, 0.218516, -0.213502, 2.8531, 1.0], [11, 0.220331, -0.28131, 2.75844, 1.0], [12, -0.0639436, -0.347198, 3.22945, 1.0], [13, -0.135659, -0.735961, 3.32448, 1.0], [14, -0.180139, -1.07621, 3.38698, 1.0], [15, -0.175577, -1.13305, 3.25475, 1.0], [16, 0.0880776, -0.348574, 3.23985, 1.0], [17, 0.139708, -0.71891, 3.33107, 1.0], [18, 0.166355, -1.06721, 3.40628, 1.0], [19, 0.167537, -1.12418, 3.274, 1.0], [20, 0.0179765, 0.161517, 3.24457, 1.0], [21, -0.219354, -0.333757, 2.71515, 1.0], [22, -0.283168, -0.300502, 2.7244, 1.0], [23, 0.21667, -0.328219, 2.70448, 1.0], [24, 0.290715, -0.285779, 2.724, 1.0]]
[[0, 0.0126342, -0.350388, 3.27131, 1.0], [1, 0.0161628, -0.056242, 3.26078, 1.0], [2, 0.0194762, 0.233883, 3.23828, 1.0], [3, 0.0354893, 0.376808, 3.21023, 1.0], [4, -0.140515, 0.131867, 3.19165, 1.0], [5, -0.177339, -0.0198344, 3.01081, 1.0], [6, -0.208437, -0.190205, 2.77111, 1.0], [7, -0.227198, -0.241941, 2.71167, 1.0], [8, 0.182418, 0.129682, 3.2015, 1.0], [9, 0.207955, -0.0363412, 2.95898, 1.0], [10, 0.22857, -0.186598, 2.77484, 1.0], [11, 0.228748, -0.232836, 2.70983, 1.0], [12, -0.0628089, -0.345426, 3.23147, 1.0], [13, -0.134108, -0.735007, 3.32683, 1.0], [14, -0.179933, -1.07773, 3.38653, 1.0], [15, -0.175652, -1.1302, 3.25171, 1.0], [16, 0.0880552, -0.347788, 3.24071, 1.0], [17, 0.13914, -0.718764, 3.33141, 1.0], [18, 0.166044, -1.06736, 3.40606, 1.0], [19, 0.166954, -1.11997, 3.27119, 1.0], [20, 0.01859, 0.16207, 3.24612, 1.0], [21, -0.248686, -0.271358, 2.66224, 1.0], [22, -0.313476, -0.252068, 2.67733, 1.0], [23, 0.223987, -0.271911, 2.63741, 1.0], [24, 0.299769, -0.243705, 2.67143, 1.0]]
[[0, 0.0142979, -0.350029, 3.2755, 1.0], [1, 0.0173868, -0.0559713, 3.26368, 1.0], [2, 0.020299, 0.233783, 3.23993, 1.0], [3, 0.0360118, 0.37787, 3.21274, 1.0], [4, -0.136268, 0.133441, 3.18946, 1.0], [5, -0.183512, 0.00487103, 2.97447, 1.0], [6, -0.193133, -0.128201, 2.75827, 1.0], [7, -0.209638, -0.179254, 2.67778, 1.0], [8, 0.17972, 0.132477, 3.20003, 1.0], [9, 0.211004, -0.0194575, 2.94569, 1.0], [10, 0.219523, -0.131549, 2.75375, 1.0], [11, 0.228367, -0.181292, 2.6656, 1.0], [12, -0.0599605, -0.344946, 3.23578, 1.0], [13, -0.132771, -0.728936, 3.32598, 1.0], [14, -0.17988, -1.07679, 3.38556, 1.0], [15, -0.175298, -1.12906, 3.25125, 1.0], [16, 0.0885655, -0.34755, 3.24478, 1.0], [17, 0.138881, -0.718982, 3.33163, 1.0], [18, 0.166398, -1.06786, 3.40604, 1.0], [19, 0.167607, -1.12026, 3.27169, 1.0], [20, 0.0195312, 0.162051, 3.24809, 1.0], [21, -0.226815, -0.216272, 2.60632, 1.0], [22, -0.249854, -0.147557, 2.689, 1.0], [23, 0.214898, -0.222806, 2.57042, 1.0], [24, 0.312529, -0.185284, 2.64783, 1.0]]
