[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.074, 185.558, 1.0]], ['2, k, 2', [405.775, 188.497, 1.0]], ['2, k, 3', [385.283, 247.211, 1.0]], ['2, k, 4', [379.386, 301.56, 1.0]], ['2, k, 5', [476.37, 184.066, 1.0]], ['2, k, 6', [499.905, 245.744, 1.0]], ['2, k, 7', [499.853, 310.387, 1.0]], ['2, k, 8', [441.085, 311.858, 1.0]], ['2, k, 9', [417.529, 311.838, 1.0]], ['2, k, 10', [422.013, 394.055, 1.0]], ['2, k, 11', [426.338, 455.787, 1.0]], ['2, k, 12', [464.631, 311.861, 1.0]], ['2, k, 13', [464.65, 394.04, 1.0]], ['2, k, 14', [474.884, 461.64, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.962, 488.116, 1.0]], ['2, k, 20', [479.279, 486.625, 1.0]], ['2, k, 21', [474.902, 464.621, 1.0]], ['2, k, 22', [414.628, 488.054, 1.0]], ['2, k, 23', [405.779, 483.698, 1.0]], ['2, k, 24', [429.347, 461.606, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.071, 187.022, 1.0]], ['2, k, 2', [404.41, 191.366, 1.0]], ['2, k, 3', [385.267, 245.783, 1.0]], ['2, k, 4', [379.362, 301.589, 1.0]], ['2, k, 5', [476.397, 184.108, 1.0]], ['2, k, 6', [499.913, 245.751, 1.0]], ['2, k, 7', [499.856, 310.362, 1.0]], ['2, k, 8', [441.089, 311.866, 1.0]], ['2, k, 9', [417.537, 311.855, 1.0]], ['2, k, 10', [422.019, 394.052, 1.0]], ['2, k, 11', [426.337, 455.798, 1.0]], ['2, k, 12', [464.63, 311.859, 1.0]], ['2, k, 13', [464.639, 392.677, 1.0]], ['2, k, 14', [474.881, 461.627, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [467.55, 488.094, 1.0]], ['2, k, 20', [479.288, 486.608, 1.0]], ['2, k, 21', [474.883, 464.613, 1.0]], ['2, k, 22', [414.622, 488.056, 1.0]], ['2, k, 23', [404.426, 485.086, 1.0]], ['2, k, 24', [429.346, 461.636, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.073, 185.562, 1.0]], ['2, k, 2', [404.402, 188.498, 1.0]], ['2, k, 3', [383.846, 245.742, 1.0]], ['2, k, 4', [376.467, 301.54, 1.0]], ['2, k, 5', [476.388, 184.07, 1.0]], ['2, k, 6', [501.289, 245.746, 1.0]], ['2, k, 7', [499.869, 310.335, 1.0]], ['2, k, 8', [441.087, 311.865, 1.0]], ['2, k, 9', [417.537, 311.86, 1.0]], ['2, k, 10', [422.01, 394.077, 1.0]], ['2, k, 11', [426.353, 457.242, 1.0]], ['2, k, 12', [464.624, 311.85, 1.0]], ['2, k, 13', [464.646, 394.036, 1.0]], ['2, k, 14', [474.876, 461.637, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [469.001, 488.134, 1.0]], ['2, k, 20', [480.724, 486.627, 1.0]], ['2, k, 21', [474.88, 464.606, 1.0]], ['2, k, 22', [414.63, 488.067, 1.0]], ['2, k, 23', [405.782, 485.099, 1.0]], ['2, k, 24', [429.361, 461.658, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.051, 184.088, 1.0]], ['2, k, 2', [404.392, 185.576, 1.0]], ['2, k, 3', [383.827, 244.281, 1.0]], ['2, k, 4', [375.017, 300.058, 1.0]], ['2, k, 5', [476.351, 182.662, 1.0]], ['2, k, 6', [501.274, 242.823, 1.0]], ['2, k, 7', [499.874, 308.927, 1.0]], ['2, k, 8', [441.1, 311.825, 1.0]], ['2, k, 9', [417.543, 311.828, 1.0]], ['2, k, 10', [422.012, 394.051, 1.0]], ['2, k, 11', [426.338, 455.775, 1.0]], ['2, k, 12', [464.639, 311.807, 1.0]], ['2, k, 13', [464.642, 392.671, 1.0]], ['2, k, 14', [474.883, 461.613, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.975, 488.11, 1.0]], ['2, k, 20', [479.297, 486.617, 1.0]], ['2, k, 21', [474.882, 464.587, 1.0]], ['2, k, 22', [414.618, 488.062, 1.0]], ['2, k, 23', [404.426, 485.092, 1.0]], ['2, k, 24', [429.355, 461.596, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.048, 186.997, 1.0]], ['2, k, 2', [404.364, 188.503, 1.0]], ['2, k, 3', [383.813, 242.815, 1.0]], ['2, k, 4', [373.539, 298.621, 1.0]], ['2, k, 5', [476.377, 184.103, 1.0]], ['2, k, 6', [501.31, 242.857, 1.0]], ['2, k, 7', [499.867, 308.859, 1.0]], ['2, k, 8', [441.135, 311.823, 1.0]], ['2, k, 9', [417.562, 311.814, 1.0]], ['2, k, 10', [423.435, 394.049, 1.0]], ['2, k, 11', [426.345, 455.797, 1.0]], ['2, k, 12', [466.036, 311.811, 1.0]], ['2, k, 13', [464.655, 392.671, 1.0]], ['2, k, 14', [474.888, 461.626, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.976, 488.104, 1.0]], ['2, k, 20', [480.715, 486.611, 1.0]], ['2, k, 21', [474.876, 464.589, 1.0]], ['2, k, 22', [414.622, 488.055, 1.0]], ['2, k, 23', [405.781, 483.695, 1.0]], ['2, k, 24', [429.357, 461.635, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.053, 185.54, 1.0]], ['2, k, 2', [404.373, 187.04, 1.0]], ['2, k, 3', [383.794, 241.426, 1.0]], ['2, k, 4', [372.113, 297.116, 1.0]], ['2, k, 5', [476.371, 184.061, 1.0]], ['2, k, 6', [501.296, 241.407, 1.0]], ['2, k, 7', [501.273, 303.038, 1.0]], ['2, k, 8', [441.109, 311.804, 1.0]], ['2, k, 9', [417.563, 311.815, 1.0]], ['2, k, 10', [423.431, 394.052, 1.0]], ['2, k, 11', [426.347, 457.235, 1.0]], ['2, k, 12', [464.644, 310.398, 1.0]], ['2, k, 13', [464.649, 392.64, 1.0]], ['2, k, 14', [474.881, 461.626, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.989, 488.134, 1.0]], ['2, k, 20', [480.727, 486.634, 1.0]], ['2, k, 21', [474.876, 464.6, 1.0]], ['2, k, 22', [414.619, 488.056, 1.0]], ['2, k, 23', [405.777, 483.698, 1.0]], ['2, k, 24', [429.357, 461.659, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.041, 184.09, 1.0]], ['2, k, 2', [404.375, 185.578, 1.0]], ['2, k, 3', [382.408, 241.336, 1.0]], ['2, k, 4', [372.048, 292.736, 1.0]], ['2, k, 5', [476.351, 182.659, 1.0]], ['2, k, 6', [501.334, 241.384, 1.0]], ['2, k, 7', [501.268, 301.589, 1.0]], ['2, k, 8', [441.102, 310.368, 1.0]], ['2, k, 9', [417.554, 310.368, 1.0]], ['2, k, 10', [423.438, 392.66, 1.0]], ['2, k, 11', [426.35, 455.801, 1.0]], ['2, k, 12', [464.642, 310.359, 1.0]], ['2, k, 13', [464.658, 392.63, 1.0]], ['2, k, 14', [474.897, 461.643, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.989, 488.12, 1.0]], ['2, k, 20', [480.725, 486.627, 1.0]], ['2, k, 21', [474.896, 464.624, 1.0]], ['2, k, 22', [414.635, 488.062, 1.0]], ['2, k, 23', [405.782, 485.093, 1.0]], ['2, k, 24', [429.357, 461.64, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.048, 184.118, 1.0]], ['2, k, 2', [404.355, 186.991, 1.0]], ['2, k, 3', [382.344, 241.322, 1.0]], ['2, k, 4', [370.657, 289.79, 1.0]], ['2, k, 5', [476.396, 182.688, 1.0]], ['2, k, 6', [502.768, 241.345, 1.0]], ['2, k, 7', [501.284, 298.663, 1.0]], ['2, k, 8', [441.125, 310.354, 1.0]], ['2, k, 9', [417.555, 310.351, 1.0]], ['2, k, 10', [423.433, 392.651, 1.0]], ['2, k, 11', [426.352, 455.804, 1.0]], ['2, k, 12', [466.027, 310.356, 1.0]], ['2, k, 13', [464.659, 392.635, 1.0]], ['2, k, 14', [474.911, 461.659, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.99, 488.115, 1.0]], ['2, k, 20', [480.729, 486.629, 1.0]], ['2, k, 21', [476.287, 464.638, 1.0]], ['2, k, 22', [414.619, 488.057, 1.0]], ['2, k, 23', [404.425, 485.086, 1.0]], ['2, k, 24', [429.358, 461.643, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.067, 185.525, 1.0]], ['2, k, 2', [404.372, 187.024, 1.0]], ['2, k, 3', [382.27, 239.896, 1.0]], ['2, k, 4', [370.609, 286.857, 1.0]], ['2, k, 5', [477.781, 184.069, 1.0]], ['2, k, 6', [502.791, 239.897, 1.0]], ['2, k, 7', [501.335, 297.147, 1.0]], ['2, k, 8', [441.118, 310.351, 1.0]], ['2, k, 9', [417.549, 310.367, 1.0]], ['2, k, 10', [422.017, 392.639, 1.0]], ['2, k, 11', [426.346, 455.785, 1.0]], ['2, k, 12', [466.025, 310.33, 1.0]], ['2, k, 13', [464.665, 392.621, 1.0]], ['2, k, 14', [474.908, 461.638, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.996, 488.087, 1.0]], ['2, k, 20', [480.726, 486.603, 1.0]], ['2, k, 21', [476.289, 464.629, 1.0]], ['2, k, 22', [414.613, 488.056, 1.0]], ['2, k, 23', [404.426, 485.083, 1.0]], ['2, k, 24', [429.349, 461.629, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.034, 182.681, 1.0]], ['2, k, 2', [404.379, 185.529, 1.0]], ['2, k, 3', [382.279, 235.5, 1.0]], ['2, k, 4', [370.539, 281.006, 1.0]], ['2, k, 5', [476.36, 182.617, 1.0]], ['2, k, 6', [502.776, 235.475, 1.0]], ['2, k, 7', [502.769, 289.843, 1.0]], ['2, k, 8', [441.087, 308.912, 1.0]], ['2, k, 9', [417.54, 310.333, 1.0]], ['2, k, 10', [423.428, 392.619, 1.0]], ['2, k, 11', [426.338, 455.797, 1.0]], ['2, k, 12', [464.635, 308.877, 1.0]], ['2, k, 13', [464.659, 392.61, 1.0]], ['2, k, 14', [474.896, 461.617, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.991, 488.134, 1.0]], ['2, k, 20', [480.72, 486.634, 1.0]], ['2, k, 21', [474.889, 464.585, 1.0]], ['2, k, 22', [414.621, 488.054, 1.0]], ['2, k, 23', [404.428, 483.696, 1.0]], ['2, k, 24', [429.347, 461.642, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [441.026, 184.058, 1.0]], ['2, k, 2', [404.356, 185.528, 1.0]], ['2, k, 3', [380.886, 232.547, 1.0]], ['2, k, 4', [369.115, 276.654, 1.0]], ['2, k, 5', [476.357, 182.628, 1.0]], ['2, k, 6', [502.803, 231.123, 1.0]], ['2, k, 7', [502.766, 286.803, 1.0]], ['2, k, 8', [441.098, 310.347, 1.0]], ['2, k, 9', [417.557, 310.363, 1.0]], ['2, k, 10', [423.429, 392.62, 1.0]], ['2, k, 11', [426.337, 455.781, 1.0]], ['2, k, 12', [464.639, 310.317, 1.0]], ['2, k, 13', [464.651, 392.596, 1.0]], ['2, k, 14', [474.891, 461.62, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [468.965, 488.132, 1.0]], ['2, k, 20', [479.299, 486.636, 1.0]], ['2, k, 21', [474.903, 464.599, 1.0]], ['2, k, 22', [414.615, 488.039, 1.0]], ['2, k, 23', [404.417, 483.684, 1.0]], ['2, k, 24', [429.35, 461.635, 1.0]]]
