[['2, k, 0', [-0.00263318, -0.409634, 1.0]], ['2, k, 1', [-0.00442909, -0.102585, 1.0]], ['2, k, 2', [-0.00617096, 0.198714, 1.0]], ['2, k, 3', [-0.00683738, 0.353868, 1.0]], ['2, k, 4', [-0.153927, 0.109486, 1.0]], ['2, k, 5', [-0.254185, -0.0229884, 1.0]], ['2, k, 6', [-0.280374, -0.14031, 1.0]], ['2, k, 7', [-0.302954, -0.192307, 1.0]], ['2, k, 8', [0.145375, 0.0945995, 1.0]], ['2, k, 9', [0.253459, -0.0466589, 1.0]], ['2, k, 10', [0.320305, -0.205376, 1.0]], ['2, k, 11', [0.344848, -0.269461, 1.0]], ['2, k, 12', [-0.0706736, -0.401662, 1.0]], ['2, k, 13', [-0.113507, -0.860522, 1.0]], ['2, k, 14', [-0.146365, -1.18769, 1.0]], ['2, k, 15', [-0.150109, -1.25405, 1.0]], ['2, k, 16', [0.0654712, -0.408469, 1.0]], ['2, k, 17', [0.107873, -0.85605, 1.0]], ['2, k, 18', [0.152917, -1.24011, 1.0]], ['2, k, 19', [0.180082, -1.27842, 1.0]], ['2, k, 20', [-0.00574377, 0.124167, 1.0]], ['2, k, 21', [-0.30754, -0.23625, 1.0]], ['2, k, 22', [-0.341091, -0.185676, 1.0]], ['2, k, 23', [0.374003, -0.316551, 1.0]], ['2, k, 24', [0.389397, -0.276533, 1.0]]]
[['2, k, 0', [-0.00310142, -0.406966, 1.0]], ['2, k, 1', [-0.0044102, -0.102279, 1.0]], ['2, k, 2', [-0.00588774, 0.198306, 1.0]], ['2, k, 3', [-0.00708927, 0.353775, 1.0]], ['2, k, 4', [-0.153678, 0.107139, 1.0]], ['2, k, 5', [-0.250239, -0.0178737, 1.0]], ['2, k, 6', [-0.29519, -0.109989, 1.0]], ['2, k, 7', [-0.306373, -0.174583, 1.0]], ['2, k, 8', [0.144588, 0.0926928, 1.0]], ['2, k, 9', [0.24625, -0.0256442, 1.0]], ['2, k, 10', [0.321814, -0.151008, 1.0]], ['2, k, 11', [0.353887, -0.220467, 1.0]], ['2, k, 12', [-0.0711607, -0.39896, 1.0]], ['2, k, 13', [-0.112334, -0.857246, 1.0]], ['2, k, 14', [-0.128004, -1.24304, 1.0]], ['2, k, 15', [-0.0706812, -1.27989, 1.0]], ['2, k, 16', [0.0650281, -0.405896, 1.0]], ['2, k, 17', [0.10715, -0.862468, 1.0]], ['2, k, 18', [0.151294, -1.23908, 1.0]], ['2, k, 19', [0.160856, -1.27535, 1.0]], ['2, k, 20', [-0.00559256, 0.12403, 1.0]], ['2, k, 21', [-0.330571, -0.187723, 1.0]], ['2, k, 22', [-0.382836, -0.167161, 1.0]], ['2, k, 23', [0.375839, -0.259844, 1.0]], ['2, k, 24', [0.407441, -0.228894, 1.0]]]
[['2, k, 0', [-0.0018306, -0.396028, 1.0]], ['2, k, 1', [-0.00386235, -0.0994133, 1.0]], ['2, k, 2', [-0.00579381, 0.198228, 1.0]], ['2, k, 3', [-0.00710562, 0.353791, 1.0]], ['2, k, 4', [-0.153345, 0.106939, 1.0]], ['2, k, 5', [-0.239531, -0.0106316, 1.0]], ['2, k, 6', [-0.281093, -0.0632652, 1.0]], ['2, k, 7', [-0.307483, -0.113919, 1.0]], ['2, k, 8', [0.142637, 0.0911142, 1.0]], ['2, k, 9', [0.251093, -0.00614408, 1.0]], ['2, k, 10', [0.322352, -0.100104, 1.0]], ['2, k, 11', [0.351244, -0.16248, 1.0]], ['2, k, 12', [-0.0696804, -0.386731, 1.0]], ['2, k, 13', [-0.111468, -0.856613, 1.0]], ['2, k, 14', [-0.134281, -1.23112, 1.0]], ['2, k, 15', [-0.111786, -1.27576, 1.0]], ['2, k, 16', [0.0660878, -0.396371, 1.0]], ['2, k, 17', [0.108293, -0.864406, 1.0]], ['2, k, 18', [0.150203, -1.22425, 1.0]], ['2, k, 19', [0.151257, -1.26427, 1.0]], ['2, k, 20', [-0.00546193, 0.12413, 1.0]], ['2, k, 21', [-0.311627, -0.134588, 1.0]], ['2, k, 22', [-0.390072, -0.104002, 1.0]], ['2, k, 23', [0.359898, -0.192357, 1.0]], ['2, k, 24', [0.384942, -0.157129, 1.0]]]
[['2, k, 0', [-0.00113031, -0.368131, 1.0]], ['2, k, 1', [-0.00363488, -0.0828849, 1.0]], ['2, k, 2', [-0.00584307, 0.201965, 1.0]], ['2, k, 3', [-0.00742715, 0.353721, 1.0]], ['2, k, 4', [-0.147735, 0.107658, 1.0]], ['2, k, 5', [-0.230878, 0.0483682, 1.0]], ['2, k, 6', [-0.293718, 0.012106, 1.0]], ['2, k, 7', [-0.298004, -0.0491637, 1.0]], ['2, k, 8', [0.140334, 0.098629, 1.0]], ['2, k, 9', [0.257259, 0.0215756, 1.0]], ['2, k, 10', [0.321831, -0.0545922, 1.0]], ['2, k, 11', [0.359637, -0.100918, 1.0]], ['2, k, 12', [-0.0690751, -0.366236, 1.0]], ['2, k, 13', [-0.118901, -0.870055, 1.0]], ['2, k, 14', [-0.129853, -1.2182, 1.0]], ['2, k, 15', [-0.124921, -1.27019, 1.0]], ['2, k, 16', [0.0668501, -0.361023, 1.0]], ['2, k, 17', [0.111184, -0.862225, 1.0]], ['2, k, 18', [0.149123, -1.21831, 1.0]], ['2, k, 19', [0.174078, -1.27616, 1.0]], ['2, k, 20', [-0.00542452, 0.130506, 1.0]], ['2, k, 21', [-0.31623, -0.0692506, 1.0]], ['2, k, 22', [-0.363255, -0.0404582, 1.0]], ['2, k, 23', [0.358209, -0.125756, 1.0]], ['2, k, 24', [0.391146, -0.0862291, 1.0]]]
[['2, k, 0', [-0.000677764, -0.382153, 1.0]], ['2, k, 1', [-0.0027012, -0.0877912, 1.0]], ['2, k, 2', [-0.00483867, 0.199851, 1.0]], ['2, k, 3', [-0.00792981, 0.356055, 1.0]], ['2, k, 4', [-0.144686, 0.109578, 1.0]], ['2, k, 5', [-0.230189, 0.0776993, 1.0]], ['2, k, 6', [-0.273467, 0.0426363, 1.0]], ['2, k, 7', [-0.293653, 0.0158652, 1.0]], ['2, k, 8', [0.139182, 0.100811, 1.0]], ['2, k, 9', [0.257165, 0.0503619, 1.0]], ['2, k, 10', [0.302149, -0.00264193, 1.0]], ['2, k, 11', [0.360922, -0.0345732, 1.0]], ['2, k, 12', [-0.0683365, -0.376306, 1.0]], ['2, k, 13', [-0.117622, -0.867455, 1.0]], ['2, k, 14', [-0.134568, -1.21506, 1.0]], ['2, k, 15', [-0.107612, -1.2682, 1.0]], ['2, k, 16', [0.0668832, -0.380606, 1.0]], ['2, k, 17', [0.113012, -0.867575, 1.0]], ['2, k, 18', [0.148594, -1.21223, 1.0]], ['2, k, 19', [0.148579, -1.27139, 1.0]], ['2, k, 20', [-0.00445451, 0.128241, 1.0]], ['2, k, 21', [-0.297637, -0.011385, 1.0]], ['2, k, 22', [-0.337183, 0.0151565, 1.0]], ['2, k, 23', [0.3569, -0.0601694, 1.0]], ['2, k, 24', [0.399358, -0.0265785, 1.0]]]
[['2, k, 0', [-0.00199497, -0.405538, 1.0]], ['2, k, 1', [-0.00196985, -0.0920246, 1.0]], ['2, k, 2', [-0.00344704, 0.201122, 1.0]], ['2, k, 3', [-0.0132423, 0.35675, 1.0]], ['2, k, 4', [-0.127616, 0.142711, 1.0]], ['2, k, 5', [-0.193255, 0.118801, 1.0]], ['2, k, 6', [-0.258619, 0.0921579, 1.0]], ['2, k, 7', [-0.296443, 0.0799474, 1.0]], ['2, k, 8', [0.129788, 0.0737852, 1.0]], ['2, k, 9', [0.204158, -0.0191239, 1.0]], ['2, k, 10', [0.308702, 0.0421518, 1.0]], ['2, k, 11', [0.355032, 0.0363628, 1.0]], ['2, k, 12', [-0.0666864, -0.384572, 1.0]], ['2, k, 13', [-0.0956669, -0.790582, 1.0]], ['2, k, 14', [-0.133544, -1.20774, 1.0]], ['2, k, 15', [-0.112036, -1.26748, 1.0]], ['2, k, 16', [0.0597512, -0.431281, 1.0]], ['2, k, 17', [0.113166, -0.873519, 1.0]], ['2, k, 18', [0.14861, -1.21212, 1.0]], ['2, k, 19', [0.173251, -1.26869, 1.0]], ['2, k, 20', [-0.00366446, 0.128464, 1.0]], ['2, k, 21', [-0.312122, 0.0566668, 1.0]], ['2, k, 22', [-0.370529, 0.082452, 1.0]], ['2, k, 23', [0.377385, 0.0157736, 1.0]], ['2, k, 24', [0.39373, 0.0449191, 1.0]]]
[['2, k, 0', [-0.00209225, -0.405369, 1.0]], ['2, k, 1', [-0.00207295, -0.0922672, 1.0]], ['2, k, 2', [-0.00330051, 0.202621, 1.0]], ['2, k, 3', [-0.00798696, 0.337453, 1.0]], ['2, k, 4', [-0.12344, 0.0625576, 1.0]], ['2, k, 5', [-0.236314, 0.118962, 1.0]], ['2, k, 6', [-0.27274, 0.12215, 1.0]], ['2, k, 7', [-0.290588, 0.1428, 1.0]], ['2, k, 8', [0.127887, 0.0681231, 1.0]], ['2, k, 9', [0.23948, 0.0780248, 1.0]], ['2, k, 10', [0.326286, 0.0771704, 1.0]], ['2, k, 11', [0.339292, 0.10531, 1.0]], ['2, k, 12', [-0.067477, -0.388166, 1.0]], ['2, k, 13', [-0.119351, -0.881057, 1.0]], ['2, k, 14', [-0.133073, -1.21476, 1.0]], ['2, k, 15', [-0.108582, -1.26953, 1.0]], ['2, k, 16', [0.0616778, -0.409196, 1.0]], ['2, k, 17', [0.114089, -0.880369, 1.0]], ['2, k, 18', [0.146434, -1.21967, 1.0]], ['2, k, 19', [0.172506, -1.27175, 1.0]], ['2, k, 20', [-0.00352051, 0.129266, 1.0]], ['2, k, 21', [-0.315466, 0.11983, 1.0]], ['2, k, 22', [-0.334702, 0.147968, 1.0]], ['2, k, 23', [0.358247, 0.076271, 1.0]], ['2, k, 24', [0.37021, 0.111269, 1.0]]]
[['2, k, 0', [-0.00307638, -0.398416, 1.0]], ['2, k, 1', [-0.00131591, -0.0958146, 1.0]], ['2, k, 2', [0.00282889, 0.181846, 1.0]], ['2, k, 3', [-0.00799892, 0.34372, 1.0]], ['2, k, 4', [-0.139488, 0.109084, 1.0]], ['2, k, 5', [-0.228186, 0.128217, 1.0]], ['2, k, 6', [-0.274226, 0.132559, 1.0]], ['2, k, 7', [-0.296742, 0.204089, 1.0]], ['2, k, 8', [0.137049, 0.102123, 1.0]], ['2, k, 9', [0.237002, 0.122144, 1.0]], ['2, k, 10', [0.300092, 0.136875, 1.0]], ['2, k, 11', [0.339945, 0.176741, 1.0]], ['2, k, 12', [-0.0678497, -0.386928, 1.0]], ['2, k, 13', [-0.118966, -0.881424, 1.0]], ['2, k, 14', [-0.132666, -1.21455, 1.0]], ['2, k, 15', [-0.114173, -1.2724, 1.0]], ['2, k, 16', [0.0608193, -0.39569, 1.0]], ['2, k, 17', [0.113883, -0.87948, 1.0]], ['2, k, 18', [0.147074, -1.21813, 1.0]], ['2, k, 19', [0.145023, -1.27387, 1.0]], ['2, k, 20', [0.00105633, 0.114436, 1.0]], ['2, k, 21', [-0.339376, 0.188832, 1.0]], ['2, k, 22', [-0.351052, 0.192067, 1.0]], ['2, k, 23', [0.366474, 0.153704, 1.0]], ['2, k, 24', [0.376791, 0.195444, 1.0]]]
[['2, k, 0', [-0.00289413, -0.395622, 1.0]], ['2, k, 1', [-0.00145757, -0.0956283, 1.0]], ['2, k, 2', [0.000753314, 0.185634, 1.0]], ['2, k, 3', [-0.00716625, 0.347484, 1.0]], ['2, k, 4', [-0.13945, 0.109608, 1.0]], ['2, k, 5', [-0.239752, 0.144583, 1.0]], ['2, k, 6', [-0.280387, 0.188566, 1.0]], ['2, k, 7', [-0.302482, 0.259985, 1.0]], ['2, k, 8', [0.137071, 0.101588, 1.0]], ['2, k, 9', [0.241621, 0.146293, 1.0]], ['2, k, 10', [0.297679, 0.180189, 1.0]], ['2, k, 11', [0.338743, 0.246373, 1.0]], ['2, k, 12', [-0.0675393, -0.38484, 1.0]], ['2, k, 13', [-0.118055, -0.880093, 1.0]], ['2, k, 14', [-0.132017, -1.21447, 1.0]], ['2, k, 15', [-0.116074, -1.27504, 1.0]], ['2, k, 16', [0.0610338, -0.394046, 1.0]], ['2, k, 17', [0.113659, -0.878689, 1.0]], ['2, k, 18', [0.146232, -1.21755, 1.0]], ['2, k, 19', [0.0844406, -1.26765, 1.0]], ['2, k, 20', [1.49992e-05, 0.116289, 1.0]], ['2, k, 21', [-0.334413, 0.245996, 1.0]], ['2, k, 22', [-0.372814, 0.267894, 1.0]], ['2, k, 23', [0.378602, 0.222141, 1.0]], ['2, k, 24', [0.258682, 0.237901, 1.0]]]
[['2, k, 0', [-0.00269695, -0.395389, 1.0]], ['2, k, 1', [-0.00143155, -0.0956944, 1.0]], ['2, k, 2', [0.000385387, 0.186837, 1.0]], ['2, k, 3', [-0.00742587, 0.340295, 1.0]], ['2, k, 4', [-0.139439, 0.10961, 1.0]], ['2, k, 5', [-0.239584, 0.150596, 1.0]], ['2, k, 6', [-0.281548, 0.233322, 1.0]], ['2, k, 7', [-0.297141, 0.31398, 1.0]], ['2, k, 8', [0.13769, 0.101851, 1.0]], ['2, k, 9', [0.241762, 0.15634, 1.0]], ['2, k, 10', [0.305248, 0.237921, 1.0]], ['2, k, 11', [0.342402, 0.302486, 1.0]], ['2, k, 12', [-0.0672977, -0.38508, 1.0]], ['2, k, 13', [-0.117674, -0.87927, 1.0]], ['2, k, 14', [-0.137622, -1.22361, 1.0]], ['2, k, 15', [-0.127553, -1.27333, 1.0]], ['2, k, 16', [0.061419, -0.393479, 1.0]], ['2, k, 17', [0.113722, -0.876979, 1.0]], ['2, k, 18', [0.147318, -1.2172, 1.0]], ['2, k, 19', [0.141713, -1.26423, 1.0]], ['2, k, 20', [-0.000137987, 0.116836, 1.0]], ['2, k, 21', [-0.304495, 0.325498, 1.0]], ['2, k, 22', [-0.355211, 0.325056, 1.0]], ['2, k, 23', [0.391602, 0.293255, 1.0]], ['2, k, 24', [0.275186, 0.304988, 1.0]]]
[['2, k, 0', [-0.00177568, -0.398205, 1.0]], ['2, k, 1', [-0.00113218, -0.0966872, 1.0]], ['2, k, 2', [0.000293171, 0.189276, 1.0]], ['2, k, 3', [-0.00746392, 0.338971, 1.0]], ['2, k, 4', [-0.138908, 0.109058, 1.0]], ['2, k, 5', [-0.246501, 0.174311, 1.0]], ['2, k, 6', [-0.283527, 0.270166, 1.0]], ['2, k, 7', [-0.298185, 0.363154, 1.0]], ['2, k, 8', [0.135812, 0.0989709, 1.0]], ['2, k, 9', [0.262651, 0.20537, 1.0]], ['2, k, 10', [0.32646, 0.307252, 1.0]], ['2, k, 11', [0.338134, 0.362259, 1.0]], ['2, k, 12', [-0.0659927, -0.389348, 1.0]], ['2, k, 13', [-0.116748, -0.860488, 1.0]], ['2, k, 14', [-0.134981, -1.21727, 1.0]], ['2, k, 15', [-0.103616, -1.27271, 1.0]], ['2, k, 16', [0.0623658, -0.396743, 1.0]], ['2, k, 17', [0.114616, -0.876103, 1.0]], ['2, k, 18', [0.143705, -1.19864, 1.0]], ['2, k, 19', [0.157715, -1.27441, 1.0]], ['2, k, 20', [-9.28182e-05, 0.117842, 1.0]], ['2, k, 21', [-0.289822, 0.383827, 1.0]], ['2, k, 22', [-0.358676, 0.375717, 1.0]], ['2, k, 23', [0.355765, 0.376089, 1.0]], ['2, k, 24', [0.26214, 0.363627, 1.0]]]
